年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
横川五丁目,12,7,18,10,9,5,8,8,15,10,13,7,14,9,11,8,4,9,10,15,9,8,8,14,12,13,6,7,6,11,19,11,11,4,12,16,9,10,18,26,16,7,18,18,17,10,14,19,13,9,9,13,11,20,14,18,18,14,23,25,13,24,19,15,19,15,11,17,20,20,15,13,9,12,11,18,16,12,17,13,20,26,16,15,16,15,10,19,10,13,8,23,15,24,15,31,21,24,15,21,19,20,19,23,14,22,8,20,12,23,23,20,12,25,13,21,12,29,18,18,17,20,13,18,17,14,15,13,11,21,14,15,17,20,25,17,17,34,21,31,24,20,21,33,22,23,13,25,19,33,17,25,13,37,18,39,15,27,16,22,18,19,15,33,15,18,10,21,14,18,7,12,8,16,6,11,3,17,2,8,2,6,4,10,0,6,3,6,1,1,1,1,0,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0
業平一丁目,20,12,16,17,8,17,15,13,12,9,9,10,14,16,8,10,12,7,12,7,9,18,12,18,8,7,10,8,8,9,17,13,8,6,11,11,7,9,9,9,18,10,9,15,8,15,16,16,8,12,7,12,14,21,15,21,17,21,15,12,21,16,22,18,19,29,29,25,25,20,34,22,23,31,28,26,26,31,23,21,18,19,31,32,26,25,30,23,23,29,34,33,30,29,17,17,22,24,23,23,28,20,32,32,9,18,24,24,20,21,15,23,14,14,18,10,24,15,19,6,15,16,13,16,9,12,19,13,12,25,22,23,16,18,11,20,13,18,17,21,13,30,22,34,13,14,10,17,16,20,11,19,16,16,15,15,14,23,11,9,9,11,7,15,12,13,8,11,3,9,9,14,2,13,5,9,1,11,5,5,4,5,1,2,2,4,0,2,3,1,1,2,1,4,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1
業平二丁目,7,3,5,1,4,6,7,2,2,4,4,4,3,0,5,2,4,5,2,4,2,3,2,4,3,1,0,1,7,5,2,4,6,4,2,3,2,6,3,3,4,3,13,3,8,4,9,10,10,16,9,11,8,10,8,11,10,7,14,10,11,9,8,7,11,17,13,15,15,11,12,16,16,7,15,9,12,13,18,15,13,7,10,9,15,11,14,13,11,11,14,8,11,15,16,8,14,15,9,14,16,12,17,11,8,5,12,8,12,7,11,9,8,11,13,8,14,7,12,6,5,8,3,11,6,6,10,7,2,8,8,6,7,8,4,6,6,10,10,6,8,9,7,7,5,5,11,7,5,6,6,4,6,9,7,1,1,7,3,2,8,5,2,4,4,6,6,3,2,3,2,5,4,5,3,3,1,1,2,4,0,2,0,4,1,1,1,1,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0
業平三丁目,7,5,4,5,2,5,6,6,3,5,1,7,3,1,2,4,4,3,2,4,4,2,2,4,2,3,6,3,3,3,7,6,3,5,7,1,2,6,5,3,7,2,7,4,9,4,6,15,6,10,10,7,12,12,21,12,20,11,20,10,12,17,12,15,8,11,14,18,23,13,15,15,10,11,17,12,10,13,12,11,10,11,13,16,18,15,10,13,17,19,13,14,11,13,12,17,19,18,11,9,11,18,14,12,8,3,13,16,7,10,15,7,9,7,4,12,9,5,11,3,5,1,5,3,7,4,3,10,6,9,5,4,6,5,4,3,11,9,8,4,10,11,3,4,5,1,3,8,3,5,5,8,3,3,2,4,7,8,2,3,2,6,4,3,2,1,5,6,0,4,0,3,2,1,1,5,0,4,1,1,0,1,1,3,1,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
業平四丁目,7,6,6,8,7,5,6,12,4,2,4,6,4,7,5,2,7,4,5,8,5,8,6,2,6,5,8,4,4,6,5,6,7,6,7,2,3,10,3,4,2,8,5,7,2,12,12,16,20,18,16,16,9,15,17,15,24,20,14,27,12,24,20,22,29,27,15,16,12,22,18,22,11,16,18,21,15,22,22,14,14,19,20,23,11,12,13,18,14,20,15,13,13,20,22,15,8,16,19,16,12,13,16,12,10,11,14,8,12,9,7,10,7,9,10,14,19,5,8,9,10,7,3,8,9,14,12,11,12,9,10,11,9,12,9,17,17,7,24,10,19,7,14,5,5,9,1,7,5,11,4,12,9,8,7,13,11,13,6,2,3,7,6,10,6,5,6,6,5,5,3,8,4,10,2,9,3,3,3,4,1,4,0,4,0,2,3,2,1,2,0,2,0,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
業平五丁目,9,15,13,14,15,12,8,12,12,13,17,9,8,8,16,7,13,11,17,6,13,9,5,15,7,8,10,6,15,9,10,8,4,11,4,7,6,13,12,14,9,6,6,11,9,12,8,11,11,17,7,11,12,21,14,20,24,18,17,18,14,26,17,17,29,27,20,22,29,27,17,23,14,15,19,24,18,20,21,27,26,29,19,31,20,26,35,23,17,22,25,26,24,20,19,21,19,21,22,20,20,21,23,15,14,10,19,15,14,15,19,13,13,9,13,9,7,5,9,6,9,14,10,5,9,7,3,6,7,4,8,8,11,8,7,4,5,9,12,6,9,14,7,10,5,5,4,8,5,12,3,12,9,7,9,10,3,10,7,3,3,4,7,5,6,9,1,3,2,7,3,9,2,7,3,8,4,6,0,4,1,3,0,2,1,6,0,1,1,4,2,0,0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
向島一丁目,10,10,10,8,14,4,5,19,7,4,6,5,5,4,7,3,6,5,4,4,2,4,0,5,7,5,3,4,1,4,7,0,5,8,5,4,7,5,8,4,10,6,11,8,12,8,14,11,11,12,24,22,21,26,28,22,19,20,18,30,15,21,17,22,27,28,15,15,24,14,23,17,25,22,22,23,26,21,19,19,19,14,15,8,23,18,15,19,7,20,21,21,22,22,28,14,21,15,27,24,16,15,11,16,7,12,17,15,9,9,12,5,11,13,15,12,11,12,16,9,10,10,7,9,10,12,9,8,18,8,14,2,15,10,9,10,8,8,14,13,11,13,8,15,13,12,5,11,13,6,12,22,9,10,12,11,10,16,8,17,7,10,5,13,5,15,6,11,5,7,2,6,3,9,3,14,6,9,1,4,4,7,1,4,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
向島二丁目,24,21,13,7,10,10,8,14,6,7,9,6,11,7,13,5,8,4,15,7,6,7,9,11,3,9,11,7,9,8,6,8,7,4,11,3,6,6,2,11,4,8,10,15,9,10,12,14,24,18,15,15,22,19,20,30,18,37,25,28,32,30,23,19,22,24,34,24,23,28,24,19,20,26,34,21,20,19,21,21,17,19,24,28,18,12,19,29,21,19,27,32,21,34,30,33,17,18,22,22,28,18,22,29,23,21,22,31,17,18,22,21,15,17,20,19,15,14,15,12,9,11,13,15,12,13,9,17,6,13,13,11,19,14,16,9,14,12,23,24,19,23,13,22,10,12,9,12,12,6,9,11,11,7,8,14,9,16,7,10,5,11,9,15,4,12,4,9,4,7,4,2,3,6,1,11,1,4,1,5,2,4,1,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
向島三丁目,36,30,23,25,24,27,20,22,17,21,10,14,16,8,14,7,13,12,10,9,14,17,14,7,11,10,12,8,11,10,7,14,14,9,8,9,18,12,12,17,15,8,8,23,11,14,14,31,27,43,33,45,44,44,44,59,54,43,49,51,60,41,54,48,52,56,61,48,50,48,51,55,46,39,42,41,31,36,49,36,41,41,47,34,38,39,47,29,36,38,36,41,37,31,40,44,39,25,35,23,30,30,25,40,26,12,18,26,44,28,24,14,22,26,25,24,20,17,24,27,16,20,19,15,19,21,23,13,19,18,17,26,22,13,18,14,19,19,29,24,17,20,20,23,13,14,14,17,17,22,16,23,15,19,18,17,9,23,16,8,13,10,16,13,7,12,5,18,4,9,10,5,4,11,4,14,2,6,3,10,3,9,2,7,0,5,0,4,2,1,1,3,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
向島四丁目,7,6,3,7,10,10,6,6,8,9,11,11,4,5,15,3,9,13,9,7,12,12,10,8,12,11,5,7,3,10,8,8,10,9,8,15,8,13,15,13,12,5,12,14,18,8,20,13,15,18,26,13,18,18,10,14,12,18,14,15,14,19,13,15,14,17,16,15,20,11,20,9,15,21,21,15,19,11,15,21,18,14,18,19,20,15,19,12,16,18,27,26,20,20,22,25,25,25,17,22,16,11,19,24,17,16,13,16,18,25,21,19,18,23,28,26,20,23,14,20,18,10,22,6,19,15,9,14,10,17,21,13,21,14,15,20,24,14,18,21,23,25,17,20,21,12,10,13,11,8,10,11,17,23,8,15,8,22,12,16,9,12,9,9,9,15,9,7,8,9,5,12,9,9,6,7,3,10,0,9,4,8,2,6,2,3,2,6,0,3,0,0,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0
向島五丁目,20,14,10,21,17,17,21,16,16,14,7,12,12,11,16,11,13,12,17,14,14,11,13,11,19,10,8,7,16,13,8,18,15,13,13,12,18,7,11,21,10,14,6,15,13,20,34,33,31,28,35,36,38,29,51,44,42,38,44,51,39,31,48,52,31,39,39,47,36,31,49,39,39,28,37,36,44,30,40,33,47,31,36,36,36,38,44,27,40,28,45,26,34,38,43,32,35,29,29,30,32,33,31,26,24,17,37,28,38,23,21,24,36,25,25,20,24,31,24,22,18,20,18,17,19,21,23,18,28,22,23,17,27,25,25,35,28,27,33,33,22,19,21,29,19,18,17,18,22,19,15,27,17,25,17,30,15,20,11,18,8,17,12,13,10,18,14,17,7,17,8,16,9,18,7,10,6,11,1,5,5,9,2,2,4,4,0,8,0,1,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
東向島一丁目,11,10,16,13,10,6,12,6,11,8,11,11,11,7,8,6,8,8,11,8,10,10,11,10,10,6,9,9,5,11,8,11,13,8,6,9,5,10,8,9,8,6,10,7,6,7,17,14,12,11,12,8,17,17,18,13,15,21,28,20,28,15,25,24,24,14,20,21,14,17,16,15,25,27,28,20,19,16,19,14,22,22,21,22,30,21,28,21,16,22,23,30,33,22,36,26,25,15,22,24,19,16,28,18,25,14,25,17,21,14,15,20,21,13,16,15,20,20,13,13,10,16,12,18,14,16,19,13,24,29,14,13,32,17,25,21,31,20,31,18,29,27,29,21,19,13,7,16,21,20,19,31,19,26,14,33,20,21,15,19,16,15,17,26,8,21,11,15,14,12,8,12,7,14,5,8,5,4,2,5,5,8,0,4,4,3,2,6,1,7,0,5,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
東向島二丁目,21,16,18,20,12,14,11,15,9,9,16,20,24,9,11,9,19,15,17,21,11,14,12,13,25,15,15,15,29,14,17,26,17,21,15,14,25,15,19,12,17,18,18,21,19,26,27,33,24,45,24,43,25,39,34,38,37,46,39,51,49,40,41,38,36,43,33,38,35,34,35,36,35,49,43,22,35,44,41,28,44,50,45,34,34,48,51,52,40,46,51,37,49,38,37,39,39,51,42,30,36,45,46,41,38,42,38,31,41,38,40,30,35,16,27,28,27,28,32,24,24,30,22,24,23,13,25,13,27,25,27,18,35,19,18,25,31,31,34,35,50,37,41,38,19,30,19,18,30,38,27,34,26,36,22,41,23,31,9,29,17,20,29,32,10,26,23,27,12,17,12,25,19,16,7,19,5,8,4,14,2,12,3,11,2,8,2,7,1,3,3,4,0,2,0,2,0,3,0,4,0,1,0,0,0,0,0,0,0,0
東向島三丁目,13,15,20,11,10,17,14,11,19,19,14,19,12,8,14,14,16,11,15,15,12,17,19,14,16,11,16,16,6,20,18,15,20,12,12,16,8,7,18,15,15,13,19,18,14,12,16,19,16,15,15,22,13,12,24,16,16,17,14,17,21,19,25,24,25,22,20,13,26,28,21,25,11,29,27,22,21,33,24,22,24,21,31,27,27,35,25,19,24,31,47,36,41,20,29,37,32,36,27,29,35,27,32,38,23,18,25,19,27,26,18,21,25,19,18,18,21,15,16,23,15,15,12,23,23,17,24,22,20,13,18,13,19,16,18,13,19,24,16,17,23,24,22,18,11,22,15,21,20,25,11,21,19,16,19,22,18,18,12,24,12,12,8,15,8,18,9,16,12,9,7,7,5,12,5,9,6,11,4,3,1,6,1,5,1,8,2,3,1,4,1,3,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
東向島四丁目,21,4,7,11,14,12,15,17,7,13,12,13,6,9,8,9,16,13,11,7,11,17,7,16,13,13,16,10,8,9,9,10,11,15,13,8,14,9,10,12,13,12,18,17,16,26,24,24,27,36,27,21,34,27,27,23,26,31,23,23,22,27,26,34,23,28,24,21,21,22,24,31,24,23,21,18,28,11,22,20,31,24,26,34,27,26,33,27,34,23,22,36,25,24,34,21,26,27,23,24,27,31,25,30,16,22,30,19,20,31,20,22,10,24,22,21,13,23,26,14,21,22,21,11,30,13,30,20,27,16,25,17,16,11,15,16,25,25,23,24,31,28,24,28,22,20,10,17,20,18,26,19,15,18,10,18,18,33,11,14,7,16,14,20,14,14,11,21,10,13,6,16,7,13,4,14,4,8,5,11,3,7,5,4,2,7,0,10,0,3,0,2,0,3,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0
東向島五丁目,22,15,19,16,9,11,16,10,12,11,16,8,16,14,18,20,11,14,9,10,12,8,10,12,8,10,11,7,12,11,12,18,12,13,13,15,11,20,18,20,12,16,18,18,15,27,17,36,28,28,28,46,23,36,30,33,30,34,31,35,30,30,30,42,26,29,31,34,31,43,43,33,33,28,30,21,35,29,37,35,26,31,25,27,34,23,32,22,31,36,28,35,23,31,29,31,32,24,30,28,39,28,30,34,22,29,25,30,39,22,31,21,20,24,22,29,26,14,21,20,16,19,22,14,12,19,18,20,21,15,19,20,19,19,22,19,20,24,19,25,30,28,26,27,20,17,13,18,17,18,28,18,17,23,11,24,13,18,20,21,11,19,10,19,17,15,11,17,7,23,5,14,3,8,2,7,3,11,3,8,2,5,0,2,1,5,0,4,2,1,0,2,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0
東向島六丁目,19,24,27,23,25,18,19,17,21,26,13,27,16,24,17,23,20,31,22,18,23,15,25,26,18,18,21,12,19,12,27,20,15,16,18,20,24,20,16,11,22,14,29,26,20,15,31,30,42,33,44,39,36,48,57,42,44,35,39,44,47,36,39,38,36,55,45,56,47,43,39,42,47,45,42,41,46,41,43,39,38,35,52,40,40,32,53,38,41,45,68,44,52,54,57,47,47,45,54,35,53,32,32,33,31,29,38,41,34,31,28,36,46,25,34,26,32,37,30,24,28,25,19,24,24,28,24,25,37,20,26,34,28,32,35,20,29,35,38,30,40,39,35,39,24,19,18,26,27,25,23,29,22,32,31,28,25,31,18,27,16,19,22,21,17,26,14,25,14,19,6,20,9,25,10,21,9,18,6,19,4,11,6,8,4,12,2,4,0,11,0,4,0,8,0,2,0,0,0,6,0,1,0,0,0,0,0,2,0,1
堤通一丁目,6,8,11,8,11,17,6,11,11,9,6,10,12,5,17,8,12,10,14,12,10,6,14,10,14,13,12,11,13,9,14,13,13,10,10,10,9,9,16,11,14,20,8,10,13,12,8,8,23,19,22,8,20,13,17,8,15,11,14,14,21,15,9,11,9,16,23,14,18,16,19,14,24,22,14,8,18,21,16,14,16,19,19,16,12,22,22,17,19,24,31,29,26,16,26,36,24,17,23,21,27,23,16,22,19,14,26,16,22,18,13,12,18,15,14,6,11,7,9,14,10,4,12,11,6,9,11,9,7,7,18,17,11,7,6,16,10,12,15,11,12,19,14,18,12,14,8,10,11,8,11,11,5,4,8,7,9,14,5,8,3,7,6,10,2,13,8,9,8,4,3,11,2,10,1,2,2,9,6,2,3,4,1,2,1,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
堤通二丁目,6,6,6,10,6,10,11,9,11,17,9,8,16,11,11,15,9,13,14,14,11,11,13,16,17,19,30,14,21,16,23,23,26,19,26,27,17,16,22,16,28,31,24,17,26,16,12,17,16,19,20,12,14,13,20,8,13,9,6,11,11,18,15,10,18,18,10,11,14,13,15,14,15,14,16,24,15,23,19,24,18,31,20,22,25,27,21,26,20,24,30,39,25,42,29,23,27,31,29,30,35,33,22,33,23,29,21,30,25,31,13,21,12,17,13,26,14,27,19,22,17,22,19,23,15,29,21,29,16,44,26,41,25,41,41,48,52,73,50,54,43,73,57,53,30,39,37,42,42,43,36,53,34,63,44,69,32,44,26,40,26,51,22,29,23,45,28,26,25,24,10,12,6,15,11,17,4,5,5,9,2,12,1,10,2,5,5,4,2,2,1,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
墨田一丁目,16,13,16,11,16,17,13,20,12,16,15,9,18,14,17,13,7,8,14,8,14,9,11,11,12,18,17,14,11,19,18,10,13,22,15,18,21,11,23,26,16,29,24,31,15,18,11,26,16,17,15,19,21,24,9,19,21,23,20,17,26,22,20,26,25,16,22,23,23,26,18,30,29,24,22,18,19,17,27,25,19,26,27,22,15,19,20,26,26,30,29,38,33,27,19,29,29,34,26,30,32,25,29,36,15,16,36,33,28,26,20,20,16,17,27,24,13,18,19,17,19,16,20,17,14,15,13,17,7,17,16,19,12,20,20,14,15,15,20,18,20,10,18,15,12,10,9,14,9,6,9,9,8,18,13,15,7,13,6,14,9,16,8,10,7,12,7,18,6,11,11,8,6,9,3,3,1,5,4,8,0,4,1,4,1,3,4,1,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
墨田二丁目,12,13,14,22,9,13,14,19,11,15,15,18,17,16,15,16,19,12,16,16,14,15,17,17,14,11,12,16,26,11,8,13,16,15,13,12,15,12,20,13,17,20,23,10,21,30,21,22,19,25,24,23,23,20,24,20,26,25,25,23,19,21,24,28,28,22,21,25,23,33,22,19,30,23,25,18,16,27,28,29,35,20,38,29,32,23,33,20,27,30,31,33,43,30,31,27,29,31,29,30,39,30,31,29,24,18,33,26,36,24,26,32,27,22,27,23,17,24,23,26,24,24,20,13,23,18,13,22,22,23,27,21,25,19,23,23,32,17,36,31,33,25,28,25,20,15,11,18,23,30,19,26,15,27,21,23,24,28,12,26,13,25,17,24,20,19,10,23,11,16,8,15,8,15,12,19,3,12,6,15,5,9,1,8,3,5,3,3,0,4,0,4,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
墨田三丁目,13,14,10,10,18,16,16,11,23,8,11,14,9,15,13,14,13,13,15,13,9,13,11,12,18,9,10,12,15,14,13,9,21,14,13,12,18,13,6,17,15,13,12,11,15,17,19,15,17,25,31,32,16,25,23,26,20,21,27,34,21,25,23,25,13,26,25,28,17,29,25,16,19,24,22,31,27,17,24,22,31,29,32,36,27,23,23,29,25,18,34,27,28,28,22,23,20,24,29,28,26,28,23,29,18,13,17,24,36,20,35,16,25,26,28,27,30,14,23,7,17,26,20,24,19,16,25,17,23,20,16,21,33,21,23,31,31,20,29,26,39,27,33,30,25,27,17,19,17,17,29,23,26,26,21,26,26,21,19,14,11,20,16,33,25,22,14,23,14,20,12,15,10,18,13,16,7,8,4,12,2,8,5,0,6,4,2,4,1,3,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
墨田四丁目,21,16,15,12,16,21,26,20,17,14,19,16,19,19,27,17,22,22,23,14,18,21,15,14,15,21,12,16,14,18,19,17,12,17,21,24,17,17,25,22,23,13,17,16,16,20,13,25,16,16,18,16,18,20,17,21,29,24,24,20,20,30,22,28,28,23,30,31,28,27,22,22,33,22,33,36,36,28,39,26,36,43,36,30,30,47,34,29,45,42,47,37,47,34,43,37,45,42,42,39,51,44,37,29,14,16,26,39,34,34,37,27,26,28,25,19,38,31,42,24,28,24,26,19,26,35,31,26,21,35,33,33,20,24,30,38,38,30,36,42,32,38,60,34,26,28,15,23,36,40,27,41,28,42,35,41,25,35,18,29,18,33,19,30,21,26,25,25,17,20,14,19,7,22,8,24,9,13,8,15,5,16,3,11,4,18,1,8,1,5,0,5,0,3,0,1,0,3,0,2,0,0,1,1,0,1,0,0,0,0
墨田五丁目,9,4,6,4,12,9,8,4,7,5,8,6,11,8,6,3,10,11,6,9,7,13,9,11,8,7,8,10,6,5,6,11,1,5,6,12,7,8,11,8,15,4,15,7,7,14,7,16,16,13,12,8,6,16,9,13,12,13,15,18,14,18,15,11,17,7,11,16,11,17,21,11,20,16,15,12,14,9,17,15,13,16,11,14,19,10,18,15,20,13,26,21,21,16,22,18,17,18,34,18,15,21,20,15,18,13,27,19,21,11,16,19,23,19,16,21,13,19,23,15,20,21,13,10,20,16,20,16,27,15,25,16,20,15,27,31,22,20,32,32,33,26,36,24,19,20,19,19,22,23,32,30,18,27,24,23,19,23,13,13,12,22,19,27,11,19,20,28,13,18,15,20,7,18,9,17,7,10,5,7,4,13,2,12,1,6,1,12,0,7,1,1,1,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
押上一丁目,11,4,7,16,7,7,7,7,5,4,5,7,8,6,5,3,1,8,4,8,10,1,4,2,6,4,9,6,3,3,4,2,5,6,7,10,5,3,6,8,8,3,9,4,8,5,5,12,20,16,12,23,21,30,22,31,20,25,19,16,18,26,14,32,23,32,22,22,21,19,18,14,35,25,19,21,19,12,27,19,14,15,18,19,28,21,10,22,21,22,15,13,18,17,14,23,8,10,16,17,19,19,12,17,10,17,16,16,19,15,13,9,10,11,10,15,11,13,14,9,13,9,16,12,10,8,7,14,12,9,10,11,14,15,12,14,15,19,15,12,22,11,13,16,4,7,6,9,7,11,11,8,11,10,9,13,7,19,8,9,5,5,8,12,4,10,5,5,3,12,3,3,2,8,2,3,2,4,2,4,0,2,2,2,1,7,0,2,1,5,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
押上二丁目,18,12,17,15,24,13,15,13,11,13,11,12,10,11,8,8,8,17,7,10,7,9,11,10,10,13,8,10,12,4,5,12,12,13,9,17,11,17,14,16,21,14,17,14,21,11,20,17,13,24,24,27,24,26,27,23,19,30,25,17,17,27,29,40,20,29,38,29,25,37,24,24,20,22,29,25,33,36,23,22,30,20,32,19,33,30,28,30,24,31,31,33,30,42,38,37,34,25,29,24,26,28,27,29,26,23,26,34,27,24,22,31,22,24,25,27,21,30,22,20,23,26,26,21,16,24,14,25,26,16,26,28,29,16,14,20,23,29,34,28,33,24,22,24,16,23,17,23,15,20,20,40,28,31,30,22,20,17,18,15,19,15,8,22,20,22,11,21,11,14,8,18,9,15,9,12,7,12,3,12,6,6,0,5,2,7,1,6,2,8,2,3,1,6,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0
押上三丁目,28,22,19,25,21,15,26,21,16,17,12,21,10,22,9,10,17,6,8,12,14,12,12,11,10,12,11,17,9,9,19,12,15,13,15,16,11,13,13,10,19,17,16,9,32,20,23,17,38,20,27,35,33,25,24,25,50,34,24,34,39,37,35,37,39,23,40,40,38,38,34,28,32,36,38,34,34,25,30,29,25,29,36,37,32,25,37,37,32,24,33,32,31,30,32,28,39,26,36,35,26,30,40,38,24,19,31,19,30,23,25,28,25,20,19,31,19,25,30,18,27,21,28,19,29,29,24,19,24,31,26,26,36,26,30,25,27,18,37,27,24,20,33,30,18,13,17,27,26,28,13,27,30,24,21,23,16,25,21,22,16,23,17,20,19,24,16,24,11,14,13,22,7,16,10,18,7,23,5,12,4,10,2,10,10,10,4,5,3,3,1,2,2,3,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1
京島一丁目,42,36,38,49,39,52,49,51,44,38,44,37,39,48,25,25,36,30,30,24,21,13,22,23,16,24,14,25,16,14,13,18,18,16,18,17,14,19,23,19,15,17,17,28,13,25,14,16,25,20,32,41,33,42,31,58,38,51,56,52,48,50,56,50,47,67,59,67,57,55,84,79,81,71,73,80,59,63,60,64,69,57,69,80,70,55,69,47,75,74,69,65,51,60,64,66,56,49,45,61,70,50,56,59,50,41,58,51,47,37,40,27,40,39,37,54,26,40,30,43,28,31,34,32,43,30,42,40,32,41,35,42,40,40,39,34,38,37,60,51,47,61,33,46,23,30,25,23,26,35,25,28,27,33,38,42,16,41,23,26,19,31,16,32,21,33,21,33,12,26,10,24,10,30,10,16,9,17,4,17,8,13,6,11,5,3,4,7,2,4,1,2,1,1,0,3,0,1,0,4,0,1,0,1,0,0,0,0,0,1
京島二丁目,3,6,6,9,5,5,8,1,7,6,8,3,3,6,2,6,6,8,4,4,6,5,2,3,7,7,7,6,3,5,6,3,5,6,5,8,4,7,11,6,11,4,5,8,5,7,8,7,8,9,8,3,7,9,11,9,13,8,8,9,16,4,17,8,11,8,15,16,11,13,23,13,21,12,16,10,16,5,11,12,13,7,8,8,11,8,17,11,16,13,16,12,12,16,5,12,19,12,14,13,17,12,16,9,13,8,10,8,16,9,7,9,13,7,11,7,11,10,10,7,13,13,12,10,16,3,14,13,15,10,13,7,13,13,12,11,20,18,17,17,20,9,22,23,9,12,6,14,14,12,15,13,14,9,8,19,19,17,11,10,10,10,8,13,8,9,10,11,6,13,4,7,7,7,1,12,4,10,2,7,0,6,1,1,2,6,2,6,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
京島三丁目,16,7,18,13,13,5,17,13,10,13,14,14,13,9,17,7,11,14,7,11,8,20,20,16,11,16,16,9,13,8,19,14,16,12,14,11,18,14,21,12,15,5,17,13,24,18,21,19,17,26,23,17,26,24,19,23,21,23,26,23,21,25,25,26,30,23,19,19,25,23,26,31,32,26,27,18,21,19,28,23,30,30,29,25,24,22,34,27,39,21,36,21,28,30,40,34,30,35,32,33,32,35,30,36,29,11,37,31,37,30,30,20,33,23,28,23,31,30,23,22,31,29,24,22,29,27,23,20,33,17,29,21,36,28,32,27,39,18,46,47,39,26,37,37,28,31,24,32,28,34,27,30,29,26,31,40,27,20,16,39,17,22,26,42,22,37,20,39,13,23,14,24,10,17,7,16,3,16,3,17,7,11,5,5,3,4,3,5,1,1,0,4,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
