年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,14,8,10,12,5,10,11,11,6,7,7,10,7,7,7,9,6,6,13,7,6,4,7,4,8,11,3,9,3,3,5,6,5,3,3,2,5,6,9,9,5,7,3,12,4,3,7,8,14,16,12,8,18,25,16,14,22,23,11,22,16,16,11,26,22,20,28,18,10,17,15,10,14,7,21,23,16,21,11,15,20,16,16,19,11,15,20,16,12,10,20,24,17,11,14,14,9,20,20,9,8,11,11,17,10,7,8,12,11,10,2,17,11,13,13,16,7,4,10,12,10,7,10,10,5,6,7,10,7,14,14,12,9,9,14,11,13,12,11,13,8,21,10,13,10,10,11,16,8,6,8,7,7,13,10,10,6,7,7,2,6,11,6,8,6,12,6,9,3,7,5,6,4,6,5,6,2,8,0,3,1,9,2,1,0,2,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
亀沢三丁目,12,15,14,7,16,12,13,24,17,12,7,15,14,7,12,16,11,8,12,5,11,9,7,9,11,9,11,8,7,6,8,9,10,6,8,4,10,7,7,9,15,7,5,7,8,12,10,16,12,11,10,15,12,16,13,15,19,17,14,14,32,24,20,23,16,18,15,15,21,19,20,18,20,7,29,34,20,23,23,17,28,30,25,18,28,25,22,26,19,17,18,18,27,24,20,16,19,21,23,17,17,18,21,21,20,14,14,12,14,12,15,14,15,11,15,8,7,10,9,12,3,6,14,4,4,6,9,11,7,12,5,5,4,3,3,10,10,4,7,3,6,3,8,10,10,6,3,4,1,5,5,5,2,12,5,7,9,3,6,7,6,11,3,7,8,6,4,2,3,5,4,9,1,4,2,2,1,4,2,0,1,0,0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
亀沢四丁目,13,18,11,15,11,18,21,13,14,12,13,16,9,11,16,9,4,3,14,13,11,6,9,12,6,8,9,8,5,6,11,11,6,3,7,7,5,5,13,6,6,12,11,11,9,9,8,13,16,22,33,19,30,18,34,25,30,26,34,38,24,24,37,26,30,26,25,41,30,29,30,23,31,23,36,29,32,32,23,17,21,30,19,23,27,26,31,36,31,34,33,25,25,27,20,18,29,30,26,32,22,23,10,12,23,13,19,10,18,21,22,13,20,19,18,9,10,7,14,13,5,14,10,13,7,15,10,14,11,6,11,8,10,5,15,8,15,5,8,9,9,12,8,7,14,14,5,7,7,6,3,9,2,6,10,8,4,7,6,4,5,5,1,8,3,4,3,4,3,5,2,5,3,4,1,1,2,4,0,7,0,3,3,3,0,2,1,1,1,3,1,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
石原一丁目,7,8,6,3,8,9,8,6,9,6,5,5,8,7,10,6,4,7,7,7,8,5,6,7,8,8,8,4,8,5,7,11,8,7,11,6,5,11,9,6,9,12,10,13,18,14,10,22,27,25,34,48,30,33,30,37,32,31,27,25,25,34,31,23,34,28,29,24,19,28,35,20,15,17,30,28,21,20,28,13,32,23,27,17,21,21,21,22,17,17,16,29,19,23,27,22,15,16,21,26,17,19,21,14,8,27,14,8,14,14,9,14,14,7,13,13,15,20,11,10,10,13,11,16,16,10,16,6,9,13,12,11,13,14,12,11,11,14,8,6,14,11,17,12,13,19,8,14,12,12,9,13,8,14,5,6,15,10,9,12,2,12,6,11,4,3,6,4,8,14,6,3,3,5,3,4,0,3,1,10,1,5,2,3,4,5,2,2,0,3,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
石原二丁目,13,6,6,13,12,9,6,7,11,14,10,13,10,9,13,13,14,11,10,7,9,10,15,8,14,7,9,7,7,12,8,9,10,8,8,7,11,13,8,8,9,9,16,4,10,8,18,15,19,14,32,29,30,30,36,37,34,21,30,33,28,18,27,32,21,20,14,19,24,21,23,33,28,30,17,27,24,20,14,33,20,25,21,21,28,17,31,20,17,19,30,20,23,21,28,16,24,27,28,15,20,26,14,11,18,18,14,13,15,12,12,22,16,16,14,10,10,5,14,15,13,8,13,8,6,6,9,10,13,7,13,12,9,5,11,11,5,13,3,13,12,16,11,11,13,6,7,10,4,11,4,6,8,4,10,6,7,13,6,12,5,13,4,7,8,4,2,6,4,8,8,10,5,5,5,3,1,6,1,6,2,4,1,8,1,2,1,3,1,4,0,1,0,1,2,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0
石原三丁目,15,17,13,17,10,22,14,17,5,15,12,11,12,12,12,13,15,8,10,9,8,12,5,7,9,9,10,7,8,7,7,10,6,4,4,12,5,8,8,3,10,8,11,9,11,19,23,18,22,16,29,35,32,28,32,22,28,25,32,31,32,35,38,37,29,31,26,21,41,24,31,27,38,32,30,22,29,24,29,25,24,19,23,25,31,17,25,14,19,17,37,22,40,21,30,24,26,27,29,24,23,21,26,22,30,18,24,19,24,15,17,20,21,11,16,13,9,13,15,15,9,7,14,8,16,13,17,12,15,15,11,15,13,10,13,9,12,6,12,12,9,15,24,12,16,17,12,15,4,9,14,19,14,14,12,15,15,10,11,13,6,10,11,8,8,8,5,6,6,8,7,7,2,5,4,7,1,7,2,5,0,2,3,6,3,3,4,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石原四丁目,13,17,14,13,8,11,10,17,8,10,10,22,10,14,11,9,12,9,10,8,9,5,13,9,9,4,9,4,12,6,9,8,8,7,7,5,8,11,6,11,11,8,10,13,20,13,13,20,22,13,26,26,19,29,30,29,34,37,27,23,25,28,24,26,41,29,26,27,30,26,31,23,40,21,31,20,30,23,18,24,18,21,24,24,28,14,24,20,27,22,25,23,27,17,31,27,19,20,27,30,24,30,23,17,18,21,10,15,24,14,16,15,16,9,7,12,16,12,12,14,14,9,12,15,10,10,9,10,15,9,7,13,8,8,17,11,9,4,13,10,20,13,9,13,11,15,8,13,12,7,6,3,8,13,4,7,12,11,10,14,4,6,5,10,7,8,7,2,0,11,4,9,5,8,2,8,4,6,2,2,3,4,1,5,1,3,1,4,1,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
本所一丁目,14,14,15,19,12,8,9,12,16,15,10,5,13,11,7,6,8,17,12,13,12,4,12,9,13,7,13,4,12,3,13,8,7,5,6,5,5,9,5,4,5,6,7,6,17,13,14,12,14,22,22,31,17,24,28,40,37,36,28,40,36,29,35,25,26,30,27,29,31,24,31,28,25,23,27,24,22,26,28,29,21,26,34,28,26,28,34,25,29,14,22,30,23,23,35,17,22,25,21,25,25,21,19,14,27,26,22,30,23,15,17,17,13,17,16,10,15,10,17,15,13,9,17,15,13,14,16,16,12,13,15,10,17,11,8,14,10,12,16,15,12,12,13,8,15,12,13,20,7,6,6,8,17,15,8,11,9,12,9,19,7,14,5,5,6,10,6,7,4,9,3,10,5,9,4,7,3,9,3,4,3,6,1,4,0,7,1,2,0,2,2,1,0,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0
本所二丁目,5,7,9,10,6,12,4,6,5,5,6,5,2,4,3,8,1,4,3,3,5,4,5,3,2,3,6,3,8,4,4,1,1,3,1,6,6,5,7,4,3,8,3,2,11,12,7,6,13,14,17,17,16,11,23,15,11,15,14,15,12,12,18,18,22,13,18,14,19,18,14,14,20,14,10,16,14,14,8,11,9,14,10,12,11,15,10,14,8,13,10,10,10,13,10,9,13,17,16,10,8,8,9,9,10,11,7,9,8,8,11,10,12,12,8,14,6,15,13,11,10,11,12,8,9,10,11,11,11,6,6,12,5,10,11,12,7,8,9,11,17,13,16,8,10,9,5,12,4,7,5,8,14,11,8,9,10,7,5,5,4,6,3,6,4,5,5,8,5,3,2,7,2,7,2,4,3,3,6,3,1,3,1,6,2,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本所三丁目,9,6,6,5,3,2,7,7,4,5,6,6,5,6,2,3,5,5,5,5,7,8,3,5,2,7,3,7,5,10,3,3,5,7,6,3,7,7,5,10,9,12,4,6,10,9,8,18,17,19,16,14,17,20,14,17,14,14,18,22,14,14,9,18,14,16,21,11,20,12,18,12,13,17,15,14,18,12,20,13,10,6,18,9,13,12,17,12,13,11,13,19,12,15,11,17,16,15,16,12,16,16,17,11,14,9,9,8,19,13,10,13,7,9,8,14,15,14,9,9,13,12,7,7,15,11,11,7,7,10,11,11,16,12,11,9,12,8,8,8,15,8,8,15,12,7,12,7,8,12,9,10,10,9,10,5,7,10,4,7,4,12,4,7,8,5,3,3,8,2,2,7,2,7,0,2,4,7,1,2,1,4,1,5,1,2,0,4,0,0,1,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
本所四丁目,15,8,11,11,14,12,3,2,5,16,11,10,9,10,9,11,10,3,12,9,16,11,10,4,13,5,12,8,4,4,7,5,2,6,8,3,5,13,6,6,6,6,8,18,14,11,11,15,17,16,23,21,25,23,19,26,19,24,24,25,19,33,24,25,30,22,32,25,24,25,23,17,14,24,25,24,31,23,25,22,18,13,19,17,21,22,20,25,21,19,15,17,30,13,22,17,15,19,14,23,14,17,10,16,30,23,20,13,24,21,20,13,13,12,12,7,12,10,15,17,13,12,16,11,16,12,13,12,11,6,12,11,11,7,12,8,18,15,12,16,17,8,12,13,16,8,13,11,8,6,5,10,6,10,6,13,18,14,10,11,10,6,4,6,7,7,3,11,5,4,4,8,3,7,6,8,3,5,4,6,3,4,1,4,2,2,2,6,1,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
東駒形一丁目,3,5,5,4,4,3,4,3,3,6,2,3,2,2,2,2,4,2,2,3,1,2,2,4,1,1,4,2,6,1,6,2,5,2,0,3,2,3,2,6,4,5,8,6,12,8,14,9,17,13,15,14,18,26,14,28,28,13,15,21,12,21,22,11,10,13,12,14,11,10,23,9,8,14,15,9,10,14,7,15,10,12,12,11,17,9,8,3,14,14,7,8,11,17,9,12,3,14,14,9,9,11,13,8,10,4,8,9,8,6,5,6,4,8,7,10,3,7,8,2,12,8,7,4,5,10,4,3,4,5,9,11,8,5,8,7,8,6,7,5,3,6,9,7,6,11,7,6,3,3,4,5,6,8,7,6,4,4,4,5,4,6,3,2,2,3,2,5,2,7,2,3,2,3,3,3,1,2,1,1,1,2,0,5,0,2,0,1,0,2,0,2,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
東駒形二丁目,4,6,6,4,6,3,5,8,3,3,4,6,2,4,7,8,4,5,5,6,6,3,7,8,4,4,3,7,5,5,2,8,3,3,6,6,4,5,6,7,4,7,6,3,7,5,13,7,13,12,13,7,14,14,15,13,14,15,11,10,19,11,13,6,11,13,11,12,17,16,11,9,10,12,12,4,10,12,11,11,13,15,13,12,10,10,11,18,10,11,17,6,17,15,12,8,18,11,12,9,7,6,17,12,13,11,9,5,10,13,9,11,13,6,10,5,12,5,9,7,5,7,6,7,6,6,8,11,10,7,4,12,6,7,9,9,9,10,15,9,9,10,10,9,6,13,6,7,7,7,4,7,11,5,5,3,5,10,6,8,8,12,3,13,1,7,8,10,3,7,6,5,6,16,3,7,2,3,5,5,2,1,1,2,0,4,1,4,1,2,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
東駒形三丁目,6,4,3,3,5,3,5,5,6,3,6,5,6,5,1,3,6,3,1,3,6,2,2,5,5,4,6,3,2,2,5,5,4,5,7,2,2,2,5,2,3,7,4,3,8,3,11,10,10,11,18,23,21,13,20,14,13,15,13,17,15,12,6,14,17,15,21,14,13,11,18,17,13,16,16,15,8,15,10,7,12,15,20,13,12,16,13,11,16,13,15,6,15,5,12,13,15,16,15,11,10,10,8,13,14,15,6,4,10,11,10,9,11,14,10,6,6,5,2,9,12,7,8,5,5,4,9,6,8,10,6,7,10,7,6,3,6,9,8,11,9,7,10,13,10,7,5,6,9,6,4,9,10,8,7,6,6,10,2,5,2,5,3,4,6,6,5,13,3,5,5,8,5,6,5,9,0,5,0,3,3,2,0,4,0,1,0,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東駒形四丁目,6,8,9,10,9,5,5,6,2,11,2,13,7,8,8,8,10,3,6,6,7,6,12,3,3,8,6,10,9,8,11,5,7,8,8,4,9,4,5,5,11,10,9,10,6,20,17,23,22,21,24,26,15,23,32,21,33,23,21,33,27,25,19,22,26,22,22,26,13,23,21,26,15,26,23,13,18,21,15,13,24,15,26,14,14,17,16,15,17,18,21,26,25,23,20,28,22,28,22,25,25,12,17,27,25,21,16,13,22,13,13,18,20,21,16,12,10,15,8,6,12,7,12,11,8,14,7,13,9,14,15,7,11,10,13,18,11,13,14,10,8,10,14,18,19,12,17,21,9,12,13,13,17,8,6,9,9,11,8,11,1,10,10,7,9,10,9,9,3,2,4,6,3,6,0,5,1,4,2,6,2,5,0,3,2,4,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋一丁目,13,9,8,7,5,5,8,5,7,13,2,4,2,5,7,8,3,2,8,4,3,5,2,4,4,5,4,5,3,4,6,5,8,1,2,3,7,4,5,5,2,7,3,6,5,9,8,9,8,15,13,13,19,9,18,28,16,22,19,25,24,12,18,19,17,16,21,19,18,16,20,19,30,32,18,23,15,23,30,22,18,10,22,13,10,16,11,16,18,21,22,23,19,25,19,16,24,27,26,19,13,11,12,22,22,25,15,14,13,9,19,17,27,15,21,10,10,15,15,13,13,15,10,14,12,13,9,12,13,10,15,5,10,14,11,13,6,17,11,18,14,19,15,11,13,19,6,13,5,5,15,13,12,16,12,10,13,16,8,4,5,8,7,7,7,9,6,4,7,14,1,9,5,3,1,6,5,7,2,6,3,4,1,4,1,4,1,3,0,2,0,3,0,1,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0
吾妻橋二丁目,3,4,4,5,4,5,7,4,2,3,3,5,6,0,0,0,3,2,4,3,2,3,0,4,4,3,1,6,3,5,6,3,5,2,5,3,2,3,4,5,3,2,3,6,8,9,13,13,17,14,10,23,16,26,31,16,13,19,19,12,21,21,13,11,15,12,13,19,7,9,14,13,13,18,13,15,8,13,10,6,11,10,9,15,6,10,15,14,16,12,13,14,18,8,11,16,9,13,14,14,9,13,6,7,12,6,7,13,10,11,8,13,15,10,7,6,8,10,10,8,4,11,7,6,8,5,6,4,7,7,8,7,11,7,4,4,3,3,2,8,9,5,5,9,7,9,3,7,3,5,6,3,6,8,3,8,3,6,4,2,4,2,2,4,3,4,1,8,2,7,4,6,1,1,3,5,2,5,2,5,1,0,0,2,2,4,3,3,2,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,8,7,10,12,4,5,8,4,7,9,8,7,5,6,4,12,5,2,4,6,9,8,4,5,3,5,6,6,4,5,4,4,4,4,8,2,5,4,8,6,6,6,10,7,8,9,8,10,5,8,11,12,14,10,11,11,17,15,11,12,10,11,14,12,13,10,13,12,12,12,14,13,13,13,17,15,16,6,4,11,13,11,17,20,16,5,15,11,11,9,11,14,11,23,18,15,10,18,12,9,21,16,12,22,18,18,14,6,12,9,7,9,16,9,18,11,4,14,5,9,5,9,10,9,11,10,6,11,11,10,8,8,12,11,9,6,12,9,10,6,11,8,9,15,13,16,6,8,2,5,8,7,6,11,5,10,4,9,7,9,4,8,5,10,4,11,8,4,1,7,6,4,1,9,1,3,1,3,3,5,0,5,3,3,1,3,0,1,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
錦糸一丁目,12,7,12,8,9,10,4,3,8,7,3,4,5,6,4,4,6,3,1,2,3,6,3,3,8,5,4,5,3,3,4,7,4,2,3,5,6,6,7,6,15,2,6,7,8,9,16,16,24,22,21,30,30,27,31,32,23,15,37,25,40,24,27,18,35,27,24,23,26,26,34,23,15,20,30,16,24,22,26,14,23,18,19,8,21,16,17,19,12,23,23,22,16,20,14,25,12,12,21,24,16,19,13,18,16,20,13,19,11,14,15,13,10,15,12,14,11,7,7,15,8,9,13,12,8,10,8,9,7,5,8,7,7,7,8,11,1,7,14,11,7,14,15,10,7,9,8,9,2,7,4,11,10,9,9,5,5,3,6,4,3,4,0,9,3,6,4,1,1,9,0,5,3,4,3,4,2,0,1,7,2,5,0,4,2,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸二丁目,4,3,1,0,2,1,1,0,1,3,0,0,2,0,3,0,3,3,0,1,2,2,2,2,2,1,2,1,0,0,2,3,1,0,0,1,0,2,1,1,7,3,3,5,4,4,12,6,9,9,11,8,8,7,6,4,11,7,10,12,7,10,9,4,7,6,8,4,4,8,7,1,5,10,5,8,7,9,7,2,8,6,4,3,4,6,5,5,7,5,7,5,5,7,10,2,4,4,6,3,3,3,7,2,5,6,4,5,3,7,3,5,7,5,5,4,13,6,10,4,2,1,3,1,0,2,3,3,5,4,3,5,2,3,6,2,2,3,6,5,6,3,5,6,4,5,4,3,3,1,1,2,3,2,1,3,0,2,2,5,0,1,4,4,1,2,3,0,2,2,1,5,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,4,4,3,4,3,1,2,3,3,2,1,2,1,2,4,0,1,2,0,0,6,0,2,1,1,0,0,2,3,1,2,2,0,1,1,1,1,2,3,2,1,1,6,5,2,4,4,7,2,2,10,3,9,13,6,12,10,6,11,6,8,7,5,7,8,6,9,9,9,5,10,10,8,9,16,6,11,4,7,7,5,8,3,6,8,8,6,8,5,4,8,11,12,4,5,3,8,3,7,9,9,8,11,3,5,10,2,2,7,4,4,3,4,5,0,2,4,3,5,5,2,6,8,5,5,5,7,1,2,4,5,3,1,4,3,2,10,2,6,0,2,5,0,0,1,3,1,3,2,0,1,2,1,1,2,5,1,3,2,0,2,1,0,2,1,0,1,3,1,2,1,2,1,4,0,4,1,0,2,1,1,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,11,9,12,9,11,7,5,12,7,8,4,7,5,10,4,5,7,6,9,7,6,5,7,5,10,5,5,3,10,4,4,7,17,8,4,4,4,6,4,8,5,6,6,8,5,13,10,7,4,12,13,13,15,14,13,17,19,14,11,14,12,15,12,9,7,11,8,10,24,22,14,21,15,12,18,12,17,14,19,13,19,19,31,19,14,18,19,14,17,21,21,21,21,17,15,23,14,21,28,23,18,14,15,13,20,10,19,21,13,7,16,11,12,14,15,11,9,9,10,8,10,8,8,8,4,5,8,3,4,6,7,7,5,6,6,12,5,7,9,9,9,10,10,17,8,11,7,6,3,7,4,11,7,6,6,10,5,6,4,9,3,5,4,3,6,5,5,3,1,6,0,5,1,7,1,7,0,6,0,4,1,5,1,4,1,1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
太平一丁目,26,17,23,13,15,21,23,14,15,13,20,19,24,19,18,14,17,15,23,17,15,11,14,11,22,11,15,12,9,11,7,5,8,8,14,10,9,9,11,14,11,15,14,10,15,22,19,13,18,22,21,32,28,29,32,27,26,32,25,29,29,36,25,25,26,35,28,26,25,30,43,37,32,29,36,35,33,26,29,33,43,34,24,31,36,33,48,36,44,39,39,39,32,34,34,32,36,40,29,28,32,28,31,28,29,14,19,16,22,26,32,19,27,18,17,23,21,22,17,13,22,20,21,17,11,15,17,23,8,15,13,21,15,12,20,24,21,16,17,20,27,14,19,13,18,15,15,16,7,13,9,10,10,10,8,24,11,12,14,7,6,15,7,7,6,12,10,9,4,14,4,6,3,12,1,6,1,8,2,5,2,4,0,5,3,1,3,2,2,6,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
太平二丁目,4,3,4,3,6,0,3,0,1,4,2,2,1,4,5,2,2,1,3,2,2,2,6,3,3,4,7,5,6,4,2,3,5,0,3,3,4,6,6,6,3,5,16,6,13,3,6,10,8,13,13,7,17,6,16,21,16,6,15,17,20,21,19,14,18,9,16,14,17,13,9,12,19,14,22,15,15,11,11,10,12,10,21,9,11,13,10,13,13,6,12,6,11,13,13,11,9,11,12,16,8,11,16,14,12,6,13,10,9,3,17,7,7,9,3,10,8,5,8,11,12,7,10,6,8,3,8,9,7,9,4,5,4,8,10,6,5,5,13,5,8,10,9,6,11,9,7,2,9,6,0,3,6,6,6,11,3,8,5,7,4,7,8,3,3,2,4,3,5,2,3,2,1,2,2,0,2,3,0,1,2,4,1,2,0,2,2,3,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,5,8,5,3,8,4,6,2,4,6,2,8,2,1,4,5,6,4,0,3,2,1,3,5,2,2,2,4,4,3,2,5,3,2,5,5,6,4,4,4,3,6,6,1,4,6,11,7,10,7,10,17,21,13,11,23,22,17,19,16,19,11,24,14,24,15,17,19,14,10,19,16,17,10,8,15,16,21,11,12,9,12,16,11,20,7,10,13,8,17,16,13,10,14,12,10,9,7,13,7,11,11,10,5,9,5,7,7,10,0,8,9,7,5,8,6,6,4,4,8,5,5,6,4,6,5,3,6,5,4,4,3,7,5,7,6,3,4,1,6,5,4,11,5,8,7,8,9,6,2,2,3,4,5,4,1,1,7,7,7,1,5,1,6,2,6,3,8,2,3,1,4,4,4,2,1,0,3,0,2,1,4,2,4,4,2,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
太平四丁目,17,21,20,22,21,18,21,17,18,17,11,19,10,22,12,18,6,18,11,14,14,12,9,21,20,12,9,9,21,13,21,19,12,12,9,16,20,15,14,17,18,15,18,23,19,23,22,25,34,31,35,34,35,31,39,27,36,42,35,43,47,41,49,40,56,36,40,35,42,36,38,41,33,37,44,26,45,33,31,35,33,39,38,32,32,34,35,37,37,31,39,43,48,52,51,36,38,49,41,50,44,55,49,44,55,52,32,53,35,30,38,31,43,37,28,32,37,26,30,25,24,26,29,26,27,33,16,31,21,23,26,24,22,22,23,25,24,25,30,34,31,30,25,21,29,29,25,30,9,24,15,20,18,30,21,27,21,24,17,17,19,28,22,16,17,24,16,11,6,19,7,18,9,10,3,9,4,14,3,6,6,7,2,2,0,4,3,4,0,4,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
横川一丁目,6,10,10,7,10,8,5,5,6,9,7,4,12,8,5,9,9,3,2,4,12,10,2,5,2,4,5,6,8,6,4,3,6,6,12,6,8,5,9,8,8,3,6,2,8,11,7,10,15,8,11,11,16,16,19,9,17,14,15,9,14,12,22,9,13,10,11,16,15,19,16,18,20,15,19,15,11,9,10,12,11,13,21,15,12,11,19,7,10,9,11,14,14,16,18,12,12,11,12,14,9,10,22,18,10,9,9,11,13,14,14,6,8,7,10,10,9,14,9,2,4,10,7,7,7,4,10,7,10,6,15,5,5,10,10,5,10,13,5,7,5,8,13,7,16,8,6,5,5,11,3,10,5,7,9,4,5,6,2,4,2,6,2,4,6,3,6,5,4,7,3,0,1,2,1,4,1,0,1,1,2,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
横川二丁目,11,6,4,10,9,8,8,5,2,5,1,1,2,2,6,2,4,4,3,3,2,6,5,2,2,2,2,2,2,4,2,4,3,5,2,3,6,4,4,3,13,7,12,2,17,11,19,10,19,18,21,21,26,14,20,20,23,22,13,20,12,21,20,20,22,20,23,12,27,12,12,19,14,17,14,10,14,14,13,15,17,10,17,9,14,11,13,15,14,15,23,9,11,12,6,7,11,15,10,8,12,8,9,10,10,5,12,10,12,11,9,10,10,5,7,7,5,10,10,3,7,3,2,6,6,5,7,5,5,3,5,5,3,9,10,5,10,6,8,4,13,5,8,4,5,3,4,4,2,5,9,2,4,4,3,4,5,7,7,7,6,6,1,5,3,5,1,2,3,6,2,6,5,2,4,3,2,5,0,2,0,0,1,3,0,1,1,2,2,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
横川三丁目,5,4,5,8,4,5,3,3,6,6,3,2,3,4,2,6,2,3,3,4,2,2,4,4,1,1,7,1,2,4,1,7,1,0,3,4,6,5,4,3,5,5,3,6,13,2,10,3,14,10,15,5,15,12,15,7,12,13,11,16,13,18,13,13,15,15,9,8,9,17,15,11,9,6,17,12,10,8,11,14,8,4,8,13,10,8,10,4,9,9,8,11,12,12,13,8,12,15,7,6,16,9,7,12,10,7,8,5,18,5,10,8,6,5,5,5,1,5,5,6,6,4,5,7,1,4,8,3,2,3,6,8,6,6,9,5,3,7,5,2,7,6,8,5,5,4,5,6,2,3,7,4,1,6,5,7,8,11,4,3,4,7,4,4,5,3,1,3,3,5,3,5,2,1,2,4,2,3,1,3,3,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
横川四丁目,3,4,3,2,5,5,3,2,3,3,3,2,4,3,2,3,6,4,6,2,7,6,8,4,6,5,7,7,5,6,2,2,6,3,6,2,4,5,3,4,6,7,6,4,6,6,15,7,19,13,27,13,16,11,16,9,7,4,8,9,11,5,8,10,5,5,8,8,13,11,12,6,13,6,9,7,12,9,7,7,14,13,10,8,11,6,8,12,17,9,14,14,11,12,16,10,8,12,16,13,11,13,8,12,14,10,6,12,7,9,6,11,11,9,7,7,6,7,9,6,8,5,4,5,3,7,5,6,4,5,11,7,5,2,6,4,6,7,8,2,8,5,7,4,6,5,7,6,6,4,4,6,5,6,6,7,2,9,4,9,2,6,3,8,5,8,3,5,2,6,2,4,1,4,2,3,0,4,0,3,2,2,1,3,1,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
