年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
横川五丁目,7,8,12,5,8,8,10,7,12,10,8,4,10,11,7,8,13,11,10,17,10,9,5,6,11,17,18,6,14,11,12,10,12,15,17,14,16,11,17,20,19,16,19,13,11,9,11,9,8,10,7,11,11,13,6,8,11,9,8,13,11,6,15,12,11,11,8,11,9,12,11,12,18,9,17,22,19,16,12,12,11,20,14,11,11,13,9,25,16,25,21,26,16,22,16,22,22,23,15,23,14,20,9,22,24,16,16,27,14,24,16,22,11,24,16,21,20,14,12,15,17,15,14,17,6,22,19,13,19,18,25,27,18,34,22,21,26,29,21,26,15,21,16,29,21,30,14,33,18,44,19,27,23,26,20,21,13,21,17,32,14,27,10,16,15,14,13,16,11,19,6,16,4,13,6,13,4,7,3,12,3,7,4,5,0,1,1,6,0,4,0,3,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
業平一丁目,8,13,14,13,10,14,8,18,11,10,12,11,10,6,13,9,10,15,13,11,8,9,8,10,14,12,13,10,13,10,7,8,12,10,12,6,11,14,5,14,11,12,12,17,11,9,11,21,7,11,13,12,13,17,17,14,13,18,18,13,21,24,27,29,19,20,35,16,29,32,22,22,24,15,22,29,30,26,29,34,28,18,23,30,30,32,33,27,25,22,20,22,31,26,20,21,26,26,23,27,14,21,24,21,22,20,12,25,18,11,19,16,20,8,17,11,19,20,11,12,11,19,22,15,19,29,22,19,14,20,15,18,14,23,19,23,18,34,24,27,9,8,13,23,15,16,19,19,16,17,13,23,15,10,11,13,10,24,15,8,8,16,9,13,7,10,8,20,5,9,4,10,2,8,8,8,5,5,2,5,0,9,1,2,3,5,2,4,2,4,0,2,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
業平二丁目,8,6,4,2,2,3,2,3,5,4,3,2,3,5,1,2,3,0,2,4,1,1,5,2,3,3,6,6,2,2,4,5,3,7,5,2,9,4,9,1,6,5,6,7,3,9,10,11,5,8,9,5,15,10,16,9,11,12,10,13,15,5,17,7,11,11,11,14,10,10,18,9,10,17,16,14,9,7,9,11,17,11,17,13,9,14,12,15,9,10,15,13,10,14,16,14,11,13,14,11,11,3,11,9,11,6,14,8,8,8,17,8,10,7,9,6,4,12,9,10,5,5,8,4,5,8,10,6,11,7,3,7,8,10,15,4,8,12,5,7,8,6,6,6,7,5,10,11,3,4,4,5,2,4,6,3,5,5,5,4,2,4,6,4,1,8,4,2,3,6,1,1,2,5,1,3,0,4,2,3,1,1,0,3,1,1,0,1,0,0,0,4,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
業平三丁目,4,8,6,6,2,5,5,5,2,2,3,6,4,4,2,2,5,4,1,4,4,3,5,2,2,5,7,4,5,4,3,2,3,3,5,1,7,1,9,5,7,3,5,6,7,7,5,7,14,13,21,10,20,11,13,14,18,12,12,15,12,18,16,20,16,15,12,18,15,10,14,13,16,12,9,10,15,12,13,15,10,11,18,17,12,14,12,16,11,20,15,15,14,10,7,10,16,14,9,15,10,7,10,17,11,7,11,6,6,10,4,7,8,7,11,0,5,3,7,3,7,12,4,10,4,3,8,5,2,4,8,7,13,5,8,8,5,8,5,3,5,1,3,9,5,7,4,3,2,6,5,6,6,5,4,4,3,6,1,2,6,4,1,7,1,3,1,5,3,1,1,8,1,2,1,2,1,2,1,2,0,2,0,2,1,3,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
業平四丁目,10,12,10,9,5,5,4,6,5,3,7,4,6,7,7,9,7,3,4,6,8,5,5,4,4,6,6,5,6,4,6,3,3,3,2,8,3,4,3,4,4,5,7,8,10,12,14,11,9,16,13,17,18,23,13,18,20,23,17,28,30,19,20,22,17,28,12,13,16,16,19,19,18,18,24,18,16,19,20,16,10,16,10,17,14,14,14,18,15,13,20,23,9,13,16,15,13,13,14,10,19,10,6,9,14,8,12,11,13,9,11,13,15,6,8,9,9,9,3,15,13,8,13,8,13,11,7,9,11,14,11,14,26,7,21,11,18,6,11,5,3,8,5,8,5,12,10,10,6,8,8,14,11,10,7,3,3,13,10,7,5,6,5,7,8,8,6,8,2,13,6,7,3,5,2,5,0,7,1,4,3,3,1,1,1,6,0,3,1,2,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
業平五丁目,17,13,7,13,24,12,6,9,13,8,17,11,16,8,14,11,11,10,6,11,7,7,15,9,13,6,6,15,5,9,5,8,10,17,10,8,5,8,9,7,6,10,10,6,4,12,4,10,10,18,15,12,12,11,12,20,16,19,27,26,26,30,22,24,24,34,17,23,16,18,19,22,23,18,27,35,26,37,21,17,30,37,20,26,23,28,22,23,26,21,21,20,16,18,22,18,24,15,14,16,22,17,22,15,13,14,15,10,15,11,11,7,6,5,15,13,8,10,12,7,4,5,4,6,10,7,10,10,9,6,9,6,12,6,7,10,5,13,9,8,3,8,7,10,3,14,7,6,10,13,4,11,6,8,5,3,6,6,7,6,6,8,1,2,4,13,3,7,4,10,5,6,2,4,2,5,1,5,2,4,0,7,1,10,1,2,1,1,1,4,1,2,0,2,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0
向島一丁目,9,12,11,17,9,5,11,7,7,6,8,2,2,7,3,4,2,5,3,6,5,4,1,5,3,1,7,4,3,6,7,3,8,3,11,6,8,4,9,8,8,6,5,0,8,7,18,13,12,19,18,11,18,19,22,18,21,16,31,32,21,21,22,19,27,20,26,21,28,20,25,27,22,18,23,18,20,13,16,9,25,19,10,22,16,16,22,14,21,16,16,14,25,14,16,19,14,17,7,15,14,17,14,13,8,8,15,10,11,14,15,12,13,8,11,12,10,7,5,9,11,9,13,10,22,6,15,4,10,10,14,11,8,11,23,15,9,13,15,15,8,8,5,9,17,17,11,12,8,11,17,14,8,15,9,13,5,12,7,9,10,14,7,9,3,3,2,13,4,11,4,7,5,7,3,3,4,5,1,2,3,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
向島二丁目,11,13,11,8,11,10,4,6,12,9,13,6,10,4,7,6,13,8,5,11,6,7,14,5,5,11,6,4,10,4,6,3,3,10,3,9,4,5,14,10,5,12,9,4,11,13,14,17,22,20,20,23,12,18,20,16,17,21,28,18,27,21,28,18,22,21,16,15,21,22,30,12,26,15,19,17,25,24,22,15,13,17,19,21,23,27,28,30,26,27,21,28,21,21,22,18,24,22,35,21,12,24,22,22,20,24,15,19,20,20,20,13,13,11,13,16,14,12,14,18,14,16,7,12,8,16,17,10,19,14,13,8,15,25,24,17,20,28,8,13,9,17,13,7,8,11,15,9,5,12,9,11,11,16,6,9,6,11,6,19,4,9,3,11,5,6,1,5,6,8,1,12,2,5,2,2,3,6,2,4,0,3,1,2,1,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
向島三丁目,26,23,14,20,16,11,12,7,9,8,11,9,11,12,10,11,15,11,13,5,6,10,13,7,6,13,11,10,8,6,14,11,8,11,13,12,7,12,9,13,6,6,7,16,8,20,23,23,23,32,36,39,30,30,38,30,34,36,31,32,53,38,46,35,47,48,43,29,44,40,42,38,33,28,43,32,37,45,33,25,43,29,44,34,22,34,42,33,35,38,43,33,37,23,33,24,22,31,29,28,21,15,30,24,28,22,23,19,24,24,24,17,15,20,23,18,15,19,19,17,22,16,19,13,21,25,23,13,23,14,16,17,25,25,25,18,16,27,19,20,11,16,16,17,21,29,21,24,14,17,14,23,12,15,19,8,13,14,15,15,6,13,7,15,2,6,13,13,4,11,4,14,7,11,6,13,4,8,4,7,0,3,2,6,2,7,3,3,1,1,1,3,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
向島四丁目,9,8,6,7,12,8,3,10,11,5,10,8,10,7,7,10,11,8,12,14,6,9,8,10,3,5,11,10,9,9,8,15,6,13,14,9,13,6,9,15,20,9,15,12,20,16,16,15,15,16,11,10,12,20,14,16,7,12,11,23,19,20,24,11,16,9,24,17,23,15,17,11,17,15,12,18,18,16,15,16,26,13,12,19,24,17,29,27,21,16,26,28,21,23,18,15,21,12,12,24,17,21,18,16,21,23,15,22,23,21,23,24,12,24,19,16,15,6,27,11,9,18,13,14,19,20,24,12,23,17,15,20,27,15,25,18,21,25,24,22,12,12,15,12,5,14,18,15,14,17,7,13,14,30,9,8,10,14,12,21,14,8,7,8,10,11,4,12,10,10,6,12,3,11,3,11,7,7,2,8,1,7,4,3,2,1,1,3,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
向島五丁目,22,21,22,14,9,12,13,10,9,14,15,12,20,9,9,17,11,11,21,12,13,5,16,16,8,13,14,17,12,15,18,2,13,10,8,14,7,8,13,11,16,20,12,12,19,18,20,16,28,27,23,31,40,32,36,35,41,35,33,32,36,37,24,37,40,41,46,35,33,36,36,31,49,34,41,29,42,34,40,35,37,28,41,24,36,31,36,30,39,29,35,35,36,25,28,31,36,30,31,25,29,24,34,26,24,26,29,19,32,23,24,26,24,29,13,13,24,26,20,15,24,21,27,20,16,19,29,25,28,31,31,29,25,36,30,26,26,19,30,26,12,20,28,15,20,28,17,27,21,27,14,27,17,23,13,14,14,22,14,18,21,20,8,20,10,18,11,22,5,17,13,13,3,13,2,8,9,8,2,1,4,10,1,5,0,2,0,3,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
東向島一丁目,12,5,13,12,15,9,12,8,7,7,11,8,5,6,14,13,10,8,11,9,8,10,9,6,8,10,11,8,12,11,6,8,7,6,5,9,11,7,6,5,11,4,5,12,11,8,9,12,10,21,14,7,23,23,13,16,24,22,31,21,22,23,17,15,19,22,24,27,20,22,24,20,20,19,19,17,25,21,30,27,26,23,21,16,21,33,27,26,31,16,29,26,18,19,23,20,23,18,25,16,23,16,17,13,14,14,19,20,19,12,18,12,14,23,14,16,10,18,12,18,21,12,22,20,18,21,21,17,26,17,30,22,34,16,28,21,31,26,37,20,12,12,16,18,23,24,16,36,19,30,22,34,22,19,18,20,21,23,11,21,15,21,17,21,9,15,8,19,8,10,6,11,6,10,3,11,4,12,3,7,4,6,3,10,2,6,0,6,0,1,0,2,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
東向島二丁目,18,11,11,16,14,12,20,18,19,14,17,10,21,23,12,14,11,11,22,15,22,15,17,19,30,20,16,23,14,15,22,15,20,17,19,13,21,22,18,16,16,23,20,21,13,23,25,23,22,29,19,30,24,33,44,36,30,36,34,36,36,38,33,37,27,24,41,49,37,27,31,30,40,33,43,39,33,51,43,39,51,60,57,39,41,41,54,38,41,32,38,41,39,50,38,38,46,36,42,48,39,29,37,45,42,30,33,34,35,17,32,26,29,27,28,31,23,27,22,12,25,13,33,19,18,19,32,25,24,18,29,32,27,34,37,39,57,34,25,43,15,23,28,32,33,26,29,43,24,39,27,40,19,30,15,27,23,22,26,34,15,21,23,27,16,23,10,19,16,24,7,12,9,15,8,18,3,12,2,14,4,14,0,9,3,5,3,4,0,5,0,6,1,7,1,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0
東向島三丁目,7,13,18,13,11,21,7,18,19,10,15,17,16,10,13,19,14,13,18,16,12,14,11,18,7,15,19,11,15,16,13,10,9,14,14,12,13,13,9,16,15,12,15,19,3,18,16,13,16,11,21,14,15,19,22,15,26,21,15,14,16,14,21,19,19,25,20,29,20,19,29,29,16,25,20,23,29,27,32,33,31,23,24,30,34,26,40,34,40,24,24,36,36,28,33,29,32,34,32,22,23,19,23,23,25,21,19,16,24,21,19,22,25,18,16,20,11,18,19,14,21,20,24,20,19,11,18,19,19,13,14,16,19,25,20,21,28,17,12,24,13,16,17,24,18,27,17,25,22,18,19,21,12,25,13,17,14,16,9,21,10,17,11,15,16,10,6,10,6,9,8,10,7,9,4,7,2,6,1,15,4,7,1,2,0,9,2,6,0,3,2,2,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
東向島四丁目,16,14,12,15,11,11,8,10,7,6,9,10,14,12,13,9,12,14,12,16,9,12,10,7,10,10,11,12,8,8,18,7,12,10,13,9,8,6,19,23,11,9,15,19,26,18,21,19,22,17,27,24,24,21,25,22,21,31,30,28,20,22,28,22,20,18,21,34,27,25,21,17,30,19,22,27,34,24,23,30,31,29,30,30,32,29,29,25,30,24,32,29,25,34,17,18,27,36,22,28,22,18,27,23,22,24,13,28,17,24,19,22,24,16,21,23,22,12,29,15,24,18,27,15,26,19,23,13,17,16,24,17,24,25,28,31,32,30,24,17,16,19,16,23,24,15,28,21,11,20,24,22,17,24,11,16,7,23,18,16,15,20,15,19,9,17,7,17,8,20,7,14,7,12,7,13,5,6,1,8,3,12,1,8,3,7,0,2,0,6,2,5,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1
東向島五丁目,12,15,26,13,11,13,21,19,18,17,14,16,15,11,13,8,9,7,10,11,8,14,11,7,11,14,16,15,7,14,13,18,21,13,9,18,16,16,13,20,19,13,18,22,22,28,16,31,28,29,23,20,16,35,31,31,25,32,33,35,21,38,28,32,46,43,40,32,35,23,27,27,32,41,31,31,25,31,38,27,33,25,32,32,23,31,28,30,20,35,30,26,34,27,28,32,37,26,28,34,25,30,31,24,33,23,29,20,25,27,23,22,17,22,20,14,19,19,23,13,18,25,18,20,21,12,17,27,24,19,26,26,19,26,26,28,41,24,29,25,13,19,13,13,28,22,22,20,17,27,20,22,14,26,20,13,17,23,16,11,16,20,10,18,13,20,5,17,4,7,5,13,3,12,4,9,1,7,2,6,2,10,0,6,2,2,1,4,1,1,0,4,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
東向島六丁目,22,21,25,23,15,24,16,29,19,24,13,32,24,23,20,21,24,17,17,27,19,17,29,12,21,17,17,15,18,15,25,19,20,16,19,14,25,17,14,19,20,11,16,21,20,16,24,25,36,38,35,28,32,31,41,33,38,34,39,42,38,50,47,45,39,40,43,41,30,48,43,49,40,31,47,35,49,38,41,39,43,29,49,48,51,39,65,52,55,50,49,44,38,42,50,35,44,33,38,30,29,37,40,42,30,31,39,32,40,20,37,31,24,29,31,32,23,20,20,22,28,34,31,24,34,21,27,30,40,31,34,31,33,31,42,35,47,41,34,35,18,18,20,22,26,36,25,30,23,34,32,33,27,23,22,25,21,21,25,22,25,34,15,24,12,23,15,31,12,21,17,26,8,21,10,14,10,11,4,19,4,12,2,8,3,10,1,9,0,8,1,1,0,7,0,5,0,0,0,0,0,2,0,1,0,1,0,1,0,0
堤通一丁目,16,13,13,13,15,12,12,9,14,6,22,19,15,14,13,10,17,7,11,19,15,11,9,11,13,11,16,12,12,9,15,7,11,11,14,12,22,11,10,15,11,10,13,13,16,6,16,2,17,8,11,11,15,14,28,16,15,12,18,13,13,9,21,21,20,18,20,24,26,17,18,21,25,19,18,18,19,17,21,21,21,24,14,24,31,26,25,17,23,22,26,23,25,24,27,33,23,19,24,17,23,17,14,12,19,17,12,13,13,8,13,13,8,7,12,9,11,7,7,8,5,7,11,9,12,10,14,10,11,8,10,18,9,12,14,14,11,18,16,20,12,8,7,9,11,15,13,0,5,5,9,14,9,9,4,9,1,11,5,8,5,15,11,8,10,7,1,9,4,9,2,3,4,11,5,5,0,4,1,2,1,4,1,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
堤通二丁目,4,3,7,10,6,4,8,8,13,18,13,12,8,13,10,9,10,15,20,13,20,15,25,17,18,17,25,23,21,17,14,26,18,12,28,31,28,20,23,17,30,22,18,22,18,17,22,17,20,13,15,18,7,7,12,17,13,19,15,11,16,21,11,12,17,10,11,11,14,19,17,14,9,26,22,24,18,26,15,20,29,25,20,26,24,27,28,48,25,34,26,31,30,28,38,34,34,35,18,34,21,26,27,35,22,26,16,20,14,24,15,26,16,22,13,26,23,24,15,24,13,32,24,34,20,47,34,34,28,50,49,59,46,55,51,70,48,67,49,51,35,35,46,41,39,57,39,52,41,68,42,63,29,48,33,40,33,52,33,37,25,39,31,31,21,22,15,13,17,18,8,19,4,5,2,13,4,18,4,11,3,6,4,5,3,5,0,4,0,2,0,1,0,3,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,1
墨田一丁目,12,7,10,24,13,8,13,12,15,10,7,12,9,8,17,6,12,13,11,15,14,13,17,16,12,17,19,18,16,13,22,19,21,14,23,30,17,20,19,17,17,19,12,21,14,20,12,12,11,18,8,10,13,14,9,19,23,19,14,14,18,15,15,19,14,22,16,20,24,14,18,17,22,18,25,14,18,17,16,20,16,21,27,27,24,31,29,42,30,29,21,30,28,29,29,34,30,22,22,25,28,27,27,32,27,16,16,24,19,22,16,14,17,15,16,22,20,11,22,17,13,13,9,18,10,16,14,21,15,17,18,13,20,12,14,20,20,8,22,17,8,6,9,14,11,5,5,12,15,17,9,14,5,16,13,17,4,13,9,12,14,17,3,17,10,7,11,9,6,5,4,4,5,10,1,4,2,7,4,3,4,5,3,4,0,5,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
墨田二丁目,9,12,17,19,12,17,17,14,17,14,15,12,19,16,12,17,17,10,14,18,12,11,22,10,15,15,15,16,14,11,14,10,16,11,16,15,17,19,22,14,22,16,24,18,17,18,29,14,30,20,32,24,28,28,34,21,19,28,27,17,18,16,33,38,27,25,25,17,37,21,21,18,30,27,27,31,31,36,32,19,35,28,37,21,30,42,30,30,40,26,30,29,28,32,35,27,32,31,31,26,26,21,30,25,33,26,25,29,29,18,23,32,23,20,29,23,25,24,20,14,19,19,16,25,32,24,27,18,23,19,20,23,37,26,39,34,35,24,30,20,15,19,13,23,27,30,14,24,27,27,19,25,18,32,12,20,20,29,22,22,18,22,17,24,11,15,14,19,11,20,9,19,7,15,5,15,4,6,2,10,5,8,2,6,0,4,2,5,1,7,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
墨田三丁目,20,14,23,10,12,13,8,12,9,15,13,10,11,14,7,18,12,11,11,13,16,9,16,11,11,11,19,13,10,13,17,12,14,20,12,10,9,10,10,19,17,9,19,12,25,25,14,20,10,21,16,23,26,22,29,28,14,22,20,22,18,22,25,33,23,25,20,23,18,27,22,16,22,20,22,26,27,30,40,23,23,29,22,16,33,27,24,24,35,27,15,20,20,28,33,25,21,25,21,27,23,26,26,26,32,18,29,22,28,24,29,24,24,12,22,13,23,32,22,15,21,14,18,17,24,30,23,17,35,27,29,21,36,31,36,28,39,26,37,32,16,18,18,15,23,24,32,20,29,29,25,21,19,23,23,16,21,28,24,29,21,20,24,24,16,19,10,17,16,19,9,15,5,11,8,10,5,9,9,5,4,9,4,4,0,3,0,7,1,1,0,4,0,2,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0
墨田四丁目,23,22,24,20,16,16,18,14,26,21,18,26,30,16,14,19,21,14,13,17,14,20,10,14,16,18,17,21,16,22,16,17,16,18,24,17,22,14,17,20,12,23,18,21,20,18,18,16,15,17,15,15,21,26,23,20,19,33,25,26,27,22,35,33,22,24,27,25,32,25,26,33,38,29,42,35,30,30,30,43,33,39,43,40,49,43,49,39,43,31,48,38,39,46,35,36,50,33,20,25,22,27,32,31,31,38,31,29,27,28,33,24,44,25,37,30,23,20,31,22,25,35,36,28,20,37,29,23,24,41,42,33,36,42,35,32,56,48,46,31,18,27,24,25,34,42,36,45,35,39,29,53,25,27,23,32,20,37,30,29,25,23,28,27,19,26,13,26,9,22,10,27,11,15,7,19,7,20,4,22,5,14,2,8,1,12,0,9,0,4,0,4,0,5,0,5,0,0,1,2,0,0,0,0,0,0,1,0,0,0
墨田五丁目,8,4,7,5,8,4,8,5,8,2,9,7,5,14,6,11,7,12,10,10,10,10,9,7,3,8,5,7,2,8,6,5,8,9,12,6,12,5,12,4,5,7,10,1,17,6,7,15,12,10,8,14,14,14,15,13,10,11,24,11,12,13,9,10,18,14,20,10,15,14,21,8,15,11,13,21,10,15,26,10,10,18,20,10,18,19,18,13,28,15,19,20,24,16,26,25,14,14,24,20,15,15,24,12,20,21,28,18,18,17,13,18,21,19,22,14,13,15,17,11,17,17,29,16,20,17,28,18,16,28,27,21,27,23,38,33,43,29,29,24,15,18,23,22,36,27,19,30,25,29,27,24,16,19,15,16,17,27,17,23,21,30,20,21,14,18,16,28,6,16,9,20,13,8,7,12,3,15,4,11,2,9,2,11,1,9,2,3,0,4,1,0,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
押上一丁目,13,9,8,6,5,10,10,6,7,7,4,8,5,6,9,4,4,2,8,3,7,5,6,5,5,2,2,6,4,7,8,8,4,5,5,4,11,7,5,2,7,6,5,5,9,14,8,19,18,25,12,21,16,19,19,24,21,28,24,30,22,33,18,28,21,27,34,20,22,19,25,17,24,28,21,29,24,15,22,19,14,22,19,20,16,14,19,18,19,19,12,17,8,13,16,20,14,15,14,13,17,20,17,15,13,13,13,11,9,12,15,11,11,11,12,8,15,15,15,7,12,13,8,11,17,12,14,13,12,13,13,14,9,18,25,15,22,17,11,12,4,5,6,12,11,8,12,14,9,12,13,20,9,9,7,9,11,7,4,18,8,5,7,11,4,10,1,9,5,6,1,3,5,5,1,3,0,5,3,3,0,8,2,3,2,2,1,4,0,7,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
押上二丁目,25,14,17,18,14,13,13,9,8,14,9,13,8,13,11,12,9,7,12,17,6,12,10,4,10,7,9,14,12,20,9,12,9,17,17,14,17,12,18,11,20,8,16,22,20,20,7,26,30,18,29,26,23,20,22,23,27,28,24,34,34,33,44,35,28,32,30,26,30,29,32,36,30,33,36,19,30,22,28,26,28,31,30,25,26,30,28,36,40,32,40,30,31,29,30,22,25,29,34,22,22,30,29,30,25,33,17,24,22,20,23,31,24,24,25,26,24,30,21,19,18,29,17,21,26,20,30,24,25,16,15,35,27,20,30,21,36,32,25,24,14,23,20,18,17,34,29,38,37,27,15,24,25,15,19,14,12,23,20,22,17,28,13,14,11,21,12,21,11,17,11,11,5,16,7,8,4,7,1,6,3,11,2,16,1,9,2,6,0,8,0,2,1,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
押上三丁目,22,21,25,12,12,17,10,15,11,17,11,5,11,10,12,16,11,7,10,9,12,15,5,9,19,12,12,14,17,17,14,16,16,11,15,13,19,11,18,9,25,21,28,15,22,22,23,25,22,19,28,24,28,27,32,26,31,32,30,31,46,27,40,38,30,32,30,31,46,38,32,24,27,26,36,33,32,24,29,36,38,20,26,34,40,30,26,21,33,23,35,32,43,29,34,29,24,40,31,26,32,24,32,21,25,18,32,31,25,21,13,29,27,29,25,14,26,22,40,25,22,22,22,31,31,23,31,28,36,27,34,28,31,22,37,28,28,27,31,23,20,15,23,29,21,27,27,22,27,29,23,23,24,28,22,23,14,24,17,19,25,20,16,24,15,23,14,19,11,22,19,19,7,23,5,9,1,17,9,12,7,11,5,8,3,6,2,4,3,3,0,4,2,5,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
京島一丁目,46,48,51,42,55,48,50,40,38,37,30,30,30,24,27,22,19,13,24,24,14,27,14,18,17,16,13,18,18,14,12,19,15,24,23,13,14,21,8,24,18,20,21,20,20,22,22,30,23,31,25,36,39,33,39,34,42,49,46,66,53,75,68,45,70,70,75,65,72,67,56,76,64,78,65,45,76,68,62,67,71,67,68,66,78,64,62,69,59,55,63,65,50,52,60,57,56,65,58,43,51,44,44,39,49,36,35,36,38,36,35,43,35,43,33,36,31,32,32,28,36,31,47,47,28,33,48,47,38,43,42,40,48,43,55,48,47,54,29,44,22,27,30,22,30,41,25,26,40,33,22,46,24,33,19,31,21,30,18,32,26,31,15,33,11,32,16,24,16,26,15,13,8,27,6,21,11,18,4,5,10,8,4,7,3,4,5,6,0,1,1,5,0,7,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0
京島二丁目,5,5,12,2,5,5,3,9,4,7,6,9,3,4,6,5,4,3,3,4,9,7,6,5,8,4,2,5,8,6,4,6,7,3,10,4,8,7,6,7,7,3,8,3,5,7,9,4,4,5,10,5,7,6,12,12,9,8,17,8,10,11,16,12,11,7,25,16,17,12,17,9,17,7,10,12,13,13,9,8,19,9,15,14,17,14,18,14,11,18,16,8,14,10,18,13,21,11,14,9,12,8,15,6,12,9,7,10,13,7,10,12,9,5,13,10,9,11,18,7,11,9,16,8,15,10,9,11,15,12,18,15,19,17,23,11,14,15,19,16,7,13,11,17,19,10,13,11,12,20,14,12,17,14,11,11,9,16,11,13,5,11,11,19,6,15,7,5,8,13,3,12,4,9,2,8,2,6,0,2,3,9,3,7,2,1,1,1,0,2,1,0,0,2,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0
京島三丁目,13,14,11,15,10,16,16,8,11,6,15,11,7,8,10,20,16,13,10,11,15,18,14,8,17,8,12,13,15,13,20,9,18,14,18,4,13,14,24,14,26,19,12,13,12,12,21,29,22,14,19,20,23,23,21,28,24,20,30,27,28,24,25,21,26,27,31,23,20,25,20,21,23,20,33,28,28,28,19,30,32,20,36,25,38,15,36,28,30,32,42,42,26,31,35,42,28,34,30,17,32,22,46,35,33,33,37,19,25,26,34,29,22,23,27,27,35,24,28,24,26,26,27,24,34,19,35,28,31,27,39,20,42,38,44,36,56,40,31,35,25,24,28,40,31,33,31,34,33,24,36,35,29,33,10,32,30,34,30,41,37,43,22,36,20,27,14,21,15,22,7,22,7,20,10,26,9,17,5,14,5,7,1,9,4,7,2,4,3,3,0,7,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
