年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,8,8,10,6,7,12,6,7,11,8,5,8,7,11,8,9,8,12,7,2,8,8,6,4,7,6,7,11,3,8,5,4,3,4,5,3,4,2,7,15,6,9,5,8,6,10,2,12,11,8,11,16,12,12,13,21,18,19,17,25,18,17,13,18,14,20,24,17,25,15,7,15,16,11,19,12,21,22,13,22,15,10,16,17,10,17,14,13,24,18,14,11,16,24,18,14,12,15,15,14,14,9,12,14,11,14,8,8,7,11,11,14,4,12,12,17,12,12,7,5,11,10,10,9,9,10,5,6,6,11,11,13,12,10,8,5,11,14,13,13,11,10,12,20,8,12,9,14,11,13,6,5,8,8,7,13,12,9,4,5,4,5,9,11,6,7,4,13,6,5,2,6,7,8,2,6,6,5,1,6,1,6,1,6,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
亀沢三丁目,14,13,10,9,11,10,16,14,14,18,15,17,10,10,15,9,13,14,9,8,12,6,11,8,4,10,12,8,12,7,7,5,6,8,10,6,7,4,10,12,9,8,13,7,7,7,7,14,11,14,10,20,13,10,11,21,12,12,19,20,19,12,25,23,22,19,13,17,15,15,16,18,20,15,22,19,27,19,22,27,21,17,25,28,25,18,30,22,21,31,19,13,18,22,24,21,23,14,22,24,19,16,18,18,21,19,19,17,11,13,17,10,15,14,16,9,11,12,7,7,8,10,7,5,9,7,6,6,8,11,6,11,4,3,4,6,7,7,7,6,9,5,5,3,7,11,11,5,2,2,4,6,3,8,3,8,10,7,2,5,9,9,5,9,2,8,7,2,5,3,1,6,4,6,1,2,1,3,0,2,3,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
亀沢四丁目,14,19,10,18,10,17,18,11,15,14,15,17,11,11,9,11,15,7,6,6,16,10,12,6,7,12,6,9,11,8,2,6,12,11,5,3,8,6,6,7,13,7,7,15,11,9,13,13,14,18,19,25,28,18,29,28,34,33,32,28,37,30,33,30,29,29,32,26,22,37,27,27,35,20,37,31,33,27,25,28,23,19,22,28,22,23,31,26,25,43,41,27,25,27,22,25,21,26,30,29,32,23,15,21,15,11,21,11,15,11,20,25,19,13,17,15,16,6,10,9,12,14,3,15,9,12,10,13,8,12,11,8,9,5,12,5,14,11,15,8,8,8,8,10,8,8,13,12,7,8,4,3,3,10,4,6,7,7,4,8,8,2,3,10,2,3,2,5,3,5,3,3,1,6,3,3,1,1,1,6,0,5,1,2,2,4,0,2,1,2,1,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
石原一丁目,8,4,6,6,6,7,11,4,6,5,8,8,4,3,11,8,6,4,4,7,10,8,6,4,9,8,8,8,4,5,10,7,7,7,5,6,13,8,3,7,9,13,7,7,18,15,20,26,16,34,37,35,38,44,34,42,35,36,32,29,28,23,29,33,28,20,31,31,28,25,25,23,28,20,19,25,23,27,18,15,26,18,31,14,27,17,18,23,19,21,15,14,16,33,22,21,20,18,18,23,20,17,18,21,19,14,12,20,13,8,13,15,12,10,15,10,12,15,15,18,11,10,8,13,11,17,19,5,14,6,7,14,13,10,9,14,15,16,10,9,9,6,18,12,12,16,12,19,7,13,12,12,7,14,11,10,2,5,18,10,4,14,5,8,5,11,6,1,3,7,11,10,4,4,3,4,1,5,1,7,0,4,0,5,2,6,4,3,1,1,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
石原二丁目,7,6,6,7,12,14,8,11,5,6,13,11,12,13,7,9,19,13,7,11,12,9,11,10,14,8,12,5,8,10,7,12,7,6,12,11,6,7,11,11,8,6,13,9,13,8,17,18,15,16,18,20,37,31,32,32,32,40,33,25,27,29,21,18,26,31,22,18,16,13,19,28,27,28,24,30,15,24,26,23,20,30,15,25,27,21,30,16,24,19,23,27,29,19,24,20,21,19,32,23,25,19,19,21,17,9,16,18,11,13,17,12,9,18,22,17,8,9,14,8,11,14,14,8,12,7,6,7,11,6,9,9,14,10,7,10,11,8,3,12,8,16,11,17,10,8,13,8,3,9,6,10,4,4,12,6,6,6,6,12,5,13,7,10,4,4,5,7,4,7,7,9,3,8,5,5,4,2,0,8,2,4,1,4,0,6,2,2,0,2,0,2,0,1,0,1,2,2,0,1,2,1,0,0,0,0,0,0,0,0
石原三丁目,8,12,12,13,14,22,11,19,13,14,10,13,7,11,12,12,12,10,13,9,9,9,10,13,6,5,13,9,7,8,9,11,7,6,4,6,5,9,5,9,8,6,7,9,10,11,22,19,28,22,28,18,29,40,31,33,26,24,32,23,28,31,38,29,24,35,33,25,31,22,39,29,32,20,32,31,28,27,23,19,26,27,24,14,26,22,30,22,19,13,25,17,43,25,34,16,30,22,26,32,27,21,23,22,28,25,36,19,20,14,20,20,18,15,20,14,19,13,10,13,10,9,10,12,14,7,16,14,16,10,13,16,13,12,14,12,12,9,9,5,11,10,12,16,24,12,14,14,8,17,4,8,16,20,14,10,13,14,13,11,9,11,6,12,10,7,7,10,6,5,5,8,5,5,3,5,2,9,1,4,1,6,2,1,1,3,3,3,3,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石原四丁目,18,22,17,19,16,15,13,15,6,18,10,15,15,22,8,10,8,9,11,8,12,9,11,4,15,7,8,5,7,6,11,5,11,12,10,4,6,7,10,11,8,9,12,15,14,14,18,24,21,19,23,19,25,33,30,34,35,33,34,36,39,40,33,33,27,28,38,33,38,34,32,24,41,25,46,27,27,19,27,27,20,24,23,20,25,23,26,17,22,27,27,15,29,28,24,18,25,24,27,25,19,23,24,27,24,16,14,23,11,13,26,14,15,15,16,10,8,9,16,12,16,14,10,12,12,11,9,15,10,11,15,9,5,11,9,8,17,10,10,3,15,14,11,9,10,15,12,14,7,11,11,8,7,7,8,8,5,8,11,13,6,12,4,7,5,8,7,7,4,3,3,11,3,8,4,8,1,7,3,4,4,3,1,3,1,4,1,1,2,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
本所一丁目,14,14,9,14,18,18,6,10,10,16,12,10,9,7,14,10,9,5,5,16,14,11,9,7,12,7,15,7,13,6,10,2,12,10,7,4,6,5,4,7,7,6,8,5,9,9,15,16,18,18,21,24,25,31,29,36,26,40,40,40,34,43,32,24,34,30,30,31,30,34,31,14,28,30,24,23,25,28,23,29,28,24,22,24,30,26,25,26,33,21,29,20,21,27,25,21,36,16,21,33,16,23,28,17,22,19,23,27,19,25,21,11,14,19,16,16,15,10,19,12,12,16,12,13,22,12,12,15,19,17,5,14,13,8,18,8,9,13,10,16,16,13,11,9,17,13,13,14,9,12,8,7,10,9,13,16,7,11,8,16,9,17,4,9,6,6,6,9,6,10,2,9,5,6,3,9,4,5,4,9,1,4,3,8,0,5,0,4,0,1,0,2,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
本所二丁目,4,6,4,6,9,8,4,10,5,7,5,4,3,5,3,8,2,5,3,3,2,5,5,2,4,5,2,2,7,3,9,3,3,2,0,5,2,5,7,5,5,6,6,4,5,6,14,10,15,11,8,21,16,18,17,14,17,17,16,12,11,16,17,14,13,17,21,15,19,18,23,14,15,16,10,16,11,15,13,13,11,11,8,13,13,8,8,18,11,13,8,12,11,13,10,9,8,10,15,13,11,12,13,7,6,11,13,13,5,6,8,9,10,11,11,11,10,12,6,14,12,10,13,13,8,6,12,9,8,15,9,4,6,9,6,12,10,13,10,8,9,13,16,9,14,6,10,9,5,14,3,4,6,11,14,10,9,7,9,9,3,6,3,5,5,6,6,4,4,7,3,3,3,8,2,4,2,4,4,5,4,2,2,4,0,3,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本所三丁目,5,11,5,6,4,3,2,1,9,9,2,3,6,6,4,7,1,4,5,4,7,5,6,8,3,9,1,4,3,6,6,10,5,3,6,8,4,7,8,11,7,6,7,13,5,9,11,17,9,20,18,16,19,18,16,22,17,20,15,15,15,21,19,11,7,19,16,10,23,12,13,12,14,13,17,18,12,14,17,14,19,9,9,8,18,13,15,19,12,11,15,9,10,19,14,16,12,12,16,14,12,14,18,16,19,11,11,10,12,9,16,11,9,14,7,15,8,13,15,10,10,10,11,9,10,10,14,10,7,11,11,9,11,12,16,13,9,7,12,9,7,9,17,9,8,10,11,8,8,7,8,13,9,12,9,6,8,7,8,8,3,9,5,9,3,7,8,3,5,3,4,3,2,7,1,6,0,3,3,5,2,4,1,4,0,3,1,3,0,2,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
本所四丁目,14,13,9,8,11,10,10,10,7,2,3,13,11,10,10,11,8,7,11,3,11,8,13,12,10,3,12,5,10,7,4,6,6,3,3,7,9,5,5,13,7,7,8,5,10,17,14,19,14,20,17,13,24,26,23,26,22,31,20,26,26,28,21,29,27,24,31,28,31,35,25,25,19,15,18,27,27,25,23,18,30,23,14,13,19,19,18,19,22,24,17,23,18,15,29,17,21,22,12,16,13,19,14,17,18,16,28,23,16,16,27,18,12,14,15,12,11,6,12,10,16,17,15,11,14,11,12,14,12,8,12,8,12,10,10,7,8,10,17,16,13,14,17,12,18,11,16,7,6,7,7,8,6,11,5,9,7,12,18,14,11,8,6,6,7,8,4,6,5,9,4,5,4,9,2,12,5,3,2,6,5,3,3,5,0,1,3,3,1,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
東駒形一丁目,4,5,3,6,7,2,4,5,5,1,2,7,3,2,1,3,2,1,4,4,2,3,1,3,3,2,3,1,2,3,7,1,6,2,4,3,2,2,1,4,2,5,6,8,15,8,15,11,13,9,15,18,18,16,14,26,18,29,29,15,14,23,16,18,25,9,9,15,8,15,16,12,21,8,12,12,15,11,10,12,7,14,10,11,11,9,17,8,9,5,11,16,7,8,12,19,7,9,3,12,14,9,14,11,9,8,12,7,8,7,7,9,5,5,3,11,9,9,5,6,8,3,10,4,5,5,4,9,4,4,6,8,7,8,8,5,9,6,7,4,4,6,6,6,7,7,6,12,5,5,3,4,4,5,6,8,7,5,5,3,1,5,5,4,3,2,1,3,3,7,1,6,1,4,3,1,2,3,0,2,1,2,1,2,0,4,0,0,0,1,0,3,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
東駒形二丁目,7,10,5,3,4,4,7,3,4,7,3,3,3,5,2,7,8,4,3,6,7,8,6,2,7,8,4,4,4,6,4,4,2,11,4,4,5,7,3,4,6,6,6,6,6,6,9,5,16,6,11,11,11,13,15,16,22,17,9,9,10,10,15,14,12,4,10,15,15,14,12,12,10,11,10,8,10,5,9,12,11,12,9,14,11,11,5,9,10,17,12,11,19,7,18,15,13,7,14,10,16,10,8,7,18,12,12,9,10,6,8,14,13,10,11,6,10,4,12,7,8,5,6,6,8,6,6,8,8,10,6,7,6,13,9,6,7,14,9,3,15,10,8,12,10,14,4,9,5,5,5,9,8,5,8,4,5,8,7,8,8,6,3,10,2,14,4,7,5,11,4,5,4,7,5,15,3,6,3,7,3,0,2,1,0,2,1,5,1,4,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
東駒形三丁目,2,5,6,1,5,3,5,6,4,4,4,6,7,3,5,3,2,4,5,2,4,4,3,4,5,3,3,5,6,2,3,3,4,5,8,5,3,2,3,1,5,4,2,5,4,6,9,7,16,9,10,18,19,25,17,12,24,17,18,15,14,17,13,16,10,12,15,16,12,13,20,10,10,17,13,15,14,14,8,12,11,11,15,12,15,11,10,16,12,9,17,14,16,7,15,6,12,12,16,18,14,13,9,10,10,13,13,12,4,5,15,12,8,14,9,6,11,7,6,6,4,8,12,9,8,3,5,5,9,6,7,11,6,6,9,6,7,7,4,9,10,9,9,9,7,10,10,8,7,5,8,4,7,11,6,6,9,10,4,9,1,2,2,6,6,2,5,11,3,9,5,9,4,6,2,5,5,8,0,4,0,3,2,5,0,1,0,1,1,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東駒形四丁目,7,12,7,8,9,6,9,6,4,5,2,13,1,12,10,9,7,8,9,2,8,7,4,4,10,5,5,10,4,10,13,5,8,6,7,7,10,3,8,4,4,8,8,8,10,14,10,23,20,21,22,26,26,27,18,22,34,26,28,24,16,31,27,24,15,19,23,24,18,25,17,20,24,23,15,22,21,16,17,16,21,15,22,17,24,17,10,15,20,19,14,17,23,24,22,28,21,26,24,28,21,17,26,15,17,21,22,23,13,13,26,16,12,19,19,18,16,12,9,13,10,5,12,7,9,13,5,10,7,13,11,14,12,6,15,12,10,14,12,13,11,10,11,14,13,14,15,18,16,17,9,7,18,17,10,6,7,9,10,13,5,8,4,11,9,5,10,10,7,6,2,4,5,6,1,4,0,7,3,1,2,6,0,7,1,1,1,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
吾妻橋一丁目,10,5,7,8,7,5,5,8,6,6,8,8,3,4,1,6,7,6,4,1,6,5,4,4,2,5,4,5,4,5,1,4,9,4,5,2,3,3,8,5,4,3,2,10,5,5,6,8,8,10,16,18,7,10,20,10,22,27,23,27,17,17,24,9,14,19,12,18,16,15,23,15,19,23,25,26,11,21,19,24,22,19,19,10,19,14,11,14,10,22,20,14,17,21,19,24,18,19,25,24,21,17,14,13,17,23,23,20,8,17,20,11,17,17,27,14,17,8,15,17,13,15,13,13,9,13,15,14,6,12,17,7,10,9,12,14,8,10,8,19,10,17,19,14,9,13,15,18,3,9,9,7,13,9,10,14,13,17,12,11,6,7,6,7,5,7,8,9,6,5,7,15,1,7,4,5,2,5,3,5,0,5,2,6,1,2,1,3,1,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
吾妻橋二丁目,6,8,5,4,3,5,4,5,5,5,3,3,3,4,7,0,2,1,4,3,1,1,2,4,0,3,5,3,0,6,4,6,5,3,6,0,4,5,2,1,5,6,2,2,5,5,9,14,17,15,16,16,11,23,21,22,24,14,19,19,21,11,18,16,8,14,17,13,16,15,6,8,9,13,15,20,10,15,10,10,10,9,9,11,8,10,10,11,16,15,13,12,16,11,15,14,10,12,15,14,12,13,6,15,10,4,10,10,9,10,8,11,11,11,12,11,8,8,7,6,9,9,4,10,8,8,9,2,5,4,7,9,7,7,11,6,3,4,3,4,3,6,7,7,7,9,6,8,3,9,3,4,9,5,4,4,3,9,2,5,3,2,4,3,2,4,3,6,0,5,2,11,4,2,1,2,3,4,2,7,2,3,0,0,0,2,3,6,1,1,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,9,6,10,6,6,12,6,4,8,5,5,11,9,4,5,7,3,10,3,2,5,7,6,7,5,9,4,2,4,5,7,7,2,2,4,4,10,4,6,1,8,7,6,5,9,11,9,7,9,9,6,12,9,8,13,9,12,8,15,15,12,10,9,10,13,9,8,14,18,13,12,16,12,11,9,12,20,14,10,5,5,10,15,13,16,17,17,6,15,12,12,6,10,18,11,19,19,16,10,16,19,10,17,14,8,26,17,16,10,6,13,9,11,8,16,8,14,13,6,13,4,11,6,5,11,11,9,7,11,13,6,9,7,10,14,9,7,8,12,8,8,5,14,13,12,10,9,19,5,6,3,3,10,11,3,12,5,7,5,7,5,11,7,6,3,13,7,9,4,3,1,6,5,7,1,6,2,6,2,3,0,2,2,3,0,3,1,3,0,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
錦糸一丁目,4,3,9,9,9,7,7,6,3,3,9,5,1,4,4,5,4,1,3,3,0,3,5,5,2,4,6,5,4,4,2,4,5,7,4,5,4,2,7,4,6,8,14,6,7,7,16,15,22,21,22,29,29,28,29,25,40,28,25,15,32,21,41,21,28,21,27,21,29,21,25,20,29,27,17,17,24,16,17,22,25,16,23,14,23,9,18,14,14,23,16,23,18,23,15,18,14,24,17,11,22,25,12,16,15,16,17,20,8,18,14,16,13,19,9,14,11,6,8,12,13,14,8,10,12,9,7,8,6,7,8,8,8,6,8,7,5,7,3,7,15,14,9,10,12,12,10,8,6,10,3,9,6,11,10,8,6,5,6,3,6,4,1,7,0,9,5,3,2,4,1,8,0,2,4,3,3,4,2,2,2,6,0,4,0,3,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
錦糸二丁目,2,1,4,3,0,0,3,4,0,0,1,4,0,0,3,1,4,0,1,2,0,0,4,2,1,2,1,1,2,1,1,0,1,2,1,0,0,1,0,2,1,0,6,5,4,2,5,6,13,12,10,10,12,4,10,5,5,6,8,3,10,13,8,7,5,7,6,4,6,6,4,6,5,5,9,9,6,6,6,7,4,3,9,4,7,2,3,7,7,7,3,4,10,6,4,7,10,3,3,5,5,3,4,4,7,2,3,5,4,6,5,6,3,5,5,5,7,7,11,6,8,3,3,0,2,1,2,2,3,6,3,3,2,4,2,2,4,4,5,1,5,5,6,4,5,7,3,3,3,3,4,1,1,3,2,2,1,4,1,2,1,4,3,2,2,2,2,2,1,1,2,2,1,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,6,2,4,5,0,1,3,1,2,3,4,2,1,5,1,0,3,1,1,1,2,0,5,1,0,0,0,0,1,2,1,1,2,2,0,1,2,1,2,1,2,3,3,2,5,5,3,3,3,5,5,1,8,3,13,12,4,9,10,7,13,5,5,5,8,5,8,7,9,9,11,7,4,8,13,7,16,7,9,4,8,6,4,7,5,8,7,4,5,6,5,4,7,13,16,3,6,1,3,5,5,12,10,4,7,7,6,7,2,1,6,4,3,7,4,4,1,1,4,3,4,7,3,4,6,5,7,5,5,2,2,3,3,3,4,2,2,2,8,2,8,1,1,4,0,1,3,3,0,2,2,0,2,2,1,2,1,6,1,1,1,0,2,2,0,1,1,0,1,4,2,3,0,2,1,3,0,3,1,0,2,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,6,8,11,6,11,11,11,7,5,11,8,6,5,7,4,9,6,5,5,7,11,5,7,6,3,6,12,3,7,5,9,2,6,9,14,7,5,4,5,7,7,10,3,9,3,6,11,5,12,7,4,20,23,9,12,19,16,10,16,17,12,12,10,15,8,6,7,11,13,13,19,19,11,15,17,15,19,12,17,15,15,14,23,18,23,17,19,20,20,13,17,22,21,20,23,18,13,22,21,20,22,22,19,9,16,14,25,18,10,13,15,7,20,13,8,14,15,8,7,9,13,10,7,6,8,5,3,5,10,2,3,6,7,8,6,7,4,10,7,12,7,8,11,11,13,17,4,10,6,7,6,4,3,11,5,9,6,10,5,4,5,9,3,4,7,5,3,3,4,3,1,8,1,3,1,4,0,8,0,5,1,3,0,3,1,5,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
太平一丁目,10,22,30,13,19,13,17,23,23,13,17,18,17,11,20,22,18,12,17,14,23,17,15,12,13,9,23,9,12,14,9,8,8,6,7,11,14,8,12,13,12,11,15,14,15,16,21,15,21,16,16,28,24,36,32,36,36,31,33,41,31,27,26,34,28,30,25,36,27,20,28,40,42,34,35,25,35,35,31,23,35,31,34,38,29,31,36,36,45,35,42,43,39,33,35,35,28,34,34,45,35,20,29,30,31,25,28,15,16,13,29,29,30,17,21,20,16,20,23,22,12,17,21,18,19,14,13,17,16,19,11,22,13,18,18,10,20,25,15,18,21,15,23,15,20,13,20,17,11,17,5,10,8,9,13,14,13,20,7,14,13,7,6,14,6,8,6,15,10,11,3,12,4,8,1,10,1,4,1,4,2,4,2,5,2,2,0,3,3,2,0,4,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1
太平二丁目,5,4,4,4,4,1,5,0,2,0,0,4,2,2,1,4,4,0,3,3,2,2,4,3,3,4,3,4,6,4,5,5,2,2,5,1,6,4,4,7,5,4,3,9,13,6,11,6,2,11,11,11,17,8,17,14,17,17,18,10,12,16,20,21,23,14,19,6,14,18,14,8,17,16,16,14,17,11,11,8,14,9,15,8,16,13,11,14,9,14,15,7,14,7,10,12,14,12,8,10,11,15,10,9,15,11,16,7,10,7,12,5,12,7,7,9,3,8,9,10,10,8,10,6,9,6,8,5,8,7,5,9,5,6,4,8,10,5,9,3,9,7,9,10,11,3,11,8,7,3,6,6,2,2,5,13,6,6,5,8,2,9,5,3,8,3,3,3,4,2,4,3,3,1,1,2,1,2,2,1,2,2,1,2,0,2,0,2,3,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,7,9,4,4,6,3,9,7,4,3,3,6,3,8,1,0,5,6,4,4,0,3,2,1,3,4,2,2,5,4,1,4,3,5,2,3,8,3,5,5,3,4,2,7,9,3,4,5,18,5,15,14,14,26,24,15,18,19,21,27,18,15,21,16,23,14,18,13,23,18,14,13,16,17,21,15,15,15,10,16,15,17,14,11,12,11,18,11,10,13,11,13,16,16,12,16,16,8,8,6,13,8,11,12,13,5,9,7,3,3,10,3,10,10,7,4,6,4,6,4,2,9,6,4,5,4,5,7,3,6,4,5,9,2,4,5,7,5,0,3,1,6,6,7,12,7,7,3,7,10,5,1,2,4,5,2,2,2,4,7,3,7,1,4,2,4,1,5,4,8,1,4,3,2,2,5,1,1,0,2,1,1,0,5,4,3,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
太平四丁目,16,23,15,20,20,18,17,12,15,23,20,13,8,18,12,21,11,14,6,18,13,12,12,15,10,17,14,14,12,12,22,10,18,19,11,15,14,15,17,16,14,17,23,13,16,19,22,26,33,27,27,39,38,33,42,28,40,26,38,38,37,44,50,30,39,39,56,35,30,31,40,40,39,38,30,35,41,28,45,32,30,35,41,32,32,38,31,26,34,35,43,38,34,47,51,47,44,39,37,52,49,54,40,40,44,53,57,52,28,42,38,37,34,28,37,38,37,28,30,25,29,25,28,26,22,30,26,30,20,30,19,23,31,22,20,24,23,25,25,27,30,29,30,31,29,21,23,29,21,29,10,23,21,19,15,36,20,23,22,22,16,20,21,28,19,20,22,13,5,14,8,19,7,15,4,11,6,10,0,12,6,6,3,5,0,2,0,4,3,4,0,4,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
横川一丁目,9,10,5,8,10,7,10,6,5,5,7,9,8,3,9,12,3,7,10,3,4,4,9,10,2,4,3,6,5,6,8,5,4,5,6,5,15,5,4,7,9,7,8,4,7,5,10,10,10,9,11,11,14,11,17,14,15,11,16,17,17,12,15,10,21,12,13,11,7,19,18,17,14,14,23,14,8,14,14,8,12,15,13,13,20,11,15,12,16,7,11,11,8,18,16,16,17,10,17,12,8,12,11,14,20,15,7,12,9,9,15,14,9,6,9,7,10,15,9,5,6,4,4,10,8,8,10,3,8,8,10,6,14,3,7,11,10,10,10,8,3,7,4,10,15,5,11,8,8,8,3,11,4,9,7,2,7,7,3,3,4,6,1,5,3,4,6,2,6,4,3,5,3,1,0,1,1,3,0,1,2,3,0,1,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
横川二丁目,8,8,8,6,5,9,9,5,3,5,4,4,1,2,4,1,4,3,4,4,2,3,2,5,4,2,2,1,2,3,4,4,1,5,3,4,2,2,4,4,9,5,14,6,9,2,17,11,19,13,24,21,27,24,25,19,29,22,17,24,17,19,11,19,23,21,17,13,28,13,23,13,14,23,14,14,13,9,12,14,17,8,17,13,13,11,12,9,12,19,22,12,17,14,9,9,7,10,11,13,12,12,9,9,14,4,8,8,9,8,13,10,11,9,10,5,6,11,5,6,8,3,6,2,2,7,7,4,6,5,7,6,5,5,3,9,11,4,10,7,9,2,10,5,9,5,4,4,4,3,6,3,8,4,0,3,3,5,4,7,8,7,4,7,0,4,2,4,2,4,2,6,2,5,3,1,4,5,1,3,0,2,0,0,1,2,0,1,2,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
横川三丁目,3,4,3,5,5,7,3,2,4,4,5,5,3,2,3,3,2,7,2,4,3,2,4,2,2,6,1,0,7,4,2,2,1,6,1,3,3,2,8,7,2,5,5,5,8,7,10,1,11,5,15,9,18,8,15,16,12,6,14,14,8,23,10,8,12,16,16,17,10,8,11,12,10,12,14,7,12,10,9,13,9,11,7,7,6,11,12,6,10,5,8,10,7,9,12,10,16,9,9,13,9,9,12,10,7,11,11,10,9,4,17,4,10,9,6,3,3,5,1,4,6,8,6,3,6,6,3,5,5,3,4,4,5,7,7,5,7,5,4,8,7,2,6,6,7,5,5,4,3,5,2,5,6,4,1,6,8,5,7,10,3,4,4,7,4,4,3,3,1,4,4,5,1,2,2,2,2,3,3,5,1,2,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
横川四丁目,1,2,4,5,3,2,4,3,3,1,3,5,1,2,4,2,4,2,5,4,7,4,7,6,8,3,5,5,6,5,5,6,4,4,5,4,6,1,3,5,9,8,6,4,5,4,11,4,18,9,14,16,25,15,13,7,14,5,3,7,11,6,11,12,6,12,6,5,12,9,9,9,16,5,12,4,9,6,13,6,9,9,12,14,10,5,9,6,8,13,16,11,13,14,16,8,14,13,12,9,12,15,12,13,7,9,13,14,5,8,10,9,10,13,8,8,8,6,6,5,7,6,7,8,5,5,3,6,4,4,6,6,11,5,4,5,7,4,6,5,7,3,7,4,7,4,8,6,4,6,6,4,4,7,5,4,2,7,3,15,4,6,2,6,3,8,4,5,4,5,2,5,1,4,1,5,2,2,0,2,0,2,2,4,0,3,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
