年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,6,10,12,12,6,10,9,10,6,5,6,9,6,7,11,8,5,3,6,3,9,8,2,10,3,3,5,7,6,4,4,2,4,5,8,4,4,6,2,6,3,3,1,5,9,7,7,5,10,14,10,7,16,17,5,18,13,14,13,26,18,11,24,16,14,29,20,12,14,4,22,22,19,17,11,15,14,14,15,21,11,15,20,17,12,13,20,22,15,10,12,13,12,20,18,7,8,11,12,15,10,8,8,14,14,9,3,15,13,14,13,15,8,4,11,11,10,9,10,10,6,7,7,9,6,13,13,11,8,9,14,11,12,11,11,16,8,21,11,15,10,11,12,17,8,9,9,7,10,13,12,13,7,7,8,2,6,11,6,8,7,11,7,10,2,8,7,7,4,6,6,7,3,8,1,4,3,11,2,1,0,2,0,1,1,1,0,2,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
亀沢三丁目,14,13,13,25,13,14,8,13,14,5,10,19,10,7,11,4,11,10,5,10,8,8,13,9,6,4,9,9,14,7,9,4,9,6,7,9,14,8,4,6,9,9,8,10,9,6,7,7,11,10,10,8,13,15,16,15,31,15,25,19,16,21,14,14,18,24,16,18,20,7,27,25,14,20,21,16,27,25,28,19,27,21,19,27,22,17,20,19,27,22,20,18,17,22,24,16,16,20,18,21,26,11,15,14,16,13,12,16,17,11,15,9,9,11,8,12,4,6,15,5,6,6,9,11,6,12,5,4,4,4,4,10,10,4,9,5,6,3,10,10,12,6,3,4,1,5,5,5,2,12,7,7,8,3,6,7,7,12,3,6,10,6,5,2,3,6,5,8,1,5,2,2,1,5,2,2,1,0,0,2,0,1,0,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
亀沢四丁目,15,16,24,14,14,12,13,16,9,14,18,10,6,4,14,12,13,7,9,10,6,7,9,9,7,5,11,11,6,3,8,7,5,6,13,6,6,10,6,10,11,9,6,6,13,9,16,20,17,19,25,17,25,20,32,32,28,27,32,28,27,19,31,34,32,32,30,26,30,25,37,30,36,35,24,22,23,29,23,25,31,25,32,35,29,34,31,26,21,25,22,19,32,32,26,36,20,24,14,11,21,14,18,12,21,18,20,10,19,19,15,10,12,7,14,13,5,13,9,13,6,17,8,13,7,6,10,8,10,6,17,9,13,6,10,9,10,11,11,7,17,14,5,7,5,6,5,9,2,6,12,8,4,8,6,6,6,5,2,9,3,4,3,4,3,5,3,5,4,6,1,3,4,5,2,5,2,5,3,4,0,4,1,2,1,3,1,4,2,2,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
石原一丁目,12,9,8,8,7,3,5,5,8,4,10,6,4,6,6,4,8,5,5,7,7,7,7,4,8,5,7,8,8,8,11,3,5,10,6,3,7,10,9,8,13,13,7,11,20,16,28,27,23,32,27,34,36,27,27,31,22,28,28,30,23,24,30,26,20,26,35,26,18,21,23,21,21,21,27,18,30,21,31,18,19,20,23,21,17,14,20,28,20,24,25,18,14,17,19,27,17,16,22,17,10,25,17,8,15,13,9,14,15,7,15,14,15,19,12,11,12,14,15,16,18,11,16,7,12,15,13,10,13,14,12,11,11,14,8,8,15,12,19,13,15,19,8,14,12,12,10,13,9,16,8,7,16,10,9,13,4,11,6,11,7,5,5,4,11,17,7,4,3,7,4,6,4,4,3,12,2,8,3,3,5,6,2,2,1,3,1,4,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
石原二丁目,14,10,8,11,12,15,11,13,11,8,13,15,12,13,11,7,9,9,13,8,13,8,6,8,7,11,8,10,10,9,9,9,10,10,6,7,9,9,17,3,12,9,15,7,19,6,17,24,21,14,36,25,26,25,29,18,33,22,29,38,25,18,23,27,23,22,25,30,25,27,25,28,27,15,16,32,19,27,23,22,24,19,31,20,17,18,28,21,25,23,23,17,24,23,30,13,22,24,14,12,16,20,12,14,13,13,12,23,16,16,14,11,10,5,14,14,13,6,13,7,8,7,8,10,13,7,13,12,8,5,12,13,6,17,4,13,11,17,11,11,13,7,10,10,4,9,5,6,7,4,8,5,7,14,5,13,5,12,4,7,9,4,2,7,4,9,8,10,6,6,5,4,1,7,2,7,3,6,1,8,2,3,2,3,1,4,0,1,0,2,2,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
石原三丁目,14,20,14,18,7,17,12,13,11,13,12,12,16,9,12,9,8,12,6,6,11,11,11,7,9,9,6,9,4,3,4,9,4,10,9,3,7,9,9,8,10,9,12,14,18,14,23,25,28,20,24,14,24,24,27,19,34,31,33,32,32,29,23,26,34,23,40,27,36,30,29,18,37,22,26,27,24,18,23,28,37,18,24,19,21,17,34,21,40,19,29,26,27,25,26,25,25,18,30,21,30,16,27,17,21,15,18,20,19,14,18,15,13,15,17,16,8,6,14,9,16,13,17,14,16,15,13,15,14,10,12,7,15,6,13,10,11,15,23,13,16,17,12,14,4,9,13,18,16,15,12,14,16,10,11,13,7,10,12,9,9,8,4,7,7,9,8,7,3,5,4,7,2,7,2,8,0,4,2,6,3,3,4,4,2,3,0,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
石原四丁目,10,13,13,16,6,11,7,24,13,15,13,9,13,9,9,11,10,7,13,8,9,4,10,5,11,7,8,7,6,8,8,8,7,11,6,11,11,8,9,11,13,12,11,14,18,9,19,18,21,15,22,25,29,34,26,21,27,29,27,24,36,27,24,26,32,21,29,26,42,24,28,20,34,27,20,23,20,22,19,21,28,18,27,18,22,20,23,22,32,24,32,27,18,22,24,26,29,33,24,19,16,18,10,16,24,15,14,17,16,9,11,13,19,13,12,15,16,9,12,16,10,9,11,11,17,9,8,14,11,7,14,11,10,4,13,11,18,14,11,14,13,17,8,13,13,6,7,3,10,14,5,8,10,11,13,14,5,6,6,10,9,8,7,2,3,12,5,10,5,8,2,8,5,6,3,3,3,6,1,3,2,2,1,5,2,2,2,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本所一丁目,16,15,14,13,24,19,13,7,15,12,9,6,8,17,11,15,13,4,12,11,15,7,13,5,13,4,13,10,8,4,7,6,6,9,7,8,5,5,6,5,12,16,10,7,12,10,20,21,16,16,29,41,19,38,26,28,39,31,34,27,26,29,28,27,37,31,41,24,30,26,28,25,24,27,30,34,28,27,35,28,28,30,30,25,34,22,23,27,26,25,36,19,24,27,25,26,25,23,22,15,29,28,21,33,24,17,17,18,14,16,15,10,17,12,19,16,14,9,18,16,12,14,18,15,14,13,13,11,20,10,9,15,10,14,17,15,11,14,14,7,18,12,14,21,7,8,7,9,16,15,8,12,10,14,9,19,8,13,6,6,6,9,6,9,4,11,5,12,7,9,4,8,3,9,4,6,4,7,2,6,0,9,2,6,0,4,3,2,0,1,1,3,0,1,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0
本所二丁目,5,13,4,4,4,4,6,4,2,3,4,8,1,5,3,3,5,4,5,3,2,3,6,2,8,4,4,0,1,3,1,6,6,5,6,3,4,8,4,4,8,9,5,9,7,13,11,15,15,16,19,11,13,22,20,17,17,19,17,13,19,15,19,14,19,21,15,7,15,15,13,15,12,15,11,14,11,12,9,12,14,14,12,13,9,12,10,11,13,14,9,9,13,14,18,12,10,10,11,9,11,10,7,9,9,10,10,10,13,12,9,14,7,15,15,11,11,11,12,9,9,10,12,9,12,6,7,11,6,10,12,13,8,8,8,11,16,13,19,10,9,12,6,12,4,6,6,9,13,10,9,10,11,8,5,5,4,6,4,7,5,4,6,8,6,5,4,9,3,9,3,4,3,4,6,6,2,3,2,6,2,2,1,3,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
本所三丁目,4,4,5,9,4,5,9,5,7,5,3,3,4,6,6,5,7,7,4,5,3,7,3,7,6,11,3,3,4,7,6,4,7,5,5,3,11,15,5,10,12,7,4,13,7,13,10,12,17,20,8,21,15,13,14,18,19,15,14,15,17,17,19,13,17,11,16,12,18,18,15,14,19,10,19,15,14,10,17,8,12,13,13,13,16,11,13,21,14,18,14,18,21,16,18,15,18,15,20,14,15,10,11,10,21,13,10,13,7,11,10,13,18,12,8,9,13,12,7,7,16,11,10,8,7,11,12,11,17,12,13,9,13,10,9,7,15,8,9,14,13,7,12,9,8,12,9,10,10,10,10,5,7,10,5,9,4,12,4,7,8,5,4,5,10,4,2,8,2,8,2,3,4,8,1,2,2,5,1,7,1,4,0,5,1,2,2,3,1,3,0,1,2,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
本所四丁目,14,14,7,4,7,13,8,11,4,7,8,12,11,3,12,7,18,10,7,5,11,7,10,7,4,3,6,6,2,5,6,3,5,14,4,5,5,6,6,18,11,4,5,10,9,12,20,10,19,19,24,29,15,22,20,26,19,22,19,22,25,19,29,23,23,21,18,18,15,15,27,22,26,15,22,22,18,10,17,15,21,23,26,22,23,20,14,12,26,14,20,19,15,17,18,24,15,18,12,14,31,23,19,12,25,21,19,12,15,14,13,7,12,13,13,16,15,13,17,11,16,13,14,11,10,6,9,11,11,8,12,6,20,15,12,17,18,8,12,14,16,11,14,9,9,6,7,10,8,10,6,13,18,16,11,11,10,7,4,6,6,8,7,11,5,4,5,7,3,7,6,8,4,7,4,9,5,5,2,4,4,3,2,6,1,3,0,5,0,2,1,0,1,2,0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0
東駒形一丁目,4,4,4,4,4,4,3,2,2,2,2,3,5,0,3,3,2,2,2,6,0,3,4,2,7,1,7,2,5,2,0,3,2,4,2,5,3,5,7,8,6,5,8,4,7,12,18,8,15,14,12,16,16,5,9,13,15,13,16,7,8,9,11,14,11,10,24,14,8,15,12,7,11,11,4,12,5,9,12,13,15,8,8,3,13,16,8,9,9,15,11,10,4,9,13,11,9,10,14,6,8,4,8,9,8,5,4,6,5,7,7,9,4,7,7,2,13,8,7,4,6,12,5,3,6,5,10,11,9,6,8,7,8,7,6,5,4,6,11,7,6,9,7,5,2,4,4,7,8,7,7,7,5,3,6,5,4,6,3,2,5,3,2,7,2,9,3,3,2,3,4,3,3,2,1,2,1,4,0,7,0,3,1,2,1,4,0,2,0,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
東駒形二丁目,6,3,6,10,2,3,3,9,2,5,6,7,6,6,4,7,5,3,7,6,4,4,3,7,5,5,2,6,3,3,6,7,4,4,4,6,3,7,6,4,5,4,7,2,14,6,10,1,15,10,13,6,12,16,16,12,16,16,9,13,14,15,10,12,18,17,14,13,12,14,12,5,16,11,12,12,16,17,12,12,9,10,12,16,9,9,19,6,18,14,11,9,18,13,12,10,7,5,14,12,13,14,7,6,10,12,10,10,12,6,12,7,9,5,10,5,5,7,6,6,7,6,8,10,10,7,5,10,5,8,9,10,10,10,15,10,10,10,11,11,6,13,6,8,7,7,6,7,15,6,6,5,6,10,6,9,8,13,3,13,2,7,8,10,4,7,7,5,7,16,8,9,3,5,6,6,3,1,1,2,0,6,2,6,1,4,0,1,0,5,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東駒形三丁目,6,4,6,6,6,5,6,7,7,6,3,3,5,4,1,4,6,2,2,5,5,4,7,3,2,2,5,5,4,5,7,2,2,3,5,2,4,7,3,2,5,1,7,6,4,3,7,15,17,9,14,13,8,15,8,16,18,9,6,16,11,11,16,17,12,16,22,13,13,18,13,14,7,14,15,6,14,20,19,14,11,12,13,12,13,11,15,9,16,4,12,14,16,16,15,10,9,9,9,12,13,14,5,5,11,7,14,10,10,14,9,6,7,5,3,9,12,6,8,7,6,4,10,6,9,11,6,7,10,7,6,3,7,9,9,10,8,7,9,12,9,6,5,8,11,7,4,10,9,7,8,6,7,11,2,5,2,5,4,4,7,7,7,13,3,5,5,9,5,6,5,9,2,7,0,5,5,2,0,4,0,1,1,3,1,2,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
東駒形四丁目,8,8,9,8,4,12,2,13,8,9,9,9,10,4,8,6,8,8,13,3,2,11,6,13,9,8,11,4,5,10,8,4,9,3,5,5,10,9,9,9,7,13,8,10,14,13,16,14,13,17,27,14,25,21,24,22,21,19,22,18,25,15,20,17,16,20,17,20,17,27,22,18,22,27,16,18,20,16,26,17,16,18,16,14,15,16,22,29,26,23,19,26,22,23,23,24,27,12,16,29,25,19,18,11,22,14,16,14,21,20,17,12,9,17,8,7,17,8,12,11,7,14,6,14,8,14,16,7,11,9,13,19,13,14,15,9,9,10,16,21,22,15,19,21,9,12,14,14,20,8,10,11,15,11,10,10,2,12,12,7,9,10,9,10,3,3,5,8,3,8,2,6,1,4,3,6,2,5,0,5,2,4,1,1,1,1,1,2,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
吾妻橋一丁目,7,9,9,8,8,13,2,7,3,6,6,8,4,2,6,6,3,6,2,5,4,5,4,4,2,3,7,5,7,1,4,1,9,5,4,6,3,6,2,4,5,7,6,3,5,7,9,11,16,10,14,16,16,18,14,23,17,15,21,14,20,22,19,18,22,15,12,22,26,26,20,24,11,23,24,31,19,10,19,14,14,14,9,17,15,22,24,18,19,20,16,17,21,26,24,20,12,12,12,19,19,25,15,14,16,11,19,17,28,18,21,7,11,17,17,13,16,15,10,16,12,12,9,12,13,10,16,5,9,15,12,12,7,17,10,17,15,21,14,11,16,18,7,12,6,5,15,13,14,17,13,10,12,17,8,5,7,8,7,9,7,8,6,4,6,14,1,9,5,3,1,7,6,7,3,7,3,6,0,6,2,4,1,4,1,2,0,3,0,1,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
吾妻橋二丁目,6,8,9,5,2,2,3,5,4,0,1,1,3,2,4,3,2,3,0,4,4,3,1,6,3,5,6,3,5,3,5,3,2,3,4,5,3,2,2,4,6,4,8,6,9,5,3,14,20,20,24,17,7,20,18,15,19,18,19,14,15,19,12,16,10,12,14,7,15,24,14,11,8,11,12,6,10,8,10,15,6,9,21,13,14,12,14,13,18,10,14,16,7,12,14,13,11,13,6,8,10,6,9,13,12,10,7,12,15,11,7,7,6,9,11,8,1,11,9,5,7,5,5,5,8,6,8,8,12,8,5,3,5,3,2,8,10,5,5,9,7,10,4,7,4,5,6,3,7,8,3,8,3,6,4,2,3,2,3,4,4,5,1,8,2,7,6,6,1,1,3,5,2,6,3,5,2,0,0,4,3,5,3,6,3,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,4,4,8,5,9,9,10,5,6,6,5,12,5,2,5,6,8,8,4,4,4,6,7,7,3,5,3,4,4,3,8,2,7,5,9,6,6,6,9,8,7,9,10,6,5,7,12,6,6,9,6,14,8,12,12,9,11,11,18,11,9,12,16,10,11,12,9,10,13,13,21,13,13,8,5,16,12,10,15,18,12,4,15,14,10,11,13,15,9,21,15,14,10,20,14,12,23,18,16,22,18,17,15,8,11,9,10,9,16,7,20,12,5,18,7,10,5,10,13,12,11,11,4,11,11,10,9,8,14,12,10,6,14,10,11,6,11,7,10,15,16,16,7,10,3,5,9,8,7,12,5,9,6,9,7,9,5,9,5,10,4,11,10,5,1,9,5,4,1,9,4,5,1,3,3,6,0,6,2,4,2,4,1,2,2,2,0,3,1,1,0,0,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
錦糸一丁目,12,13,9,4,9,6,6,3,7,6,6,4,5,2,1,1,3,6,3,3,8,3,3,3,3,4,4,5,1,2,3,5,5,5,5,5,8,3,5,3,5,6,8,10,15,16,21,18,27,21,30,22,22,15,27,16,38,26,25,21,31,23,27,28,25,24,36,24,19,21,27,24,25,16,25,16,20,18,22,8,17,14,21,19,11,23,22,22,15,22,20,24,13,13,16,21,16,20,16,23,18,18,13,19,12,16,13,16,9,16,11,12,12,6,7,13,12,10,11,14,8,11,11,10,6,6,8,7,7,8,9,8,1,8,15,13,6,13,14,10,7,8,8,8,2,7,3,10,12,10,8,5,5,3,6,4,3,6,0,9,5,7,4,1,1,9,0,7,3,5,3,5,3,0,3,7,2,5,0,4,2,1,2,1,0,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸二丁目,2,1,2,1,1,3,0,0,2,0,2,0,1,1,0,1,0,1,2,2,2,2,3,0,0,0,1,1,1,0,1,1,0,1,1,1,3,0,2,2,6,6,4,1,4,10,10,9,5,10,11,3,6,9,9,12,7,8,8,2,5,7,9,7,10,8,9,1,7,7,5,6,8,8,4,3,9,5,1,1,6,8,6,3,6,5,8,4,4,7,7,2,6,5,5,2,1,4,9,3,4,8,5,6,3,6,1,5,7,5,6,4,10,5,11,4,3,1,3,2,2,1,3,3,5,4,3,5,2,3,6,2,2,3,7,5,5,2,4,6,5,5,5,2,3,1,1,2,5,2,1,3,1,2,2,6,0,1,4,5,2,2,3,2,2,2,2,5,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,4,1,2,3,6,3,2,4,1,3,4,2,2,3,0,0,5,0,3,1,1,2,0,1,2,1,2,1,0,2,0,1,2,2,3,2,2,1,4,5,3,1,4,3,3,2,7,3,5,8,6,7,4,10,10,8,8,8,5,7,8,5,9,10,9,6,11,5,6,6,12,7,11,6,6,7,5,10,3,7,8,4,5,6,5,7,13,11,13,7,5,2,12,3,6,7,7,8,9,4,5,8,1,3,9,3,5,3,6,4,1,2,4,2,5,5,1,6,7,5,5,6,6,2,2,4,6,3,0,4,4,2,10,2,6,0,2,6,0,0,1,3,1,3,2,0,3,2,1,1,2,5,1,3,2,0,2,1,0,2,1,1,1,4,1,2,1,2,1,4,1,4,1,1,2,2,1,2,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,10,8,5,17,10,10,5,9,7,12,7,6,8,8,8,8,6,6,6,5,11,5,6,2,8,4,5,6,14,9,4,4,3,6,2,8,2,6,3,6,9,7,6,5,5,8,7,10,8,10,11,12,17,16,14,9,11,13,10,11,9,14,12,16,20,20,14,22,16,12,23,16,20,17,21,20,20,23,29,18,18,17,23,15,20,21,21,17,21,17,17,23,14,20,24,21,17,14,13,12,22,12,19,20,13,7,15,9,15,15,12,11,7,9,10,10,10,9,8,8,5,5,8,3,5,8,7,6,7,5,6,12,5,8,9,8,10,12,12,16,9,15,8,7,3,7,4,11,6,6,6,12,7,6,6,8,4,5,4,3,4,5,5,3,2,6,0,5,1,8,1,8,2,6,0,4,3,6,1,4,1,1,3,2,1,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
太平一丁目,17,21,23,16,13,13,19,22,27,21,17,17,19,17,24,17,16,12,14,11,21,10,14,11,9,15,7,8,9,8,13,11,9,10,7,13,10,12,10,8,11,16,14,9,14,13,12,27,19,19,29,22,23,27,21,18,31,32,31,30,25,30,24,26,26,30,37,31,31,31,32,35,36,29,31,29,43,34,26,33,35,31,47,36,43,38,42,36,31,32,36,33,39,38,24,30,27,26,30,24,29,13,17,20,24,30,32,18,22,20,19,22,21,24,16,16,22,21,21,16,12,15,17,23,8,15,18,21,16,11,22,26,24,15,17,20,28,12,19,13,15,16,14,17,6,12,11,11,12,10,8,25,13,11,14,8,5,15,7,7,6,12,12,10,6,14,5,8,5,12,2,6,2,7,2,6,3,4,0,6,4,2,3,2,2,8,1,0,0,3,3,1,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
太平二丁目,6,2,7,1,3,4,2,3,2,3,6,3,2,1,2,3,3,2,6,3,5,4,7,5,7,3,2,3,5,0,3,3,4,8,6,6,1,5,10,3,11,4,9,10,8,10,9,8,13,11,4,15,11,6,13,18,19,20,17,11,18,10,25,15,16,11,12,12,22,14,20,15,12,14,13,11,11,10,17,9,12,15,11,14,12,5,11,9,14,13,12,10,10,12,12,16,8,12,18,18,12,6,14,11,9,4,18,9,7,9,3,8,8,5,7,11,10,7,10,7,8,3,8,8,7,10,5,5,9,8,9,5,5,6,13,6,9,10,9,6,10,8,7,4,7,8,0,3,7,6,6,11,3,9,5,8,6,8,8,3,4,3,5,4,6,3,3,2,2,2,3,1,3,3,0,1,3,6,1,3,0,2,2,4,1,1,0,4,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,9,7,10,3,5,5,2,7,4,2,5,6,6,4,1,2,3,1,3,5,2,2,2,5,5,3,3,6,2,5,5,5,5,5,2,3,4,2,6,2,3,1,7,6,6,3,5,7,8,12,7,11,17,14,8,14,13,10,20,17,14,18,16,15,12,13,13,18,17,12,12,13,19,17,15,13,12,12,10,11,22,9,11,12,11,17,12,14,13,15,12,9,10,8,13,7,14,11,11,6,7,6,6,8,8,1,11,9,6,7,8,4,5,4,4,8,4,6,8,4,7,6,4,6,5,5,5,4,7,6,7,6,3,5,3,6,6,5,12,5,10,8,9,8,5,3,4,4,4,5,6,3,1,7,7,8,3,5,1,6,2,7,4,7,2,5,1,4,4,4,2,1,0,4,1,3,1,4,2,4,4,2,1,1,1,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
太平四丁目,22,21,27,16,20,20,16,21,12,28,12,18,8,19,15,12,15,11,8,21,19,15,11,11,21,13,16,20,13,11,9,17,20,16,13,18,14,13,15,20,18,17,19,18,23,24,23,30,30,35,27,31,39,33,32,42,46,35,43,43,46,35,51,35,39,36,43,46,41,35,43,31,50,40,36,33,33,35,37,31,31,33,34,43,43,34,42,44,46,51,50,40,39,45,44,53,47,56,56,42,54,54,33,57,33,32,37,32,45,39,30,34,40,24,27,22,22,25,30,28,28,32,17,33,21,21,27,27,23,26,21,28,26,27,35,35,31,33,28,21,29,28,24,30,9,25,14,20,20,32,24,29,20,23,19,17,22,29,21,17,17,25,19,12,7,20,10,21,12,12,5,11,6,14,4,8,6,7,3,3,1,4,3,4,0,5,0,3,1,4,2,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
横川一丁目,13,10,8,8,6,7,6,3,11,8,7,8,9,3,1,4,12,10,2,5,2,4,5,5,8,6,4,2,5,5,12,5,8,4,9,8,9,3,6,3,6,5,6,7,14,7,5,8,8,8,13,10,12,13,16,7,15,10,22,13,18,10,13,15,17,12,19,17,17,18,15,16,11,7,13,11,11,10,20,12,13,7,18,8,10,12,12,14,15,19,20,13,10,11,13,13,12,12,22,19,10,8,7,9,12,13,14,6,8,9,10,12,9,14,9,3,5,10,8,7,6,6,10,6,10,7,15,5,4,10,11,5,11,16,5,7,7,8,13,8,16,8,8,6,6,12,3,9,5,8,8,4,5,6,1,4,2,7,2,4,8,5,7,5,5,8,3,1,1,5,1,4,0,1,1,1,2,2,1,0,2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
横川二丁目,12,9,5,8,3,5,3,2,1,2,6,2,3,2,2,3,2,4,5,2,2,2,2,2,2,4,2,3,3,5,2,3,7,4,5,3,9,6,10,4,11,9,8,10,4,10,11,9,18,5,17,15,28,10,6,19,10,16,19,12,26,19,24,17,24,10,12,17,17,17,16,11,15,11,11,11,17,13,20,9,13,11,16,15,16,14,22,10,10,14,8,7,13,11,11,11,12,7,12,11,11,4,12,8,11,10,10,11,10,4,7,7,4,9,12,3,7,3,2,6,7,5,7,4,6,5,5,6,3,8,10,6,11,5,8,4,14,5,8,4,5,3,4,6,2,5,9,2,5,4,3,4,5,7,6,9,8,6,1,6,3,6,2,3,4,7,2,7,5,3,5,3,3,5,0,2,1,1,2,3,0,2,1,2,2,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
横川三丁目,4,5,4,5,5,5,3,2,4,4,2,7,3,5,4,5,2,1,4,5,1,1,6,1,3,4,1,7,1,0,3,4,6,6,1,2,4,4,5,9,2,1,4,3,9,5,9,4,10,4,19,6,11,7,10,11,13,15,18,12,15,10,10,9,10,15,17,10,10,9,12,14,8,5,12,8,6,4,11,13,9,8,12,4,9,9,5,10,12,15,13,10,10,12,7,6,19,8,7,14,11,9,8,6,18,5,10,8,7,5,6,5,3,6,4,6,6,4,5,6,1,4,7,3,4,5,7,8,6,8,9,5,3,8,6,2,8,7,7,4,5,6,6,6,2,3,7,4,1,6,5,7,8,11,3,3,3,7,4,3,6,4,1,4,4,4,3,5,2,2,2,5,2,3,1,3,3,2,1,0,1,2,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
横川四丁目,2,7,2,3,4,3,3,3,4,2,2,4,6,4,6,2,6,5,5,3,5,3,7,7,5,7,2,2,6,4,6,2,4,5,3,5,6,7,4,5,7,7,12,4,11,11,25,9,14,10,24,10,12,5,11,13,10,6,12,6,11,5,9,2,17,8,9,10,14,9,11,5,13,12,7,10,12,16,6,9,12,6,8,12,17,10,14,13,10,11,16,7,7,12,16,13,11,13,9,13,15,8,6,10,7,9,7,12,12,9,7,6,5,7,10,6,8,5,3,5,3,8,6,6,7,5,12,7,6,2,7,5,6,7,10,3,8,6,10,4,6,5,7,6,7,3,5,6,5,5,6,7,2,9,5,8,3,6,3,9,7,8,3,5,4,7,3,2,3,4,2,3,1,4,0,3,1,2,3,5,0,2,1,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
