年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,10,11,7,8,7,6,8,12,5,8,10,8,7,9,7,11,8,9,8,13,7,2,8,8,6,4,6,5,6,10,3,6,5,4,2,5,6,2,4,3,7,13,5,10,5,8,7,11,4,13,12,10,13,19,16,15,12,15,18,17,17,27,22,17,15,17,14,21,20,17,20,14,9,15,17,10,24,11,19,20,10,21,12,11,16,17,9,18,13,11,24,18,14,12,15,21,18,14,11,15,14,13,15,9,14,13,10,14,8,6,7,11,11,14,5,12,10,16,12,12,7,4,9,9,10,9,9,10,4,6,5,12,11,13,12,9,9,7,10,14,12,12,11,10,9,19,8,12,8,12,9,13,6,4,7,7,7,13,10,9,3,6,3,4,8,11,6,7,4,12,6,5,2,6,7,8,2,5,5,5,0,5,1,6,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
亀沢三丁目,13,13,10,9,9,8,9,11,15,11,12,17,17,17,9,8,13,10,12,13,8,8,9,6,10,8,4,11,10,9,12,8,6,5,5,8,11,6,8,4,9,11,11,6,14,11,21,28,12,16,21,22,17,22,17,14,14,18,18,18,21,21,22,20,24,20,23,22,16,17,13,19,19,18,23,20,21,20,28,15,19,22,23,14,25,27,27,18,32,20,21,34,18,15,18,21,24,20,21,14,19,23,19,15,20,18,22,19,22,15,12,11,15,11,14,13,14,9,11,12,7,7,9,7,7,4,9,7,5,6,8,10,6,11,4,3,4,6,7,7,7,6,6,5,5,3,7,11,11,5,3,2,4,6,3,8,4,8,9,7,1,6,8,9,5,9,1,8,5,2,5,3,1,5,4,6,1,2,1,3,0,2,3,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
亀沢四丁目,14,18,10,16,6,20,12,12,16,10,15,16,14,17,11,11,8,10,15,5,7,6,15,10,11,5,7,11,6,9,9,7,2,7,12,11,6,3,8,8,6,7,13,9,9,15,15,18,18,20,15,27,35,24,37,25,31,32,38,39,31,30,38,34,37,34,44,30,29,26,24,36,22,30,35,21,37,28,30,24,29,29,27,19,26,25,23,23,29,29,26,42,40,27,24,24,22,23,23,26,28,29,29,21,14,21,16,12,16,13,16,13,20,24,19,13,16,14,17,6,11,9,11,13,3,15,8,11,11,15,8,12,13,6,9,5,11,4,13,11,14,8,7,8,8,8,7,8,13,10,4,8,3,2,3,10,3,6,7,7,4,8,7,3,3,10,2,4,2,5,3,4,3,2,1,6,3,5,0,1,2,5,0,4,0,3,2,5,0,1,1,2,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
石原一丁目,10,8,6,7,5,6,5,8,11,4,6,5,8,11,5,4,11,8,6,4,6,7,10,9,5,6,9,8,8,8,4,5,11,6,9,9,5,6,14,8,4,8,14,16,9,11,24,23,25,26,35,38,34,42,45,48,34,40,26,32,32,31,27,22,22,29,27,21,35,33,28,23,24,19,27,23,18,31,22,27,19,16,26,17,32,18,25,18,19,21,16,20,16,14,14,28,23,23,18,17,18,22,18,18,20,21,19,12,11,19,11,8,12,16,12,10,16,11,13,16,15,18,11,10,9,12,10,17,19,6,15,5,5,14,13,8,9,14,14,16,10,9,8,6,16,12,12,16,12,19,7,12,12,11,6,13,10,10,2,5,18,9,4,14,5,7,5,10,6,2,3,5,8,10,4,3,3,4,1,4,1,7,0,4,0,4,2,6,2,3,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
石原二丁目,11,12,5,3,6,6,10,11,9,12,5,6,11,12,11,13,7,11,20,16,8,11,13,8,14,10,14,8,13,6,8,9,4,12,7,7,11,11,8,7,11,12,13,5,15,9,21,13,17,30,16,19,24,28,32,29,30,33,34,39,26,22,22,30,21,19,21,31,17,19,13,14,16,27,27,26,25,23,11,22,22,26,20,28,15,19,28,22,30,16,21,21,20,27,27,18,21,20,22,19,33,22,27,19,19,22,17,9,16,19,11,14,16,12,9,18,22,17,9,9,14,8,12,14,14,8,11,7,6,7,10,5,8,9,13,8,9,10,11,8,3,12,8,17,12,16,8,7,15,8,4,9,6,10,4,4,11,7,7,5,6,11,5,13,7,10,2,4,5,7,5,7,7,10,3,8,5,3,3,2,0,5,2,3,1,4,0,5,2,2,0,1,0,2,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0
石原三丁目,12,11,4,10,13,8,14,23,11,14,10,13,10,15,6,9,13,11,12,9,12,8,9,8,11,13,6,5,13,9,8,8,8,10,7,5,4,6,4,10,3,8,10,7,10,6,24,18,26,24,30,21,28,24,32,39,29,31,24,26,24,25,34,25,39,29,19,31,33,25,30,24,38,24,35,18,29,30,28,27,23,20,25,27,25,13,28,21,27,21,19,12,25,17,41,24,33,19,30,22,26,32,29,20,22,20,28,24,34,16,18,11,18,23,17,16,20,12,17,13,10,12,10,9,9,12,13,7,16,14,16,10,12,15,13,12,12,11,11,9,10,5,11,10,9,15,22,12,13,14,9,18,5,8,14,19,14,10,12,14,11,11,8,11,5,14,10,6,7,9,6,3,5,7,4,4,3,4,2,9,1,3,1,6,2,1,0,4,1,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石原四丁目,24,18,17,22,19,19,16,15,16,16,10,17,10,13,12,22,7,10,8,10,8,7,12,8,10,4,14,8,7,7,6,9,10,5,8,11,6,5,4,6,8,13,6,11,14,14,19,20,22,28,30,17,22,27,25,34,35,36,34,28,29,40,37,40,35,30,31,33,40,30,37,35,40,26,41,28,42,31,25,20,30,23,21,22,23,25,24,22,23,19,23,31,29,13,28,30,23,17,27,26,25,26,20,23,23,28,25,16,14,23,9,12,26,14,14,15,17,10,7,10,15,11,15,14,9,11,14,10,9,12,10,11,13,8,5,10,9,8,16,10,10,3,15,13,10,9,10,14,10,14,7,11,10,7,7,7,7,6,4,7,11,12,6,12,1,7,4,8,6,7,4,3,2,11,2,7,4,7,1,5,3,3,4,3,1,2,1,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
本所一丁目,13,13,12,14,10,15,17,16,7,12,8,18,10,8,10,9,15,9,9,5,5,17,14,11,9,7,12,7,13,7,12,6,8,2,12,10,7,4,7,5,3,7,6,5,8,10,11,14,17,21,31,37,30,38,35,39,31,43,28,46,42,33,38,42,30,25,24,29,31,33,31,33,38,16,29,32,18,26,24,31,24,30,27,24,22,25,28,24,25,27,33,22,28,19,21,28,27,22,33,17,21,32,18,23,29,18,23,20,24,25,20,25,21,13,15,18,16,16,14,8,16,10,11,16,12,13,21,12,12,16,18,17,5,14,12,8,20,8,9,12,11,16,16,13,10,9,15,13,11,15,8,12,8,7,10,9,13,16,7,11,8,17,7,17,4,9,7,6,4,9,6,10,2,9,5,5,2,9,4,4,3,7,1,4,2,7,0,5,0,4,0,1,0,1,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
本所二丁目,3,6,3,5,2,5,7,5,4,10,4,6,7,3,1,5,3,10,2,4,2,4,2,5,4,2,5,5,2,2,6,2,11,3,3,2,1,4,2,4,8,4,6,6,5,7,13,10,17,14,22,15,7,22,13,18,19,15,16,16,17,12,12,22,13,12,17,17,16,16,18,14,23,11,18,15,11,13,11,15,12,12,15,11,7,10,13,10,7,18,10,12,8,11,9,13,10,8,8,11,15,12,10,11,13,7,5,11,11,13,4,6,7,9,9,11,12,13,9,9,6,14,11,10,13,13,9,6,12,9,7,15,7,4,5,10,6,10,10,13,9,8,10,13,16,8,14,6,8,9,4,11,2,4,6,10,13,7,9,8,7,9,3,6,3,5,4,5,3,4,4,7,2,3,2,7,1,3,2,4,3,5,3,2,1,3,0,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本所三丁目,5,7,4,11,6,4,4,3,2,3,9,9,2,4,6,6,4,7,0,4,5,4,6,5,6,8,3,7,1,4,2,6,6,11,5,3,6,9,5,4,9,11,8,3,10,13,9,20,12,16,14,18,19,16,27,22,19,28,16,20,20,19,17,16,17,15,9,14,17,9,19,12,14,11,14,12,14,18,9,15,19,15,18,9,9,6,16,13,15,19,12,14,16,7,9,20,14,16,13,12,16,16,13,16,18,15,18,11,11,10,11,11,14,13,8,14,7,15,7,13,16,10,11,9,12,9,10,10,12,9,7,11,11,9,11,11,16,14,8,7,12,9,7,9,17,9,8,10,10,8,8,7,7,13,9,12,8,6,8,7,8,8,2,9,5,8,3,7,7,3,4,3,4,3,2,7,1,5,0,3,3,4,2,2,1,4,0,3,1,2,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
本所四丁目,13,7,14,12,5,8,11,10,10,8,7,5,4,12,10,8,9,10,8,8,13,3,10,7,14,13,8,4,13,5,11,7,4,7,5,4,3,7,9,4,5,13,5,8,10,10,18,23,19,30,18,30,22,26,31,27,34,28,26,29,20,31,23,30,27,33,26,29,30,24,34,33,25,23,15,17,21,26,26,23,22,19,28,19,17,17,16,17,21,17,18,24,17,22,20,14,26,16,19,21,13,18,13,22,18,18,20,14,30,24,16,15,25,19,12,14,15,13,15,7,11,10,16,18,15,12,14,11,13,14,12,8,14,8,11,10,10,7,10,9,16,17,13,16,16,11,18,10,16,8,5,8,7,7,6,11,4,10,6,14,17,14,10,8,6,7,7,8,4,6,5,9,3,4,3,7,1,11,4,2,3,6,4,1,2,5,0,1,2,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
東駒形一丁目,8,7,4,4,2,5,7,2,4,5,5,0,2,5,3,1,1,3,2,1,3,3,2,3,1,3,2,2,3,1,1,3,7,1,5,2,4,3,2,2,2,5,4,7,5,11,17,10,17,13,14,15,19,22,16,19,21,24,15,20,26,16,21,24,12,14,19,7,11,13,9,15,14,11,16,9,7,9,16,11,7,9,8,11,9,12,13,8,16,8,8,5,11,15,5,7,10,18,7,9,5,13,14,10,12,11,9,9,12,7,8,7,7,10,5,5,3,11,9,9,7,6,8,3,10,5,5,4,3,8,4,4,6,8,7,8,8,5,9,6,7,5,4,7,5,6,7,7,6,11,5,5,2,4,4,5,6,8,6,5,5,3,1,5,5,4,2,2,1,3,3,6,0,5,1,4,3,1,2,3,0,2,0,2,1,1,0,2,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
東駒形二丁目,7,5,8,9,5,2,3,5,7,3,3,5,3,4,3,6,2,7,9,4,3,6,7,8,6,2,7,8,4,4,4,7,4,4,2,10,3,4,5,7,3,3,6,6,7,7,9,9,11,6,19,10,15,7,9,11,14,15,16,16,6,6,11,11,10,12,14,4,12,12,14,13,15,13,11,12,11,11,10,5,7,9,9,11,10,12,11,10,6,8,9,17,13,12,20,6,15,15,11,7,12,9,16,10,9,6,17,9,12,9,10,4,9,13,13,9,10,6,9,4,12,6,9,5,6,6,8,4,6,8,8,10,6,7,6,13,9,6,7,13,9,3,15,10,8,13,10,13,3,9,5,5,5,9,8,5,8,4,5,8,7,8,8,5,3,9,2,14,4,7,5,10,3,5,4,7,5,14,3,5,3,6,3,0,2,1,0,2,1,5,1,2,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
東駒形三丁目,2,5,1,3,5,1,4,4,4,5,4,4,6,6,7,3,5,3,3,4,5,2,4,4,3,4,5,3,3,5,6,2,3,3,5,5,8,5,5,2,5,3,6,6,7,6,12,16,17,12,16,15,14,13,23,23,20,12,24,22,18,13,17,14,14,10,8,11,12,13,14,14,18,10,12,15,9,12,12,13,11,11,10,9,14,12,15,13,10,16,10,9,15,15,16,8,14,6,12,14,15,17,11,14,10,10,11,15,13,12,4,5,15,14,8,14,8,6,12,7,5,7,3,7,12,9,10,4,6,6,8,6,6,11,7,7,9,6,7,7,4,9,7,9,9,9,8,9,9,8,6,4,8,4,5,10,6,6,9,10,4,8,1,2,2,5,6,2,4,10,3,8,5,9,3,5,2,5,5,8,0,4,0,3,2,3,0,1,0,1,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
東駒形四丁目,9,9,7,9,7,9,7,6,9,6,5,5,3,12,3,12,9,8,6,7,8,3,7,6,4,3,11,4,5,10,4,11,13,7,8,6,9,6,10,6,9,3,6,11,11,14,15,19,18,26,25,29,27,29,26,28,23,25,33,27,26,26,15,32,19,19,19,16,21,25,15,24,18,20,25,21,16,19,22,16,20,14,21,14,21,18,21,22,9,15,22,19,17,16,21,26,24,27,23,26,25,28,21,17,26,15,17,21,21,25,15,13,26,16,12,18,20,19,17,11,9,13,9,5,13,6,9,13,4,10,7,13,11,13,12,6,17,12,9,13,11,13,11,11,10,16,12,14,14,18,15,17,7,6,17,17,10,6,6,9,10,13,4,9,4,11,8,5,9,8,6,7,2,4,4,6,1,4,0,7,2,1,2,4,0,7,1,1,1,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
吾妻橋一丁目,6,8,11,5,9,4,6,4,2,7,6,7,8,8,2,4,0,5,7,6,3,1,6,6,4,4,2,4,4,4,4,4,1,4,6,5,5,1,3,5,7,6,5,4,3,7,9,8,14,16,13,13,23,21,14,9,21,16,21,22,20,28,17,15,24,19,13,19,12,18,15,19,21,15,21,22,22,18,13,20,19,27,17,16,15,10,19,17,14,15,11,22,22,12,17,24,19,24,17,17,24,24,19,14,15,15,18,21,26,19,7,17,19,11,16,20,26,15,18,9,17,16,15,15,11,14,8,12,14,14,6,12,15,7,10,10,12,14,8,11,10,19,10,17,18,14,9,14,15,18,5,9,10,8,13,9,10,14,13,16,11,10,6,7,6,8,4,6,9,9,6,5,7,14,1,6,3,4,2,5,3,4,0,3,2,6,1,2,1,3,1,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
吾妻橋二丁目,4,4,7,6,3,3,3,2,5,4,5,5,2,2,3,4,6,0,2,0,4,2,1,1,2,4,0,4,5,3,0,5,4,6,5,2,6,2,3,5,5,1,5,7,7,2,11,12,15,15,20,21,16,26,16,27,24,22,21,12,15,22,19,17,16,16,11,14,14,12,14,12,6,6,7,12,13,20,10,15,11,10,11,8,8,11,10,10,8,12,13,15,15,12,16,12,14,14,11,11,15,12,11,14,6,15,10,4,9,12,9,9,8,12,12,9,12,11,7,8,5,6,9,9,4,10,8,8,9,2,5,4,9,7,7,7,11,5,2,4,3,4,3,6,7,7,7,9,6,8,3,9,3,4,9,5,4,4,3,9,2,5,3,2,3,4,1,3,3,6,0,4,1,10,4,3,1,1,2,4,1,6,2,3,0,0,0,1,3,6,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
吾妻橋三丁目,7,3,9,5,8,6,7,8,4,3,6,9,3,10,8,2,6,8,3,9,4,1,5,6,6,8,5,9,4,2,4,5,7,6,2,2,4,4,9,4,6,1,9,7,3,4,10,16,9,10,6,10,7,15,15,9,13,14,7,7,15,14,16,13,9,8,9,10,8,11,16,13,12,13,12,7,11,14,16,12,13,7,5,10,14,13,16,16,14,5,15,12,11,6,10,17,10,18,20,16,11,16,18,10,17,16,9,26,19,16,10,5,12,10,11,7,18,9,12,13,6,12,5,11,7,4,10,12,9,7,11,12,5,9,7,11,12,9,7,8,12,8,6,5,14,13,11,9,11,19,5,6,3,3,9,11,3,11,5,7,5,7,4,12,7,6,2,11,6,9,4,2,1,6,5,7,1,6,2,6,2,3,0,1,1,3,0,3,1,2,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
錦糸一丁目,5,3,2,2,6,7,6,7,5,5,4,5,7,4,1,3,5,5,4,1,2,2,1,3,4,4,2,4,5,5,5,3,3,5,5,6,4,6,6,3,9,4,6,8,15,8,13,12,14,15,27,24,26,28,32,19,30,24,34,27,32,17,27,15,41,23,25,15,22,17,31,19,27,18,26,20,20,15,25,16,14,19,24,17,22,11,22,11,19,15,13,23,16,24,20,23,18,19,14,24,15,12,22,25,13,13,15,16,17,20,7,15,12,18,13,21,9,13,12,6,8,11,11,13,9,10,13,7,8,9,6,8,8,9,9,6,7,6,6,6,2,6,15,14,7,10,11,10,9,9,6,10,3,8,6,10,10,8,5,5,5,3,5,3,1,6,0,8,5,2,2,4,1,8,0,2,4,2,2,4,1,3,1,5,0,3,0,3,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
錦糸二丁目,0,3,0,2,4,3,0,0,3,4,0,0,1,3,0,0,3,1,3,0,0,2,0,0,3,1,2,2,1,1,2,1,3,0,1,2,1,0,0,1,0,0,1,1,4,1,8,5,5,4,9,11,9,12,14,7,8,2,5,9,8,5,6,13,8,8,4,5,7,2,5,4,2,4,4,4,9,9,7,5,8,6,4,5,8,5,7,2,4,5,6,6,2,6,10,8,6,5,10,3,3,5,5,3,3,3,8,2,2,7,4,7,3,7,3,6,5,4,8,7,10,6,8,3,3,0,2,1,2,2,1,6,2,3,2,4,2,3,4,4,7,1,5,5,6,5,5,7,3,3,3,3,4,0,1,3,2,2,1,4,1,2,1,4,2,2,2,2,2,2,1,1,2,1,1,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,2,6,3,2,2,4,0,1,3,1,2,2,3,2,1,4,1,0,2,0,2,1,1,0,5,1,0,0,0,0,1,2,0,1,2,1,1,1,2,1,2,2,4,1,5,4,5,7,5,6,4,9,5,6,12,3,14,7,6,7,10,6,12,9,2,4,8,4,10,6,8,7,9,6,4,6,12,6,14,8,8,3,6,8,3,6,5,8,6,3,4,4,6,4,10,13,16,3,6,1,4,6,6,12,10,5,6,8,7,7,2,2,6,4,3,5,4,5,0,1,5,4,5,7,3,4,6,4,6,5,4,2,2,2,3,3,4,2,2,2,9,2,8,1,2,4,0,1,3,3,0,3,2,0,2,2,1,2,1,5,1,1,1,0,2,2,0,1,1,1,1,4,2,3,0,2,1,3,0,2,0,0,2,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,5,6,6,7,12,5,10,11,11,7,6,10,8,6,5,7,4,9,5,5,5,7,10,5,6,6,3,6,12,3,7,4,9,2,6,9,14,6,5,4,6,5,6,8,3,10,5,9,9,7,10,8,9,16,23,9,13,22,13,8,19,17,11,9,11,14,9,7,6,11,12,13,17,16,10,14,14,14,16,15,15,12,15,14,24,17,21,17,17,21,20,13,16,23,22,19,24,20,15,21,19,19,22,21,16,8,16,14,26,19,9,13,14,8,20,12,9,14,16,8,6,8,12,10,7,6,9,5,4,4,9,2,3,7,7,7,6,6,4,10,7,12,7,7,11,9,12,17,3,10,7,7,6,4,3,11,5,11,4,10,4,4,4,9,4,4,7,5,2,3,4,3,0,7,1,3,1,4,0,9,0,5,1,3,0,3,0,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
太平一丁目,22,12,11,17,27,11,18,12,17,20,19,11,15,18,17,11,19,21,18,11,15,14,23,17,15,12,11,8,23,10,12,14,8,8,8,7,6,11,18,10,8,11,12,11,18,15,13,18,24,20,27,14,20,30,31,37,41,36,38,24,36,40,33,27,25,33,25,30,32,29,27,17,32,40,36,33,34,23,32,35,31,24,36,29,31,36,29,33,38,35,39,34,41,43,41,35,32,33,27,31,35,45,37,22,27,28,32,26,27,15,17,13,29,28,30,17,22,21,16,20,21,20,12,17,21,16,19,14,11,16,16,19,11,22,13,17,16,10,18,25,14,19,21,16,23,15,19,13,17,18,11,17,5,10,8,9,14,14,12,18,7,13,12,7,6,13,6,8,6,14,9,10,3,11,4,7,1,9,1,4,1,3,1,4,1,3,2,2,0,2,3,1,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2
太平二丁目,4,3,3,5,4,3,3,1,5,0,2,0,0,3,2,1,1,4,4,0,3,3,2,2,3,3,3,4,3,4,6,4,5,3,2,2,5,1,6,5,6,8,5,4,5,9,17,7,16,2,6,12,9,12,11,7,17,13,18,15,19,12,11,18,18,22,21,13,18,7,10,14,15,8,17,14,18,12,15,11,11,6,16,11,14,8,14,7,10,14,7,14,15,7,13,8,9,12,12,12,8,11,10,15,10,8,12,11,17,9,9,7,13,5,13,7,8,10,3,8,9,10,9,8,9,7,9,6,7,5,9,6,5,9,5,7,5,8,9,5,8,3,9,7,7,10,12,3,12,8,5,3,6,6,0,2,5,13,6,7,5,7,2,9,5,2,8,3,3,3,4,2,3,3,3,1,1,2,1,2,0,1,2,2,0,2,0,2,0,1,2,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
太平三丁目,7,10,6,7,3,3,5,3,8,8,5,2,4,6,4,8,1,0,5,5,4,4,0,3,3,1,3,3,2,1,5,4,1,4,3,5,2,4,8,3,5,4,3,4,3,7,9,6,4,6,19,13,18,14,19,18,19,21,19,22,20,29,16,7,18,16,21,12,19,14,19,18,15,12,16,18,18,15,19,14,10,14,13,15,15,12,13,11,17,8,9,14,9,14,16,16,14,16,16,9,8,5,12,8,11,11,13,5,7,8,2,3,9,3,10,10,7,3,6,3,5,5,2,9,6,4,5,4,5,7,2,6,4,5,9,2,4,5,7,4,0,3,2,6,5,8,11,6,7,3,7,10,4,1,2,4,5,2,2,2,4,7,3,6,1,4,2,4,1,5,4,7,1,3,1,2,2,5,1,1,0,2,1,1,0,4,2,2,1,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
太平四丁目,24,7,14,20,14,18,19,16,15,10,11,22,17,12,9,16,11,22,12,14,6,18,13,12,12,13,11,17,13,14,12,12,22,10,16,20,10,14,13,15,17,15,20,14,18,18,19,17,25,26,35,31,34,41,40,43,46,34,43,22,45,37,43,44,45,36,37,37,58,34,26,28,38,35,38,40,25,30,39,27,42,32,33,36,43,35,33,36,30,24,33,30,47,38,30,43,49,44,43,40,40,50,48,52,42,41,45,51,53,49,24,40,37,36,33,29,35,36,35,28,30,24,30,25,26,25,24,25,27,30,20,29,17,21,30,21,20,24,23,25,26,27,30,29,29,33,31,21,24,29,18,29,10,21,19,19,15,35,20,22,22,22,15,20,21,28,19,20,22,13,5,12,7,17,7,14,3,10,6,9,0,11,6,6,2,4,0,1,0,4,2,4,0,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
横川一丁目,7,4,11,9,4,7,10,6,10,5,4,6,8,7,8,4,11,10,3,6,10,3,4,4,9,7,2,4,3,6,5,6,8,4,4,5,5,5,14,5,4,7,9,6,12,4,11,6,12,12,10,9,9,15,13,10,20,16,14,16,19,13,19,11,18,8,17,12,15,12,7,16,16,16,13,16,20,13,9,14,15,9,13,14,12,12,16,9,18,14,13,7,11,12,9,16,18,17,17,10,17,12,8,11,12,13,20,14,8,12,10,9,15,14,7,6,8,7,8,15,8,4,6,4,4,11,8,8,11,3,8,7,10,5,12,3,7,10,9,10,10,8,3,5,4,10,14,5,11,8,9,8,3,12,4,9,7,2,7,7,4,3,4,5,2,4,3,4,6,2,4,4,3,5,3,0,0,1,1,3,0,1,2,3,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
横川二丁目,6,6,4,5,6,5,3,8,7,3,3,4,1,3,1,1,3,1,3,4,4,4,2,3,2,5,3,3,3,1,2,4,4,3,1,5,3,4,2,4,5,6,7,7,11,10,13,5,25,19,24,20,25,20,29,28,24,25,30,25,20,15,16,17,17,14,24,19,18,12,25,12,20,10,14,18,12,14,10,7,11,13,15,6,19,13,11,10,11,7,10,18,22,11,17,13,11,9,5,9,12,13,12,13,10,10,13,4,9,7,9,7,12,10,10,8,8,4,5,10,5,5,8,3,6,2,2,7,7,4,6,5,7,6,5,5,4,9,11,3,9,7,8,2,10,5,8,5,4,4,4,2,6,3,7,4,0,3,3,4,4,6,7,6,4,6,0,4,2,3,1,4,1,5,2,5,3,1,3,5,1,2,0,0,0,0,1,2,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
横川三丁目,7,3,1,2,3,5,4,4,3,1,3,3,5,4,3,3,3,3,2,7,3,3,3,2,5,3,2,5,1,0,6,5,2,2,1,6,1,3,3,1,6,8,2,5,4,5,13,9,10,3,12,6,11,8,18,11,13,18,21,6,16,14,10,18,7,7,12,14,14,13,11,7,11,11,11,12,14,5,10,11,11,16,8,7,7,7,6,10,11,6,9,5,8,9,9,8,14,11,15,7,10,12,9,9,12,10,7,9,11,10,9,4,18,4,9,8,5,3,3,5,0,3,6,7,6,3,6,6,4,5,4,3,4,4,5,7,7,5,7,4,4,7,7,2,6,6,8,5,5,4,2,5,2,5,5,4,1,6,8,5,7,10,3,4,4,5,4,5,2,3,1,4,4,5,1,2,2,3,2,3,3,5,1,2,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
横川四丁目,5,2,2,2,3,4,2,2,3,1,3,1,5,5,1,2,3,3,4,2,5,4,8,4,7,6,7,3,5,5,5,5,5,6,3,2,4,4,5,1,7,6,9,10,7,6,10,7,15,5,14,9,11,17,18,17,11,10,13,6,5,7,9,6,10,12,11,12,4,3,8,4,9,11,16,5,9,4,6,5,13,5,10,8,10,12,8,5,8,5,10,13,17,11,12,14,14,8,16,14,10,9,11,14,11,12,5,7,11,12,4,8,8,10,10,14,7,9,8,5,6,4,7,6,7,8,5,6,3,5,3,4,5,7,11,4,4,5,7,4,6,4,7,3,6,4,7,4,8,6,3,6,6,3,4,6,5,3,2,7,3,13,4,6,1,6,3,8,4,5,4,4,2,5,1,4,1,5,1,1,0,2,0,2,2,4,0,3,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
