年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,7,7,8,12,12,8,6,11,3,12,8,9,8,7,7,7,9,4,8,6,8,4,6,5,7,7,1,7,7,5,7,6,2,1,5,4,8,9,4,12,7,10,4,8,3,9,11,11,11,10,14,13,11,19,20,18,16,24,14,20,14,24,20,16,19,15,23,25,9,13,15,8,15,18,18,21,12,17,19,12,15,22,10,19,18,9,18,17,18,14,15,19,13,12,12,20,21,14,8,8,10,17,11,12,9,6,8,11,9,17,8,14,17,16,11,8,6,6,7,9,12,11,8,9,5,8,5,13,12,11,12,11,10,7,15,15,10,14,8,15,14,17,8,17,12,15,9,8,9,7,9,8,7,15,10,7,5,3,5,10,9,6,5,10,8,11,3,8,1,6,7,8,5,5,3,7,1,5,2,7,2,5,1,2,0,0,1,1,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
亀沢三丁目,14,10,11,12,13,20,19,17,12,17,10,7,15,15,12,10,9,8,10,6,11,8,4,10,14,7,7,7,10,6,7,6,9,6,7,6,10,7,13,7,11,8,9,7,8,10,9,13,8,9,14,9,11,17,14,9,20,20,20,15,30,24,16,19,13,20,16,16,19,18,26,12,21,22,24,20,24,30,25,19,26,22,24,20,30,26,16,23,22,16,21,22,22,21,23,16,21,20,22,23,15,21,16,12,21,17,15,14,13,9,13,16,18,5,12,15,11,6,4,10,12,4,4,8,9,8,7,9,3,10,6,3,3,8,7,5,7,3,8,4,7,8,9,7,6,4,3,3,4,8,2,6,5,8,9,7,3,5,8,11,4,6,4,11,10,0,3,6,3,4,4,10,1,4,2,3,0,2,3,0,0,1,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
亀沢四丁目,14,23,12,19,19,14,18,11,11,18,11,11,11,13,8,5,9,9,14,10,14,5,7,11,7,10,8,9,6,5,11,11,3,5,7,4,8,7,8,9,6,10,9,6,10,8,12,15,24,20,26,17,23,22,30,28,30,31,36,33,29,28,31,24,31,36,24,35,37,22,36,26,39,30,23,27,28,30,27,22,25,30,24,24,31,28,28,38,43,27,21,25,26,24,18,27,32,33,26,25,15,18,21,13,16,11,17,20,23,19,20,14,18,12,11,8,13,8,10,15,6,11,9,16,8,13,12,12,10,5,10,8,16,2,16,12,9,7,8,10,11,9,12,12,8,8,8,9,2,4,2,8,6,8,7,11,4,5,8,0,2,10,3,4,2,6,4,3,3,4,3,8,1,2,3,2,1,6,0,4,2,3,1,5,1,3,0,4,2,0,1,2,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
石原一丁目,5,5,4,11,8,6,9,5,8,5,7,4,8,9,7,4,7,6,5,7,8,7,8,6,7,5,6,4,8,9,9,7,6,5,11,9,3,6,7,11,8,9,13,10,10,14,12,22,21,35,31,31,26,36,35,32,25,27,25,25,29,26,33,24,31,30,18,30,26,19,28,15,19,28,24,18,26,15,27,21,31,15,25,25,15,19,20,24,16,17,16,31,19,21,24,18,21,22,19,15,17,18,12,22,15,18,12,10,14,15,15,10,13,10,11,20,17,13,11,14,8,16,19,14,14,5,16,11,8,10,15,16,8,10,17,16,7,9,10,6,21,14,12,18,10,16,10,11,12,13,7,12,9,10,5,3,16,14,3,16,7,9,4,7,6,4,8,9,8,10,3,6,4,7,1,2,1,11,1,3,0,8,2,4,6,4,0,2,1,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
石原二丁目,7,13,8,10,9,12,12,4,10,18,10,10,13,10,16,14,9,7,9,10,12,9,13,7,14,6,9,11,6,10,9,7,10,10,10,11,7,9,7,5,16,11,14,7,8,8,19,10,21,19,30,31,33,36,32,28,31,28,37,27,36,21,25,32,16,21,22,21,23,28,30,27,24,26,13,33,25,25,16,24,20,23,25,26,30,17,24,15,23,23,29,21,28,19,21,17,28,25,24,15,15,18,15,18,16,11,15,15,15,15,9,20,21,13,8,10,15,12,11,11,17,8,8,7,7,7,11,8,13,9,10,9,7,10,11,13,4,10,9,17,11,16,14,5,10,8,3,10,6,10,7,4,9,4,8,11,2,11,7,15,5,9,7,4,4,7,5,7,7,8,3,8,7,6,3,3,1,6,2,6,1,5,0,5,2,3,1,5,0,1,0,0,1,1,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0
石原三丁目,17,10,8,24,13,21,11,16,10,12,10,13,12,12,13,9,13,7,9,14,7,9,8,7,11,8,6,7,6,12,9,3,5,8,4,8,9,9,6,6,10,7,12,13,18,13,19,13,28,24,37,33,32,22,29,20,34,30,30,33,42,30,23,39,37,26,30,20,35,30,37,25,38,30,25,22,36,25,21,25,28,21,22,27,34,10,18,12,29,21,39,26,37,17,33,28,23,29,25,18,23,25,30,21,34,26,19,8,20,23,19,11,17,17,18,11,11,13,10,11,11,10,13,8,20,13,15,13,15,15,9,13,14,10,13,8,14,7,9,11,16,14,17,14,15,22,5,10,10,9,14,22,16,9,12,15,17,12,7,12,8,9,12,9,4,9,7,6,6,6,5,8,5,5,1,8,3,3,0,6,3,3,1,4,5,4,2,2,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
石原四丁目,14,15,11,8,12,21,5,13,9,15,13,20,6,10,10,11,11,6,12,8,10,5,13,8,6,7,11,5,9,5,7,11,12,5,7,6,5,11,12,10,7,10,15,8,11,20,22,16,25,19,19,13,26,37,27,28,26,29,25,31,26,28,28,23,32,28,19,29,33,21,32,20,40,21,34,25,27,22,20,26,23,19,24,23,24,16,23,22,21,21,28,23,33,23,25,20,25,22,18,27,26,25,21,15,14,24,15,12,19,16,18,11,11,12,6,8,15,18,16,10,9,18,12,7,16,13,9,9,13,11,7,11,11,8,12,10,12,6,15,12,14,11,13,16,11,14,8,9,8,5,8,12,8,7,8,12,10,11,6,11,4,7,6,9,9,6,3,5,3,13,4,7,5,10,2,7,2,4,5,3,0,5,1,4,1,3,2,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
本所一丁目,8,16,23,16,10,12,17,18,8,8,16,9,11,11,8,10,8,16,11,8,14,9,10,8,17,4,13,6,11,6,9,6,7,7,9,3,2,7,3,5,7,3,13,11,9,10,15,15,11,24,22,21,25,40,32,33,26,41,37,36,30,22,38,28,22,33,37,31,32,22,30,34,31,24,21,17,32,34,24,28,22,27,35,25,27,36,34,18,25,26,19,26,31,16,31,19,24,32,18,23,28,14,20,25,31,23,16,27,24,15,9,12,19,17,12,10,21,10,13,16,14,13,18,13,12,12,17,18,10,11,13,11,17,6,10,13,11,18,12,15,14,9,18,9,15,20,5,9,8,5,10,14,14,13,7,12,10,12,10,18,4,9,6,9,6,7,5,9,3,9,5,8,3,10,3,10,6,6,4,1,1,8,0,7,1,4,0,2,0,1,2,2,0,3,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0
本所二丁目,7,7,9,11,5,11,5,5,6,5,3,3,2,11,2,2,3,4,3,5,6,1,3,4,1,3,9,2,8,3,2,2,1,4,3,7,5,2,6,7,5,4,2,5,11,10,7,11,10,12,14,16,20,11,15,18,18,15,12,18,20,16,8,13,26,18,13,16,19,11,17,14,13,14,15,16,11,13,10,13,10,13,10,15,11,14,10,13,6,11,13,14,13,9,7,13,18,17,12,7,12,8,6,13,12,10,5,4,10,12,9,12,11,13,9,15,13,11,9,12,12,9,10,11,13,9,8,11,7,4,7,14,9,9,8,12,10,8,14,16,16,10,11,8,12,14,4,7,5,5,9,13,11,10,10,6,7,7,3,7,3,5,4,7,6,5,4,7,2,4,2,8,3,4,2,6,4,5,4,5,1,3,2,4,1,3,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
本所三丁目,6,7,8,3,5,5,8,8,4,6,8,4,3,5,2,3,6,5,5,4,7,10,3,9,1,3,4,7,4,9,5,5,6,6,7,3,3,10,7,16,8,11,7,7,8,10,11,23,15,9,14,18,19,18,9,14,16,14,16,18,13,16,11,19,18,13,24,11,16,12,16,16,22,13,14,14,17,14,20,11,14,8,12,9,14,16,15,11,15,14,11,21,18,15,14,13,17,15,15,15,17,11,17,13,9,8,15,15,15,8,8,14,9,15,14,11,10,10,9,12,12,6,13,10,15,10,7,12,8,13,16,9,12,10,11,8,10,9,12,9,13,11,9,8,13,8,8,11,5,12,13,11,9,6,10,7,6,10,4,12,3,6,7,6,4,3,7,4,4,7,2,7,2,4,1,5,4,5,1,4,1,4,1,2,0,5,0,1,1,2,1,4,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
本所四丁目,14,7,12,12,7,7,7,5,11,18,5,9,8,14,7,7,15,5,12,8,12,10,12,4,16,7,7,7,5,7,4,3,4,6,7,7,4,10,7,9,6,10,10,12,13,10,11,19,16,13,22,18,20,26,17,29,17,18,25,31,25,26,28,21,28,23,32,27,27,21,12,22,21,21,29,29,25,17,28,18,20,19,18,19,18,19,25,25,18,18,25,14,28,18,16,20,12,18,15,21,12,19,25,16,26,21,18,15,27,14,9,16,18,12,11,7,13,15,13,11,17,12,18,11,10,14,11,10,15,9,11,6,10,8,12,12,16,21,14,8,18,11,16,13,16,8,7,7,5,8,10,12,6,13,11,13,15,12,11,8,5,8,7,6,3,12,7,6,5,3,2,11,4,9,5,5,5,5,4,5,2,5,0,2,3,3,1,5,1,1,0,1,1,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0
東駒形一丁目,1,6,6,4,5,2,4,2,2,7,2,2,2,2,4,2,4,3,1,2,2,2,2,2,3,3,5,2,6,1,7,2,2,3,2,3,1,4,2,5,4,7,8,6,9,4,12,13,15,15,20,14,12,19,20,25,19,15,15,16,19,15,13,9,10,14,12,15,14,13,18,9,15,12,9,13,7,14,8,17,11,6,13,11,18,7,8,10,11,12,5,15,15,14,5,11,5,11,16,12,16,9,7,4,9,9,7,5,6,5,5,5,6,12,6,8,9,5,10,4,10,7,4,5,5,6,4,7,8,8,8,7,9,7,6,7,8,6,5,5,8,6,7,10,6,8,6,5,4,5,8,8,5,7,6,6,4,4,3,4,3,5,4,2,3,4,2,7,3,6,1,2,5,1,1,5,0,0,1,2,1,6,0,3,1,2,0,2,0,2,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
東駒形二丁目,6,4,5,4,6,6,5,7,3,2,3,8,4,6,8,5,4,6,4,6,8,3,5,8,2,6,4,3,3,5,3,7,6,4,3,7,5,4,5,6,4,6,4,6,9,5,10,8,16,8,8,13,15,7,18,15,13,11,13,9,12,9,16,8,14,12,12,17,16,9,15,16,9,6,9,5,11,13,12,11,13,16,13,10,7,9,14,18,14,12,15,6,18,14,13,8,13,7,11,13,12,8,17,11,10,8,11,9,8,11,14,8,9,6,10,5,14,7,5,7,9,7,5,7,5,6,11,11,4,9,8,10,6,8,9,13,10,5,12,8,11,11,8,13,6,12,7,4,4,9,10,4,6,5,5,10,7,7,7,9,4,12,2,11,7,6,4,12,6,6,5,9,3,12,5,5,3,7,5,1,1,0,0,4,1,6,1,4,0,2,0,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
東駒形三丁目,4,2,4,4,7,4,4,5,4,5,9,4,4,4,2,3,4,1,7,4,0,6,6,2,5,5,4,1,1,3,7,6,7,4,2,1,4,2,4,5,4,5,3,4,9,4,12,7,14,19,19,23,15,11,18,15,14,18,16,9,11,18,11,11,21,11,9,16,22,10,9,19,15,16,13,16,8,8,16,16,20,15,12,14,11,14,13,7,17,14,16,4,15,9,12,18,18,10,8,12,12,9,9,15,11,11,7,6,12,11,10,14,10,8,9,3,3,9,5,8,12,6,7,4,6,2,9,8,7,10,8,7,7,5,8,9,5,8,9,8,10,13,9,6,8,9,9,7,7,3,9,10,5,10,12,7,2,9,3,3,3,6,5,3,7,14,3,6,5,10,4,7,4,5,3,9,1,2,1,4,2,5,0,2,0,1,1,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
東駒形四丁目,5,11,8,7,5,8,4,6,3,13,3,8,10,7,9,8,7,2,9,7,3,4,12,6,4,16,8,7,11,4,7,5,7,7,8,2,11,5,5,8,8,8,9,12,11,17,21,26,19,24,21,25,22,16,37,27,19,28,24,26,30,28,18,16,27,25,17,24,16,21,21,26,16,22,19,17,20,24,21,12,18,15,26,14,15,15,16,16,15,23,26,26,18,25,24,25,23,31,25,14,23,23,18,20,19,19,20,10,23,15,14,20,19,15,12,13,10,12,12,4,13,10,10,13,6,12,7,14,13,12,12,7,10,16,12,16,18,12,8,8,11,15,16,13,21,20,12,14,10,10,18,16,13,7,9,11,10,10,3,11,7,9,11,9,7,8,5,7,1,6,6,6,1,2,1,9,3,3,2,8,0,4,1,2,1,3,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋一丁目,10,9,5,7,10,8,6,9,5,5,3,6,3,8,4,4,5,4,6,4,4,5,5,5,3,4,3,5,3,5,7,2,5,1,6,5,6,5,2,4,1,8,5,4,4,9,7,9,13,11,13,14,13,21,16,24,20,24,21,20,25,10,18,21,17,18,16,19,15,17,25,29,26,24,9,25,26,27,21,20,23,10,17,14,8,12,14,27,23,14,23,22,16,24,22,25,28,17,17,18,12,15,15,23,23,20,10,14,22,14,23,15,20,17,16,8,14,16,14,15,14,17,9,13,12,13,8,11,16,7,12,10,11,16,8,10,9,22,9,19,20,12,10,16,10,15,5,8,12,11,16,12,6,11,16,17,13,10,6,7,5,9,6,7,6,6,6,12,6,11,2,6,4,6,3,3,4,8,3,5,2,5,0,2,2,6,0,3,0,2,0,1,0,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0
吾妻橋二丁目,4,3,3,8,6,2,5,5,3,4,1,2,5,0,2,2,4,3,2,1,1,5,2,4,3,1,1,9,4,3,7,3,4,1,4,5,4,2,2,4,3,4,6,5,9,6,12,14,14,15,13,21,19,22,22,20,18,14,14,17,18,20,13,17,12,18,13,15,9,9,13,16,17,17,12,15,13,6,9,7,9,14,9,7,10,14,17,9,13,16,19,11,11,16,14,12,11,16,12,11,5,13,10,4,11,11,7,15,8,7,13,12,11,7,9,13,9,6,4,9,4,8,9,8,6,2,8,7,7,7,4,7,12,6,4,2,2,5,6,6,6,8,5,8,8,10,4,6,3,3,8,5,4,8,2,7,3,4,4,2,2,3,4,5,2,6,0,6,5,10,2,1,3,4,3,4,1,5,2,3,0,0,1,4,4,5,3,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,13,9,5,12,7,4,9,6,5,9,8,7,6,9,6,6,1,2,8,8,5,7,4,8,4,4,7,3,6,6,1,5,7,1,8,5,6,1,7,8,4,5,10,9,7,7,6,9,8,10,10,9,12,12,15,14,12,14,9,12,8,10,16,13,13,10,13,9,15,17,16,14,15,12,15,12,8,6,11,8,13,19,14,13,17,11,10,12,14,5,12,20,14,17,14,16,10,15,21,11,13,19,12,22,22,12,11,5,4,9,12,10,18,8,11,13,7,14,3,13,8,4,10,11,8,11,10,11,7,8,10,12,14,6,11,8,10,9,8,5,13,14,11,12,8,14,5,5,6,4,9,13,2,11,4,8,7,10,5,12,7,5,4,12,7,7,4,4,4,6,2,8,0,5,2,4,3,4,0,3,2,5,1,3,1,3,0,2,1,2,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
錦糸一丁目,7,10,14,11,9,6,4,5,8,6,2,4,5,6,8,2,3,1,3,6,4,4,4,2,8,4,2,4,3,6,5,2,3,6,4,6,7,5,11,4,8,4,4,6,9,10,20,22,23,17,24,25,21,23,33,28,23,25,34,24,33,19,29,27,28,23,30,28,31,18,24,21,24,23,25,16,28,21,22,16,21,10,20,14,16,19,18,23,14,20,16,23,17,26,12,18,18,18,20,22,12,19,16,14,13,18,9,18,12,18,14,16,11,13,11,8,8,11,10,13,11,12,11,7,8,12,3,5,9,9,9,5,7,13,5,5,9,12,11,14,5,9,13,11,13,7,2,10,2,8,7,8,11,8,5,5,5,3,7,3,0,6,1,9,5,3,1,6,1,7,0,4,5,1,1,5,2,3,2,8,0,4,1,2,1,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸二丁目,3,1,1,1,3,1,0,1,1,3,0,0,4,0,3,0,1,4,1,1,3,1,2,2,1,2,1,0,0,2,2,0,1,1,0,0,1,3,2,0,4,5,5,4,5,5,11,6,12,12,8,7,8,5,7,5,10,14,8,8,10,6,9,7,8,4,9,7,5,4,7,7,7,8,7,4,6,9,7,3,7,6,4,2,3,9,7,5,6,4,9,5,6,4,7,5,7,3,4,5,6,3,6,5,3,4,2,6,5,4,2,8,7,5,10,6,9,4,8,2,4,0,1,1,2,3,4,5,3,4,3,3,5,2,3,4,7,2,4,4,6,4,4,9,6,2,3,3,2,0,3,2,1,3,0,3,1,4,1,4,3,2,3,2,3,2,1,1,2,5,1,2,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,5,4,2,2,3,3,1,1,3,2,1,4,1,1,3,1,1,1,4,0,4,1,0,1,1,2,3,2,2,0,0,2,0,2,2,1,2,1,1,5,5,2,3,6,5,6,2,4,6,4,7,6,11,13,9,9,9,7,8,8,1,6,9,4,4,9,12,8,10,7,6,10,13,6,9,5,16,7,4,5,1,8,7,8,9,6,5,6,3,5,11,12,14,5,4,2,8,9,8,8,12,4,7,9,3,4,7,2,4,5,4,5,2,3,1,2,7,3,2,9,3,3,8,4,6,5,5,3,5,4,0,3,5,1,6,3,5,1,6,2,1,3,0,1,2,5,0,0,2,0,3,2,1,3,2,5,1,1,1,0,2,2,0,1,1,0,2,4,1,3,0,2,1,4,1,2,2,1,2,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,14,8,11,10,8,12,7,8,5,6,5,9,4,10,8,5,4,7,12,5,6,7,8,6,8,3,8,4,6,5,10,7,8,10,6,2,3,9,6,6,6,6,4,8,10,9,7,10,10,14,12,14,10,17,17,11,17,15,11,12,12,14,5,10,13,11,11,14,20,24,9,13,16,13,17,13,25,20,15,12,30,25,21,13,21,19,20,11,17,23,19,20,22,22,11,17,22,24,19,19,13,9,20,13,23,20,15,9,13,8,14,13,15,14,12,7,8,10,11,10,5,6,8,7,6,5,7,5,4,4,8,6,8,10,4,7,6,11,8,9,13,15,9,13,6,10,3,4,5,9,6,8,3,9,8,10,6,5,3,6,2,4,6,5,6,3,3,4,0,8,1,4,1,8,0,6,1,6,1,6,0,1,2,4,0,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
太平一丁目,24,14,22,13,17,22,20,14,20,20,21,15,15,19,21,15,22,12,22,15,13,15,19,8,19,11,10,11,13,8,8,8,9,11,13,9,12,10,7,12,12,13,14,15,19,13,12,14,15,25,15,27,35,27,24,25,28,33,29,31,29,33,24,34,23,29,30,20,29,43,34,25,41,25,28,36,34,25,38,41,33,28,26,33,48,41,48,45,39,35,33,29,34,38,34,38,32,36,36,21,32,27,25,22,25,17,18,16,31,29,24,19,26,23,15,23,22,13,19,19,19,20,21,12,12,22,15,16,11,23,12,12,22,16,23,21,15,18,26,15,19,18,19,13,19,18,7,13,10,12,9,9,10,17,12,16,9,11,10,6,8,14,5,10,9,11,7,11,3,10,5,12,3,9,0,5,3,6,1,6,1,4,3,5,2,2,3,5,0,2,1,1,1,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
太平二丁目,5,2,5,1,6,0,2,1,1,3,2,2,3,5,3,1,5,0,2,3,5,2,2,5,5,4,6,3,5,3,5,1,5,3,3,4,5,7,5,3,7,9,12,3,11,6,9,15,16,9,12,7,15,12,15,16,15,13,17,20,21,18,19,13,18,10,17,16,8,10,18,11,21,15,16,14,11,7,15,12,21,8,13,16,16,10,11,13,12,5,15,9,10,12,12,10,9,13,8,14,15,14,14,11,17,7,8,7,15,6,9,10,5,6,5,8,7,10,12,9,10,6,10,5,6,5,6,8,7,8,5,7,8,9,7,4,13,3,10,7,7,10,9,6,11,5,7,6,4,3,2,4,8,13,4,5,5,10,5,10,8,1,6,3,2,4,5,2,4,3,3,1,2,1,2,2,0,1,2,3,1,2,0,3,0,1,3,4,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,8,5,4,4,12,4,4,6,4,8,4,2,3,2,6,6,4,2,1,2,2,2,2,4,3,2,4,4,3,5,1,4,4,4,7,6,3,3,4,3,6,3,6,3,5,8,10,6,8,9,9,16,20,24,9,13,19,16,16,15,21,15,20,13,21,15,22,17,12,17,19,11,14,16,14,20,9,17,16,11,16,15,18,10,15,13,9,14,9,16,16,12,7,16,14,9,11,6,13,9,10,9,11,5,9,8,6,2,8,4,11,7,6,7,8,2,4,7,4,7,8,2,6,6,4,8,6,4,2,6,10,3,3,5,7,5,2,3,3,7,7,6,11,8,7,4,10,7,1,3,4,5,4,2,2,3,6,9,2,6,1,5,1,8,2,6,4,6,0,5,4,3,1,2,2,1,0,5,1,3,0,3,5,4,2,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
太平四丁目,16,23,27,19,17,15,18,21,20,18,10,22,12,21,10,15,10,12,11,16,12,17,12,13,17,12,12,15,20,11,16,18,11,17,17,18,13,15,18,17,16,21,14,22,19,22,34,29,28,30,25,38,37,32,41,27,41,51,41,43,44,39,54,40,49,40,38,34,43,49,36,28,43,38,42,25,41,38,30,35,35,34,34,36,33,27,34,32,47,40,41,48,47,47,47,46,34,52,49,45,43,42,46,50,60,52,27,45,37,38,35,31,39,32,37,33,28,23,29,19,27,31,27,37,22,30,20,26,20,22,32,23,19,23,21,26,29,29,36,29,26,29,28,23,25,28,15,31,9,22,22,25,18,30,19,28,19,14,20,24,22,23,18,24,19,15,8,17,6,14,12,14,6,13,5,9,1,10,9,10,2,2,1,3,1,4,2,3,0,4,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
横川一丁目,5,5,14,8,6,10,5,4,10,7,10,8,7,8,4,8,6,3,7,4,8,9,2,5,5,5,3,5,9,6,2,6,9,5,13,5,6,5,11,5,8,3,5,7,8,9,8,10,13,14,14,8,14,13,20,13,11,11,19,7,21,15,14,9,15,14,14,15,19,20,22,13,17,17,10,15,15,9,12,13,14,14,18,9,16,11,13,10,9,7,11,21,21,16,17,9,13,16,10,9,17,14,18,12,8,12,10,11,15,12,10,6,9,12,11,14,8,4,7,4,4,11,8,7,11,5,6,8,13,4,12,6,5,10,12,9,8,10,5,6,9,11,16,3,9,9,9,10,1,10,5,9,8,5,7,5,2,3,4,5,1,7,5,3,5,4,6,6,2,3,3,2,0,5,1,2,1,1,2,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
横川二丁目,4,10,8,10,12,9,3,7,3,2,3,0,2,1,5,4,4,3,1,4,2,4,6,2,2,1,1,5,3,4,2,5,2,3,3,4,5,3,10,5,9,5,8,3,18,10,15,13,16,14,26,13,16,15,22,20,13,22,14,30,12,15,21,25,16,9,25,14,22,19,12,19,20,16,10,9,15,17,16,6,17,10,14,17,14,6,20,19,20,10,12,14,10,7,9,13,10,7,12,13,9,8,9,4,13,8,7,7,11,11,10,10,10,5,7,12,7,3,6,3,5,5,3,5,8,4,6,3,6,6,4,8,4,6,12,6,10,6,15,2,7,5,7,5,3,4,4,3,6,3,8,5,0,1,6,9,5,5,7,7,4,5,2,6,2,3,3,6,2,7,4,4,3,3,4,3,1,3,1,2,1,1,0,2,0,1,3,3,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
横川三丁目,2,7,5,7,3,4,3,4,4,4,4,2,4,4,0,6,3,4,5,3,2,1,2,4,3,1,5,4,2,3,1,4,1,3,4,5,7,3,2,5,6,3,4,5,4,2,12,5,12,6,13,4,14,6,10,7,7,8,13,22,9,8,17,15,10,11,9,11,15,10,8,10,13,8,11,10,9,12,8,9,9,7,5,10,16,6,6,6,7,11,11,9,12,10,12,9,11,10,7,9,13,10,6,9,10,9,10,5,17,3,8,9,5,4,4,5,2,5,4,6,10,4,1,7,3,4,6,2,6,4,6,10,6,3,5,5,6,8,6,3,5,6,8,3,4,9,3,3,4,3,6,7,2,5,8,6,5,10,4,4,4,6,4,4,3,2,1,7,5,4,1,2,4,2,0,4,3,5,1,2,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
横川四丁目,4,5,5,2,2,4,3,2,3,4,4,3,4,5,5,2,4,3,8,4,5,5,7,4,8,4,7,6,2,6,4,5,6,2,4,2,4,4,5,7,5,5,3,6,7,5,14,11,19,12,26,15,14,8,16,7,8,11,12,9,9,9,4,6,7,4,11,10,8,10,14,5,13,3,10,10,12,8,7,12,14,8,11,8,8,10,8,10,19,14,14,15,11,8,13,9,15,13,12,13,10,13,9,11,12,12,6,8,6,12,13,10,6,8,5,8,9,4,8,5,7,7,3,6,4,7,5,5,7,5,10,4,5,6,8,4,6,6,9,3,7,4,6,4,9,9,5,2,5,5,4,5,6,7,5,8,2,11,4,7,3,6,5,10,2,3,4,7,3,4,0,3,3,6,1,4,0,2,0,2,2,3,2,4,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
