年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,6,8,9,11,7,7,5,9,11,8,5,9,7,10,8,11,7,8,7,8,8,3,9,9,7,3,6,10,4,9,4,3,4,6,6,4,2,1,8,10,5,12,5,9,6,9,4,11,3,12,17,13,15,14,13,23,12,14,18,22,12,18,22,19,10,19,20,21,22,15,18,18,12,15,20,7,21,13,18,23,12,18,21,14,9,18,9,15,21,12,15,17,22,21,16,11,16,17,9,15,19,12,10,10,11,16,12,8,6,11,13,9,1,20,10,9,11,17,9,6,6,7,10,10,12,9,6,8,6,9,4,15,14,7,9,12,11,8,16,14,10,12,7,15,13,13,8,14,12,13,5,8,9,4,7,13,9,12,5,8,6,3,7,11,5,7,6,8,7,9,4,8,4,6,4,5,5,6,1,7,0,1,1,8,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
亀沢三丁目,13,11,7,8,11,10,16,11,11,20,15,15,11,14,14,7,10,17,10,5,10,8,10,8,7,8,7,10,11,10,10,6,7,4,8,9,10,2,8,7,7,11,16,6,17,24,11,20,15,18,13,14,12,16,13,15,13,18,23,15,15,18,36,27,22,20,18,19,16,18,15,21,22,14,22,15,23,28,23,21,21,17,26,28,24,18,30,20,25,29,15,24,24,16,24,20,18,21,24,14,21,18,14,21,22,18,24,16,16,13,11,13,15,11,12,12,15,9,10,12,10,11,3,6,12,2,6,7,7,9,9,11,4,9,5,2,4,10,9,4,4,5,7,4,6,8,9,8,8,2,1,3,4,9,2,9,6,5,8,7,5,6,7,11,2,7,6,7,4,1,4,4,3,7,1,3,1,4,1,3,1,1,2,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
亀沢四丁目,12,15,10,20,11,11,10,15,18,14,15,9,14,19,9,9,14,9,10,3,11,8,10,9,13,9,5,9,8,9,6,7,7,8,10,7,6,5,5,7,10,8,8,10,15,17,12,14,13,19,20,24,30,29,34,24,35,28,30,31,41,29,33,28,33,31,26,23,23,32,22,32,28,26,38,25,38,20,17,31,35,22,22,25,25,28,26,26,25,34,30,33,40,25,18,29,28,19,23,26,27,32,19,24,12,12,22,12,16,10,14,22,24,15,17,15,21,11,10,6,12,12,7,15,10,10,8,16,6,16,12,8,10,6,7,6,17,6,11,7,11,8,6,13,8,6,15,13,6,6,6,6,4,6,1,6,8,10,5,7,4,6,6,3,2,8,1,5,2,4,5,2,1,6,4,5,1,2,1,2,0,8,0,3,2,2,1,4,1,1,0,3,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
石原一丁目,8,6,6,8,7,3,7,10,5,6,7,9,7,4,8,6,9,8,5,6,8,5,6,8,8,8,9,9,8,3,10,5,7,11,9,4,10,7,6,8,12,9,8,18,15,20,23,18,31,35,36,36,37,53,39,33,35,38,30,34,35,26,29,31,23,24,34,28,31,28,23,28,25,21,21,18,22,31,21,21,23,12,26,25,30,14,23,19,21,20,16,17,16,23,17,25,19,23,21,16,21,24,18,15,19,17,14,20,9,10,15,11,10,12,16,10,13,14,15,16,12,14,10,10,9,16,16,12,17,3,10,13,5,11,13,11,9,13,14,13,9,7,8,10,22,13,11,17,9,18,10,11,9,11,9,14,4,7,9,6,14,14,3,10,6,13,4,2,6,4,7,9,6,6,3,3,2,5,1,2,1,9,0,3,2,3,0,7,4,2,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
石原二丁目,11,7,8,4,6,8,9,7,9,8,9,9,11,14,10,10,14,13,14,15,11,5,9,11,14,9,14,7,12,9,5,10,8,11,9,4,10,10,11,13,7,9,12,6,15,7,24,19,14,23,18,17,30,27,28,36,36,36,27,27,28,29,24,26,23,25,20,27,16,14,19,15,20,35,31,24,19,22,15,22,17,31,18,19,23,19,27,23,31,18,21,23,20,19,28,25,26,15,21,27,34,19,19,19,19,13,15,17,15,15,18,12,10,18,14,17,13,12,10,6,13,12,15,11,15,8,5,8,9,6,7,7,12,12,10,5,6,9,10,14,5,10,11,18,11,12,12,6,10,10,2,11,5,6,7,4,10,4,8,10,4,14,6,13,4,6,8,5,2,7,4,7,6,8,3,8,5,2,2,6,0,4,2,5,1,6,0,2,2,1,0,2,0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
石原三丁目,10,13,10,13,13,15,14,19,12,15,7,15,9,10,11,11,10,15,14,10,12,3,10,14,5,8,12,8,9,7,8,7,8,13,4,2,5,12,4,5,8,7,7,9,13,12,25,23,30,17,29,24,30,26,28,39,30,21,17,31,34,24,37,34,33,28,25,36,28,22,41,24,35,21,37,27,30,24,21,24,30,28,21,18,30,22,25,18,23,16,21,12,35,21,38,24,29,17,30,30,25,28,24,18,23,20,28,19,28,22,19,13,17,21,25,12,18,15,10,11,12,10,9,11,12,9,11,10,20,12,15,13,14,18,9,10,15,8,11,7,13,10,6,13,17,8,16,15,17,22,1,7,12,19,12,13,14,12,12,13,11,12,6,11,10,8,9,4,3,9,8,5,6,6,1,5,3,7,1,6,2,4,0,3,2,3,0,1,3,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石原四丁目,19,32,18,15,22,19,13,17,17,17,7,9,10,21,10,16,8,8,12,12,9,7,11,9,13,6,9,7,6,6,12,9,7,4,7,14,5,4,9,9,4,17,12,8,17,17,23,21,23,26,23,29,29,30,25,34,44,34,30,37,38,37,29,37,36,40,38,30,39,35,30,32,50,18,40,35,28,28,36,18,19,27,20,20,23,27,28,20,22,21,27,22,29,24,24,19,28,25,23,22,26,31,21,25,26,20,20,20,11,20,18,10,21,17,19,9,9,13,13,7,11,16,16,11,11,17,9,6,12,12,13,10,5,11,7,10,15,8,11,7,12,7,14,13,11,9,12,14,10,17,8,6,8,5,6,11,7,7,8,10,11,11,2,8,2,6,5,9,7,5,1,6,3,11,3,6,4,6,2,6,2,2,4,4,0,3,1,2,1,2,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
本所一丁目,8,15,13,15,13,12,14,14,7,13,13,18,9,6,11,10,10,7,8,13,12,11,8,6,12,8,10,10,13,3,14,6,11,6,9,6,3,6,9,7,6,4,5,6,11,9,12,17,28,25,24,27,25,33,34,22,28,54,39,38,36,33,30,31,28,27,29,32,27,38,35,24,31,20,26,28,22,33,24,19,25,29,22,28,29,20,27,27,27,26,32,16,22,22,28,29,23,16,30,27,18,26,26,24,25,12,18,25,28,23,17,22,20,15,13,16,19,13,12,12,17,13,10,11,16,17,15,11,18,15,10,16,12,10,16,10,9,10,10,8,13,20,17,11,9,10,15,12,13,21,4,7,8,5,17,13,8,14,8,12,6,17,7,15,3,5,5,10,5,5,5,9,3,9,6,8,3,6,2,7,3,6,2,4,0,6,0,6,0,2,0,1,1,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0
本所二丁目,3,5,1,4,6,9,4,6,5,9,3,5,6,4,3,4,2,10,1,3,2,4,4,4,5,3,3,4,3,2,7,3,8,4,2,3,1,5,5,6,7,3,7,6,6,7,16,13,16,12,16,16,14,20,11,9,16,12,13,18,14,11,11,17,14,18,21,16,20,15,17,16,16,12,16,16,8,13,17,15,8,9,13,9,7,13,11,12,8,17,8,13,11,13,12,9,8,12,8,14,17,12,12,5,9,10,9,10,9,11,6,7,10,10,9,11,11,12,5,11,10,15,12,12,11,9,10,8,11,10,8,9,8,11,2,7,10,9,5,12,11,8,14,13,16,8,10,10,9,11,2,5,5,7,10,11,9,8,10,7,6,7,4,6,3,5,4,6,3,4,5,6,2,5,2,6,2,4,3,5,4,3,2,3,0,2,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本所三丁目,2,6,7,5,4,6,2,2,7,8,5,5,5,5,5,5,2,4,2,3,7,8,6,5,3,6,3,7,1,6,5,9,5,5,5,7,5,5,9,10,5,7,7,8,11,15,10,12,10,22,18,13,29,20,12,18,18,32,17,19,17,17,19,12,9,20,12,9,21,13,17,10,13,11,16,21,13,13,16,14,18,12,15,8,14,9,11,13,17,15,12,11,12,17,9,18,16,16,14,14,16,16,14,14,19,11,12,14,10,5,14,17,14,12,7,12,8,13,11,14,15,9,7,13,9,4,13,12,13,8,6,11,9,13,19,11,9,11,11,5,8,11,13,6,9,14,11,8,10,4,7,13,7,10,9,11,11,4,6,9,4,8,5,11,4,7,5,6,4,3,8,1,0,7,2,4,1,5,2,5,2,4,1,4,1,4,1,2,0,4,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
本所四丁目,18,7,8,11,9,8,14,10,6,6,5,10,9,10,8,9,6,10,7,4,16,7,12,12,10,5,8,6,16,5,7,6,3,6,3,5,6,4,10,8,3,9,7,7,15,18,12,20,15,29,19,22,26,20,34,31,22,21,28,38,21,26,26,32,23,29,26,20,31,32,25,25,22,17,16,22,21,24,28,25,23,20,22,16,16,15,18,22,19,20,19,25,18,16,27,14,17,20,21,21,11,19,16,19,12,14,31,17,21,23,19,17,25,14,6,17,18,6,11,12,14,15,12,10,20,13,15,13,12,11,9,8,13,11,12,6,10,6,17,15,13,16,12,10,17,12,19,9,12,12,7,4,5,10,5,10,4,11,18,13,11,12,9,5,6,9,4,6,5,10,6,3,4,5,2,11,3,8,3,5,3,4,3,2,2,4,0,2,4,2,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
東駒形一丁目,5,5,5,4,3,6,7,3,3,4,6,5,1,3,3,2,1,2,3,3,3,4,0,2,2,3,1,2,4,1,4,2,6,2,5,2,1,4,3,4,3,5,5,4,11,15,19,13,15,13,19,11,18,18,18,24,11,25,33,17,21,18,10,21,14,13,17,13,9,11,9,14,21,12,14,11,16,7,10,12,5,11,9,14,11,8,20,7,11,9,10,12,9,10,8,16,11,13,6,12,8,10,10,11,13,8,11,6,10,11,7,6,7,6,3,10,7,10,6,5,9,5,10,4,9,8,4,7,3,4,4,5,7,11,7,5,9,7,7,5,8,5,0,6,11,5,5,12,8,7,2,3,3,4,5,7,8,6,3,5,5,5,3,5,3,3,3,3,1,3,2,9,2,3,0,3,4,1,1,4,0,1,1,1,1,3,0,1,0,1,0,1,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
東駒形二丁目,6,9,5,6,5,4,5,1,2,5,4,4,3,4,2,5,6,9,5,4,5,5,6,5,8,3,5,8,3,8,5,3,4,7,1,8,6,6,2,6,7,5,5,6,8,6,9,5,14,7,18,12,8,4,14,18,9,14,15,15,6,10,13,10,12,5,13,10,11,14,16,13,9,11,10,13,12,4,8,3,6,14,9,14,10,14,8,7,6,11,13,15,14,9,18,9,13,10,16,9,10,9,15,8,15,11,13,7,11,8,7,13,10,10,16,7,8,4,10,5,14,5,3,9,9,2,5,8,7,8,11,11,2,10,9,8,6,8,10,11,13,7,10,12,10,10,7,13,3,6,9,5,5,8,10,4,4,5,6,9,6,8,6,8,3,15,1,7,7,9,3,9,4,6,5,12,3,8,3,5,4,5,2,1,1,1,0,4,1,5,1,1,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
東駒形三丁目,2,3,4,4,4,3,4,3,7,4,5,4,6,7,7,5,3,3,5,3,2,3,7,3,1,5,5,3,5,4,5,2,4,6,5,4,8,3,2,3,5,2,3,7,9,7,9,10,17,14,11,14,18,22,24,16,24,12,17,16,13,20,16,9,7,14,14,15,14,14,9,10,17,16,9,16,16,10,5,14,11,5,11,15,15,12,13,13,13,14,11,8,17,15,12,5,10,11,16,19,16,9,7,16,10,9,13,17,10,4,10,10,10,9,8,15,12,8,5,2,3,10,8,8,12,6,5,4,5,4,10,11,7,6,7,8,7,3,6,9,9,10,8,6,9,13,11,8,6,5,6,4,7,7,8,9,7,8,7,8,3,6,2,3,3,5,5,5,5,12,3,3,5,10,2,5,4,7,3,7,0,2,1,3,1,3,0,2,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
東駒形四丁目,6,8,7,8,8,7,11,7,4,7,2,9,4,15,8,7,7,7,6,5,8,5,7,5,5,2,7,6,6,12,7,10,12,7,8,7,7,7,10,2,9,8,7,11,12,18,14,28,18,21,32,27,22,23,19,33,27,19,36,26,19,29,16,22,23,19,14,16,15,26,20,24,16,20,23,22,21,15,21,21,18,15,26,14,20,19,14,15,20,14,16,17,17,29,26,26,21,23,26,28,22,28,23,11,22,22,17,24,20,13,21,13,19,17,17,23,15,14,13,12,7,10,10,7,14,8,8,13,4,12,8,10,14,12,16,7,12,16,9,13,16,11,7,11,12,17,14,7,16,20,12,18,10,12,18,9,4,9,10,9,10,11,1,8,7,9,11,9,7,7,3,4,4,6,3,7,0,2,1,5,1,3,2,6,0,3,2,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
吾妻橋一丁目,8,5,13,6,6,4,4,7,8,6,6,10,4,3,1,3,5,8,4,2,5,3,5,7,3,1,4,7,3,4,2,2,7,6,5,1,4,4,5,7,8,4,2,7,4,8,9,10,10,11,17,19,18,11,18,10,16,20,25,24,22,27,23,17,16,16,11,19,15,17,23,19,16,15,25,30,18,18,14,22,24,23,14,13,24,14,12,19,10,15,16,22,20,17,18,29,16,13,23,23,28,20,9,14,13,17,16,24,21,15,10,10,19,21,23,17,22,13,14,8,15,17,11,15,10,14,11,12,13,12,7,12,16,5,12,12,10,14,6,13,12,20,10,17,17,12,12,19,9,12,5,4,12,9,15,14,10,14,12,12,8,8,6,7,7,9,9,6,5,7,6,11,3,12,3,4,2,5,3,5,2,6,2,3,1,4,1,3,1,4,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
吾妻橋二丁目,10,10,3,3,2,4,6,5,5,5,3,3,3,4,5,1,2,0,2,1,4,3,2,1,1,5,3,4,2,2,2,8,5,3,6,2,4,1,4,5,7,5,3,3,9,7,9,13,22,19,16,16,13,22,17,26,24,17,21,23,21,13,17,16,20,20,11,7,15,16,11,16,7,11,8,16,17,16,9,16,12,5,11,11,8,14,6,7,10,15,16,11,17,12,16,12,13,15,10,16,10,12,15,11,3,11,15,7,8,11,10,14,8,9,13,9,7,8,8,9,8,10,6,10,3,7,10,4,6,2,9,7,10,9,6,7,7,4,3,2,2,5,7,6,7,10,7,9,3,7,4,6,4,3,7,7,4,7,3,7,4,2,4,2,0,5,3,2,1,8,0,6,5,7,0,1,2,4,2,4,0,3,2,3,0,1,1,2,3,4,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,9,7,10,3,10,6,3,8,5,6,8,6,6,8,6,5,4,12,5,2,4,5,7,6,4,5,3,8,5,4,5,4,5,5,2,5,9,1,6,5,7,3,9,7,5,5,9,14,9,7,8,12,8,12,12,9,10,12,14,11,13,16,11,8,8,10,8,9,16,14,13,15,10,9,16,9,10,14,22,11,4,6,14,11,13,20,18,6,9,9,12,9,13,13,11,21,19,18,11,16,9,11,23,11,15,17,14,28,16,9,12,6,6,11,15,7,15,7,8,16,8,10,4,10,11,6,10,10,8,11,9,9,10,10,7,13,10,4,9,8,10,8,10,6,12,12,14,17,3,12,5,4,4,5,9,13,4,8,3,8,7,9,5,10,4,8,4,12,6,4,2,5,6,4,1,11,0,3,2,3,2,4,0,1,2,4,1,2,0,2,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
錦糸一丁目,2,4,6,4,3,7,8,6,3,5,5,5,4,3,2,2,5,4,3,3,1,3,2,5,5,3,6,4,5,4,1,5,4,6,3,3,6,5,4,5,11,7,6,7,16,10,14,12,25,19,21,29,29,19,31,25,30,26,27,21,27,17,35,20,33,15,24,19,22,21,29,17,33,20,20,20,23,19,19,19,23,17,23,17,22,6,20,16,15,22,12,18,25,24,14,20,16,22,11,15,19,19,19,18,14,15,18,19,10,18,9,15,14,17,10,17,13,12,13,7,4,11,10,12,14,12,11,5,9,11,5,6,10,7,8,6,5,8,4,6,12,10,10,12,9,11,10,11,9,8,1,11,3,10,9,9,10,6,4,4,4,3,4,2,0,9,2,5,5,2,0,7,1,5,2,4,3,1,1,3,1,5,1,5,0,4,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
錦糸二丁目,0,3,3,3,2,0,1,1,2,3,1,1,0,2,1,1,2,0,3,1,0,1,0,0,4,3,2,1,2,1,1,1,3,1,0,1,1,1,0,1,0,1,5,0,5,3,5,2,6,6,12,11,10,8,10,6,9,6,6,6,8,11,5,8,8,8,7,7,7,3,6,7,3,4,3,6,10,10,9,4,3,6,9,7,7,3,3,4,4,6,5,5,9,8,6,5,10,7,4,5,3,3,3,3,5,2,7,6,5,5,3,5,3,8,5,5,4,6,10,6,8,4,8,2,3,1,0,1,3,2,5,6,1,3,1,4,5,2,1,4,8,2,5,7,6,4,3,7,5,1,2,2,2,3,3,0,1,5,0,1,2,5,1,2,3,2,1,2,2,1,2,1,0,5,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,2,4,4,3,2,1,3,1,2,3,1,3,2,1,1,3,1,0,2,0,2,1,3,0,3,1,0,0,0,2,2,1,2,0,0,2,2,1,1,2,4,1,5,3,6,4,5,8,2,4,5,2,8,2,10,3,8,9,8,8,10,4,9,8,5,4,7,5,8,9,11,5,8,8,8,6,13,5,12,6,8,4,5,7,3,5,6,7,6,4,5,5,3,8,15,6,9,4,6,3,2,7,10,11,8,3,9,12,2,1,7,4,2,2,3,8,1,2,3,1,6,4,2,7,4,6,6,5,6,1,4,3,4,2,1,4,3,1,7,3,4,0,6,3,1,2,1,1,2,5,1,0,2,2,1,1,1,3,2,5,0,0,2,1,1,1,1,1,0,2,2,2,1,3,1,2,0,3,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,5,8,8,5,16,10,10,7,4,11,9,8,4,6,6,7,4,8,7,5,6,7,7,4,4,7,9,7,7,3,12,3,6,6,13,9,5,5,6,5,6,5,6,7,4,10,3,6,13,7,11,9,15,17,20,15,11,14,17,14,15,13,8,14,14,9,5,9,9,12,19,17,15,19,13,12,18,12,17,12,16,14,15,12,24,26,18,13,19,18,17,17,23,22,18,15,23,22,12,18,25,20,17,18,16,11,19,14,21,19,13,8,16,7,11,16,15,12,10,5,8,11,11,6,7,7,8,6,6,2,6,6,6,4,5,8,6,9,6,10,7,9,11,9,10,14,8,13,7,8,2,4,4,12,7,6,3,12,9,5,4,7,3,7,2,3,7,6,6,2,1,4,0,6,1,3,1,9,0,5,0,3,1,5,1,2,0,1,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
太平一丁目,12,12,22,16,23,13,17,16,13,15,20,13,18,17,21,17,18,16,14,17,21,12,17,15,11,10,22,11,15,8,12,12,10,8,7,8,11,9,13,12,11,11,11,10,17,17,13,20,20,15,22,22,29,27,26,44,50,23,35,31,26,44,31,30,26,25,25,38,28,25,35,26,37,36,38,31,35,34,31,26,30,33,35,35,31,29,29,30,44,38,44,40,43,37,26,28,39,40,30,34,32,34,31,24,36,30,28,15,19,17,21,18,31,25,24,18,21,19,19,20,11,18,20,15,24,20,12,10,17,23,11,19,11,20,12,10,18,21,21,20,15,19,24,17,21,13,17,14,17,19,6,11,9,11,9,10,10,22,12,10,10,10,8,10,8,11,4,13,10,10,5,11,4,7,3,11,1,7,0,2,2,5,1,3,0,2,2,2,1,1,2,6,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1
太平二丁目,7,3,4,5,2,2,5,1,3,0,2,5,1,1,1,3,3,2,4,3,3,0,2,5,4,1,2,5,3,4,5,4,6,4,3,0,3,4,6,5,7,9,3,4,14,10,15,3,11,8,9,13,10,8,12,14,16,12,18,17,17,10,16,19,19,20,24,11,14,13,17,13,8,12,20,14,15,13,11,8,12,8,13,11,19,7,14,15,8,10,15,13,10,5,13,12,10,9,9,11,11,13,8,12,14,15,13,6,17,10,9,5,15,6,8,8,5,8,9,6,7,13,12,9,9,5,8,4,7,6,8,10,6,3,2,8,11,8,4,4,15,2,7,10,8,8,11,6,10,4,10,8,0,2,2,5,9,13,3,6,6,9,2,6,9,4,3,3,3,2,4,3,3,2,2,2,2,0,2,3,0,0,2,4,1,1,0,2,1,3,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
太平三丁目,8,6,4,7,6,2,5,8,6,2,4,6,4,8,3,2,3,3,5,5,1,4,1,1,3,1,3,4,2,3,5,1,2,6,1,3,4,6,7,3,5,3,4,7,5,5,9,6,14,10,15,12,15,17,23,19,20,24,20,19,19,25,19,15,24,16,16,14,21,16,15,14,19,17,18,14,13,14,17,19,6,17,20,10,16,9,17,11,12,11,9,20,11,14,17,16,13,13,12,5,11,7,15,10,10,8,9,6,7,6,8,2,9,7,5,8,4,3,10,1,3,9,4,7,7,3,5,4,2,8,5,3,2,4,8,5,6,3,4,5,0,4,4,7,9,5,6,8,6,8,9,3,1,2,5,5,3,1,1,4,6,8,2,4,1,5,2,5,1,7,4,5,0,4,5,4,0,1,1,2,0,1,1,5,0,2,3,3,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
太平四丁目,21,15,16,26,14,16,23,14,11,13,15,19,14,16,7,19,14,17,9,18,8,13,11,13,13,20,13,13,13,12,13,10,25,14,11,16,7,21,23,14,16,16,20,15,19,17,22,24,29,33,36,37,42,39,41,27,43,32,40,34,38,36,48,46,41,38,53,34,42,34,36,35,41,44,26,30,36,25,43,31,36,37,36,38,36,33,26,29,39,33,27,33,44,40,43,46,51,43,37,40,43,61,46,49,44,48,45,53,45,43,30,43,36,29,36,34,34,32,36,29,33,22,22,23,36,29,25,32,17,26,20,26,23,22,24,26,21,19,23,28,29,32,28,36,26,24,35,18,20,32,14,27,10,21,19,24,16,28,25,27,18,15,19,30,18,16,19,26,15,8,7,16,6,20,7,9,4,11,4,13,1,6,6,7,1,0,0,3,1,5,2,2,0,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
横川一丁目,6,4,9,10,9,6,11,6,5,6,5,9,7,2,12,7,6,10,8,5,4,5,7,5,7,8,2,4,5,7,5,3,7,4,4,7,9,5,10,6,6,7,12,4,9,6,8,8,11,11,8,11,11,11,18,12,19,14,13,17,16,12,20,11,21,12,11,10,9,10,14,23,15,14,16,14,15,13,4,13,19,9,9,15,15,13,23,9,17,12,9,13,12,10,13,17,18,17,13,9,13,14,10,10,17,14,15,11,8,15,11,12,13,11,5,6,13,8,7,13,10,2,5,8,5,9,9,5,9,5,7,7,11,5,9,7,8,8,13,10,5,10,5,6,7,7,15,5,9,7,7,12,1,8,6,7,9,4,6,5,2,4,2,5,1,4,7,2,5,3,4,5,3,3,1,1,0,4,1,0,1,3,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
横川二丁目,6,8,9,4,3,9,6,6,7,4,1,4,0,0,1,2,4,2,5,5,3,2,2,6,1,4,6,1,3,2,3,6,2,4,4,5,0,2,6,5,3,4,11,9,14,8,19,9,18,15,19,22,28,22,31,23,22,20,29,19,9,16,22,19,19,21,21,15,19,12,23,10,12,16,15,16,14,14,17,7,8,14,18,10,15,10,15,10,7,12,21,15,23,12,11,14,7,8,11,13,8,11,17,10,9,10,9,3,14,11,10,8,7,9,8,8,10,7,5,8,7,2,8,3,3,7,5,5,7,5,4,3,8,5,3,10,8,3,12,7,9,5,13,4,6,4,4,4,5,2,3,4,7,1,4,7,1,3,6,5,4,5,6,7,2,6,1,6,1,0,2,6,2,7,3,2,2,4,3,3,0,3,0,0,1,2,0,0,1,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
横川三丁目,6,5,1,1,4,6,3,4,2,2,4,4,5,3,3,4,3,5,1,5,2,4,6,2,3,3,1,3,5,2,4,4,1,6,1,1,2,3,6,7,5,4,3,8,9,4,13,8,12,2,10,11,13,5,19,19,17,12,16,16,10,9,8,17,8,8,9,13,19,10,9,11,12,11,11,9,17,7,6,13,9,15,7,4,8,11,6,9,13,4,7,9,10,8,10,11,13,8,13,12,11,5,11,10,9,12,10,7,8,8,16,4,12,4,4,9,6,5,2,3,3,6,7,3,6,7,3,5,5,3,4,1,5,6,6,8,7,6,5,7,4,4,9,6,3,4,10,4,3,7,1,2,7,4,2,6,5,6,6,5,6,10,2,4,3,4,6,5,2,3,1,5,4,3,1,3,3,3,2,4,1,4,2,2,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
横川四丁目,2,2,2,4,3,3,4,5,2,1,2,3,3,2,4,3,2,4,6,3,5,2,8,5,8,5,4,6,8,3,4,6,2,3,4,4,5,2,4,6,7,5,6,7,7,6,12,10,14,5,17,13,19,14,19,13,14,9,5,5,12,9,9,6,13,15,6,6,8,5,9,10,10,5,14,5,13,4,10,6,11,5,11,14,13,9,6,5,10,12,14,6,14,12,14,12,11,11,14,11,12,12,11,15,8,11,13,9,6,11,5,7,8,14,12,11,6,6,6,8,9,5,9,6,4,4,3,8,4,7,2,5,10,7,7,0,7,6,8,6,5,3,9,4,6,4,5,5,9,8,5,4,3,5,4,4,6,7,2,9,4,7,2,7,3,9,5,8,2,5,3,5,2,2,1,6,2,3,0,4,0,2,0,1,2,4,1,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
