年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
錦糸四丁目,10,16,10,8,7,7,9,11,7,7,7,8,8,9,5,6,6,5,10,6,5,3,7,4,5,6,15,9,3,3,3,6,2,8,2,6,3,3,7,7,8,5,5,9,7,8,6,9,7,11,12,10,9,10,14,10,14,17,12,13,11,14,17,19,18,26,17,9,22,16,18,20,19,17,22,22,24,16,20,18,22,13,21,23,23,16,22,17,19,20,14,20,24,21,15,14,11,13,24,13,17,20,13,8,15,9,14,15,10,12,7,10,9,10,9,10,7,10,5,4,10,3,5,9,5,6,8,4,5,12,4,9,9,7,11,11,11,15,10,14,8,7,3,7,4,11,6,6,5,12,7,6,5,8,3,4,4,3,4,5,5,3,2,6,0,5,1,9,1,8,2,6,0,4,3,6,1,4,1,1,3,2,1,2,0,1,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
太平一丁目,28,15,15,15,21,20,28,23,21,17,20,18,26,19,15,13,13,11,22,12,16,10,11,14,8,7,8,8,13,11,10,9,7,12,9,13,11,5,9,15,12,8,13,14,14,29,12,21,23,20,21,28,20,19,26,30,25,30,22,32,25,25,28,30,33,26,30,29,32,32,34,29,32,31,45,37,30,33,33,37,47,38,41,39,42,36,29,30,37,34,37,36,23,30,30,26,31,22,32,13,17,18,25,34,33,17,21,19,19,22,22,24,17,16,22,22,22,15,13,16,17,24,9,15,20,21,16,11,23,26,24,15,19,19,29,12,21,14,17,17,14,19,7,13,10,11,15,10,9,24,14,11,15,9,6,15,6,7,6,12,13,11,6,13,5,9,5,12,3,7,3,8,2,7,3,4,0,7,4,3,3,3,2,8,1,0,0,3,3,1,0,1,1,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
太平二丁目,8,1,3,5,1,5,2,4,6,5,3,3,2,3,4,2,6,3,5,5,7,5,7,3,1,3,5,0,3,3,5,6,6,4,2,5,9,4,6,1,6,7,6,8,7,5,5,7,6,10,10,6,14,18,19,23,16,13,17,12,24,15,19,17,13,14,25,16,19,18,13,16,15,13,12,11,18,10,12,17,14,14,11,7,13,9,16,14,13,14,12,11,13,15,10,11,19,16,13,8,15,12,9,5,17,8,7,11,5,8,7,7,7,11,10,7,10,9,9,3,8,8,7,10,4,6,10,8,8,5,5,7,12,6,9,10,10,6,10,7,7,4,7,8,1,3,7,6,6,10,3,10,5,8,6,8,8,3,4,3,5,4,8,4,3,2,2,2,3,1,4,3,0,1,3,6,1,3,0,2,2,3,1,2,0,4,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,9,5,6,6,3,6,4,2,5,6,5,5,1,3,3,1,3,5,2,2,2,5,5,3,3,5,2,5,5,5,4,5,2,3,5,1,6,3,0,1,5,6,2,2,2,5,6,9,3,12,12,16,7,11,12,12,22,16,18,22,15,13,15,12,15,18,18,13,15,13,16,15,13,15,13,12,12,10,22,8,10,12,9,14,14,13,15,13,11,8,10,7,12,8,12,11,10,6,7,6,5,8,8,3,9,11,6,5,9,5,6,4,4,9,6,6,7,4,7,7,4,6,6,5,5,4,8,7,6,6,4,5,4,6,5,5,13,5,11,9,9,8,5,3,4,4,4,5,6,3,2,7,7,8,3,5,1,6,2,7,4,7,2,5,1,4,4,6,3,1,0,4,1,3,1,3,3,3,4,2,2,2,1,0,1,0,0,2,0,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
太平四丁目,36,16,22,22,19,25,16,27,12,20,14,25,15,13,15,13,9,21,21,16,12,10,21,15,16,21,12,12,8,16,19,16,14,18,14,14,13,18,19,18,17,18,18,22,26,26,22,29,26,20,31,32,30,39,43,30,47,40,39,35,48,34,42,42,39,45,40,39,44,36,41,42,39,37,39,38,34,34,34,38,39,39,46,34,39,45,46,54,49,35,37,42,45,56,46,58,51,43,53,52,31,60,34,33,37,28,44,41,32,34,39,24,27,22,21,25,29,28,28,34,18,32,21,20,28,28,22,25,20,29,26,27,38,36,32,32,27,21,30,27,24,28,9,25,12,20,22,34,24,29,21,23,19,17,22,28,23,18,18,26,19,12,7,19,10,20,12,12,6,12,6,13,7,9,6,7,4,5,1,4,3,4,0,7,0,3,1,6,1,0,1,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
横川一丁目,7,8,5,7,6,4,10,7,7,8,9,4,1,4,12,9,2,5,2,4,4,6,7,5,4,2,5,5,11,4,8,4,9,8,9,2,6,3,6,5,5,7,10,7,4,4,12,6,12,8,15,12,14,7,15,6,18,9,18,11,14,10,13,14,18,15,17,14,14,15,12,8,16,12,12,11,19,13,14,8,18,8,7,13,11,15,14,18,17,13,11,10,14,13,12,12,21,18,10,8,9,9,12,15,14,6,8,10,11,13,10,13,9,4,5,10,8,7,7,6,10,7,10,8,15,5,4,10,12,4,12,16,5,7,7,9,13,8,17,10,12,6,6,12,2,9,5,8,9,4,5,6,2,4,3,8,2,5,8,3,7,6,5,8,3,2,2,5,2,5,0,2,1,2,2,2,2,0,2,0,1,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
横川二丁目,6,8,4,6,6,2,1,2,6,3,3,2,2,3,2,5,5,2,2,2,3,1,3,4,3,5,3,5,2,3,5,4,4,3,10,6,9,3,11,7,7,6,3,6,10,8,17,6,13,20,20,11,5,13,13,20,18,16,25,20,26,16,28,12,11,17,19,19,17,11,14,12,11,10,20,11,16,8,14,11,17,16,15,15,22,10,11,15,7,8,13,12,11,11,11,6,12,12,12,6,11,8,10,11,10,11,9,5,9,6,4,9,11,3,9,3,2,5,6,5,7,3,6,4,3,6,3,8,10,6,12,7,9,4,14,6,9,5,5,3,4,6,2,5,10,2,5,5,3,4,5,6,7,9,7,6,1,6,3,6,2,3,4,7,2,6,6,3,5,3,2,5,0,2,1,2,3,3,0,2,2,2,2,1,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
横川三丁目,5,4,4,6,3,2,5,3,3,6,3,6,4,5,5,2,4,5,1,0,6,1,4,4,2,5,1,2,3,4,7,6,1,2,5,3,3,7,2,0,3,2,2,3,5,6,7,2,14,1,14,4,7,8,11,13,17,9,11,9,14,11,10,13,18,8,10,12,10,13,3,5,11,7,6,5,13,16,10,9,13,4,10,10,5,14,11,15,13,8,12,15,7,6,19,9,7,14,11,9,9,6,19,5,11,8,7,5,6,6,4,7,4,6,7,4,4,6,1,4,7,3,4,5,7,8,6,8,7,5,3,8,7,2,8,7,6,4,5,5,6,6,2,3,6,5,0,6,6,8,8,11,3,4,3,8,4,2,5,4,1,5,4,3,3,4,2,2,3,5,3,3,1,4,4,2,1,2,1,2,0,2,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
横川四丁目,2,3,5,3,2,4,5,2,4,4,7,2,6,2,5,5,5,3,4,4,7,7,5,7,2,2,6,4,6,2,5,6,3,5,4,6,2,5,6,7,16,7,9,8,12,9,14,10,24,12,14,6,12,13,15,9,15,8,12,6,6,4,17,11,7,9,15,10,11,5,13,12,9,9,13,17,6,9,13,6,9,13,17,11,15,12,9,10,15,7,9,12,17,13,11,13,11,13,15,10,6,11,6,9,10,13,13,9,7,6,5,7,10,6,7,5,4,5,3,8,5,6,7,4,12,5,5,3,6,5,5,7,10,3,7,6,9,4,6,5,7,6,6,3,5,6,5,6,7,7,2,9,5,8,3,6,3,9,7,8,3,5,4,7,4,2,3,4,2,4,1,5,2,3,1,2,4,6,1,2,1,2,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
横川五丁目,9,3,5,6,11,7,9,7,10,6,11,9,6,8,9,11,6,8,14,13,7,16,11,6,4,9,16,14,14,5,12,12,12,10,13,18,17,11,15,12,18,17,20,19,11,11,8,9,9,13,6,10,11,11,10,14,4,11,14,15,11,8,12,4,14,19,11,16,9,10,9,17,7,9,18,13,17,16,19,15,11,12,10,16,13,11,9,20,13,25,9,28,25,24,15,19,16,19,24,21,17,24,10,19,9,25,25,19,17,19,14,24,9,26,14,23,18,20,17,17,12,13,17,16,15,14,8,21,21,16,17,15,23,31,21,32,21,23,26,32,25,24,12,23,17,29,22,27,13,37,19,39,18,29,17,21,20,27,16,26,15,25,16,26,8,16,14,12,12,16,12,20,3,15,3,12,6,10,5,9,2,10,3,7,2,2,1,3,0,4,0,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
業平一丁目,12,13,10,12,11,15,12,9,10,19,12,8,7,8,15,7,11,13,11,19,8,6,8,10,9,11,17,14,8,6,13,10,9,8,9,10,15,10,9,15,8,16,12,11,9,19,12,8,9,24,14,10,9,22,12,14,17,16,22,23,22,18,21,27,26,19,24,22,27,22,30,31,14,19,28,21,22,25,33,29,27,31,25,19,28,29,29,35,31,25,24,22,20,25,30,21,23,23,24,27,16,27,18,17,23,19,20,25,11,20,20,9,20,18,19,4,17,18,17,14,12,14,13,14,16,21,24,29,17,23,11,15,17,18,17,24,17,26,19,34,22,19,9,9,13,24,17,16,13,18,17,15,13,25,14,8,10,13,8,22,12,7,10,17,7,12,9,12,5,18,4,10,3,9,3,4,7,8,3,5,2,4,0,5,2,2,2,4,4,4,0,2,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
業平二丁目,6,6,8,3,2,3,2,3,5,3,3,2,4,4,3,3,2,2,2,5,3,1,0,1,7,4,1,3,6,5,1,2,5,5,5,7,4,2,8,4,6,2,7,4,6,8,6,13,7,11,7,11,9,6,16,14,10,12,10,9,13,14,13,9,14,10,12,16,12,7,13,15,12,7,15,18,13,10,8,7,17,12,15,11,13,16,9,10,15,16,15,8,10,12,14,15,18,14,13,13,7,8,13,4,12,9,9,9,13,11,10,7,12,7,14,8,7,7,4,12,8,6,6,6,6,4,8,9,9,7,9,5,3,9,10,8,11,5,8,12,9,6,6,5,8,7,6,6,7,9,3,3,2,6,2,3,5,6,6,2,4,6,3,3,5,4,1,7,4,2,3,6,1,1,3,4,0,3,0,3,1,3,1,2,1,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
業平三丁目,3,6,3,8,6,4,1,5,4,3,1,4,6,2,1,6,3,1,3,4,2,4,3,2,5,3,4,5,6,5,6,1,1,3,6,2,6,1,7,2,6,5,7,5,9,6,5,9,7,11,21,12,17,15,19,5,12,19,14,13,9,11,13,15,20,18,11,15,14,14,15,11,13,13,13,14,8,11,16,11,15,17,12,12,17,18,13,15,9,18,13,19,17,15,12,10,7,15,16,9,9,10,12,15,8,11,13,8,12,8,5,10,7,5,10,6,8,1,5,4,4,2,7,12,6,9,4,5,8,3,2,4,12,11,9,3,10,10,4,5,4,2,6,2,2,10,3,6,4,2,3,5,4,7,6,4,3,5,4,5,1,2,5,2,1,7,1,4,2,2,2,4,0,5,2,2,0,1,1,2,1,2,0,2,0,2,1,3,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
業平四丁目,8,6,9,16,4,7,4,5,5,5,5,4,10,5,5,7,5,10,8,1,2,5,8,7,6,2,4,7,6,4,7,2,6,4,2,3,3,6,2,4,3,6,3,4,12,12,13,17,11,21,14,12,18,24,18,19,18,24,21,20,28,32,19,19,19,21,16,21,12,11,18,21,23,22,20,19,19,15,14,21,15,17,12,15,11,21,13,12,18,18,20,18,11,16,11,15,17,13,14,12,14,11,13,8,8,11,11,8,9,11,10,14,17,8,10,9,9,7,6,9,7,17,12,10,12,7,12,14,9,8,11,15,13,9,25,12,23,7,15,6,5,8,3,7,7,10,3,11,14,8,3,10,11,15,7,7,6,4,6,14,7,6,6,7,5,7,5,3,5,10,3,10,2,8,3,4,2,6,0,5,0,2,3,4,1,1,0,4,0,3,1,2,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
業平五丁目,11,13,15,15,10,11,18,10,9,8,12,6,16,14,17,8,14,8,6,12,7,12,9,4,14,8,11,8,6,13,3,7,4,9,13,17,9,7,6,7,9,14,3,6,12,10,4,15,5,11,15,21,19,10,16,14,10,24,17,17,31,30,26,23,25,21,25,37,16,12,18,22,19,21,22,20,25,35,22,31,19,23,30,29,21,23,22,26,28,19,20,22,19,20,19,17,21,19,22,16,12,12,21,20,18,13,16,15,9,8,17,11,11,6,6,5,14,14,6,8,11,7,4,4,5,5,10,9,11,9,8,5,7,4,12,7,7,11,6,13,7,8,4,4,4,11,3,13,8,8,13,14,2,7,5,8,6,4,5,6,8,7,4,6,1,5,3,9,4,8,2,9,6,7,0,6,2,2,0,3,1,6,0,7,1,7,0,1,3,2,0,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
向島一丁目,12,8,11,14,9,11,7,6,8,6,9,6,5,5,4,3,2,5,1,5,4,7,4,3,1,5,4,0,7,6,4,5,8,4,7,4,12,3,9,9,10,5,10,6,6,8,16,15,10,12,16,16,22,12,15,24,17,21,27,21,27,29,23,21,20,23,27,19,22,23,29,27,23,20,21,16,24,16,15,16,20,13,24,17,9,21,19,15,25,16,21,13,19,13,24,18,12,20,13,18,8,13,16,18,12,13,10,5,14,12,11,13,16,12,12,9,12,8,9,11,4,12,10,6,12,10,21,4,17,7,6,12,14,8,5,10,24,14,10,15,12,16,9,9,8,8,17,20,8,10,14,11,12,15,6,16,10,14,5,11,8,13,8,11,6,8,3,4,2,14,4,11,7,15,2,6,4,5,2,5,1,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
向島二丁目,10,13,8,11,10,6,11,9,9,4,12,9,11,6,12,5,6,7,11,11,4,8,8,9,13,3,4,10,7,5,9,2,7,4,2,10,4,8,9,11,7,8,6,12,15,9,11,14,20,20,19,24,16,17,11,18,24,18,21,16,25,24,28,23,23,18,22,19,15,19,25,20,27,16,25,15,19,16,22,29,23,12,16,22,20,20,23,29,25,27,25,34,20,23,24,15,19,20,27,22,23,22,19,26,19,25,21,21,12,18,21,16,16,12,18,12,11,11,13,15,13,17,10,15,8,11,8,16,24,11,11,12,12,10,19,24,19,18,20,25,7,19,8,11,13,8,11,12,13,8,5,12,9,14,9,14,7,11,6,15,7,13,2,11,3,10,6,4,1,4,6,10,1,10,0,6,4,3,1,3,1,4,1,2,1,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
向島三丁目,28,28,24,22,16,20,13,16,10,7,15,7,11,14,12,9,11,16,12,7,15,8,7,8,14,8,8,14,9,8,7,8,15,12,7,11,12,9,11,16,6,9,5,10,13,20,18,32,26,33,30,38,45,35,32,40,44,28,44,44,45,46,44,34,48,50,46,46,47,44,46,35,38,41,39,38,46,30,45,42,27,30,55,28,33,32,29,42,45,32,39,40,39,30,38,24,29,26,27,35,32,19,19,19,36,24,23,20,21,23,27,25,23,13,19,25,18,18,16,16,16,17,25,18,20,17,19,24,23,12,18,16,15,16,32,26,17,19,19,25,15,16,14,17,16,20,17,28,20,22,15,17,13,25,17,12,16,10,10,12,14,15,7,15,5,13,5,6,11,13,3,10,3,12,7,11,4,12,4,7,3,7,0,4,2,5,2,4,2,3,0,2,1,3,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
向島四丁目,5,11,6,8,9,7,12,9,4,10,11,3,12,13,8,6,10,12,12,8,10,12,8,7,5,11,6,4,11,11,8,10,8,13,11,14,12,8,11,9,11,11,21,12,14,12,22,17,23,14,10,15,8,14,15,18,16,17,7,15,18,23,17,16,22,11,15,8,17,15,22,19,15,10,18,18,18,15,14,17,18,19,21,11,17,20,22,21,25,19,24,21,23,25,22,24,14,12,19,17,15,19,16,22,19,20,19,20,19,19,24,28,22,19,15,27,18,11,14,6,29,13,9,17,14,16,17,14,22,12,18,21,16,14,27,17,23,23,18,20,23,22,9,11,16,11,7,13,19,18,9,17,9,14,16,25,7,9,7,13,13,24,11,7,12,7,5,12,3,10,10,12,5,13,1,10,4,11,4,6,2,5,0,6,4,3,1,1,1,2,0,0,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
向島五丁目,14,19,24,18,17,16,9,11,12,13,12,9,15,12,18,14,13,12,7,13,23,9,12,7,16,13,8,15,15,16,15,13,13,4,13,10,9,16,5,8,15,15,17,18,16,22,24,19,28,24,34,34,34,28,44,44,37,27,41,40,34,40,34,39,27,35,41,38,42,31,31,37,41,40,37,34,48,21,34,40,44,32,36,31,41,23,36,25,33,32,42,34,39,31,28,33,32,28,27,30,29,19,34,28,31,24,25,21,31,20,29,27,23,22,24,29,16,14,21,24,20,12,23,24,27,18,16,19,27,28,27,30,33,30,30,33,25,27,28,21,21,26,14,18,26,15,19,26,17,28,19,27,14,26,11,22,16,13,10,22,14,15,19,21,9,22,8,10,10,24,4,15,12,12,1,11,4,6,5,6,2,2,4,11,1,3,0,4,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
東向島一丁目,13,15,14,6,14,12,15,9,12,8,8,6,8,9,9,8,14,10,11,8,9,8,9,10,7,7,10,11,10,8,10,9,4,10,8,8,8,10,6,7,7,6,12,10,8,9,12,11,12,11,17,17,12,13,24,21,18,16,26,27,30,17,19,27,15,15,20,13,28,31,20,20,22,17,19,19,19,25,22,21,31,25,24,19,20,18,23,40,32,23,34,14,26,28,21,19,24,18,22,18,25,14,22,18,18,11,16,19,21,15,17,14,21,18,15,17,9,16,12,16,13,19,20,13,19,24,21,16,21,17,28,19,28,21,31,15,35,20,33,26,29,18,6,13,17,18,22,27,15,30,17,32,25,29,19,19,21,19,19,22,11,27,12,17,16,17,9,15,10,16,6,8,7,9,4,10,3,12,2,8,2,4,5,7,3,7,0,6,0,3,0,1,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
東向島二丁目,16,17,15,18,7,11,15,17,22,15,17,12,15,10,18,23,12,12,13,10,24,16,19,15,19,19,26,21,18,23,16,11,21,20,19,11,17,18,21,18,19,20,14,20,22,27,16,34,28,30,25,28,29,33,27,35,40,30,34,41,34,39,36,36,35,33,29,28,36,44,38,29,32,36,37,34,41,41,39,39,42,48,63,53,42,38,51,42,48,37,39,35,33,44,43,41,35,41,47,39,40,40,42,27,32,47,39,31,37,30,32,21,29,30,28,22,30,30,24,24,22,12,26,10,29,23,23,21,29,21,19,19,36,29,23,43,43,34,47,40,28,33,14,22,30,34,29,25,25,42,22,37,30,39,17,32,16,21,27,33,23,24,15,23,16,29,16,23,11,19,14,21,7,9,7,15,4,19,2,8,4,14,2,11,0,5,3,5,2,5,0,4,0,5,1,5,1,3,0,1,0,1,0,0,0,0,0,0,0,0
東向島三丁目,14,17,7,8,18,22,8,17,11,12,16,13,15,13,15,13,14,20,16,14,17,10,11,17,11,17,11,16,19,8,16,16,11,8,12,15,15,12,13,18,13,15,14,12,17,22,9,16,11,12,19,17,19,17,19,24,19,12,26,25,16,15,20,16,19,24,18,21,18,23,20,25,27,30,20,27,22,23,30,23,31,32,29,23,24,32,39,34,38,19,36,28,27,37,34,29,32,28,35,34,27,24,24,16,21,24,23,25,22,17,20,16,20,20,22,23,16,18,9,16,23,14,21,25,25,13,19,15,17,15,17,11,18,23,19,19,25,21,24,16,11,24,13,17,16,26,18,23,19,26,21,19,18,20,11,24,16,17,11,15,8,17,12,18,12,16,13,9,4,10,6,7,9,11,7,7,3,7,0,5,1,13,4,6,1,2,0,8,1,5,0,3,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東向島四丁目,10,10,14,15,11,12,11,14,7,9,7,5,14,9,8,12,18,12,8,18,11,13,14,12,8,8,9,13,11,11,11,7,16,9,9,10,15,8,9,11,17,16,16,14,20,30,33,14,24,21,24,23,25,26,24,21,29,27,26,34,24,34,25,15,18,25,23,24,21,28,24,24,28,13,26,23,26,29,36,29,17,29,34,24,35,32,22,29,28,28,31,23,30,31,30,27,18,22,29,36,15,26,26,19,29,25,17,21,9,30,21,19,15,23,23,14,22,22,25,14,25,12,30,21,26,16,24,13,23,12,12,19,29,19,24,29,28,27,29,30,25,18,13,18,16,19,26,15,26,23,12,18,24,28,12,20,10,17,10,21,16,16,15,19,10,17,10,18,8,16,9,20,7,13,5,9,5,11,6,6,1,4,2,15,1,6,2,4,0,3,0,3,2,3,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1
東向島五丁目,16,13,17,13,16,18,12,10,22,16,17,14,12,18,14,8,12,9,10,9,10,12,9,8,12,9,11,18,13,15,13,12,10,19,21,16,9,16,18,18,8,28,21,15,27,27,22,32,17,33,32,34,19,32,27,35,37,34,27,41,27,34,28,30,26,39,39,33,37,34,32,22,31,28,35,38,31,37,27,26,32,22,31,27,29,32,26,33,26,31,24,34,33,23,36,26,27,33,38,31,25,25,25,33,33,25,31,21,25,24,26,22,24,23,23,23,16,15,18,16,20,16,16,23,22,19,19,21,20,19,24,20,23,21,19,27,27,27,34,24,28,25,12,18,13,16,25,20,24,20,16,24,13,21,20,23,13,17,16,22,14,13,14,18,10,16,11,20,6,14,2,8,3,13,4,8,4,8,2,2,1,7,2,6,1,3,1,2,1,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
東向島六丁目,27,18,22,20,18,20,19,33,17,22,15,28,15,32,26,21,23,19,23,21,20,21,17,14,24,14,27,18,15,17,17,18,28,18,20,14,18,13,26,22,11,16,24,15,19,30,26,28,19,31,48,31,28,34,35,43,32,29,51,38,30,42,42,50,50,39,39,41,44,48,39,47,45,47,44,34,40,33,46,40,43,39,45,33,45,43,57,48,61,52,51,55,49,41,38,39,55,32,41,36,28,27,39,41,36,36,24,30,48,32,37,19,34,36,25,32,35,23,17,23,21,20,33,33,34,21,27,30,30,30,36,28,34,35,37,28,44,32,40,47,32,24,14,21,22,27,29,31,26,30,26,34,31,33,19,21,19,22,27,26,20,21,19,30,15,23,11,19,18,35,10,15,15,28,4,16,9,14,8,13,4,16,4,11,0,9,3,8,0,9,0,8,0,0,0,6,0,3,0,0,0,0,0,2,0,1,0,1,0,1
堤通一丁目,9,9,14,10,13,10,7,9,12,7,13,7,15,14,17,14,14,7,12,12,12,15,14,12,11,11,12,14,13,12,14,8,14,9,14,8,19,22,15,10,10,13,9,8,16,14,15,10,14,4,18,11,14,12,15,16,20,14,15,11,13,17,19,8,22,23,21,18,22,27,23,8,21,21,19,17,17,16,17,19,13,17,23,25,23,21,30,33,20,12,27,26,25,25,18,24,26,26,21,20,21,13,27,20,18,14,14,14,15,16,14,9,13,11,7,10,15,8,12,9,6,10,8,7,8,9,11,11,13,7,13,11,10,14,12,15,12,17,12,18,15,16,9,8,9,11,11,12,11,1,7,6,8,13,8,11,4,6,3,12,5,12,9,9,7,7,7,9,2,10,3,8,1,5,5,10,4,4,0,2,2,4,0,3,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
堤通二丁目,8,7,6,8,6,10,5,9,15,5,13,19,8,15,13,10,9,8,10,19,21,12,26,15,19,20,20,19,23,17,23,25,10,21,18,14,32,29,26,21,28,19,19,18,16,15,18,15,14,17,20,11,12,15,10,16,12,20,16,12,18,11,9,21,12,13,17,9,10,11,13,23,18,21,10,22,24,28,20,26,18,24,29,23,20,20,18,36,30,41,24,32,27,29,31,29,37,31,28,35,17,29,23,27,26,33,23,24,12,17,13,24,16,28,13,22,19,25,17,24,17,31,17,28,19,36,25,50,28,31,33,50,56,65,44,53,51,73,54,58,36,53,37,34,44,44,38,56,32,49,46,83,38,45,27,44,30,48,30,41,31,39,27,32,29,27,19,20,9,13,11,20,8,14,3,5,3,13,4,14,3,8,3,3,2,4,3,5,0,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
墨田一丁目,12,14,10,12,8,18,14,8,14,13,14,14,6,7,11,9,15,9,9,11,13,14,16,13,12,18,15,13,19,19,11,17,25,18,24,17,19,30,19,20,17,18,17,22,23,19,11,18,12,12,10,18,13,12,12,11,17,16,18,18,18,14,19,16,15,22,16,24,17,13,23,19,17,13,21,19,23,15,17,16,18,17,19,26,25,30,25,34,31,33,24,31,23,34,23,27,32,27,27,30,23,21,30,31,30,26,21,20,15,20,22,23,16,16,16,18,19,16,21,18,19,12,11,18,8,15,17,18,8,19,12,15,19,12,22,15,12,16,25,10,15,14,6,9,11,12,10,5,6,13,15,20,7,15,5,13,12,19,6,10,10,13,12,17,5,14,10,7,11,10,3,3,2,4,5,11,1,2,3,7,2,2,4,6,3,4,0,2,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
墨田二丁目,10,15,13,17,13,20,15,16,15,12,16,16,20,9,17,14,13,20,18,12,14,16,10,12,25,9,12,15,15,17,14,9,15,14,17,11,12,17,26,14,19,17,23,18,25,24,31,22,28,17,26,18,33,28,28,28,28,25,26,24,25,18,23,24,24,30,27,25,25,23,34,15,16,24,30,31,28,25,37,28,27,23,35,22,33,29,29,34,41,33,31,25,27,30,29,34,41,26,32,31,28,20,29,27,30,18,28,32,29,23,27,19,22,31,20,23,32,25,23,20,20,16,18,22,19,24,34,21,22,20,24,20,30,22,28,29,43,32,31,23,28,20,10,16,17,23,24,32,16,25,25,28,22,22,15,29,15,24,18,30,20,20,18,23,14,22,11,12,10,19,12,17,6,16,6,17,7,14,2,6,2,8,4,7,1,5,0,4,1,4,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
