年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,5,8,10,12,7,5,6,9,8,8,10,8,7,5,7,3,9,8,2,8,3,4,5,6,6,4,4,3,6,5,10,5,5,6,2,6,2,1,1,3,7,7,6,4,7,8,6,5,11,10,9,20,12,12,8,20,16,12,20,19,14,22,17,9,12,10,17,16,17,16,10,13,11,13,13,16,15,18,24,15,14,11,19,19,13,11,16,14,12,20,17,10,9,10,9,16,11,10,6,11,14,8,3,13,12,13,12,15,7,3,11,12,9,7,10,10,6,7,8,11,6,12,13,13,9,9,14,11,11,13,12,14,9,21,12,17,10,12,14,15,7,10,9,9,10,13,14,13,8,7,9,2,8,11,6,8,7,12,8,11,2,8,7,7,5,8,7,9,3,8,3,4,4,11,2,1,1,3,1,2,1,1,0,2,0,3,0,1,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
亀沢三丁目,12,12,11,15,11,7,7,16,7,7,8,5,10,9,8,10,8,7,11,8,6,5,7,8,14,6,8,4,10,5,6,9,13,7,5,8,9,7,5,9,9,5,4,4,12,5,9,9,13,8,24,15,18,8,16,11,16,20,14,17,15,25,17,20,16,7,28,32,21,16,17,12,27,19,24,18,23,24,17,23,20,16,20,17,23,24,22,14,16,23,24,19,18,19,22,19,29,13,14,16,16,12,12,16,14,12,15,10,8,13,7,13,6,6,16,7,7,7,10,11,7,12,5,5,4,4,6,9,10,4,9,5,7,4,10,12,13,7,3,3,1,5,5,6,4,12,7,7,8,5,5,5,8,12,3,6,11,6,5,2,4,5,6,7,1,5,4,2,1,5,2,2,1,1,1,2,0,1,0,4,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
亀沢四丁目,13,19,16,19,11,22,20,12,5,7,13,11,16,6,10,10,7,8,8,9,7,6,11,11,6,4,8,6,6,6,13,6,5,11,5,9,8,4,3,5,11,4,6,4,11,10,18,12,18,11,22,19,19,17,24,19,30,16,24,35,33,36,27,30,40,28,36,32,31,36,24,22,29,32,22,28,28,28,33,31,29,34,31,24,19,21,27,22,29,27,24,43,21,22,15,10,21,14,20,13,20,21,19,13,17,18,15,10,14,8,15,15,6,12,10,10,6,15,11,13,10,6,9,9,10,6,19,9,13,9,13,11,11,11,10,7,16,14,5,10,6,7,5,8,3,8,14,9,6,7,6,6,3,5,4,7,5,4,3,4,3,6,4,5,5,7,1,3,4,5,2,6,3,7,3,5,1,7,1,2,3,2,1,4,3,4,0,4,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
石原一丁目,5,4,7,7,10,3,10,8,5,5,3,6,7,6,4,8,8,7,7,4,9,6,6,8,9,10,10,3,6,9,7,3,7,10,6,7,9,7,8,11,10,11,14,11,13,13,18,33,28,19,31,37,22,34,29,34,32,34,26,27,28,27,32,25,19,21,34,25,21,17,34,16,22,25,32,18,19,22,24,26,22,19,21,28,23,23,23,16,15,17,20,23,18,15,21,17,9,27,18,6,13,14,8,17,16,8,20,13,19,19,12,10,12,14,15,16,19,11,16,7,11,14,13,11,13,14,15,12,12,14,9,10,15,14,19,13,17,19,9,15,13,12,10,14,10,16,7,8,19,10,8,15,4,13,7,12,8,9,7,4,12,18,7,3,4,7,4,6,3,4,4,12,3,8,3,3,5,7,3,3,1,4,3,6,1,2,0,1,0,1,0,1,2,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
石原二丁目,12,14,10,12,11,9,14,13,12,12,8,9,9,10,13,8,14,9,4,9,6,9,7,7,10,8,10,10,10,9,7,8,7,10,15,3,8,8,11,5,11,6,10,14,14,4,20,27,19,15,22,15,31,19,18,35,25,20,12,25,21,18,23,22,31,25,16,22,24,17,21,27,23,23,22,22,22,17,27,19,22,18,25,19,28,20,26,17,26,24,29,13,23,24,19,17,11,19,14,14,13,13,14,24,15,15,17,10,10,4,14,16,15,7,13,8,9,7,9,9,12,10,13,9,9,6,13,13,9,16,3,13,11,16,12,12,16,6,12,11,4,11,6,6,8,3,10,7,6,14,5,15,5,11,6,8,9,4,2,6,5,8,8,9,6,6,5,6,2,6,2,8,3,8,3,10,2,5,3,4,1,5,1,3,1,3,2,2,0,3,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
石原三丁目,10,15,12,12,12,10,11,9,17,9,13,9,11,13,5,7,11,14,11,8,11,8,8,11,4,3,3,7,4,8,8,3,7,10,7,6,10,8,10,15,13,18,14,19,24,19,20,19,21,18,22,21,33,25,30,31,23,24,25,20,29,19,34,17,37,34,28,19,33,21,24,27,26,21,27,24,35,18,26,19,21,19,36,19,37,17,31,25,29,26,27,25,29,20,35,22,26,17,25,17,23,15,20,20,16,17,22,15,11,17,18,17,8,6,17,10,19,13,18,14,19,17,14,14,15,11,12,8,18,5,17,12,14,17,24,13,18,16,15,14,6,8,13,21,19,16,12,13,16,10,12,13,5,10,13,9,11,8,4,6,7,9,11,9,2,6,4,8,2,7,2,8,0,6,6,7,5,3,4,5,3,3,0,5,0,4,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
石原四丁目,14,15,9,26,19,11,14,12,18,10,9,10,10,8,16,9,9,5,13,6,11,7,9,6,6,4,9,8,4,11,5,8,11,6,10,9,8,7,10,12,16,9,13,12,16,9,10,20,25,29,24,10,21,35,22,19,41,24,22,25,30,26,24,24,42,23,29,27,34,31,24,28,20,20,24,24,31,17,29,26,25,24,32,21,30,21,30,27,19,28,23,25,27,31,25,18,17,19,10,15,25,14,11,19,16,9,11,14,22,14,13,15,15,9,13,14,11,12,12,10,20,11,6,13,12,9,13,11,13,3,13,13,20,15,14,14,13,16,10,14,13,6,7,4,11,15,6,8,11,12,12,14,6,5,5,12,10,10,8,2,3,12,7,11,6,6,3,8,4,6,4,3,4,6,3,5,1,3,1,5,2,3,2,1,2,4,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
本所一丁目,24,22,12,9,16,11,10,7,10,14,13,13,13,5,12,11,15,9,12,5,13,5,14,8,7,4,7,8,6,10,9,8,6,6,6,5,12,12,9,9,11,7,18,8,11,10,19,22,14,22,14,14,33,25,29,26,21,28,19,30,32,22,37,24,26,28,32,24,30,27,31,36,22,25,30,31,24,32,31,24,34,20,26,30,25,23,38,23,27,29,26,28,24,23,21,15,31,28,20,30,29,17,20,20,13,15,17,13,17,15,19,15,12,8,19,16,13,14,18,14,16,13,14,11,20,10,8,14,10,14,16,17,12,14,13,8,19,12,13,21,8,6,8,8,15,15,8,11,11,12,10,19,8,11,8,6,6,10,5,8,6,13,6,15,9,9,4,8,3,10,5,7,4,8,2,6,2,11,2,6,0,4,5,3,0,1,1,5,2,1,0,1,0,4,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
本所二丁目,8,1,8,6,2,3,4,7,2,5,4,4,5,5,6,3,2,3,7,2,8,5,4,1,1,1,1,6,6,6,6,3,4,8,3,5,8,9,5,8,8,10,7,8,10,13,9,9,13,20,16,12,17,16,12,18,11,16,15,7,17,21,17,14,16,15,15,18,11,13,15,14,14,16,7,11,12,12,11,15,13,13,9,11,11,11,9,10,15,13,19,12,12,9,12,9,11,11,6,9,8,7,13,11,14,12,9,14,8,15,15,11,12,12,11,11,10,11,15,9,13,6,7,12,6,9,13,13,7,9,9,11,15,13,19,10,9,11,6,11,4,6,6,9,13,10,10,11,10,9,5,5,5,6,6,9,7,4,8,8,7,5,5,9,3,11,4,6,4,5,6,6,6,3,3,6,2,3,4,4,0,1,1,4,1,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
本所三丁目,5,7,9,8,5,3,3,3,7,6,6,5,7,5,3,5,1,7,5,6,4,12,4,5,5,6,5,6,8,7,6,3,13,11,7,5,7,10,4,14,7,4,4,7,16,19,6,18,15,19,12,15,21,13,13,15,8,19,15,8,18,16,19,12,16,16,19,14,20,7,16,10,12,16,13,17,14,13,9,9,16,11,17,16,15,17,10,19,18,19,17,15,19,18,20,15,14,12,11,10,23,13,10,13,7,11,10,13,17,13,8,12,13,13,5,7,17,12,13,8,8,9,13,10,16,12,13,9,13,11,9,7,17,9,11,15,14,6,11,9,9,14,9,9,11,10,9,6,9,10,6,9,3,13,5,9,11,6,4,4,10,4,4,10,4,9,3,3,5,8,2,4,3,6,1,9,2,6,1,4,1,2,2,6,1,3,0,1,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本所四丁目,8,14,7,10,4,7,8,11,12,4,14,8,18,8,8,7,10,7,10,10,6,5,5,7,2,8,7,0,5,13,5,5,6,6,4,15,9,3,3,10,7,8,12,7,11,15,19,15,19,12,16,17,12,13,20,15,14,15,24,20,21,18,20,26,15,18,21,26,25,20,20,17,19,17,27,17,16,22,22,23,22,17,16,15,26,13,22,17,17,21,14,24,17,17,13,19,29,25,17,11,19,22,17,11,16,12,14,8,13,13,14,17,14,14,18,10,15,13,16,13,11,6,10,14,11,6,13,6,19,14,11,18,18,11,11,16,16,11,16,8,9,6,6,11,8,12,7,13,19,13,11,12,11,8,3,6,6,8,8,10,8,5,6,8,3,9,5,9,6,8,3,8,7,5,2,4,4,3,2,6,1,5,0,6,0,1,1,1,1,3,0,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東駒形一丁目,5,3,3,5,3,2,2,5,3,3,5,3,1,3,2,5,1,4,4,2,7,1,5,2,5,2,2,3,2,4,3,5,3,5,5,5,5,4,8,2,4,5,9,7,6,11,10,11,15,8,16,17,9,11,14,11,8,9,10,11,16,11,18,16,12,20,16,5,10,8,5,11,6,9,13,11,14,8,10,3,15,15,11,12,7,13,10,10,6,11,13,11,8,9,14,9,10,4,6,11,11,5,4,6,5,10,7,9,4,8,7,3,12,9,8,4,5,11,4,3,6,5,12,12,9,6,6,7,8,6,6,6,4,5,10,9,9,10,7,6,2,6,5,7,8,7,7,8,5,3,5,4,4,6,3,2,7,3,4,7,3,10,3,4,2,3,3,3,4,3,1,2,2,6,0,8,0,3,1,4,2,5,0,2,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東駒形二丁目,2,4,6,7,3,4,6,4,5,5,3,5,6,4,7,6,4,3,3,7,5,4,3,6,3,4,5,6,4,4,4,5,3,7,4,5,3,3,7,1,10,6,7,1,6,5,12,9,11,13,16,10,16,15,16,10,16,16,14,8,23,14,18,17,16,12,13,5,18,13,10,13,16,16,11,11,10,11,13,18,11,10,16,8,15,15,14,8,20,10,12,11,4,5,16,14,12,13,6,6,11,12,11,9,13,5,12,6,9,5,10,6,5,7,7,8,5,7,8,10,11,7,7,11,5,9,10,11,10,10,13,10,10,10,11,11,7,13,6,9,8,8,6,8,15,6,6,5,7,9,7,10,9,13,3,14,2,7,9,10,5,7,9,7,7,15,9,9,4,6,7,6,3,1,2,3,1,6,2,6,1,4,2,1,0,6,0,3,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
東駒形三丁目,8,5,7,6,7,7,2,6,5,3,1,3,8,2,2,6,4,4,7,3,2,2,7,5,6,5,7,2,3,5,6,2,4,7,2,2,4,1,5,4,2,4,6,6,10,7,11,6,10,9,6,8,12,15,6,9,12,13,18,12,19,19,24,19,12,19,13,18,13,12,13,8,18,17,20,12,12,15,12,14,14,10,13,12,13,6,13,17,15,14,15,12,12,10,9,12,13,14,5,6,10,6,11,10,11,14,9,8,10,5,3,9,12,6,8,8,6,5,9,6,9,10,6,7,9,8,7,3,9,9,9,10,8,7,10,11,9,5,5,8,11,7,4,10,10,7,8,6,6,10,3,5,4,5,4,4,8,8,7,15,3,6,5,9,6,6,7,9,2,6,0,5,7,3,1,4,0,1,1,3,2,2,3,0,1,2,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
東駒形四丁目,6,13,5,10,7,6,10,7,9,5,9,7,7,7,14,2,5,10,6,12,8,8,13,3,5,12,9,4,10,3,6,5,9,9,8,9,6,11,6,10,17,9,12,8,12,11,25,14,22,22,16,11,26,20,28,27,21,19,22,18,26,24,15,23,24,26,18,16,26,27,17,19,16,16,28,19,19,16,15,19,16,15,25,28,31,27,17,24,20,25,24,26,28,14,15,30,26,21,20,11,25,15,16,15,20,20,17,13,8,18,9,7,18,9,11,11,9,12,9,15,8,15,15,7,11,9,13,18,14,15,17,9,11,10,16,21,22,15,21,20,9,10,14,14,20,8,10,14,14,12,9,9,1,14,12,7,11,11,10,10,3,4,5,11,3,8,2,7,3,4,4,9,2,5,0,6,5,5,2,4,1,1,4,4,2,2,1,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
吾妻橋一丁目,8,14,3,7,3,9,6,12,7,2,4,6,2,6,2,4,4,6,4,3,2,2,6,4,5,1,3,0,7,4,4,5,2,5,2,3,7,6,7,3,3,5,5,8,9,4,11,8,14,15,6,24,15,12,15,10,17,17,18,17,23,19,14,19,23,25,19,21,16,26,23,24,11,14,18,11,18,16,12,14,18,18,20,20,19,17,18,19,22,23,24,14,12,12,10,21,18,26,18,15,15,11,22,19,26,16,21,6,13,18,16,14,15,16,10,18,15,13,10,11,14,12,14,5,10,16,12,14,7,18,12,16,15,21,17,11,17,18,7,12,6,5,15,15,12,20,13,8,13,18,8,5,7,8,9,9,7,8,8,5,7,13,2,8,5,2,3,7,6,7,5,7,3,6,0,6,3,4,1,5,1,3,1,5,2,4,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋二丁目,3,4,4,6,3,1,2,1,4,1,4,0,2,5,0,4,4,3,2,5,4,5,5,4,5,3,4,4,2,3,3,5,3,2,3,3,7,4,6,4,6,3,2,3,4,11,9,14,7,12,13,12,14,15,15,17,21,10,16,15,11,11,19,9,15,25,20,15,9,10,13,11,14,7,12,11,11,9,18,15,18,13,17,14,19,12,17,15,6,10,13,17,11,12,5,8,13,5,9,13,14,10,8,13,18,10,8,7,6,9,12,7,2,11,10,5,7,6,5,4,6,7,7,7,12,7,6,4,5,4,2,7,10,5,5,9,8,11,3,7,3,5,6,5,7,7,3,8,3,6,5,3,6,3,3,4,3,5,1,8,2,7,6,7,1,2,3,5,3,6,6,6,3,2,0,5,4,5,3,6,4,2,1,2,1,1,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,10,9,10,6,8,6,5,11,6,3,5,7,8,8,4,5,4,6,5,6,3,5,3,4,3,3,8,2,5,4,9,6,6,5,10,8,7,7,7,6,4,3,10,3,8,8,6,9,12,9,8,6,7,12,8,7,9,15,16,12,10,13,8,8,13,6,14,9,7,9,6,14,9,9,14,18,12,5,15,10,11,13,15,14,11,23,15,15,11,18,13,10,24,17,21,20,17,21,15,9,12,10,10,11,14,8,20,10,5,16,7,10,8,10,11,10,9,11,6,12,11,10,9,8,16,12,8,5,14,10,12,7,9,7,10,15,19,17,7,11,3,4,9,8,7,13,6,9,6,9,7,9,6,9,6,11,4,11,10,6,1,9,5,5,1,8,6,6,1,5,3,5,0,7,3,5,3,4,1,2,2,2,0,3,0,2,0,0,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
錦糸一丁目,9,5,6,3,6,6,6,5,4,4,3,2,4,7,0,3,6,2,3,3,2,2,3,4,0,3,3,6,6,4,4,5,9,2,2,2,2,4,7,9,11,11,10,16,10,12,22,15,17,14,17,18,31,16,29,21,32,17,23,18,30,21,37,29,19,17,34,18,26,14,33,16,21,16,23,11,19,17,22,18,10,21,18,20,19,24,17,19,14,15,16,17,15,19,15,20,14,19,13,21,12,15,15,18,11,17,15,14,10,8,9,12,11,12,12,12,7,11,13,11,7,7,9,7,6,8,11,8,2,10,15,14,6,12,14,12,8,9,8,8,5,6,5,10,12,11,8,5,5,3,6,5,4,6,1,9,7,8,4,2,2,8,1,7,4,6,3,4,3,0,3,6,2,5,0,5,2,2,2,1,2,2,3,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
錦糸二丁目,2,3,2,2,2,0,4,1,0,1,0,0,0,1,2,3,5,1,4,0,1,1,1,1,2,0,0,4,0,2,2,2,4,0,1,2,3,2,3,1,3,5,8,4,3,4,5,3,7,5,11,10,2,16,9,5,7,6,10,8,8,5,11,5,6,10,5,9,6,7,7,4,10,5,3,2,7,5,8,3,7,8,9,3,5,7,8,3,6,7,2,3,1,6,9,4,4,7,6,6,5,7,1,7,5,5,6,5,10,6,11,3,3,3,3,3,2,2,3,3,4,4,2,5,3,3,6,2,3,3,8,6,5,2,5,5,4,5,4,2,4,1,1,3,5,2,1,6,2,2,2,6,1,1,5,5,2,2,4,2,4,3,2,5,0,1,1,1,0,1,1,2,1,0,1,1,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,4,3,4,5,2,4,3,2,3,4,1,0,4,0,4,1,1,4,1,1,1,1,3,2,0,2,0,1,2,5,2,2,1,0,2,1,2,0,2,4,3,3,5,6,1,6,7,8,7,8,3,13,7,6,8,7,4,9,10,7,11,7,11,11,5,9,17,10,12,10,6,9,9,6,3,10,8,3,6,12,6,8,13,9,11,5,6,3,12,4,4,7,6,10,8,4,6,7,1,6,9,3,5,3,7,5,0,0,3,3,6,6,2,7,6,5,7,7,6,3,3,5,7,4,0,4,4,2,10,2,7,0,2,6,1,0,1,3,1,3,2,0,3,2,1,1,2,5,1,3,2,0,3,3,0,3,1,1,1,6,1,2,2,2,1,4,1,4,1,1,2,2,1,2,0,2,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,10,7,7,5,9,11,6,7,9,8,8,8,5,6,6,7,10,6,5,3,7,4,4,5,15,7,4,3,2,6,2,9,2,7,3,3,4,5,10,3,6,9,5,11,2,8,8,9,5,10,11,11,14,8,18,17,12,11,16,14,23,20,18,27,16,12,21,17,20,20,19,16,22,22,23,18,18,16,24,13,21,23,24,16,25,19,21,22,12,21,24,21,15,15,12,10,25,12,16,19,14,9,14,9,13,16,11,12,7,9,8,9,10,10,6,9,6,5,10,3,5,11,5,7,9,4,6,12,5,9,10,7,11,11,11,15,10,13,8,7,3,6,4,11,6,6,4,12,8,7,5,8,3,4,4,3,4,5,5,3,2,6,1,5,1,8,2,9,2,6,0,4,3,6,2,5,1,1,2,3,3,2,0,1,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
太平一丁目,17,17,25,22,33,27,21,19,20,18,26,18,15,15,13,9,21,11,18,9,9,14,10,5,8,8,13,9,8,9,6,11,9,13,12,3,7,11,13,12,12,12,11,27,8,17,24,14,20,25,14,13,24,31,24,28,23,32,29,26,26,27,36,23,29,31,31,36,32,35,34,32,45,33,33,35,32,38,48,36,40,41,42,37,28,30,37,33,36,37,24,29,30,27,34,22,32,12,18,16,23,35,32,18,20,20,19,21,21,22,17,16,22,24,21,15,14,16,18,22,11,15,21,21,16,11,24,26,24,17,20,19,31,12,22,13,18,17,14,18,7,13,12,12,15,10,9,25,15,12,16,9,6,15,6,7,7,13,13,11,6,15,5,9,5,12,3,7,3,8,3,7,3,4,0,7,4,3,3,2,2,8,1,0,0,4,3,1,0,1,1,2,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
太平二丁目,5,4,1,5,3,4,7,6,4,2,2,3,5,1,6,3,4,6,6,5,7,4,1,3,4,0,3,2,4,5,6,4,1,5,8,6,3,0,6,4,5,9,6,3,6,6,8,9,10,6,20,12,19,22,17,18,21,13,24,14,23,19,16,13,30,18,21,19,17,12,16,15,12,15,19,11,11,14,13,14,14,10,13,12,16,16,13,13,13,12,12,15,10,13,22,15,13,7,15,10,8,4,17,9,8,13,4,9,8,7,7,11,10,7,10,8,9,3,8,8,7,11,5,5,10,8,8,5,6,7,12,6,10,10,11,6,10,7,8,4,7,9,1,4,8,6,8,10,3,11,5,8,7,8,8,3,4,3,6,3,7,4,3,2,2,2,3,2,5,3,1,1,4,7,1,3,0,2,2,3,1,2,0,4,0,3,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,7,7,4,6,3,1,4,6,3,6,1,3,3,1,3,5,2,4,3,4,6,3,3,5,1,6,5,5,4,5,2,3,4,1,4,2,0,0,5,5,1,1,2,3,8,7,6,7,8,15,8,7,8,12,14,16,16,19,11,14,11,10,10,13,21,14,15,15,17,17,13,11,16,9,12,9,18,7,10,12,12,14,12,10,13,14,10,9,10,7,12,6,12,11,12,8,7,6,5,12,9,3,9,11,4,5,9,5,6,4,4,8,5,7,8,3,7,7,4,6,6,5,5,4,7,7,5,6,5,5,4,6,6,5,16,4,11,9,8,9,5,2,5,4,6,5,6,3,2,6,8,8,4,5,1,6,2,7,3,8,2,6,1,4,4,6,3,2,0,4,2,5,1,2,3,3,4,2,2,2,3,0,1,0,0,2,0,1,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
太平四丁目,26,18,21,31,17,24,14,23,15,26,16,13,17,13,9,24,21,17,14,12,22,17,17,19,13,11,7,16,18,15,13,18,13,14,15,19,15,16,18,15,12,23,21,26,14,20,29,18,30,26,28,29,30,28,42,36,35,32,41,33,33,40,42,51,42,42,38,39,42,42,35,38,50,37,33,33,37,39,40,42,44,36,42,49,49,56,50,35,39,42,47,57,51,55,51,40,55,52,33,59,35,35,38,29,45,42,35,34,36,25,28,22,23,26,30,29,29,36,18,33,22,19,33,29,23,24,20,32,26,26,40,34,30,31,27,21,30,27,25,28,9,24,13,20,23,33,25,28,21,23,20,19,23,29,23,18,18,26,22,11,8,18,11,19,12,12,6,13,6,12,7,10,7,8,4,5,1,4,4,5,1,7,0,3,1,7,1,1,1,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
横川一丁目,4,9,5,4,10,7,8,9,11,3,3,3,10,10,2,6,2,4,4,5,7,4,4,3,4,6,13,4,8,4,9,7,9,2,6,3,6,4,5,9,10,6,7,4,12,4,12,7,12,13,14,9,18,4,17,10,16,13,16,7,13,14,16,14,14,13,16,15,16,12,18,11,14,11,15,14,14,8,17,9,10,13,11,14,13,17,17,16,13,10,11,14,13,13,23,20,10,8,9,7,12,15,14,6,8,10,11,13,11,15,10,4,5,10,8,7,8,5,10,7,10,9,14,4,5,10,13,4,12,16,6,7,8,9,15,8,16,12,11,6,6,13,2,9,6,8,9,4,5,6,3,6,3,8,2,5,8,4,6,6,5,8,4,4,2,5,2,5,1,2,2,2,2,3,2,0,2,0,1,0,0,2,0,1,0,1,1,1,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
横川二丁目,5,6,7,3,2,2,6,3,3,3,3,3,3,4,5,2,2,2,3,2,4,4,2,5,4,5,3,3,5,4,5,3,10,5,9,2,10,7,4,7,3,5,5,4,10,6,10,14,12,13,8,12,13,18,20,20,23,17,28,13,23,18,13,18,19,17,16,15,13,10,10,10,17,14,17,9,13,8,20,15,16,14,22,9,9,15,7,8,12,12,12,10,11,6,11,13,9,7,10,9,11,9,10,10,10,5,9,6,4,9,12,4,10,3,3,6,6,5,7,3,7,4,4,6,3,9,12,5,11,7,9,4,14,7,9,5,5,2,4,5,2,5,10,2,5,5,3,6,6,6,8,9,7,6,1,7,3,6,3,3,5,7,2,6,6,4,5,4,3,5,1,2,1,2,3,3,1,2,2,4,2,1,0,4,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
横川三丁目,5,5,3,4,3,4,4,6,3,5,6,4,5,2,4,5,1,0,6,1,5,4,1,6,1,2,3,4,7,5,1,2,5,3,1,6,2,1,3,2,2,2,3,4,3,3,12,2,13,6,6,9,14,14,19,6,14,7,14,15,10,12,19,7,9,12,10,12,6,10,13,8,6,3,14,14,10,11,12,5,11,7,7,16,10,14,12,7,12,15,6,7,18,7,8,15,11,9,8,6,18,5,11,8,7,5,6,5,4,7,4,5,8,4,4,6,1,4,6,3,4,5,7,8,7,8,7,7,3,8,7,2,11,7,7,5,6,5,6,6,2,4,6,5,0,6,7,8,8,11,3,4,3,8,4,2,5,5,2,5,4,4,3,4,2,2,3,5,3,3,1,4,4,2,1,2,1,2,0,2,2,0,0,0,2,2,1,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
横川四丁目,7,7,4,3,4,2,6,5,6,1,6,2,5,6,5,3,4,4,7,6,5,7,2,2,6,4,6,2,5,6,3,5,4,7,2,4,4,8,8,5,5,7,10,6,5,11,21,10,18,7,15,12,16,9,13,10,17,3,8,9,18,10,10,13,16,10,12,6,13,9,9,10,12,17,7,9,13,6,9,13,16,10,16,13,9,10,17,9,8,11,16,12,12,13,12,13,14,10,9,12,5,10,11,13,13,9,7,6,5,7,10,6,7,5,3,5,3,9,5,6,7,4,15,5,5,3,6,5,4,7,9,4,6,6,11,3,7,7,7,6,8,5,5,5,5,7,7,7,2,9,5,8,3,7,3,9,7,8,3,6,5,7,4,2,3,4,2,4,1,6,2,3,1,2,4,7,2,2,1,3,1,3,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
