年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,6,10,12,10,7,7,4,10,11,9,8,9,4,11,8,10,8,8,8,9,9,4,6,7,8,5,5,6,6,10,1,6,6,5,6,5,2,1,4,5,9,13,4,9,6,8,7,10,3,14,14,11,11,15,16,21,12,13,17,25,16,20,22,19,13,19,17,21,19,15,22,14,10,14,21,10,21,15,20,21,8,15,19,13,11,20,11,17,14,9,21,18,19,14,13,19,15,14,12,19,21,11,9,8,11,16,11,11,9,6,8,11,7,18,7,13,11,14,11,8,6,5,8,9,12,10,7,9,5,8,4,14,12,10,12,9,10,8,15,15,9,11,9,12,14,16,6,14,10,15,8,8,8,6,7,8,6,16,9,7,4,3,5,11,8,6,5,9,7,10,3,7,2,6,7,7,5,5,2,6,0,2,1,6,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
亀沢三丁目,11,11,11,9,9,9,12,10,11,17,14,17,14,17,11,6,12,16,11,7,7,8,9,6,11,8,3,12,14,7,9,7,9,6,6,6,8,6,8,6,9,9,14,6,19,19,15,26,15,14,15,22,14,17,16,13,14,18,22,16,18,21,24,22,29,17,21,22,14,18,14,18,16,21,26,15,23,25,24,18,19,22,26,15,23,26,31,18,32,25,14,27,22,17,22,20,21,20,21,15,21,20,20,20,18,21,19,12,21,16,13,14,12,9,13,14,16,6,11,14,12,7,3,8,12,3,4,8,9,7,7,9,4,11,6,3,4,8,7,5,5,5,6,4,8,8,8,7,7,4,3,3,4,8,2,6,5,7,9,7,3,5,8,12,3,6,3,10,6,0,3,5,2,4,3,6,1,4,1,3,0,1,3,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
亀沢四丁目,12,17,12,21,9,16,10,12,17,12,16,12,11,21,11,8,10,10,11,4,10,8,13,10,14,5,6,10,6,10,8,8,6,4,11,12,3,5,7,7,9,8,10,10,11,14,13,14,13,19,23,26,33,20,34,28,31,32,36,42,36,26,39,33,36,32,37,23,25,29,22,34,27,30,34,23,39,25,23,23,30,28,27,21,28,27,20,25,28,29,28,40,42,28,19,23,27,24,18,26,32,32,26,24,14,15,20,13,15,10,15,19,21,18,18,15,21,11,11,8,13,8,9,15,4,11,11,14,8,15,12,11,10,4,9,8,14,1,12,12,9,8,7,10,10,9,12,11,8,6,5,8,3,4,2,7,3,7,7,11,4,6,7,0,2,10,2,4,2,5,4,3,2,3,3,6,1,4,1,2,1,5,0,3,2,3,1,5,1,1,0,3,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0
石原一丁目,10,9,8,6,5,5,6,10,8,5,6,7,8,8,6,4,9,9,6,5,10,7,5,8,7,8,10,7,7,6,7,4,9,8,9,8,7,5,11,10,7,7,11,17,14,15,24,20,30,28,33,36,34,52,41,42,35,35,30,34,36,34,24,29,23,29,27,22,35,30,23,25,25,20,24,23,20,28,21,24,24,14,25,18,30,18,25,20,18,16,16,23,17,16,16,27,20,23,21,16,22,23,18,16,19,18,12,20,13,13,10,10,15,13,13,12,14,9,12,20,16,13,11,12,6,15,16,15,14,4,16,9,3,9,15,14,7,10,18,16,7,8,8,6,20,14,11,18,11,17,8,11,12,12,6,12,8,10,5,4,17,13,3,14,7,9,3,6,6,3,6,7,7,8,3,4,3,5,1,1,1,10,0,2,0,4,2,5,4,4,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
石原二丁目,9,10,5,3,6,7,8,7,9,12,9,4,10,17,9,10,13,12,15,14,11,7,10,11,14,10,13,7,14,9,8,11,6,8,8,6,10,10,11,12,10,10,10,2,16,12,23,16,17,24,16,18,26,23,32,34,29,36,38,31,24,27,28,30,23,19,20,27,15,17,18,15,17,29,28,23,20,21,10,28,23,24,18,24,20,17,27,26,26,17,23,18,21,27,27,20,27,20,20,17,28,25,27,17,16,17,18,18,15,13,15,13,13,14,9,19,21,13,8,9,15,12,13,11,15,9,8,7,5,6,10,6,10,8,10,6,7,10,11,12,4,10,9,17,11,14,12,4,11,8,3,10,6,11,7,5,9,4,8,9,2,9,8,15,4,7,5,4,3,8,6,6,5,8,3,8,6,3,1,3,0,4,2,5,1,4,0,4,2,2,0,2,0,1,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0
石原三丁目,8,12,10,13,13,7,11,22,14,16,8,12,9,12,9,10,11,13,12,9,11,7,9,13,10,8,8,8,12,7,7,9,6,13,8,3,5,8,3,8,6,7,7,9,10,7,26,19,27,26,29,22,27,24,35,38,24,26,24,25,33,25,35,32,37,23,19,36,32,23,33,22,33,28,37,21,30,27,21,22,31,25,20,24,31,15,25,23,26,13,18,13,28,19,39,26,35,15,31,26,27,29,25,17,22,24,30,21,32,22,18,10,17,23,20,12,17,15,16,10,11,11,9,12,9,11,11,8,20,12,15,13,15,15,8,13,12,9,12,8,14,7,7,11,16,13,14,12,16,21,6,10,9,10,12,20,14,8,10,15,15,11,6,13,5,10,13,6,4,8,6,3,6,6,2,7,4,5,1,8,2,2,0,5,2,2,0,3,3,4,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石原四丁目,23,30,17,15,23,23,14,13,15,21,9,12,10,15,12,21,5,7,10,13,9,6,14,10,11,5,12,7,6,8,12,7,5,7,7,13,8,3,6,6,4,15,10,14,14,16,19,24,20,23,30,24,21,27,24,32,39,37,32,31,38,39,32,40,35,42,40,27,34,33,32,35,47,24,37,30,39,30,33,22,21,24,24,24,23,21,26,25,19,21,30,26,27,22,25,23,30,21,24,22,26,25,19,27,25,25,23,16,13,22,15,12,22,16,20,11,12,11,9,9,12,15,17,9,9,18,11,6,14,13,9,8,11,12,7,11,11,7,11,9,12,5,14,12,12,10,12,15,9,14,8,10,7,5,7,11,8,4,7,11,10,10,3,10,1,7,6,8,7,6,2,3,2,13,2,5,5,8,1,5,2,2,5,3,0,3,1,3,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
本所一丁目,12,14,12,19,8,8,18,15,8,15,12,18,8,6,13,8,12,10,9,10,8,13,11,8,11,8,10,8,14,4,11,7,10,4,9,7,7,7,9,3,2,7,6,6,10,9,12,19,22,27,33,30,24,41,38,24,30,48,34,42,36,36,40,39,27,26,31,31,30,37,37,27,35,17,26,31,20,32,20,22,31,32,25,26,20,21,31,24,28,32,29,15,25,24,18,27,32,16,29,21,23,33,21,22,27,14,21,25,26,21,17,25,22,16,12,13,18,18,11,9,19,11,10,15,13,15,19,13,12,13,16,17,9,13,10,10,19,6,9,11,13,17,12,15,12,9,16,10,13,21,4,9,8,5,12,13,13,14,6,13,8,14,8,17,3,8,6,8,5,7,4,8,2,8,6,6,2,8,3,8,4,6,2,2,0,7,0,5,0,4,0,0,0,1,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0
本所二丁目,3,6,1,3,5,5,5,7,4,11,5,4,6,5,2,3,2,12,2,1,2,5,3,5,6,1,3,5,1,2,8,3,10,3,2,4,2,3,5,6,5,2,7,7,6,5,12,12,18,14,17,14,12,21,10,14,15,10,16,18,16,9,12,19,12,12,15,18,22,15,17,14,16,13,15,13,11,15,14,14,13,10,9,14,9,9,9,15,12,16,8,13,6,12,12,10,11,10,6,14,17,13,11,6,10,8,7,14,11,11,5,4,7,12,10,10,11,13,7,12,10,12,9,12,12,9,9,10,13,9,8,11,5,4,5,11,8,9,8,12,10,8,14,15,15,7,9,8,11,11,3,8,4,4,7,10,11,9,9,7,6,7,3,7,3,4,4,7,4,5,4,6,2,4,2,6,2,3,2,6,2,2,4,4,0,1,1,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本所三丁目,4,4,7,10,5,4,3,4,5,5,7,7,3,5,7,5,2,5,2,3,5,5,4,4,7,10,3,7,1,3,3,8,5,8,6,6,6,7,7,6,6,9,7,8,10,12,9,16,13,19,15,17,22,16,24,21,18,30,15,22,22,18,18,19,13,16,10,8,18,12,18,11,12,13,14,18,17,15,13,15,15,13,18,11,14,7,9,12,17,18,11,11,15,12,10,21,18,14,13,12,16,17,15,17,17,12,15,12,11,8,13,16,12,10,6,13,9,15,11,12,12,10,9,11,12,6,11,11,14,10,7,11,7,13,17,10,11,10,11,8,10,9,10,9,14,10,8,8,11,8,8,11,4,11,11,10,8,6,9,7,5,9,4,12,3,5,6,6,4,2,6,3,2,5,2,6,1,4,1,3,3,4,1,3,1,4,1,2,0,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
本所四丁目,16,8,10,10,8,8,10,10,9,6,8,6,9,15,7,6,8,10,6,8,16,4,11,7,10,11,9,4,14,6,9,7,4,7,3,3,4,6,10,6,5,12,8,6,13,16,15,21,15,25,19,30,26,23,26,25,33,26,24,33,20,28,27,31,20,31,26,25,30,24,37,35,23,21,10,21,24,21,26,26,23,19,24,16,19,18,16,16,16,20,20,27,17,18,24,15,23,18,16,21,14,18,15,21,12,18,26,14,27,25,18,13,25,16,9,18,15,10,15,8,13,16,13,11,18,13,17,11,11,13,10,11,16,9,11,6,9,7,12,10,14,22,15,10,16,11,17,10,16,10,6,7,5,7,6,10,4,13,11,14,14,11,10,8,5,7,6,6,5,11,5,4,4,4,2,9,2,9,3,4,4,4,3,3,2,4,0,1,3,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
東駒形一丁目,6,7,5,3,1,6,7,2,6,4,5,1,2,7,2,1,1,3,4,3,3,4,0,2,2,2,1,2,3,2,4,2,5,1,6,2,2,3,3,3,2,5,4,6,6,11,20,11,13,12,18,15,18,20,20,19,13,26,27,22,22,19,18,17,10,12,17,9,10,14,10,14,15,11,17,11,15,10,9,12,7,10,8,14,10,8,14,7,17,8,9,10,9,12,6,15,13,13,7,10,5,13,14,12,13,9,8,6,12,11,7,6,6,7,5,6,6,12,6,8,10,5,8,3,10,8,4,5,4,6,4,6,6,9,8,6,8,6,6,6,7,6,4,5,8,6,7,11,5,7,5,4,2,5,7,6,5,7,5,4,4,4,3,5,3,5,2,2,2,3,2,7,1,6,1,2,4,1,1,5,0,0,1,2,1,3,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
東駒形二丁目,7,7,6,8,6,2,4,5,5,4,4,5,2,4,3,7,4,6,8,5,4,6,6,6,8,3,5,8,3,6,4,3,4,5,3,10,5,4,3,8,4,3,5,6,10,7,6,8,14,7,16,9,16,5,8,19,13,13,15,15,6,7,13,11,13,10,11,6,16,15,11,15,14,8,13,15,9,8,9,2,7,12,9,13,10,14,12,9,4,7,14,19,13,12,16,6,16,12,11,8,12,7,16,11,11,8,17,8,11,7,10,8,8,11,14,8,9,5,10,5,15,7,6,6,9,5,5,5,6,7,10,11,4,9,8,10,6,8,9,12,10,5,12,9,10,13,8,12,4,10,7,4,3,9,11,3,6,5,4,9,7,7,7,8,3,11,2,11,5,6,4,12,4,6,5,9,3,11,4,4,3,6,3,1,1,0,0,3,1,5,1,2,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
東駒形三丁目,2,4,3,3,3,2,5,4,6,4,4,5,5,6,9,4,4,4,4,3,3,1,7,4,0,6,6,2,5,5,5,1,1,4,7,6,8,4,3,1,5,3,3,8,10,8,11,14,13,15,15,8,16,17,22,23,18,15,23,16,15,17,17,8,7,16,11,12,19,11,9,14,17,13,7,16,12,13,11,13,10,9,12,13,17,11,12,15,9,15,12,5,15,17,15,5,12,9,13,17,18,12,9,14,12,11,10,16,12,8,7,9,12,11,8,14,11,8,8,3,4,10,5,8,13,6,7,4,5,3,9,7,6,10,7,7,7,5,8,9,5,8,7,8,10,11,9,6,7,9,6,5,7,3,8,9,5,10,10,7,2,8,3,2,3,5,4,3,6,13,2,4,5,10,2,5,4,5,3,8,0,3,1,2,1,3,0,2,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
東駒形四丁目,5,9,8,6,6,9,11,7,5,8,4,7,5,12,3,9,9,7,6,6,7,3,8,6,4,3,11,5,4,14,7,9,11,6,8,6,8,6,10,6,10,5,6,12,12,15,14,23,18,25,29,29,23,26,25,31,26,24,35,25,24,24,13,25,23,19,15,16,18,25,14,28,21,20,24,21,18,17,20,15,20,16,24,14,16,19,21,18,17,18,16,15,14,24,27,26,18,24,27,25,23,32,21,13,23,20,19,19,20,21,19,11,25,19,13,21,18,15,12,13,10,11,10,4,13,10,8,13,4,10,7,13,12,11,14,6,13,14,10,15,16,12,8,9,11,16,12,11,18,20,11,15,10,9,16,15,9,7,7,10,9,10,2,10,6,10,10,7,7,6,5,8,1,6,5,6,1,1,1,8,1,2,2,5,0,4,1,1,1,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
吾妻橋一丁目,6,6,15,5,6,6,5,5,6,8,6,9,5,3,2,5,3,6,5,4,3,3,6,5,4,4,4,5,3,4,3,4,3,6,7,2,5,2,6,7,6,5,3,6,1,7,11,7,9,14,20,15,16,17,15,9,21,20,23,20,16,28,25,16,20,17,11,21,14,20,20,21,19,12,25,26,21,19,12,24,23,23,13,15,21,10,16,17,11,13,13,27,21,11,21,24,17,23,20,24,29,16,14,18,12,13,17,21,22,21,8,13,19,14,23,17,20,17,15,8,17,15,13,17,10,14,9,12,11,13,7,12,15,6,12,10,11,17,7,8,9,20,9,18,20,14,10,15,10,15,5,6,13,9,16,12,4,12,13,16,12,9,6,7,5,9,6,7,7,6,7,10,5,12,1,5,3,5,2,3,3,7,1,3,2,4,0,3,2,3,0,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
吾妻橋二丁目,7,6,6,7,1,3,3,6,6,1,5,5,3,4,2,2,5,0,2,0,4,2,2,1,1,5,2,5,3,1,1,8,4,3,7,2,3,1,5,5,6,2,2,6,10,6,11,11,16,16,15,15,18,25,16,26,20,17,20,20,21,12,13,17,18,18,13,10,10,12,15,16,7,6,5,17,17,15,11,18,13,5,9,9,8,15,9,7,8,14,16,11,13,14,19,11,11,15,14,11,11,16,14,11,4,13,11,4,11,13,6,13,9,7,12,12,11,7,9,11,5,7,7,9,5,8,9,7,7,2,8,7,9,6,3,6,11,6,3,3,2,5,6,6,6,8,5,7,7,10,3,7,3,3,9,5,4,8,2,7,3,3,4,2,2,3,2,3,2,7,0,5,3,9,2,1,1,3,3,3,0,5,2,3,0,0,0,3,4,4,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,7,6,10,5,9,6,5,9,4,5,7,7,3,10,8,5,6,9,4,5,2,2,8,7,4,8,4,8,4,4,6,3,6,6,1,5,8,1,8,5,5,1,9,8,4,3,8,16,8,8,8,8,10,14,12,10,14,14,12,9,15,15,10,11,9,8,11,10,11,10,12,14,14,13,15,10,10,12,18,14,8,5,11,8,13,17,13,12,15,9,12,10,14,6,10,20,14,17,18,17,9,15,20,9,14,19,11,25,22,12,10,5,5,11,12,9,21,7,8,13,7,12,4,12,10,3,8,12,10,9,9,11,7,8,9,13,10,6,10,8,10,9,6,5,13,11,11,13,9,15,5,5,5,4,9,12,2,10,4,7,7,9,4,12,5,5,3,11,5,7,4,3,5,6,2,8,0,5,2,4,2,4,0,1,1,3,0,3,1,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
錦糸一丁目,6,5,4,1,4,9,5,5,6,5,4,4,6,4,0,3,4,4,4,3,2,2,1,5,4,3,4,4,6,4,3,4,4,8,3,2,5,5,5,6,12,4,6,6,15,9,15,13,19,17,23,26,30,23,34,24,29,20,30,25,24,19,33,19,38,17,24,15,19,20,31,23,30,19,24,16,24,21,20,16,19,20,22,15,23,11,20,11,17,20,14,22,20,21,16,24,16,21,15,17,15,17,22,21,14,15,19,16,12,20,8,16,10,19,14,17,12,12,10,8,8,9,11,15,11,10,11,5,9,12,3,4,10,10,9,5,6,9,6,5,7,9,13,12,5,9,10,12,13,8,2,10,3,10,7,9,11,7,4,6,3,2,6,3,0,5,1,8,5,3,1,6,1,6,1,3,4,1,1,4,1,4,1,7,0,3,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
錦糸二丁目,1,5,3,2,2,1,0,0,3,4,0,0,1,3,0,1,3,0,3,0,0,2,0,0,4,1,2,3,1,1,2,1,2,1,1,1,1,1,0,0,0,1,2,0,4,1,8,5,8,5,9,10,11,10,10,7,9,5,6,7,9,9,4,8,7,9,8,4,6,4,7,6,2,4,3,8,10,7,6,4,8,8,4,5,7,5,6,1,5,9,5,4,4,7,10,7,6,5,8,4,3,5,4,2,5,2,6,5,5,5,1,7,4,6,3,7,4,5,11,7,7,5,10,2,3,0,0,1,2,3,2,5,1,4,2,3,4,3,2,4,9,2,4,4,7,5,4,9,4,2,3,2,2,0,3,3,1,3,0,3,1,3,1,4,3,2,2,1,2,2,1,1,1,4,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,2,4,4,4,2,2,2,1,3,2,0,1,3,2,1,4,1,0,2,0,2,1,2,0,4,1,0,0,0,1,2,2,2,0,0,1,1,1,2,2,3,1,5,1,7,5,2,8,5,4,5,8,6,5,13,4,13,7,5,7,13,8,11,5,4,5,6,4,8,8,11,7,8,7,5,7,12,6,12,7,11,5,4,6,2,6,5,7,6,5,7,4,2,4,13,11,14,4,5,3,3,7,7,9,10,4,6,12,4,3,6,2,3,4,4,5,2,4,1,2,6,4,3,8,3,3,7,3,6,5,4,3,4,2,0,3,4,1,5,3,5,1,7,2,1,3,0,1,3,5,0,0,2,0,2,2,1,3,2,4,0,1,1,0,2,2,0,1,1,0,2,4,1,3,0,2,1,3,0,2,1,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,2,6,7,7,15,8,11,9,6,10,7,7,6,7,5,5,4,11,7,4,4,6,11,5,4,7,7,5,9,5,8,4,9,4,10,7,9,9,6,3,5,7,6,8,2,11,6,7,12,8,7,9,17,19,20,12,10,16,14,11,17,16,12,13,12,12,6,8,12,10,12,14,17,20,10,12,17,13,16,14,16,18,15,8,25,24,18,13,19,20,21,15,15,20,22,17,23,21,16,16,21,22,19,19,14,9,19,15,23,21,14,9,12,8,16,12,13,15,13,6,6,9,12,9,7,6,7,5,7,4,6,5,5,4,6,6,8,9,5,8,6,12,8,8,13,14,10,13,5,10,3,4,5,10,6,8,3,9,8,10,6,5,3,7,3,4,6,5,6,3,1,3,0,7,1,3,1,7,0,7,0,5,1,5,0,0,0,2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
太平一丁目,19,12,16,19,24,12,21,12,16,20,17,13,18,18,18,13,13,18,19,14,20,13,20,15,12,13,18,8,19,10,11,11,10,7,10,9,6,11,16,12,10,9,7,13,15,14,16,22,21,20,25,10,27,32,23,43,50,27,31,27,33,41,34,30,24,33,25,29,32,31,32,19,30,43,39,28,37,24,31,34,30,27,38,38,32,28,27,32,44,36,45,42,38,38,32,29,32,37,33,39,32,33,38,23,32,28,25,22,24,16,19,14,31,28,25,17,24,22,14,21,19,13,14,19,19,19,19,11,13,21,14,16,10,23,12,13,19,15,21,22,12,19,25,15,19,18,17,15,19,18,7,12,8,12,9,9,12,16,11,15,9,12,9,6,9,14,4,10,8,12,7,11,4,8,4,10,2,8,0,2,2,4,0,5,1,1,2,3,1,1,2,4,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2
太平二丁目,6,3,3,6,3,1,4,2,4,0,2,2,0,2,2,1,2,4,3,1,5,2,2,3,3,2,2,5,3,4,6,3,4,4,3,1,5,4,6,4,6,8,4,3,9,11,18,2,12,6,8,14,8,8,9,10,16,14,22,19,15,11,17,17,19,19,20,13,15,11,16,14,10,10,20,15,14,12,14,10,11,6,12,10,16,8,13,12,12,10,11,16,14,5,13,9,10,11,11,9,8,12,9,15,14,12,13,9,18,8,7,7,15,5,9,9,6,7,5,7,9,12,10,8,10,6,7,5,6,5,7,8,7,8,3,7,6,9,7,3,13,3,10,7,7,10,10,5,12,5,6,7,4,3,1,4,7,13,4,6,5,10,3,7,8,2,5,3,2,4,4,2,3,3,3,1,2,1,1,2,0,1,2,2,0,2,0,2,0,1,2,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
太平三丁目,9,6,4,6,5,3,3,5,9,6,4,6,5,7,4,3,1,1,6,7,2,2,1,2,3,1,2,3,3,2,4,4,3,5,1,4,4,5,7,3,4,3,3,4,6,8,7,4,8,9,21,15,17,14,22,23,20,23,18,16,20,28,20,12,19,18,17,13,20,16,20,14,16,16,17,17,16,15,15,17,10,16,17,11,15,12,17,10,15,11,7,16,11,16,18,13,12,14,15,10,12,6,11,8,12,10,11,5,6,7,4,2,9,6,10,7,6,4,9,3,3,7,3,7,7,2,4,7,4,6,5,4,1,5,10,3,3,5,7,4,0,3,2,8,6,6,10,8,7,4,9,7,1,2,4,5,3,1,2,3,6,8,2,5,1,5,1,6,2,5,4,5,0,3,4,3,1,3,1,1,0,2,1,3,0,4,2,3,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
太平四丁目,26,14,16,18,13,20,21,15,12,11,13,20,16,16,9,17,10,22,12,15,8,11,11,16,12,16,10,13,16,14,13,13,20,11,15,19,9,16,19,16,15,15,23,13,17,18,20,21,28,25,34,33,40,42,41,40,43,30,42,25,45,44,45,40,46,39,46,35,46,35,31,30,40,47,33,32,27,28,43,26,42,36,31,35,40,36,29,34,34,25,33,33,45,42,40,44,45,45,46,43,36,54,49,47,43,45,43,55,54,44,26,44,32,36,35,31,38,29,35,33,28,22,31,19,26,28,29,32,22,29,20,26,18,21,30,23,20,22,20,26,27,27,35,31,26,29,30,22,24,27,16,30,9,21,21,25,17,29,19,27,19,16,19,24,20,23,18,22,19,14,6,16,5,13,9,13,4,12,4,10,0,9,7,8,1,0,0,3,1,4,2,3,0,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
横川一丁目,8,3,9,11,4,5,13,6,7,7,3,4,11,6,10,7,7,8,5,7,7,4,6,4,8,6,2,5,5,5,3,5,9,5,2,6,8,5,13,5,4,6,13,5,7,4,10,9,12,11,6,8,10,16,16,12,20,12,13,16,15,13,19,8,22,11,15,11,10,15,12,19,13,15,19,14,15,11,9,17,15,10,13,13,14,12,18,9,16,14,13,9,11,8,9,22,19,16,16,9,13,14,11,9,17,13,18,11,6,13,10,11,14,13,8,6,10,11,8,11,7,3,7,4,4,12,7,7,12,4,6,8,12,3,10,6,7,10,10,9,8,9,4,4,7,11,14,3,8,8,10,10,1,11,5,7,8,5,7,5,2,3,4,4,2,6,5,2,4,3,5,5,2,3,3,1,0,3,1,1,1,2,1,2,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
横川二丁目,7,8,6,4,4,6,5,7,7,5,2,4,1,1,1,1,3,1,5,7,4,2,1,4,2,4,6,2,3,2,1,5,3,4,2,5,2,3,3,4,5,5,9,10,13,10,13,5,23,18,20,23,30,21,25,21,19,20,30,18,13,17,20,21,15,14,20,21,20,8,23,13,20,14,14,16,14,17,11,6,14,15,14,6,17,10,11,14,13,6,17,20,23,10,14,15,8,8,11,13,10,7,14,15,9,9,11,4,13,8,8,7,10,10,9,9,8,4,5,11,7,3,6,3,5,5,3,5,8,5,5,3,8,6,4,8,4,6,12,5,10,6,13,2,7,5,6,5,3,3,4,2,6,3,6,6,0,1,5,7,4,5,5,5,4,5,1,5,1,2,2,5,2,6,3,3,2,3,2,3,1,2,0,1,1,0,0,2,0,0,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
横川三丁目,8,5,0,1,4,5,4,4,3,3,3,3,4,2,4,3,4,5,0,6,3,4,5,3,3,2,2,5,3,1,4,5,2,3,1,4,1,3,5,4,5,5,2,7,10,6,11,6,9,4,11,6,15,10,18,13,18,16,15,11,13,13,8,15,8,6,10,13,15,11,11,11,13,9,8,12,14,5,11,11,7,16,8,8,7,7,5,12,14,4,8,8,7,10,11,8,14,10,11,8,14,11,7,10,12,9,6,9,10,9,11,3,17,4,8,8,4,4,4,5,2,4,4,5,10,4,3,7,3,4,6,1,5,4,6,9,6,3,5,7,5,7,6,3,6,7,9,3,4,8,1,3,4,3,5,7,2,4,8,6,5,10,4,4,3,4,4,5,3,2,1,5,5,4,0,2,4,3,0,4,3,5,1,2,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
横川四丁目,4,2,2,2,4,5,1,3,3,1,3,1,5,4,2,3,3,4,5,2,4,3,9,4,6,5,7,4,7,4,5,5,2,6,4,3,5,3,4,3,10,6,6,8,6,6,14,8,15,6,15,8,18,19,18,15,10,10,9,6,11,8,9,7,10,15,6,6,7,5,9,6,9,9,16,5,12,3,9,6,11,6,10,12,11,6,9,6,8,9,10,9,16,13,16,12,9,8,18,12,13,13,8,12,9,12,8,8,9,12,5,8,6,12,14,12,5,7,7,8,7,4,8,5,7,7,2,7,4,6,2,4,6,6,10,3,5,5,8,4,5,5,8,3,6,4,6,4,8,9,4,2,4,5,4,4,6,6,3,7,2,11,4,7,2,6,3,10,2,3,4,6,3,4,0,4,2,5,0,3,0,1,0,2,2,3,1,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
