年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
横川五丁目,10,4,8,4,12,7,9,12,8,6,9,7,10,8,12,11,11,15,11,9,7,7,9,13,18,8,12,10,17,12,8,14,16,14,19,10,15,17,22,19,15,14,17,12,11,11,9,10,5,11,13,9,9,11,12,10,6,10,12,7,17,11,9,12,9,9,8,12,11,15,12,12,20,17,18,18,13,15,15,18,8,9,12,13,12,22,15,21,16,31,19,24,18,19,21,23,14,18,15,27,10,20,14,21,25,28,13,21,16,19,15,25,15,16,19,16,11,20,18,13,14,14,8,22,19,13,18,19,25,21,13,34,23,24,25,24,24,31,16,22,14,23,21,33,17,32,19,40,19,37,22,27,22,20,15,20,19,33,15,24,9,17,17,21,17,15,8,19,9,17,4,14,7,15,4,8,4,11,2,7,7,8,0,1,1,6,0,3,1,3,1,4,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
業平一丁目,12,13,11,10,7,15,10,16,10,9,10,5,12,10,10,17,14,13,7,12,8,6,11,14,18,12,11,7,8,9,8,11,13,5,12,14,6,13,9,11,10,17,13,9,9,15,7,8,12,7,9,16,16,13,13,16,16,14,23,18,18,25,22,20,28,15,23,24,22,23,25,22,21,25,21,21,34,38,25,18,24,26,28,26,36,30,27,22,22,27,26,22,19,22,25,21,30,28,12,20,26,21,18,20,11,25,21,15,19,14,16,11,19,9,19,21,11,12,11,20,20,12,19,30,21,21,16,17,18,23,12,20,21,21,16,32,23,29,11,12,10,24,17,15,19,20,17,15,16,23,17,14,12,10,13,18,13,15,11,15,9,14,5,12,11,17,5,16,8,7,2,11,7,8,7,6,2,7,0,9,4,3,2,4,2,3,2,6,1,2,0,4,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0
業平二丁目,9,3,3,2,2,5,4,2,3,1,2,4,0,2,4,0,1,4,1,1,2,1,4,3,7,6,3,2,4,5,3,9,7,2,7,3,12,2,6,3,4,5,4,7,8,6,3,4,10,6,13,10,11,9,10,11,14,15,10,7,21,10,13,9,12,17,10,7,20,9,15,11,12,20,14,9,8,12,18,10,21,10,10,15,14,9,10,14,16,13,11,17,13,15,14,12,11,13,9,3,12,8,14,6,13,8,12,10,14,8,11,5,13,8,6,12,6,9,7,6,10,4,5,11,10,5,12,6,6,5,5,12,11,4,8,10,7,8,10,5,8,8,6,6,7,7,5,8,5,2,3,6,4,2,6,6,4,4,5,5,5,4,1,6,3,4,4,5,3,3,2,2,1,6,0,4,1,3,2,1,0,5,1,0,0,2,0,1,0,3,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
業平三丁目,7,8,4,6,5,7,4,4,3,5,4,4,3,5,4,3,2,4,2,4,4,2,5,3,6,6,5,4,4,2,1,4,4,1,8,1,6,3,6,4,4,5,4,1,3,2,10,10,14,9,17,11,14,13,13,9,13,13,12,13,16,17,22,14,11,19,16,15,18,10,15,14,16,13,13,13,13,14,13,9,14,13,13,17,15,18,11,15,12,14,15,13,7,11,18,16,10,17,10,5,13,15,10,7,9,8,7,7,3,9,7,8,12,2,6,2,5,3,9,8,4,13,4,5,8,7,3,4,5,3,14,9,10,7,7,12,6,3,4,1,4,7,3,7,6,5,3,4,5,5,6,7,2,3,4,7,3,2,4,3,2,5,0,4,2,7,3,1,1,6,1,4,1,1,0,2,2,3,0,1,0,3,1,2,0,2,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
業平四丁目,11,10,7,5,4,4,4,6,5,3,10,4,6,8,9,6,4,5,8,3,5,8,4,6,4,4,5,3,9,3,4,4,3,5,4,6,2,5,5,4,5,5,9,6,8,11,9,15,9,18,16,22,14,16,16,23,21,23,29,28,18,25,13,23,21,18,16,17,20,17,19,20,17,19,17,15,24,22,9,14,14,21,9,16,19,16,11,14,23,18,10,15,18,19,17,15,18,7,15,12,10,8,16,8,10,13,13,5,8,14,16,9,9,7,10,9,4,11,12,10,14,11,12,9,8,9,11,13,13,16,20,8,22,12,18,6,12,3,4,7,4,9,7,10,8,9,7,12,10,13,10,13,7,2,3,9,11,11,5,6,6,7,6,9,7,8,3,10,3,10,7,5,2,6,0,8,2,3,1,3,3,2,1,7,1,3,2,2,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
業平五丁目,9,12,16,12,11,10,10,6,17,9,14,12,17,12,11,8,7,11,7,8,13,8,13,7,9,12,5,7,4,10,7,14,11,11,7,7,7,10,9,10,8,5,6,8,2,9,12,11,9,17,9,12,10,17,13,20,22,21,25,28,20,19,17,21,16,20,11,17,18,24,19,16,25,31,29,26,24,24,21,34,23,24,17,30,27,22,28,19,19,23,20,15,20,18,21,19,19,16,17,14,20,17,16,15,15,8,11,10,12,9,9,4,14,11,7,13,13,5,5,7,6,8,7,5,10,10,10,7,12,4,8,10,11,10,7,13,6,7,5,10,7,7,4,14,3,6,12,13,8,13,4,8,7,2,6,7,7,3,6,11,3,1,4,11,3,10,6,7,5,9,3,5,1,6,2,3,1,6,1,7,0,9,3,5,1,1,2,4,2,3,0,1,0,2,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0
向島一丁目,10,22,7,7,13,7,4,5,10,4,5,9,3,3,2,5,3,5,5,5,3,3,2,4,7,3,3,8,7,3,8,4,10,4,6,4,6,6,12,5,6,4,5,3,9,11,10,12,14,15,20,13,18,18,22,18,20,21,21,23,27,14,22,25,31,21,26,17,31,20,25,22,19,20,21,15,18,10,20,19,18,18,13,18,22,16,25,22,15,10,27,15,20,21,12,13,9,20,13,16,14,13,10,10,12,8,11,13,15,14,15,10,11,12,12,9,7,9,8,10,10,10,18,8,17,3,12,10,16,9,11,8,19,15,10,12,13,16,11,11,5,11,15,12,11,16,7,12,16,9,12,13,6,17,6,11,8,11,9,14,6,10,6,2,3,7,3,14,4,11,6,5,2,6,6,4,1,4,3,0,0,4,0,1,0,1,1,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
向島二丁目,13,10,7,11,9,7,12,9,16,7,9,4,9,8,11,5,6,12,5,6,11,6,8,10,6,7,7,7,10,3,3,10,3,9,3,6,12,9,6,10,7,7,11,6,8,10,19,16,16,19,12,16,15,19,23,17,21,17,24,21,27,19,25,22,18,14,18,24,34,16,22,14,23,14,21,24,28,18,15,16,18,22,24,26,25,32,27,31,23,25,23,20,18,23,24,20,34,23,16,19,21,27,22,20,16,20,15,20,24,13,17,14,12,13,14,13,13,16,12,15,9,13,8,20,15,11,22,11,15,10,13,19,25,21,19,24,14,21,10,15,8,10,12,12,12,7,8,13,7,9,11,15,10,10,7,12,5,19,4,9,4,15,6,5,2,7,4,7,3,13,2,6,2,4,3,5,1,4,1,4,0,1,2,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
向島三丁目,21,24,15,17,10,9,15,9,11,8,11,15,10,9,17,14,13,6,9,11,14,7,7,14,8,11,12,5,11,9,11,14,8,9,8,10,9,15,6,7,7,11,5,16,18,17,25,26,20,27,31,26,34,28,33,32,30,30,47,32,43,33,48,36,47,42,47,39,44,37,31,33,43,30,42,43,29,25,43,32,42,31,27,38,43,31,41,42,37,36,41,19,35,22,25,28,30,37,18,11,23,23,33,28,23,16,21,25,23,19,18,19,24,19,15,18,17,12,22,21,19,12,24,22,18,17,23,14,18,16,24,22,23,26,16,24,21,26,13,14,16,16,20,34,20,22,16,21,17,21,9,17,17,8,17,12,18,17,7,10,8,18,3,10,11,11,5,12,6,15,3,11,10,12,4,8,5,9,1,5,3,6,2,7,2,5,2,4,1,4,1,3,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
向島四丁目,8,7,10,7,5,10,10,6,10,6,9,9,7,9,10,9,11,9,9,13,6,6,6,9,9,10,10,7,6,17,7,10,11,10,11,8,11,12,16,9,14,11,15,15,22,12,12,13,13,10,9,11,20,21,5,10,11,15,14,20,22,21,15,11,24,14,19,14,19,11,15,11,15,20,12,17,17,15,23,15,19,11,21,23,31,26,19,19,25,28,26,21,18,20,16,12,15,22,19,21,18,18,21,21,16,25,21,17,26,29,14,18,17,21,13,8,25,8,12,18,11,15,12,19,26,14,29,13,12,21,29,14,21,22,23,25,18,22,22,11,13,14,11,14,14,15,17,18,7,11,16,30,8,10,10,13,10,14,16,14,9,13,8,9,8,15,10,10,7,9,3,15,2,7,6,7,3,11,2,5,4,7,3,1,1,2,0,1,0,1,1,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
向島五丁目,25,15,17,18,13,11,14,11,17,17,16,9,14,15,14,14,15,9,16,10,13,11,11,9,9,20,18,8,15,9,14,7,10,15,10,7,8,11,13,11,10,16,20,17,18,15,22,19,21,33,30,28,30,27,35,37,33,38,31,38,30,38,38,30,49,32,34,31,33,42,45,35,52,33,37,33,39,34,41,26,45,24,36,31,39,30,37,35,38,32,40,25,30,32,29,30,35,23,27,23,37,32,28,21,20,23,38,17,26,24,22,31,17,17,20,23,23,18,23,19,24,22,18,17,27,25,32,31,23,27,30,38,35,25,23,21,33,29,16,20,26,20,24,23,16,23,18,29,22,35,17,23,16,18,17,18,17,16,15,24,14,19,12,20,10,24,6,14,9,16,7,14,2,8,9,12,2,3,5,11,1,5,0,4,0,3,0,0,0,5,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東向島一丁目,7,10,11,8,16,7,8,4,8,8,6,8,12,13,9,9,13,10,11,8,7,8,9,10,10,6,12,10,7,6,4,10,6,9,10,4,5,7,9,4,11,11,8,7,10,10,15,17,10,6,17,18,20,14,20,22,31,21,21,20,18,17,24,16,18,23,27,24,24,18,21,23,17,16,25,24,27,20,27,23,21,18,20,28,22,25,34,22,34,22,18,20,23,21,25,19,24,16,17,14,22,12,19,15,15,20,19,14,18,14,17,23,16,15,10,15,14,16,17,19,27,15,18,24,19,15,28,15,28,27,33,16,31,21,31,28,39,22,17,10,14,18,29,24,18,36,20,28,21,40,21,20,17,22,22,16,15,25,16,27,17,19,11,19,9,14,12,17,6,11,7,10,5,9,4,16,5,8,4,6,2,13,2,5,2,8,0,1,0,2,1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東向島二丁目,12,15,18,9,17,15,21,17,13,9,19,12,16,21,10,11,16,14,22,14,15,16,31,19,14,23,13,16,20,15,24,18,16,12,22,19,18,19,16,21,19,15,12,26,18,18,23,26,17,20,25,35,29,31,28,30,31,45,33,43,31,31,35,26,42,34,31,40,38,28,35,37,44,30,33,47,38,33,45,55,59,38,43,42,51,42,45,35,29,37,51,53,33,28,39,47,43,46,37,32,35,32,41,41,37,31,37,20,32,22,30,29,25,30,22,29,25,19,22,13,34,15,22,21,26,20,31,21,24,26,27,35,39,39,51,37,36,44,15,24,23,26,37,32,29,43,26,35,28,45,23,33,14,27,23,25,32,33,19,23,20,31,19,22,10,26,17,18,9,16,7,15,13,21,4,13,3,14,5,14,0,9,2,7,5,4,0,6,1,6,1,8,0,3,1,2,0,2,0,1,0,2,0,0,0,1,0,0,0,0
東向島三丁目,18,13,11,20,11,22,16,12,13,13,16,8,19,20,14,14,14,18,17,12,12,15,8,20,18,16,17,13,15,13,7,9,13,15,12,11,16,14,10,14,19,18,7,11,15,13,13,12,20,18,17,15,21,17,22,15,18,15,17,18,19,22,17,23,17,27,22,28,27,21,24,27,18,29,23,24,37,27,25,31,26,26,31,34,51,32,38,20,20,36,38,34,31,28,33,26,32,32,26,16,25,21,24,21,19,21,22,17,16,23,28,17,16,23,16,16,9,18,23,13,25,23,18,14,20,17,21,14,16,15,20,24,19,17,23,24,18,22,13,17,19,24,15,26,14,21,27,25,17,23,18,19,15,27,11,14,11,20,11,20,13,14,14,12,10,11,4,9,8,13,8,8,6,7,2,8,1,14,2,9,2,2,1,7,1,8,1,4,1,3,3,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
東向島四丁目,14,20,10,12,14,10,7,7,10,12,13,9,12,14,14,13,9,15,14,12,9,8,9,13,5,11,12,9,18,9,12,7,11,13,11,5,19,17,11,10,14,14,14,14,19,17,15,15,26,27,23,22,24,25,19,33,22,25,19,23,32,22,24,27,21,26,21,23,22,23,33,16,20,26,30,30,27,27,31,30,32,31,33,29,26,29,30,25,31,27,26,31,19,26,27,36,21,27,24,22,26,22,26,26,16,24,13,24,21,25,22,15,20,19,25,17,22,12,26,16,25,18,26,18,25,13,17,16,24,19,29,21,26,30,31,24,26,26,20,18,14,23,25,16,29,18,12,20,23,26,17,25,12,16,8,20,15,20,14,19,20,22,11,17,5,16,7,21,9,12,7,13,7,17,7,7,2,9,2,14,3,8,3,9,0,1,0,8,1,6,3,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
東向島五丁目,20,20,17,13,17,17,17,15,17,18,13,16,15,5,9,9,10,10,9,18,8,4,16,11,13,17,9,10,15,17,16,17,16,17,12,17,16,19,15,13,18,20,25,15,16,24,19,17,19,21,13,27,23,27,25,32,29,21,17,39,36,28,35,44,39,36,32,28,28,26,33,44,33,31,27,35,30,23,34,18,29,27,21,38,32,26,24,34,30,29,30,26,31,32,31,26,32,35,29,25,23,28,35,24,33,20,21,26,24,27,20,18,24,19,17,17,22,13,18,22,19,23,19,12,19,27,23,19,24,24,24,19,23,32,34,26,37,27,15,19,15,15,26,22,24,17,17,28,22,26,13,26,23,15,13,18,20,18,17,18,13,15,10,25,11,18,5,8,5,14,4,12,3,9,3,7,3,8,3,5,1,11,2,5,1,5,1,2,0,2,1,1,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
東向島六丁目,22,22,16,24,17,25,19,25,11,38,25,25,19,18,24,21,21,28,19,20,27,8,18,17,22,15,15,17,21,20,24,17,17,11,19,19,17,20,14,7,18,15,12,19,20,17,26,20,30,27,33,31,36,27,26,35,37,25,29,37,45,43,45,46,37,33,35,48,39,53,44,37,41,38,44,39,47,42,37,32,56,39,50,44,58,48,53,49,59,52,38,33,53,36,48,32,36,33,30,34,37,42,36,30,38,32,35,22,38,27,26,35,34,33,26,18,20,24,25,32,27,25,34,17,25,31,39,28,37,27,26,35,52,32,36,44,44,38,21,17,18,31,32,28,26,32,20,29,34,34,30,31,25,24,20,25,25,23,22,32,22,26,17,21,9,27,16,28,20,28,10,21,11,20,13,10,7,20,4,13,3,9,3,11,0,11,1,9,1,3,0,7,0,5,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0
堤通一丁目,14,18,14,5,14,19,13,7,23,12,19,19,14,12,16,8,14,20,13,11,12,13,12,10,16,9,13,11,12,9,15,9,10,6,19,12,5,10,12,11,11,5,13,11,15,2,13,3,10,10,13,13,24,11,19,11,20,15,18,11,24,19,23,22,22,26,24,19,22,15,23,18,19,23,16,21,18,16,18,27,17,18,27,25,28,24,17,18,31,23,21,27,26,29,28,21,22,18,19,16,18,8,19,19,10,15,13,8,9,11,12,9,9,12,10,7,12,7,5,7,10,11,11,6,16,13,10,7,10,15,13,14,9,10,15,19,14,19,10,10,12,10,10,11,11,7,7,5,8,10,10,11,4,7,2,9,5,8,2,14,12,11,12,4,3,11,3,9,2,2,5,11,5,4,0,7,1,1,1,3,1,4,0,1,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
堤通二丁目,7,8,5,6,7,5,14,13,9,13,6,12,11,8,10,10,15,17,15,17,27,12,22,18,21,21,21,16,16,27,16,11,24,21,30,27,24,21,27,19,21,23,20,20,22,11,24,18,16,20,11,9,7,17,13,21,17,14,18,15,10,16,19,12,8,12,14,12,16,16,10,26,20,17,18,31,14,21,27,24,20,24,24,24,28,51,22,34,26,29,34,23,32,35,28,31,23,35,21,28,23,38,27,26,16,18,15,27,11,20,15,23,14,29,20,17,16,27,17,31,20,28,21,48,33,40,26,42,46,53,46,63,47,62,52,70,53,52,33,35,46,46,40,50,41,59,43,62,45,74,29,49,34,40,35,57,32,33,33,48,29,33,29,26,16,13,16,18,12,21,7,6,3,11,6,19,5,14,1,9,6,6,4,4,0,6,0,3,1,2,0,4,0,1,0,2,0,2,0,3,0,1,0,0,0,0,0,1,0,0
墨田一丁目,7,18,13,8,15,11,18,10,11,14,11,10,17,6,11,14,11,12,13,16,18,14,14,17,18,14,13,18,21,19,20,7,24,29,22,22,20,20,15,18,14,22,15,17,9,11,9,19,9,11,14,13,9,16,21,20,20,19,15,7,11,28,14,18,13,20,23,18,23,13,18,24,28,13,17,22,22,18,14,21,27,21,27,31,26,44,32,30,14,27,33,33,26,31,33,21,22,29,20,24,32,28,31,26,16,23,18,18,16,18,15,21,17,18,15,13,23,18,19,14,8,18,9,13,17,19,13,24,17,11,16,18,19,15,22,9,16,19,15,7,7,11,10,8,8,10,12,17,9,15,9,16,11,14,7,14,9,12,14,15,5,18,9,9,13,12,7,7,3,5,5,9,2,7,4,7,2,5,5,5,4,2,0,6,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
墨田二丁目,11,16,13,17,10,14,15,14,17,12,16,11,13,19,13,15,16,15,14,12,17,12,21,12,10,15,15,13,17,12,19,11,14,14,15,19,21,9,24,15,20,18,15,16,25,16,22,13,30,13,23,24,24,24,24,19,26,16,20,21,27,33,26,28,22,18,37,24,24,19,22,21,23,28,34,29,34,26,33,25,34,22,25,41,33,30,42,21,29,33,27,29,30,28,34,31,27,29,28,20,35,23,32,25,28,32,26,15,28,26,24,25,29,26,24,25,21,12,17,20,16,20,32,24,27,22,23,19,19,27,37,20,37,34,33,28,35,23,17,17,13,17,28,28,16,28,24,30,20,27,24,27,12,22,21,26,23,24,18,18,20,26,10,19,13,14,12,21,10,21,6,15,5,19,4,7,2,10,8,11,3,6,0,3,2,8,1,6,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
墨田三丁目,16,11,13,8,7,11,10,16,8,13,13,11,6,17,12,12,13,12,13,9,16,11,13,11,14,9,18,15,13,11,17,15,6,14,11,9,9,14,18,11,18,11,16,13,15,23,8,18,15,21,24,19,27,26,21,22,17,18,17,16,27,32,22,21,19,25,22,22,20,22,20,17,18,24,23,26,34,25,26,29,19,20,30,21,29,28,34,20,19,24,21,26,31,27,27,25,18,26,21,20,22,29,31,20,30,19,28,24,24,27,26,13,25,7,19,27,21,20,19,14,25,18,26,19,19,27,33,26,30,22,34,27,38,26,35,26,42,31,19,25,19,13,23,20,31,23,31,29,23,19,26,29,19,16,24,26,22,29,23,23,24,27,18,19,14,19,12,16,16,17,7,12,8,14,7,13,13,4,4,8,5,6,0,4,1,4,2,4,1,3,1,3,0,2,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0
墨田四丁目,27,23,12,16,24,20,24,19,20,23,25,18,16,19,19,18,16,18,17,20,10,13,14,18,17,19,15,17,17,22,19,17,22,19,19,12,20,17,17,23,13,21,23,19,15,12,16,14,16,16,22,22,21,23,17,25,23,25,32,23,30,32,24,32,22,20,32,25,29,36,33,29,45,36,33,32,31,36,37,44,34,35,51,39,53,46,41,29,48,35,35,45,43,36,44,34,32,27,15,19,29,39,33,37,33,30,28,25,29,24,45,27,41,28,26,22,26,22,26,31,33,26,22,35,28,27,23,38,39,33,37,38,36,35,44,43,51,39,25,28,19,24,33,40,35,44,29,48,40,44,24,33,19,33,26,35,28,33,27,26,33,28,23,24,16,27,7,24,11,27,12,16,7,21,8,25,6,16,6,21,5,13,2,11,0,12,0,7,0,5,0,5,0,7,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
墨田五丁目,9,3,7,3,5,6,10,3,5,4,10,12,8,7,5,16,11,9,8,8,6,10,7,5,4,9,3,10,6,4,7,7,13,6,7,3,12,4,6,8,6,2,13,3,9,12,12,9,10,17,12,11,15,13,13,17,17,12,17,10,12,12,14,14,23,8,19,13,19,10,14,13,17,18,6,15,24,12,16,13,16,16,16,14,21,18,25,15,20,15,21,18,31,20,14,18,22,17,17,15,24,15,22,19,21,17,18,17,21,17,17,23,24,13,15,18,15,13,17,15,29,16,21,17,26,16,21,25,22,26,28,21,42,29,33,32,35,23,19,21,28,17,31,27,25,34,26,31,26,22,18,25,19,15,16,22,23,27,15,28,24,24,16,17,19,24,6,18,12,26,11,9,7,15,6,12,5,16,3,10,2,10,2,12,2,4,1,3,1,4,0,3,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0
押上一丁目,12,7,7,4,10,6,9,6,6,8,4,5,9,7,6,1,6,3,7,5,7,4,4,2,5,6,4,5,7,9,6,6,5,4,10,7,6,2,5,4,4,6,9,4,6,12,12,18,8,19,11,22,12,18,21,18,22,29,23,35,21,32,23,32,25,20,35,21,26,19,23,23,18,25,19,17,23,18,18,22,12,21,20,14,15,17,23,19,13,24,8,13,14,20,20,11,14,16,14,18,14,15,16,13,13,11,10,12,13,11,13,14,13,7,16,12,18,8,12,10,10,14,15,10,14,12,14,17,13,13,12,18,16,15,27,15,13,13,3,8,6,10,13,10,8,11,14,14,11,19,11,14,8,10,10,6,7,14,7,8,9,11,4,10,1,5,5,8,2,5,4,4,3,4,1,5,3,3,0,9,1,4,4,5,1,2,0,6,1,3,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
押上二丁目,16,15,12,17,17,10,8,15,8,9,8,21,13,9,10,10,10,12,10,14,8,6,13,5,5,11,13,14,7,16,8,15,12,17,18,14,20,9,13,12,17,13,12,20,9,20,19,18,20,17,26,24,20,26,17,25,23,36,31,23,37,35,34,36,28,28,33,29,29,32,29,36,32,21,29,23,33,25,29,30,30,31,21,27,29,32,37,35,41,33,29,30,27,26,33,21,29,26,20,23,30,37,28,28,22,26,20,19,22,30,17,26,26,26,31,29,25,20,21,23,16,28,25,15,30,27,25,16,13,30,28,26,34,25,33,30,31,23,14,18,15,21,22,27,30,41,28,28,24,24,24,19,22,14,16,21,16,20,23,33,9,15,17,20,8,21,15,16,14,14,5,14,6,10,6,9,2,5,4,12,0,14,3,9,3,8,1,7,0,2,1,5,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
押上三丁目,24,11,12,14,9,14,12,18,10,7,10,8,8,14,16,10,11,8,16,15,5,11,14,10,15,14,17,10,9,20,14,11,16,10,21,14,16,8,17,17,20,14,30,17,20,21,15,19,21,21,32,27,28,21,34,23,24,32,38,21,40,33,29,17,33,29,34,35,29,24,29,23,33,26,23,25,30,38,30,25,25,30,33,24,30,24,35,19,30,27,41,30,38,30,22,29,35,42,32,19,27,21,27,21,31,29,26,23,12,30,24,26,29,13,25,28,36,20,29,25,19,24,26,25,31,26,41,24,32,28,31,24,43,31,24,23,34,27,22,13,21,36,21,26,27,25,31,28,23,22,22,28,25,19,13,29,21,17,25,24,14,25,17,19,16,23,14,23,19,17,11,28,3,11,3,15,9,15,6,13,7,8,4,9,3,5,2,3,3,4,2,8,0,3,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
京島一丁目,50,42,51,41,56,34,34,43,31,22,28,27,25,23,17,16,23,24,18,22,14,24,13,14,13,19,15,13,14,15,9,19,26,17,13,19,10,20,16,21,18,16,23,19,15,24,25,26,25,23,24,32,40,25,30,43,39,47,46,63,50,43,54,57,63,66,63,60,55,71,57,64,53,54,68,58,65,65,70,63,59,46,70,63,73,66,49,49,63,62,55,56,53,47,52,60,55,45,50,42,45,42,49,34,33,31,34,32,31,52,27,36,38,35,25,28,37,26,37,29,40,42,32,37,43,48,34,37,43,32,46,48,55,51,47,57,32,46,26,25,31,25,26,35,21,35,33,25,29,42,25,40,19,33,20,29,19,33,29,31,16,33,16,29,11,27,15,20,17,23,10,24,9,20,12,26,4,6,9,9,7,8,4,5,4,8,0,0,0,6,0,7,1,2,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0
京島二丁目,10,3,6,4,5,4,3,7,5,5,4,6,2,2,7,5,2,3,8,5,6,7,7,6,3,4,4,4,8,8,6,4,10,4,12,5,4,5,5,6,6,2,6,6,9,1,2,3,5,5,10,6,10,12,10,8,11,3,10,14,16,15,10,10,19,13,19,9,16,12,13,7,13,12,10,12,16,8,9,10,22,10,11,11,20,12,12,17,10,9,16,9,16,17,26,13,13,9,15,9,11,5,12,10,7,13,13,6,10,12,10,6,9,9,12,11,15,10,13,8,15,9,16,10,11,10,14,13,20,13,18,17,19,12,18,11,21,20,8,11,11,17,14,14,13,10,18,15,16,20,17,14,10,12,13,19,9,11,6,13,12,17,7,18,5,5,9,13,2,15,6,5,2,13,4,8,1,1,4,9,3,6,1,3,2,2,0,2,1,2,0,2,0,2,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0
京島三丁目,15,11,8,16,16,11,10,8,18,11,6,10,10,17,13,13,16,13,11,20,15,6,13,7,17,14,13,12,15,10,20,13,16,7,15,5,22,11,23,24,18,14,12,10,16,19,18,19,17,17,26,24,20,26,25,26,29,20,22,24,24,21,38,36,24,22,26,24,22,21,19,16,30,24,30,27,25,30,31,25,29,23,44,14,40,24,33,37,38,42,25,34,36,35,22,33,38,29,25,20,47,35,37,32,37,18,27,32,33,26,27,27,31,26,29,25,22,20,33,33,25,22,29,21,33,24,32,26,41,27,42,30,41,39,59,38,37,35,25,30,32,42,32,29,34,33,32,28,35,37,36,31,14,38,25,27,32,45,38,41,27,44,19,25,17,32,15,19,12,23,6,21,9,29,15,17,4,15,5,13,2,9,3,11,4,5,2,3,2,7,1,3,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
