年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,11,6,10,14,7,6,11,11,4,9,8,10,9,7,7,11,7,2,10,7,6,3,7,5,7,8,3,8,5,4,4,5,6,3,5,2,5,9,8,11,6,6,5,11,3,9,11,11,10,14,12,11,16,24,19,13,16,25,15,20,14,18,14,22,26,18,26,20,7,18,15,10,17,14,20,23,14,21,14,12,19,18,13,18,14,14,21,16,13,11,17,23,18,14,11,14,16,17,14,8,11,15,11,13,7,8,8,10,12,14,4,13,15,17,12,12,7,5,9,10,9,9,9,10,5,6,7,11,11,13,12,12,9,6,11,14,14,14,10,12,10,21,10,14,10,14,11,13,7,5,8,8,9,13,12,9,5,5,4,4,9,11,6,8,5,13,6,7,1,6,7,8,2,5,6,6,1,7,2,6,2,6,1,2,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
亀沢三丁目,12,10,11,11,16,15,16,19,15,17,7,9,16,10,13,14,9,10,11,6,12,8,4,9,12,9,12,7,7,5,6,9,11,6,7,4,10,10,9,7,14,7,8,6,6,10,10,11,8,13,12,6,13,19,8,11,21,19,15,12,27,26,21,20,16,22,14,16,19,18,22,15,21,18,29,23,24,25,22,18,28,27,24,18,30,25,20,28,19,14,17,23,25,23,21,15,21,23,20,17,18,18,20,18,19,16,13,12,17,10,13,15,18,8,12,12,7,7,8,10,8,5,9,7,6,6,8,11,5,10,4,3,4,6,6,7,7,5,10,4,4,3,7,11,10,5,2,2,4,6,3,8,3,9,10,7,2,5,8,8,5,9,3,9,9,2,6,3,1,6,5,9,1,2,2,4,0,2,3,0,0,1,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
亀沢四丁目,14,21,11,20,19,12,17,14,14,15,11,13,8,12,13,7,6,7,16,10,12,5,7,12,6,9,10,8,2,7,12,11,5,2,8,6,5,6,11,7,6,13,6,8,11,9,11,14,21,22,30,16,22,23,32,23,33,33,37,28,30,31,32,30,33,28,27,43,28,23,36,21,41,31,28,30,25,28,24,21,23,28,25,21,33,29,26,41,41,26,24,28,22,24,19,25,29,31,30,23,16,23,15,12,22,13,17,11,22,24,19,11,17,16,16,6,11,9,13,14,4,15,9,13,9,14,9,12,12,8,10,5,13,5,16,11,14,8,9,9,8,10,9,9,13,12,7,8,4,3,3,11,5,7,8,8,4,7,8,2,3,10,2,3,3,6,3,4,3,3,1,7,3,3,2,1,1,6,0,5,1,2,2,4,0,3,1,3,2,1,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
石原一丁目,6,7,4,10,9,3,8,7,8,6,5,4,10,9,8,3,4,7,10,8,6,4,8,7,8,7,4,5,10,8,8,7,5,7,12,6,4,8,8,10,9,7,12,11,13,16,8,23,26,24,32,37,30,42,32,28,28,29,24,24,33,27,30,22,29,26,23,30,26,23,31,16,17,23,26,25,21,16,31,20,32,17,25,19,18,27,20,20,16,14,19,34,22,20,20,20,18,22,20,18,18,20,18,16,12,23,13,7,14,18,13,10,14,10,12,16,16,17,12,10,10,13,13,17,19,7,13,6,9,15,13,10,10,14,14,16,10,9,10,6,18,12,12,16,13,17,9,13,12,12,7,14,11,10,2,5,18,11,4,16,4,8,5,11,7,2,3,7,11,11,4,5,4,5,1,6,1,8,0,5,1,7,2,6,5,3,1,2,1,4,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
石原二丁目,9,9,10,13,10,11,6,6,12,13,13,13,7,8,20,14,6,12,13,8,11,10,14,7,13,4,8,9,6,13,9,7,12,12,6,7,11,10,8,7,14,8,12,6,10,8,20,11,19,17,32,34,33,32,35,39,35,24,32,30,28,18,28,35,21,21,16,17,21,30,28,26,22,30,17,28,24,26,18,28,15,24,27,21,32,16,24,18,21,23,30,20,22,20,22,18,32,22,25,17,17,21,15,10,15,19,11,13,17,12,10,20,22,18,8,9,14,7,11,14,13,8,12,7,7,7,11,7,11,9,14,10,8,11,11,8,3,12,8,16,13,16,9,8,14,8,3,10,6,9,4,4,11,6,6,7,6,13,5,13,8,11,4,4,6,6,4,7,7,10,4,8,6,6,5,2,1,7,2,5,1,4,0,7,2,3,0,2,1,4,0,1,0,1,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0
石原三丁目,15,15,12,23,11,20,14,16,10,12,8,14,12,11,13,10,14,9,9,9,9,14,6,4,11,10,7,7,8,11,8,4,4,7,5,10,4,8,9,5,10,7,11,13,16,8,19,17,26,16,32,37,32,26,30,23,30,25,33,34,38,31,27,38,36,29,29,19,36,29,35,21,39,32,28,25,27,21,30,28,22,18,25,24,32,20,21,11,25,17,42,26,37,17,31,23,22,33,29,21,23,22,29,24,36,19,19,13,21,21,17,15,19,14,18,13,11,14,12,9,12,10,13,7,17,14,16,11,13,16,13,12,15,12,12,9,10,5,11,10,13,18,24,13,14,17,8,17,5,8,17,20,14,11,13,14,15,11,9,12,7,11,11,9,7,10,7,5,5,8,6,5,4,5,3,9,1,4,2,6,3,3,1,4,3,4,3,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石原四丁目,12,15,11,9,10,15,6,18,8,13,15,20,8,13,9,8,11,8,11,8,10,3,15,8,8,7,6,6,13,4,9,10,9,4,5,8,8,10,8,9,10,10,12,9,15,16,15,20,23,11,25,24,25,30,30,29,28,32,27,29,24,23,24,21,33,29,28,28,26,21,28,22,42,22,28,19,29,23,19,24,22,24,23,20,28,15,23,26,24,14,28,25,27,19,27,25,25,21,19,28,24,27,24,14,15,25,10,13,24,15,14,13,15,10,6,9,16,13,16,15,10,11,13,11,9,14,11,11,16,8,5,11,10,8,17,11,10,3,15,15,13,9,11,16,13,14,7,10,11,8,7,7,8,9,5,8,12,13,8,12,5,8,5,9,8,7,5,4,3,12,4,8,3,9,1,8,4,4,4,3,1,5,1,4,1,3,2,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
本所一丁目,12,17,22,17,9,10,14,15,13,11,12,7,14,11,8,5,6,18,13,12,10,8,13,7,16,7,13,5,10,2,12,10,7,4,7,5,4,7,4,5,6,3,11,11,11,9,13,13,12,17,20,26,20,32,28,34,33,39,30,41,37,23,34,26,27,34,32,27,31,21,28,33,31,22,26,23,24,28,27,28,24,28,33,27,24,31,34,24,31,20,21,27,26,22,37,15,22,31,16,24,30,17,21,19,25,27,20,28,23,11,12,18,16,15,15,9,19,11,14,16,13,12,20,11,12,15,19,17,6,15,14,9,18,7,9,14,10,16,16,14,11,9,17,13,13,14,10,12,8,7,9,9,13,16,8,9,8,16,11,16,4,10,7,8,5,9,7,10,2,10,4,6,3,11,4,5,5,9,2,2,3,8,0,7,1,4,0,1,0,2,2,2,0,3,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
本所二丁目,5,8,9,12,6,11,5,7,6,4,3,4,3,8,2,5,3,3,2,5,5,2,4,5,2,3,7,3,9,3,3,0,0,5,2,5,7,5,5,6,5,5,2,4,9,9,7,10,7,12,20,16,18,14,17,15,14,15,14,16,19,13,11,16,21,14,16,14,18,14,17,13,15,14,13,15,10,16,12,12,7,15,15,7,7,18,11,13,6,12,13,14,10,11,9,10,17,14,11,12,13,7,5,10,12,13,5,6,9,9,11,13,12,12,10,13,6,14,12,9,13,13,9,7,12,9,8,15,9,4,7,10,6,12,10,13,9,8,9,14,18,10,14,7,10,9,5,14,3,4,6,11,14,10,9,7,9,9,3,6,3,5,4,6,6,4,4,8,3,2,3,10,2,4,2,4,4,5,4,4,2,5,0,3,2,2,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本所三丁目,8,5,7,2,2,3,8,7,3,5,6,7,6,6,1,4,5,4,8,5,6,8,3,9,1,4,3,5,6,11,3,4,6,7,4,3,8,10,7,9,7,16,7,7,7,15,7,19,14,12,17,15,19,20,13,14,15,15,16,24,16,12,7,18,17,15,24,11,19,13,15,12,20,17,11,13,17,15,18,8,9,7,18,9,15,17,14,11,16,11,11,20,14,17,13,13,16,15,13,13,17,15,19,12,10,9,13,10,17,11,9,13,8,16,8,12,14,10,10,10,12,9,11,9,15,10,7,10,11,9,10,11,17,13,9,7,12,9,8,9,17,9,9,11,12,8,8,7,8,13,10,13,10,5,9,8,8,8,3,10,5,9,3,7,8,4,4,3,7,4,2,7,1,6,1,3,3,6,2,4,1,4,0,3,1,4,0,2,1,2,0,2,1,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
本所四丁目,14,6,12,11,11,10,6,4,4,15,10,11,9,14,8,7,11,3,11,9,15,12,10,3,14,6,10,7,4,6,7,3,3,7,8,4,3,13,7,9,8,5,8,16,12,9,15,20,13,10,24,18,19,24,19,24,15,22,26,31,22,27,28,23,25,23,31,27,26,24,18,15,17,24,27,24,25,19,28,24,17,12,21,21,21,19,22,24,19,21,20,13,30,16,21,20,11,16,14,21,15,18,17,16,30,22,15,15,29,18,14,13,17,13,11,6,12,10,15,17,16,12,15,10,12,15,13,8,12,8,13,10,10,7,11,12,18,16,13,13,18,12,17,11,16,7,6,7,7,8,7,12,6,10,8,12,18,15,11,8,6,7,7,9,4,5,6,10,5,4,4,9,3,12,6,3,3,7,5,4,3,6,0,1,3,4,1,4,1,1,0,1,1,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0
東駒形一丁目,3,6,6,3,5,4,5,1,1,7,3,2,1,3,3,1,4,2,3,3,1,3,3,2,3,2,2,3,6,1,7,2,4,3,2,1,1,5,2,5,3,8,8,5,6,4,13,10,13,17,17,15,15,18,17,28,24,12,13,21,21,20,20,12,10,13,11,17,14,11,19,7,10,12,13,15,10,13,9,15,11,11,12,11,17,8,9,4,12,15,7,9,12,19,7,11,4,11,15,9,15,11,9,7,9,6,8,7,7,8,5,4,3,11,8,9,5,6,8,4,11,4,5,5,5,9,4,5,8,8,7,9,8,6,10,7,7,5,6,6,6,6,7,7,6,12,6,5,5,4,5,6,6,8,7,6,5,3,1,4,5,4,4,2,1,4,3,7,3,6,1,4,3,1,3,3,0,2,1,2,1,2,0,4,0,2,0,2,0,3,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
東駒形二丁目,3,3,5,4,6,5,6,7,3,3,4,6,2,7,8,4,3,6,6,8,6,2,6,8,4,4,4,6,3,4,2,9,4,4,5,6,4,5,6,6,3,6,6,4,5,5,15,6,11,10,10,12,14,11,22,14,9,11,12,9,13,11,16,5,11,14,13,14,18,13,13,11,11,8,9,7,11,13,14,11,10,15,14,9,7,10,11,17,11,10,19,6,17,17,14,7,13,10,12,10,8,6,18,13,12,10,9,6,10,13,12,9,10,6,10,5,12,7,8,6,6,7,8,7,5,8,9,10,7,7,5,13,9,6,7,14,9,3,15,9,9,11,10,14,5,11,5,5,6,9,7,6,8,4,6,9,7,8,8,7,4,10,2,14,6,7,5,11,4,5,5,7,5,15,3,7,3,7,5,0,2,1,0,2,1,6,1,5,0,1,0,3,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
東駒形三丁目,6,2,5,3,5,5,4,4,5,6,7,3,5,3,2,4,5,2,4,4,3,4,5,3,3,5,5,2,3,2,4,5,8,5,3,2,3,2,6,4,2,5,4,5,7,3,10,9,13,16,20,22,17,9,21,19,15,15,14,13,11,14,8,13,18,12,15,16,21,9,12,21,15,15,15,18,8,12,11,12,17,13,16,13,11,16,13,9,16,12,18,6,16,7,11,13,15,15,13,13,9,8,10,13,12,14,5,4,14,11,8,15,10,6,11,7,5,6,4,8,12,8,8,3,6,4,8,6,7,11,6,6,10,6,7,7,4,9,10,9,9,10,8,10,10,8,8,6,8,4,7,11,6,6,9,10,4,9,1,2,2,7,6,2,6,11,5,10,5,9,4,7,3,5,5,9,0,4,0,4,3,5,0,1,0,1,1,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東駒形四丁目,5,11,7,8,9,6,4,6,3,11,1,11,9,8,9,8,8,3,8,7,3,4,12,5,5,11,4,10,13,4,8,6,7,8,9,2,10,3,4,8,9,9,9,10,8,18,19,24,17,24,22,24,18,18,34,28,31,24,16,30,28,29,18,23,28,25,20,21,13,20,21,26,16,24,20,17,16,19,21,14,18,16,28,16,10,13,19,18,16,18,24,26,21,28,19,26,25,28,23,17,26,18,16,22,22,23,13,12,25,14,13,19,20,19,17,12,9,14,11,5,13,6,10,13,6,12,7,14,11,14,13,6,13,14,10,15,15,13,10,10,11,13,14,16,17,18,18,16,9,7,18,18,12,6,7,10,10,13,5,9,4,11,9,7,10,11,6,6,2,4,6,6,1,4,0,8,4,1,2,7,0,7,1,2,1,3,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋一丁目,16,9,7,8,7,8,6,6,8,10,3,5,1,7,6,6,5,1,6,5,4,4,2,5,4,5,4,5,2,3,8,5,5,1,3,3,7,6,4,3,2,9,4,4,6,9,6,7,13,13,10,13,18,15,14,29,21,25,17,22,24,9,17,21,22,15,15,19,17,16,23,27,27,26,12,27,19,24,27,23,18,9,19,14,13,14,12,21,19,17,22,21,20,26,17,18,24,25,21,15,13,15,18,24,23,20,9,15,21,14,17,16,28,14,18,8,13,18,11,14,15,13,9,14,15,14,6,11,17,8,10,9,12,15,9,12,8,19,10,20,19,14,9,14,15,19,4,10,9,9,13,10,10,14,15,15,13,11,6,8,6,7,5,7,7,9,6,6,7,14,1,7,5,5,3,5,3,5,1,5,3,7,1,3,1,5,1,2,0,2,0,2,0,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0
吾妻橋二丁目,5,3,3,6,4,4,5,5,2,3,3,4,5,0,2,1,4,3,1,1,2,4,0,3,5,3,0,6,4,6,5,3,7,1,4,5,1,1,5,5,2,2,5,6,11,10,14,13,15,15,10,21,22,21,21,17,18,19,17,18,22,19,7,14,14,17,14,15,6,9,15,12,13,20,11,14,9,11,11,7,10,11,9,10,10,13,14,13,14,14,16,10,15,14,11,13,15,13,10,13,6,15,9,4,9,10,9,11,9,10,12,10,12,11,8,9,7,6,9,9,2,10,8,9,8,2,5,4,7,9,8,7,12,6,3,4,3,4,3,6,7,7,7,10,6,8,4,9,3,4,9,5,4,5,3,8,2,6,3,2,4,3,3,4,3,5,0,5,2,11,4,2,2,2,3,4,2,7,2,3,0,0,1,2,3,6,2,1,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,10,7,8,12,6,5,7,5,5,9,9,6,6,7,4,9,4,2,5,7,7,7,5,9,4,2,5,5,7,7,2,2,4,5,9,4,7,1,8,7,3,5,12,9,6,7,7,11,5,11,12,10,13,9,14,14,11,15,12,12,7,10,17,9,6,12,18,10,12,15,14,13,12,14,19,13,11,4,7,10,14,14,17,20,14,5,15,12,12,9,11,17,12,19,19,15,9,17,20,12,17,14,11,24,18,16,11,5,11,8,11,10,16,9,15,13,6,14,4,12,5,5,12,11,9,7,10,14,6,9,7,10,16,9,8,8,12,7,8,5,14,14,11,10,9,18,5,6,4,3,10,10,3,13,5,8,5,8,5,11,7,6,4,12,8,9,4,3,1,7,5,7,1,5,2,6,3,3,0,3,3,5,0,3,1,3,0,2,1,2,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
錦糸一丁目,12,8,11,10,11,8,4,2,8,8,1,4,5,9,4,1,7,2,2,4,6,4,1,4,8,6,4,4,2,3,5,5,4,6,4,2,7,6,8,7,14,2,4,6,4,9,21,19,22,25,22,26,27,24,32,28,24,19,33,21,35,25,28,28,34,20,30,26,26,24,32,19,18,21,27,14,23,24,24,18,22,12,23,11,17,15,16,22,14,23,20,24,15,19,16,26,17,13,22,24,12,18,11,15,19,19,9,17,14,17,14,19,9,12,12,7,8,12,11,13,8,11,13,9,7,9,6,7,7,8,9,6,8,8,5,7,3,9,15,14,6,12,12,10,10,9,6,10,3,7,6,10,10,8,6,5,6,3,6,4,1,7,0,9,5,3,3,4,1,8,0,3,3,3,3,4,2,2,2,7,0,4,0,4,2,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸二丁目,5,3,1,0,3,1,0,0,1,3,0,0,3,0,4,0,1,4,0,1,4,1,1,2,2,1,1,0,0,0,2,2,1,0,0,1,0,3,1,0,4,4,4,3,6,5,12,8,9,12,10,6,7,5,7,5,10,10,9,11,9,6,6,7,8,3,7,5,4,7,7,3,7,10,5,5,5,10,6,3,8,5,6,3,2,7,7,7,4,4,8,5,5,5,10,3,5,4,4,2,4,4,8,3,3,5,2,6,5,5,2,6,6,5,9,6,12,5,7,3,3,0,2,1,2,2,3,6,4,3,3,4,3,2,5,4,5,1,5,5,6,4,5,7,3,3,3,3,4,1,1,2,2,2,1,4,1,3,1,4,2,2,2,3,3,2,1,1,2,2,1,5,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,3,6,2,2,3,1,2,3,4,2,1,4,1,0,3,1,1,1,2,0,6,1,0,1,1,1,1,2,2,1,2,2,0,2,2,1,2,1,1,3,3,2,5,6,2,4,4,5,3,3,8,6,13,14,4,8,12,8,10,8,3,5,8,6,6,8,11,7,10,6,5,11,11,8,13,5,11,5,7,8,3,8,6,8,8,5,4,6,6,4,7,15,17,4,5,1,7,7,9,11,10,5,8,6,5,8,2,1,8,5,3,5,4,4,0,1,4,3,6,8,3,4,7,5,7,5,5,2,2,4,4,3,4,2,2,2,8,2,7,1,1,4,0,1,2,3,0,2,2,0,3,2,1,2,1,6,1,1,2,0,2,2,0,1,1,0,1,4,2,3,0,2,1,3,0,3,1,0,2,2,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,13,7,10,10,11,9,6,13,7,5,5,11,4,8,6,5,5,8,11,5,7,6,5,6,12,2,6,5,6,2,5,9,14,7,5,4,4,7,7,9,3,7,6,6,10,11,8,7,2,18,18,8,10,20,14,10,19,18,13,15,13,11,9,12,6,12,14,11,19,20,12,18,15,15,17,11,20,14,18,15,28,19,23,18,18,20,20,12,17,23,20,21,22,20,12,22,18,21,21,22,18,9,17,14,25,17,10,13,15,7,19,13,8,13,14,8,8,10,12,10,6,7,8,5,3,5,10,3,3,6,6,8,6,7,5,9,7,11,7,8,11,10,11,17,4,10,6,7,6,4,3,11,5,10,6,10,5,4,5,8,3,4,7,5,3,3,4,3,1,9,1,4,1,5,0,8,1,6,1,4,0,3,2,5,0,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
太平一丁目,27,15,20,11,18,21,23,14,17,19,19,12,22,22,19,12,18,14,27,17,15,13,13,9,23,11,11,14,10,8,8,6,8,11,15,8,12,11,11,13,11,15,12,9,18,20,17,14,15,20,17,31,30,25,34,32,29,35,27,31,28,38,29,28,21,33,32,23,28,41,39,34,33,27,33,35,34,25,38,32,35,36,28,32,39,38,45,39,43,39,41,34,35,35,28,35,33,45,34,22,30,27,30,25,28,15,16,16,28,29,30,18,22,21,16,20,25,22,16,16,20,18,20,15,12,17,16,19,12,22,13,18,18,11,22,25,17,18,22,16,23,15,21,12,19,17,11,18,5,10,9,10,13,14,13,21,7,12,13,6,6,14,7,8,7,14,10,9,3,13,4,9,2,10,2,6,1,6,2,5,2,6,3,5,0,3,5,2,0,5,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
太平二丁目,5,3,5,2,7,0,1,0,0,5,3,2,2,5,4,0,3,1,2,2,4,3,4,4,4,4,7,4,6,4,4,1,5,1,4,5,4,6,7,4,2,6,15,5,9,4,6,13,13,12,14,7,16,10,14,20,17,8,17,21,16,19,23,14,18,9,18,17,11,7,17,14,19,14,22,14,10,9,15,12,17,7,16,13,13,14,9,12,14,6,14,7,10,12,14,14,9,11,9,14,10,11,15,13,15,8,10,8,12,4,13,8,7,8,3,8,8,9,7,8,10,7,10,6,10,5,8,6,5,10,7,6,4,8,10,5,9,4,9,7,9,10,10,4,11,8,7,3,6,6,2,2,5,13,6,6,5,8,3,10,6,4,9,3,3,3,4,2,4,3,3,1,1,2,1,2,2,1,2,3,1,2,0,2,0,2,3,3,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,6,5,7,3,11,5,5,3,3,7,4,7,3,0,5,5,6,4,0,3,2,1,3,5,2,2,5,4,1,4,3,5,2,4,8,3,4,5,4,3,2,3,8,3,2,5,10,7,9,10,10,13,18,17,13,18,20,22,18,12,19,14,24,14,20,14,17,18,14,12,16,13,16,16,15,16,9,17,15,15,13,13,14,11,20,12,9,12,10,14,14,16,9,15,14,8,8,7,13,7,12,10,13,5,9,8,3,3,10,2,12,9,8,5,6,4,6,4,3,9,7,4,5,4,7,8,3,5,5,6,9,2,4,5,7,5,2,3,1,6,7,7,12,7,8,3,7,10,5,1,2,4,5,3,3,2,4,9,3,7,1,5,2,4,1,7,4,8,1,5,3,2,2,4,2,1,0,5,1,1,0,4,5,4,2,2,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
太平四丁目,18,23,25,21,20,16,17,22,21,13,8,23,13,21,10,14,7,19,13,12,12,16,11,18,17,12,11,13,22,11,17,19,13,14,13,16,16,16,15,17,20,18,16,20,21,23,30,28,28,30,32,38,34,28,40,27,35,44,42,51,47,32,49,44,51,39,34,33,40,38,40,39,38,38,45,31,45,30,26,38,39,34,36,39,33,27,33,34,46,35,34,48,48,48,49,42,39,50,47,50,41,40,46,50,59,54,29,45,39,37,34,29,37,39,36,28,32,26,28,24,28,28,22,30,27,31,20,30,19,23,31,21,20,25,23,25,28,28,30,28,30,31,28,22,24,30,19,29,9,23,21,19,15,35,20,23,22,22,17,20,22,28,20,21,22,15,5,14,9,19,8,15,7,11,6,9,0,12,6,8,5,5,1,2,0,4,3,4,0,4,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
横川一丁目,5,9,12,7,9,8,6,4,7,9,9,5,9,9,3,7,8,3,4,4,10,10,2,4,3,6,5,6,8,5,4,5,6,5,15,5,5,5,9,7,11,3,5,5,6,8,8,8,13,13,15,11,14,13,16,9,16,14,18,9,19,12,18,11,15,10,11,18,19,19,16,17,25,14,13,16,12,7,11,16,13,13,20,11,14,11,15,8,10,10,8,18,16,15,18,10,16,12,8,12,11,14,21,15,10,11,10,9,15,14,11,6,8,7,10,15,11,7,6,5,4,10,9,8,10,3,8,8,10,6,14,3,6,11,10,9,10,8,4,7,5,10,16,5,12,9,8,8,3,11,4,10,7,3,7,7,4,3,4,6,1,5,3,4,6,4,6,5,3,5,3,1,0,3,1,3,1,0,3,2,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
横川二丁目,8,7,6,10,12,7,4,5,3,5,2,1,3,1,4,3,4,4,2,3,2,6,4,2,2,1,2,3,4,4,1,5,3,4,2,3,5,4,6,4,12,4,9,2,12,10,20,10,14,17,24,16,17,13,27,22,17,20,13,20,11,20,22,25,15,13,23,12,25,16,14,24,17,15,13,9,14,16,16,8,16,12,15,12,13,9,15,17,20,12,17,12,10,9,6,8,11,14,12,12,9,9,12,4,8,8,10,8,13,11,11,9,10,5,6,11,6,6,8,3,6,2,2,7,7,4,6,4,7,5,6,5,2,9,11,4,10,7,9,2,10,5,9,5,4,5,4,3,6,3,9,4,0,2,4,5,4,7,10,7,4,7,1,4,2,4,3,4,2,6,2,5,4,1,5,5,1,3,0,2,0,1,1,2,0,1,2,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
横川三丁目,3,6,5,8,4,2,4,4,5,6,3,2,3,3,2,7,3,4,3,2,4,2,3,5,1,0,7,4,2,2,1,6,1,3,2,2,8,6,2,4,5,3,4,5,3,2,9,3,10,9,20,4,13,9,12,6,11,9,11,22,11,10,15,15,11,14,6,10,14,12,9,12,13,6,12,10,12,13,12,10,6,6,6,11,13,7,9,5,8,9,8,10,12,10,15,9,7,12,9,9,12,9,7,10,11,9,8,5,17,3,10,9,6,3,3,5,1,4,6,8,6,3,5,5,3,5,4,3,4,5,5,8,7,5,7,4,5,8,7,2,6,6,7,5,5,5,4,5,2,5,7,4,1,7,8,5,7,10,3,4,5,7,4,4,3,3,1,5,4,6,2,2,2,2,2,3,3,5,1,2,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
横川四丁目,3,5,4,1,4,4,3,2,3,5,2,2,5,2,4,2,5,4,7,4,6,6,7,3,5,5,7,6,5,6,4,4,5,3,6,0,2,5,4,8,6,5,3,3,7,6,17,8,14,14,33,14,11,8,18,8,6,9,9,7,12,9,5,9,6,4,11,11,10,9,15,6,11,7,8,7,12,8,9,10,12,11,10,5,10,7,7,13,17,13,13,15,15,7,13,13,10,9,13,15,13,13,7,9,13,14,5,8,9,9,9,13,8,9,8,6,5,5,9,6,7,8,5,5,3,6,6,4,6,7,11,5,4,6,7,4,6,5,6,3,8,4,7,4,9,6,4,6,7,3,4,7,5,4,4,7,3,15,4,6,2,6,4,8,4,5,4,6,2,5,1,4,1,6,2,3,0,3,0,2,2,4,1,4,1,1,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
