年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,6,9,13,12,5,13,8,8,8,7,5,8,6,7,8,4,8,7,6,3,8,8,3,7,5,6,4,6,7,6,2,1,6,5,7,4,5,12,3,7,3,6,1,7,7,9,10,10,10,19,8,5,17,19,6,16,13,18,13,23,20,13,18,15,23,32,16,15,18,4,19,14,14,23,17,17,16,13,13,19,9,17,20,14,12,15,21,22,15,9,13,16,9,17,20,10,8,10,13,13,10,10,8,12,15,9,3,18,11,10,14,18,9,6,9,7,8,12,11,9,7,9,6,7,5,13,13,9,9,11,10,8,16,15,11,15,7,18,13,15,9,16,13,15,7,10,11,6,10,12,11,14,7,9,9,2,7,12,5,7,7,10,8,10,2,9,6,6,4,6,5,8,3,7,1,4,2,10,3,3,0,2,0,0,1,1,0,3,0,2,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
亀沢三丁目,14,13,14,22,14,17,11,14,13,7,10,18,10,8,11,7,11,9,6,8,5,11,13,10,9,4,8,5,11,9,10,3,8,6,7,10,16,6,5,8,8,7,6,10,10,8,7,9,10,11,8,11,14,14,14,13,29,15,28,17,14,21,18,17,14,24,20,14,21,10,20,22,21,17,20,23,26,25,25,18,27,16,25,30,21,22,23,14,22,22,22,23,22,16,22,20,17,22,18,18,25,15,18,13,14,13,15,13,13,13,15,9,12,13,8,12,5,6,13,3,6,7,7,10,9,11,4,7,5,3,4,10,9,4,8,4,7,5,8,8,11,8,7,2,1,3,4,9,2,10,7,5,8,7,5,6,8,11,4,7,8,7,6,1,4,5,4,8,2,5,1,4,2,4,1,3,2,0,0,1,0,2,0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
亀沢四丁目,14,17,21,17,17,9,14,17,9,12,15,11,9,5,12,9,11,9,14,7,6,9,9,9,6,9,7,9,10,5,7,5,5,7,10,6,8,10,8,9,9,6,6,8,11,9,15,18,16,17,30,17,22,20,29,31,33,30,30,32,30,20,30,30,26,32,35,29,33,28,38,25,25,31,30,28,24,25,26,26,26,28,28,32,31,31,37,25,17,31,25,18,29,27,28,37,18,26,15,14,21,13,18,13,18,19,24,13,16,16,17,12,8,6,15,13,7,13,10,9,6,19,6,15,8,7,11,7,8,7,18,6,11,9,11,7,9,13,11,6,15,14,6,6,6,7,4,7,2,7,11,10,5,7,4,7,8,3,2,8,3,6,2,4,5,3,2,7,4,8,1,2,4,4,1,6,1,5,3,2,1,6,1,2,1,3,1,1,1,3,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
石原一丁目,11,9,5,9,11,4,7,3,7,3,10,8,4,5,6,3,5,6,6,7,7,7,6,3,8,7,5,7,8,5,11,6,6,6,5,5,5,11,9,9,14,9,10,12,20,20,29,30,23,30,23,36,39,33,27,27,24,30,24,25,28,30,33,28,22,27,26,22,26,21,22,27,21,15,25,19,25,25,36,15,19,21,20,22,19,16,23,21,15,24,20,22,21,15,19,25,18,14,17,18,16,23,14,12,16,11,9,14,18,9,13,14,13,17,13,15,12,11,12,16,21,12,18,7,10,15,11,11,13,11,10,13,13,13,9,9,12,11,24,14,13,17,11,18,10,11,11,12,10,14,7,9,10,7,13,15,4,11,6,12,6,3,6,5,9,14,7,8,4,6,4,7,4,3,2,12,2,7,3,4,2,7,5,2,1,3,0,4,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
石原二丁目,10,11,10,10,10,10,10,14,11,9,13,13,15,16,8,5,8,10,13,8,13,7,9,7,7,11,9,12,11,6,11,13,9,11,5,9,11,9,14,5,12,10,11,7,20,5,22,15,19,25,36,25,21,27,38,21,33,28,30,26,25,27,21,23,23,20,24,30,27,29,29,24,18,22,17,31,15,20,25,25,24,20,32,20,23,20,23,17,31,29,24,16,21,21,33,17,20,15,18,17,12,18,14,14,18,15,11,19,14,19,14,12,9,7,12,11,14,9,14,7,8,8,10,7,8,8,14,13,9,5,7,11,12,17,6,10,10,18,12,12,11,7,11,11,2,9,6,5,6,4,9,5,8,11,3,15,5,12,5,7,8,5,3,6,5,9,8,8,4,9,6,4,2,7,1,4,3,8,1,7,1,4,3,3,1,5,0,1,0,2,1,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
石原三丁目,10,22,12,18,12,17,11,13,10,15,12,13,15,9,13,5,10,14,6,7,12,10,11,7,8,7,6,12,4,3,6,9,3,8,9,6,8,6,6,10,15,10,10,12,18,11,24,20,24,18,23,20,25,22,25,21,29,33,37,22,31,42,29,29,33,20,31,27,41,28,33,24,26,21,31,27,21,17,25,25,31,21,28,15,20,17,32,23,42,23,30,20,30,27,22,27,26,19,26,19,28,16,30,21,19,10,18,22,24,12,19,18,13,13,17,12,9,11,14,9,10,10,20,13,15,13,17,18,10,10,15,8,12,7,15,8,11,14,17,9,18,17,17,21,2,7,12,18,15,16,14,13,16,13,13,12,7,10,12,10,8,5,5,11,8,8,7,5,3,5,4,7,2,7,3,5,0,7,2,5,1,2,5,5,3,2,0,4,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
石原四丁目,14,14,15,19,6,8,5,20,13,18,11,8,13,12,10,9,10,9,14,7,9,5,8,6,11,7,10,4,7,11,7,8,8,8,6,11,10,8,9,13,16,8,11,17,15,10,23,13,22,15,22,31,25,32,27,22,25,27,27,27,36,27,24,25,28,26,30,20,38,23,33,25,35,20,23,27,18,23,21,21,24,23,26,15,27,21,23,18,27,22,34,28,20,21,24,26,23,27,30,22,16,19,12,21,17,11,21,17,15,10,13,16,14,7,12,17,17,12,12,17,9,6,14,12,15,10,7,11,9,9,14,8,11,8,12,8,15,14,12,11,13,17,12,16,8,7,9,4,8,13,8,8,8,11,13,11,5,9,5,6,7,11,9,4,4,7,4,13,5,7,3,7,4,8,3,3,4,7,0,3,1,2,2,3,2,3,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本所一丁目,22,22,10,13,22,20,13,10,15,10,10,8,8,14,12,12,9,6,14,9,12,11,15,5,16,5,12,9,10,5,5,7,9,8,4,8,7,6,7,4,10,15,12,6,12,8,18,20,16,18,29,39,23,42,22,29,37,28,35,29,25,21,29,32,35,27,39,26,35,27,33,25,22,19,27,37,31,33,32,25,33,28,23,28,39,24,21,25,31,27,28,18,33,29,21,28,26,26,27,13,21,27,29,29,20,24,20,15,10,15,19,12,15,14,20,14,13,11,16,15,15,12,19,15,12,17,15,9,17,11,11,10,10,9,13,23,17,12,12,10,17,10,17,22,4,8,8,6,16,14,10,14,8,13,8,17,9,15,4,6,6,12,8,7,5,11,5,12,8,8,3,8,2,9,5,7,5,2,1,9,1,10,2,5,0,3,2,1,1,1,0,3,1,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0
本所二丁目,6,11,4,7,4,5,5,2,4,3,2,10,1,4,3,3,5,4,4,3,3,3,4,3,8,2,7,2,2,3,1,5,4,6,5,2,5,7,5,3,4,9,7,10,8,12,11,12,9,15,20,12,17,19,21,18,14,23,21,13,16,13,23,14,20,21,17,7,14,16,11,11,16,19,8,12,14,9,7,15,17,11,9,15,11,13,11,13,13,13,8,10,11,13,18,16,14,6,8,11,13,9,9,10,7,8,11,10,10,12,11,15,7,11,13,16,13,11,11,10,11,9,12,8,9,9,9,11,5,8,10,10,8,12,10,8,13,14,20,12,11,12,9,13,4,4,5,8,10,12,10,8,12,8,6,7,4,6,4,6,5,5,5,5,6,8,5,8,2,7,4,4,3,6,5,6,3,3,2,4,2,3,1,4,0,1,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
本所三丁目,4,3,5,9,7,5,6,6,8,4,3,4,2,4,8,7,7,5,5,6,3,9,2,6,6,8,5,6,4,6,4,4,9,6,3,4,8,10,9,15,11,8,3,9,8,11,13,15,13,17,15,23,13,19,11,17,22,16,15,16,14,16,19,15,17,10,18,11,18,19,13,13,17,13,19,15,17,10,14,8,13,10,14,15,16,10,13,20,12,20,15,16,20,15,19,14,17,13,19,14,14,14,12,6,16,17,16,10,11,13,9,12,15,13,11,10,9,13,9,4,16,13,12,7,6,13,11,13,17,10,12,11,12,6,9,11,14,6,9,14,13,8,11,4,8,14,8,11,11,12,11,4,7,9,5,10,4,11,5,7,6,6,3,5,10,3,3,9,2,6,3,6,3,6,2,4,2,5,1,5,1,5,0,5,1,0,2,3,1,4,0,1,2,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
本所四丁目,11,12,9,6,8,11,10,14,5,9,5,12,7,5,17,5,15,11,10,4,8,7,13,6,7,6,4,6,3,4,6,4,7,12,3,6,7,8,5,13,9,9,7,11,8,11,16,11,25,15,18,28,21,23,18,23,22,25,16,19,25,20,30,23,24,20,24,21,16,17,25,21,22,20,24,22,24,12,17,14,17,24,26,17,23,25,18,11,27,14,20,19,17,20,13,21,16,19,13,15,29,15,21,20,22,17,24,10,9,16,21,7,9,12,13,14,12,11,20,11,17,16,12,10,9,8,11,11,11,6,13,5,19,17,13,15,13,9,16,14,18,12,12,10,10,5,6,11,10,10,5,11,18,15,11,12,9,6,6,10,5,6,7,12,6,4,5,4,2,10,6,8,3,6,5,8,6,5,3,4,1,4,5,5,1,4,0,2,0,1,1,0,1,2,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0
東駒形一丁目,8,5,2,4,5,4,2,2,3,3,2,2,4,1,4,3,1,2,3,4,0,3,4,2,5,2,7,2,6,2,1,2,2,5,2,4,3,3,5,7,9,9,5,4,6,8,16,12,19,13,7,14,22,13,12,10,12,14,15,13,13,8,8,12,8,10,19,14,14,12,11,9,8,8,5,12,6,11,11,12,19,9,9,5,8,14,11,11,8,14,14,11,3,10,8,10,11,9,14,7,8,3,8,10,7,3,6,4,4,9,6,9,7,5,8,5,11,5,9,7,6,9,4,5,7,4,8,12,7,6,10,7,7,5,7,7,2,6,12,5,6,12,9,6,3,4,4,5,7,7,8,7,4,5,5,4,4,5,3,3,4,3,3,5,2,11,4,3,0,3,5,1,3,4,0,2,1,4,1,5,0,4,1,3,0,3,0,3,0,1,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
東駒形二丁目,5,3,5,8,4,6,3,4,2,7,6,8,7,5,3,6,5,5,8,3,5,6,2,8,5,3,3,5,2,7,6,5,2,5,7,5,3,6,4,5,6,5,6,2,13,7,11,2,14,7,12,8,17,17,13,12,13,16,11,10,14,13,13,12,18,17,15,12,11,16,13,6,15,7,10,15,14,13,11,17,12,8,8,12,14,14,15,9,18,10,13,10,20,10,9,11,10,7,11,9,15,13,10,8,7,12,10,10,15,7,7,5,11,6,13,3,3,9,9,3,5,9,6,7,12,11,4,10,7,6,7,9,10,11,13,8,12,11,10,11,8,14,4,8,9,5,7,8,12,5,4,6,8,10,6,8,6,10,4,15,2,7,9,9,4,9,7,6,5,12,8,10,4,6,3,7,4,2,2,1,0,6,2,5,1,4,0,2,0,5,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
東駒形三丁目,5,3,7,7,6,5,5,7,8,5,2,3,6,4,2,4,7,3,1,5,5,3,5,4,5,2,4,5,5,4,7,3,2,2,4,2,4,7,3,2,2,3,11,5,2,3,6,14,16,13,17,13,12,14,9,16,15,12,9,16,13,14,13,12,14,20,22,12,12,20,19,15,2,15,14,4,14,20,16,14,14,10,12,14,13,8,18,15,13,4,13,13,14,15,16,6,7,14,10,9,11,16,8,5,11,7,13,8,8,15,12,8,7,2,3,10,8,7,12,8,6,4,7,3,11,12,7,7,9,8,6,3,6,9,11,9,7,6,9,14,10,7,6,7,8,5,7,7,7,8,7,8,9,8,3,7,2,4,4,6,6,6,7,13,4,4,5,10,3,6,4,7,4,9,1,1,4,5,1,4,0,2,0,1,2,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
東駒形四丁目,9,10,7,6,3,12,3,14,8,6,10,9,9,7,8,6,8,8,6,3,9,10,7,12,6,10,12,4,6,9,7,6,8,0,8,6,7,11,6,5,8,14,13,12,12,15,21,21,15,15,21,15,32,25,26,24,22,24,22,26,21,10,24,23,20,23,16,17,18,26,25,24,17,28,19,20,22,16,23,18,16,14,16,15,15,15,19,29,28,24,16,24,27,26,22,25,25,12,24,28,18,21,19,12,22,11,18,15,19,21,17,13,14,14,8,12,13,8,17,10,9,15,4,14,7,11,14,13,15,7,10,18,14,14,17,11,8,9,15,20,18,10,21,22,12,17,11,12,22,10,9,10,14,10,13,11,2,10,9,10,13,9,6,9,5,4,6,8,2,8,3,5,1,5,3,4,2,8,0,4,2,4,1,1,1,1,1,2,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
吾妻橋一丁目,8,9,11,7,5,10,4,7,4,4,4,11,4,2,6,4,4,7,3,2,4,8,3,4,2,2,7,6,6,1,5,1,6,5,7,4,3,4,2,5,6,4,4,5,7,5,7,15,15,7,10,17,18,15,13,25,14,17,23,14,19,25,21,12,19,17,11,18,28,27,20,23,13,23,24,25,17,19,23,11,15,13,8,15,13,20,22,15,20,26,16,15,20,27,27,22,9,14,13,17,18,24,22,12,14,12,19,15,23,20,23,9,16,9,14,17,13,14,12,15,11,13,13,11,8,13,16,5,11,13,11,14,8,14,11,22,10,18,16,11,14,20,11,11,5,6,11,10,17,15,10,13,14,14,9,9,8,8,7,8,8,5,4,8,6,12,3,9,3,5,3,7,4,5,5,8,3,5,0,6,1,3,2,6,0,2,1,3,0,1,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
吾妻橋二丁目,7,9,8,7,4,2,2,5,3,1,2,2,2,1,4,4,2,1,1,5,3,3,2,2,2,9,5,2,6,3,5,1,2,5,5,4,3,2,3,4,5,5,7,5,8,9,6,13,19,20,21,16,13,25,16,13,18,20,19,16,15,14,15,18,9,13,14,13,12,16,19,17,10,14,12,6,11,9,10,15,6,6,15,14,17,9,17,15,16,12,12,17,9,13,10,11,15,11,3,11,13,5,7,12,14,13,5,9,15,9,9,8,7,11,10,9,3,10,4,6,9,5,5,3,9,6,8,9,8,9,9,3,5,2,2,5,7,6,8,10,7,10,3,7,6,6,4,3,7,8,5,6,3,7,4,3,3,2,2,5,5,4,1,8,1,5,7,8,0,2,4,4,2,6,2,3,2,3,0,3,2,3,4,7,2,4,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,4,8,10,6,7,5,10,8,6,6,6,12,6,2,5,5,6,7,5,4,3,9,5,5,5,4,4,5,3,4,7,2,7,6,8,3,9,9,7,7,7,9,8,6,8,9,11,5,7,9,7,12,9,13,11,10,10,11,16,12,11,10,15,13,14,8,9,12,14,11,14,12,19,12,3,12,13,11,13,20,15,6,9,11,12,12,13,12,11,21,15,18,9,17,12,13,24,15,15,20,17,24,18,10,10,4,7,12,14,7,19,7,8,21,8,11,3,12,12,10,11,11,6,12,9,9,10,10,11,13,13,4,11,8,11,8,11,6,13,14,16,16,4,14,5,5,8,4,9,15,4,8,3,10,9,9,6,11,5,7,5,13,9,4,2,7,5,5,1,11,2,4,2,4,3,5,0,5,2,5,2,4,1,3,2,2,0,2,1,2,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
錦糸一丁目,12,13,7,5,11,6,8,3,4,5,6,4,6,2,2,2,3,6,2,3,8,3,3,3,3,5,1,2,4,4,3,6,3,6,7,5,5,3,7,3,6,4,7,7,15,21,22,18,22,20,34,22,25,14,27,17,26,27,29,22,26,26,28,27,25,24,37,16,24,26,26,21,23,24,22,15,22,19,26,7,19,17,18,16,15,20,21,24,16,18,18,25,10,19,17,20,19,20,13,20,18,19,13,17,11,17,11,17,9,19,12,12,13,6,5,11,12,12,11,13,10,7,9,12,5,7,7,6,9,8,7,9,4,7,12,12,10,14,9,10,12,10,8,7,1,10,2,8,11,9,10,7,5,4,6,4,5,5,0,9,4,7,5,2,0,8,1,7,2,6,4,2,3,3,2,6,3,5,0,5,1,1,3,1,0,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸二丁目,1,1,2,0,2,3,0,1,1,0,3,0,3,1,0,1,1,0,2,3,2,1,2,1,1,0,1,1,1,0,0,1,0,0,0,1,5,1,3,5,3,5,3,4,7,7,10,11,8,5,7,7,7,6,9,12,7,8,12,4,5,6,8,9,10,10,10,2,4,6,7,5,11,7,2,5,10,4,2,3,6,5,3,5,7,4,9,5,5,3,7,5,5,6,6,0,1,6,6,4,6,7,4,5,2,4,2,7,4,6,8,5,9,4,9,4,6,2,4,2,1,1,3,1,5,6,2,3,1,4,6,2,2,3,8,2,4,5,5,4,3,7,8,1,2,3,2,2,3,0,2,5,1,1,2,6,0,2,4,3,2,3,3,3,2,1,1,5,1,2,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,3,3,3,3,4,3,3,2,1,4,2,3,2,2,2,1,5,0,4,1,1,1,0,2,3,1,2,0,0,2,0,2,2,1,3,2,1,2,9,3,3,2,3,3,4,0,6,6,5,5,6,13,5,7,10,6,7,12,5,4,5,6,9,7,10,7,11,7,10,6,9,6,11,5,7,8,5,10,1,8,7,7,8,3,4,7,7,9,15,9,9,4,7,3,6,6,12,9,8,4,6,7,2,3,10,5,4,2,5,5,3,2,3,0,7,4,1,9,4,6,7,6,6,2,4,4,6,3,0,4,4,1,7,3,4,0,5,4,1,2,1,1,1,5,1,0,3,2,2,1,1,3,2,5,1,0,2,1,1,1,1,2,0,3,2,2,1,3,1,2,1,4,0,3,3,1,1,2,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,11,11,6,14,9,9,6,8,7,14,6,6,8,6,7,9,6,5,5,7,11,6,7,2,10,2,5,7,12,8,4,5,5,5,2,6,5,6,5,7,4,6,8,4,6,10,5,8,8,13,8,10,20,14,15,13,9,13,12,12,9,12,11,15,21,20,16,22,16,12,21,20,21,12,19,22,17,15,29,28,19,13,22,15,20,17,20,16,17,19,22,23,11,20,25,21,16,15,14,9,20,16,23,18,14,8,14,7,13,17,15,11,5,6,11,13,9,9,6,7,7,6,6,3,8,8,6,3,6,8,7,10,5,10,7,8,13,11,13,15,9,15,7,9,2,4,4,12,7,7,2,12,11,6,5,6,4,7,2,3,6,6,5,2,2,5,0,7,1,5,1,11,1,5,1,4,2,6,2,3,1,2,1,1,2,2,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
太平一丁目,16,19,14,18,19,14,19,20,25,19,22,20,17,19,22,13,18,14,14,12,24,10,13,8,13,15,10,11,7,9,12,8,11,13,8,9,8,13,12,11,11,10,16,16,7,9,12,25,23,23,28,21,22,25,24,20,29,30,31,23,24,33,24,26,29,31,31,32,38,29,28,38,39,30,28,30,38,33,30,31,31,32,51,40,43,41,47,36,28,30,41,38,32,35,27,34,24,24,36,28,28,13,17,19,21,20,32,27,23,18,20,21,21,22,14,18,21,17,24,23,14,10,16,23,12,19,10,21,17,9,23,22,24,20,16,20,24,14,22,12,19,14,15,21,6,10,11,12,11,11,9,24,14,11,11,10,8,10,7,11,6,12,11,11,6,10,6,10,5,13,2,8,1,6,2,6,3,3,0,7,4,3,3,2,2,8,0,0,1,1,3,3,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
太平二丁目,8,3,5,1,3,4,3,3,1,3,4,2,5,2,2,0,3,5,6,2,4,5,4,4,6,3,6,4,5,0,3,3,3,6,6,8,3,3,8,5,9,3,11,7,6,13,10,5,7,12,8,13,11,12,13,9,17,24,20,16,15,8,23,15,17,10,8,12,22,9,19,19,12,15,15,12,14,9,18,9,12,18,15,10,13,10,9,9,17,10,9,10,8,14,14,15,7,12,17,20,12,7,16,10,9,6,17,7,8,10,4,6,9,8,7,11,11,9,9,6,10,4,7,6,7,11,7,4,5,8,12,8,3,6,15,2,7,10,8,9,10,5,8,5,8,8,0,2,3,5,9,13,3,6,6,10,5,8,9,3,4,3,4,2,6,4,3,2,3,2,2,1,4,3,0,0,3,5,1,2,0,2,1,4,2,2,0,3,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,9,6,11,6,4,4,4,9,3,2,5,5,6,5,2,3,1,1,3,3,3,4,3,4,5,1,4,6,0,4,5,8,6,5,3,3,4,2,3,3,6,2,8,7,3,4,8,9,6,13,10,13,12,13,9,13,14,8,19,19,16,15,17,15,13,12,12,16,18,15,11,13,19,19,9,11,17,11,14,12,17,11,14,9,11,18,10,15,13,14,12,12,12,6,11,7,15,11,10,7,9,6,6,8,8,2,9,6,7,8,4,5,10,1,3,9,5,7,8,4,8,4,3,7,6,5,3,5,8,6,7,3,3,7,3,4,5,7,12,5,7,8,8,7,9,4,4,3,5,5,6,4,1,4,6,10,4,5,1,5,2,8,2,6,5,7,0,5,5,4,0,0,2,3,0,6,1,4,1,2,5,4,1,1,1,0,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
太平四丁目,27,22,19,12,24,19,19,22,8,29,14,16,10,19,11,13,13,12,13,20,14,13,15,12,12,12,21,14,13,15,8,20,22,17,12,17,18,19,13,21,20,17,17,18,27,23,23,30,31,25,34,33,36,37,34,42,43,33,48,40,48,36,49,34,38,44,44,42,36,28,46,38,44,36,42,35,37,35,29,32,32,33,36,36,36,36,51,41,43,50,50,50,40,38,43,61,48,48,52,44,49,52,48,54,29,45,38,30,39,36,35,33,42,26,31,23,17,20,35,32,25,33,17,28,22,25,24,24,25,28,19,22,27,29,32,33,31,37,27,25,36,20,20,32,14,29,10,21,21,25,17,33,25,26,19,14,23,31,19,17,18,27,19,10,8,17,7,23,12,9,6,15,5,13,3,8,8,8,3,2,1,4,1,5,2,2,0,6,1,3,1,1,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
横川一丁目,17,8,6,9,8,8,7,3,11,7,7,9,8,4,4,4,7,6,7,8,2,4,5,6,5,4,7,3,3,6,11,4,10,5,7,5,10,4,7,6,7,6,7,6,13,9,5,10,13,7,16,7,12,17,10,9,20,9,25,16,14,9,16,13,15,16,24,15,19,19,18,16,7,11,20,8,10,10,16,11,21,10,16,10,10,12,11,10,13,18,24,16,11,10,13,13,12,11,18,16,14,11,7,12,12,11,13,11,7,7,12,10,8,16,11,2,6,8,6,9,7,7,9,5,7,8,13,6,9,8,7,7,14,12,6,10,6,7,9,8,17,5,11,8,7,12,1,7,6,9,8,4,5,5,3,4,2,6,1,5,7,5,8,4,5,6,3,4,1,3,0,6,1,1,1,1,2,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
横川二丁目,12,13,7,7,2,9,4,2,3,1,3,3,5,2,3,2,2,6,1,2,6,1,2,2,2,5,2,4,3,5,2,2,6,5,5,1,11,6,7,5,13,7,11,9,9,12,7,11,19,7,20,10,27,17,7,12,10,21,13,16,21,13,21,14,27,15,11,16,12,20,19,12,22,12,6,12,19,12,19,11,16,13,11,12,21,15,21,11,10,14,7,7,10,9,12,10,14,9,10,11,10,2,15,9,9,8,9,10,9,9,11,7,5,9,9,2,8,3,3,7,6,5,7,4,5,3,7,6,2,10,8,5,12,7,9,4,15,4,7,4,4,4,5,4,3,5,7,1,7,6,1,3,7,6,5,8,7,7,2,7,2,7,3,1,4,7,2,8,4,3,4,4,5,4,0,3,1,1,2,3,0,2,1,1,2,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
横川三丁目,6,7,4,3,3,6,5,2,3,3,3,7,1,5,3,5,5,1,3,2,1,3,5,1,4,4,1,6,1,1,2,3,6,7,2,3,2,4,8,4,1,6,6,4,8,7,8,3,12,7,13,7,13,5,10,8,14,18,17,11,15,13,14,12,7,12,16,12,13,11,14,11,8,9,13,10,5,7,12,12,5,9,14,5,7,8,8,9,9,12,14,9,13,14,8,4,15,9,11,14,11,8,8,9,16,4,13,5,5,9,7,5,4,4,2,7,7,4,6,7,1,4,5,3,5,3,6,7,6,8,7,4,5,7,5,5,9,7,3,3,9,6,5,7,1,2,8,4,2,6,5,7,7,5,5,10,2,5,4,4,6,4,2,3,2,6,4,3,2,3,3,4,2,4,1,4,2,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
横川四丁目,2,8,2,3,2,4,3,3,3,1,3,5,6,3,5,2,7,5,5,4,4,6,9,3,6,8,2,3,4,6,6,2,5,4,3,3,6,6,5,6,5,9,12,6,13,9,19,13,14,10,24,9,17,5,10,12,10,8,11,4,10,6,8,3,11,8,12,10,14,8,15,4,11,12,10,9,9,15,11,11,9,6,9,13,13,8,16,13,13,12,12,7,11,12,12,11,14,16,10,14,14,10,6,9,5,7,9,13,13,11,7,6,4,7,11,5,9,6,3,4,3,8,5,7,6,6,11,6,7,1,8,7,8,6,7,3,10,4,7,4,7,5,10,8,6,3,5,5,4,4,7,8,3,10,4,6,4,7,3,9,7,8,2,5,4,6,3,3,3,4,2,4,1,4,0,3,0,1,2,5,2,3,1,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
