年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,6,6,12,9,7,9,5,9,10,7,6,9,7,11,7,8,7,9,7,7,11,7,6,5,7,4,8,11,3,9,3,3,5,7,5,3,3,2,7,11,9,11,4,9,5,9,5,13,6,12,16,15,12,13,13,24,14,16,19,25,17,15,17,16,10,24,21,17,29,17,10,16,17,12,16,7,23,21,15,21,11,15,20,16,10,18,10,14,24,18,12,10,19,24,19,11,13,14,10,19,19,9,10,11,11,17,12,7,7,13,12,10,2,17,10,12,12,16,7,3,11,12,10,7,10,10,5,6,7,10,6,13,14,10,8,8,14,11,12,11,11,12,7,19,11,13,9,9,11,15,6,6,8,6,6,13,10,10,5,7,6,3,6,11,6,8,6,10,6,8,4,7,5,6,4,6,5,5,1,7,0,3,1,8,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
亀沢三丁目,14,8,9,11,13,7,15,11,13,23,16,13,8,14,14,7,10,16,11,6,11,5,10,9,7,10,11,8,11,9,7,6,8,8,11,6,8,4,10,7,6,9,13,6,15,29,9,12,16,20,12,10,11,16,10,17,13,13,19,19,14,16,39,26,20,22,12,14,17,17,17,20,20,19,22,10,30,32,18,23,21,15,28,28,27,19,31,22,22,28,17,19,21,20,26,22,20,16,19,18,23,15,15,18,23,22,20,13,13,13,13,12,14,13,14,12,15,8,7,10,9,11,2,6,14,4,4,6,9,10,7,12,5,6,4,3,4,10,10,5,6,4,6,3,8,10,11,6,3,4,1,5,5,5,2,11,5,7,9,3,6,7,6,12,2,6,7,6,4,2,3,5,4,7,0,3,1,2,1,4,2,0,1,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
亀沢四丁目,13,19,9,18,11,11,10,16,19,12,13,12,13,17,8,11,17,8,5,3,14,12,11,6,9,12,6,8,9,8,5,7,11,10,6,4,6,7,5,5,14,8,7,12,13,13,11,15,10,12,17,26,29,24,37,24,33,29,28,26,36,35,30,27,32,29,29,23,22,33,23,36,31,22,35,25,37,23,31,33,22,14,21,32,20,24,27,23,29,38,28,35,34,24,25,26,21,19,27,29,26,31,19,20,10,11,22,13,17,9,16,21,22,13,20,19,18,9,8,7,13,13,4,14,10,12,8,15,9,14,10,6,10,7,8,5,15,9,15,5,8,9,9,12,8,7,14,13,5,7,6,5,3,8,1,5,10,8,4,7,6,5,5,5,1,8,2,3,3,5,3,5,2,4,3,4,1,1,1,4,0,7,0,3,3,4,0,2,1,1,0,3,1,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
石原一丁目,8,4,4,8,6,6,8,6,5,6,9,8,5,5,8,6,9,7,5,7,7,6,8,6,7,7,8,9,8,4,9,3,6,12,7,7,11,6,4,9,13,10,10,13,15,20,22,21,25,35,39,32,38,49,34,32,37,42,35,36,30,19,26,35,22,21,34,33,30,23,19,26,31,24,19,20,24,27,17,22,24,12,30,22,28,16,21,17,18,22,15,17,14,28,18,24,25,20,15,16,21,25,17,20,21,11,9,22,13,8,14,12,9,13,15,6,13,13,15,21,11,10,11,13,9,16,15,10,16,5,9,13,10,9,13,15,11,11,12,14,8,6,12,11,17,13,13,18,6,15,12,12,9,13,8,14,5,6,15,9,9,12,3,10,6,10,3,3,6,4,8,12,5,2,2,4,3,4,0,2,1,10,0,3,2,4,2,5,2,2,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
石原二丁目,9,7,9,7,7,12,13,8,4,6,12,12,10,13,10,10,12,13,16,11,10,7,9,10,16,9,13,8,9,9,5,10,8,9,10,6,10,7,11,14,7,7,10,8,20,7,18,20,18,22,16,23,32,30,30,31,32,41,35,23,28,30,23,19,23,28,20,20,14,17,20,17,22,34,28,26,15,24,24,20,16,30,20,26,20,21,28,17,27,21,19,22,28,19,24,21,27,17,25,28,26,13,22,25,15,10,19,18,13,14,15,11,10,21,15,15,14,10,10,6,14,15,14,8,13,10,6,5,7,9,12,7,12,11,8,4,11,11,5,12,3,13,11,17,11,11,14,6,7,9,4,11,4,6,7,4,10,6,7,12,6,11,5,12,3,7,8,4,2,7,4,8,7,10,5,5,4,2,1,7,0,5,2,4,1,7,1,1,1,2,0,2,0,1,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0
石原三丁目,8,14,13,12,15,17,13,18,15,16,5,15,11,9,12,12,11,13,15,9,10,7,9,12,5,7,10,9,10,7,9,8,6,11,6,3,4,12,5,8,8,5,7,9,20,14,19,21,29,20,29,19,31,35,30,37,27,21,24,24,33,24,34,36,34,31,26,29,30,24,40,23,30,23,33,33,33,24,27,21,27,25,25,18,22,22,30,16,23,16,19,16,39,22,35,20,29,22,27,29,29,24,23,22,27,23,29,18,25,19,23,15,18,20,21,10,17,13,9,12,13,14,8,8,14,8,15,13,17,11,14,15,12,15,11,10,13,9,12,6,11,12,8,13,23,11,13,15,13,15,3,9,14,19,13,12,12,15,12,10,10,13,6,11,10,8,9,6,4,6,6,7,7,7,2,5,3,7,1,7,1,5,0,1,2,4,2,2,4,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石原四丁目,24,24,13,21,19,16,13,13,14,17,9,10,11,24,9,13,10,8,11,10,11,9,10,6,12,8,9,5,9,4,10,9,8,9,6,7,7,5,7,13,5,13,12,11,19,21,19,18,23,24,21,24,28,31,24,39,41,32,34,42,35,31,34,42,31,33,41,30,36,31,36,30,39,26,46,28,30,25,30,23,18,25,20,17,26,29,28,16,23,21,28,21,26,28,26,15,29,29,22,19,29,30,23,29,23,17,17,20,10,15,24,13,17,17,17,9,7,13,19,11,12,13,12,9,11,17,10,9,9,11,15,9,6,13,8,8,16,11,9,3,12,10,18,13,9,11,10,14,8,15,11,6,6,3,8,11,4,7,10,10,9,14,2,5,4,9,7,8,6,2,0,10,4,8,4,7,2,7,3,5,2,2,3,3,1,3,1,2,1,3,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
本所一丁目,14,16,11,12,15,19,11,9,7,13,14,15,9,6,13,11,7,5,7,16,12,13,12,4,10,9,11,7,13,5,10,4,13,7,7,5,7,5,5,8,8,4,6,7,7,7,16,18,19,21,24,28,27,29,24,27,27,48,42,39,30,37,31,27,37,26,27,34,26,34,35,19,31,27,24,22,24,31,21,24,28,29,21,23,30,25,25,27,33,23,29,14,22,28,23,22,34,17,20,26,21,25,26,22,18,14,25,26,21,28,22,15,17,18,15,17,15,9,16,12,15,15,12,10,18,15,14,14,15,16,10,12,13,10,17,11,7,12,11,12,15,14,12,12,11,8,14,12,12,20,7,6,7,8,16,15,7,11,9,13,8,19,6,13,5,3,4,9,5,7,4,7,3,10,5,9,4,6,2,9,2,6,2,5,1,4,0,6,0,2,0,1,1,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0
本所二丁目,5,4,2,6,9,7,3,11,3,6,4,4,7,6,2,4,3,8,1,4,3,3,5,4,5,3,2,3,6,3,8,4,4,2,1,3,1,7,7,5,8,4,4,8,5,5,18,14,16,10,13,20,13,19,13,11,20,16,11,16,17,14,10,13,14,18,24,14,20,18,19,16,18,15,14,14,11,17,13,12,10,10,10,13,10,14,9,14,9,15,7,13,10,9,10,11,9,10,11,16,16,9,8,8,11,10,9,11,7,9,8,8,10,9,12,12,8,13,6,16,12,12,10,11,12,7,9,10,11,11,10,6,6,11,3,9,11,12,7,8,8,10,16,12,16,7,10,10,5,12,3,7,5,8,13,10,8,9,10,7,5,5,4,6,3,6,3,5,4,7,5,3,2,6,2,7,2,4,3,3,6,3,1,3,1,4,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本所三丁目,5,7,8,5,3,6,2,2,8,9,3,3,6,5,4,6,2,3,5,5,5,6,7,8,3,5,2,6,2,8,5,11,5,2,5,8,6,7,7,11,6,6,10,11,5,15,11,8,11,21,17,15,21,17,18,20,17,23,13,17,19,20,17,10,9,20,14,9,23,11,15,12,15,12,12,20,13,13,17,12,20,12,10,8,18,10,12,17,14,11,12,10,12,18,13,15,13,16,15,15,15,14,17,17,18,10,12,11,9,9,17,14,9,15,6,9,9,15,14,13,12,8,10,12,7,8,13,11,11,8,7,10,10,12,18,13,9,9,11,8,8,8,14,8,7,14,11,7,11,7,8,12,8,9,9,10,10,4,6,10,4,7,4,12,4,7,8,5,4,2,6,2,1,7,2,7,0,2,3,7,1,2,1,4,1,5,1,2,0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
本所四丁目,14,9,9,12,11,11,12,10,5,4,4,14,9,6,7,8,9,10,10,3,12,9,14,11,10,5,11,4,12,8,4,4,6,5,1,6,9,3,8,12,5,7,7,5,14,24,18,21,11,20,19,17,26,24,28,27,22,27,24,29,24,27,23,32,23,27,33,21,33,33,21,26,23,18,17,27,25,23,27,24,27,20,17,16,18,15,18,21,20,27,19,21,15,18,28,14,20,17,16,19,15,21,13,17,11,14,33,24,19,15,23,21,20,15,11,11,12,7,11,10,15,17,13,13,15,11,16,11,12,12,10,6,11,11,12,7,11,8,16,14,14,16,15,9,13,12,16,8,13,11,7,5,5,9,4,9,5,13,18,14,10,11,10,5,4,6,6,7,4,10,5,3,4,9,2,7,3,8,4,4,3,4,3,3,1,4,2,1,2,4,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
東駒形一丁目,6,5,5,5,6,4,4,3,4,2,4,6,2,3,2,1,2,2,3,3,2,3,1,2,1,4,1,1,4,2,6,1,6,2,4,2,0,5,3,4,4,5,3,6,15,14,17,14,14,12,19,14,13,15,18,28,16,25,30,17,19,22,11,16,21,10,14,14,7,12,12,13,26,11,9,14,17,7,10,12,5,14,7,12,13,8,16,9,9,5,13,14,7,10,10,18,9,11,6,13,13,9,9,11,13,8,12,6,8,8,8,6,5,8,4,8,8,10,3,7,8,2,11,8,7,4,4,10,4,3,3,5,9,10,8,5,7,7,8,5,6,5,3,6,9,7,6,10,6,6,2,3,3,5,6,8,7,5,4,4,4,5,4,6,3,2,2,3,2,5,2,7,1,3,2,3,2,3,1,2,1,1,1,2,0,5,0,0,0,1,0,2,0,2,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0
東駒形二丁目,7,8,4,5,5,4,6,2,2,6,3,4,3,5,2,4,7,8,4,5,6,6,6,3,8,8,4,4,3,7,5,5,3,10,3,3,6,9,3,5,6,6,5,7,8,6,8,5,16,8,16,12,10,9,16,24,13,13,11,10,9,12,18,12,12,5,11,14,13,12,15,14,12,10,9,12,12,3,9,10,9,12,10,15,11,12,5,9,10,16,11,11,17,6,16,12,13,8,18,10,15,9,8,6,18,13,12,10,10,5,8,14,10,10,13,6,11,5,12,5,10,6,5,7,6,5,7,6,8,11,8,7,5,12,6,7,9,9,9,10,15,10,8,11,10,9,6,12,5,6,6,7,5,7,11,5,4,3,5,10,6,8,7,11,3,13,1,7,6,10,3,7,5,5,6,16,3,7,2,3,4,5,2,1,1,2,0,4,1,4,1,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
東駒形三丁目,2,3,6,2,3,4,5,3,5,6,7,3,6,6,6,5,3,3,7,3,1,3,6,2,2,5,5,4,7,3,2,2,5,6,4,5,8,2,2,2,6,4,3,7,11,8,12,8,18,13,7,13,21,23,20,14,25,16,13,15,13,21,17,10,9,13,13,17,17,14,11,13,16,14,12,16,15,11,8,14,9,7,12,15,18,9,11,17,12,11,16,13,14,8,13,5,12,13,16,18,15,13,11,11,8,13,15,14,7,4,11,12,11,9,11,14,9,6,7,5,2,9,12,7,8,5,4,5,10,6,8,9,6,7,9,7,6,3,6,9,8,12,9,5,10,13,10,7,4,6,9,6,4,9,10,7,7,7,6,9,2,5,2,3,3,4,6,6,4,12,3,5,5,8,4,6,5,9,0,4,0,4,2,2,0,4,0,1,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東駒形四丁目,6,9,7,7,11,9,9,4,5,6,1,12,5,14,8,7,6,8,8,2,6,5,7,5,10,2,3,8,6,9,9,9,11,6,7,7,8,8,8,3,6,6,11,9,12,19,10,27,25,26,25,20,22,31,17,31,35,21,33,21,17,36,19,19,19,18,19,18,16,27,17,18,22,23,14,23,23,15,22,18,16,13,26,16,23,16,11,17,18,15,18,18,20,26,26,27,22,26,22,29,21,23,25,10,17,25,25,22,16,14,23,15,14,18,19,21,16,12,10,14,8,6,13,6,11,11,6,11,6,13,9,13,14,7,13,9,14,17,9,13,14,11,8,11,13,17,17,11,14,21,9,12,12,13,16,8,6,9,9,11,8,11,1,9,10,7,9,9,8,7,3,2,3,6,3,6,0,3,1,4,2,5,2,4,0,3,2,3,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
吾妻橋一丁目,11,7,11,6,6,4,5,7,6,6,7,11,2,3,1,3,7,8,3,2,8,4,3,5,2,4,4,5,4,4,2,4,7,4,5,2,1,4,8,5,5,6,2,8,5,8,9,9,13,10,12,19,17,15,17,8,26,23,17,25,23,21,24,13,13,17,10,15,21,22,18,12,20,18,22,30,16,21,15,24,24,20,17,10,24,17,9,18,9,17,19,18,19,21,16,23,18,15,22,25,25,18,13,12,13,20,19,25,15,16,13,8,19,19,26,15,21,11,11,15,17,14,13,15,9,13,12,12,9,13,13,9,15,5,11,14,10,11,5,17,11,16,14,19,15,11,13,18,5,11,6,4,16,12,12,16,12,10,11,17,8,4,5,8,7,7,8,9,7,3,6,14,1,10,5,3,0,5,4,7,1,6,2,3,1,4,1,3,1,2,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
吾妻橋二丁目,7,8,3,5,3,4,6,5,6,4,2,2,3,5,6,0,0,0,3,2,4,3,2,3,0,4,4,4,1,6,3,5,6,3,4,1,5,4,5,3,5,4,4,3,8,8,9,12,19,16,18,16,15,24,14,29,32,15,11,18,21,10,17,19,18,13,13,10,13,18,8,8,8,12,12,16,12,16,8,14,10,7,11,10,10,13,6,10,17,15,16,12,13,13,18,8,12,15,9,15,15,14,10,13,6,7,14,7,7,12,9,11,8,12,14,10,7,6,7,10,10,8,4,11,7,6,8,4,6,4,8,7,9,7,9,7,4,4,3,3,2,8,9,5,5,9,7,9,3,7,3,5,6,3,6,7,3,9,3,6,4,1,4,2,2,4,2,3,1,9,1,8,4,5,1,1,1,5,2,5,1,5,1,0,0,2,2,4,2,3,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,7,6,9,6,8,11,2,4,8,5,6,9,8,5,5,6,4,13,4,2,4,6,8,7,4,5,3,5,6,6,4,5,4,4,4,4,9,1,5,4,8,6,7,5,8,9,8,11,10,8,7,13,9,6,11,10,7,11,17,15,13,11,11,11,11,10,7,9,18,14,11,14,11,11,15,11,17,15,14,7,3,10,14,10,14,18,16,6,15,10,12,8,10,14,11,21,19,16,11,18,11,8,21,15,14,23,15,19,13,6,12,10,7,8,16,7,16,11,4,14,6,8,6,9,11,9,11,10,6,10,11,10,8,8,11,11,7,6,12,9,10,7,11,7,10,15,13,17,6,8,2,5,7,8,6,11,5,8,4,9,7,9,4,8,4,11,4,10,7,4,1,6,6,4,1,9,1,3,1,3,2,4,0,3,2,3,1,3,0,1,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
錦糸一丁目,2,4,8,6,7,7,5,7,3,4,6,5,2,3,4,3,4,4,3,3,0,2,3,5,4,3,6,4,5,5,1,4,6,7,4,2,3,6,5,4,8,6,15,7,9,11,14,11,25,24,25,24,25,27,34,29,37,27,23,17,29,20,44,20,30,17,26,25,23,16,24,19,34,26,13,18,30,16,17,20,27,14,23,17,19,8,21,16,17,20,9,22,23,22,15,20,14,24,14,10,21,22,15,16,16,19,14,20,11,19,11,14,15,14,10,16,12,12,11,7,8,15,10,10,15,10,7,9,9,10,8,5,9,8,6,5,8,10,1,6,13,11,9,11,15,11,7,9,8,9,2,8,4,12,10,10,8,4,3,3,6,3,3,4,0,9,3,6,4,1,1,9,0,4,3,3,2,4,1,0,1,6,1,5,0,3,2,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
錦糸二丁目,1,3,3,3,2,0,2,2,1,2,1,4,0,0,2,1,3,0,3,1,0,1,2,2,3,3,2,1,2,1,3,0,1,2,1,0,0,1,0,3,1,0,5,2,3,4,5,5,9,10,8,8,16,9,9,5,7,6,8,4,8,11,6,10,8,6,7,6,7,4,3,7,5,3,5,8,7,10,8,6,4,1,10,8,5,2,3,6,6,5,6,6,7,6,5,10,11,3,3,4,5,4,2,3,6,2,5,6,5,5,4,8,2,6,6,4,3,5,11,7,9,4,3,1,3,1,0,2,3,3,5,4,2,5,2,3,4,2,2,3,6,5,6,4,5,6,4,5,4,3,3,0,1,3,3,2,1,3,0,2,2,5,1,1,3,3,1,2,2,0,2,2,1,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,6,2,5,3,1,3,3,1,2,3,3,2,1,3,1,2,3,0,1,1,0,0,4,0,2,1,0,0,0,2,2,1,2,2,0,1,1,0,1,2,4,1,4,2,7,4,3,6,2,4,5,2,10,1,9,7,9,10,7,6,11,6,8,7,5,5,8,5,12,9,9,6,7,7,8,6,18,8,9,3,6,5,6,6,4,5,7,7,6,7,5,4,8,11,12,3,5,3,7,3,3,9,8,8,10,4,8,10,2,2,6,4,3,4,4,5,0,2,5,3,4,5,3,5,6,5,5,5,6,1,2,3,4,3,1,4,3,2,9,2,6,0,3,5,0,0,1,3,2,3,2,0,1,2,1,1,2,5,1,3,1,0,2,1,0,2,1,0,1,3,1,2,1,2,1,4,0,4,0,0,2,1,1,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,6,7,10,7,12,10,12,7,4,11,9,8,4,5,5,9,4,6,6,6,8,7,6,5,6,5,10,6,6,3,11,4,5,7,17,8,4,4,4,6,6,7,5,6,3,10,7,7,13,6,6,13,17,12,18,17,16,15,16,15,11,12,12,17,10,4,6,11,10,12,22,19,13,17,14,13,19,13,17,14,14,12,17,18,29,19,14,17,22,17,19,19,19,21,22,15,15,22,15,20,28,23,18,13,14,13,20,10,19,21,13,7,16,10,12,13,15,11,8,7,9,7,10,7,8,8,5,5,8,2,5,6,7,7,5,6,5,12,5,8,9,8,9,11,10,17,9,11,7,6,3,7,4,11,7,6,6,10,5,6,4,9,3,5,4,3,6,5,5,3,1,5,0,4,1,5,1,7,0,6,0,3,1,4,1,4,0,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
太平一丁目,9,16,26,14,24,13,15,20,19,13,15,12,18,17,20,19,18,14,15,15,22,17,15,11,14,10,22,10,16,12,8,11,7,5,9,8,14,13,10,10,12,11,15,12,15,16,15,20,24,14,23,23,27,35,29,38,42,26,33,41,26,35,28,36,22,28,31,37,27,22,32,30,46,38,30,28,36,34,32,25,29,33,41,36,25,31,35,33,45,34,43,41,39,38,29,33,33,32,36,39,30,26,30,29,32,30,29,14,18,15,23,25,30,19,26,18,18,22,19,24,14,13,22,21,21,16,11,15,17,22,8,15,14,21,14,12,16,24,21,16,16,19,27,14,19,14,18,16,15,15,7,13,9,9,10,10,9,23,10,14,14,6,6,15,7,7,5,12,10,10,4,15,4,5,3,12,1,6,1,3,2,5,2,2,0,3,2,1,1,1,2,6,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1
太平二丁目,6,3,3,5,3,2,5,0,3,0,1,4,1,1,1,4,5,1,2,3,3,2,2,3,5,2,2,4,6,5,6,5,2,3,4,0,5,4,5,7,5,6,4,7,18,8,12,3,6,11,8,13,12,7,16,12,16,18,14,13,17,17,21,18,15,18,20,10,14,12,18,13,9,12,21,13,16,13,15,7,10,10,14,11,19,9,12,16,9,15,15,6,11,5,11,14,14,9,9,10,11,15,8,11,15,12,12,7,15,9,9,4,16,7,7,8,3,11,8,5,8,12,12,7,9,6,7,3,8,9,8,8,4,4,4,8,10,6,5,4,13,5,8,10,9,5,13,9,7,2,9,7,0,3,6,6,6,11,3,9,5,7,3,6,8,4,3,2,4,3,4,2,3,2,1,2,2,0,2,3,0,1,2,3,1,2,0,2,2,3,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,11,5,4,5,5,3,7,7,5,2,4,6,3,9,2,1,4,5,5,4,0,3,2,1,4,3,2,2,2,4,4,3,2,5,3,2,5,5,7,3,2,4,3,7,8,7,6,5,17,7,15,10,16,23,22,15,17,23,23,26,16,18,23,13,22,16,17,13,21,19,15,11,17,17,21,13,12,14,15,18,11,15,12,11,16,14,18,6,10,14,8,17,17,13,14,17,14,9,9,6,15,7,12,13,11,6,6,6,7,6,10,1,8,9,6,6,8,3,5,4,4,8,4,5,6,4,5,5,3,7,4,3,4,3,7,5,7,6,2,4,1,6,4,4,10,5,8,7,7,9,4,2,2,3,4,4,3,1,1,6,7,7,1,5,1,5,2,4,3,9,2,3,1,4,4,5,1,1,0,1,0,1,1,5,0,3,3,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
太平四丁目,18,20,12,21,18,19,19,13,17,17,16,16,11,14,9,19,14,19,6,17,10,14,14,11,9,20,16,16,10,9,21,11,19,19,10,13,9,16,22,15,19,16,18,13,18,19,23,24,28,29,40,38,41,42,38,30,45,28,38,36,35,40,52,41,39,40,55,30,35,36,41,37,41,43,25,31,40,22,45,32,31,34,38,38,37,31,31,31,35,36,36,36,36,40,47,49,51,34,35,48,45,53,44,55,46,46,51,53,32,50,34,30,36,30,42,37,29,32,36,27,30,24,24,24,30,24,28,32,16,30,20,24,25,24,22,22,24,25,21,25,31,34,29,31,26,21,30,27,24,29,9,23,15,20,18,31,21,27,21,23,17,17,17,28,20,16,17,23,16,9,6,19,6,18,6,10,3,9,4,13,3,5,5,7,1,0,0,4,3,4,0,4,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
横川一丁目,8,6,7,10,10,7,11,7,4,6,6,8,6,2,13,10,5,8,10,3,2,4,11,9,2,5,2,4,5,6,8,6,4,3,6,6,11,6,7,6,8,9,8,4,11,3,9,8,9,12,9,12,10,11,18,13,22,10,15,16,16,12,19,11,18,10,11,12,11,13,16,19,15,16,18,15,15,14,11,11,10,11,12,14,20,13,15,11,18,7,10,10,11,16,14,17,17,12,13,11,13,14,9,10,21,18,10,10,8,11,12,15,13,6,8,7,10,10,8,12,8,2,4,10,7,7,8,4,10,7,10,6,15,4,5,10,11,6,10,13,4,7,4,7,11,7,15,8,6,5,5,11,3,9,5,6,9,4,5,6,2,3,2,6,2,4,6,1,5,5,4,6,3,0,1,1,1,4,0,0,1,3,1,2,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
横川二丁目,6,6,9,5,3,11,5,5,7,4,2,5,0,0,2,2,5,3,4,4,2,3,2,5,5,4,2,2,2,3,3,4,2,4,4,5,1,2,6,5,5,5,10,8,15,3,18,12,15,13,24,20,24,27,32,17,26,18,25,24,15,19,16,19,19,17,22,18,25,13,25,9,13,17,13,16,12,11,14,8,10,15,19,10,16,9,12,8,12,15,16,17,23,12,10,12,7,8,12,16,11,8,13,7,10,10,12,5,11,10,12,10,9,11,9,5,6,7,4,9,10,3,7,3,2,6,6,5,7,5,5,4,6,5,3,9,10,4,11,6,7,4,13,5,8,4,5,3,4,3,2,4,9,2,3,5,2,4,5,7,6,7,5,6,1,5,2,5,0,2,3,6,2,6,4,2,3,3,1,4,0,2,0,0,1,2,0,1,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
横川三丁目,4,2,3,4,4,5,3,3,2,3,6,5,3,3,3,4,2,6,2,3,3,4,2,2,3,5,1,1,7,1,2,4,1,7,1,0,4,4,5,6,4,6,6,8,9,6,13,2,12,5,15,9,16,7,14,17,19,9,13,16,9,15,9,16,10,10,14,19,14,6,8,15,14,10,10,6,17,12,7,9,9,15,7,3,9,13,9,8,10,4,8,9,8,9,13,11,13,6,12,14,6,6,15,9,7,12,10,7,8,5,18,5,10,8,5,5,5,5,1,4,5,6,6,4,5,6,2,4,7,3,2,3,6,7,6,6,9,7,3,7,5,2,7,6,8,5,6,4,3,6,2,3,6,4,1,6,5,6,8,11,4,3,3,6,4,4,5,3,1,3,3,4,2,5,2,1,2,4,2,3,1,3,3,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
横川四丁目,1,1,3,5,2,1,4,5,2,1,3,3,2,2,4,3,2,3,6,4,6,2,8,6,8,4,6,5,5,6,5,6,2,2,5,2,5,2,5,7,6,5,6,7,7,6,11,6,13,8,17,16,24,13,17,12,12,7,7,6,12,7,9,8,9,13,6,4,9,8,11,8,11,4,15,5,9,6,13,7,9,6,13,15,9,8,11,6,8,12,17,7,13,13,11,13,16,10,10,11,15,14,10,12,8,12,14,9,6,11,7,10,7,12,11,8,6,7,8,7,9,6,8,5,4,5,3,8,5,6,4,5,11,7,5,2,6,4,6,7,8,2,7,5,7,4,6,5,6,6,6,4,3,6,5,6,4,7,2,8,4,9,2,6,3,9,5,8,3,4,2,6,2,4,1,4,2,2,0,4,0,2,2,2,0,3,1,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
