年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,7,11,3,11,12,10,6,5,8,9,8,5,7,7,7,5,6,6,6,6,1,8,6,5,6,6,3,2,5,4,12,4,4,7,6,4,1,5,1,2,2,5,6,5,5,6,4,5,7,10,8,13,15,16,11,21,17,15,17,14,16,28,19,9,13,14,18,15,18,13,12,13,16,10,7,18,14,20,19,11,19,18,17,10,14,18,15,9,12,19,22,12,8,9,8,14,11,13,10,10,7,9,9,13,7,13,15,16,12,7,8,5,8,9,13,12,7,9,4,7,6,15,12,12,10,9,10,7,12,17,10,13,8,13,15,18,9,19,12,15,9,9,8,8,12,9,9,17,13,8,6,3,9,9,8,7,5,10,9,14,2,8,3,6,7,10,5,6,5,8,3,7,3,9,2,5,2,3,0,1,1,1,0,3,0,1,0,2,0,2,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
亀沢三丁目,12,13,14,16,12,7,8,12,8,10,7,7,9,8,11,7,3,11,12,8,7,6,9,6,9,5,9,6,8,6,11,7,13,7,10,9,9,6,4,9,10,6,4,5,13,4,8,9,12,7,19,14,24,11,23,6,19,17,12,20,15,21,14,19,17,15,17,18,24,19,21,20,23,13,29,18,19,20,23,21,17,20,23,14,16,20,22,20,22,16,20,24,23,21,21,22,17,11,25,18,16,14,13,10,12,17,16,5,14,16,8,8,6,10,15,5,4,11,12,8,7,9,3,10,7,4,5,9,8,4,8,4,9,6,8,9,11,9,6,4,3,3,4,8,3,6,6,8,10,8,3,5,8,11,4,6,5,10,11,0,3,5,4,4,4,8,2,4,1,4,0,3,3,1,0,1,1,2,0,3,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
亀沢四丁目,20,14,16,21,13,15,13,16,8,9,8,7,17,10,14,2,8,10,7,10,8,10,8,5,10,12,4,4,8,4,8,8,11,8,4,10,6,5,7,5,10,6,5,4,9,10,15,15,13,12,25,11,26,25,21,18,29,20,30,26,30,36,32,28,36,32,29,25,31,30,23,32,28,24,26,29,25,35,36,24,26,37,38,27,18,22,26,22,19,27,33,33,24,32,17,16,19,12,18,13,18,22,19,17,16,15,19,11,10,10,18,9,10,15,8,11,7,15,9,14,10,12,7,5,10,8,19,3,15,14,10,10,11,10,12,9,14,12,9,11,7,9,3,4,3,9,8,8,9,11,4,6,8,2,1,11,4,3,4,6,4,3,4,5,4,9,2,3,5,5,2,5,1,4,4,6,2,8,1,6,2,3,2,1,3,4,0,6,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
石原一丁目,7,5,8,5,9,2,12,8,6,6,5,4,5,8,6,8,9,6,8,5,5,5,8,7,8,9,6,6,12,7,4,4,4,11,8,8,7,6,10,7,8,10,11,12,13,16,17,30,22,27,26,27,30,34,23,30,34,28,24,30,23,25,33,27,28,24,29,24,23,21,24,17,24,22,30,23,25,22,15,22,22,27,24,15,19,27,23,20,20,18,19,22,20,12,17,21,16,22,15,18,14,7,13,18,13,11,16,9,15,20,17,13,13,13,10,15,22,16,15,5,15,12,10,11,14,15,11,9,16,17,7,11,11,10,23,15,13,19,12,16,9,11,14,13,8,13,10,12,7,5,19,16,3,18,9,8,6,12,6,5,8,11,10,10,4,7,5,8,3,2,6,13,2,4,2,7,3,6,6,4,0,3,2,5,2,3,0,2,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
石原二丁目,13,10,10,13,11,9,11,11,14,11,9,8,8,10,12,9,12,9,10,9,7,9,5,9,8,6,13,11,9,11,7,9,5,6,15,9,14,7,11,5,9,6,11,10,13,12,17,17,21,20,25,17,29,23,26,16,24,27,16,27,17,18,23,21,25,24,24,19,14,24,21,21,23,22,20,24,23,23,23,18,24,13,24,22,28,26,30,18,19,16,29,19,25,15,19,23,13,20,14,13,12,16,16,16,9,18,23,14,9,8,15,11,13,9,13,7,11,8,8,6,10,9,12,9,9,6,8,12,14,14,7,15,8,15,12,16,14,6,13,9,3,12,6,10,7,3,11,5,6,10,2,14,7,14,6,9,6,4,4,6,5,7,7,8,4,8,6,8,4,5,1,7,3,8,3,7,1,7,2,6,3,5,1,2,1,3,1,1,1,2,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
石原三丁目,16,16,13,17,10,11,12,10,14,7,13,9,13,16,7,8,8,10,14,10,7,7,10,12,7,4,4,5,4,6,9,9,5,7,6,5,7,9,12,10,12,15,15,22,21,16,20,18,23,17,22,19,26,27,33,20,26,32,29,24,30,19,30,23,33,25,35,28,28,20,35,19,23,29,23,19,32,29,31,16,18,21,31,16,39,25,35,17,37,23,24,27,26,17,23,21,35,22,32,24,18,8,18,22,24,14,17,20,19,14,18,15,9,11,15,10,10,9,23,15,18,13,22,15,8,13,13,8,16,8,17,7,15,12,19,16,19,12,15,22,6,7,12,11,16,23,16,8,13,14,16,13,7,11,7,11,13,7,7,8,6,8,7,7,5,10,5,6,2,9,3,3,0,11,5,5,1,4,7,4,4,2,0,6,0,3,0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
石原四丁目,12,16,9,21,15,21,14,8,13,14,13,9,12,10,13,5,14,7,7,9,16,6,8,5,7,8,11,6,5,6,3,13,9,7,9,8,11,10,9,11,11,7,14,15,20,6,14,19,18,19,26,21,21,22,26,31,36,26,28,23,24,33,30,21,32,21,45,27,28,30,30,26,21,34,22,13,22,25,29,23,30,23,26,21,32,22,31,26,22,22,21,28,19,26,28,25,19,17,14,22,17,14,20,17,17,12,16,13,9,9,16,19,15,10,12,17,14,7,14,14,13,9,11,13,10,9,11,8,11,8,14,6,16,16,15,12,12,16,15,13,9,9,8,5,12,13,8,7,10,14,12,11,7,10,5,9,8,9,9,6,5,4,4,15,7,7,5,9,3,7,2,4,6,5,0,5,2,5,1,4,2,4,2,0,3,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本所一丁目,25,24,11,10,16,13,13,11,10,9,13,12,12,8,13,8,10,11,19,6,13,6,12,6,9,6,8,9,9,4,4,9,8,8,6,4,11,10,7,8,11,8,12,10,16,9,17,20,16,26,19,22,27,24,27,30,26,28,18,35,29,25,33,20,37,37,27,26,29,19,38,38,26,31,18,31,36,31,28,30,37,23,23,29,21,28,34,19,36,27,31,35,19,25,28,14,24,24,31,23,20,28,24,17,10,12,17,18,14,15,22,10,14,15,13,13,18,15,14,11,19,15,14,12,12,11,19,6,11,13,12,19,11,19,13,10,19,8,18,22,5,10,9,5,10,14,11,13,10,14,11,11,11,18,5,8,6,10,6,9,7,13,4,13,8,9,5,10,3,10,6,8,6,2,1,12,2,10,2,4,1,6,3,2,2,3,0,5,1,1,1,0,0,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
本所二丁目,9,2,5,4,4,2,4,9,2,2,4,5,3,5,6,2,3,4,2,3,9,2,8,5,2,2,1,3,3,7,5,3,6,6,5,5,2,6,9,9,6,10,9,12,9,10,11,10,14,14,15,19,18,17,16,15,6,13,22,17,13,12,19,18,16,16,13,11,15,19,12,11,13,16,10,12,12,12,12,14,10,13,9,13,12,12,14,9,7,12,22,15,13,8,13,8,9,13,12,11,5,5,13,11,11,13,12,12,10,15,13,12,12,13,12,10,9,13,15,8,12,10,7,3,8,15,9,11,9,12,10,9,14,16,17,11,12,9,10,14,4,6,5,5,8,13,12,9,11,7,7,8,3,7,4,6,7,7,9,5,6,9,7,6,3,10,4,5,3,6,4,5,8,5,3,3,2,5,2,4,0,1,0,3,1,2,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
本所三丁目,9,9,6,6,8,3,5,5,4,3,5,5,5,4,6,8,2,8,2,4,4,6,5,12,5,4,6,8,9,5,4,4,9,10,12,9,7,9,7,14,6,8,6,4,5,16,15,22,7,14,15,15,18,17,18,12,9,21,12,14,15,13,19,13,18,12,20,13,19,16,16,12,14,12,14,14,9,14,12,14,13,9,16,12,13,20,16,17,17,17,17,17,17,17,19,13,19,14,11,11,15,16,20,10,10,12,9,16,14,9,11,10,8,13,12,7,11,11,14,9,10,14,9,11,17,9,15,10,12,10,10,10,15,9,13,11,11,7,15,9,7,11,5,13,13,11,8,7,10,7,7,10,5,12,5,8,8,8,6,4,8,4,5,10,4,9,2,4,3,6,5,6,3,5,1,7,2,8,1,5,1,2,2,3,1,7,0,1,2,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
本所四丁目,9,11,7,15,6,7,4,11,7,8,21,7,14,4,13,9,7,6,13,9,7,9,5,8,3,3,4,5,6,7,5,9,7,7,5,8,7,10,5,5,6,12,9,4,14,12,11,13,23,19,18,14,15,10,19,17,13,18,20,19,26,24,22,18,10,26,18,18,25,21,24,18,20,13,19,17,17,23,19,19,23,19,18,17,26,15,20,18,20,17,11,17,17,23,16,20,25,19,24,20,14,13,22,16,9,16,20,11,11,8,16,16,13,14,18,12,18,11,11,16,14,9,12,11,9,6,11,5,11,12,16,21,15,11,16,12,16,17,18,7,9,5,5,9,9,12,6,15,12,13,16,12,11,10,6,8,5,5,7,11,10,6,7,3,2,12,4,10,5,8,5,7,6,7,5,4,1,2,4,3,1,7,1,4,0,4,1,1,1,2,0,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東駒形一丁目,7,2,3,5,4,4,2,4,3,2,3,5,2,2,2,3,1,5,4,3,5,2,5,1,6,2,3,3,3,3,1,5,3,4,5,7,7,5,6,3,6,4,7,8,7,7,4,13,14,12,13,10,15,10,9,12,15,11,10,12,11,10,15,17,21,16,14,11,9,6,7,8,7,13,11,8,13,10,13,5,12,10,12,15,7,14,13,12,3,10,8,10,13,11,15,10,7,5,10,9,7,3,8,6,5,5,6,13,5,7,8,6,9,5,10,6,5,4,5,9,3,5,11,8,8,8,8,8,6,6,8,7,3,5,9,8,11,10,6,7,6,8,3,5,8,7,6,7,7,6,4,5,4,4,3,5,5,2,5,5,2,9,4,7,2,3,5,1,1,6,3,2,2,4,1,6,0,5,1,2,2,5,0,3,0,1,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東駒形二丁目,9,9,3,5,4,8,3,6,6,3,4,6,3,5,8,4,4,5,2,6,5,3,3,4,4,8,6,3,2,6,4,2,4,6,4,8,6,4,5,1,7,4,11,5,6,3,8,6,12,13,9,9,22,13,10,15,15,10,16,14,19,8,20,13,16,21,16,5,15,6,11,14,10,13,13,16,14,9,8,10,16,18,14,10,17,11,15,14,16,9,14,9,11,11,8,7,17,13,9,8,9,10,9,10,17,7,10,6,9,5,13,7,5,6,9,8,6,8,6,7,11,10,6,10,8,8,6,12,11,13,9,6,11,8,11,12,10,14,6,12,8,7,4,9,14,4,9,6,6,9,8,9,8,10,4,12,3,11,8,6,4,12,10,7,5,8,8,13,7,6,4,9,6,2,2,0,1,5,2,6,1,6,2,2,0,6,0,1,1,4,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東駒形三丁目,5,10,5,5,9,6,4,4,4,5,3,1,7,4,1,7,5,2,5,5,5,1,1,3,9,6,8,4,3,2,4,3,4,5,3,4,2,3,4,4,5,3,5,5,8,8,8,6,13,5,11,10,11,11,12,13,10,10,13,10,12,20,28,13,15,18,17,18,16,14,12,7,20,16,20,16,14,13,9,16,13,8,13,14,14,7,15,10,10,19,22,12,9,13,13,9,9,15,12,10,7,5,12,9,11,14,11,8,9,5,5,9,6,8,12,7,8,5,7,3,10,9,7,10,7,7,7,6,8,9,8,7,8,8,10,12,8,5,8,9,9,8,8,4,9,9,5,10,11,6,3,9,4,3,4,6,6,5,7,15,4,5,5,11,4,7,4,5,3,9,2,4,4,4,2,6,1,2,0,1,3,4,1,0,3,0,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
東駒形四丁目,10,8,4,15,3,8,13,7,9,7,8,5,11,7,5,5,13,8,4,14,7,10,10,3,6,4,8,12,9,2,11,4,5,7,7,8,7,9,9,11,13,10,13,7,14,12,12,12,34,22,16,18,22,22,25,17,18,17,22,19,29,27,18,20,18,20,22,23,22,24,17,23,24,19,14,15,29,20,14,18,13,15,18,24,28,27,23,26,25,22,22,30,24,17,25,24,16,21,19,16,24,11,27,17,14,17,19,17,12,13,11,15,15,6,15,11,10,12,4,13,10,14,13,12,14,7,10,15,14,15,21,14,11,7,14,17,18,14,23,22,14,14,9,9,19,17,16,9,12,12,11,11,5,12,9,11,13,8,8,8,5,8,3,11,6,9,3,4,1,8,5,4,3,9,0,4,4,2,2,8,2,1,2,3,1,3,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
吾妻橋一丁目,7,9,6,9,4,6,3,15,4,4,7,6,2,5,3,5,4,4,4,5,2,3,4,4,7,2,5,1,8,3,5,4,2,4,1,5,5,2,5,7,5,4,4,5,8,7,9,14,16,7,13,25,11,15,17,12,20,18,23,18,16,19,21,15,24,25,19,18,17,24,20,27,15,20,15,13,24,14,13,15,13,25,14,13,22,18,21,21,18,24,26,16,15,16,11,12,12,23,22,19,11,13,21,12,25,17,20,14,20,10,13,16,17,16,13,18,12,13,13,13,8,12,15,8,14,11,11,15,10,13,8,19,11,20,22,14,12,16,14,13,6,7,11,12,17,15,6,12,15,16,14,11,7,8,7,10,6,7,8,6,5,12,7,9,3,5,6,6,3,4,6,8,3,8,1,7,0,2,4,6,0,5,1,2,1,4,1,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋二丁目,5,5,3,4,1,2,3,1,4,2,4,2,2,1,1,6,2,5,4,1,1,8,5,3,7,4,5,1,4,8,4,2,1,4,3,2,5,4,7,3,5,6,7,3,5,7,8,12,9,21,11,11,10,10,16,18,20,21,17,11,10,14,18,5,11,16,21,19,16,11,12,8,9,6,11,14,11,8,10,16,23,14,14,12,19,9,15,18,15,12,9,14,13,11,4,13,9,5,13,11,11,14,9,8,14,12,13,7,8,12,9,6,4,8,7,7,9,8,6,3,8,6,7,8,5,8,14,6,5,4,3,5,6,5,7,8,5,8,7,11,4,6,3,5,9,6,5,7,2,7,4,5,5,2,3,4,5,5,2,6,0,7,6,9,2,2,3,5,4,4,3,6,5,4,0,1,1,7,5,7,4,3,2,3,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,9,8,9,6,9,6,8,8,6,6,2,4,9,8,3,7,4,7,4,6,5,4,5,5,1,6,6,1,7,5,9,1,8,9,4,6,10,7,7,6,8,2,7,4,6,4,12,9,7,9,12,6,10,9,5,10,10,13,15,10,11,9,13,15,13,6,10,8,11,10,5,11,9,9,12,15,9,15,14,12,12,12,15,8,13,21,13,22,14,17,9,14,21,13,18,22,17,20,22,16,10,4,7,12,13,10,20,8,12,12,7,15,8,14,9,5,9,12,10,11,10,12,8,8,11,12,15,6,12,8,11,10,9,5,13,14,13,14,12,19,5,5,9,3,10,13,3,12,5,7,9,10,5,13,9,6,4,12,9,7,3,7,4,7,2,9,4,4,3,7,3,5,0,4,3,6,1,6,3,3,1,2,1,2,1,3,0,1,0,3,1,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
錦糸一丁目,10,5,10,4,3,3,7,8,6,2,1,3,4,7,2,6,3,0,7,4,1,1,2,4,2,2,1,5,3,5,6,4,4,4,5,2,4,4,2,5,11,10,11,17,13,8,22,14,19,18,16,18,20,19,35,16,20,21,26,19,32,26,33,17,27,30,22,20,25,13,28,15,21,18,27,14,18,11,21,15,22,23,13,18,18,19,19,27,9,17,18,16,21,19,13,20,17,20,17,19,11,17,10,19,12,21,15,13,11,9,9,11,12,14,12,12,10,8,9,12,6,7,8,8,9,5,9,12,4,6,10,13,12,14,6,8,13,13,10,7,3,10,3,8,11,9,11,9,4,5,5,4,8,5,1,6,1,11,8,3,2,6,2,7,1,6,5,2,2,4,2,3,4,8,0,5,1,3,3,1,1,2,2,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
錦糸二丁目,2,5,2,2,1,2,4,0,2,0,0,1,0,0,2,1,3,3,3,1,3,0,0,1,1,0,2,1,0,0,0,3,1,1,4,1,3,2,1,5,3,4,4,4,5,1,5,4,5,2,4,7,10,11,5,9,10,5,8,6,5,12,7,2,8,12,5,4,7,6,6,8,10,2,7,6,5,4,7,7,6,4,6,5,9,3,6,5,6,6,7,3,0,5,7,5,5,6,6,3,5,6,3,6,1,8,7,5,9,6,8,4,8,4,4,2,1,1,3,3,3,5,2,4,3,4,6,2,4,5,8,2,4,4,7,3,4,8,5,1,4,3,2,0,3,2,5,5,2,3,1,4,1,4,4,2,3,3,4,2,1,3,4,6,1,2,1,0,0,2,0,1,2,1,1,1,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,4,3,6,3,2,6,1,2,4,3,2,1,2,0,4,3,2,2,2,1,1,2,2,0,1,3,0,2,2,1,2,4,0,2,3,0,0,2,7,3,2,2,3,4,4,6,5,8,8,9,6,9,5,10,6,7,8,6,8,10,10,11,12,9,10,7,10,8,14,8,11,9,8,5,2,8,6,5,6,5,8,11,6,6,14,11,10,3,3,2,11,8,5,8,10,3,4,8,3,6,6,2,5,4,7,4,2,2,0,1,6,3,3,10,3,5,9,3,4,6,6,4,8,5,0,3,4,1,5,3,5,2,7,3,2,3,0,0,2,5,0,0,2,0,4,2,1,3,2,5,1,1,2,1,2,3,0,2,1,1,2,6,1,3,0,2,1,4,1,2,2,2,2,3,0,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,14,9,10,7,8,9,8,10,7,8,5,7,11,7,5,7,7,7,8,5,6,2,6,5,10,5,9,8,4,2,1,10,2,9,2,4,2,3,11,6,5,7,6,12,5,4,4,16,13,5,11,7,8,11,11,9,19,15,15,13,15,16,19,27,15,14,18,15,18,12,25,28,18,10,26,30,18,13,25,19,22,18,20,19,20,19,25,19,16,17,21,25,18,17,10,11,21,13,23,18,15,12,12,7,15,13,11,15,9,8,7,11,12,12,4,7,8,6,9,5,8,7,3,5,6,5,9,10,4,7,8,12,9,8,13,15,11,13,9,13,3,3,4,9,7,8,1,10,8,12,8,5,4,6,2,3,6,5,4,3,3,4,1,8,1,6,1,9,2,7,1,6,1,7,2,2,3,5,0,1,5,1,0,3,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
太平一丁目,19,20,19,16,29,17,22,27,22,15,24,18,23,17,12,14,19,9,19,10,11,10,11,10,10,9,8,11,11,11,8,7,6,13,10,9,13,8,7,13,12,8,14,27,13,18,19,21,16,22,25,21,18,23,21,29,23,34,26,26,30,23,24,33,32,23,30,29,33,34,39,29,34,42,39,33,32,37,38,35,49,50,39,33,34,30,35,37,34,32,32,35,30,25,35,24,28,18,26,15,18,21,33,34,23,19,20,22,18,22,22,15,18,21,18,24,21,10,14,23,17,17,16,24,15,12,24,15,26,22,18,19,28,12,23,18,19,15,21,20,5,13,11,13,12,10,14,16,15,17,10,13,11,7,7,14,6,10,9,13,10,11,4,11,7,13,4,10,1,6,4,6,3,6,1,5,3,6,3,2,3,7,0,2,1,1,1,4,2,1,1,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
太平二丁目,4,2,3,3,2,4,3,5,5,6,5,0,3,3,6,2,4,6,4,4,6,4,5,4,3,1,5,2,4,3,5,5,3,1,5,9,6,1,6,3,6,8,7,5,1,5,7,4,7,12,17,10,17,20,16,21,20,11,25,17,22,14,13,19,25,12,21,23,18,15,15,10,13,17,16,8,11,14,20,13,9,15,13,9,16,11,15,15,10,12,12,11,9,16,20,16,13,12,18,7,8,9,14,6,10,12,6,5,6,7,7,12,10,9,11,8,10,6,7,5,5,9,7,8,5,7,10,8,6,6,12,3,11,8,9,10,10,5,9,6,6,8,4,3,2,4,10,12,3,6,5,11,7,10,8,1,6,3,2,6,7,3,5,4,4,1,2,2,6,3,0,1,4,4,1,4,0,3,0,1,3,5,0,3,0,2,1,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,7,6,4,8,5,3,4,3,5,7,4,3,1,1,3,2,2,4,3,3,5,5,5,5,1,5,4,5,6,6,2,3,3,2,5,1,5,2,2,2,4,4,3,2,5,6,6,7,8,11,10,13,10,15,11,16,21,14,16,19,18,12,12,20,20,11,13,17,19,17,15,12,15,8,17,16,15,8,16,10,6,13,13,14,14,13,12,11,14,7,9,6,13,10,11,10,11,6,8,11,5,5,8,9,10,6,6,6,8,2,4,8,5,7,9,3,6,6,5,9,6,3,3,6,10,6,3,5,7,6,3,3,5,8,10,5,14,10,9,3,9,8,2,3,7,5,5,3,4,4,6,9,4,6,3,5,1,8,3,6,3,7,1,5,4,4,1,3,3,1,1,6,1,4,0,2,6,3,3,2,2,0,1,0,1,1,0,2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
太平四丁目,32,23,23,23,17,32,15,21,18,19,13,19,14,13,15,21,11,14,22,17,14,16,20,11,13,18,11,17,15,16,14,18,16,15,12,19,13,16,17,13,22,20,15,24,18,26,18,23,25,12,35,30,29,26,39,33,40,42,47,36,29,38,43,50,38,41,43,49,41,36,43,38,38,32,37,38,38,42,31,32,42,36,50,43,42,50,47,47,41,41,36,56,53,48,52,43,45,52,55,56,23,46,41,37,37,33,42,37,39,30,23,23,28,17,27,29,27,39,22,33,22,26,26,24,32,25,18,25,19,31,37,29,39,31,25,28,32,23,25,27,15,29,9,22,23,27,23,33,20,28,21,14,24,26,25,24,21,26,20,15,10,16,8,16,15,14,7,17,8,9,4,13,10,11,3,5,3,5,1,4,2,6,0,6,1,3,0,3,2,3,0,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
横川一丁目,6,6,7,9,9,7,9,6,6,9,8,3,6,6,7,7,2,5,4,4,2,5,9,4,1,5,9,4,13,3,6,5,10,5,9,3,5,6,7,4,6,7,7,7,8,1,15,6,12,12,9,12,21,6,16,11,15,12,21,10,14,13,12,13,25,13,15,12,10,18,20,10,19,13,12,9,14,9,16,11,15,12,10,7,8,23,18,18,17,8,13,16,10,10,19,15,19,12,7,9,11,11,13,13,10,6,9,17,12,14,9,5,9,4,4,11,9,7,9,6,7,10,12,3,11,6,5,9,15,11,8,10,6,7,11,11,15,6,11,9,12,10,2,10,4,10,9,5,7,5,3,3,4,6,1,9,5,2,7,7,8,6,2,5,4,3,1,6,2,3,1,2,2,3,2,1,0,0,3,0,0,2,0,0,0,2,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
横川二丁目,4,9,6,3,6,0,3,3,4,4,4,3,1,3,2,4,6,2,2,1,3,4,4,4,2,6,2,4,3,3,4,3,10,4,7,4,6,4,8,7,4,5,5,7,10,5,10,11,18,18,10,9,12,18,16,20,21,18,23,13,24,12,16,24,15,13,19,16,18,12,11,13,17,8,18,8,11,13,14,7,23,21,19,10,12,17,12,8,8,11,13,9,13,13,11,9,10,7,12,7,6,7,12,9,12,10,9,4,7,12,7,3,8,2,7,5,4,5,7,4,7,3,5,6,4,9,5,7,12,7,11,6,16,2,8,6,6,6,3,5,4,3,7,3,9,6,0,1,6,9,6,6,6,7,6,6,2,7,2,3,7,6,2,7,5,5,4,3,4,4,0,3,1,3,2,2,1,3,0,2,4,3,0,3,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
横川三丁目,2,6,4,4,5,2,7,6,1,5,5,8,6,2,5,3,2,3,3,1,5,4,5,3,1,4,1,4,5,5,5,3,1,3,5,3,1,5,3,2,4,4,2,1,3,3,9,3,13,1,11,4,10,14,13,6,19,9,12,10,11,15,18,8,13,13,10,8,8,13,11,9,8,5,12,9,9,14,14,6,10,6,7,12,8,12,13,11,14,10,13,11,8,11,15,9,8,11,13,10,9,5,18,3,10,9,5,4,8,6,3,6,4,6,10,3,1,8,3,4,7,2,5,5,8,12,5,4,5,5,6,8,7,3,6,7,8,4,4,8,3,4,4,3,4,8,2,5,10,7,5,11,3,5,3,6,5,3,3,2,2,7,5,2,1,3,5,3,0,4,4,6,2,2,3,2,1,1,0,1,1,2,1,0,1,1,0,2,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
横川四丁目,4,5,4,3,4,2,5,5,7,2,4,3,7,4,4,5,4,4,8,2,7,7,2,6,4,6,6,2,4,3,4,4,4,7,2,5,4,4,10,6,12,10,8,4,8,18,7,7,20,10,15,8,16,11,14,6,10,10,15,3,11,10,11,11,17,9,15,4,10,11,13,9,9,17,11,8,8,9,11,11,10,11,16,12,15,13,11,7,11,9,16,13,13,12,12,12,11,14,12,11,5,8,4,11,18,13,7,8,5,7,9,4,8,5,4,7,3,8,4,7,5,4,9,5,10,3,6,6,6,5,5,6,8,5,8,4,7,3,9,10,5,3,6,5,4,4,6,8,6,8,2,10,6,7,3,6,5,10,2,3,6,7,5,5,1,2,3,7,2,5,1,3,1,2,3,3,3,6,1,2,1,5,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
