年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,5,7,14,12,7,10,9,14,5,5,5,1,13,12,13,6,10,11,1,3,2,2,13,3,8,2,11,6,23,27,6,6,6,4,14,10,2,6,13,9,7,7,6,5,3,8,9,14,10,9,9,9,8,13,14,21,3,8,21,18,20,23,9,5,0,0,6,3,5,5,1,3,1,4,8,9,16,12,9,13,18,18,8,8,12,26,6,7,4,2,11,22,33,30,17,34,23,27,8,9,0,0,8,12,36,44,11,13,9,10,6,9,11,13,25,19,21,14,6,10,18,23,6,9,9,8,9,5,40,37,10,22,22,17,4,5,8,4,6,3,23,23,11,15,26,22,5,2,4,4,6,6,1,10,13,20,5,7,14,6,6,14,10,23,874,957,"1,831"
74,6,7,12,11,9,12,15,13,9,8,2,3,13,17,12,11,6,10,4,5,1,1,4,7,0,5,2,13,35,44,5,7,2,12,5,17,0,3,13,9,6,8,3,6,7,13,12,20,11,13,11,15,5,9,15,28,22,26,22,28,23,15,10,6,0,0,2,9,5,3,4,1,6,3,12,9,22,17,22,25,25,32,9,14,20,48,6,16,7,9,24,29,38,50,39,37,23,39,6,9,0,0,14,16,50,32,10,13,11,18,7,13,14,9,25,27,14,16,9,12,15,27,6,15,8,9,7,11,31,36,23,35,16,22,8,10,5,10,3,2,17,27,4,11,25,25,11,10,5,2,9,6,4,6,7,23,7,11,11,18,11,19,14,29,973,"1,272","2,245"
75,4,8,7,15,6,9,8,14,4,6,4,4,18,19,6,9,6,7,4,3,3,5,5,3,5,5,5,6,44,40,3,5,5,6,10,13,4,4,11,10,8,14,4,3,9,14,20,8,13,4,9,10,12,12,12,19,11,6,17,24,17,16,6,10,0,1,8,5,4,5,1,7,2,1,8,8,16,10,15,28,15,35,12,15,28,33,10,14,8,13,17,11,33,35,33,38,30,33,8,8,0,0,12,15,29,29,4,12,11,12,7,10,11,8,27,29,12,9,7,5,17,20,10,11,9,11,6,11,26,27,23,18,29,15,11,11,6,9,4,1,18,25,11,9,16,17,10,8,1,3,4,3,2,6,15,22,7,11,6,18,6,14,26,29,931,"1,059","1,990"
76,5,2,11,12,4,8,11,10,5,3,2,1,15,21,9,7,11,13,3,7,1,2,7,0,6,5,5,11,38,52,2,6,8,9,15,5,2,4,4,11,7,7,5,9,3,7,11,17,11,11,11,10,8,8,10,25,12,10,27,20,22,15,10,8,0,0,4,5,5,3,0,3,4,4,4,6,10,16,16,23,31,28,10,7,21,27,11,15,11,6,14,20,26,39,29,48,28,24,8,5,0,0,8,16,33,29,8,7,16,13,3,9,12,17,23,28,20,12,6,9,13,10,8,11,7,9,6,8,34,38,29,17,19,24,12,12,1,8,2,4,22,21,11,11,27,20,7,9,3,6,3,3,6,5,14,16,14,15,10,12,11,17,17,22,938,"1,053","1,991"
77,6,12,7,22,7,7,9,19,4,5,0,3,16,13,10,15,5,10,3,8,0,0,1,2,2,1,9,8,28,34,6,8,4,7,9,11,4,6,6,5,3,6,5,3,7,6,9,14,8,11,3,14,8,11,15,22,12,6,16,20,16,10,9,8,0,2,3,4,3,3,3,5,3,2,5,6,10,11,20,15,22,25,6,10,31,38,11,10,10,10,16,19,31,41,36,48,26,21,7,5,0,0,9,6,23,25,10,13,13,15,3,10,13,11,27,20,13,10,10,10,10,23,10,8,7,9,7,4,22,32,16,22,20,15,6,10,7,8,3,0,24,20,10,13,20,18,4,7,2,4,6,7,3,7,14,20,6,7,8,17,6,13,10,19,832,"1,005","1,837"
78,3,5,10,10,6,6,7,13,5,4,4,1,10,23,5,10,5,6,3,3,0,2,4,5,1,4,3,5,18,42,8,5,12,9,12,10,5,2,5,10,9,6,4,2,3,6,11,10,4,9,8,11,7,12,11,20,12,18,12,24,26,20,6,3,0,0,5,3,2,7,2,2,1,2,6,6,10,8,19,22,23,24,2,8,23,35,14,8,4,6,14,17,17,19,21,29,24,15,7,5,0,0,6,5,24,15,5,11,16,11,4,9,6,13,15,19,7,7,2,9,14,18,4,11,6,8,4,6,25,20,24,17,17,16,6,6,8,5,1,3,14,18,8,7,20,13,8,6,5,2,2,5,1,5,13,17,5,1,7,14,9,19,11,22,730,870,"1,600"
79,2,6,5,7,7,8,9,8,1,5,1,4,14,14,3,16,6,6,2,2,2,1,1,3,1,2,7,6,20,33,6,4,4,8,4,12,0,2,2,10,4,5,2,2,8,5,5,17,6,9,8,8,12,9,21,26,7,10,8,11,12,12,3,3,1,0,2,2,1,2,1,7,2,1,4,7,5,9,11,11,13,18,7,6,15,26,6,7,1,6,10,10,25,27,18,32,9,19,5,6,0,0,11,5,17,20,9,5,10,20,2,6,5,6,21,25,9,4,6,8,19,12,6,10,4,5,4,1,19,17,13,13,14,5,8,6,5,4,3,2,16,6,5,2,16,14,3,2,3,5,1,2,1,4,12,14,7,8,8,10,4,10,13,14,603,735,"1,338"
80,3,5,9,13,2,5,8,10,2,8,1,2,9,11,7,3,6,10,3,4,1,1,0,4,2,1,8,8,30,31,6,2,3,4,10,7,3,3,5,6,6,4,4,3,4,7,8,13,6,5,2,9,10,18,15,19,12,1,16,7,14,15,4,3,0,0,1,7,2,3,2,3,2,4,9,7,9,9,10,13,14,16,6,8,15,18,9,7,3,5,15,18,22,26,21,34,15,17,6,8,0,0,6,7,17,22,8,12,15,7,2,6,12,11,21,15,10,7,4,10,10,22,5,10,3,7,4,1,14,21,14,13,8,9,10,8,1,3,1,0,9,9,10,12,12,10,3,3,0,3,5,6,2,6,7,8,4,3,7,8,12,15,17,18,633,737,"1,370"
81,3,6,8,7,1,8,4,14,3,4,1,0,9,13,0,10,6,4,4,2,0,5,4,0,5,2,3,10,16,27,2,3,7,5,4,8,5,1,3,10,5,8,1,2,5,9,6,10,3,8,8,5,8,8,10,16,9,9,14,11,13,16,7,4,0,0,4,7,2,2,3,9,1,2,4,6,8,4,10,21,7,14,3,8,16,25,8,7,6,6,11,9,28,25,16,26,16,9,4,5,0,0,8,11,14,13,9,7,9,7,7,4,9,10,19,13,9,4,5,12,11,9,8,10,4,7,5,1,17,18,14,19,12,10,6,8,4,7,3,7,13,8,6,6,11,8,7,3,2,1,1,0,6,2,13,12,5,10,7,7,9,14,10,19,587,697,"1,284"
82,2,11,8,9,5,6,6,16,3,6,4,1,12,15,4,5,7,8,6,3,0,2,3,2,1,1,4,7,22,37,2,5,5,9,7,7,0,3,6,8,3,6,2,3,6,7,8,11,4,16,3,7,10,4,11,12,2,6,9,13,19,14,2,1,1,0,4,2,0,4,3,1,0,2,5,8,9,13,7,18,16,20,7,6,14,17,8,7,4,8,9,15,17,20,21,37,8,15,1,2,0,0,10,5,10,17,3,2,10,13,5,7,7,8,11,11,4,6,6,10,9,20,11,12,6,6,5,1,14,15,9,17,9,10,6,3,2,6,2,5,9,10,10,3,11,12,3,3,4,2,4,2,2,3,6,13,1,5,6,6,11,19,16,12,542,720,"1,262"
83,4,6,8,10,5,7,2,15,2,5,1,5,13,13,3,5,3,5,2,4,0,0,1,3,0,3,4,1,9,23,9,5,3,4,2,4,0,1,6,6,6,6,2,5,7,10,9,10,1,4,10,12,7,5,9,12,2,6,15,13,7,9,1,0,0,0,0,1,1,3,2,6,1,5,3,4,3,7,15,13,9,11,4,6,11,22,4,5,0,4,12,9,18,22,23,39,17,9,5,2,0,0,4,6,12,12,3,3,5,10,6,7,5,12,15,11,4,8,6,11,7,10,7,3,1,5,3,2,15,12,10,5,5,6,3,4,3,2,0,1,11,10,5,1,4,5,3,2,4,1,3,1,1,0,6,8,3,2,5,9,8,7,6,13,454,574,"1,028"
84,3,9,8,9,4,3,6,8,2,1,2,0,6,13,4,5,5,6,2,4,1,2,0,4,1,0,6,4,15,25,3,7,6,1,7,4,1,6,4,5,8,5,0,2,9,11,8,14,5,5,6,9,5,3,9,10,4,8,10,11,9,7,3,0,0,0,1,2,1,0,5,8,1,0,2,8,4,6,10,16,6,13,7,6,7,11,2,5,3,9,8,12,11,18,19,19,12,6,2,4,0,0,2,4,8,4,3,1,5,8,4,1,4,7,10,9,5,8,4,7,6,17,3,3,4,9,0,1,5,9,5,6,8,4,8,4,1,5,2,3,10,4,6,1,8,6,3,1,1,0,2,3,0,2,6,8,5,4,6,4,7,7,11,8,415,502,917
85,5,6,2,10,6,6,2,12,2,4,0,4,9,12,2,2,6,9,1,2,0,1,3,2,0,0,1,5,7,19,4,2,1,6,2,1,1,2,4,9,5,3,2,6,4,4,11,10,7,8,4,9,5,5,5,14,3,4,8,10,8,7,3,4,1,0,1,2,2,1,3,10,1,0,5,7,4,6,11,7,7,6,5,3,7,12,1,6,1,3,12,8,9,22,17,22,7,11,1,2,0,0,10,6,12,8,5,4,4,6,1,6,1,4,12,10,3,7,7,4,10,12,2,8,4,10,0,4,9,12,8,10,7,4,2,5,2,2,2,0,7,7,1,6,4,4,2,4,0,1,2,2,3,2,3,6,2,6,6,4,7,12,5,6,361,508,869
86,5,10,3,6,2,7,5,9,2,7,2,0,8,15,1,3,4,6,1,2,1,4,0,4,0,0,4,4,9,18,1,1,0,5,1,1,0,5,7,6,6,8,3,2,5,11,6,12,7,16,5,2,3,7,4,7,3,3,3,10,6,7,1,1,1,0,2,3,1,1,0,5,0,0,1,2,6,3,7,4,6,8,1,1,3,15,2,7,4,7,7,10,9,14,10,20,8,13,2,4,0,0,1,3,4,7,0,4,3,5,4,3,2,3,4,9,4,3,5,4,7,13,3,5,1,5,2,2,8,8,4,8,8,4,4,2,3,0,0,1,4,7,2,5,2,8,0,4,0,2,3,2,1,1,4,5,4,2,4,2,7,5,6,11,282,459,741
87,3,3,8,5,1,4,9,7,1,6,2,3,6,6,1,3,2,5,0,3,0,0,0,0,1,3,3,4,10,17,3,7,2,1,1,4,0,3,3,6,2,4,2,2,3,6,6,10,6,13,5,2,3,13,3,12,0,7,4,4,2,4,1,0,0,0,3,3,3,2,1,6,1,0,0,5,2,7,10,9,5,9,0,3,3,7,0,4,2,3,4,12,9,10,10,14,4,5,1,2,0,0,3,4,1,4,0,2,2,3,2,1,4,4,2,7,2,2,1,5,8,6,6,5,0,2,2,2,4,5,7,8,0,4,1,2,2,5,2,1,2,4,4,0,7,8,0,3,0,0,1,2,0,3,2,9,3,0,6,0,4,5,5,11,234,385,619
88,6,4,4,8,0,3,3,6,1,3,0,0,2,12,0,2,2,8,1,2,0,1,0,2,2,1,0,2,11,13,0,2,1,3,3,2,0,1,2,4,1,1,1,3,5,8,1,13,2,9,3,7,3,6,4,6,2,5,3,7,8,6,1,1,0,0,2,1,1,0,2,9,1,2,1,3,2,2,6,7,2,6,1,1,4,9,2,2,3,2,3,3,7,10,6,11,8,5,3,3,0,0,2,2,3,6,1,1,6,2,2,1,2,6,3,3,0,6,0,2,6,0,1,6,1,6,0,5,3,2,2,2,4,5,1,3,1,3,0,3,4,7,0,0,4,2,3,2,0,1,1,1,2,0,2,1,1,5,0,3,4,3,4,4,189,320,509
89,1,4,4,10,1,7,1,5,1,1,0,0,6,6,1,1,1,0,2,2,1,2,2,4,0,2,1,1,3,20,1,2,3,1,1,0,0,3,3,4,0,1,0,2,5,5,4,9,1,4,5,11,3,10,5,7,1,1,1,7,7,5,2,2,0,0,1,4,0,0,1,7,0,1,0,3,1,3,0,8,1,6,1,1,1,0,2,2,0,3,7,8,4,15,6,12,3,1,4,3,0,0,3,5,3,3,1,1,3,1,1,3,3,1,6,5,1,3,1,2,8,2,3,4,1,3,2,2,4,5,4,5,2,2,2,3,1,1,0,2,3,0,0,0,4,5,1,1,0,0,0,3,0,1,1,1,1,2,1,4,1,1,2,2,162,289,451
90,4,7,4,5,1,4,1,6,0,5,0,0,7,8,1,2,3,3,1,3,0,1,0,0,0,1,1,5,6,19,2,2,1,2,2,2,0,0,1,3,0,4,0,1,1,6,4,9,5,6,2,3,2,8,2,5,0,4,3,1,5,5,0,2,0,0,0,1,0,2,1,7,0,0,1,3,0,4,0,6,2,5,0,2,2,6,0,3,0,2,2,4,2,7,7,8,1,2,0,1,0,0,0,0,0,2,0,1,1,2,0,2,2,2,0,4,5,6,0,4,5,6,0,1,0,5,0,3,0,4,1,2,1,2,1,4,0,2,0,0,0,4,0,1,2,2,0,0,0,2,0,0,0,1,1,1,0,1,1,3,1,1,0,1,98,264,362
91,1,3,2,2,1,2,0,2,0,2,0,0,2,6,2,2,2,2,1,2,1,1,0,3,0,0,2,2,4,19,0,1,0,1,1,2,0,0,0,6,1,1,0,3,3,6,4,5,4,5,2,5,1,9,0,3,0,1,1,6,1,6,1,1,0,0,0,6,0,0,0,8,0,2,4,4,0,5,1,7,0,6,0,2,2,5,0,2,1,1,1,3,2,7,0,8,2,4,2,0,0,0,0,0,2,4,0,1,1,0,0,1,2,0,3,7,1,2,0,4,2,4,1,0,1,1,0,1,2,0,1,0,1,3,0,1,0,2,0,2,0,3,0,0,2,1,0,1,1,0,0,0,0,0,1,1,0,1,2,1,0,0,1,4,76,224,300
92,0,5,1,5,1,3,0,1,1,1,0,1,1,10,0,5,1,0,1,2,1,2,1,0,0,0,0,0,1,12,1,1,0,1,0,2,0,1,2,2,1,0,1,0,2,4,2,11,2,6,1,5,1,6,0,4,1,3,1,5,0,1,0,1,1,1,0,3,0,0,1,4,1,0,3,6,1,3,3,3,0,3,1,0,1,4,0,1,2,0,1,1,3,7,1,3,1,2,0,1,0,0,0,3,0,3,0,0,0,3,0,0,1,2,2,0,2,1,1,2,0,2,1,1,1,1,2,2,2,2,2,1,0,0,2,2,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,3,1,5,67,183,250
93,1,1,2,3,1,0,2,2,2,0,0,0,0,4,0,2,1,1,0,0,0,2,0,1,0,1,0,2,3,11,1,2,0,1,0,1,0,0,2,0,0,1,1,1,0,2,5,8,1,4,2,5,0,2,1,1,0,1,2,3,0,4,0,0,0,0,0,0,0,0,1,10,1,0,0,1,0,5,1,3,1,1,0,1,2,4,1,0,0,0,0,2,1,9,0,5,1,1,0,2,0,0,0,0,0,2,1,0,0,0,1,3,0,4,2,1,1,3,0,0,0,4,0,1,0,1,1,1,1,2,0,0,0,4,1,1,0,3,0,1,1,3,1,1,1,2,0,1,0,0,1,2,0,0,0,1,0,0,0,0,2,0,1,4,51,155,206
94,1,0,0,0,0,1,2,1,0,3,0,0,1,3,0,1,0,0,0,0,0,1,1,2,0,0,0,1,2,12,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,2,3,1,0,7,0,2,0,6,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,0,8,0,0,0,4,1,4,1,1,0,2,1,0,1,1,0,1,0,3,1,1,1,7,1,4,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,2,0,1,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,2,0,1,30,118,148
95,0,2,0,0,0,0,0,1,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,2,5,4,1,2,0,1,3,2,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,1,2,0,1,1,2,1,1,0,2,1,2,0,1,0,4,0,0,0,2,0,1,0,3,0,4,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,4,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,2,26,91,117
96,1,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,3,0,0,1,2,0,1,0,0,0,1,0,0,0,3,0,3,1,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,64,74
97,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,5,1,1,2,4,0,2,1,0,1,0,0,3,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,11,65,76
98,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,37,49
99,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,29,31
100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,13,16
101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,17
102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7
103,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
