年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,5,3,11,11,7,7,9,19,3,7,6,1,11,19,13,4,9,9,1,5,2,1,12,2,8,3,11,7,23,33,5,4,5,4,13,10,3,4,11,9,7,8,5,3,5,10,8,17,9,8,9,6,10,11,18,16,5,6,25,23,18,26,7,3,0,0,7,2,4,6,1,2,3,4,10,9,17,12,9,18,23,20,6,6,12,23,10,7,3,3,16,20,30,30,18,38,23,27,7,4,0,0,9,11,41,36,13,11,10,13,6,7,10,12,26,19,23,16,4,15,16,20,6,10,8,10,10,2,35,29,10,20,25,16,7,6,3,6,3,4,15,25,12,12,23,24,2,2,5,3,6,8,2,5,9,18,5,4,11,8,7,16,12,22,867,940,"1,807"
74,5,11,13,13,7,13,16,12,9,7,2,3,16,15,12,12,8,8,4,2,2,3,7,8,1,5,5,11,25,35,5,6,2,9,8,12,1,5,11,10,7,10,4,8,6,13,10,18,9,11,11,16,5,7,12,25,20,20,22,22,24,16,10,9,0,0,1,9,4,1,2,2,6,2,12,8,21,16,16,20,21,31,10,14,20,42,3,16,8,8,16,26,37,44,30,32,24,36,6,13,0,0,12,19,49,37,12,15,11,18,8,13,14,9,25,25,9,16,9,7,18,25,7,13,8,10,5,11,36,39,21,37,21,27,7,11,8,9,5,2,25,26,7,10,28,28,12,9,5,4,6,6,4,9,14,23,6,10,9,14,8,19,10,27,955,"1,223","2,178"
75,3,8,9,13,6,10,7,13,6,7,4,2,13,18,8,9,7,9,4,6,3,4,3,3,4,3,2,7,42,42,1,7,6,10,11,15,3,2,12,8,5,9,3,1,6,13,17,7,12,7,7,12,9,14,13,21,13,15,17,23,19,20,8,9,0,1,5,7,5,6,3,5,3,2,5,9,22,10,21,25,19,35,11,15,25,38,11,15,9,11,20,17,29,46,35,42,27,34,8,8,0,0,13,13,30,30,4,10,10,13,5,8,12,7,25,30,11,8,7,9,14,25,8,9,9,7,5,11,24,32,23,21,23,10,11,9,6,8,4,1,17,24,8,11,21,15,10,7,2,2,6,3,1,3,11,22,6,13,10,20,9,16,26,26,912,"1,096","2,008"
76,8,3,9,14,4,6,11,13,4,4,1,2,18,23,9,8,11,11,3,5,1,3,7,1,6,5,6,9,44,52,4,7,7,7,14,5,3,5,6,10,9,11,4,11,6,7,15,20,14,9,15,6,9,10,9,22,8,9,23,26,21,14,8,4,0,0,7,5,4,3,0,4,4,4,6,7,8,16,14,27,26,29,6,10,22,28,8,13,8,5,16,17,31,30,33,49,29,27,8,5,0,0,7,19,35,30,8,10,17,12,5,7,10,16,25,25,22,13,7,8,15,9,7,13,5,12,8,8,26,31,29,14,24,28,10,9,3,8,2,5,24,21,11,9,24,18,7,9,2,6,4,2,6,10,14,20,14,13,9,12,9,14,22,28,958,"1,060","2,018"
77,4,10,7,16,7,9,11,17,5,4,1,3,18,12,9,15,3,12,3,8,0,0,3,2,2,3,9,11,33,41,6,8,4,8,7,12,3,8,6,3,3,8,7,3,6,7,12,10,9,13,1,13,10,7,15,25,14,6,17,20,16,10,9,12,0,2,3,5,2,2,3,4,3,1,6,5,12,13,20,14,27,25,11,7,28,31,12,13,11,10,16,21,30,42,40,44,25,25,6,4,0,0,8,7,21,25,8,12,10,15,3,12,15,14,21,25,16,8,9,10,8,21,13,7,8,8,6,6,31,29,18,22,17,12,9,15,3,6,4,0,22,20,9,14,20,21,4,9,3,4,4,6,3,5,15,18,8,9,9,18,7,14,10,19,857,"1,015","1,872"
78,3,8,10,18,5,6,5,15,6,4,4,2,8,24,8,11,6,8,3,5,0,2,4,5,1,2,5,7,20,35,9,5,10,8,11,7,6,1,6,13,10,6,4,3,4,5,10,10,5,7,10,14,5,14,12,20,11,16,15,25,21,16,8,2,0,0,4,2,2,5,2,3,1,3,6,8,10,9,20,21,19,24,3,10,22,43,15,5,2,11,11,15,20,24,17,36,24,10,7,7,0,0,9,4,25,16,7,12,18,10,5,12,5,12,23,18,7,12,3,9,12,18,4,11,8,8,3,7,23,27,23,21,17,21,5,6,9,8,0,3,16,19,8,8,21,14,9,5,3,2,4,4,1,5,10,17,4,3,5,15,9,18,10,18,736,923,"1,659"
79,4,6,7,7,8,2,9,8,0,6,1,3,16,14,1,13,7,4,2,1,2,1,1,4,1,3,4,4,17,37,7,1,6,6,7,14,0,3,1,7,3,5,2,2,6,6,6,19,5,11,5,10,10,11,20,26,9,12,10,10,17,16,2,5,1,0,2,2,1,5,1,4,2,1,1,3,7,8,12,13,20,21,7,6,20,31,6,8,2,3,13,15,24,22,23,30,14,21,5,5,0,0,9,5,15,19,8,6,9,14,3,7,7,6,17,23,11,3,7,8,19,14,7,9,3,6,5,1,22,17,14,13,15,6,8,6,6,5,4,2,18,8,9,4,17,16,3,1,5,6,2,3,2,6,16,11,9,8,8,10,5,12,9,17,649,747,"1,396"
80,2,3,8,8,2,9,8,10,0,7,1,2,11,11,6,5,4,9,2,4,1,1,0,4,2,1,8,10,32,30,5,5,4,5,9,4,2,3,4,7,5,3,3,3,7,7,4,12,6,4,5,7,12,15,15,21,9,2,14,7,15,12,5,1,0,0,2,6,2,3,1,5,1,4,10,10,8,8,9,15,13,14,5,4,12,14,5,7,4,8,13,14,17,32,18,36,12,18,7,8,0,0,8,7,18,24,9,12,16,13,2,5,11,13,22,16,8,9,2,8,12,18,3,14,5,8,5,1,12,21,15,12,7,6,11,8,3,2,1,0,11,8,9,11,11,9,2,4,0,3,5,5,2,6,7,12,2,2,8,7,12,15,20,18,609,735,"1,344"
81,3,5,8,12,1,7,4,9,4,6,1,1,5,14,3,11,6,5,5,3,0,4,4,1,2,2,6,9,20,29,2,3,4,5,3,12,4,1,4,11,6,5,2,1,4,10,8,12,2,7,6,7,7,9,11,13,11,8,17,10,11,16,8,6,0,0,4,7,3,2,2,9,2,2,5,8,9,8,10,19,6,17,4,11,18,25,11,8,5,4,11,10,27,22,18,23,19,12,5,7,0,0,6,10,14,15,9,6,10,6,6,4,7,9,19,16,9,4,7,13,13,12,10,8,2,5,4,1,16,14,14,16,11,10,5,7,4,5,3,4,12,9,3,6,10,10,7,3,0,1,0,2,5,2,12,11,6,8,7,7,8,13,12,14,592,699,"1,291"
82,2,12,7,7,5,6,4,19,2,5,3,2,16,15,2,4,7,9,5,2,0,3,2,1,2,1,4,7,21,33,2,4,6,8,7,7,1,2,4,7,4,8,2,4,6,6,9,9,6,14,5,5,10,6,11,12,4,6,6,14,16,13,2,0,1,0,4,2,0,4,2,3,0,1,5,5,9,10,10,19,17,19,6,6,12,16,8,6,3,7,12,16,23,23,20,37,8,11,1,1,0,0,11,7,10,16,3,2,12,12,6,8,9,8,12,8,4,5,5,8,7,17,8,13,8,7,5,1,16,18,11,19,8,7,6,5,2,7,2,7,7,10,13,4,13,10,2,1,3,2,3,2,3,3,8,13,0,7,4,5,11,20,16,18,552,707,"1,259"
83,4,9,7,12,5,7,6,12,4,6,2,5,13,11,5,3,3,5,3,3,1,0,0,3,1,3,2,2,11,26,8,6,5,6,4,5,0,1,8,7,5,7,1,2,6,8,9,12,1,8,8,11,7,5,7,13,2,7,15,14,11,9,1,1,0,0,0,2,1,3,3,5,0,3,2,5,5,6,11,12,10,9,5,8,12,23,4,6,2,7,13,8,13,21,23,37,13,13,4,3,0,0,5,5,11,14,4,3,4,11,5,7,6,13,15,14,4,8,7,16,9,15,7,4,0,5,2,1,16,12,9,7,6,10,2,3,3,4,0,1,13,8,5,1,5,5,4,4,6,1,3,1,1,0,4,7,3,3,6,10,8,9,6,10,465,612,"1,077"
84,4,8,10,7,4,2,3,9,2,2,3,0,7,14,2,7,5,4,1,5,1,2,1,4,1,0,7,4,14,23,4,4,3,0,7,3,1,7,5,4,7,4,1,4,8,13,8,13,4,4,8,7,6,3,12,10,3,6,11,9,9,10,2,0,0,0,1,2,1,0,4,7,2,3,2,10,5,6,11,13,3,15,7,4,5,13,4,4,3,6,4,14,12,20,19,22,15,6,1,4,0,0,2,4,10,5,3,2,2,10,4,0,3,6,14,7,6,5,3,6,6,16,6,3,5,8,1,2,7,13,5,7,9,5,9,3,1,5,1,4,10,7,4,1,8,7,4,0,1,0,3,3,0,2,6,9,4,0,7,4,9,6,8,10,424,501,925
85,4,4,3,12,5,6,4,11,1,3,0,4,7,10,4,3,5,7,1,2,0,2,3,2,0,0,1,4,8,26,3,4,5,7,2,2,1,2,3,7,5,4,3,6,7,5,9,10,6,7,3,12,4,4,5,12,4,2,10,8,8,6,4,2,0,0,1,1,2,1,1,10,1,0,5,6,3,5,12,11,8,10,5,5,10,12,1,5,1,6,11,4,10,20,16,21,9,8,3,1,0,0,7,8,12,7,5,4,5,6,1,6,3,5,7,13,2,10,8,5,8,11,1,6,4,7,0,3,4,10,9,8,8,4,3,6,2,2,2,0,7,8,3,5,4,5,2,4,0,1,2,2,2,1,4,7,3,9,5,5,5,11,9,8,364,509,873
86,4,11,2,7,3,9,6,11,2,6,2,0,10,19,1,4,5,7,1,0,1,3,0,3,0,0,4,3,8,12,2,2,0,5,1,1,0,3,5,9,6,7,0,2,4,9,8,13,7,15,4,3,2,8,3,10,2,2,4,14,6,7,1,3,2,0,2,4,1,1,3,7,0,0,1,3,5,3,8,5,7,8,0,1,3,14,2,6,4,6,10,9,12,16,12,20,6,15,2,4,0,0,2,3,3,7,0,3,5,6,3,3,1,2,8,7,5,3,5,5,7,14,2,7,0,9,2,3,11,11,4,8,9,3,4,2,3,0,1,1,4,6,3,5,1,6,0,5,0,0,2,2,2,2,3,4,3,3,4,2,8,5,6,9,295,476,771
87,3,2,6,3,1,3,6,5,1,4,2,2,6,4,1,2,2,6,0,3,0,0,0,1,0,3,4,5,10,16,3,5,2,1,1,3,0,4,4,6,4,2,3,3,2,7,4,9,7,14,7,1,5,8,4,10,1,7,4,4,3,3,1,0,0,0,3,3,3,2,1,4,1,0,0,6,4,6,7,6,6,9,1,2,4,8,0,5,1,2,3,11,7,12,8,16,5,7,1,2,0,0,3,2,2,4,0,2,3,3,2,1,4,3,2,4,2,1,1,4,7,6,3,5,1,2,1,2,2,4,7,5,0,5,0,4,2,4,2,1,1,4,3,1,6,6,0,2,0,2,1,2,0,2,2,10,4,0,8,0,4,6,3,12,228,356,584
88,5,6,7,7,0,4,5,8,1,6,0,1,1,13,0,3,3,9,0,2,0,0,0,2,2,1,0,3,8,17,0,3,1,3,2,3,0,2,3,3,1,3,3,2,4,7,4,9,3,9,3,7,4,9,4,6,1,5,2,5,6,6,1,1,0,0,1,1,1,1,2,12,1,1,1,2,2,4,6,6,2,5,1,1,4,9,1,3,2,3,3,6,10,8,6,9,5,4,3,2,0,0,3,3,1,7,0,1,5,2,3,2,1,8,2,6,0,6,0,2,8,2,4,5,1,6,1,5,6,3,3,5,2,5,1,3,0,3,0,3,3,8,1,0,6,6,2,1,0,0,2,1,2,1,3,1,1,3,0,3,3,4,6,1,195,348,543
89,3,5,3,8,1,4,2,5,1,2,0,0,6,7,1,0,1,0,2,4,1,2,1,3,0,1,1,1,8,18,0,3,2,1,1,0,0,2,1,5,0,0,0,2,5,3,1,14,1,4,5,8,2,8,4,9,2,2,1,9,10,5,2,1,0,0,2,4,0,0,0,6,0,1,0,4,0,3,1,8,1,6,1,2,0,1,3,2,2,3,5,4,2,16,7,11,6,2,3,4,0,0,2,4,5,3,1,0,4,0,1,2,4,1,7,5,1,3,1,3,7,2,3,6,1,4,1,2,4,4,2,4,4,3,2,2,2,0,0,1,3,0,0,0,4,3,2,1,0,1,0,2,0,1,1,1,0,2,1,4,2,1,1,4,167,282,449
90,4,7,5,8,0,6,1,7,0,4,0,0,7,5,1,3,2,2,1,2,0,1,1,1,0,1,0,4,3,16,1,2,2,1,2,2,0,0,3,3,0,5,0,2,2,8,7,10,5,7,0,5,2,10,3,2,0,4,3,2,4,5,0,2,0,0,0,1,0,2,1,9,0,1,1,2,1,2,0,8,1,4,0,3,3,5,0,3,0,2,3,5,3,8,3,8,2,2,0,1,0,0,1,0,0,2,0,1,1,2,0,3,2,0,1,3,5,4,0,2,5,5,0,2,0,5,1,2,0,4,2,4,1,1,2,3,0,2,0,1,0,3,0,1,3,3,0,0,0,3,0,1,0,1,1,1,1,2,0,2,1,0,1,1,105,267,372
91,1,4,2,1,2,3,0,2,0,3,0,0,3,9,1,0,2,2,2,3,1,0,0,2,0,0,2,3,6,20,1,1,0,2,0,0,0,0,0,3,1,1,0,3,2,4,2,5,3,5,3,6,2,9,0,4,0,1,2,6,1,6,0,2,0,0,0,2,0,0,0,6,0,2,4,5,0,5,0,5,0,5,0,2,2,4,0,1,1,1,1,5,0,6,4,9,1,4,1,0,0,0,0,0,2,3,0,2,1,1,0,1,2,2,2,5,1,5,0,4,3,4,1,0,0,2,0,1,2,2,1,0,1,4,0,2,0,3,0,2,0,4,0,0,1,2,0,1,1,0,0,0,0,0,1,1,0,1,2,2,0,1,1,4,75,231,306
92,0,5,1,6,0,1,0,1,1,1,0,1,1,8,1,5,1,0,0,1,1,2,0,0,0,0,0,0,2,11,1,0,0,1,1,3,0,1,2,4,1,0,1,0,3,6,4,10,3,5,2,5,1,6,0,4,1,1,0,5,1,2,1,1,1,1,0,6,0,0,1,4,0,0,3,4,1,2,3,5,0,4,1,0,1,5,0,1,2,0,2,1,5,8,1,4,2,2,1,0,0,0,0,3,0,3,0,0,0,3,0,0,0,2,1,2,2,1,2,3,1,3,1,1,1,0,2,1,2,2,2,1,0,0,1,2,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3,1,3,73,181,254
93,1,1,1,3,2,2,2,2,2,0,0,0,0,6,0,4,1,0,1,1,0,1,1,1,0,1,0,2,1,11,1,3,0,1,0,1,0,0,0,1,0,0,1,0,0,2,5,8,1,6,2,5,1,3,0,2,0,3,2,3,0,3,0,0,0,0,0,0,0,1,1,9,2,0,0,3,0,5,1,3,1,1,0,1,2,3,0,1,0,0,0,1,1,9,0,5,1,1,0,2,0,0,0,0,0,3,1,0,0,0,1,3,1,2,3,1,0,3,0,1,0,3,0,1,1,2,1,1,1,2,0,0,0,3,2,1,0,3,1,1,1,3,1,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,4,53,164,217
94,0,0,0,0,0,1,2,0,0,2,0,0,1,2,0,1,0,1,0,0,0,2,1,1,0,0,0,0,3,12,0,2,0,0,0,0,0,1,2,1,1,1,0,1,1,1,3,2,0,5,0,1,0,7,2,0,0,0,2,1,1,3,0,0,0,0,0,0,0,1,0,3,0,0,0,4,1,3,1,2,0,1,1,0,1,3,1,1,0,3,1,2,1,7,1,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1,0,1,3,0,0,0,0,0,1,0,1,0,1,0,4,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,2,0,0,0,2,1,0,0,2,0,2,1,2,36,114,150
95,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,9,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,3,4,5,1,2,0,2,3,2,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,1,5,0,0,1,0,0,1,0,2,1,2,0,1,0,4,0,0,0,2,0,0,0,3,0,4,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,2,21,92,113
96,1,1,1,1,0,0,0,2,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,5,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,3,0,0,1,2,0,0,0,0,0,1,0,0,0,4,0,5,0,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,80
97,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,3,0,2,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,5,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,58,69
98,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,6,1,2,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,45,56
99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,24,27
100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,15,17
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,15
102,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,7
104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
