市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,25,東京都,多摩市,2018-06-30,連光寺５丁目,292,148,144,5,4,4,8,6,5,6,1,10,8,3,11,11,4,11,6,13,9,16,12,15,4,7,8,6,6,13,12,10,11,6,10,2,10,4,15,155,
132241,26,東京都,多摩市,2018-06-30,連光寺６丁目,778,425,353,7,16,21,13,19,14,23,20,24,19,23,18,23,24,38,19,43,25,45,29,27,23,15,13,21,19,29,29,34,28,18,13,8,13,7,18,373,
132241,30,東京都,多摩市,2018-06-30,貝取,1194,626,568,32,34,28,16,30,21,25,20,36,28,58,48,60,46,53,48,61,66,54,52,48,40,42,48,29,22,27,29,16,16,15,17,9,7,3,10,621,
132241,40,東京都,多摩市,2018-06-30,乞田,2555,1357,1198,53,51,63,39,61,51,64,46,109,112,115,85,88,65,91,80,130,110,115,94,120,117,109,86,74,59,63,56,35,52,29,36,25,30,13,29,1254,
132241,60,東京都,多摩市,2018-06-30,和田,9104,4646,4458,198,192,280,243,300,266,305,269,355,289,200,196,245,216,316,293,453,421,466,384,408,314,256,233,214,190,188,218,164,190,148,201,92,143,58,200,4032,
132241,70,東京都,多摩市,2018-06-30,百草,867,443,424,20,13,24,17,23,14,17,19,30,18,18,22,14,28,32,34,39,30,47,34,35,27,14,22,24,17,24,32,22,23,25,28,22,22,13,24,431,
132241,80,東京都,多摩市,2018-06-30,落川,1260,645,615,34,26,34,31,37,31,35,28,38,30,33,26,32,44,48,29,56,51,58,53,55,45,33,32,25,24,37,34,25,46,33,39,24,23,8,23,566,
132241,90,東京都,多摩市,2018-06-30,東寺方,1675,875,800,46,39,40,35,37,37,30,31,51,28,50,41,61,41,57,63,78,60,80,61,50,44,44,29,29,46,69,81,61,67,50,51,30,30,12,16,822,
132241,91,東京都,多摩市,2018-06-30,東寺方１丁目,1088,530,558,26,40,28,28,16,23,25,27,41,32,27,38,54,45,51,48,54,49,42,52,38,38,34,24,32,26,17,15,20,24,15,18,9,14,1,17,530,
132241,101,東京都,多摩市,2018-06-30,一ノ宮１丁目,2025,1109,916,26,19,24,31,30,34,24,33,109,71,129,81,95,61,95,70,112,73,87,60,68,60,70,53,45,46,55,54,63,45,28,46,24,35,25,44,1309,
132241,102,東京都,多摩市,2018-06-30,一ノ宮２丁目,1485,754,731,24,32,20,18,25,30,24,22,59,58,77,74,59,51,70,53,55,57,75,54,65,50,36,35,23,28,36,32,30,44,31,38,28,29,17,26,895,
132241,103,東京都,多摩市,2018-06-30,一ノ宮３丁目,885,428,457,18,21,23,16,20,9,11,16,25,56,38,33,37,29,40,50,35,28,38,36,22,25,20,18,18,14,22,28,22,22,20,19,9,15,10,22,495,
132241,104,東京都,多摩市,2018-06-30,一ノ宮４丁目,1901,937,964,39,44,38,40,33,21,36,37,95,91,58,49,59,74,75,51,72,63,78,68,72,74,60,65,49,44,44,49,35,52,30,38,31,44,33,60,1010,
132241,111,東京都,多摩市,2018-06-30,桜ヶ丘１丁目,1971,947,1024,22,28,40,46,38,33,51,36,74,45,47,44,36,31,60,48,61,58,70,73,52,79,61,57,62,63,70,71,53,84,56,66,39,58,55,104,938,
132241,112,東京都,多摩市,2018-06-30,桜ヶ丘２丁目,1333,615,718,23,13,21,25,28,19,16,28,25,18,26,31,22,32,38,34,34,44,34,32,35,42,53,40,44,57,58,72,59,60,42,44,19,38,38,89,598,
132241,113,東京都,多摩市,2018-06-30,桜ヶ丘３丁目,1235,587,648,31,18,21,23,26,27,30,19,17,30,18,21,24,29,33,26,37,38,39,46,52,37,31,42,33,30,45,55,50,51,39,53,29,42,32,61,542,
132241,114,東京都,多摩市,2018-06-30,桜ヶ丘４丁目,1550,730,820,16,13,30,30,28,27,39,34,46,55,38,41,42,51,45,39,49,38,56,58,62,52,45,40,37,52,39,60,47,62,47,52,40,38,24,78,814,
132241,120,東京都,多摩市,2018-06-30,和田（百草団地）,1370,641,729,13,12,3,10,13,12,15,5,17,21,18,19,20,14,31,31,50,38,68,41,37,35,30,31,33,43,71,78,71,98,69,112,54,69,28,60,886,
132241,131,東京都,多摩市,2018-06-30,聖ヶ丘１丁目,1907,888,1019,40,33,37,27,35,31,44,53,51,50,44,40,43,47,70,63,55,59,50,75,59,79,67,80,61,77,73,106,65,90,54,50,29,30,11,29,860,
132241,132,東京都,多摩市,2018-06-30,聖ヶ丘２丁目,1867,858,1009,15,21,17,19,26,15,27,26,26,19,29,31,35,31,43,57,53,58,43,49,41,46,44,57,42,74,105,144,140,145,80,99,64,55,28,63,850,
132241,133,東京都,多摩市,2018-06-30,聖ヶ丘３丁目,2170,1087,1083,33,29,31,35,31,29,57,43,41,37,36,32,53,33,66,63,69,65,68,80,53,62,70,62,65,85,114,119,107,123,93,73,62,61,38,52,937,
132241,134,東京都,多摩市,2018-06-30,聖ヶ丘４丁目,743,360,383,13,18,21,30,12,11,14,10,9,5,2,4,15,20,25,27,44,39,18,26,16,16,6,11,13,34,42,45,50,34,34,32,17,8,9,13,297,
132241,135,東京都,多摩市,2018-06-30,聖ヶ丘５丁目,104,58,46,3,4,5,4,3,3,4,2,2,2,4,1,5,2,3,6,3,3,7,5,6,3,2,2,3,3,2,1,1,1,1,3,1,0,3,1,33,
132241,141,東京都,多摩市,2018-06-30,馬引沢１丁目,1712,877,835,58,57,35,25,29,26,37,34,62,60,77,62,76,78,91,80,74,69,78,70,64,64,58,50,42,30,29,35,26,26,22,19,10,19,9,31,904,
132241,142,東京都,多摩市,2018-06-30,馬引沢２丁目,2391,1261,1130,67,88,79,69,42,40,55,47,95,75,82,84,139,107,166,126,104,104,119,114,109,77,72,49,40,42,43,39,21,29,15,20,6,12,7,8,1223,
132241,151,東京都,多摩市,2018-06-30,山王下１丁目,689,305,384,2,3,5,2,5,5,11,26,51,44,41,31,29,16,23,14,17,15,22,16,21,18,15,15,9,9,12,13,9,19,7,24,15,27,11,87,543,
132241,161,東京都,多摩市,2018-06-30,中沢１丁目,1126,595,531,24,27,24,15,21,18,18,20,70,46,41,48,43,31,44,29,42,33,45,44,60,50,42,47,36,30,37,43,26,21,12,10,5,13,5,6,616,
132241,162,東京都,多摩市,2018-06-30,中沢２丁目,1937,917,1020,38,38,78,62,57,62,35,41,38,62,30,54,43,44,65,83,106,83,66,73,64,61,57,73,62,62,64,64,48,50,27,33,23,33,16,42,841,
132241,171,東京都,多摩市,2018-06-30,唐木田１丁目,2338,1141,1197,37,59,36,28,33,36,32,52,59,69,78,78,106,81,69,89,65,72,75,63,68,81,80,72,78,96,114,117,108,65,51,54,33,39,19,46,1109,
132241,172,東京都,多摩市,2018-06-30,唐木田２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132241,311,東京都,多摩市,2018-06-30,諏訪１丁目,4258,2110,2148,54,87,97,86,104,86,125,103,122,166,119,108,145,131,128,119,156,150,214,203,220,203,152,143,101,90,106,122,94,110,81,99,52,81,40,61,2016,
132241,312,東京都,多摩市,2018-06-30,諏訪２丁目,3755,1777,1978,140,152,161,163,41,48,46,40,34,56,48,43,107,142,207,211,181,179,134,136,88,85,81,88,92,99,126,142,109,131,104,130,52,74,26,59,1657,
132241,313,東京都,多摩市,2018-06-30,諏訪３丁目,1083,541,542,18,18,13,14,16,23,37,23,52,25,23,22,34,22,23,25,43,29,41,49,44,50,35,38,22,23,33,45,33,40,37,46,27,34,10,16,506,
132241,314,東京都,多摩市,2018-06-30,諏訪４丁目,2032,868,1164,31,29,23,24,30,33,39,41,41,43,24,32,48,32,42,41,40,53,63,93,46,71,35,36,42,61,80,93,77,163,118,159,63,93,26,67,1099,
132241,315,東京都,多摩市,2018-06-30,諏訪５丁目,693,304,389,3,1,6,4,7,11,13,20,14,7,8,5,6,8,11,11,8,13,23,35,23,31,16,26,20,19,18,36,37,48,52,54,31,31,8,29,401,
132241,321,東京都,多摩市,2018-06-30,永山１丁目,1983,971,1012,19,24,25,33,30,31,48,40,56,101,52,79,60,53,78,75,69,65,106,103,107,74,84,75,67,55,69,66,38,37,34,41,16,32,13,28,1125,
132241,322,東京都,多摩市,2018-06-30,永山２丁目,3198,1608,1590,93,69,65,69,66,50,54,65,72,97,72,70,125,103,129,132,129,93,144,141,133,118,88,85,77,73,102,126,95,102,71,77,55,63,38,57,1552,
132241,323,東京都,多摩市,2018-06-30,永山３丁目,3561,1688,1873,47,53,65,59,81,73,66,58,54,53,61,63,88,81,111,99,116,132,156,156,122,103,83,88,83,118,133,149,147,195,132,161,96,111,47,121,1782,
132241,324,東京都,多摩市,2018-06-30,永山４丁目,3069,1465,1604,32,31,38,19,20,29,34,27,31,24,71,39,59,71,87,65,83,103,157,114,96,82,79,89,97,107,133,158,151,181,137,195,100,155,60,115,1875,
132241,325,東京都,多摩市,2018-06-30,永山５丁目,2077,975,1102,20,32,29,35,30,37,41,39,41,32,26,29,31,34,39,43,68,70,74,77,70,63,42,53,67,62,65,102,110,174,117,112,68,56,37,52,873,
132241,326,東京都,多摩市,2018-06-30,永山６丁目,1189,594,595,12,20,17,28,33,30,38,29,54,41,27,30,23,26,37,38,39,45,56,43,43,30,31,40,34,35,47,51,37,41,35,29,18,21,13,18,575,
132241,331,東京都,多摩市,2018-06-30,貝取１丁目,1966,1013,953,33,27,40,40,46,38,40,28,52,57,57,55,56,55,59,63,97,64,88,73,88,64,62,59,61,66,69,81,69,79,46,47,30,33,20,24,935,
132241,332,東京都,多摩市,2018-06-30,貝取２丁目,3475,1662,1813,29,29,50,48,64,69,72,84,63,67,72,65,67,60,99,81,128,130,99,119,81,92,97,112,118,192,190,225,219,208,126,118,61,68,27,46,1486,
132241,333,東京都,多摩市,2018-06-30,貝取３丁目,1046,455,591,8,12,12,14,26,32,27,41,30,25,19,24,14,17,24,19,25,42,44,38,18,44,15,22,16,43,46,68,61,63,36,48,26,25,8,14,466,
132241,334,東京都,多摩市,2018-06-30,貝取４丁目,1112,540,572,9,9,17,14,23,24,17,20,20,9,15,11,17,22,22,24,34,33,45,38,27,32,37,30,25,39,51,59,50,69,66,71,44,45,21,23,533,
132241,335,東京都,多摩市,2018-06-30,貝取５丁目,586,267,319,8,5,7,11,6,5,11,8,8,10,5,7,17,10,13,17,22,16,24,21,10,13,18,10,9,19,21,33,33,44,19,44,24,25,12,21,328,
132241,341,東京都,多摩市,2018-06-30,豊ヶ丘１丁目,3058,1546,1512,86,66,52,49,51,54,68,82,101,116,108,109,106,96,121,112,130,96,132,125,134,123,97,89,73,71,106,113,79,77,47,55,37,48,18,31,1506,
132241,342,東京都,多摩市,2018-06-30,豊ヶ丘２丁目,2944,1455,1489,29,22,54,58,53,53,60,51,68,68,54,45,67,65,80,62,102,109,120,128,91,84,83,75,84,121,140,162,146,156,113,121,76,59,35,50,1310,
132241,343,東京都,多摩市,2018-06-30,豊ヶ丘３丁目,1662,772,890,8,11,17,23,18,30,31,31,29,42,31,33,44,29,32,39,53,54,37,56,41,49,42,55,66,106,119,123,90,95,61,42,32,33,21,39,700,
132241,344,東京都,多摩市,2018-06-30,豊ヶ丘４丁目,692,329,363,13,10,13,11,12,7,9,8,7,7,8,9,13,10,14,11,21,23,29,19,17,18,19,12,20,19,32,31,29,46,31,41,25,50,17,31,389,
132241,345,東京都,多摩市,2018-06-30,豊ヶ丘５丁目,1324,621,703,14,9,21,15,25,18,19,18,18,17,17,13,22,17,27,30,35,39,43,48,47,37,27,26,28,45,50,50,65,102,73,83,43,78,47,58,643,
132241,346,東京都,多摩市,2018-06-30,豊ヶ丘６丁目,935,434,501,16,11,15,14,13,13,17,13,15,23,19,19,26,15,15,23,20,18,24,31,25,30,25,25,19,29,47,61,48,53,38,51,34,38,18,34,489,
132241,351,東京都,多摩市,2018-06-30,落合１丁目,2914,1400,1514,94,101,51,74,50,51,43,46,82,84,73,88,108,123,148,136,146,148,136,133,113,97,90,94,72,75,85,98,49,56,33,42,18,34,9,34,1436,
132241,352,東京都,多摩市,2018-06-30,落合２丁目,2256,1158,1098,95,79,114,80,61,66,58,49,47,44,31,31,60,72,110,121,141,113,96,106,81,61,62,56,59,63,56,57,34,40,27,30,17,6,9,24,889,
132241,353,東京都,多摩市,2018-06-30,落合３丁目,3060,1486,1574,41,37,40,52,52,47,37,54,67,61,61,53,70,87,106,84,128,91,104,121,94,85,71,75,86,98,131,196,174,178,126,134,65,75,33,46,1483,
132241,354,東京都,多摩市,2018-06-30,落合４丁目,2243,1052,1191,23,24,26,32,43,34,46,43,28,49,33,26,37,48,56,62,90,89,97,89,62,66,48,49,47,71,120,159,110,165,105,87,52,60,29,38,1126,
132241,355,東京都,多摩市,2018-06-30,落合５丁目,2228,1097,1131,19,26,42,35,48,42,43,43,55,42,35,31,54,47,49,48,77,67,70,77,56,64,63,71,75,102,123,153,124,129,99,75,42,39,23,40,922,
132241,356,東京都,多摩市,2018-06-30,落合６丁目,1769,909,860,31,23,54,51,55,53,43,48,73,33,37,27,51,35,50,67,100,85,78,79,70,36,36,43,33,47,56,82,51,52,43,45,33,27,15,27,798,
132241,361,東京都,多摩市,2018-06-30,鶴牧１丁目,2520,1248,1272,93,95,52,54,65,63,46,56,83,59,78,74,91,105,112,100,116,129,157,119,99,96,60,87,65,58,53,61,31,36,27,34,11,23,9,23,1144,
132241,362,東京都,多摩市,2018-06-30,鶴牧２丁目,1650,856,794,31,27,39,45,53,45,47,44,66,69,62,52,66,56,55,53,83,83,86,83,77,64,64,50,39,29,37,38,25,18,13,10,8,16,5,12,796,
132241,363,東京都,多摩市,2018-06-30,鶴牧３丁目,4184,2022,2162,107,129,141,143,175,170,90,105,65,65,53,66,102,121,141,149,228,279,215,186,127,111,97,92,72,104,110,138,130,134,94,90,52,41,23,39,1517,
132241,364,東京都,多摩市,2018-06-30,鶴牧４丁目,768,367,401,7,7,8,14,14,11,14,16,15,12,11,7,7,9,22,22,22,29,28,29,14,18,15,13,17,29,29,46,53,59,45,42,37,23,9,15,328,
132241,365,東京都,多摩市,2018-06-30,鶴牧５丁目,1999,947,1052,34,26,30,40,36,35,46,29,40,34,30,23,39,45,47,52,65,68,57,58,43,53,35,50,52,78,104,139,117,154,99,82,46,41,27,45,856,
132241,366,東京都,多摩市,2018-06-30,鶴牧６丁目,1779,857,922,32,30,28,33,41,37,37,54,46,59,47,61,58,55,48,53,56,57,59,63,64,72,63,75,73,73,82,92,66,44,32,32,19,12,6,20,758,
132241,371,東京都,多摩市,2018-06-30,南野１、２丁目,871,454,417,16,23,20,15,17,16,29,11,42,36,26,23,31,29,47,28,39,35,45,38,25,27,24,26,27,27,19,21,20,23,14,20,11,7,2,12,439,
132241,373,東京都,多摩市,2018-06-30,南野３丁目,901,453,448,11,12,26,23,31,35,27,25,11,23,14,14,24,17,34,26,47,42,44,43,28,28,21,20,22,26,38,37,35,32,16,20,15,12,9,13,384,
132241,383,東京都,多摩市,2018-06-30,東寺方３丁目,377,146,231,0,3,8,2,7,11,6,14,9,10,2,7,4,4,3,10,7,11,13,16,7,16,4,13,10,17,18,15,18,32,13,27,11,13,6,10,205,
132241,393,東京都,多摩市,2018-06-30,和田３丁目,1041,477,564,10,6,17,13,22,9,22,14,24,16,6,10,13,14,13,19,23,31,33,44,32,27,16,29,24,30,45,52,56,83,68,89,38,49,15,29,596,
132241,401,東京都,多摩市,2018-06-30,愛宕１丁目,643,311,332,5,5,10,4,6,11,19,14,11,4,4,8,9,5,13,12,26,27,26,29,24,16,13,18,20,27,28,29,27,38,39,42,18,24,13,19,370,
132241,402,東京都,多摩市,2018-06-30,愛宕２丁目,914,451,463,11,6,9,11,5,9,8,7,9,8,11,6,22,18,22,17,32,25,43,27,31,27,30,22,24,36,54,54,49,64,39,71,31,34,21,21,480,
132241,403,東京都,多摩市,2018-06-30,愛宕３丁目,809,336,473,5,3,4,4,7,11,19,13,14,7,5,6,7,7,10,10,21,22,25,18,12,30,8,18,18,34,23,41,48,80,36,73,47,62,27,34,484,
132241,404,東京都,多摩市,2018-06-30,愛宕４丁目,2678,1266,1412,35,24,35,34,32,47,52,39,76,79,75,79,72,65,66,70,91,81,76,85,84,104,89,113,102,114,130,133,88,115,77,106,60,70,26,54,1358,
