市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,131,東京都,多摩市,2018-03-31,聖ヶ丘１丁目,1903,892,1011,40,31,39,27,34,30,45,51,54,54,47,44,40,47,71,59,51,58,52,76,58,77,71,84,60,74,74,105,67,87,51,51,27,30,11,26,853,
132241,132,東京都,多摩市,2018-03-31,聖ヶ丘２丁目,1871,860,1011,16,21,18,19,23,13,28,25,26,24,29,27,37,36,48,57,52,56,43,50,42,43,42,60,41,80,109,147,136,136,79,95,64,57,27,65,850,
132241,133,東京都,多摩市,2018-03-31,聖ヶ丘３丁目,2179,1096,1083,34,29,30,33,32,31,57,40,43,36,36,33,56,39,62,57,69,68,75,79,52,61,69,63,67,91,114,125,110,116,94,72,58,60,38,50,943,
132241,134,東京都,多摩市,2018-03-31,聖ヶ丘４丁目,748,361,387,14,18,20,32,12,12,14,8,9,5,4,5,17,22,26,25,43,42,16,24,17,16,5,11,12,34,46,48,47,32,34,32,17,10,8,11,299,
132241,135,東京都,多摩市,2018-03-31,聖ヶ丘５丁目,103,58,45,3,4,6,4,2,3,4,2,2,1,4,1,5,2,5,6,2,3,6,6,6,2,2,3,3,2,2,1,1,1,1,3,1,0,3,1,33,
132241,141,東京都,多摩市,2018-03-31,馬引沢１丁目,1698,874,824,62,58,30,23,29,25,37,33,58,62,85,63,78,75,92,81,75,70,77,64,60,64,56,49,40,31,29,34,24,23,23,21,10,17,9,31,885,
132241,142,東京都,多摩市,2018-03-31,馬引沢２丁目,2383,1256,1127,72,84,78,68,41,40,48,50,99,72,83,90,134,106,168,125,106,106,119,112,104,74,74,51,36,41,45,41,22,28,14,20,7,11,6,8,1222,
132241,151,東京都,多摩市,2018-03-31,山王下１丁目,682,303,379,4,3,4,2,6,8,10,26,54,40,32,25,32,15,24,15,16,18,22,14,23,19,15,15,8,9,12,12,9,20,6,24,14,26,12,88,529,
132241,161,東京都,多摩市,2018-03-31,中沢１丁目,1114,589,525,21,27,28,14,18,19,17,21,71,46,42,42,41,34,43,31,43,29,46,43,59,52,41,45,34,33,41,40,23,19,12,12,4,12,5,6,605,
132241,162,東京都,多摩市,2018-03-31,中沢２丁目,1946,920,1026,41,39,82,71,51,59,35,42,40,60,32,57,44,49,68,84,109,85,62,69,66,63,54,71,62,62,64,66,47,46,27,33,21,32,15,38,837,
132241,171,東京都,多摩市,2018-03-31,唐木田１丁目,2343,1150,1193,37,61,35,26,30,36,35,51,59,68,80,78,105,79,71,90,69,73,75,62,64,80,81,74,81,101,122,116,101,66,53,50,31,39,21,43,1103,
132241,172,東京都,多摩市,2018-03-31,唐木田２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132241,311,東京都,多摩市,2018-03-31,諏訪１丁目,4257,2115,2142,56,84,96,91,106,86,117,102,125,162,118,107,149,131,135,124,150,142,227,212,211,192,156,141,95,93,109,124,93,110,79,96,52,84,41,61,2017,
132241,312,東京都,多摩市,2018-03-31,諏訪２丁目,3734,1773,1961,154,152,145,160,42,45,49,40,33,52,47,41,109,152,208,205,181,180,133,135,88,82,80,82,91,101,128,141,104,134,104,124,51,75,26,60,1647,
132241,313,東京都,多摩市,2018-03-31,諏訪３丁目,1081,533,548,17,18,14,15,16,20,33,25,48,26,25,27,32,23,24,23,44,34,42,48,42,51,36,36,21,25,34,44,34,41,36,44,26,33,9,15,495,
132241,314,東京都,多摩市,2018-03-31,諏訪４丁目,2050,869,1181,26,28,25,24,32,36,40,45,43,41,26,34,43,30,41,45,40,54,63,93,49,71,35,39,41,59,86,108,72,158,118,157,64,93,25,66,1102,
132241,315,東京都,多摩市,2018-03-31,諏訪５丁目,712,308,404,3,2,6,6,7,10,14,20,15,9,7,7,8,8,12,11,6,15,26,35,20,34,16,22,23,20,15,37,40,53,52,53,30,33,8,29,408,
132241,321,東京都,多摩市,2018-03-31,永山１丁目,1984,974,1010,20,25,25,32,30,31,52,40,57,103,45,74,69,57,72,72,77,68,104,101,109,73,80,74,66,55,70,66,39,40,31,40,15,32,13,27,1119,
132241,322,東京都,多摩市,2018-03-31,永山２丁目,3202,1604,1598,91,67,66,69,61,52,56,64,70,97,68,78,131,105,131,134,127,89,142,145,135,113,84,84,82,76,104,124,92,106,74,79,58,57,32,59,1555,
132241,323,東京都,多摩市,2018-03-31,永山３丁目,3555,1691,1864,47,51,62,63,83,73,71,56,51,53,68,62,86,81,110,99,122,133,153,151,120,103,84,88,87,122,134,151,146,196,126,157,95,111,46,114,1770,
132241,324,東京都,多摩市,2018-03-31,永山４丁目,3115,1490,1625,35,33,37,20,27,30,36,25,32,28,72,40,56,71,91,73,89,104,155,116,97,77,83,95,94,108,140,165,157,178,131,195,100,152,58,115,1893,
132241,325,東京都,多摩市,2018-03-31,永山５丁目,2073,975,1098,18,31,29,35,32,36,43,36,46,32,28,27,27,37,45,45,59,67,75,79,72,65,39,49,66,61,69,117,111,165,111,111,70,54,35,51,873,
132241,326,東京都,多摩市,2018-03-31,永山６丁目,1194,598,596,14,22,19,28,31,30,43,31,45,36,29,31,26,28,38,40,43,40,53,45,42,31,30,39,34,35,51,54,35,40,35,29,17,19,13,18,577,
132241,331,東京都,多摩市,2018-03-31,貝取１丁目,1940,996,944,34,24,39,40,44,35,38,35,50,50,59,53,51,57,60,61,86,63,89,71,88,63,61,59,62,68,73,86,68,74,43,49,33,33,18,23,921,
132241,332,東京都,多摩市,2018-03-31,貝取２丁目,3509,1678,1831,30,33,53,46,68,72,70,92,63,65,73,66,79,65,101,81,126,142,96,110,80,94,97,111,123,196,193,232,214,199,126,116,59,63,27,48,1487,
132241,333,東京都,多摩市,2018-03-31,貝取３丁目,1054,457,597,8,12,12,14,26,32,29,41,33,25,16,27,14,15,24,22,28,40,42,43,18,43,13,20,18,43,46,73,61,61,38,49,26,23,5,14,467,
132241,334,東京都,多摩市,2018-03-31,貝取４丁目,1124,545,579,12,10,18,17,24,22,18,20,20,9,14,10,16,25,22,24,37,37,46,36,26,33,36,30,25,38,53,62,50,67,68,72,39,46,21,21,537,
132241,335,東京都,多摩市,2018-03-31,貝取５丁目,597,271,326,9,5,6,11,6,8,11,6,8,10,6,8,18,12,12,17,27,17,19,23,10,9,19,10,10,20,22,34,32,42,20,46,24,24,12,24,330,
132241,341,東京都,多摩市,2018-03-31,豊ヶ丘１丁目,3020,1526,1494,82,64,50,55,52,53,74,77,97,114,103,105,105,94,117,112,137,95,132,129,122,113,98,90,80,70,98,116,78,72,48,58,37,47,16,30,1488,
132241,342,東京都,多摩市,2018-03-31,豊ヶ丘２丁目,2942,1453,1489,29,24,55,56,52,56,60,49,69,66,52,44,67,66,86,62,105,111,116,127,90,82,80,77,83,124,150,168,139,148,111,121,75,59,34,49,1310,
132241,343,東京都,多摩市,2018-03-31,豊ヶ丘３丁目,1674,777,897,8,11,16,25,19,30,34,32,28,40,35,32,40,33,34,38,50,54,42,57,38,47,42,59,69,108,123,127,86,88,62,44,30,32,21,40,704,
132241,344,東京都,多摩市,2018-03-31,豊ヶ丘４丁目,697,331,366,15,9,11,10,12,7,9,11,7,8,8,7,13,11,13,11,21,23,30,19,18,16,19,12,21,20,34,32,29,47,29,40,28,51,14,32,392,
132241,345,東京都,多摩市,2018-03-31,豊ヶ丘５丁目,1323,617,706,11,10,22,15,26,18,19,19,16,14,17,14,23,21,26,28,37,41,43,46,44,37,27,26,29,45,51,53,67,102,71,83,44,75,44,59,644,
132241,346,東京都,多摩市,2018-03-31,豊ヶ丘６丁目,937,438,499,17,11,17,13,12,13,17,12,15,23,19,20,28,16,14,21,21,19,23,31,25,28,25,24,20,32,48,63,49,51,36,51,34,36,18,35,488,
132241,351,東京都,多摩市,2018-03-31,落合１丁目,2878,1373,1505,98,105,50,73,50,48,40,49,76,84,67,87,109,126,149,140,144,142,133,137,111,94,84,91,69,71,87,97,48,54,32,43,17,31,9,33,1406,
132241,352,東京都,多摩市,2018-03-31,落合２丁目,2241,1142,1099,94,85,113,78,62,62,54,53,48,42,29,32,53,74,111,125,144,114,94,108,84,56,60,55,59,62,52,56,32,40,26,27,17,7,10,23,879,
132241,353,東京都,多摩市,2018-03-31,落合３丁目,3073,1494,1579,39,39,42,49,56,47,39,55,62,59,64,56,74,83,101,87,127,94,106,121,94,88,70,77,90,101,146,199,162,176,122,127,68,78,32,43,1477,
132241,354,東京都,多摩市,2018-03-31,落合４丁目,2245,1057,1188,24,25,27,30,43,35,46,44,29,47,31,27,41,49,60,61,85,93,98,85,62,64,45,51,51,72,129,160,105,163,100,89,51,59,30,34,1122,
132241,355,東京都,多摩市,2018-03-31,落合５丁目,2220,1100,1120,18,21,40,37,47,43,49,42,51,41,43,29,54,46,45,47,77,65,71,76,55,65,61,69,79,105,124,157,124,125,101,73,40,38,21,41,918,
132241,356,東京都,多摩市,2018-03-31,落合６丁目,1749,896,853,29,23,54,49,54,55,46,46,70,32,34,28,49,38,47,68,102,78,72,77,70,38,35,43,38,51,54,80,53,51,43,43,31,29,15,24,786,
132241,361,東京都,多摩市,2018-03-31,鶴牧１丁目,2527,1259,1268,89,96,52,53,66,63,44,51,88,57,83,75,95,108,115,97,124,133,151,124,96,88,59,86,64,62,56,59,27,35,28,34,11,23,11,24,1150,
132241,362,東京都,多摩市,2018-03-31,鶴牧２丁目,1627,844,783,29,31,39,39,51,47,48,41,67,66,62,51,67,59,49,49,83,82,85,83,75,63,62,51,40,26,38,38,23,18,13,10,7,16,6,13,783,
132241,363,東京都,多摩市,2018-03-31,鶴牧３丁目,4136,1998,2138,100,121,146,146,178,170,92,99,57,63,56,69,99,118,129,146,237,272,207,189,123,103,94,95,71,106,115,138,128,137,92,84,54,43,20,39,1499,
132241,364,東京都,多摩市,2018-03-31,鶴牧４丁目,769,366,403,7,8,9,11,13,12,15,16,14,13,11,7,7,9,23,20,25,31,25,29,13,19,15,12,19,31,29,47,53,57,43,45,36,23,9,13,327,
132241,365,東京都,多摩市,2018-03-31,鶴牧５丁目,2005,949,1056,32,25,28,39,37,35,47,30,42,32,31,23,42,48,47,52,64,71,58,54,41,55,35,49,53,83,106,145,117,146,96,83,45,42,28,44,860,
132241,366,東京都,多摩市,2018-03-31,鶴牧６丁目,1802,874,928,35,28,29,30,42,38,38,52,50,61,53,65,58,57,47,53,56,58,61,65,62,72,65,77,72,73,88,94,62,40,29,31,21,13,6,21,771,
132241,371,東京都,多摩市,2018-03-31,南野１、２丁目,869,454,415,18,22,18,16,17,17,30,9,44,33,23,24,30,28,47,28,42,34,43,39,24,27,24,28,29,27,18,21,20,24,14,19,11,7,2,12,435,
132241,373,東京都,多摩市,2018-03-31,南野３丁目,894,446,448,12,10,26,24,30,35,25,26,13,24,11,13,24,21,34,24,49,45,42,41,27,27,19,19,22,27,41,37,32,31,17,22,14,10,8,12,379,
132241,383,東京都,多摩市,2018-03-31,東寺方３丁目,383,150,233,1,3,9,2,5,13,6,13,9,12,2,6,5,3,4,11,6,11,14,15,7,17,4,13,11,16,20,16,16,31,14,30,12,12,5,9,209,
132241,393,東京都,多摩市,2018-03-31,和田３丁目,1047,477,570,11,6,17,12,21,10,24,16,21,18,8,9,12,16,13,19,24,35,32,39,31,26,17,32,26,28,43,56,57,82,69,86,36,50,15,30,599,
132241,401,東京都,多摩市,2018-03-31,愛宕１丁目,652,313,339,6,5,9,4,7,14,19,12,11,6,5,7,8,5,13,13,28,27,24,30,25,17,12,18,21,27,28,28,26,41,41,40,17,23,13,22,374,
132241,402,東京都,多摩市,2018-03-31,愛宕２丁目,927,458,469,11,7,11,10,5,10,11,7,6,7,14,9,26,15,19,19,35,25,41,31,30,25,32,24,27,35,52,56,49,67,40,67,29,35,20,20,483,
132241,403,東京都,多摩市,2018-03-31,愛宕３丁目,822,345,477,5,3,4,5,8,11,19,12,15,8,6,6,8,7,10,11,22,21,24,17,11,31,8,19,21,35,24,41,48,80,37,78,47,58,28,34,485,
132241,404,東京都,多摩市,2018-03-31,愛宕４丁目,2668,1261,1407,36,24,36,36,35,44,51,41,70,80,72,73,72,67,70,67,89,82,79,92,81,101,90,111,103,118,130,128,87,119,79,109,54,63,27,52,1345,
