年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,4,6,14,12,7,7,10,14,4,7,2,1,15,11,12,8,9,9,2,2,2,2,13,6,5,3,8,9,24,26,7,7,5,4,14,6,2,5,12,12,10,8,7,4,4,12,6,16,10,9,10,11,7,11,17,23,6,11,25,18,25,18,7,6,0,0,3,4,4,4,2,4,2,4,9,8,15,16,10,15,16,22,11,7,11,31,5,9,4,1,13,23,34,32,25,34,22,26,7,9,0,0,9,12,39,43,11,13,9,10,6,14,12,9,19,22,20,15,7,9,22,24,9,4,12,10,10,4,39,37,11,29,23,23,5,7,9,10,6,2,23,21,12,12,32,17,6,2,4,5,6,6,0,11,13,19,3,8,16,13,8,17,11,24,910,"1,005","1,915"
74,6,8,10,12,7,13,10,14,8,7,2,3,13,18,11,12,7,10,5,7,2,1,3,5,1,4,3,11,35,48,4,7,2,14,7,21,2,4,12,7,6,5,3,7,7,10,13,15,10,12,11,16,4,11,13,23,22,21,16,27,20,17,10,4,0,0,2,7,7,3,3,1,6,2,9,8,21,15,26,26,25,32,9,16,20,49,6,19,10,12,20,26,37,54,39,38,28,35,8,11,0,0,17,12,42,32,10,13,12,14,7,9,13,8,26,27,11,14,9,10,14,27,6,15,4,7,5,12,27,38,25,31,15,22,8,9,4,5,4,2,17,34,6,12,21,28,11,10,5,3,8,5,4,4,8,23,8,12,10,16,11,17,16,31,945,"1,250","2,195"
75,5,8,7,13,4,12,9,14,4,6,4,4,19,20,7,9,6,10,2,2,1,3,5,2,6,6,5,9,45,42,3,5,6,8,11,9,4,3,9,11,6,15,2,8,8,13,20,13,16,6,8,9,13,12,11,21,11,8,20,26,21,17,5,10,0,1,9,4,4,5,1,6,1,2,8,6,19,6,14,32,18,28,11,12,30,33,12,11,8,10,21,13,32,32,28,37,28,32,10,6,0,0,9,18,32,27,7,11,14,15,8,10,11,14,29,27,15,9,6,6,16,18,7,15,9,12,6,10,29,26,26,20,29,17,10,12,6,8,3,3,22,24,11,9,18,19,8,8,1,3,3,3,3,9,14,21,9,13,8,17,6,15,27,26,959,"1,075","2,034"
76,2,5,13,14,7,8,16,11,6,4,2,2,14,21,9,6,10,10,3,8,1,2,7,0,5,4,6,9,36,49,3,9,7,6,11,7,1,5,4,11,6,10,7,4,3,6,13,16,10,11,11,7,9,8,11,23,9,9,23,19,18,12,12,12,0,0,4,6,3,3,1,3,4,4,2,6,10,19,16,16,29,33,10,8,23,25,10,18,9,10,11,20,26,40,37,47,30,23,5,6,0,0,10,14,31,24,5,8,12,12,2,11,12,14,21,29,17,11,7,8,12,10,11,7,6,7,7,6,32,37,24,19,22,21,13,11,1,11,3,2,21,20,10,14,24,21,6,11,3,6,3,5,6,3,17,20,14,10,8,11,12,16,14,23,911,"1,037","1,948"
77,7,9,9,25,5,6,3,17,3,3,1,2,16,13,9,15,7,10,4,7,0,2,3,3,3,2,8,9,27,35,6,5,9,9,12,10,4,5,7,5,4,4,5,4,7,9,12,11,6,11,4,15,5,11,16,24,11,8,15,21,17,13,7,4,0,2,4,4,4,4,2,5,3,2,6,7,8,10,21,23,19,21,5,11,30,42,16,8,9,7,19,17,29,39,27,51,25,19,8,5,0,0,8,5,26,26,11,11,12,13,3,9,12,13,27,21,14,12,8,11,10,28,9,10,8,10,6,4,22,31,14,17,20,17,6,8,8,8,2,0,20,21,11,11,21,14,9,5,2,3,6,7,3,9,13,20,7,7,8,18,5,19,8,20,826,"1,012","1,838"
78,2,7,8,7,9,7,9,13,5,4,4,2,10,20,4,12,7,6,3,2,1,1,3,5,1,4,3,6,19,39,10,4,8,7,12,13,4,2,4,11,7,6,3,2,4,4,10,11,4,8,9,11,7,13,13,22,14,19,12,21,24,17,6,5,0,0,4,2,2,6,2,3,1,2,4,8,12,6,17,16,24,25,4,7,20,32,8,10,3,7,12,15,19,15,22,24,18,20,7,5,0,0,9,5,19,19,3,13,16,15,4,9,6,11,12,22,7,5,4,8,15,13,4,10,4,6,4,6,26,19,25,19,16,13,6,7,8,5,1,3,16,11,6,5,19,14,4,5,6,4,2,3,1,6,12,15,4,5,7,12,10,14,11,15,705,831,"1,536"
79,2,4,5,6,4,8,7,9,1,9,2,3,17,14,5,11,4,7,1,4,1,1,0,4,2,1,7,7,21,33,4,4,3,9,4,9,1,2,3,7,4,4,1,2,9,4,2,19,5,9,5,11,13,7,20,22,6,7,9,8,14,13,4,1,1,0,2,5,1,2,0,7,3,2,7,6,4,9,11,9,14,17,6,6,15,25,6,6,2,6,11,14,20,31,17,36,10,17,5,7,0,0,7,7,18,20,12,6,14,17,3,7,7,6,22,22,9,7,4,7,18,14,5,9,5,8,3,1,13,14,11,14,14,5,8,5,5,2,4,2,13,8,5,6,14,15,2,2,2,3,3,4,1,3,13,10,7,5,9,9,4,14,19,25,595,741,"1,336"
80,5,3,6,14,2,7,9,9,2,3,0,2,6,15,5,6,4,8,4,2,1,1,1,2,3,1,7,5,29,34,5,2,3,5,10,7,2,4,4,7,7,3,4,3,3,7,11,10,6,6,2,5,9,18,11,19,14,3,19,12,10,15,5,3,0,0,2,6,2,2,2,5,1,3,7,8,9,8,11,14,14,20,6,8,19,18,9,8,3,5,15,13,26,25,19,29,18,16,6,7,0,0,6,9,18,20,8,11,13,7,2,5,10,14,20,14,8,6,5,13,9,18,5,10,2,5,5,1,20,23,15,10,9,12,9,9,1,3,1,0,13,13,9,11,11,9,4,4,0,3,3,4,3,4,8,10,4,4,8,10,11,14,14,11,632,723,"1,355"
81,1,6,11,6,2,5,4,16,3,7,3,1,10,9,0,10,6,7,4,3,0,4,6,0,3,3,6,13,15,24,2,4,7,6,4,7,5,0,4,11,5,10,1,2,4,10,5,10,4,8,8,6,9,9,14,13,5,6,11,12,15,16,6,4,0,0,4,6,2,4,3,6,1,1,3,6,9,5,11,21,6,13,2,10,15,24,7,6,6,6,8,11,25,23,15,31,13,8,3,5,0,0,12,8,13,16,8,6,9,7,9,6,13,7,17,10,8,5,4,11,12,12,11,11,5,8,5,2,13,17,13,21,9,7,4,7,5,7,3,8,11,5,12,6,11,8,7,2,3,2,2,1,6,4,10,13,4,10,4,5,11,15,12,16,582,697,"1,279"
82,2,11,6,10,5,6,6,13,4,4,2,1,11,17,5,4,8,8,6,3,0,2,0,3,1,2,1,5,18,29,3,4,6,7,5,7,0,2,7,6,3,7,2,2,8,10,7,11,4,15,5,10,9,4,10,14,3,8,12,11,18,12,1,1,1,0,3,1,1,2,4,3,0,2,5,7,7,11,9,17,16,18,6,6,13,21,9,8,3,9,11,14,18,22,20,37,10,14,2,3,0,0,7,4,8,16,3,2,7,14,2,5,4,11,15,15,6,4,8,11,7,17,7,8,5,6,5,0,17,14,11,15,8,10,6,4,1,7,1,4,8,11,6,2,12,11,6,5,3,1,3,1,1,1,8,15,1,4,8,10,11,15,12,13,523,700,"1,223"
83,5,5,10,8,7,8,3,15,3,4,1,4,12,16,2,5,4,3,1,5,0,1,1,3,0,1,7,2,11,26,8,4,2,3,5,3,0,2,4,6,8,3,2,5,7,9,11,11,0,4,9,9,8,4,11,10,2,5,13,13,8,9,1,0,0,0,0,2,1,3,3,5,1,5,3,4,4,8,13,15,7,12,7,3,9,20,5,3,1,3,12,8,14,17,27,38,16,9,4,0,0,0,3,6,13,7,2,4,5,11,8,7,5,9,15,7,2,9,5,10,8,11,8,4,2,3,2,2,12,16,7,6,6,6,5,3,3,3,1,1,10,7,4,1,5,4,1,0,4,1,3,1,1,0,6,5,4,1,4,4,9,6,7,12,463,528,991
84,3,10,6,8,5,5,5,5,1,1,2,0,9,12,4,5,5,7,2,2,1,2,2,3,1,0,3,4,12,33,3,7,6,3,5,6,0,5,6,7,6,5,0,3,9,9,7,12,6,6,6,11,4,4,7,12,3,8,9,9,7,8,4,2,0,0,1,2,1,0,2,7,1,1,3,7,2,7,8,17,8,12,5,6,8,10,0,8,2,9,12,11,12,24,19,17,13,7,2,4,0,0,5,6,7,4,5,0,5,7,3,1,5,6,8,13,6,8,6,6,8,17,3,3,3,9,0,2,6,8,5,7,8,3,7,6,1,3,1,3,12,7,5,3,6,10,3,2,1,0,3,3,1,3,4,7,4,4,5,6,5,8,9,11,398,539,937
85,5,9,3,10,3,6,4,14,3,6,1,4,9,18,3,5,5,8,1,2,0,0,1,3,0,0,3,4,9,19,5,2,1,4,1,0,1,1,3,9,5,6,2,5,5,8,10,11,8,9,3,6,5,4,4,15,5,3,9,12,9,6,2,2,2,0,2,2,1,2,4,9,1,0,4,5,8,5,11,5,8,6,4,2,7,15,2,6,2,4,8,10,10,19,15,21,8,12,3,3,0,0,7,5,13,8,2,5,4,4,0,6,1,3,12,8,3,6,4,5,7,15,2,8,4,11,2,5,11,9,8,7,7,5,4,3,4,2,2,0,6,8,1,5,3,2,2,4,0,1,1,1,2,1,3,6,3,6,7,3,8,11,6,6,367,506,873
86,4,6,4,9,4,5,4,8,2,5,1,0,12,6,1,2,2,6,1,3,1,4,0,3,0,1,2,3,6,16,2,3,1,5,1,2,0,6,7,7,6,5,3,3,5,11,7,12,7,15,6,2,4,10,4,8,1,4,4,9,5,7,1,1,0,0,2,3,2,1,0,4,0,0,1,3,3,4,7,5,3,6,1,1,4,14,1,8,3,7,5,9,7,14,11,22,7,12,0,3,0,0,1,2,3,7,0,3,3,5,5,3,2,4,4,7,4,2,5,4,9,13,3,5,1,3,0,0,5,7,6,10,6,7,2,2,1,1,0,3,3,7,2,4,5,7,0,3,0,2,3,2,1,2,4,7,5,2,5,2,9,5,8,9,270,443,713
87,4,4,6,5,0,6,7,7,2,6,2,2,0,8,1,2,2,5,0,2,0,0,0,0,3,2,3,5,13,14,3,5,1,1,2,4,0,3,2,3,1,4,3,2,2,6,6,10,5,12,5,4,3,8,5,9,0,7,1,5,3,4,1,0,0,0,3,2,2,1,2,8,2,0,0,4,4,7,10,10,7,9,0,3,2,4,0,2,2,1,5,12,12,9,9,13,6,4,1,2,0,0,5,5,1,4,0,2,2,3,1,3,3,5,2,9,2,3,1,4,8,3,6,8,0,5,2,3,7,5,6,6,0,2,1,3,2,6,2,2,2,5,4,0,5,9,1,5,0,0,1,3,0,2,2,7,1,4,4,0,2,5,4,12,230,379,609
88,5,4,4,7,0,3,3,5,0,3,0,0,3,10,0,2,3,6,1,2,0,1,0,4,0,1,1,2,11,18,1,3,1,4,3,2,0,0,2,5,1,1,0,3,6,7,2,13,1,8,6,7,2,5,3,5,3,2,3,7,9,5,1,1,0,0,1,2,1,0,1,8,0,2,1,4,0,2,7,5,1,8,1,2,3,9,3,2,3,2,4,4,5,11,7,10,5,6,4,3,0,0,2,1,4,6,1,1,6,2,3,2,4,4,4,3,1,6,0,3,7,1,2,5,1,3,0,4,1,2,2,2,4,6,1,1,1,1,0,1,6,4,0,0,4,3,2,1,0,1,1,1,2,1,2,1,1,2,0,3,4,3,3,3,191,303,494
89,3,7,6,8,1,7,1,7,1,1,0,0,7,9,1,1,0,0,2,2,1,2,2,2,0,3,0,3,2,18,0,1,3,2,0,0,0,3,4,4,0,2,0,1,6,5,5,14,2,5,2,10,3,13,5,7,0,1,1,5,5,7,2,3,0,0,1,3,0,0,1,8,0,1,0,2,1,2,0,8,1,6,1,1,2,3,1,3,0,3,5,6,3,13,6,13,2,1,3,4,0,0,2,6,2,4,1,1,3,1,1,3,1,1,4,5,1,3,1,2,6,3,2,4,1,6,3,2,3,6,5,5,2,1,3,5,1,1,0,2,0,0,0,1,3,4,1,1,0,1,0,2,0,1,1,1,1,3,1,6,1,1,1,2,143,314,457
90,3,4,1,5,2,3,1,4,0,5,0,0,6,6,2,2,3,4,2,4,0,1,0,0,0,1,3,3,8,20,2,2,1,1,2,2,0,0,0,4,1,4,0,2,0,7,4,4,6,6,4,3,2,5,2,5,0,4,3,4,5,4,0,1,0,0,0,1,0,2,1,7,0,0,2,3,0,6,0,8,3,6,0,1,2,3,0,3,0,2,2,7,2,8,6,7,1,3,1,0,0,0,0,0,0,1,0,1,1,2,0,3,1,2,1,4,5,8,0,4,4,5,1,0,0,2,0,3,1,3,0,1,1,2,0,2,0,3,1,2,0,4,0,0,2,3,0,0,0,1,0,0,0,0,1,2,0,0,1,2,1,1,0,1,104,249,353
91,1,5,3,4,1,2,0,3,1,2,0,0,3,8,1,3,2,1,0,1,1,0,0,2,0,0,1,1,2,14,1,1,0,2,1,2,0,0,1,4,1,1,0,2,4,5,4,8,4,7,1,8,1,9,0,3,1,1,1,6,1,5,1,1,1,0,0,8,0,0,1,9,0,2,5,5,0,4,1,6,0,6,0,2,1,7,0,2,2,1,1,1,4,5,0,8,2,3,1,0,0,0,0,1,2,5,0,1,1,0,0,0,2,1,2,8,0,0,0,4,2,4,0,0,1,1,0,0,2,1,2,0,1,2,1,2,1,1,0,0,0,4,0,0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,4,80,225,305
92,1,3,1,3,1,3,2,1,1,1,0,1,1,7,0,5,1,0,1,2,1,2,1,1,0,0,0,1,1,14,0,1,0,0,0,2,0,1,1,2,0,0,2,0,1,5,3,10,0,3,1,2,1,6,0,3,0,2,2,4,0,1,0,1,0,1,0,1,0,0,0,4,1,0,1,4,1,4,3,4,0,3,1,0,1,3,0,1,1,0,1,1,1,8,1,3,1,2,0,1,0,0,0,2,0,3,0,0,0,3,1,0,1,2,2,0,2,2,1,2,0,4,1,1,1,1,3,2,2,1,1,1,0,1,1,1,0,2,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,2,1,0,1,2,1,6,60,170,230
93,0,1,1,3,1,0,0,2,1,1,0,0,1,6,0,2,1,1,0,0,0,3,0,1,0,1,0,2,3,11,1,2,0,1,0,1,0,2,2,0,0,1,0,1,0,1,5,7,1,5,2,5,0,3,1,1,0,1,1,2,0,5,0,0,0,0,0,0,0,0,1,10,1,0,0,1,1,1,1,2,1,2,0,1,2,4,1,0,0,1,0,2,1,10,0,5,1,1,0,2,0,0,0,0,0,3,1,0,0,0,0,3,0,3,2,1,1,3,0,0,1,2,0,1,0,1,0,1,0,2,0,0,0,3,1,1,1,4,0,1,1,2,1,1,2,2,0,1,0,0,1,2,0,0,0,2,0,0,0,1,2,1,1,3,46,158,204
94,1,0,0,0,0,1,2,1,0,3,0,1,2,4,0,2,0,0,1,0,0,0,1,1,0,1,0,0,2,15,0,2,0,1,0,0,0,0,2,1,1,0,0,1,1,3,3,1,1,6,0,1,0,8,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,0,8,0,1,0,4,1,5,1,2,1,1,1,0,1,1,0,1,0,3,1,1,1,5,1,3,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,6,0,0,0,0,0,1,0,1,0,1,0,3,0,1,0,1,0,1,1,1,0,0,0,3,0,0,0,1,1,0,0,0,1,1,1,0,0,2,0,3,0,1,36,128,164
95,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,6,4,0,3,0,2,3,0,1,0,0,0,0,4,0,1,0,0,0,0,0,2,0,1,1,1,0,0,1,1,1,1,0,2,0,2,0,1,0,3,0,0,0,1,0,1,0,3,0,4,2,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,23,75,98
96,1,0,1,1,0,0,0,0,0,2,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,1,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,2,0,0,1,2,0,1,0,0,0,1,0,0,0,4,0,4,1,3,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,1,8,79,87
97,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,7,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,2,1,5,2,2,2,3,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,60,72
98,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,32,43
99,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,31,35
100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,13,16
101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,17
102,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,10
103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
