都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置者,SSID,提供エリア,URL,備考
131113,15,東京都,大田区,下丸子図書館,シモマルコトショカン,東京都大田区下丸子二丁目18番11号,,35.565849,139.688037,大田区,Ota_City_Free_Wi-Fi_01,,http://www.city.ota.tokyo.jp/seikatsu/manabu/toshokan/servicever1.html,
131113,16,東京都,大田区,多摩川図書館,タマガワトショカン,東京都大田区多摩川二丁目24番63号,,35.556123,139.702316,大田区,Ota_City_Free_Wi-Fi_01,,http://www.city.ota.tokyo.jp/seikatsu/manabu/toshokan/servicever1.html,
131113,17,東京都,大田区,蒲田図書館,カマタトショカン,東京都大田区東蒲田一丁目19番22号,,35.563686,139.728443,大田区,Ota_City_Free_Wi-Fi_01,,http://www.city.ota.tokyo.jp/seikatsu/manabu/toshokan/servicever1.html,
131113,18,東京都,大田区,蒲田駅前図書館,カマタエキマエトショカン,東京都大田区蒲田五丁目13番26-301号,,35.559837,139.715496,大田区,Ota_City_Free_Wi-Fi_01,,http://www.city.ota.tokyo.jp/seikatsu/manabu/toshokan/servicever1.html,
131113,19,東京都,大田区,田園調布せせらぎ館,デンエンチョウフセセラギカン,東京都大田区田園調布1-53-12,,35.5899036,139.669526,大田区,Ota_City_Free_Wi-Fi_03,,https://www.den-en-seseragi.jp/seseragihall/,
131113,20,東京都,大田区,大田区役所,オオタクヤクショ,東京都大田区蒲田5-13-14,,35.561326,139.716082,大田区,.FREE_Wi-Fi_PASSPORT_J,本庁舎１階・２階,https://www.city.ota.tokyo.jp/shisetsu/kuyakusho/index.html,
131113,21,東京都,大田区,大田区役所,オオタクヤクショ,東京都大田区蒲田5-13-14,,35.561326,139.716082,大田区,.FREE_Wi-Fi_PASSPORT_J,本庁舎１階・２階,https://www.city.ota.tokyo.jp/shisetsu/kuyakusho/index.html,
131113,22,東京都,大田区,大田区役所,オオタクヤクショ,東京都大田区蒲田5-13-14,,35.561326,139.716082,大田区,.FREE_Wi-Fi_PASSPORT_J,本庁舎１階・２階,https://www.city.ota.tokyo.jp/shisetsu/kuyakusho/index.html,
131113,23,東京都,大田区,大田区役所,オオタクヤクショ,東京都大田区蒲田5-13-14,,35.561326,139.716082,大田区,.FREE_Wi-Fi_PASSPORT_J,本庁舎１階・２階,https://www.city.ota.tokyo.jp/shisetsu/kuyakusho/index.html,
131113,24,東京都,大田区,大田区役所,オオタクヤクショ,東京都大田区蒲田5-13-14,,35.561326,139.716082,大田区,.FREE_Wi-Fi_PASSPORT_J,本庁舎１階・２階,https://www.city.ota.tokyo.jp/shisetsu/kuyakusho/index.html,
131113,25,東京都,大田区,大森東特別出張所,オオモリヒガシトクベツシュッチョウジョ,東京都大田区大森南四丁目9番1号,,35.566933,139.7459,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,26,東京都,大田区,大森西特別出張所,オオモリニシトクベツシュッチョウジョ,東京都大田区大森西二丁目16番２号　区民活動支援施設大森（こらぼ大森）１階 ,,35.576557,139.730251,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,27,東京都,大田区,入新井特別出張所,イリアライトクベツシュッチョウジョ,東京都大田区大森北一丁目10番14号 ,,35.586449,139.728206,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,28,東京都,大田区,馬込特別出張所,マゴメトクベツシュッチョウジョ,東京都大田区中馬込三丁目25番5号 ,,35.593962,139.709813,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,29,東京都,大田区,池上特別出張所,イケガミトクベツシュッチョウジョ,東京都大田区池上一丁目29番6号 ,,35.575115,139.710296,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,30,東京都,大田区,新井宿特別出張所,アライジュクトクベツシュッチョウジョ,東京都大田区中央一丁目21番6号 ,,35.579697,139.719709,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,31,東京都,大田区,嶺町特別出張所,ミネマチトクベツシュッチョウジョ,東京都大田区田園調布本町7番1号 ,,35.587911,139.67735,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,32,東京都,大田区,田園調布特別出張所,デンエンチョウトクベツシュッチョウジョ,東京都大田区田園調布一丁目30番１号 ,,35.588316,139.67094,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,33,東京都,大田区,鵜の木特別出張所,ウノキトクベツシュッチョウジョ,東京都大田区南久が原二丁目30番5号 ,,35.574934,139.685171,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,34,東京都,大田区,久が原特別出張所,クガハラトクベツシュッチョウジョ,東京都大田区久が原四丁目12番10号 ,,35.580307,139.693975,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,35,東京都,大田区,雪谷特別出張所,ユキガヤトクベツシュッチョウジョ,東京都大田区東雪谷三丁目6番2号 ,,35.594554,139.691156,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,36,東京都,大田区,千束特別出張所,センゾクトクベツシュッチョウジョ,東京都大田区南千束二丁目16番19号 ,,35.604988,139.689441,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,37,東京都,大田区,六郷特別出張所,ロクゴウトクベツシュッチョウジョ,東京都大田区仲六郷二丁目44番11号 ,,35.550903,139.716084,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,38,東京都,大田区,矢口特別出張所,ヤグチトクベツシュッチョウジョ,東京都大田区矢口二丁目21番14号 ,,35.562124,139.690283,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,39,東京都,大田区,蒲田西特別出張所,カマタニシトクベツシュッチョウジョ,東京都大田区西蒲田七丁目12番2号1階 ,,35.564472,139.710686,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,40,東京都,大田区,蒲田東特別出張所,カマタヒガシトクベツシュッチョウジョ,東京都大田区蒲田本町二丁目1番1号 ,,35.558535,139.718592,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,41,東京都,大田区,糀谷特別出張所,コウジヤトクベツシュッチョウジョ,東京都大田区西糀谷二丁目14番13号 ,,35.55873,139.73676,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,42,東京都,大田区,羽田特別出張所,ハネダトクベツシュッチョウジョ,東京都大田区羽田一丁目18番13号 ,,35.549143,139.741826,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/tokubetsushucchoujo/index.html,
131113,43,東京都,大田区,おおた国際交流センター（Minto Ota）,オオタコクサイコウリュウセンター,東京都大田区蒲田4-16-8　2階,,35.5613404,139.7223747,大田区,00_Ota_Kokusai_Kouryu_Wi-Fi,,https://www.city.ota.tokyo.jp/shisetsu/hall/mintoota.html,
131113,44,東京都,大田区,消費者生活センター,ショウヒシャセイカツセンター,東京都大田区蒲田五丁目13番26-101号,,35.559839,139.715496,大田区,Ota_City_Free_Wi-Fi_03,,https://www.city.ota.tokyo.jp/shisetsu/seikatsu_center/index.html,
131113,45,東京都,大田区,池上会館,イケガミカイカン,東京都大田区池上一丁目32番8号,,35.576883,139.706363,大田区,.FREE_Wi-Fi_PASSPORT_J,,https://www.city.ota.tokyo.jp/shisetsu/ikegamikaikan/index.html,
131113,46,東京都,大田区,新蒲田一丁目複合施設（カムカム新蒲田）,シンカマタイッチョウメフクゴウシセツ,東京都大田区新蒲田一丁目18番16号,,35.5575665,139.7110827,大田区,Ota_City_Free_Wi-Fi_01,,https://www.city.ota.tokyo.jp/oshirase/mokutekibetsu/other/shinkamata-hukugoushisetsu.html,
