化学工業品,,"6,084,718","2,414,432","3,670,286","490,226","179,032","311,194","489,274","195,086","294,188","473,838","220,037","253,801","515,559","195,011","320,548","507,764","183,123","324,641","517,542","198,029",化学工業品,
43,陶磁器,"148,993","11,304","137,689","13,858",701,"13,157","14,272",892,"13,380","9,425","1,178","8,247","12,801","1,218","11,583","13,769","1,034","12,735","12,304",899,43,陶磁器
44,セメント,"16,676","3,356","13,320","1,857",807,"1,050","2,404",874,"1,530","1,187",407,780,"1,035",150,885,"1,461",261,"1,200","1,007",137,44,セメント
45,ガラス類,"291,358","89,267","202,091","20,466","4,630","15,836","20,543","6,119","14,424","21,890","8,468","13,422","24,024","7,067","16,957","24,755","5,877","18,878","27,118","6,306",45,ガラス類
46,窯業品,"371,416","146,997","224,419","31,115","10,327","20,788","30,601","13,259","17,342","33,432","16,564","16,868","31,401","12,360","19,041","35,864","13,163","22,701","34,769","14,213",46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,揮発油,243,-,243,17,-,17,-,-,-,30,-,30,-,-,-,45,-,45,-,-,48,揮発油
49,その他の石油,"42,507","22,130","20,377","3,148","1,338","1,810","3,072","1,448","1,624","3,042","1,676","1,366","2,942","1,796","1,146","3,272","1,320","1,952","3,695","2,356",49,その他の石油
50,LNG/液化天然ガス,194,-,194,-,-,-,15,-,15,-,-,-,15,-,15,15,-,15,40,-,50,LNG/液化天然ガス
51,LPG/液化石油ガス,930,-,930,30,-,30,15,-,15,45,-,45,15,-,15,-,-,-,-,-,51,LPG/液化石油ガス
52,その他石油製品,"36,557","16,979","19,578","2,233",749,"1,484","2,562",877,"1,685","2,208",713,"1,495","2,472",951,"1,521","2,496",706,"1,790","4,262","2,822",52,その他石油製品
53,コークス,"45,301",-,"45,301","1,065",-,"1,065","3,731",-,"3,731","7,788",-,"7,788","23,711",-,"23,711","1,095",-,"1,095","2,116",-,53,コークス
54,石炭製品,"5,429","4,810",619,495,450,45,278,229,49,407,362,45,630,585,45,726,651,75,497,392,54,石炭製品
55,化学薬品,"932,885","294,194","638,691","77,780","22,985","54,795","74,566","24,654","49,912","73,291","27,856","45,435","71,798","25,023","46,775","76,664","20,925","55,739","76,087","22,802",55,化学薬品
56,化学肥料,"54,842","2,249","52,593","4,793",95,"4,698","5,421",75,"5,346","5,197",724,"4,473","4,877",149,"4,728","4,425",86,"4,339","2,765",150,56,化学肥料
57,その他化学工業品,"4,137,387","1,823,146","2,314,241","333,369","136,950","196,419","331,794","146,659","185,135","315,896","162,089","153,807","339,838","145,712","194,126","343,177","139,100","204,077","352,882","147,952",57,その他化学工業品
軽工業品,,"5,474,818","646,465","4,828,353","451,218","42,794","408,424","440,299","56,770","383,529","428,639","56,602","372,037","471,076","58,126","412,950","473,319","49,649","423,670","463,067","58,318",軽工業品,
58,紙・パルプ,"982,329","263,357","718,972","88,084","18,395","69,689","89,952","27,308","62,644","82,530","24,777","57,753","86,912","25,233","61,679","83,753","20,477","63,276","78,179","23,088",58,紙・パルプ
59,糸及び紡績半製品,"56,960","3,492","53,468","4,163",286,"3,877","4,989",536,"4,453","4,822",325,"4,497","4,049",247,"3,802","5,290",251,"5,039","5,395",422,59,糸及び紡績半製品
60,その他繊維工業品,"379,041","59,435","319,606","33,423","4,225","29,198","30,303","5,498","24,805","33,542","5,590","27,952","29,777","5,219","24,558","32,409","5,015","27,394","32,911","5,206",60,その他繊維工業品
61,砂糖,"53,613",370,"53,243","4,862",11,"4,851","4,644",3,"4,641","4,227",23,"4,204","4,612",16,"4,596","4,862",18,"4,844","4,092",35,61,砂糖
62,製造食品,"2,820,254","262,856","2,557,398","215,922","16,082","199,840","214,267","19,353","194,914","209,842","21,425","188,417","233,891","22,430","211,461","235,153","19,144","216,009","241,574","23,554",62,製造食品
63,飲料,"754,896","50,720","704,176","75,308","3,262","72,046","61,599","3,691","57,908","58,359","4,257","54,102","71,540","4,725","66,815","67,771","4,225","63,546","59,132","5,574",63,飲料
64,水,"178,136","5,320","172,816","13,650",362,"13,288","14,000",165,"13,835","13,744",191,"13,553","16,573",225,"16,348","20,939",448,"20,491","17,290",427,64,水
65,たばこ,"77,778",218,"77,560","5,975",15,"5,960","5,509",-,"5,509","5,974",-,"5,974","7,339",26,"7,313","6,720",69,"6,651","7,663",6,65,たばこ
66,その他食料工業品,"171,811",697,"171,114","9,831",156,"9,675","15,036",216,"14,820","15,599",14,"15,585","16,383",5,"16,378","16,422",2,"16,420","16,831",6,66,その他食料工業品
雑工業品,,"11,630,964","1,174,803","10,456,161","986,131","84,884","901,247","953,824","86,459","867,365","783,164","95,310","687,854","936,387","99,373","837,014","923,027","99,030","823,997","898,211","108,326",雑工業品,
67,がん具,"699,165","22,212","676,953","47,144","1,175","45,969","53,158","1,382","51,776","37,524","1,852","35,672","52,385","1,535","50,850","55,426","1,566","53,860","55,598","1,837",67,がん具
68,衣服・身廻品・はきもの,"4,862,198","158,055","4,704,143","406,012","10,595","395,417","400,770","11,971","388,799","319,148","11,958","307,190","380,966","14,386","366,580","354,687","15,955","338,732","339,705","15,876",68,衣服・身廻品・はきもの
69,文房具・運動娯楽用品・楽器,"818,396","126,835","691,561","70,272","8,569","61,703","61,008","9,453","51,555","54,381","11,263","43,118","70,029","11,651","58,378","69,039","10,074","58,965","75,406","11,800",69,文房具・運動娯楽用品・楽器
70,家具装備品,"2,158,505","108,807","2,049,698","207,945","6,758","201,187","198,073","7,793","190,280","133,290","7,741","125,549","179,740","8,345","171,395","176,656","8,027","168,629","171,457","10,650",70,家具装備品
71,その他日用品,"545,552","127,908","417,644","43,018","7,868","35,150","42,433","7,502","34,931","47,570","11,431","36,139","54,882","16,018","38,864","53,194","10,244","42,950","48,143","10,759",71,その他日用品
72,ゴム製品,"803,331","354,845","448,486","65,558","30,298","35,260","68,280","30,614","37,666","64,947","29,743","35,204","59,628","25,672","33,956","67,337","29,969","37,368","69,283","33,199",72,ゴム製品
73,木製品,"1,179,501","9,639","1,169,862","105,612",835,"104,777","92,029",362,"91,667","85,310",472,"84,838","93,790",670,"93,120","98,221",434,"97,787","88,761",746,73,木製品
74,その他製造工業品,"564,316","266,502","297,814","40,570","18,786","21,784","38,073","17,382","20,691","40,994","20,850","20,144","44,967","21,096","23,871","48,467","22,761","25,706","49,858","23,459",74,その他製造工業品
特殊品,,"5,452,941","3,178,705","2,274,236","382,000","194,306","187,694","407,123","235,200","171,923","422,556","232,659","189,897","506,915","305,681","201,234","472,122","278,364","193,758","521,126","344,910",特殊品,
75,金属くず,"607,923","535,710","72,213","32,272","27,049","5,223","54,622","49,335","5,287","28,591","23,097","5,494","72,436","66,331","6,105","43,165","36,407","6,758","74,875","68,652",75,金属くず
76,再利用資材,"2,220,569","2,173,069","47,500","140,926","137,185","3,741","154,932","152,094","2,838","175,119","170,387","4,732","197,196","192,405","4,791","209,214","205,651","3,563","234,884","231,131",76,再利用資材
77,動植物性製造飼肥料,"1,052,195","23,875","1,028,320","84,265","1,623","82,642","80,174","1,907","78,267","84,556","1,827","82,729","97,900","1,209","96,691","88,107","2,288","85,819","85,800","3,676",77,動植物性製造飼肥料
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂
80,輸送用容器,"1,259,390","209,996","1,049,394","103,631","12,712","90,919","96,972","16,647","80,325","108,762","17,669","91,093","105,853","17,519","88,334","107,597","16,207","91,390","96,349","18,313",80,輸送用容器
81,取合せ品,"312,864","236,055","76,809","20,906","15,737","5,169","20,423","15,217","5,206","25,528","19,679","5,849","33,530","28,217","5,313","24,039","17,811","6,228","29,218","23,138",81,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
