化学工業品,,-,-,-,-,"102,301","100,263",38,"100,225",-,"1,978","1,978",30,30,30,30,-,-,-,化学工業品,,,,,,
43,陶磁器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,陶磁器,,,,,
44,セメント,-,-,-,-,895,895,-,895,-,-,-,-,-,-,-,-,-,-,44,セメント,,,,,
45,ガラス類,-,-,-,-,"3,245","3,245",-,"3,245",-,-,-,-,-,-,-,-,-,-,45,ガラス類,,,,,
46,窯業品,-,-,-,-,"7,455","7,455",-,"7,455",-,-,-,-,-,-,-,-,-,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,揮発油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,揮発油,,,,,
49,その他の石油,-,-,-,-,"1,965","1,955",-,"1,955",-,-,-,10,10,-,-,-,-,-,49,その他の石油,,,,,
50,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LNG/液化天然ガス,,,,,
51,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,LPG/液化石油ガス,,,,,
52,その他石油製品,-,-,-,-,685,685,-,685,-,-,-,-,-,-,-,-,-,-,52,その他石油製品,,,,,
53,コークス,-,-,-,-,"1,978",-,-,-,-,"1,978","1,978",-,-,-,-,-,-,-,53,コークス,,,,,
54,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,石炭製品,,,,,
55,化学薬品,-,-,-,-,"3,590","3,580",15,"3,565",-,-,-,10,10,-,-,-,-,-,55,化学薬品,,,,,
56,化学肥料,-,-,-,-,"1,995","1,965",-,"1,965",-,-,-,-,-,30,30,-,-,-,56,化学肥料,,,,,
57,その他化学工業品,-,-,-,-,"80,493","80,483",23,"80,460",-,-,-,10,10,-,-,-,-,-,57,その他化学工業品,,,,,
軽工業品,,"2,670",25,-,-,"367,752","271,088",90,"270,998",-,-,-,"1,180","1,180","55,188","6,228","48,960",-,-,軽工業品,,,,,,
58,紙・パルプ,"2,670",-,-,-,"80,858","21,070",-,"21,070",-,-,-,120,120,"55,188","6,228","48,960",-,-,58,紙・パルプ,,,,,
59,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,糸及び紡績半製品,,,,,
60,その他繊維工業品,-,-,-,-,127,127,-,127,-,-,-,-,-,-,-,-,-,-,60,その他繊維工業品,,,,,
61,砂糖,-,-,-,-,"8,045","8,045",-,"8,045",-,-,-,-,-,-,-,-,-,-,61,砂糖,,,,,
62,製造食品,-,20,-,-,"115,099","103,363",90,"103,273",-,-,-,-,-,-,-,-,-,-,62,製造食品,,,,,
63,飲料,-,-,-,-,"156,590","131,450",-,"131,450",-,-,-,"1,060","1,060",-,-,-,-,-,63,飲料,,,,,
64,水,-,5,-,-,423,423,-,423,-,-,-,-,-,-,-,-,-,-,64,水,,,,,
65,たばこ,-,-,-,-,"3,835","3,835",-,"3,835",-,-,-,-,-,-,-,-,-,-,65,たばこ,,,,,
66,その他食料工業品,-,-,-,-,"2,775","2,775",-,"2,775",-,-,-,-,-,-,-,-,-,-,66,その他食料工業品,,,,,
雑工業品,,-,70,-,-,"140,333","76,843",-,"76,843",-,-,-,150,150,-,-,-,"32,860",-,雑工業品,,,,,,
67,がん具,-,-,-,-,80,80,-,80,-,-,-,-,-,-,-,-,-,-,67,がん具,,,,,
68,衣服・身廻品・はきもの,-,-,-,-,395,395,-,395,-,-,-,-,-,-,-,-,-,-,68,衣服・身廻品・はきもの,,,,,
69,文房具・運動娯楽用品・楽器,-,-,-,-,30,30,-,30,-,-,-,-,-,-,-,-,-,-,69,文房具・運動娯楽用品・楽器,,,,,
70,家具装備品,-,-,-,-,"3,080","3,080",-,"3,080",-,-,-,-,-,-,-,-,-,-,70,家具装備品,,,,,
71,その他日用品,-,-,-,-,"97,330","33,890",-,"33,890",-,-,-,100,100,-,-,-,"32,860",-,71,その他日用品,,,,,
72,ゴム製品,-,-,-,-,"15,005","14,985",-,"14,985",-,-,-,20,20,-,-,-,-,-,72,ゴム製品,,,,,
73,木製品,-,-,-,-,280,280,-,280,-,-,-,-,-,-,-,-,-,-,73,木製品,,,,,
74,その他製造工業品,-,70,-,-,"24,133","24,103",-,"24,103",-,-,-,30,30,-,-,-,-,-,74,その他製造工業品,,,,,
特殊品,,-,45,"1,501","1,501","826,467","194,315","59,479","92,425","42,411","1,506","1,506","2,402","2,402","109,458","18,234","91,224","4,444",-,特殊品,,,,,,
75,金属くず,-,-,-,-,315,315,-,315,-,-,-,-,-,-,-,-,-,-,75,金属くず,,,,,
76,再利用資材,-,-,-,-,"24,243","22,721","16,941","5,780",-,-,-,"1,522","1,522",-,-,-,-,-,76,再利用資材,,,,,
77,動植物性製造飼肥料,-,-,-,-,"17,975","17,975",-,"17,975",-,-,-,-,-,-,-,-,-,-,77,動植物性製造飼肥料,,,,,
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物,,,,,
79,廃土砂,-,-,"1,501","1,501","83,114","81,608","39,187",10,"42,411","1,506","1,506",-,-,-,-,-,-,-,79,廃土砂,,,,,
80,輸送用容器,-,-,-,-,"37,940","37,060",-,"37,060",-,-,-,880,880,-,-,-,-,-,80,輸送用容器,,,,,
81,取合せ品,-,45,-,-,"662,880","34,636","3,351","31,285",-,-,-,-,-,"109,458","18,234","91,224","4,444",-,81,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
