21,砂利・砂,"4,449,014","48,094","4,400,920","4,289,006","27,525","4,261,481","3,841,861","64,743","3,777,118","5,527,969","6,597","5,521,372","4,806,422","10,013","4,796,409",21,砂利・砂,,,,,
22,石材,"1,056,222","3,268","1,052,954","869,639","3,632","866,007","663,738","6,018","657,720","26,592","25,131","1,461","6,762","4,522","2,240",22,石材,,,,,
23,原油,38,38,-,30,30,-,"53,000",-,"53,000","375,040",40,"375,000","496,010",10,"496,000",23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,"361,649","1,100","360,549","343,743","2,150","341,593","291,045","5,255","285,790","332,527","12,160","320,367","289,505","1,415","288,090",25,石灰石,,,,,
26,原塩,"3,602",102,"3,500","4,300",70,"4,230","5,395",35,"5,360","4,611",90,"4,521","6,500",410,"6,090",26,原塩,,,,,
27,非金属鉱物,"29,384","14,689","14,695","53,252","10,811","42,441","187,244","17,020","170,224","53,681","30,640","23,041","127,450","12,738","114,712",27,非金属鉱物,,,,,
金属機械工業品,,"16,079,086","8,516,137","7,562,949","15,453,894","8,413,358","7,040,536","14,252,494","7,647,666","6,604,828","13,377,545","7,096,251","6,281,294","13,243,526","6,948,564","6,294,962",金属機械工業品,,,,,,
28,鉄鋼,"11,731",916,"10,815","12,256",475,"11,781","7,710",535,"7,175","18,848",743,"18,105","18,882","5,827","13,055",28,鉄鋼,,,,,
29,鋼材,"1,152,430","13,661","1,138,769","1,095,823","14,764","1,081,059","1,053,894","16,755","1,037,139","1,019,825","18,763","1,001,062","1,249,087","32,548","1,216,539",29,鋼材,,,,,
30,非鉄金属,"49,554","7,260","42,294","54,473","4,192","50,281","44,304","6,561","37,743","52,030","5,038","46,992","56,389","10,490","45,899",30,非鉄金属,,,,,
31,金属製品,"85,330","54,556","30,774","85,766","49,310","36,456","66,926","41,653","25,273","64,059","40,734","23,325","66,321","38,097","28,224",31,金属製品,,,,,
32,鉄道車両,15,15,-,10,10,-,-,-,-,340,340,-,419,165,254,32,鉄道車両,,,,,
33,完成自動車,"14,019,140","7,994,898","6,024,242","13,306,457","7,820,926","5,485,531","12,224,987","7,071,044","5,153,943","11,356,023","6,530,592","4,825,431","11,115,621","6,443,539","4,672,082",33,完成自動車,,,,,
34,その他輸送用車両,"27,704","15,472","12,232","26,842","13,494","13,348","37,133","15,285","21,848","28,524","5,908","22,616","13,475","8,318","5,157",34,その他輸送用車両,,,,,
35,二輪自動車,846,498,348,"1,679",694,985,913,231,682,416,97,319,"1,193",699,494,35,二輪自動車,,,,,
36,自動車部品,"92,070","29,904","62,166","113,191","30,931","82,260","95,599","33,814","61,785","97,888","29,247","68,641","106,313","25,526","80,787",36,自動車部品,,,,,
37,その他輸送機械,"212,677","92,292","120,385","204,318","78,815","125,503","206,228","80,460","125,768","229,944","99,776","130,168","183,557","83,785","99,772",37,その他輸送機械,,,,,
38,産業機械,"254,690","177,097","77,593","309,763","204,141","105,622","277,794","185,833","91,961","254,423","181,323","73,100","214,926","142,644","72,282",38,産業機械,,,,,
39,電気機械,"60,275","43,068","17,207","84,918","57,807","27,111","74,391","56,933","17,458","110,434","60,433","50,001","56,152","27,161","28,991",39,電気機械,,,,,
40,測量・光学・医療用機械,"28,088","14,791","13,297","17,124","11,177","5,947","24,014","13,567","10,447","7,923","1,760","6,163","16,668","4,487","12,181",40,測量・光学・医療用機械,,,,,
41,事務用機器,"61,729","60,679","1,050","116,709","115,849",860,"114,242","113,732",510,"114,874","114,059",815,"118,054","117,129",925,41,事務用機器,,,,,
42,その他機械,"22,807","11,030","11,777","24,565","10,773","13,792","24,359","11,263","13,096","21,994","7,438","14,556","26,469","8,149","18,320",42,その他機械,,,,,
化学工業品,,"8,233,575","521,196","7,712,379","7,790,342","441,029","7,349,313","7,313,340","420,164","6,893,176","7,538,195","428,512","7,109,683","7,498,438","417,110","7,081,328",化学工業品,,,,,,
43,陶磁器,673,653,20,923,506,417,73,53,20,129,15,114,"2,739",75,"2,664",43,陶磁器,,,,,
44,セメント,"2,850,761","29,612","2,821,149","2,619,938","31,823","2,588,115","2,349,978","40,646","2,309,332","2,599,501","40,756","2,558,745","2,779,161","47,905","2,731,256",44,セメント,,,,,
45,ガラス類,"18,087","16,865","1,222","15,628","15,026",602,"15,073","14,732",341,"15,652","15,434",218,"16,303","15,897",406,45,ガラス類,,,,,
46,窯業品,"62,469","31,128","31,341","68,248","27,285","40,963","57,494","30,432","27,062","52,689","30,476","22,213","50,495","27,228","23,267",46,窯業品,,,,,
47,重油,"503,515","242,732","260,783","371,257","176,110","195,147","349,265","163,368","185,897","389,576","180,146","209,430","350,481","160,818","189,663",47,重油,,,,,
48,揮発油,823,823,-,-,-,-,-,-,-,-,-,-,-,-,-,48,揮発油,,,,,
49,その他の石油,"4,453,104","20,444","4,432,660","4,383,908","21,930","4,361,978","4,212,742","21,924","4,190,818","4,143,021","21,217","4,121,804","3,885,840","20,845","3,864,995",49,その他の石油,,,,,
50,LNG/液化天然ガス,20,-,20,78,18,60,-,-,-,-,-,-,-,-,-,50,LNG/液化天然ガス,,,,,
51,LPG/液化石油ガス,"6,886","6,734",152,"6,733","6,548",185,"6,702","6,702",-,"11,257","6,697","4,560","7,155","4,440","2,715",51,LPG/液化石油ガス,,,,,
52,その他石油製品,"23,702","7,606","16,096","35,537","9,051","26,486","66,304","3,078","63,226","77,239","6,610","70,629","116,422","3,172","113,250",52,その他石油製品,,,,,
53,コークス,"28,428","7,969","20,459","16,044","2,321","13,723","7,667","6,166","1,501",40,40,-,"1,501","1,501",-,53,コークス,,,,,
54,石炭製品,35,15,20,20,20,-,-,-,-,45,5,40,160,160,-,54,石炭製品,,,,,
55,化学薬品,"115,823","47,475","68,348","111,278","47,042","64,236","104,633","42,532","62,101","109,246","38,437","70,809","129,648","40,804","88,844",55,化学薬品,,,,,
56,化学肥料,"8,167","3,882","4,285","7,625","3,730","3,895","10,050","3,860","6,190","9,030","3,995","5,035","7,860","3,720","4,140",56,化学肥料,,,,,
57,その他化学工業品,"161,082","105,258","55,824","153,125","99,619","53,506","133,359","86,671","46,688","130,770","84,684","46,086","150,673","90,545","60,128",57,その他化学工業品,,,,,
軽工業品,,"2,806,838","848,309","1,958,529","2,933,848","892,459","2,041,389","2,915,052","827,190","2,087,862","2,891,329","793,752","2,097,577","2,761,279","794,402","1,966,877",軽工業品,,,,,,
58,紙・パルプ,"1,677,748","231,237","1,446,511","1,758,825","194,873","1,563,952","1,773,856","175,948","1,597,908","1,769,565","172,844","1,596,721","1,718,212","199,524","1,518,688",58,紙・パルプ,,,,,
59,糸及び紡績半製品,"2,459",380,"2,079","10,044",71,"9,973","4,812",130,"4,682","1,642",860,782,"1,667",830,837,59,糸及び紡績半製品,,,,,
60,その他繊維工業品,"1,981","1,560",421,"4,732","4,037",695,"1,960","1,554",406,250,240,10,722,400,322,60,その他繊維工業品,,,,,
61,砂糖,"89,759","21,473","68,286","67,578","15,677","51,901","63,886","9,674","54,212","59,767","12,056","47,711","51,700","10,647","41,053",61,砂糖,,,,,
62,製造食品,"307,302","199,336","107,966","299,896","212,483","87,413","309,398","196,485","112,913","278,551","186,400","92,151","272,698","180,155","92,543",62,製造食品,,,,,
63,飲料,"450,987","290,385","160,602","452,837","311,731","141,106","439,317","314,697","124,620","418,409","291,554","126,855","392,015","263,219","128,796",63,飲料,,,,,
64,水,"81,590","61,403","20,187","131,792","112,702","19,090","129,899","108,914","20,985","136,528","109,338","27,190","144,649","115,219","29,430",64,水,,,,,
65,たばこ,"16,600","8,785","7,815","22,610","13,030","9,580","19,565","13,975","5,590","21,410","12,545","8,865","17,915","12,275","5,640",65,たばこ,,,,,
66,その他食料工業品,"178,412","33,750","144,662","185,534","27,855","157,679","172,359","5,813","166,546","205,207","7,915","197,292","161,701","12,133","149,568",66,その他食料工業品,,,,,
雑工業品,,"443,624","358,605","85,019","413,933","323,637","90,296","344,858","239,769","105,089","279,607","202,632","76,975","353,588","245,894","107,694",雑工業品,,,,,,
67,がん具,178,178,-,361,286,75,240,235,5,395,390,5,688,673,15,67,がん具,,,,,
68,衣服・身廻品・はきもの,"18,166","13,438","4,728","21,354","18,189","3,165","5,483","4,394","1,089","2,358","1,980",378,"9,111","3,094","6,017",68,衣服・身廻品・はきもの,,,,,
69,文房具・運動娯楽用品・楽器,"14,853","10,958","3,895","15,270","13,880","1,390","11,382","7,848","3,534","11,428",633,"10,795","27,691","2,299","25,392",69,文房具・運動娯楽用品・楽器,,,,,
70,家具装備品,"33,867","22,288","11,579","29,977","20,980","8,997","22,418","15,253","7,165","18,266","12,296","5,970","20,130","14,360","5,770",70,家具装備品,,,,,
71,その他日用品,"237,538","207,895","29,643","198,025","169,986","28,039","185,889","132,754","53,135","132,648","110,362","22,286","143,032","115,933","27,099",71,その他日用品,,,,,
72,ゴム製品,"30,082","20,451","9,631","45,384","26,803","18,581","33,244","16,592","16,652","31,952","18,579","13,373","43,215","28,863","14,352",72,ゴム製品,,,,,
73,木製品,"25,179","24,504",675,"21,757","20,946",811,"16,597","15,327","1,270","17,103","16,562",541,"24,195","23,677",518,73,木製品,,,,,
74,その他製造工業品,"83,761","58,893","24,868","81,805","52,567","29,238","69,605","47,366","22,239","65,457","41,830","23,627","85,526","56,995","28,531",74,その他製造工業品,,,,,
特殊品,,"7,715,548","5,127,309","2,588,239","8,055,617","5,447,297","2,608,320","7,579,747","4,869,377","2,710,370","7,770,136","5,084,713","2,685,423","8,261,252","5,533,622","2,727,630",特殊品,,,,,,
75,金属くず,"44,352","24,301","20,051","32,700","12,385","20,315","24,858","5,796","19,062","17,985",635,"17,350","34,672","1,211","33,461",75,金属くず,,,,,
76,再利用資材,"320,999","301,278","19,721","351,012","331,219","19,793","351,382","331,097","20,285","323,934","196,050","127,884","338,160","196,723","141,437",76,再利用資材,,,,,
77,動植物性製造飼肥料,"71,037","66,547","4,490","57,551","54,312","3,239","29,926","27,199","2,727","36,440","33,440","3,000","49,307","45,508","3,799",77,動植物性製造飼肥料,,,,,
78,廃棄物,"14,400","4,160","10,240","14,050","4,755","9,295","13,553","4,285","9,268","15,796","4,330","11,466","38,726","26,125","12,601",78,廃棄物,,,,,
79,廃土砂,"1,634,652","1,634,249",403,"1,990,989","1,988,532","2,457","1,494,551","1,481,746","12,805","1,861,331","1,848,102","13,229","2,371,055","2,298,505","72,550",79,廃土砂,,,,,
80,輸送用容器,"306,560","106,211","200,349","337,285","113,169","224,116","336,831","122,339","214,492","333,714","144,116","189,598","372,387","175,730","196,657",80,輸送用容器,,,,,
81,取合せ品,"5,323,548","2,990,563","2,332,985","5,272,030","2,942,925","2,329,105","5,328,646","2,896,915","2,431,731","5,180,936","2,858,040","2,322,896","5,056,945","2,789,820","2,267,125",81,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
