平成18年12月1日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
小計,3574,3890,3606,7496
野崎１丁目,501,512,500,1012
野崎２丁目,1060,1227,1106,2333
野崎３丁目,865,976,937,1913
野崎４丁目,258,318,271,589
小計,2684,3033,2814,5847
大沢１丁目,1147,1358,1290,2648
大沢２丁目,850,932,873,1805
大沢３丁目,712,616,630,1246
大沢４丁目,1236,1339,1466,2805
大沢５丁目,794,1003,996,1999
大沢６丁目,717,759,779,1538
小計,5456,6007,6034,12041
合計,83573,84912,86269,171181
平成18年2月1日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1526,1499,1559,3058
下連雀２丁目,1675,1597,1756,3353
下連雀３丁目,4803,3843,4265,8108
下連雀４丁目,3158,2821,3026,5847
下連雀５丁目,1470,1561,1814,3375
下連雀６丁目,1883,1951,1976,3927
下連雀７丁目,2435,2536,2705,5241
下連雀８丁目,1178,1291,1367,2658
下連雀９丁目,1310,1467,1593,3060
小計,19438,18566,20061,38627
牟礼１丁目,1033,997,1004,2001
牟礼２丁目,1516,1405,1409,2814
牟礼３丁目,886,882,786,1668
牟礼４丁目,1439,1530,1625,3155
牟礼５丁目,1318,1344,1324,2668
牟礼６丁目,2197,2361,2360,4721
牟礼７丁目,806,858,829,1687
小計,9195,9377,9337,18714
井の頭１丁目,2512,2100,2328,4428
井の頭２丁目,1978,1624,1828,3452
井の頭３丁目,1184,1134,1181,2315
井の頭４丁目,1127,1084,1078,2162
井の頭５丁目,1699,1670,1631,3301
小計,8500,7612,8046,15658
中原１丁目,1956,1985,1989,3974
中原２丁目,1211,1313,1276,2589
中原３丁目,1340,1456,1498,2954
中原４丁目,1817,2084,2147,4231
小計,6324,6838,6910,13748
北野１丁目,677,755,801,1556
北野２丁目,854,955,926,1881
北野３丁目,951,1148,1091,2239
北野４丁目,972,1058,1039,2097
小計,3454,3916,3857,7773
新川１丁目,844,858,910,1768
新川２丁目,643,732,718,1450
新川３丁目,882,892,872,1764
新川４丁目,1438,1531,1552,3083
新川５丁目,1170,1212,1282,2494
新川６丁目,2514,2501,2260,4761
小計,7491,7726,7594,15320
上連雀１丁目,1636,1545,1459,3004
上連雀２丁目,1274,1082,1176,2258
上連雀３丁目,840,787,719,1506
上連雀４丁目,1574,1435,1470,2905
上連雀５丁目,1443,1483,1409,2892
上連雀６丁目,1394,1396,1528,2924
上連雀７丁目,1343,1450,1512,2962
上連雀８丁目,1401,1603,1609,3212
上連雀９丁目,1524,1678,1720,3398
小計,12429,12459,12602,25061
井口１丁目,1565,1712,1580,3292
井口２丁目,984,1086,1089,2175
井口３丁目,862,918,968,1886
井口４丁目,1246,1311,1302,2613
井口５丁目,475,519,560,1079
小計,5132,5546,5499,11045
深大寺１丁目,745,780,768,1548
深大寺２丁目,1814,2049,1896,3945
深大寺３丁目,1018,1061,933,1994
小計,3577,3890,3597,7487
野崎１丁目,496,512,492,1004
野崎２丁目,1059,1224,1104,2328
野崎３丁目,859,969,939,1908
野崎４丁目,254,314,269,583
小計,2668,3019,2804,5823
大沢１丁目,1135,1356,1285,2641
大沢２丁目,850,932,870,1802
大沢３丁目,723,618,634,1252
大沢４丁目,1230,1338,1463,2801
大沢５丁目,792,999,997,1996
大沢６丁目,718,761,781,1542
小計,5448,6004,6030,12034
合計,83656,84953,86337,171290
平成18年1月1日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1532,1502,1568,3070
下連雀２丁目,1680,1605,1760,3365
下連雀３丁目,4797,3850,4255,8105
下連雀４丁目,3158,2819,3020,5839
下連雀５丁目,1470,1566,1814,3380
下連雀６丁目,1884,1956,1975,3931
下連雀７丁目,2432,2535,2702,5237
下連雀８丁目,1184,1298,1365,2663
下連雀９丁目,1312,1472,1593,3065
小計,19449,18603,20052,38655
牟礼１丁目,1041,1005,1008,2013
牟礼２丁目,1512,1397,1402,2799
牟礼３丁目,880,871,794,1665
牟礼４丁目,1431,1529,1617,3146
牟礼５丁目,1313,1342,1317,2659
牟礼６丁目,2206,2371,2360,4731
牟礼７丁目,814,866,832,1698
小計,9197,9381,9330,18711
井の頭１丁目,2523,2096,2345,4441
井の頭２丁目,1994,1638,1845,3483
井の頭３丁目,1186,1136,1182,2318
井の頭４丁目,1122,1084,1073,2157
井の頭５丁目,1698,1667,1637,3304
小計,8523,7621,8082,15703
中原１丁目,1948,1982,1988,3970
中原２丁目,1209,1305,1282,2587
中原３丁目,1331,1452,1487,2939
中原４丁目,1813,2083,2143,4226
小計,6301,6822,6900,13722
北野１丁目,676,758,799,1557
北野２丁目,848,945,919,1864
北野３丁目,950,1144,1081,2225
北野４丁目,970,1056,1032,2088
小計,3444,3903,3831,7734
新川１丁目,844,863,916,1779
新川２丁目,644,737,716,1453
新川３丁目,887,899,874,1773
新川４丁目,1426,1523,1542,3065
新川５丁目,1168,1210,1284,2494
新川６丁目,2528,2520,2259,4779
小計,7497,7752,7591,15343
上連雀１丁目,1640,1554,1467,3021
上連雀２丁目,1277,1086,1173,2259
上連雀３丁目,837,784,717,1501
上連雀４丁目,1573,1433,1472,2905
上連雀５丁目,1444,1488,1409,2897
上連雀６丁目,1396,1407,1528,2935
上連雀７丁目,1342,1454,1508,2962
上連雀８丁目,1397,1601,1605,3206
上連雀９丁目,1529,1686,1718,3404
小計,12435,12493,12597,25090
井口１丁目,1565,1713,1582,3295
井口２丁目,986,1087,1088,2175
井口３丁目,855,916,961,1877
井口４丁目,1245,1303,1306,2609
井口５丁目,473,517,558,1075
小計,5124,5536,5495,11031
深大寺１丁目,738,775,764,1539
深大寺２丁目,1819,2054,1887,3941
深大寺３丁目,1011,1056,929,1985
小計,3568,3885,3580,7465
野崎１丁目,495,511,490,1001
野崎２丁目,1061,1229,1106,2335
野崎３丁目,862,973,940,1913
野崎４丁目,251,311,267,578
小計,2669,3024,2803,5827
大沢１丁目,1122,1344,1276,2620
大沢２丁目,848,929,870,1799
大沢３丁目,724,619,630,1249
大沢４丁目,1234,1343,1461,2804
大沢５丁目,789,1000,997,1997
大沢６丁目,719,766,786,1552
小計,5436,6001,6020,12021
合計,83643,85021,86281,171302
