平成26年10月１日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
下連雀　　　,女,97,1,3,2,3,4,2,3,1,2,21
下連雀　　　,女,98,0,2,2,3,4,0,0,0,0,11
下連雀　　　,女,99,2,0,1,0,6,2,2,3,0,16
下連雀　　　,女,100,1,0,2,2,1,0,1,0,0,7
下連雀　　　,女,101,0,1,2,1,2,0,0,0,0,6
下連雀　　　,女,102,0,0,1,1,1,0,0,0,1,4
下連雀　　　,女,103,1,0,1,0,1,0,0,0,0,3
下連雀　　　,女,104以上,0,0,1,0,0,1,0,0,1,3
下連雀　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,女,計,1528,1802,4970,3137,2165,2120,2595,1932,2575,22824
牟礼　　　　,男,0,10,30,8,9,13,20,10,0,0,100
牟礼　　　　,男,1,10,22,5,10,15,17,7,0,0,86
牟礼　　　　,男,2,8,24,9,16,13,22,11,0,0,103
牟礼　　　　,男,3,3,31,6,8,21,31,9,0,0,109
牟礼　　　　,男,4,7,24,6,11,14,23,13,0,0,98
牟礼　　　　,男,5,3,18,0,17,16,22,10,0,0,86
牟礼　　　　,男,6,6,11,5,9,11,23,8,0,0,73
牟礼　　　　,男,7,2,15,8,18,10,24,12,0,0,89
牟礼　　　　,男,8,4,10,8,9,9,25,8,0,0,73
牟礼　　　　,男,9,5,13,7,16,7,18,8,0,0,74
牟礼　　　　,男,10,7,9,7,17,14,24,5,0,0,83
牟礼　　　　,男,11,5,8,8,12,10,22,5,0,0,70
牟礼　　　　,男,12,6,12,4,25,15,27,12,0,0,101
牟礼　　　　,男,13,9,9,5,15,13,20,8,0,0,79
牟礼　　　　,男,14,4,6,4,21,10,20,11,0,0,76
牟礼　　　　,男,15,6,12,4,15,10,18,8,0,0,73
牟礼　　　　,男,16,5,6,6,20,8,29,10,0,0,84
牟礼　　　　,男,17,9,6,6,17,7,19,6,0,0,70
牟礼　　　　,男,18,5,13,4,12,7,27,6,0,0,74
牟礼　　　　,男,19,10,9,12,24,16,28,9,0,0,108
牟礼　　　　,男,20,18,12,8,20,11,28,10,0,0,107
牟礼　　　　,男,21,11,14,14,12,8,32,7,0,0,98
牟礼　　　　,男,22,14,8,21,17,21,28,7,0,0,116
牟礼　　　　,男,23,12,18,17,24,15,22,8,0,0,116
牟礼　　　　,男,24,5,14,29,23,27,27,8,0,0,133
牟礼　　　　,男,25,16,28,14,21,27,33,6,0,0,145
牟礼　　　　,男,26,11,25,20,22,19,30,10,0,0,137
牟礼　　　　,男,27,15,23,23,17,14,31,23,0,0,146
牟礼　　　　,男,28,22,33,12,19,21,36,22,0,0,165
牟礼　　　　,男,29,24,27,19,18,29,29,16,0,0,162
牟礼　　　　,男,30,22,25,10,16,34,36,10,0,0,153
牟礼　　　　,男,31,21,40,13,23,23,34,13,0,0,167
牟礼　　　　,男,32,20,29,10,23,34,44,15,0,0,175
牟礼　　　　,男,33,25,29,10,19,18,34,11,0,0,146
牟礼　　　　,男,34,20,47,16,21,31,47,13,0,0,195
牟礼　　　　,男,35,17,34,10,36,25,40,21,0,0,183
牟礼　　　　,男,36,16,37,12,23,26,41,18,0,0,173
牟礼　　　　,男,37,15,36,16,25,25,50,14,0,0,181
牟礼　　　　,男,38,20,49,16,17,23,42,11,0,0,178
牟礼　　　　,男,39,10,42,9,32,25,37,15,0,0,170
牟礼　　　　,男,40,14,41,12,34,20,47,20,0,0,188
牟礼　　　　,男,41,13,50,14,30,23,47,25,0,0,202
牟礼　　　　,男,42,17,33,12,18,19,64,15,0,0,178
牟礼　　　　,男,43,15,40,21,28,25,45,17,0,0,191
牟礼　　　　,男,44,14,33,7,29,23,47,15,0,0,168
牟礼　　　　,男,45,20,28,16,26,21,34,21,0,0,166
牟礼　　　　,男,46,19,33,14,35,24,38,14,0,0,177
牟礼　　　　,男,47,18,25,14,22,13,32,16,0,0,140
牟礼　　　　,男,48,18,25,12,42,24,27,10,0,0,158
牟礼　　　　,男,49,22,29,6,21,20,44,11,0,0,153
牟礼　　　　,男,50,18,22,7,18,12,43,9,0,0,129
牟礼　　　　,男,51,11,24,10,24,17,33,17,0,0,136
牟礼　　　　,男,52,17,23,5,19,19,34,13,0,0,130
牟礼　　　　,男,53,9,28,9,17,21,32,11,0,0,127
牟礼　　　　,男,54,15,12,10,27,14,26,9,0,0,113
牟礼　　　　,男,55,13,24,6,23,16,28,8,0,0,118
牟礼　　　　,男,56,9,19,9,28,8,30,6,0,0,109
牟礼　　　　,男,57,6,14,6,14,8,26,11,0,0,85
牟礼　　　　,男,58,12,13,6,12,13,26,14,0,0,96
牟礼　　　　,男,59,18,13,5,16,11,26,7,0,0,96
牟礼　　　　,男,60,12,17,9,17,13,28,8,0,0,104
牟礼　　　　,男,61,10,11,7,19,9,17,7,0,0,80
牟礼　　　　,男,62,10,16,6,15,19,25,14,0,0,105
牟礼　　　　,男,63,17,19,12,12,18,37,7,0,0,122
牟礼　　　　,男,64,10,18,15,23,11,27,13,0,0,117
牟礼　　　　,男,65,9,17,9,23,12,28,19,0,0,117
牟礼　　　　,男,66,12,23,11,15,22,36,7,0,0,126
牟礼　　　　,男,67,9,28,5,18,11,30,6,0,0,107
牟礼　　　　,男,68,7,11,6,16,10,17,10,0,0,77
牟礼　　　　,男,69,10,17,4,19,6,20,13,0,0,89
牟礼　　　　,男,70,11,18,6,24,14,26,9,0,0,108
牟礼　　　　,男,71,4,14,7,12,6,22,13,0,0,78
牟礼　　　　,男,72,11,18,6,10,14,22,9,0,0,90
牟礼　　　　,男,73,5,24,4,8,10,21,8,0,0,80
牟礼　　　　,男,74,10,14,6,15,14,15,8,0,0,82
牟礼　　　　,男,75,4,11,3,16,11,22,8,0,0,75
牟礼　　　　,男,76,4,18,6,7,9,16,5,0,0,65
牟礼　　　　,男,77,3,17,5,9,13,13,5,0,0,65
牟礼　　　　,男,78,6,15,6,1,12,16,7,0,0,63
牟礼　　　　,男,79,10,22,4,9,13,16,2,0,0,76
牟礼　　　　,男,80,2,18,2,8,5,19,6,0,0,60
牟礼　　　　,男,81,14,16,3,8,2,7,9,0,0,59
牟礼　　　　,男,82,2,15,3,6,8,17,1,0,0,52
牟礼　　　　,男,83,5,16,5,10,9,14,5,0,0,64
牟礼　　　　,男,84,7,12,4,5,3,7,5,0,0,43
牟礼　　　　,男,85,3,8,0,6,3,3,0,0,0,23
牟礼　　　　,男,86,1,11,0,4,3,6,1,0,0,26
牟礼　　　　,男,87,3,7,2,3,2,5,1,0,0,23
牟礼　　　　,男,88,3,3,2,8,1,6,3,0,0,26
牟礼　　　　,男,89,2,10,2,1,5,2,1,0,0,23
牟礼　　　　,男,90,1,1,0,0,1,3,1,0,0,7
牟礼　　　　,男,91,0,1,0,0,2,4,0,0,0,7
牟礼　　　　,男,92,1,3,0,3,0,2,1,0,0,10
牟礼　　　　,男,93,2,1,0,1,0,2,1,0,0,7
牟礼　　　　,男,94,0,0,0,1,0,0,0,0,0,1
牟礼　　　　,男,95,1,1,0,2,0,1,0,0,0,5
牟礼　　　　,男,96,1,0,0,1,0,0,0,0,0,2
牟礼　　　　,男,97,0,0,1,0,0,0,0,0,0,1
牟礼　　　　,男,98,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,99,1,0,0,0,0,0,0,0,0,1
牟礼　　　　,男,100,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,男,101,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,男,102,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,103,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,計,979,1858,783,1567,1337,2443,916,0,0,9883
牟礼　　　　,女,0,8,25,5,14,19,17,5,0,0,93
牟礼　　　　,女,1,6,25,8,9,7,16,9,0,0,80
牟礼　　　　,女,2,6,27,5,12,9,23,5,0,0,87
牟礼　　　　,女,3,9,20,4,13,8,26,11,0,0,91
牟礼　　　　,女,4,6,14,5,13,13,22,13,0,0,86
牟礼　　　　,女,5,6,19,7,9,14,22,5,0,0,82
牟礼　　　　,女,6,5,15,3,9,16,16,6,0,0,70
牟礼　　　　,女,7,5,17,5,12,6,27,10,0,0,82
牟礼　　　　,女,8,12,17,3,24,11,18,7,0,0,92
牟礼　　　　,女,9,7,16,6,14,14,16,5,0,0,78
牟礼　　　　,女,10,3,9,2,14,8,17,9,0,0,62
牟礼　　　　,女,11,5,15,10,22,13,28,7,0,0,100
牟礼　　　　,女,12,3,10,1,13,6,17,13,0,0,63
牟礼　　　　,女,13,7,10,6,16,11,26,5,0,0,81
牟礼　　　　,女,14,6,4,3,28,8,23,8,0,0,80
牟礼　　　　,女,15,6,12,6,13,11,24,10,0,0,82
牟礼　　　　,女,16,8,6,3,21,8,28,8,0,0,82
牟礼　　　　,女,17,6,10,5,24,12,21,5,0,0,83
牟礼　　　　,女,18,3,10,6,19,7,30,7,0,0,82
牟礼　　　　,女,19,11,7,2,20,13,23,6,0,0,82
牟礼　　　　,女,20,10,9,6,19,12,13,6,0,0,75
牟礼　　　　,女,21,9,13,6,18,14,16,8,0,0,84
牟礼　　　　,女,22,20,12,4,24,20,25,12,0,0,117
牟礼　　　　,女,23,13,13,12,23,16,18,6,0,0,101
牟礼　　　　,女,24,12,11,10,15,24,31,14,0,0,117
牟礼　　　　,女,25,17,23,7,24,22,29,16,0,0,138
牟礼　　　　,女,26,16,20,13,27,22,31,10,0,0,139
牟礼　　　　,女,27,16,31,10,27,22,26,14,0,0,146
牟礼　　　　,女,28,18,30,9,14,21,21,12,0,0,125
牟礼　　　　,女,29,25,33,12,22,27,41,8,0,0,168
牟礼　　　　,女,30,18,26,18,21,23,23,11,0,0,140
牟礼　　　　,女,31,26,33,11,25,26,36,9,0,0,166
牟礼　　　　,女,32,18,33,11,34,23,36,10,0,0,165
牟礼　　　　,女,33,21,42,14,21,16,26,10,0,0,150
牟礼　　　　,女,34,18,45,16,22,24,35,14,0,0,174
牟礼　　　　,女,35,14,45,8,29,17,48,14,0,0,175
牟礼　　　　,女,36,20,43,11,23,17,42,18,0,0,174
牟礼　　　　,女,37,18,33,8,24,22,38,15,0,0,158
牟礼　　　　,女,38,8,36,13,26,21,49,22,0,0,175
牟礼　　　　,女,39,13,37,17,24,24,39,15,0,0,169
牟礼　　　　,女,40,17,43,11,26,19,49,21,0,0,186
牟礼　　　　,女,41,13,49,9,31,32,54,17,0,0,205
牟礼　　　　,女,42,6,43,8,25,24,44,13,0,0,163
牟礼　　　　,女,43,16,33,13,27,25,36,26,0,0,176
牟礼　　　　,女,44,19,31,12,26,20,36,7,0,0,151
牟礼　　　　,女,45,11,27,7,35,19,48,15,0,0,162
牟礼　　　　,女,46,13,26,12,25,24,31,14,0,0,145
牟礼　　　　,女,47,14,34,10,27,10,32,17,0,0,144
牟礼　　　　,女,48,20,17,4,35,21,37,7,0,0,141
牟礼　　　　,女,49,12,32,10,28,15,34,10,0,0,141
牟礼　　　　,女,50,14,24,5,22,12,28,7,0,0,112
牟礼　　　　,女,51,21,22,7,20,11,33,7,0,0,121
牟礼　　　　,女,52,18,17,2,20,16,35,12,0,0,120
牟礼　　　　,女,53,14,21,10,24,13,25,7,0,0,114
牟礼　　　　,女,54,12,18,8,22,12,24,11,0,0,107
牟礼　　　　,女,55,14,15,5,18,11,38,6,0,0,107
牟礼　　　　,女,56,9,23,6,17,14,33,8,0,0,110
牟礼　　　　,女,57,9,21,9,16,13,33,7,0,0,108
牟礼　　　　,女,58,14,11,5,19,9,21,7,0,0,86
牟礼　　　　,女,59,13,15,7,14,12,32,9,0,0,102
牟礼　　　　,女,60,10,17,6,26,12,24,6,0,0,101
牟礼　　　　,女,61,4,17,6,17,8,43,10,0,0,105
牟礼　　　　,女,62,10,20,6,20,16,25,8,0,0,105
牟礼　　　　,女,63,13,18,7,20,14,27,12,0,0,111
牟礼　　　　,女,64,13,20,8,24,14,41,7,0,0,127
牟礼　　　　,女,65,8,34,10,31,18,29,14,0,0,144
牟礼　　　　,女,66,11,22,10,31,19,28,11,0,0,132
牟礼　　　　,女,67,8,31,5,20,14,35,12,0,0,125
牟礼　　　　,女,68,3,12,5,16,8,26,6,0,0,76
牟礼　　　　,女,69,5,13,6,9,11,30,11,0,0,85
牟礼　　　　,女,70,8,20,5,10,13,33,13,0,0,102
牟礼　　　　,女,71,10,22,6,13,9,22,8,0,0,90
牟礼　　　　,女,72,5,32,8,15,15,21,14,0,0,110
牟礼　　　　,女,73,7,27,4,15,12,21,11,0,0,97
牟礼　　　　,女,74,12,25,8,9,23,27,4,0,0,108
牟礼　　　　,女,75,13,21,7,14,9,16,6,0,0,86
牟礼　　　　,女,76,10,20,4,12,18,26,5,0,0,95
牟礼　　　　,女,77,11,24,5,7,9,25,4,0,0,85
牟礼　　　　,女,78,10,37,3,15,10,28,6,0,0,109
牟礼　　　　,女,79,11,18,8,15,8,23,5,0,0,88
牟礼　　　　,女,80,9,26,4,10,9,16,7,0,0,81
牟礼　　　　,女,81,11,26,1,7,7,17,4,0,0,73
牟礼　　　　,女,82,8,21,5,6,13,18,9,0,0,80
牟礼　　　　,女,83,9,19,4,9,4,12,3,0,0,60
牟礼　　　　,女,84,9,21,4,6,4,10,4,0,0,58
牟礼　　　　,女,85,6,12,4,5,5,18,5,0,0,55
牟礼　　　　,女,86,4,9,5,10,7,15,3,0,0,53
牟礼　　　　,女,87,5,12,0,6,7,9,2,0,0,41
牟礼　　　　,女,88,4,9,4,8,9,6,3,0,0,43
牟礼　　　　,女,89,9,8,2,8,4,6,1,0,0,38
牟礼　　　　,女,90,10,4,0,6,4,6,2,0,0,32
牟礼　　　　,女,91,3,5,0,3,4,4,4,0,0,23
牟礼　　　　,女,92,3,4,2,2,1,5,0,0,0,17
牟礼　　　　,女,93,6,4,1,3,1,2,0,0,0,17
牟礼　　　　,女,94,3,2,1,2,4,3,1,0,0,16
牟礼　　　　,女,95,2,0,1,5,1,2,1,0,0,12
牟礼　　　　,女,96,4,0,1,2,2,2,1,0,0,12
牟礼　　　　,女,97,1,1,0,2,0,1,3,0,0,8
牟礼　　　　,女,98,0,0,0,1,0,1,0,0,0,2
牟礼　　　　,女,99,0,0,0,0,0,2,0,0,0,2
牟礼　　　　,女,100,1,0,1,0,0,0,0,0,0,2
牟礼　　　　,女,101,1,0,0,0,0,0,0,0,0,1
牟礼　　　　,女,102,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,女,103,1,0,0,1,0,0,0,0,0,2
牟礼　　　　,女,104以上,0,0,0,1,0,0,0,0,0,1
牟礼　　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,女,計,1028,2011,638,1700,1305,2472,852,0,0,10006
井の頭　　　,男,0,14,11,4,6,7,0,0,0,0,42
井の頭　　　,男,1,15,2,7,5,8,0,0,0,0,37
井の頭　　　,男,2,16,5,7,2,10,0,0,0,0,40
井の頭　　　,男,3,11,11,5,8,10,0,0,0,0,45
井の頭　　　,男,4,14,5,5,18,16,0,0,0,0,58
井の頭　　　,男,5,13,8,3,6,12,0,0,0,0,42
井の頭　　　,男,6,16,10,6,8,11,0,0,0,0,51
井の頭　　　,男,7,16,9,3,11,14,0,0,0,0,53
井の頭　　　,男,8,19,7,6,7,15,0,0,0,0,54
井の頭　　　,男,9,14,8,6,6,10,0,0,0,0,44
井の頭　　　,男,10,19,9,5,2,14,0,0,0,0,49
井の頭　　　,男,11,11,6,7,6,12,0,0,0,0,42
井の頭　　　,男,12,8,9,11,3,12,0,0,0,0,43
井の頭　　　,男,13,9,10,8,8,10,0,0,0,0,45
井の頭　　　,男,14,10,7,10,9,17,0,0,0,0,53
井の頭　　　,男,15,11,8,10,4,9,0,0,0,0,42
井の頭　　　,男,16,6,10,10,5,9,0,0,0,0,40
井の頭　　　,男,17,16,11,7,20,12,0,0,0,0,66
井の頭　　　,男,18,14,7,9,7,13,0,0,0,0,50
井の頭　　　,男,19,15,13,8,10,19,0,0,0,0,65
井の頭　　　,男,20,18,14,14,11,17,0,0,0,0,74
井の頭　　　,男,21,23,25,3,4,28,0,0,0,0,83
井の頭　　　,男,22,31,19,7,10,16,0,0,0,0,83
井の頭　　　,男,23,39,20,14,19,28,0,0,0,0,120
井の頭　　　,男,24,38,35,12,11,28,0,0,0,0,124
井の頭　　　,男,25,50,32,11,8,27,0,0,0,0,128
井の頭　　　,男,26,50,27,21,16,23,0,0,0,0,137
井の頭　　　,男,27,53,28,15,15,18,0,0,0,0,129
井の頭　　　,男,28,41,43,18,10,24,0,0,0,0,136
井の頭　　　,男,29,39,43,8,19,31,0,0,0,0,140
井の頭　　　,男,30,50,34,12,14,30,0,0,0,0,140
井の頭　　　,男,31,32,42,20,18,29,0,0,0,0,141
井の頭　　　,男,32,48,33,19,26,29,0,0,0,0,155
井の頭　　　,男,33,35,34,19,16,16,0,0,0,0,120
井の頭　　　,男,34,42,24,19,10,23,0,0,0,0,118
井の頭　　　,男,35,35,28,25,18,38,0,0,0,0,144
井の頭　　　,男,36,31,33,18,15,28,0,0,0,0,125
井の頭　　　,男,37,36,20,21,21,20,0,0,0,0,118
井の頭　　　,男,38,45,22,11,21,27,0,0,0,0,126
井の頭　　　,男,39,46,24,14,21,26,0,0,0,0,131
井の頭　　　,男,40,26,24,17,21,20,0,0,0,0,108
井の頭　　　,男,41,35,34,15,28,33,0,0,0,0,145
井の頭　　　,男,42,37,22,16,23,31,0,0,0,0,129
井の頭　　　,男,43,28,19,21,12,23,0,0,0,0,103
井の頭　　　,男,44,37,29,20,12,32,0,0,0,0,130
井の頭　　　,男,45,29,22,19,20,27,0,0,0,0,117
井の頭　　　,男,46,36,26,13,16,17,0,0,0,0,108
井の頭　　　,男,47,24,26,12,14,18,0,0,0,0,94
井の頭　　　,男,48,25,22,16,8,25,0,0,0,0,96
井の頭　　　,男,49,33,20,14,17,25,0,0,0,0,109
井の頭　　　,男,50,31,23,14,16,18,0,0,0,0,102
井の頭　　　,男,51,32,21,19,14,21,0,0,0,0,107
井の頭　　　,男,52,31,21,12,25,21,0,0,0,0,110
井の頭　　　,男,53,19,14,16,16,26,0,0,0,0,91
井の頭　　　,男,54,25,17,11,13,17,0,0,0,0,83
井の頭　　　,男,55,21,18,17,11,19,0,0,0,0,86
井の頭　　　,男,56,16,18,15,11,22,0,0,0,0,82
井の頭　　　,男,57,26,17,10,15,13,0,0,0,0,81
井の頭　　　,男,58,25,10,17,12,24,0,0,0,0,88
井の頭　　　,男,59,27,22,16,12,20,0,0,0,0,97
井の頭　　　,男,60,24,21,18,8,15,0,0,0,0,86
井の頭　　　,男,61,15,16,10,10,20,0,0,0,0,71
井の頭　　　,男,62,12,18,16,12,23,0,0,0,0,81
井の頭　　　,男,63,22,17,15,11,27,0,0,0,0,92
井の頭　　　,男,64,29,25,23,11,23,0,0,0,0,111
井の頭　　　,男,65,27,18,18,14,20,0,0,0,0,97
井の頭　　　,男,66,33,20,19,13,26,0,0,0,0,111
井の頭　　　,男,67,27,21,16,12,21,0,0,0,0,97
井の頭　　　,男,68,17,9,7,11,12,0,0,0,0,56
井の頭　　　,男,69,19,10,13,4,16,0,0,0,0,62
井の頭　　　,男,70,15,19,19,10,22,0,0,0,0,85
井の頭　　　,男,71,16,14,13,17,15,0,0,0,0,75
井の頭　　　,男,72,21,22,11,10,16,0,0,0,0,80
井の頭　　　,男,73,22,15,13,12,10,0,0,0,0,72
井の頭　　　,男,74,9,11,7,5,17,0,0,0,0,49
井の頭　　　,男,75,19,7,10,4,10,0,0,0,0,50
井の頭　　　,男,76,23,18,7,13,16,0,0,0,0,77
井の頭　　　,男,77,21,13,11,8,13,0,0,0,0,66
井の頭　　　,男,78,12,16,8,7,12,0,0,0,0,55
井の頭　　　,男,79,10,15,14,5,11,0,0,0,0,55
井の頭　　　,男,80,17,11,7,2,9,0,0,0,0,46
井の頭　　　,男,81,15,18,10,6,6,0,0,0,0,55
井の頭　　　,男,82,14,7,5,11,9,0,0,0,0,46
井の頭　　　,男,83,13,8,7,10,9,0,0,0,0,47
井の頭　　　,男,84,9,12,5,6,3,0,0,0,0,35
井の頭　　　,男,85,5,3,8,10,11,0,0,0,0,37
井の頭　　　,男,86,7,9,11,2,3,0,0,0,0,32
井の頭　　　,男,87,6,6,4,7,10,0,0,0,0,33
井の頭　　　,男,88,8,3,2,3,6,0,0,0,0,22
井の頭　　　,男,89,4,5,3,4,3,0,0,0,0,19
井の頭　　　,男,90,4,4,0,3,4,0,0,0,0,15
井の頭　　　,男,91,3,2,4,0,3,0,0,0,0,12
井の頭　　　,男,92,2,2,2,0,3,0,0,0,0,9
井の頭　　　,男,93,0,2,1,0,1,0,0,0,0,4
井の頭　　　,男,94,1,0,1,0,0,0,0,0,0,2
井の頭　　　,男,95,0,0,0,2,1,0,0,0,0,3
井の頭　　　,男,96,0,0,1,1,1,0,0,0,0,3
井の頭　　　,男,97,0,0,1,0,2,0,0,0,0,3
井の頭　　　,男,98,0,1,2,0,0,0,0,0,0,3
井の頭　　　,男,99,0,0,1,0,0,0,0,0,0,1
井の頭　　　,男,100,1,1,0,0,0,0,0,0,0,2
井の頭　　　,男,101,0,0,0,0,0,0,0,0,0,0
井の頭　　　,男,102,0,0,0,0,0,0,0,0,0,0
井の頭　　　,男,103,0,0,0,0,1,0,0,0,0,1
井の頭　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
井の頭　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
井の頭　　　,男,計,2114,1590,1091,1034,1628,0,0,0,0,7457
井の頭　　　,女,0,24,8,3,3,10,0,0,0,0,48
井の頭　　　,女,1,24,6,5,5,12,0,0,0,0,52
井の頭　　　,女,2,6,8,5,9,11,0,0,0,0,39
井の頭　　　,女,3,18,3,7,5,14,0,0,0,0,47
井の頭　　　,女,4,20,5,8,6,6,0,0,0,0,45
井の頭　　　,女,5,17,13,8,2,11,0,0,0,0,51
井の頭　　　,女,6,12,8,6,3,11,0,0,0,0,40
井の頭　　　,女,7,11,8,5,7,12,0,0,0,0,43
井の頭　　　,女,8,7,9,7,2,5,0,0,0,0,30
井の頭　　　,女,9,11,8,9,5,12,0,0,0,0,45
井の頭　　　,女,10,3,8,6,5,11,0,0,0,0,33
井の頭　　　,女,11,15,4,4,8,16,0,0,0,0,47
井の頭　　　,女,12,12,4,3,5,11,0,0,0,0,35
井の頭　　　,女,13,12,12,11,9,9,0,0,0,0,53
井の頭　　　,女,14,20,5,8,5,13,0,0,0,0,51
井の頭　　　,女,15,12,13,7,9,10,0,0,0,0,51
井の頭　　　,女,16,9,7,7,5,9,0,0,0,0,37
井の頭　　　,女,17,6,12,11,7,13,0,0,0,0,49
井の頭　　　,女,18,35,14,9,8,12,0,0,0,0,78
井の頭　　　,女,19,15,11,14,10,12,0,0,0,0,62
井の頭　　　,女,20,25,16,8,8,16,0,0,0,0,73
井の頭　　　,女,21,16,19,10,10,11,0,0,0,0,66
井の頭　　　,女,22,39,37,11,9,12,0,0,0,0,108
井の頭　　　,女,23,35,42,14,13,14,0,0,0,0,118
井の頭　　　,女,24,49,40,12,11,20,0,0,0,0,132
井の頭　　　,女,25,40,40,26,7,21,0,0,0,0,134
井の頭　　　,女,26,46,35,21,7,21,0,0,0,0,130
井の頭　　　,女,27,55,37,14,10,25,0,0,0,0,141
井の頭　　　,女,28,36,39,15,14,22,0,0,0,0,126
井の頭　　　,女,29,51,33,12,16,24,0,0,0,0,136
井の頭　　　,女,30,56,45,11,12,25,0,0,0,0,149
井の頭　　　,女,31,54,28,19,18,17,0,0,0,0,136
井の頭　　　,女,32,39,41,15,8,21,0,0,0,0,124
井の頭　　　,女,33,36,29,16,17,14,0,0,0,0,112
井の頭　　　,女,34,41,43,21,15,21,0,0,0,0,141
井の頭　　　,女,35,56,27,18,13,25,0,0,0,0,139
井の頭　　　,女,36,31,18,20,19,23,0,0,0,0,111
井の頭　　　,女,37,32,24,18,14,24,0,0,0,0,112
井の頭　　　,女,38,31,23,22,10,23,0,0,0,0,109
井の頭　　　,女,39,48,24,9,18,25,0,0,0,0,124
井の頭　　　,女,40,34,28,19,17,22,0,0,0,0,120
井の頭　　　,女,41,45,28,14,20,25,0,0,0,0,132
井の頭　　　,女,42,30,26,21,13,28,0,0,0,0,118
井の頭　　　,女,43,46,24,21,12,25,0,0,0,0,128
井の頭　　　,女,44,41,28,13,10,27,0,0,0,0,119
井の頭　　　,女,45,51,18,18,12,33,0,0,0,0,132
井の頭　　　,女,46,36,27,21,20,24,0,0,0,0,128
井の頭　　　,女,47,36,27,11,17,34,0,0,0,0,125
井の頭　　　,女,48,25,24,19,19,16,0,0,0,0,103
井の頭　　　,女,49,38,26,17,15,20,0,0,0,0,116
井の頭　　　,女,50,22,20,19,22,13,0,0,0,0,96
井の頭　　　,女,51,32,32,13,15,24,0,0,0,0,116
井の頭　　　,女,52,27,20,13,10,24,0,0,0,0,94
井の頭　　　,女,53,25,21,11,9,21,0,0,0,0,87
井の頭　　　,女,54,31,20,21,15,29,0,0,0,0,116
井の頭　　　,女,55,29,19,18,14,21,0,0,0,0,101
井の頭　　　,女,56,16,16,19,11,20,0,0,0,0,82
井の頭　　　,女,57,21,20,15,14,14,0,0,0,0,84
井の頭　　　,女,58,20,18,12,12,10,0,0,0,0,72
井の頭　　　,女,59,20,14,13,12,24,0,0,0,0,83
井の頭　　　,女,60,29,14,3,11,18,0,0,0,0,75
井の頭　　　,女,61,19,16,18,14,15,0,0,0,0,82
井の頭　　　,女,62,19,14,16,10,19,0,0,0,0,78
井の頭　　　,女,63,26,13,18,9,26,0,0,0,0,92
井の頭　　　,女,64,37,21,14,19,20,0,0,0,0,111
井の頭　　　,女,65,31,30,21,17,28,0,0,0,0,127
井の頭　　　,女,66,39,26,26,18,27,0,0,0,0,136
井の頭　　　,女,67,32,23,20,14,28,0,0,0,0,117
井の頭　　　,女,68,13,9,13,8,11,0,0,0,0,54
井の頭　　　,女,69,20,19,9,12,18,0,0,0,0,78
井の頭　　　,女,70,23,24,15,11,12,0,0,0,0,85
井の頭　　　,女,71,14,19,19,10,17,0,0,0,0,79
井の頭　　　,女,72,30,14,17,12,19,0,0,0,0,92
井の頭　　　,女,73,16,22,19,16,19,0,0,0,0,92
井の頭　　　,女,74,20,21,16,10,16,0,0,0,0,83
井の頭　　　,女,75,20,19,17,12,8,0,0,0,0,76
井の頭　　　,女,76,18,16,5,10,14,0,0,0,0,63
井の頭　　　,女,77,21,19,13,14,20,0,0,0,0,87
井の頭　　　,女,78,21,19,8,11,14,0,0,0,0,73
井の頭　　　,女,79,15,21,11,20,16,0,0,0,0,83
井の頭　　　,女,80,21,16,13,7,15,0,0,0,0,72
井の頭　　　,女,81,18,15,10,10,19,0,0,0,0,72
井の頭　　　,女,82,23,19,14,7,15,0,0,0,0,78
井の頭　　　,女,83,7,25,8,8,14,0,0,0,0,62
井の頭　　　,女,84,23,11,11,11,10,0,0,0,0,66
井の頭　　　,女,85,12,17,9,14,15,0,0,0,0,67
井の頭　　　,女,86,17,16,12,8,17,0,0,0,0,70
井の頭　　　,女,87,7,12,13,7,11,0,0,0,0,50
井の頭　　　,女,88,14,11,7,8,11,0,0,0,0,51
井の頭　　　,女,89,12,9,4,4,6,0,0,0,0,35
井の頭　　　,女,90,10,8,6,2,4,0,0,0,0,30
井の頭　　　,女,91,9,8,4,5,5,0,0,0,0,31
井の頭　　　,女,92,6,10,6,1,4,0,0,0,0,27
井の頭　　　,女,93,5,3,3,1,7,0,0,0,0,19
井の頭　　　,女,94,4,3,5,1,2,0,0,0,0,15
