平成22年10月１日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
井口　　　　,女,55,14,10,9,13,4,0,0,0,0,50
井口　　　　,女,56,17,9,6,17,2,0,0,0,0,51
井口　　　　,女,57,22,16,11,12,10,0,0,0,0,71
井口　　　　,女,58,12,11,14,11,5,0,0,0,0,53
井口　　　　,女,59,13,9,10,16,9,0,0,0,0,57
井口　　　　,女,60,15,13,14,23,8,0,0,0,0,73
井口　　　　,女,61,16,16,12,15,8,0,0,0,0,67
井口　　　　,女,62,18,17,8,19,15,0,0,0,0,77
井口　　　　,女,63,12,21,11,17,16,0,0,0,0,77
井口　　　　,女,64,16,5,9,14,6,0,0,0,0,50
井口　　　　,女,65,18,6,10,12,9,0,0,0,0,55
井口　　　　,女,66,8,10,14,19,5,0,0,0,0,56
井口　　　　,女,67,12,11,18,16,11,0,0,0,0,68
井口　　　　,女,68,8,10,17,22,11,0,0,0,0,68
井口　　　　,女,69,22,11,8,14,7,0,0,0,0,62
井口　　　　,女,70,8,15,10,14,1,0,0,0,0,48
井口　　　　,女,71,13,20,6,12,6,0,0,0,0,57
井口　　　　,女,72,6,14,5,13,8,0,0,0,0,46
井口　　　　,女,73,9,13,12,17,6,0,0,0,0,57
井口　　　　,女,74,9,10,8,18,5,0,0,0,0,50
井口　　　　,女,75,5,10,12,13,8,0,0,0,0,48
井口　　　　,女,76,12,10,14,18,10,0,0,0,0,64
井口　　　　,女,77,2,15,8,20,7,0,0,0,0,52
井口　　　　,女,78,11,17,5,10,7,0,0,0,0,50
井口　　　　,女,79,14,7,3,8,7,0,0,0,0,39
井口　　　　,女,80,7,4,6,14,5,0,0,0,0,36
井口　　　　,女,81,3,7,8,15,11,0,0,0,0,44
井口　　　　,女,82,6,4,12,5,3,0,0,0,0,30
井口　　　　,女,83,7,3,4,8,2,0,0,0,0,24
井口　　　　,女,84,5,4,5,3,4,0,0,0,0,21
井口　　　　,女,85,2,7,5,9,4,0,0,0,0,27
井口　　　　,女,86,7,2,4,11,1,0,0,0,0,25
井口　　　　,女,87,6,5,4,7,0,0,0,0,0,22
井口　　　　,女,88,4,4,2,7,3,0,0,0,0,20
井口　　　　,女,89,4,1,2,8,6,0,0,0,0,21
井口　　　　,女,90,4,1,2,2,2,0,0,0,0,11
井口　　　　,女,91,1,4,0,5,1,0,0,0,0,11
井口　　　　,女,92,2,2,3,2,1,0,0,0,0,10
井口　　　　,女,93,2,1,1,5,3,0,0,0,0,12
井口　　　　,女,94,1,2,0,4,3,0,0,0,0,10
井口　　　　,女,95,0,0,1,2,0,0,0,0,0,3
井口　　　　,女,96,0,1,0,1,0,0,0,0,0,2
井口　　　　,女,97,0,1,1,0,0,0,0,0,0,2
井口　　　　,女,98,0,0,0,0,1,0,0,0,0,1
井口　　　　,女,99,0,1,2,0,0,0,0,0,0,3
井口　　　　,女,100,0,0,0,0,1,0,0,0,0,1
井口　　　　,女,101,0,0,0,0,0,0,0,0,0,0
井口　　　　,女,102,0,1,0,0,0,0,0,0,0,1
井口　　　　,女,103,0,0,0,0,0,0,0,0,0,0
井口　　　　,女,104以上,0,0,0,0,0,0,0,0,0,0
井口　　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
井口　　　　,女,計,1577,1282,1031,1419,540,0,0,0,0,5849
深大寺　　　,男,0,3,9,6,0,0,0,0,0,0,18
深大寺　　　,男,1,9,14,4,0,0,0,0,0,0,27
深大寺　　　,男,2,8,13,9,0,0,0,0,0,0,30
深大寺　　　,男,3,6,13,7,0,0,0,0,0,0,26
深大寺　　　,男,4,8,14,8,0,0,0,0,0,0,30
深大寺　　　,男,5,5,18,9,0,0,0,0,0,0,32
深大寺　　　,男,6,8,20,5,0,0,0,0,0,0,33
深大寺　　　,男,7,3,13,5,0,0,0,0,0,0,21
深大寺　　　,男,8,8,26,10,0,0,0,0,0,0,44
深大寺　　　,男,9,4,19,5,0,0,0,0,0,0,28
深大寺　　　,男,10,8,23,2,0,0,0,0,0,0,33
深大寺　　　,男,11,8,22,8,0,0,0,0,0,0,38
深大寺　　　,男,12,16,22,9,0,0,0,0,0,0,47
深大寺　　　,男,13,8,16,11,0,0,0,0,0,0,35
深大寺　　　,男,14,9,24,11,0,0,0,0,0,0,44
深大寺　　　,男,15,9,21,14,0,0,0,0,0,0,44
深大寺　　　,男,16,5,16,13,0,0,0,0,0,0,34
深大寺　　　,男,17,5,21,7,0,0,0,0,0,0,33
深大寺　　　,男,18,5,14,12,0,0,0,0,0,0,31
深大寺　　　,男,19,8,17,11,0,0,0,0,0,0,36
深大寺　　　,男,20,5,16,10,0,0,0,0,0,0,31
深大寺　　　,男,21,12,26,14,0,0,0,0,0,0,52
深大寺　　　,男,22,7,34,14,0,0,0,0,0,0,55
深大寺　　　,男,23,8,32,20,0,0,0,0,0,0,60
深大寺　　　,男,24,8,40,10,0,0,0,0,0,0,58
深大寺　　　,男,25,7,55,11,0,0,0,0,0,0,73
深大寺　　　,男,26,10,60,20,0,0,0,0,0,0,90
深大寺　　　,男,27,6,49,15,0,0,0,0,0,0,70
深大寺　　　,男,28,5,40,12,0,0,0,0,0,0,57
深大寺　　　,男,29,13,40,15,0,0,0,0,0,0,68
深大寺　　　,男,30,10,49,17,0,0,0,0,0,0,76
深大寺　　　,男,31,10,28,22,0,0,0,0,0,0,60
深大寺　　　,男,32,10,23,15,0,0,0,0,0,0,48
深大寺　　　,男,33,17,19,16,0,0,0,0,0,0,52
深大寺　　　,男,34,14,31,18,0,0,0,0,0,0,63
深大寺　　　,男,35,9,29,17,0,0,0,0,0,0,55
深大寺　　　,男,36,6,37,18,0,0,0,0,0,0,61
深大寺　　　,男,37,14,30,25,0,0,0,0,0,0,69
深大寺　　　,男,38,18,26,14,0,0,0,0,0,0,58
深大寺　　　,男,39,22,31,17,0,0,0,0,0,0,70
深大寺　　　,男,40,14,31,29,0,0,0,0,0,0,74
深大寺　　　,男,41,13,32,25,0,0,0,0,0,0,70
深大寺　　　,男,42,15,38,19,0,0,0,0,0,0,72
深大寺　　　,男,43,15,29,13,0,0,0,0,0,0,57
深大寺　　　,男,44,12,29,19,0,0,0,0,0,0,60
深大寺　　　,男,45,15,35,17,0,0,0,0,0,0,67
深大寺　　　,男,46,12,22,12,0,0,0,0,0,0,46
深大寺　　　,男,47,12,31,16,0,0,0,0,0,0,59
深大寺　　　,男,48,13,28,19,0,0,0,0,0,0,60
深大寺　　　,男,49,19,20,11,0,0,0,0,0,0,50
深大寺　　　,男,50,7,21,8,0,0,0,0,0,0,36
深大寺　　　,男,51,10,35,8,0,0,0,0,0,0,53
深大寺　　　,男,52,7,26,6,0,0,0,0,0,0,39
深大寺　　　,男,53,17,26,15,0,0,0,0,0,0,58
深大寺　　　,男,54,12,23,10,0,0,0,0,0,0,45
深大寺　　　,男,55,7,20,9,0,0,0,0,0,0,36
深大寺　　　,男,56,9,28,10,0,0,0,0,0,0,47
深大寺　　　,男,57,15,21,17,0,0,0,0,0,0,53
深大寺　　　,男,58,9,21,13,0,0,0,0,0,0,43
深大寺　　　,男,59,12,27,14,0,0,0,0,0,0,53
深大寺　　　,男,60,12,30,20,0,0,0,0,0,0,62
深大寺　　　,男,61,15,34,25,0,0,0,0,0,0,74
深大寺　　　,男,62,16,42,17,0,0,0,0,0,0,75
深大寺　　　,男,63,9,34,11,0,0,0,0,0,0,54
深大寺　　　,男,64,5,22,13,0,0,0,0,0,0,40
深大寺　　　,男,65,7,27,7,0,0,0,0,0,0,41
深大寺　　　,男,66,6,23,10,0,0,0,0,0,0,39
深大寺　　　,男,67,8,25,14,0,0,0,0,0,0,47
深大寺　　　,男,68,11,29,10,0,0,0,0,0,0,50
深大寺　　　,男,69,10,15,12,0,0,0,0,0,0,37
深大寺　　　,男,70,11,20,14,0,0,0,0,0,0,45
深大寺　　　,男,71,6,17,7,0,0,0,0,0,0,30
深大寺　　　,男,72,9,21,11,0,0,0,0,0,0,41
深大寺　　　,男,73,8,17,6,0,0,0,0,0,0,31
深大寺　　　,男,74,9,19,12,0,0,0,0,0,0,40
深大寺　　　,男,75,6,16,13,0,0,0,0,0,0,35
深大寺　　　,男,76,4,13,7,0,0,0,0,0,0,24
深大寺　　　,男,77,12,11,7,0,0,0,0,0,0,30
深大寺　　　,男,78,3,16,8,0,0,0,0,0,0,27
深大寺　　　,男,79,4,18,6,0,0,0,0,0,0,28
深大寺　　　,男,80,5,17,7,0,0,0,0,0,0,29
深大寺　　　,男,81,7,10,1,0,0,0,0,0,0,18
深大寺　　　,男,82,5,10,2,0,0,0,0,0,0,17
深大寺　　　,男,83,3,4,6,0,0,0,0,0,0,13
深大寺　　　,男,84,0,8,6,0,0,0,0,0,0,14
深大寺　　　,男,85,0,7,2,0,0,0,0,0,0,9
深大寺　　　,男,86,0,4,2,0,0,0,0,0,0,6
深大寺　　　,男,87,2,4,0,0,0,0,0,0,0,6
深大寺　　　,男,88,0,6,0,0,0,0,0,0,0,6
深大寺　　　,男,89,2,3,0,0,0,0,0,0,0,5
深大寺　　　,男,90,0,3,0,0,0,0,0,0,0,3
深大寺　　　,男,91,1,4,1,0,0,0,0,0,0,6
深大寺　　　,男,92,0,1,0,0,0,0,0,0,0,1
深大寺　　　,男,93,1,1,1,0,0,0,0,0,0,3
深大寺　　　,男,94,0,2,0,0,0,0,0,0,0,2
深大寺　　　,男,95,0,1,2,0,0,0,0,0,0,3
深大寺　　　,男,96,0,1,0,0,0,0,0,0,0,1
深大寺　　　,男,97,0,3,1,0,0,0,0,0,0,4
深大寺　　　,男,98,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,99,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,100,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,101,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,102,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,103,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,計,796,2131,1037,0,0,0,0,0,0,3964
深大寺　　　,女,0,4,16,6,0,0,0,0,0,0,26
深大寺　　　,女,1,9,14,7,0,0,0,0,0,0,30
深大寺　　　,女,2,6,15,9,0,0,0,0,0,0,30
深大寺　　　,女,3,4,12,1,0,0,0,0,0,0,17
深大寺　　　,女,4,8,14,9,0,0,0,0,0,0,31
深大寺　　　,女,5,3,15,6,0,0,0,0,0,0,24
深大寺　　　,女,6,2,12,4,0,0,0,0,0,0,18
深大寺　　　,女,7,8,14,12,0,0,0,0,0,0,34
深大寺　　　,女,8,9,20,5,0,0,0,0,0,0,34
深大寺　　　,女,9,4,14,9,0,0,0,0,0,0,27
深大寺　　　,女,10,5,17,15,0,0,0,0,0,0,37
深大寺　　　,女,11,4,16,7,0,0,0,0,0,0,27
深大寺　　　,女,12,6,15,10,0,0,0,0,0,0,31
深大寺　　　,女,13,4,19,7,0,0,0,0,0,0,30
深大寺　　　,女,14,2,16,5,0,0,0,0,0,0,23
深大寺　　　,女,15,10,18,7,0,0,0,0,0,0,35
深大寺　　　,女,16,8,28,3,0,0,0,0,0,0,39
深大寺　　　,女,17,3,14,5,0,0,0,0,0,0,22
深大寺　　　,女,18,12,22,14,0,0,0,0,0,0,48
深大寺　　　,女,19,8,19,10,0,0,0,0,0,0,37
深大寺　　　,女,20,5,18,16,0,0,0,0,0,0,39
深大寺　　　,女,21,6,24,13,0,0,0,0,0,0,43
深大寺　　　,女,22,16,23,10,0,0,0,0,0,0,49
深大寺　　　,女,23,10,25,15,0,0,0,0,0,0,50
深大寺　　　,女,24,11,19,20,0,0,0,0,0,0,50
深大寺　　　,女,25,6,23,20,0,0,0,0,0,0,49
深大寺　　　,女,26,9,22,7,0,0,0,0,0,0,38
深大寺　　　,女,27,9,21,21,0,0,0,0,0,0,51
深大寺　　　,女,28,4,24,13,0,0,0,0,0,0,41
深大寺　　　,女,29,7,17,10,0,0,0,0,0,0,34
深大寺　　　,女,30,9,26,16,0,0,0,0,0,0,51
深大寺　　　,女,31,12,16,18,0,0,0,0,0,0,46
深大寺　　　,女,32,5,25,13,0,0,0,0,0,0,43
深大寺　　　,女,33,11,30,15,0,0,0,0,0,0,56
深大寺　　　,女,34,11,32,11,0,0,0,0,0,0,54
深大寺　　　,女,35,10,17,13,0,0,0,0,0,0,40
深大寺　　　,女,36,14,33,12,0,0,0,0,0,0,59
深大寺　　　,女,37,12,33,12,0,0,0,0,0,0,57
深大寺　　　,女,38,14,35,17,0,0,0,0,0,0,66
深大寺　　　,女,39,11,19,20,0,0,0,0,0,0,50
深大寺　　　,女,40,16,35,23,0,0,0,0,0,0,74
深大寺　　　,女,41,9,35,19,0,0,0,0,0,0,63
深大寺　　　,女,42,17,37,8,0,0,0,0,0,0,62
深大寺　　　,女,43,13,37,12,0,0,0,0,0,0,62
深大寺　　　,女,44,9,28,12,0,0,0,0,0,0,49
深大寺　　　,女,45,12,24,9,0,0,0,0,0,0,45
深大寺　　　,女,46,14,19,17,0,0,0,0,0,0,50
深大寺　　　,女,47,16,21,7,0,0,0,0,0,0,44
深大寺　　　,女,48,11,29,12,0,0,0,0,0,0,52
深大寺　　　,女,49,11,23,8,0,0,0,0,0,0,42
深大寺　　　,女,50,9,29,12,0,0,0,0,0,0,50
深大寺　　　,女,51,7,25,5,0,0,0,0,0,0,37
深大寺　　　,女,52,8,27,10,0,0,0,0,0,0,45
深大寺　　　,女,53,14,15,8,0,0,0,0,0,0,37
深大寺　　　,女,54,10,16,11,0,0,0,0,0,0,37
深大寺　　　,女,55,3,21,4,0,0,0,0,0,0,28
深大寺　　　,女,56,12,24,9,0,0,0,0,0,0,45
深大寺　　　,女,57,7,22,6,0,0,0,0,0,0,35
深大寺　　　,女,58,13,27,11,0,0,0,0,0,0,51
深大寺　　　,女,59,8,29,15,0,0,0,0,0,0,52
深大寺　　　,女,60,9,22,8,0,0,0,0,0,0,39
深大寺　　　,女,61,7,32,18,0,0,0,0,0,0,57
深大寺　　　,女,62,7,31,11,0,0,0,0,0,0,49
深大寺　　　,女,63,13,44,17,0,0,0,0,0,0,74
深大寺　　　,女,64,5,12,10,0,0,0,0,0,0,27
深大寺　　　,女,65,11,19,11,0,0,0,0,0,0,41
深大寺　　　,女,66,8,33,14,0,0,0,0,0,0,55
深大寺　　　,女,67,5,17,15,0,0,0,0,0,0,37
深大寺　　　,女,68,12,27,15,0,0,0,0,0,0,54
深大寺　　　,女,69,14,27,15,0,0,0,0,0,0,56
深大寺　　　,女,70,12,19,16,0,0,0,0,0,0,47
深大寺　　　,女,71,14,13,11,0,0,0,0,0,0,38
深大寺　　　,女,72,8,26,10,0,0,0,0,0,0,44
深大寺　　　,女,73,4,10,11,0,0,0,0,0,0,25
深大寺　　　,女,74,10,31,9,0,0,0,0,0,0,50
深大寺　　　,女,75,12,15,8,0,0,0,0,0,0,35
深大寺　　　,女,76,9,17,10,0,0,0,0,0,0,36
深大寺　　　,女,77,7,18,13,0,0,0,0,0,0,38
深大寺　　　,女,78,5,21,9,0,0,0,0,0,0,35
深大寺　　　,女,79,8,24,10,0,0,0,0,0,0,42
深大寺　　　,女,80,8,12,4,0,0,0,0,0,0,24
深大寺　　　,女,81,8,13,8,0,0,0,0,0,0,29
深大寺　　　,女,82,7,16,9,0,0,0,0,0,0,32
深大寺　　　,女,83,4,14,3,0,0,0,0,0,0,21
深大寺　　　,女,84,5,8,8,0,0,0,0,0,0,21
深大寺　　　,女,85,6,15,7,0,0,0,0,0,0,28
深大寺　　　,女,86,7,14,6,0,0,0,0,0,0,27
深大寺　　　,女,87,5,10,6,0,0,0,0,0,0,21
深大寺　　　,女,88,0,6,8,0,0,0,0,0,0,14
深大寺　　　,女,89,4,10,2,0,0,0,0,0,0,16
深大寺　　　,女,90,5,6,8,0,0,0,0,0,0,19
深大寺　　　,女,91,2,9,0,0,0,0,0,0,0,11
深大寺　　　,女,92,0,7,3,0,0,0,0,0,0,10
深大寺　　　,女,93,2,6,4,0,0,0,0,0,0,12
深大寺　　　,女,94,0,2,1,0,0,0,0,0,0,3
深大寺　　　,女,95,1,5,1,0,0,0,0,0,0,7
深大寺　　　,女,96,0,0,4,0,0,0,0,0,0,4
深大寺　　　,女,97,1,1,0,0,0,0,0,0,0,2
深大寺　　　,女,98,0,2,0,0,0,0,0,0,0,2
深大寺　　　,女,99,0,0,0,0,0,0,0,0,0,0
深大寺　　　,女,100,0,0,0,0,0,0,0,0,0,0
深大寺　　　,女,101,0,0,0,0,0,0,0,0,0,0
深大寺　　　,女,102,0,0,1,0,0,0,0,0,0,1
深大寺　　　,女,103,0,0,0,0,0,0,0,0,0,0
深大寺　　　,女,104以上,0,0,0,0,0,0,0,0,0,0
深大寺　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
深大寺　　　,女,計,775,1949,985,0,0,0,0,0,0,3709
野崎　　　　,男,0,3,14,7,5,0,0,0,0,0,29
野崎　　　　,男,1,3,12,8,4,0,0,0,0,0,27
野崎　　　　,男,2,4,13,8,0,0,0,0,0,0,25
野崎　　　　,男,3,4,11,7,3,0,0,0,0,0,25
野崎　　　　,男,4,1,16,8,1,0,0,0,0,0,26
野崎　　　　,男,5,7,15,5,4,0,0,0,0,0,31
野崎　　　　,男,6,5,10,11,1,0,0,0,0,0,27
野崎　　　　,男,7,2,8,13,6,0,0,0,0,0,29
野崎　　　　,男,8,5,15,8,1,0,0,0,0,0,29
野崎　　　　,男,9,6,12,10,3,0,0,0,0,0,31
野崎　　　　,男,10,4,7,8,3,0,0,0,0,0,22
野崎　　　　,男,11,1,12,10,1,0,0,0,0,0,24
野崎　　　　,男,12,6,11,6,1,0,0,0,0,0,24
野崎　　　　,男,13,1,12,7,1,0,0,0,0,0,21
野崎　　　　,男,14,4,14,5,4,0,0,0,0,0,27
野崎　　　　,男,15,6,14,12,2,0,0,0,0,0,34
野崎　　　　,男,16,2,14,7,5,0,0,0,0,0,28
野崎　　　　,男,17,7,14,8,9,0,0,0,0,0,38
野崎　　　　,男,18,6,14,9,2,0,0,0,0,0,31
野崎　　　　,男,19,1,10,13,2,0,0,0,0,0,26
野崎　　　　,男,20,5,9,5,3,0,0,0,0,0,22
野崎　　　　,男,21,1,10,17,3,0,0,0,0,0,31
野崎　　　　,男,22,8,10,17,4,0,0,0,0,0,39
野崎　　　　,男,23,7,15,16,4,0,0,0,0,0,42
野崎　　　　,男,24,10,18,22,4,0,0,0,0,0,54
野崎　　　　,男,25,4,17,24,5,0,0,0,0,0,50
野崎　　　　,男,26,9,19,12,3,0,0,0,0,0,43
野崎　　　　,男,27,11,21,24,1,0,0,0,0,0,57
野崎　　　　,男,28,5,18,11,2,0,0,0,0,0,36
野崎　　　　,男,29,7,16,14,1,0,0,0,0,0,38
野崎　　　　,男,30,15,19,11,3,0,0,0,0,0,48
野崎　　　　,男,31,6,29,15,1,0,0,0,0,0,51
野崎　　　　,男,32,12,18,19,6,0,0,0,0,0,55
野崎　　　　,男,33,10,31,18,0,0,0,0,0,0,59
野崎　　　　,男,34,10,20,15,4,0,0,0,0,0,49
野崎　　　　,男,35,8,27,11,1,0,0,0,0,0,47
野崎　　　　,男,36,16,25,18,8,0,0,0,0,0,67
野崎　　　　,男,37,21,22,15,8,0,0,0,0,0,66
野崎　　　　,男,38,7,22,10,7,0,0,0,0,0,46
野崎　　　　,男,39,7,23,10,4,0,0,0,0,0,44
野崎　　　　,男,40,8,25,17,4,0,0,0,0,0,54
野崎　　　　,男,41,6,26,21,5,0,0,0,0,0,58
野崎　　　　,男,42,9,20,19,6,0,0,0,0,0,54
野崎　　　　,男,43,6,23,23,4,0,0,0,0,0,56
野崎　　　　,男,44,11,16,10,5,0,0,0,0,0,42
野崎　　　　,男,45,9,27,15,7,0,0,0,0,0,58
野崎　　　　,男,46,5,21,16,3,0,0,0,0,0,45
野崎　　　　,男,47,7,19,14,3,0,0,0,0,0,43
野崎　　　　,男,48,6,15,15,9,0,0,0,0,0,45
野崎　　　　,男,49,9,20,20,8,0,0,0,0,0,57
野崎　　　　,男,50,4,19,14,5,0,0,0,0,0,42
野崎　　　　,男,51,5,11,13,4,0,0,0,0,0,33
野崎　　　　,男,52,8,19,19,1,0,0,0,0,0,47
野崎　　　　,男,53,4,16,10,5,0,0,0,0,0,35
野崎　　　　,男,54,2,14,15,2,0,0,0,0,0,33
野崎　　　　,男,55,5,16,12,2,0,0,0,0,0,35
野崎　　　　,男,56,6,18,11,5,0,0,0,0,0,40
野崎　　　　,男,57,6,14,21,2,0,0,0,0,0,43
野崎　　　　,男,58,15,11,19,3,0,0,0,0,0,48
野崎　　　　,男,59,11,16,10,7,0,0,0,0,0,44
野崎　　　　,男,60,7,18,23,6,0,0,0,0,0,54
野崎　　　　,男,61,9,18,17,6,0,0,0,0,0,50
野崎　　　　,男,62,9,28,20,7,0,0,0,0,0,64
野崎　　　　,男,63,7,21,12,7,0,0,0,0,0,47
野崎　　　　,男,64,3,14,7,3,0,0,0,0,0,27
野崎　　　　,男,65,6,14,9,5,0,0,0,0,0,34
野崎　　　　,男,66,3,15,9,5,0,0,0,0,0,32
野崎　　　　,男,67,9,12,12,4,0,0,0,0,0,37
野崎　　　　,男,68,9,11,13,4,0,0,0,0,0,37
野崎　　　　,男,69,7,18,14,3,0,0,0,0,0,42
野崎　　　　,男,70,4,12,8,8,0,0,0,0,0,32
野崎　　　　,男,71,3,8,5,4,0,0,0,0,0,20
野崎　　　　,男,72,4,12,8,6,0,0,0,0,0,30
野崎　　　　,男,73,3,8,7,5,0,0,0,0,0,23
野崎　　　　,男,74,5,3,3,4,0,0,0,0,0,15
野崎　　　　,男,75,3,6,6,3,0,0,0,0,0,18
野崎　　　　,男,76,4,7,3,1,0,0,0,0,0,15
野崎　　　　,男,77,2,10,3,6,0,0,0,0,0,21
野崎　　　　,男,78,5,4,6,2,0,0,0,0,0,17
野崎　　　　,男,79,1,8,1,3,0,0,0,0,0,13
野崎　　　　,男,80,1,10,4,3,0,0,0,0,0,18
野崎　　　　,男,81,2,4,2,2,0,0,0,0,0,10
野崎　　　　,男,82,2,3,4,0,0,0,0,0,0,9
野崎　　　　,男,83,1,4,4,0,0,0,0,0,0,9
野崎　　　　,男,84,3,5,2,1,0,0,0,0,0,11
野崎　　　　,男,85,0,1,2,1,0,0,0,0,0,4
野崎　　　　,男,86,3,0,0,0,0,0,0,0,0,3
野崎　　　　,男,87,2,1,2,0,0,0,0,0,0,5
野崎　　　　,男,88,0,3,1,0,0,0,0,0,0,4
野崎　　　　,男,89,1,5,2,0,0,0,0,0,0,8
野崎　　　　,男,90,0,0,1,0,0,0,0,0,0,1
野崎　　　　,男,91,1,0,3,1,0,0,0,0,0,5
野崎　　　　,男,92,0,2,1,0,0,0,0,0,0,3
野崎　　　　,男,93,0,0,0,1,0,0,0,0,0,1
野崎　　　　,男,94,0,0,1,0,0,0,0,0,0,1
野崎　　　　,男,95,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,96,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,97,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,98,0,0,1,0,0,0,0,0,0,1
野崎　　　　,男,99,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,100,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,101,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,102,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,103,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,計,518,1288,1004,321,0,0,0,0,0,3131
野崎　　　　,女,0,4,10,6,1,0,0,0,0,0,21
野崎　　　　,女,1,6,11,9,1,0,0,0,0,0,27
野崎　　　　,女,2,4,9,8,2,0,0,0,0,0,23
野崎　　　　,女,3,4,6,11,1,0,0,0,0,0,22
野崎　　　　,女,4,5,17,3,2,0,0,0,0,0,27
野崎　　　　,女,5,3,5,12,3,0,0,0,0,0,23
野崎　　　　,女,6,3,9,8,5,0,0,0,0,0,25
野崎　　　　,女,7,2,13,8,4,0,0,0,0,0,27
野崎　　　　,女,8,3,8,9,4,0,0,0,0,0,24
野崎　　　　,女,9,4,10,13,4,0,0,0,0,0,31
野崎　　　　,女,10,4,4,7,4,0,0,0,0,0,19
野崎　　　　,女,11,4,10,6,3,0,0,0,0,0,23
野崎　　　　,女,12,4,8,11,1,0,0,0,0,0,24
野崎　　　　,女,13,5,13,11,1,0,0,0,0,0,30
野崎　　　　,女,14,5,10,11,1,0,0,0,0,0,27
野崎　　　　,女,15,3,10,11,2,0,0,0,0,0,26
野崎　　　　,女,16,2,15,13,0,0,0,0,0,0,30
野崎　　　　,女,17,3,8,14,1,0,0,0,0,0,26
野崎　　　　,女,18,5,5,15,4,0,0,0,0,0,29
野崎　　　　,女,19,5,10,15,3,0,0,0,0,0,33
野崎　　　　,女,20,5,13,16,7,0,0,0,0,0,41
野崎　　　　,女,21,4,13,16,1,0,0,0,0,0,34
野崎　　　　,女,22,6,18,16,4,0,0,0,0,0,44
野崎　　　　,女,23,9,21,8,2,0,0,0,0,0,40
野崎　　　　,女,24,10,13,16,1,0,0,0,0,0,40
野崎　　　　,女,25,11,15,12,1,0,0,0,0,0,39
野崎　　　　,女,26,4,23,15,2,0,0,0,0,0,44
野崎　　　　,女,27,6,11,14,4,0,0,0,0,0,35
野崎　　　　,女,28,13,12,10,2,0,0,0,0,0,37
野崎　　　　,女,29,13,20,18,2,0,0,0,0,0,53
野崎　　　　,女,30,10,21,11,2,0,0,0,0,0,44
野崎　　　　,女,31,12,22,13,3,0,0,0,0,0,50
野崎　　　　,女,32,6,12,19,1,0,0,0,0,0,38
野崎　　　　,女,33,7,35,10,4,0,0,0,0,0,56
野崎　　　　,女,34,5,12,18,3,0,0,0,0,0,38
野崎　　　　,女,35,7,18,13,5,0,0,0,0,0,43
野崎　　　　,女,36,6,21,9,5,0,0,0,0,0,41
野崎　　　　,女,37,8,21,11,3,0,0,0,0,0,43
野崎　　　　,女,38,6,23,11,5,0,0,0,0,0,45
野崎　　　　,女,39,6,15,11,6,0,0,0,0,0,38
野崎　　　　,女,40,11,18,19,6,0,0,0,0,0,54
野崎　　　　,女,41,9,17,18,2,0,0,0,0,0,46
野崎　　　　,女,42,2,15,19,4,0,0,0,0,0,40
野崎　　　　,女,43,10,26,15,3,0,0,0,0,0,54
野崎　　　　,女,44,5,18,15,1,0,0,0,0,0,39
野崎　　　　,女,45,11,23,17,6,0,0,0,0,0,57
野崎　　　　,女,46,3,11,6,4,0,0,0,0,0,24
野崎　　　　,女,47,8,15,19,6,0,0,0,0,0,48
野崎　　　　,女,48,3,22,11,3,0,0,0,0,0,39
野崎　　　　,女,49,8,14,10,5,0,0,0,0,0,37
野崎　　　　,女,50,13,18,17,1,0,0,0,0,0,49
野崎　　　　,女,51,3,20,13,3,0,0,0,0,0,39
野崎　　　　,女,52,4,16,16,2,0,0,0,0,0,38
野崎　　　　,女,53,7,16,14,1,0,0,0,0,0,38
野崎　　　　,女,54,3,14,11,4,0,0,0,0,0,32
野崎　　　　,女,55,5,8,13,3,0,0,0,0,0,29
野崎　　　　,女,56,5,16,13,2,0,0,0,0,0,36
野崎　　　　,女,57,7,12,12,0,0,0,0,0,0,31
野崎　　　　,女,58,6,9,11,2,0,0,0,0,0,28
野崎　　　　,女,59,4,9,9,5,0,0,0,0,0,27
野崎　　　　,女,60,11,13,14,4,0,0,0,0,0,42
野崎　　　　,女,61,12,16,14,6,0,0,0,0,0,48
