平成25年10月１日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
新川　　　　,男,89,0,2,2,2,5,0,0,0,0,11
新川　　　　,男,90,0,0,0,0,5,1,0,0,0,6
新川　　　　,男,91,0,2,1,1,0,2,0,0,0,6
新川　　　　,男,92,0,0,0,1,3,0,0,0,0,4
新川　　　　,男,93,0,0,0,3,0,0,0,0,0,3
新川　　　　,男,94,0,0,0,0,1,0,0,0,0,1
新川　　　　,男,95,0,0,0,0,1,0,0,0,0,1
新川　　　　,男,96,0,0,0,1,2,0,0,0,0,3
新川　　　　,男,97,0,0,0,1,0,0,0,0,0,1
新川　　　　,男,98,0,0,0,1,0,0,0,0,0,1
新川　　　　,男,99,0,0,0,0,0,1,0,0,0,1
新川　　　　,男,100,0,1,0,0,0,0,0,0,0,1
新川　　　　,男,101,0,0,0,0,0,0,0,0,0,0
新川　　　　,男,102,0,0,0,0,0,0,0,0,0,0
新川　　　　,男,103,0,0,0,0,0,0,0,0,0,0
新川　　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
新川　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
新川　　　　,男,計,825,718,1043,1535,1212,2431,0,0,0,7764
新川　　　　,女,0,3,7,9,12,10,16,0,0,0,57
新川　　　　,女,1,5,12,9,10,7,15,0,0,0,58
新川　　　　,女,2,6,5,11,10,7,23,0,0,0,62
新川　　　　,女,3,8,9,15,12,8,11,0,0,0,63
新川　　　　,女,4,7,4,8,12,4,13,0,0,0,48
新川　　　　,女,5,2,8,10,14,12,22,0,0,0,68
新川　　　　,女,6,3,8,12,15,8,17,0,0,0,63
新川　　　　,女,7,5,3,10,12,6,14,0,0,0,50
新川　　　　,女,8,5,6,6,6,7,18,0,0,0,48
新川　　　　,女,9,6,7,5,13,6,18,0,0,0,55
新川　　　　,女,10,4,8,12,10,10,11,0,0,0,55
新川　　　　,女,11,1,6,5,12,13,19,0,0,0,56
新川　　　　,女,12,7,11,12,18,8,22,0,0,0,78
新川　　　　,女,13,2,5,13,10,10,18,0,0,0,58
新川　　　　,女,14,4,4,6,18,13,21,0,0,0,66
新川　　　　,女,15,11,2,10,18,14,18,0,0,0,73
新川　　　　,女,16,7,7,8,11,20,20,0,0,0,73
新川　　　　,女,17,14,5,3,13,9,25,0,0,0,69
新川　　　　,女,18,9,5,8,12,8,18,0,0,0,60
新川　　　　,女,19,9,10,6,19,11,34,0,0,0,89
新川　　　　,女,20,5,6,8,15,14,57,0,0,0,105
新川　　　　,女,21,11,10,9,11,7,37,0,0,0,85
新川　　　　,女,22,10,13,14,17,15,46,0,0,0,115
新川　　　　,女,23,11,11,13,14,12,63,0,0,0,124
新川　　　　,女,24,11,12,12,15,11,61,0,0,0,122
新川　　　　,女,25,5,17,19,13,13,50,0,0,0,117
新川　　　　,女,26,9,9,13,17,9,42,0,0,0,99
新川　　　　,女,27,13,8,11,14,11,31,0,0,0,88
新川　　　　,女,28,12,13,16,16,11,40,0,0,0,108
新川　　　　,女,29,11,7,12,20,16,43,0,0,0,109
新川　　　　,女,30,14,5,18,12,13,30,0,0,0,92
新川　　　　,女,31,10,13,25,23,16,38,0,0,0,125
新川　　　　,女,32,7,6,10,20,14,25,0,0,0,82
新川　　　　,女,33,9,10,2,21,14,30,0,0,0,86
新川　　　　,女,34,10,18,17,26,11,22,0,0,0,104
新川　　　　,女,35,6,8,15,18,10,32,0,0,0,89
新川　　　　,女,36,7,12,12,34,18,33,0,0,0,116
新川　　　　,女,37,8,13,15,25,15,46,0,0,0,122
新川　　　　,女,38,9,13,17,22,27,32,0,0,0,120
新川　　　　,女,39,14,16,18,25,21,45,0,0,0,139
新川　　　　,女,40,9,10,18,27,15,40,0,0,0,119
新川　　　　,女,41,17,8,16,31,21,42,0,0,0,135
新川　　　　,女,42,20,15,20,22,26,41,0,0,0,144
新川　　　　,女,43,19,15,13,27,18,33,0,0,0,125
新川　　　　,女,44,11,15,13,32,24,31,0,0,0,126
新川　　　　,女,45,13,15,13,13,22,32,0,0,0,108
新川　　　　,女,46,13,10,14,25,15,37,0,0,0,114
新川　　　　,女,47,14,12,6,23,14,22,0,0,0,91
新川　　　　,女,48,19,10,16,24,20,34,0,0,0,123
新川　　　　,女,49,9,12,10,22,14,32,0,0,0,99
新川　　　　,女,50,19,4,13,23,21,28,0,0,0,108
新川　　　　,女,51,16,5,7,18,14,29,0,0,0,89
新川　　　　,女,52,18,6,13,18,17,24,0,0,0,96
新川　　　　,女,53,17,6,21,13,16,31,0,0,0,104
新川　　　　,女,54,8,6,11,17,10,19,0,0,0,71
新川　　　　,女,55,7,5,12,16,15,16,0,0,0,71
新川　　　　,女,56,11,13,4,20,13,16,0,0,0,77
新川　　　　,女,57,9,10,17,15,12,26,0,0,0,89
新川　　　　,女,58,5,7,8,20,13,21,0,0,0,74
新川　　　　,女,59,9,5,11,16,7,20,0,0,0,68
新川　　　　,女,60,7,11,16,18,12,25,0,0,0,89
新川　　　　,女,61,11,8,7,14,18,13,0,0,0,71
新川　　　　,女,62,6,10,7,16,19,16,0,0,0,74
新川　　　　,女,63,17,10,3,23,17,17,0,0,0,87
新川　　　　,女,64,10,8,11,29,14,32,0,0,0,104
新川　　　　,女,65,14,10,19,31,19,27,0,0,0,120
新川　　　　,女,66,11,13,15,18,18,19,0,0,0,94
新川　　　　,女,67,4,7,6,13,9,21,0,0,0,60
新川　　　　,女,68,4,4,7,15,18,24,0,0,0,72
新川　　　　,女,69,7,6,13,19,20,14,0,0,0,79
新川　　　　,女,70,12,7,6,24,16,20,0,0,0,85
新川　　　　,女,71,14,9,13,15,24,19,0,0,0,94
新川　　　　,女,72,16,10,5,12,20,11,0,0,0,74
新川　　　　,女,73,7,5,8,20,15,14,0,0,0,69
新川　　　　,女,74,7,8,7,26,18,14,0,0,0,80
新川　　　　,女,75,14,9,7,19,19,18,0,0,0,86
新川　　　　,女,76,17,6,13,17,17,15,0,0,0,85
新川　　　　,女,77,12,6,8,21,16,7,0,0,0,70
新川　　　　,女,78,9,6,4,14,17,8,0,0,0,58
新川　　　　,女,79,5,3,4,28,18,10,0,0,0,68
新川　　　　,女,80,6,4,4,24,20,18,0,0,0,76
新川　　　　,女,81,13,8,9,19,17,14,0,0,0,80
新川　　　　,女,82,6,6,2,21,15,11,0,0,0,61
新川　　　　,女,83,10,2,4,17,16,9,0,0,0,58
新川　　　　,女,84,5,2,4,14,11,5,0,0,0,41
新川　　　　,女,85,5,3,1,19,14,5,0,0,0,47
新川　　　　,女,86,3,5,2,9,10,3,0,0,0,32
新川　　　　,女,87,7,4,2,8,14,3,0,0,0,38
新川　　　　,女,88,4,0,1,9,13,5,0,0,0,32
新川　　　　,女,89,4,1,3,5,12,6,0,0,0,31
新川　　　　,女,90,3,0,2,5,8,3,0,0,0,21
新川　　　　,女,91,4,1,3,4,7,3,0,0,0,22
新川　　　　,女,92,1,0,1,2,6,4,0,0,0,14
新川　　　　,女,93,2,2,0,1,3,1,0,0,0,9
新川　　　　,女,94,2,1,0,2,4,2,0,0,0,11
新川　　　　,女,95,0,1,1,2,4,2,0,0,0,10
新川　　　　,女,96,1,0,0,2,4,0,0,0,0,7
新川　　　　,女,97,0,0,0,2,5,0,0,0,0,7
新川　　　　,女,98,0,0,0,0,3,3,0,0,0,6
新川　　　　,女,99,0,0,1,0,1,0,0,0,0,2
新川　　　　,女,100,0,0,1,0,1,0,0,0,0,2
新川　　　　,女,101,0,0,0,0,0,0,0,0,0,0
新川　　　　,女,102,0,0,0,0,2,0,0,0,0,2
新川　　　　,女,103,0,0,0,0,1,0,0,0,0,1
新川　　　　,女,104以上,0,0,0,0,0,0,0,0,0,0
新川　　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
新川　　　　,女,計,853,737,930,1614,1331,2191,0,0,0,7656
上連雀　　　,男,0,7,6,3,19,16,9,3,26,14,103
上連雀　　　,男,1,11,5,10,11,6,11,11,26,17,108
上連雀　　　,男,2,11,5,6,10,5,10,12,19,23,101
上連雀　　　,男,3,7,7,5,8,9,10,9,23,17,95
上連雀　　　,男,4,12,5,4,11,9,14,10,18,13,96
上連雀　　　,男,5,9,1,8,14,8,14,8,14,12,88
上連雀　　　,男,6,10,6,4,9,6,10,14,10,15,84
上連雀　　　,男,7,9,7,6,14,10,13,11,15,16,101
上連雀　　　,男,8,11,6,8,14,8,15,8,12,17,99
上連雀　　　,男,9,3,8,7,16,11,7,11,20,12,95
上連雀　　　,男,10,14,4,5,17,7,11,15,13,12,98
上連雀　　　,男,11,6,8,5,11,2,17,13,13,8,83
上連雀　　　,男,12,3,7,8,14,9,13,9,19,11,93
上連雀　　　,男,13,12,6,2,11,8,12,8,16,15,90
上連雀　　　,男,14,10,3,2,11,8,12,13,17,12,88
上連雀　　　,男,15,6,5,5,10,13,17,17,11,17,101
上連雀　　　,男,16,12,8,2,6,7,19,9,20,20,103
上連雀　　　,男,17,11,8,6,11,6,19,11,19,21,112
上連雀　　　,男,18,15,3,5,14,9,22,11,20,21,120
上連雀　　　,男,19,12,12,6,17,10,21,13,17,13,121
上連雀　　　,男,20,9,7,6,21,13,21,13,14,20,124
上連雀　　　,男,21,13,7,8,17,21,10,10,12,16,114
上連雀　　　,男,22,17,3,10,27,15,16,9,10,13,120
上連雀　　　,男,23,20,16,15,21,14,18,14,22,15,155
上連雀　　　,男,24,14,21,14,22,24,14,13,23,12,157
上連雀　　　,男,25,32,13,20,31,30,15,13,16,19,189
上連雀　　　,男,26,31,23,20,20,18,8,9,20,14,163
上連雀　　　,男,27,28,19,19,24,24,23,17,20,17,191
上連雀　　　,男,28,26,15,31,30,23,17,19,23,17,201
上連雀　　　,男,29,27,24,19,31,21,16,28,23,17,206
上連雀　　　,男,30,33,32,21,24,25,24,15,21,26,221
上連雀　　　,男,31,30,20,18,34,28,31,17,28,23,229
上連雀　　　,男,32,37,22,17,26,17,22,22,25,16,204
上連雀　　　,男,33,34,17,15,29,32,21,25,21,14,208
上連雀　　　,男,34,36,21,12,32,34,13,22,29,24,223
上連雀　　　,男,35,33,9,15,31,27,20,22,25,22,204
上連雀　　　,男,36,26,20,19,24,19,22,24,30,26,210
上連雀　　　,男,37,28,14,13,21,25,22,23,32,26,204
上連雀　　　,男,38,33,17,13,27,19,21,22,26,27,205
上連雀　　　,男,39,23,18,8,36,22,24,27,41,27,226
上連雀　　　,男,40,34,12,13,44,33,24,15,40,23,238
上連雀　　　,男,41,36,10,14,36,23,26,25,29,31,230
上連雀　　　,男,42,31,23,9,28,19,19,27,35,22,213
上連雀　　　,男,43,31,12,9,30,25,28,19,32,17,203
上連雀　　　,男,44,27,19,10,32,29,32,23,35,26,233
上連雀　　　,男,45,27,12,11,25,25,19,17,26,24,186
上連雀　　　,男,46,24,17,15,27,17,24,20,28,31,203
上連雀　　　,男,47,30,19,13,36,17,19,19,21,12,186
上連雀　　　,男,48,31,23,13,38,23,18,28,37,30,241
上連雀　　　,男,49,22,10,14,32,14,17,21,28,28,186
上連雀　　　,男,50,31,21,13,27,22,16,16,25,17,188
上連雀　　　,男,51,22,13,6,19,16,19,20,19,16,150
上連雀　　　,男,52,21,19,8,27,22,20,26,28,25,196
上連雀　　　,男,53,24,17,10,19,24,13,22,15,23,167
上連雀　　　,男,54,23,10,9,19,24,16,15,22,21,159
上連雀　　　,男,55,22,13,14,13,17,19,12,15,17,142
上連雀　　　,男,56,16,14,11,11,12,20,13,23,15,135
上連雀　　　,男,57,19,14,8,17,13,11,15,18,18,133
上連雀　　　,男,58,10,16,15,17,19,17,12,10,20,136
上連雀　　　,男,59,15,11,5,13,9,16,18,20,18,125
上連雀　　　,男,60,22,9,3,17,7,21,16,11,19,125
上連雀　　　,男,61,16,14,8,15,19,12,9,24,20,137
上連雀　　　,男,62,16,13,16,20,19,27,25,12,27,175
上連雀　　　,男,63,11,20,8,17,21,23,19,16,23,158
上連雀　　　,男,64,19,25,9,21,23,32,27,20,24,200
上連雀　　　,男,65,13,16,7,16,24,22,22,20,39,179
上連雀　　　,男,66,20,15,9,22,13,23,28,12,24,166
上連雀　　　,男,67,11,18,3,9,9,13,11,7,12,93
上連雀　　　,男,68,8,12,5,16,15,17,13,8,20,114
上連雀　　　,男,69,12,14,8,13,24,14,15,24,19,143
上連雀　　　,男,70,8,11,8,10,22,25,24,12,26,146
上連雀　　　,男,71,10,10,14,12,16,14,14,15,32,137
上連雀　　　,男,72,12,8,6,14,17,15,18,11,22,123
上連雀　　　,男,73,9,7,6,5,12,12,21,11,18,101
上連雀　　　,男,74,4,6,6,9,9,14,6,7,10,71
上連雀　　　,男,75,6,8,6,9,8,13,16,10,24,100
上連雀　　　,男,76,4,12,9,6,4,7,13,7,14,76
上連雀　　　,男,77,8,5,5,7,7,12,14,7,15,80
上連雀　　　,男,78,7,5,3,16,11,10,16,8,17,93
上連雀　　　,男,79,10,8,1,11,6,11,14,11,11,83
上連雀　　　,男,80,7,8,6,8,7,15,12,4,13,80
上連雀　　　,男,81,5,6,5,6,6,9,11,10,6,64
上連雀　　　,男,82,14,3,4,3,4,10,10,6,11,65
上連雀　　　,男,83,5,8,3,7,8,6,13,10,10,70
上連雀　　　,男,84,7,2,4,5,12,5,3,10,10,58
上連雀　　　,男,85,1,4,4,2,5,8,8,7,10,49
上連雀　　　,男,86,3,2,3,5,10,10,7,2,13,55
上連雀　　　,男,87,3,5,3,4,4,3,6,3,6,37
上連雀　　　,男,88,1,2,2,4,3,3,4,2,5,26
上連雀　　　,男,89,3,3,0,2,1,1,1,0,6,17
上連雀　　　,男,90,2,3,2,2,0,5,5,3,2,24
上連雀　　　,男,91,0,1,2,1,2,3,1,0,4,14
上連雀　　　,男,92,0,2,1,1,1,0,2,1,1,9
上連雀　　　,男,93,0,1,1,0,1,2,0,0,0,5
上連雀　　　,男,94,1,0,0,0,1,0,1,1,0,4
上連雀　　　,男,95,0,0,1,0,2,1,0,0,1,5
上連雀　　　,男,96,0,2,0,0,1,0,0,1,0,4
上連雀　　　,男,97,1,0,0,0,2,0,0,0,1,4
上連雀　　　,男,98,0,0,0,0,0,0,0,0,0,0
上連雀　　　,男,99,0,0,0,1,0,0,0,0,1,2
上連雀　　　,男,100,0,0,0,0,0,0,0,0,0,0
上連雀　　　,男,101,0,0,0,0,0,0,0,0,1,1
上連雀　　　,男,102,0,0,0,0,0,0,0,0,0,0
上連雀　　　,男,103,0,0,0,0,0,0,0,0,0,0
上連雀　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
上連雀　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
上連雀　　　,男,計,1496,1051,821,1602,1377,1465,1388,1628,1648,12476
上連雀　　　,女,0,11,4,5,10,10,13,10,22,11,96
上連雀　　　,女,1,9,5,6,18,8,12,17,14,20,109
上連雀　　　,女,2,16,6,4,15,14,9,10,17,6,97
上連雀　　　,女,3,7,1,6,10,13,12,7,19,14,89
上連雀　　　,女,4,9,5,1,20,10,8,9,17,18,97
上連雀　　　,女,5,5,4,3,10,6,6,4,25,16,79
上連雀　　　,女,6,10,6,5,14,4,12,10,14,11,86
上連雀　　　,女,7,7,3,5,15,2,8,13,20,14,87
上連雀　　　,女,8,6,3,3,8,5,11,4,19,12,71
上連雀　　　,女,9,6,4,5,13,9,15,7,16,12,87
上連雀　　　,女,10,10,5,5,7,8,12,12,18,17,94
上連雀　　　,女,11,13,6,5,12,8,9,11,15,10,89
上連雀　　　,女,12,5,4,8,10,8,19,9,15,4,82
上連雀　　　,女,13,5,6,1,7,4,19,22,12,13,89
上連雀　　　,女,14,6,3,2,12,13,16,6,16,12,86
上連雀　　　,女,15,16,11,5,9,7,10,15,18,8,99
上連雀　　　,女,16,3,6,3,17,7,20,19,16,15,106
上連雀　　　,女,17,8,7,7,12,8,15,17,17,20,111
上連雀　　　,女,18,6,9,5,7,8,16,14,14,12,91
上連雀　　　,女,19,8,8,8,12,9,23,11,12,17,108
上連雀　　　,女,20,13,6,7,12,16,19,7,15,16,111
上連雀　　　,女,21,14,10,7,14,18,21,16,16,18,134
上連雀　　　,女,22,14,5,10,22,12,11,12,17,19,122
上連雀　　　,女,23,24,17,6,14,10,14,18,11,21,135
上連雀　　　,女,24,27,15,12,39,15,14,14,21,12,169
上連雀　　　,女,25,29,15,10,22,16,17,17,19,17,162
上連雀　　　,女,26,22,8,5,24,27,23,17,20,21,167
上連雀　　　,女,27,24,26,17,30,28,13,28,14,17,197
上連雀　　　,女,28,32,13,20,23,21,22,19,26,18,194
上連雀　　　,女,29,22,29,18,31,16,19,18,26,18,197
上連雀　　　,女,30,38,20,16,27,21,28,17,33,21,221
上連雀　　　,女,31,27,23,17,28,27,25,16,30,17,210
上連雀　　　,女,32,20,21,15,26,21,29,20,28,17,197
上連雀　　　,女,33,31,26,14,30,24,25,17,32,18,217
上連雀　　　,女,34,28,21,15,22,23,22,26,29,16,202
上連雀　　　,女,35,34,20,21,26,19,24,23,26,19,212
上連雀　　　,女,36,21,17,9,33,16,18,19,32,24,189
上連雀　　　,女,37,15,12,10,28,25,19,21,33,28,191
上連雀　　　,女,38,29,16,16,20,16,14,18,27,27,183
上連雀　　　,女,39,35,18,15,37,15,26,19,40,24,229
上連雀　　　,女,40,25,12,10,32,21,30,20,34,16,200
上連雀　　　,女,41,28,12,11,30,12,23,29,33,28,206
上連雀　　　,女,42,26,16,13,29,19,28,19,36,22,208
上連雀　　　,女,43,25,11,18,33,24,20,23,23,19,196
上連雀　　　,女,44,24,23,9,32,20,20,24,28,26,206
上連雀　　　,女,45,23,17,8,26,10,20,30,27,24,185
上連雀　　　,女,46,35,18,10,22,11,22,30,29,21,198
上連雀　　　,女,47,28,14,12,31,13,20,12,25,14,169
上連雀　　　,女,48,24,18,10,32,8,19,23,29,27,190
上連雀　　　,女,49,19,13,11,26,19,19,11,32,17,167
上連雀　　　,女,50,22,16,11,23,14,18,23,26,29,182
上連雀　　　,女,51,18,13,12,21,21,23,13,21,23,165
上連雀　　　,女,52,27,9,10,18,22,23,18,19,20,166
上連雀　　　,女,53,10,14,6,10,26,19,14,24,17,140
上連雀　　　,女,54,15,17,13,21,22,21,22,31,23,185
上連雀　　　,女,55,20,10,6,15,16,15,17,17,21,137
上連雀　　　,女,56,17,12,10,20,12,24,13,17,17,142
上連雀　　　,女,57,14,12,10,12,13,16,13,13,16,119
上連雀　　　,女,58,18,14,11,20,9,20,19,12,22,145
上連雀　　　,女,59,17,14,6,13,13,23,18,20,11,135
上連雀　　　,女,60,10,12,6,17,9,11,18,14,21,118
上連雀　　　,女,61,12,16,5,8,18,17,18,14,24,132
上連雀　　　,女,62,15,11,8,17,17,22,15,23,24,152
上連雀　　　,女,63,14,26,11,14,11,18,17,25,26,162
上連雀　　　,女,64,26,22,9,24,22,20,25,17,25,190
上連雀　　　,女,65,22,16,12,22,21,25,25,16,28,187
上連雀　　　,女,66,16,12,9,12,26,24,19,23,31,172
上連雀　　　,女,67,10,6,8,13,14,14,14,11,19,109
上連雀　　　,女,68,9,12,8,14,13,15,18,9,30,128
上連雀　　　,女,69,10,16,8,13,19,17,22,20,27,152
上連雀　　　,女,70,11,21,8,13,15,19,21,18,30,156
上連雀　　　,女,71,9,24,4,10,11,21,19,19,32,149
上連雀　　　,女,72,13,10,10,13,15,31,22,17,14,145
上連雀　　　,女,73,14,9,6,9,15,16,22,13,18,122
上連雀　　　,女,74,7,8,8,15,13,16,20,10,19,116
上連雀　　　,女,75,7,14,6,7,17,22,19,8,20,120
上連雀　　　,女,76,16,7,6,12,11,17,20,11,21,121
上連雀　　　,女,77,21,14,10,14,17,18,15,19,22,150
上連雀　　　,女,78,11,12,10,14,13,19,27,8,13,127
上連雀　　　,女,79,10,7,12,11,12,19,16,5,12,104
上連雀　　　,女,80,6,9,7,9,15,20,8,12,19,105
上連雀　　　,女,81,5,11,7,11,11,18,10,10,17,100
上連雀　　　,女,82,13,11,6,6,11,14,17,17,15,110
上連雀　　　,女,83,6,10,6,8,11,12,15,7,16,91
上連雀　　　,女,84,5,10,7,9,13,15,13,6,18,96
上連雀　　　,女,85,7,6,6,10,7,9,9,5,12,71
上連雀　　　,女,86,7,7,6,14,7,19,10,4,7,81
上連雀　　　,女,87,3,9,1,15,13,10,11,4,8,74
上連雀　　　,女,88,5,7,2,9,5,10,7,11,7,63
上連雀　　　,女,89,2,8,3,3,11,8,4,6,8,53
上連雀　　　,女,90,2,6,2,7,3,8,6,2,5,41
上連雀　　　,女,91,5,7,5,7,8,7,3,2,5,49
上連雀　　　,女,92,1,4,1,4,7,5,5,3,4,34
上連雀　　　,女,93,0,4,4,0,7,3,2,2,6,28
上連雀　　　,女,94,1,3,1,1,2,1,4,1,3,17
上連雀　　　,女,95,1,6,1,0,4,6,2,2,3,25
上連雀　　　,女,96,1,2,2,1,2,1,0,1,2,12
上連雀　　　,女,97,0,4,0,2,0,2,2,2,2,14
上連雀　　　,女,98,0,2,3,0,2,0,2,0,3,12
上連雀　　　,女,99,0,0,1,1,1,0,0,1,0,4
上連雀　　　,女,100,0,0,1,1,0,0,1,0,2,5
上連雀　　　,女,101,0,0,0,0,1,2,0,0,1,4
上連雀　　　,女,102,0,0,0,0,0,0,0,0,0,0
上連雀　　　,女,103,0,1,0,0,0,0,0,0,1,2
上連雀　　　,女,104以上,0,0,0,1,0,0,0,0,0,1
上連雀　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
上連雀　　　,女,計,1433,1131,795,1603,1322,1642,1503,1725,1683,12837
井口　　　　,男,0,15,15,5,6,0,0,0,0,0,41
井口　　　　,男,1,14,5,8,9,4,0,0,0,0,40
井口　　　　,男,2,12,10,11,17,4,0,0,0,0,54
井口　　　　,男,3,18,10,4,12,1,0,0,0,0,45
井口　　　　,男,4,20,11,13,20,5,0,0,0,0,69
井口　　　　,男,5,19,12,5,14,1,0,0,0,0,51
井口　　　　,男,6,19,8,10,17,3,0,0,0,0,57
井口　　　　,男,7,17,11,10,15,4,0,0,0,0,57
井口　　　　,男,8,21,13,9,20,4,0,0,0,0,67
井口　　　　,男,9,15,19,7,14,6,0,0,0,0,61
井口　　　　,男,10,16,19,6,21,2,0,0,0,0,64
井口　　　　,男,11,24,13,7,16,2,0,0,0,0,62
井口　　　　,男,12,15,10,9,13,1,0,0,0,0,48
井口　　　　,男,13,10,22,14,16,3,0,0,0,0,65
井口　　　　,男,14,19,15,7,15,2,0,0,0,0,58
井口　　　　,男,15,16,20,10,13,3,0,0,0,0,62
井口　　　　,男,16,15,14,7,13,3,0,0,0,0,52
井口　　　　,男,17,17,10,6,5,4,0,0,0,0,42
井口　　　　,男,18,14,13,9,11,2,0,0,0,0,49
井口　　　　,男,19,16,13,4,20,7,0,0,0,0,60
井口　　　　,男,20,25,17,13,17,3,0,0,0,0,75
井口　　　　,男,21,27,18,10,19,3,0,0,0,0,77
井口　　　　,男,22,27,12,11,17,2,0,0,0,0,69
井口　　　　,男,23,22,9,5,28,7,0,0,0,0,71
井口　　　　,男,24,22,20,8,18,3,0,0,0,0,71
井口　　　　,男,25,21,15,9,12,6,0,0,0,0,63
井口　　　　,男,26,20,10,15,21,7,0,0,0,0,73
井口　　　　,男,27,37,14,13,16,7,0,0,0,0,87
井口　　　　,男,28,21,14,14,16,5,0,0,0,0,70
井口　　　　,男,29,31,11,17,10,6,0,0,0,0,75
井口　　　　,男,30,26,12,17,21,7,0,0,0,0,83
井口　　　　,男,31,38,15,10,32,3,0,0,0,0,98
井口　　　　,男,32,29,23,13,20,6,0,0,0,0,91
井口　　　　,男,33,27,16,20,25,7,0,0,0,0,95
井口　　　　,男,34,26,14,9,14,9,0,0,0,0,72
井口　　　　,男,35,36,11,10,28,5,0,0,0,0,90
井口　　　　,男,36,38,15,19,35,6,0,0,0,0,113
井口　　　　,男,37,27,19,10,26,3,0,0,0,0,85
井口　　　　,男,38,34,25,10,40,5,0,0,0,0,114
井口　　　　,男,39,40,22,25,22,4,0,0,0,0,113
井口　　　　,男,40,26,22,17,21,5,0,0,0,0,91
井口　　　　,男,41,37,23,12,16,8,0,0,0,0,96
井口　　　　,男,42,40,29,12,24,2,0,0,0,0,107
井口　　　　,男,43,37,20,17,33,4,0,0,0,0,111
井口　　　　,男,44,36,21,26,22,10,0,0,0,0,115
井口　　　　,男,45,32,24,13,25,10,0,0,0,0,104
井口　　　　,男,46,36,34,21,17,4,0,0,0,0,112
井口　　　　,男,47,28,17,10,26,6,0,0,0,0,87
井口　　　　,男,48,40,26,25,22,5,0,0,0,0,118
井口　　　　,男,49,35,26,18,30,6,0,0,0,0,115
井口　　　　,男,50,35,27,14,23,8,0,0,0,0,107
井口　　　　,男,51,30,18,17,19,11,0,0,0,0,95
井口　　　　,男,52,19,13,14,22,6,0,0,0,0,74
井口　　　　,男,53,18,15,12,25,6,0,0,0,0,76
井口　　　　,男,54,21,12,15,18,6,0,0,0,0,72
井口　　　　,男,55,22,15,8,22,10,0,0,0,0,77
井口　　　　,男,56,25,11,7,13,3,0,0,0,0,59
井口　　　　,男,57,16,12,8,22,3,0,0,0,0,61
井口　　　　,男,58,14,10,12,18,4,0,0,0,0,58
井口　　　　,男,59,18,14,6,17,9,0,0,0,0,64
井口　　　　,男,60,21,8,8,14,7,0,0,0,0,58
井口　　　　,男,61,15,15,7,15,5,0,0,0,0,57
井口　　　　,男,62,19,11,15,23,9,0,0,0,0,77
井口　　　　,男,63,18,13,13,16,3,0,0,0,0,63
井口　　　　,男,64,14,11,15,13,7,0,0,0,0,60
井口　　　　,男,65,14,13,14,26,9,0,0,0,0,76
井口　　　　,男,66,15,11,11,6,7,0,0,0,0,50
井口　　　　,男,67,11,8,9,8,4,0,0,0,0,40
井口　　　　,男,68,14,12,16,14,9,0,0,0,0,65
井口　　　　,男,69,17,12,10,10,10,0,0,0,0,59
井口　　　　,男,70,10,13,10,10,8,0,0,0,0,51
井口　　　　,男,71,16,7,6,16,7,0,0,0,0,52
井口　　　　,男,72,9,18,11,12,8,0,0,0,0,58
井口　　　　,男,73,8,6,2,15,7,0,0,0,0,38
井口　　　　,男,74,7,3,7,9,5,0,0,0,0,31
井口　　　　,男,75,6,6,8,10,9,0,0,0,0,39
井口　　　　,男,76,5,6,10,12,7,0,0,0,0,40
井口　　　　,男,77,9,9,8,11,5,0,0,0,0,42
井口　　　　,男,78,5,4,8,9,2,0,0,0,0,28
井口　　　　,男,79,7,13,4,5,6,0,0,0,0,35
井口　　　　,男,80,6,12,5,13,4,0,0,0,0,40
井口　　　　,男,81,7,5,6,12,6,0,0,0,0,36
井口　　　　,男,82,5,3,5,7,4,0,0,0,0,24
井口　　　　,男,83,6,4,6,7,2,0,0,0,0,25
井口　　　　,男,84,4,1,8,3,0,0,0,0,0,16
井口　　　　,男,85,8,6,5,7,3,0,0,0,0,29
井口　　　　,男,86,6,2,1,10,2,0,0,0,0,21
井口　　　　,男,87,0,4,1,6,1,0,0,0,0,12
井口　　　　,男,88,1,2,5,5,2,0,0,0,0,15
井口　　　　,男,89,1,1,2,2,1,0,0,0,0,7
井口　　　　,男,90,2,2,1,1,0,0,0,0,0,6
井口　　　　,男,91,2,1,1,2,0,0,0,0,0,6
井口　　　　,男,92,2,2,1,2,2,0,0,0,0,9
井口　　　　,男,93,0,0,1,2,0,0,0,0,0,3
井口　　　　,男,94,1,0,0,2,0,0,0,0,0,3
井口　　　　,男,95,1,0,0,1,0,0,0,0,0,2
井口　　　　,男,96,0,1,0,0,1,0,0,0,0,2
井口　　　　,男,97,0,0,0,0,0,0,0,0,0,0
井口　　　　,男,98,0,0,0,0,0,0,0,0,0,0
井口　　　　,男,99,0,0,0,0,0,0,0,0,0,0
井口　　　　,男,100,0,0,0,0,0,0,0,0,0,0
