平成27年10月１日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
北野　　　　,男,92,0,2,3,1,0,0,0,0,0,6
北野　　　　,男,93,1,0,0,0,0,0,0,0,0,1
北野　　　　,男,94,0,0,0,0,0,0,0,0,0,0
北野　　　　,男,95,0,0,0,0,0,0,0,0,0,0
北野　　　　,男,96,0,0,0,1,0,0,0,0,0,1
北野　　　　,男,97,0,0,0,0,0,0,0,0,0,0
北野　　　　,男,98,0,0,1,0,0,0,0,0,0,1
北野　　　　,男,99,0,0,0,0,0,0,0,0,0,0
北野　　　　,男,100,0,0,0,0,0,0,0,0,0,0
北野　　　　,男,101,0,0,0,0,0,0,0,0,0,0
北野　　　　,男,102,0,0,0,0,0,0,0,0,0,0
北野　　　　,男,103,0,0,0,0,0,0,0,0,0,0
北野　　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
北野　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
北野　　　　,男,計,703,998,1107,984,0,0,0,0,0,3792
北野　　　　,女,0,6,9,4,7,0,0,0,0,0,26
北野　　　　,女,1,6,13,7,5,0,0,0,0,0,31
北野　　　　,女,2,3,10,3,8,0,0,0,0,0,24
北野　　　　,女,3,4,17,7,11,0,0,0,0,0,39
北野　　　　,女,4,8,8,7,5,0,0,0,0,0,28
北野　　　　,女,5,6,11,6,6,0,0,0,0,0,29
北野　　　　,女,6,3,9,10,12,0,0,0,0,0,34
北野　　　　,女,7,5,10,8,14,0,0,0,0,0,37
北野　　　　,女,8,9,13,9,6,0,0,0,0,0,37
北野　　　　,女,9,11,10,18,12,0,0,0,0,0,51
北野　　　　,女,10,6,11,13,10,0,0,0,0,0,40
北野　　　　,女,11,9,8,14,7,0,0,0,0,0,38
北野　　　　,女,12,10,6,15,7,0,0,0,0,0,38
北野　　　　,女,13,6,6,12,9,0,0,0,0,0,33
北野　　　　,女,14,9,10,11,3,0,0,0,0,0,33
北野　　　　,女,15,5,17,12,9,0,0,0,0,0,43
北野　　　　,女,16,12,10,7,6,0,0,0,0,0,35
北野　　　　,女,17,6,12,7,11,0,0,0,0,0,36
北野　　　　,女,18,12,9,11,7,0,0,0,0,0,39
北野　　　　,女,19,11,7,12,8,0,0,0,0,0,38
北野　　　　,女,20,17,18,21,15,0,0,0,0,0,71
北野　　　　,女,21,18,15,16,17,0,0,0,0,0,66
北野　　　　,女,22,20,14,20,20,0,0,0,0,0,74
北野　　　　,女,23,13,15,16,27,0,0,0,0,0,71
北野　　　　,女,24,9,12,15,13,0,0,0,0,0,49
北野　　　　,女,25,5,15,12,19,0,0,0,0,0,51
北野　　　　,女,26,4,20,11,16,0,0,0,0,0,51
北野　　　　,女,27,7,15,11,22,0,0,0,0,0,55
北野　　　　,女,28,7,19,11,19,0,0,0,0,0,56
北野　　　　,女,29,7,17,8,10,0,0,0,0,0,42
北野　　　　,女,30,5,11,14,24,0,0,0,0,0,54
北野　　　　,女,31,5,16,18,14,0,0,0,0,0,53
北野　　　　,女,32,9,21,15,24,0,0,0,0,0,69
北野　　　　,女,33,9,16,10,11,0,0,0,0,0,46
北野　　　　,女,34,8,25,10,14,0,0,0,0,0,57
北野　　　　,女,35,3,17,16,16,0,0,0,0,0,52
北野　　　　,女,36,10,16,16,11,0,0,0,0,0,53
北野　　　　,女,37,9,17,21,13,0,0,0,0,0,60
北野　　　　,女,38,11,14,12,16,0,0,0,0,0,53
北野　　　　,女,39,7,13,18,20,0,0,0,0,0,58
北野　　　　,女,40,12,11,14,20,0,0,0,0,0,57
北野　　　　,女,41,18,14,20,17,0,0,0,0,0,69
北野　　　　,女,42,9,23,25,12,0,0,0,0,0,69
北野　　　　,女,43,9,22,20,23,0,0,0,0,0,74
北野　　　　,女,44,15,16,28,14,0,0,0,0,0,73
北野　　　　,女,45,12,19,20,27,0,0,0,0,0,78
北野　　　　,女,46,18,14,14,11,0,0,0,0,0,57
北野　　　　,女,47,15,18,21,16,0,0,0,0,0,70
北野　　　　,女,48,14,14,14,14,0,0,0,0,0,56
北野　　　　,女,49,10,7,20,12,0,0,0,0,0,49
北野　　　　,女,50,8,23,13,19,0,0,0,0,0,63
北野　　　　,女,51,12,10,17,10,0,0,0,0,0,49
北野　　　　,女,52,10,9,13,16,0,0,0,0,0,48
北野　　　　,女,53,9,13,16,8,0,0,0,0,0,46
北野　　　　,女,54,4,7,16,10,0,0,0,0,0,37
北野　　　　,女,55,5,9,14,9,0,0,0,0,0,37
北野　　　　,女,56,5,7,8,4,0,0,0,0,0,24
北野　　　　,女,57,6,12,8,10,0,0,0,0,0,36
北野　　　　,女,58,5,9,12,4,0,0,0,0,0,30
北野　　　　,女,59,4,5,16,12,0,0,0,0,0,37
北野　　　　,女,60,4,5,9,12,0,0,0,0,0,30
北野　　　　,女,61,11,6,14,11,0,0,0,0,0,42
北野　　　　,女,62,6,9,6,11,0,0,0,0,0,32
北野　　　　,女,63,8,6,17,7,0,0,0,0,0,38
北野　　　　,女,64,7,11,9,11,0,0,0,0,0,38
北野　　　　,女,65,10,8,12,7,0,0,0,0,0,37
北野　　　　,女,66,9,12,14,18,0,0,0,0,0,53
北野　　　　,女,67,13,11,10,15,0,0,0,0,0,49
北野　　　　,女,68,13,9,14,12,0,0,0,0,0,48
北野　　　　,女,69,7,6,9,9,0,0,0,0,0,31
北野　　　　,女,70,5,4,12,7,0,0,0,0,0,28
北野　　　　,女,71,3,7,19,10,0,0,0,0,0,39
北野　　　　,女,72,5,12,10,6,0,0,0,0,0,33
北野　　　　,女,73,5,11,13,7,0,0,0,0,0,36
北野　　　　,女,74,8,13,5,12,0,0,0,0,0,38
北野　　　　,女,75,5,2,12,11,0,0,0,0,0,30
北野　　　　,女,76,10,8,2,8,0,0,0,0,0,28
北野　　　　,女,77,9,6,7,6,0,0,0,0,0,28
北野　　　　,女,78,11,6,10,10,0,0,0,0,0,37
北野　　　　,女,79,9,3,8,3,0,0,0,0,0,23
北野　　　　,女,80,5,8,5,11,0,0,0,0,0,29
北野　　　　,女,81,8,6,5,5,0,0,0,0,0,24
北野　　　　,女,82,5,6,3,5,0,0,0,0,0,19
北野　　　　,女,83,8,3,5,5,0,0,0,0,0,21
北野　　　　,女,84,5,7,3,6,0,0,0,0,0,21
北野　　　　,女,85,2,1,3,3,0,0,0,0,0,9
北野　　　　,女,86,3,3,6,2,0,0,0,0,0,14
北野　　　　,女,87,6,3,3,3,0,0,0,0,0,15
北野　　　　,女,88,3,3,2,2,0,0,0,0,0,10
北野　　　　,女,89,1,4,0,2,0,0,0,0,0,7
北野　　　　,女,90,2,0,2,2,0,0,0,0,0,6
北野　　　　,女,91,0,1,0,5,0,0,0,0,0,6
北野　　　　,女,92,2,0,0,3,0,0,0,0,0,5
北野　　　　,女,93,0,1,0,0,0,0,0,0,0,1
北野　　　　,女,94,1,0,1,0,0,0,0,0,0,2
北野　　　　,女,95,0,2,0,1,0,0,0,0,0,3
北野　　　　,女,96,0,3,0,1,0,0,0,0,0,4
北野　　　　,女,97,0,1,0,0,0,0,0,0,0,1
北野　　　　,女,98,0,0,0,0,0,0,0,0,0,0
北野　　　　,女,99,0,0,0,0,0,0,0,0,0,0
北野　　　　,女,100,0,0,0,0,0,0,0,0,0,0
北野　　　　,女,101,0,0,0,0,0,0,0,0,0,0
北野　　　　,女,102,0,0,0,0,0,0,0,0,0,0
北野　　　　,女,103,0,0,0,0,0,0,0,0,0,0
北野　　　　,女,104以上,0,0,0,0,0,0,0,0,0,0
北野　　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
北野　　　　,女,計,739,1001,1063,1021,0,0,0,0,0,3824
新川　　　　,男,0,16,11,9,11,11,21,0,0,0,79
新川　　　　,男,1,14,7,7,18,11,21,0,0,0,78
新川　　　　,男,2,15,11,12,6,13,12,0,0,0,69
新川　　　　,男,3,17,7,14,12,9,14,0,0,0,73
新川　　　　,男,4,19,10,10,14,10,12,0,0,0,75
新川　　　　,男,5,7,7,8,21,5,14,0,0,0,62
新川　　　　,男,6,16,5,9,12,10,19,0,0,0,71
新川　　　　,男,7,11,6,9,14,4,15,0,0,0,59
新川　　　　,男,8,4,7,9,14,11,9,0,0,0,54
新川　　　　,男,9,10,7,7,12,7,16,0,0,0,59
新川　　　　,男,10,6,5,10,17,10,17,0,0,0,65
新川　　　　,男,11,3,13,10,13,8,13,0,0,0,60
新川　　　　,男,12,5,8,7,10,9,20,0,0,0,59
新川　　　　,男,13,7,7,7,21,9,28,0,0,0,79
新川　　　　,男,14,8,12,10,9,9,19,0,0,0,67
新川　　　　,男,15,7,12,4,9,10,27,0,0,0,69
新川　　　　,男,16,7,6,7,12,14,23,0,0,0,69
新川　　　　,男,17,8,10,9,15,14,19,0,0,0,75
新川　　　　,男,18,10,9,10,17,14,48,0,0,0,108
新川　　　　,男,19,7,8,9,22,11,84,0,0,0,141
新川　　　　,男,20,11,8,12,14,17,79,0,0,0,141
新川　　　　,男,21,11,8,13,13,17,52,0,0,0,114
新川　　　　,男,22,19,3,17,15,12,52,0,0,0,118
新川　　　　,男,23,8,3,19,23,8,39,0,0,0,100
新川　　　　,男,24,9,9,15,11,10,47,0,0,0,101
新川　　　　,男,25,13,5,29,13,7,44,0,0,0,111
新川　　　　,男,26,12,13,21,20,13,29,0,0,0,108
新川　　　　,男,27,20,4,19,18,16,34,0,0,0,111
新川　　　　,男,28,17,5,22,11,6,42,0,0,0,103
新川　　　　,男,29,13,10,20,14,18,31,0,0,0,106
新川　　　　,男,30,20,7,18,23,12,35,0,0,0,115
新川　　　　,男,31,27,13,15,16,18,37,0,0,0,126
新川　　　　,男,32,19,13,12,26,20,26,0,0,0,116
新川　　　　,男,33,23,7,22,13,16,38,0,0,0,119
新川　　　　,男,34,20,9,18,19,14,25,0,0,0,105
新川　　　　,男,35,19,9,18,19,14,37,0,0,0,116
新川　　　　,男,36,24,18,17,24,18,24,0,0,0,125
新川　　　　,男,37,25,8,14,27,16,34,0,0,0,124
新川　　　　,男,38,14,11,20,22,16,37,0,0,0,120
新川　　　　,男,39,17,14,18,24,10,25,0,0,0,108
新川　　　　,男,40,22,13,19,21,15,31,0,0,0,121
新川　　　　,男,41,17,12,15,29,17,46,0,0,0,136
新川　　　　,男,42,25,9,20,29,23,36,0,0,0,142
新川　　　　,男,43,17,9,20,25,21,53,0,0,0,145
新川　　　　,男,44,15,13,22,22,20,38,0,0,0,130
新川　　　　,男,45,19,19,20,30,18,41,0,0,0,147
新川　　　　,男,46,14,18,12,28,15,52,0,0,0,139
新川　　　　,男,47,17,11,17,37,29,42,0,0,0,153
新川　　　　,男,48,18,18,20,22,16,26,0,0,0,120
新川　　　　,男,49,18,7,12,20,16,32,0,0,0,105
新川　　　　,男,50,14,12,14,27,21,29,0,0,0,117
新川　　　　,男,51,10,14,16,35,18,34,0,0,0,127
新川　　　　,男,52,18,13,13,19,18,32,0,0,0,113
新川　　　　,男,53,7,15,14,21,17,49,0,0,0,123
新川　　　　,男,54,12,6,8,26,19,28,0,0,0,99
新川　　　　,男,55,19,7,15,23,13,25,0,0,0,102
新川　　　　,男,56,13,11,15,23,15,34,0,0,0,111
新川　　　　,男,57,7,10,11,19,11,22,0,0,0,80
新川　　　　,男,58,8,11,13,16,11,28,0,0,0,87
新川　　　　,男,59,7,9,13,20,11,18,0,0,0,78
新川　　　　,男,60,9,5,10,16,17,13,0,0,0,70
新川　　　　,男,61,17,5,19,27,16,18,0,0,0,102
新川　　　　,男,62,13,11,14,18,19,20,0,0,0,95
新川　　　　,男,63,4,5,15,16,17,26,0,0,0,83
新川　　　　,男,64,10,8,12,16,18,26,0,0,0,90
新川　　　　,男,65,5,10,15,28,16,26,0,0,0,100
新川　　　　,男,66,13,11,12,21,14,22,0,0,0,93
新川　　　　,男,67,8,10,19,19,13,26,0,0,0,95
新川　　　　,男,68,12,7,11,10,17,24,0,0,0,81
新川　　　　,男,69,6,5,7,12,6,15,0,0,0,51
新川　　　　,男,70,8,5,3,18,12,19,0,0,0,65
新川　　　　,男,71,14,5,8,17,15,19,0,0,0,78
新川　　　　,男,72,3,9,5,17,22,13,0,0,0,69
新川　　　　,男,73,8,8,8,11,17,19,0,0,0,71
新川　　　　,男,74,5,7,8,14,11,15,0,0,0,60
新川　　　　,男,75,10,4,7,15,13,11,0,0,0,60
新川　　　　,男,76,5,2,9,8,12,13,0,0,0,49
新川　　　　,男,77,10,6,6,18,15,13,0,0,0,68
新川　　　　,男,78,11,8,4,17,12,13,0,0,0,65
新川　　　　,男,79,4,1,2,15,7,9,0,0,0,38
新川　　　　,男,80,7,4,5,12,12,9,0,0,0,49
新川　　　　,男,81,6,2,7,14,15,2,0,0,0,46
新川　　　　,男,82,6,4,3,6,12,6,0,0,0,37
新川　　　　,男,83,6,4,5,15,10,6,0,0,0,46
新川　　　　,男,84,5,4,2,13,11,8,0,0,0,43
新川　　　　,男,85,2,1,2,19,5,9,0,0,0,38
新川　　　　,男,86,3,4,5,10,7,5,0,0,0,34
新川　　　　,男,87,6,0,0,8,7,3,0,0,0,24
新川　　　　,男,88,2,0,1,8,3,6,0,0,0,20
新川　　　　,男,89,2,2,1,8,3,2,0,0,0,18
新川　　　　,男,90,1,0,0,4,3,1,0,0,0,9
新川　　　　,男,91,0,0,2,3,6,0,0,0,0,11
新川　　　　,男,92,0,0,0,0,3,0,0,0,0,3
新川　　　　,男,93,0,1,1,1,1,1,0,0,0,5
新川　　　　,男,94,0,0,0,1,0,0,0,0,0,1
新川　　　　,男,95,0,0,0,3,0,2,0,0,0,5
新川　　　　,男,96,0,0,0,0,0,0,0,0,0,0
新川　　　　,男,97,0,0,0,0,0,0,0,0,0,0
新川　　　　,男,98,0,0,0,1,1,0,0,0,0,2
新川　　　　,男,99,0,0,0,0,0,0,0,0,0,0
新川　　　　,男,100,0,0,0,1,0,0,0,0,0,1
新川　　　　,男,101,0,0,0,0,0,1,0,0,0,1
新川　　　　,男,102,0,1,0,0,0,0,0,0,0,1
新川　　　　,男,103,0,0,0,0,0,0,0,0,0,0
新川　　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
新川　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
新川　　　　,男,計,1056,741,1073,1596,1209,2335,0,0,0,8010
新川　　　　,女,0,17,6,13,14,13,12,0,0,0,75
新川　　　　,女,1,10,4,12,19,10,19,0,0,0,74
新川　　　　,女,2,13,11,9,11,8,10,0,0,0,62
新川　　　　,女,3,17,14,9,13,8,13,0,0,0,74
新川　　　　,女,4,7,8,11,8,7,21,0,0,0,62
新川　　　　,女,5,11,7,16,14,6,10,0,0,0,64
新川　　　　,女,6,8,3,14,11,4,16,0,0,0,56
新川　　　　,女,7,5,11,9,18,11,15,0,0,0,69
新川　　　　,女,8,6,5,12,15,7,17,0,0,0,62
新川　　　　,女,9,6,4,8,11,4,16,0,0,0,49
新川　　　　,女,10,7,6,7,7,7,15,0,0,0,49
新川　　　　,女,11,7,10,5,10,6,16,0,0,0,54
新川　　　　,女,12,3,7,12,12,8,14,0,0,0,56
新川　　　　,女,13,3,7,6,14,13,16,0,0,0,59
新川　　　　,女,14,8,11,12,23,8,25,0,0,0,87
新川　　　　,女,15,1,5,14,12,9,13,0,0,0,54
新川　　　　,女,16,9,3,8,18,12,22,0,0,0,72
新川　　　　,女,17,12,3,7,20,12,19,0,0,0,73
新川　　　　,女,18,8,7,11,14,19,22,0,0,0,81
新川　　　　,女,19,15,7,3,16,9,40,0,0,0,90
新川　　　　,女,20,12,6,10,17,10,42,0,0,0,97
新川　　　　,女,21,12,11,12,18,15,34,0,0,0,102
新川　　　　,女,22,9,11,14,20,13,55,0,0,0,122
新川　　　　,女,23,19,15,10,18,12,55,0,0,0,129
新川　　　　,女,24,14,15,16,18,13,48,0,0,0,124
新川　　　　,女,25,10,12,12,16,12,52,0,0,0,114
新川　　　　,女,26,12,8,15,16,11,46,0,0,0,108
新川　　　　,女,27,7,18,21,14,11,40,0,0,0,111
新川　　　　,女,28,19,9,13,17,11,44,0,0,0,113
新川　　　　,女,29,14,7,11,15,11,38,0,0,0,96
新川　　　　,女,30,21,15,22,21,12,38,0,0,0,129
新川　　　　,女,31,18,13,11,24,12,40,0,0,0,118
新川　　　　,女,32,20,5,15,20,14,33,0,0,0,107
新川　　　　,女,33,20,15,21,20,15,29,0,0,0,120
新川　　　　,女,34,16,6,8,19,14,21,0,0,0,84
新川　　　　,女,35,27,9,3,20,12,29,0,0,0,100
新川　　　　,女,36,22,15,20,28,14,17,0,0,0,116
新川　　　　,女,37,22,11,16,24,8,31,0,0,0,112
新川　　　　,女,38,19,13,16,30,18,30,0,0,0,126
新川　　　　,女,39,8,15,20,24,17,40,0,0,0,124
新川　　　　,女,40,13,13,18,20,25,29,0,0,0,118
新川　　　　,女,41,19,17,15,29,20,40,0,0,0,140
新川　　　　,女,42,13,11,17,27,17,34,0,0,0,119
新川　　　　,女,43,16,13,15,32,18,32,0,0,0,126
新川　　　　,女,44,23,17,18,25,24,41,0,0,0,148
新川　　　　,女,45,19,13,13,26,20,29,0,0,0,120
新川　　　　,女,46,13,14,13,28,26,33,0,0,0,127
新川　　　　,女,47,10,17,13,15,22,34,0,0,0,111
新川　　　　,女,48,13,7,14,26,17,38,0,0,0,115
新川　　　　,女,49,14,12,8,23,13,22,0,0,0,92
新川　　　　,女,50,20,10,18,24,22,33,0,0,0,127
新川　　　　,女,51,10,14,8,21,15,29,0,0,0,97
新川　　　　,女,52,17,3,13,26,21,27,0,0,0,107
新川　　　　,女,53,19,6,9,18,13,31,0,0,0,96
新川　　　　,女,54,17,6,13,16,18,19,0,0,0,89
新川　　　　,女,55,19,7,21,15,19,30,0,0,0,111
新川　　　　,女,56,7,7,13,20,9,14,0,0,0,70
新川　　　　,女,57,8,5,15,17,15,12,0,0,0,72
新川　　　　,女,58,11,12,5,19,15,15,0,0,0,77
新川　　　　,女,59,9,9,16,16,11,25,0,0,0,86
新川　　　　,女,60,6,7,9,18,14,20,0,0,0,74
新川　　　　,女,61,11,5,10,18,6,17,0,0,0,67
新川　　　　,女,62,6,11,14,21,13,24,0,0,0,89
新川　　　　,女,63,12,8,9,16,18,13,0,0,0,76
新川　　　　,女,64,7,11,8,14,21,13,0,0,0,74
新川　　　　,女,65,16,10,3,23,15,16,0,0,0,83
新川　　　　,女,66,11,8,12,32,15,32,0,0,0,110
新川　　　　,女,67,15,9,18,31,20,26,0,0,0,119
新川　　　　,女,68,15,10,15,16,20,20,0,0,0,96
新川　　　　,女,69,6,7,6,12,9,21,0,0,0,61
新川　　　　,女,70,6,4,7,16,19,23,0,0,0,75
新川　　　　,女,71,7,7,12,19,19,14,0,0,0,78
新川　　　　,女,72,12,5,6,26,17,20,0,0,0,86
新川　　　　,女,73,14,7,10,15,25,18,0,0,0,89
新川　　　　,女,74,15,10,4,12,22,11,0,0,0,74
新川　　　　,女,75,8,4,9,17,17,13,0,0,0,68
新川　　　　,女,76,6,7,5,23,15,13,0,0,0,69
新川　　　　,女,77,13,6,7,16,16,19,0,0,0,77
新川　　　　,女,78,16,6,13,17,15,14,0,0,0,81
新川　　　　,女,79,11,7,7,21,15,6,0,0,0,67
新川　　　　,女,80,6,6,3,14,17,8,0,0,0,54
新川　　　　,女,81,4,1,4,29,15,11,0,0,0,64
新川　　　　,女,82,6,4,4,24,21,16,0,0,0,75
新川　　　　,女,83,10,5,9,21,19,16,0,0,0,80
新川　　　　,女,84,5,5,3,23,16,10,0,0,0,62
新川　　　　,女,85,9,2,5,15,13,8,0,0,0,52
新川　　　　,女,86,5,2,5,12,11,5,0,0,0,40
新川　　　　,女,87,4,2,2,14,11,8,0,0,0,41
新川　　　　,女,88,3,5,2,10,8,3,0,0,0,31
新川　　　　,女,89,8,3,2,8,8,4,0,0,0,33
新川　　　　,女,90,2,0,1,7,13,6,0,0,0,29
新川　　　　,女,91,4,0,3,5,8,7,0,0,0,27
新川　　　　,女,92,1,0,1,4,7,3,0,0,0,16
新川　　　　,女,93,4,0,3,2,3,2,0,0,0,14
新川　　　　,女,94,1,0,1,2,6,2,0,0,0,12
新川　　　　,女,95,1,1,0,1,2,1,0,0,0,6
新川　　　　,女,96,2,0,0,1,2,1,0,0,0,6
新川　　　　,女,97,0,1,1,1,3,1,0,0,0,7
新川　　　　,女,98,0,0,0,2,2,0,0,0,0,4
新川　　　　,女,99,1,0,0,2,1,0,0,0,0,4
新川　　　　,女,100,0,0,0,0,2,1,0,0,0,3
新川　　　　,女,101,0,0,0,0,0,0,0,0,0,0
新川　　　　,女,102,1,0,0,0,0,0,0,0,0,1
新川　　　　,女,103,0,0,0,0,0,0,0,0,0,0
新川　　　　,女,104以上,0,0,0,0,1,0,0,0,0,1
新川　　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
新川　　　　,女,計,1074,767,992,1702,1316,2146,0,0,0,7997
上連雀　　　,男,0,19,5,7,12,5,10,11,13,19,101
上連雀　　　,男,1,14,13,9,10,15,14,6,24,13,118
上連雀　　　,男,2,6,10,4,16,18,10,10,22,14,110
上連雀　　　,男,3,12,7,8,15,8,12,10,20,21,113
上連雀　　　,男,4,10,4,4,10,4,16,16,23,18,105
上連雀　　　,男,5,9,7,6,10,12,12,10,17,15,98
上連雀　　　,男,6,10,6,5,15,10,16,10,20,19,111
上連雀　　　,男,7,7,3,5,15,8,13,10,18,14,93
上連雀　　　,男,8,7,9,5,9,6,10,18,10,15,89
上連雀　　　,男,9,10,10,5,14,9,11,10,14,16,99
上連雀　　　,男,10,11,7,7,13,9,14,9,11,18,99
上連雀　　　,男,11,3,8,6,16,10,8,11,20,14,96
上連雀　　　,男,12,13,4,8,15,7,11,14,13,13,98
上連雀　　　,男,13,7,8,5,12,3,18,15,12,6,86
上連雀　　　,男,14,3,9,7,12,8,16,7,20,11,93
上連雀　　　,男,15,11,7,2,12,8,13,7,15,15,90
上連雀　　　,男,16,9,7,3,9,9,12,13,18,12,92
上連雀　　　,男,17,6,4,5,11,14,18,19,13,17,107
上連雀　　　,男,18,13,6,2,7,7,21,12,18,20,106
上連雀　　　,男,19,13,8,7,16,7,20,10,22,15,118
上連雀　　　,男,20,15,6,6,18,9,18,12,19,18,121
上連雀　　　,男,21,14,10,4,26,12,17,12,19,13,127
上連雀　　　,男,22,16,11,7,25,19,23,14,15,21,151
上連雀　　　,男,23,25,11,19,23,25,12,14,11,14,154
上連雀　　　,男,24,30,11,10,26,19,16,15,16,6,149
上連雀　　　,男,25,34,18,16,24,21,28,17,21,10,189
上連雀　　　,男,26,20,26,23,19,24,11,13,21,10,167
上連雀　　　,男,27,28,19,21,30,27,16,13,21,17,192
上連雀　　　,男,28,30,23,24,20,16,15,9,22,17,176
上連雀　　　,男,29,34,19,19,17,24,20,13,18,17,181
上連雀　　　,男,30,30,19,23,32,22,24,20,26,13,209
上連雀　　　,男,31,35,30,18,34,15,21,16,27,22,218
上連雀　　　,男,32,32,34,18,27,24,26,14,23,21,219
上連雀　　　,男,33,39,23,13,30,27,30,17,31,19,229
上連雀　　　,男,34,39,21,11,31,19,21,14,31,17,204
上連雀　　　,男,35,26,21,14,25,26,22,24,21,18,197
上連雀　　　,男,36,42,28,9,21,30,17,24,37,20,228
上連雀　　　,男,37,31,10,10,28,22,17,20,27,22,187
上連雀　　　,男,38,23,19,19,18,18,23,25,30,24,199
上連雀　　　,男,39,25,20,13,31,29,23,24,33,30,228
上連雀　　　,男,40,31,19,13,26,20,18,26,21,26,200
上連雀　　　,男,41,24,20,7,41,20,20,22,42,24,220
上連雀　　　,男,42,30,18,10,41,29,21,19,44,23,235
上連雀　　　,男,43,33,14,12,36,24,28,29,30,30,236
上連雀　　　,男,44,27,25,11,31,19,16,25,39,21,214
上連雀　　　,男,45,25,12,8,28,26,19,19,28,18,183
上連雀　　　,男,46,26,22,10,31,27,27,25,38,26,232
上連雀　　　,男,47,28,13,15,24,23,18,18,25,26,190
上連雀　　　,男,48,22,16,16,26,17,26,17,30,30,200
上連雀　　　,男,49,27,19,12,34,15,19,20,23,13,182
上連雀　　　,男,50,30,23,15,37,23,18,30,39,31,246
上連雀　　　,男,51,26,7,13,30,14,15,21,27,26,179
上連雀　　　,男,52,30,20,12,26,20,16,16,26,23,189
上連雀　　　,男,53,23,12,6,20,17,19,19,21,19,156
上連雀　　　,男,54,25,17,9,28,21,19,24,27,22,192
上連雀　　　,男,55,20,18,7,17,26,15,24,16,24,167
上連雀　　　,男,56,22,12,10,20,24,17,15,18,21,159
上連雀　　　,男,57,21,14,13,12,16,18,10,15,17,136
上連雀　　　,男,58,14,14,9,12,12,21,13,20,15,130
上連雀　　　,男,59,19,14,8,20,13,11,14,19,15,133
上連雀　　　,男,60,11,15,16,18,19,16,11,11,18,135
上連雀　　　,男,61,15,9,5,13,8,13,18,20,19,120
上連雀　　　,男,62,22,8,3,16,5,22,14,10,20,120
上連雀　　　,男,63,15,14,7,11,19,11,10,26,23,136
上連雀　　　,男,64,15,12,14,19,19,27,24,12,25,167
上連雀　　　,男,65,12,20,8,13,18,21,17,15,24,148
上連雀　　　,男,66,19,22,11,17,24,31,28,21,23,196
上連雀　　　,男,67,14,14,8,16,24,24,24,20,36,180
上連雀　　　,男,68,18,18,9,20,14,24,24,14,25,166
上連雀　　　,男,69,11,20,2,10,8,12,10,7,12,92
上連雀　　　,男,70,7,13,4,16,14,16,12,9,16,107
上連雀　　　,男,71,11,14,7,13,21,15,15,21,18,135
上連雀　　　,男,72,6,13,6,11,19,25,22,11,26,139
上連雀　　　,男,73,10,9,13,10,16,13,15,14,31,131
上連雀　　　,男,74,14,7,5,13,18,14,17,12,22,122
上連雀　　　,男,75,8,6,6,4,11,12,21,13,21,102
上連雀　　　,男,76,3,7,5,9,9,12,6,7,9,67
上連雀　　　,男,77,5,7,7,8,7,11,16,10,22,93
上連雀　　　,男,78,4,11,7,5,4,6,9,6,13,65
上連雀　　　,男,79,8,5,5,6,7,10,12,7,14,74
上連雀　　　,男,80,4,6,2,14,10,8,15,7,16,82
上連雀　　　,男,81,10,8,1,9,6,10,11,10,11,76
上連雀　　　,男,82,5,6,6,6,6,14,11,3,12,69
上連雀　　　,男,83,4,5,5,5,5,7,10,10,6,57
上連雀　　　,男,84,10,3,4,3,4,9,6,5,10,54
上連雀　　　,男,85,4,8,2,5,6,5,11,8,9,58
上連雀　　　,男,86,6,2,3,5,11,5,3,9,10,54
上連雀　　　,男,87,1,3,2,1,5,6,7,5,6,36
上連雀　　　,男,88,3,2,2,5,7,5,5,1,9,39
上連雀　　　,男,89,1,4,3,2,3,3,4,1,3,24
上連雀　　　,男,90,1,1,2,4,3,2,3,2,3,21
上連雀　　　,男,91,2,2,0,2,1,0,1,0,5,13
上連雀　　　,男,92,2,3,2,2,1,2,2,3,1,18
上連雀　　　,男,93,0,0,0,1,2,2,1,0,3,9
上連雀　　　,男,94,1,2,1,1,1,0,0,1,1,8
上連雀　　　,男,95,0,0,1,0,1,1,0,0,0,3
上連雀　　　,男,96,1,0,0,0,0,0,0,1,0,2
上連雀　　　,男,97,0,0,1,0,1,0,0,0,0,2
上連雀　　　,男,98,0,0,0,0,1,0,0,1,0,2
上連雀　　　,男,99,0,0,0,0,2,0,0,0,1,3
上連雀　　　,男,100,0,0,0,0,0,0,0,0,0,0
上連雀　　　,男,101,0,0,0,0,0,0,0,0,1,1
上連雀　　　,男,102,0,0,0,0,0,0,0,0,0,0
上連雀　　　,男,103,0,0,0,0,0,0,0,0,1,1
上連雀　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
上連雀　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
上連雀　　　,男,計,1547,1149,808,1607,1371,1470,1379,1693,1629,12653
上連雀　　　,女,0,13,10,6,18,13,16,12,21,15,124
