平成21年12月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
深大寺１丁目,754,809,784,1593
深大寺２丁目,1913,2099,1963,4062
深大寺３丁目,1004,1024,938,1962
小計,3671,3932,3685,7617
野崎１丁目,531,520,533,1053
野崎２丁目,1145,1269,1150,2419
野崎３丁目,877,951,936,1887
野崎４丁目,268,320,260,580
小計,2821,3060,2879,5939
大沢１丁目,1193,1385,1295,2680
大沢２丁目,901,975,935,1910
大沢３丁目,804,745,779,1524
大沢４丁目,1247,1334,1445,2779
大沢５丁目,825,1009,1037,2046
大沢６丁目,695,730,741,1471
小計,5665,6178,6232,12410
合計,86727,86818,88943,175761
平成21年２月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1560,1480,1577,3057
下連雀２丁目,1704,1595,1740,3335
下連雀３丁目,5242,4013,4653,8666
下連雀４丁目,3149,2795,2991,5786
下連雀５丁目,1562,1688,1985,3673
下連雀６丁目,1811,1876,1876,3752
下連雀７丁目,2458,2523,2681,5204
下連雀８丁目,1412,1580,1704,3284
下連雀９丁目,1752,2043,2175,4218
小計,20650,19593,21382,40975
牟礼１丁目,1053,992,1043,2035
牟礼２丁目,1713,1609,1672,3281
牟礼３丁目,842,815,725,1540
牟礼４丁目,1451,1567,1638,3205
牟礼５丁目,1315,1337,1272,2609
牟礼６丁目,2315,2409,2430,4839
牟礼７丁目,795,858,838,1696
小計,9484,9587,9618,19205
井の頭１丁目,2567,2170,2358,4528
井の頭２丁目,2011,1587,1812,3399
井の頭３丁目,1171,1114,1163,2277
井の頭４丁目,1077,1040,1021,2061
井の頭５丁目,1676,1611,1631,3242
小計,8502,7522,7985,15507
中原１丁目,1974,1937,2000,3937
中原２丁目,1263,1353,1332,2685
中原３丁目,1391,1452,1504,2956
中原４丁目,1849,2033,2153,4186
小計,6477,6775,6989,13764
北野１丁目,708,773,849,1622
北野２丁目,920,986,987,1973
北野３丁目,993,1186,1154,2340
北野４丁目,982,1049,1026,2075
小計,3603,3994,4016,8010
新川１丁目,901,899,910,1809
新川２丁目,633,712,693,1405
新川３丁目,889,930,907,1837
新川４丁目,1546,1627,1684,3311
新川５丁目,1258,1235,1310,2545
新川６丁目,2512,2425,2236,4661
小計,7739,7828,7740,15568
上連雀１丁目,1675,1541,1441,2982
上連雀２丁目,1321,1095,1152,2247
上連雀３丁目,876,823,768,1591
上連雀４丁目,1698,1580,1570,3150
上連雀５丁目,1466,1467,1368,2835
上連雀６丁目,1480,1436,1590,3026
上連雀７丁目,1372,1423,1512,2935
上連雀８丁目,1429,1591,1635,3226
上連雀９丁目,1507,1633,1655,3288
小計,12824,12589,12691,25280
井口１丁目,1596,1743,1592,3335
井口２丁目,1060,1190,1215,2405
井口３丁目,889,933,1004,1937
井口４丁目,1342,1424,1396,2820
井口５丁目,471,504,543,1047
小計,5358,5794,5750,11544
深大寺１丁目,755,812,785,1597
深大寺２丁目,1915,2104,1964,4068
深大寺３丁目,1003,1022,935,1957
小計,3673,3938,3684,7622
野崎１丁目,534,523,537,1060
野崎２丁目,1145,1270,1153,2423
野崎３丁目,871,944,932,1876
野崎４丁目,268,321,261,582
小計,2818,3058,2883,5941
大沢１丁目,1192,1379,1294,2673
大沢２丁目,902,977,935,1912
大沢３丁目,804,743,779,1522
大沢４丁目,1241,1328,1439,2767
大沢５丁目,823,1007,1033,2040
大沢６丁目,701,734,742,1476
小計,5663,6168,6222,12390
合計,86791,86846,88960,175806
平成21年１月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1563,1488,1585,3073
下連雀２丁目,1700,1587,1736,3323
下連雀３丁目,5234,4009,4649,8658
下連雀４丁目,3146,2784,2988,5772
下連雀５丁目,1559,1687,1977,3664
下連雀６丁目,1808,1875,1871,3746
下連雀７丁目,2465,2529,2687,5216
下連雀８丁目,1410,1581,1698,3279
下連雀９丁目,1751,2035,2175,4210
小計,20636,19575,21366,40941
牟礼１丁目,1052,996,1044,2040
牟礼２丁目,1712,1616,1667,3283
牟礼３丁目,855,827,731,1558
牟礼４丁目,1458,1567,1649,3216
牟礼５丁目,1311,1325,1271,2596
牟礼６丁目,2319,2415,2431,4846
牟礼７丁目,794,861,836,1697
小計,9501,9607,9629,19236
井の頭１丁目,2580,2168,2367,4535
井の頭２丁目,2000,1576,1801,3377
井の頭３丁目,1165,1103,1156,2259
井の頭４丁目,1074,1038,1019,2057
井の頭５丁目,1672,1606,1627,3233
小計,8491,7491,7970,15461
中原１丁目,1972,1940,1996,3936
中原２丁目,1257,1349,1320,2669
中原３丁目,1392,1454,1509,2963
中原４丁目,1852,2036,2155,4191
小計,6473,6779,6980,13759
北野１丁目,707,774,850,1624
北野２丁目,917,980,986,1966
北野３丁目,989,1186,1147,2333
北野４丁目,978,1045,1029,2074
小計,3591,3985,4012,7997
新川１丁目,901,900,907,1807
新川２丁目,630,710,695,1405
新川３丁目,887,927,902,1829
新川４丁目,1548,1634,1692,3326
新川５丁目,1267,1239,1310,2549
新川６丁目,2541,2449,2253,4702
小計,7774,7859,7759,15618
上連雀１丁目,1673,1537,1436,2973
上連雀２丁目,1325,1101,1156,2257
上連雀３丁目,874,822,761,1583
上連雀４丁目,1700,1586,1570,3156
上連雀５丁目,1468,1465,1371,2836
上連雀６丁目,1492,1441,1600,3041
上連雀７丁目,1371,1420,1505,2925
上連雀８丁目,1425,1594,1630,3224
上連雀９丁目,1506,1634,1660,3294
小計,12834,12600,12689,25289
井口１丁目,1591,1739,1592,3331
井口２丁目,1054,1185,1203,2388
井口３丁目,881,930,995,1925
井口４丁目,1336,1424,1393,2817
井口５丁目,469,500,542,1042
小計,5331,5778,5725,11503
深大寺１丁目,757,811,784,1595
深大寺２丁目,1918,2102,1966,4068
深大寺３丁目,1004,1029,933,1962
小計,3679,3942,3683,7625
野崎１丁目,533,515,539,1054
野崎２丁目,1140,1265,1143,2408
野崎３丁目,876,948,940,1888
野崎４丁目,273,326,261,587
小計,2822,3054,2883,5937
大沢１丁目,1192,1382,1293,2675
大沢２丁目,892,969,924,1893
大沢３丁目,798,734,770,1504
大沢４丁目,1234,1326,1439,2765
大沢５丁目,822,1002,1031,2033
大沢６丁目,700,736,744,1480
小計,5638,6149,6201,12350
合計,86770,86819,88897,175716
