平成24年10月１日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
大沢　　　　,男,22,21,7,37,17,11,11,0,0,0,104
大沢　　　　,男,23,21,10,18,16,14,10,0,0,0,89
大沢　　　　,男,24,10,14,14,18,15,14,0,0,0,85
大沢　　　　,男,25,13,11,14,11,11,8,0,0,0,68
大沢　　　　,男,26,14,12,14,12,14,12,0,0,0,78
大沢　　　　,男,27,17,11,13,9,13,16,0,0,0,79
大沢　　　　,男,28,11,12,13,13,10,9,0,0,0,68
大沢　　　　,男,29,19,6,9,14,12,5,0,0,0,65
大沢　　　　,男,30,21,10,9,19,10,8,0,0,0,77
大沢　　　　,男,31,23,10,14,22,8,9,0,0,0,86
大沢　　　　,男,32,16,10,10,26,11,12,0,0,0,85
大沢　　　　,男,33,17,13,6,17,13,12,0,0,0,78
大沢　　　　,男,34,28,17,9,18,12,18,0,0,0,102
大沢　　　　,男,35,19,17,5,16,18,20,0,0,0,95
大沢　　　　,男,36,15,15,12,22,9,14,0,0,0,87
大沢　　　　,男,37,23,17,14,17,21,11,0,0,0,103
大沢　　　　,男,38,24,15,14,22,19,9,0,0,0,103
大沢　　　　,男,39,28,15,14,16,19,18,0,0,0,110
大沢　　　　,男,40,26,23,18,20,15,20,0,0,0,122
大沢　　　　,男,41,24,14,20,16,25,10,0,0,0,109
大沢　　　　,男,42,18,18,8,24,15,11,0,0,0,94
大沢　　　　,男,43,25,11,17,25,15,7,0,0,0,100
大沢　　　　,男,44,26,16,17,22,16,15,0,0,0,112
大沢　　　　,男,45,26,13,14,16,14,10,0,0,0,93
大沢　　　　,男,46,26,17,6,17,19,10,0,0,0,95
大沢　　　　,男,47,28,22,16,21,10,13,0,0,0,110
大沢　　　　,男,48,25,13,16,29,19,14,0,0,0,116
大沢　　　　,男,49,16,13,8,19,13,11,0,0,0,80
大沢　　　　,男,50,9,15,16,16,17,9,0,0,0,82
大沢　　　　,男,51,13,16,6,19,17,7,0,0,0,78
大沢　　　　,男,52,20,11,10,16,9,6,0,0,0,72
大沢　　　　,男,53,18,8,8,19,15,8,0,0,0,76
大沢　　　　,男,54,17,11,13,11,13,8,0,0,0,73
大沢　　　　,男,55,18,8,7,13,11,6,0,0,0,63
大沢　　　　,男,56,14,10,10,20,7,13,0,0,0,74
大沢　　　　,男,57,14,7,12,13,5,12,0,0,0,63
大沢　　　　,男,58,21,11,8,16,6,5,0,0,0,67
大沢　　　　,男,59,23,12,7,22,12,11,0,0,0,87
大沢　　　　,男,60,15,15,11,22,11,13,0,0,0,87
大沢　　　　,男,61,25,8,8,20,11,14,0,0,0,86
大沢　　　　,男,62,25,14,12,15,10,13,0,0,0,89
大沢　　　　,男,63,25,15,5,20,18,9,0,0,0,92
大沢　　　　,男,64,27,5,12,26,21,17,0,0,0,108
大沢　　　　,男,65,30,17,12,25,11,17,0,0,0,112
大沢　　　　,男,66,15,9,10,18,9,12,0,0,0,73
大沢　　　　,男,67,17,15,5,19,12,9,0,0,0,77
大沢　　　　,男,68,19,11,7,19,19,8,0,0,0,83
大沢　　　　,男,69,27,10,4,11,12,5,0,0,0,69
大沢　　　　,男,70,18,15,7,11,7,6,0,0,0,64
大沢　　　　,男,71,20,18,4,16,8,11,0,0,0,77
大沢　　　　,男,72,16,11,6,18,8,9,0,0,0,68
大沢　　　　,男,73,19,8,3,11,7,4,0,0,0,52
大沢　　　　,男,74,19,9,3,14,10,7,0,0,0,62
大沢　　　　,男,75,12,4,4,13,8,6,0,0,0,47
大沢　　　　,男,76,9,6,5,12,8,9,0,0,0,49
大沢　　　　,男,77,19,6,9,14,10,6,0,0,0,64
大沢　　　　,男,78,11,6,5,11,8,4,0,0,0,45
大沢　　　　,男,79,11,5,1,13,7,4,0,0,0,41
大沢　　　　,男,80,13,9,2,15,10,7,0,0,0,56
大沢　　　　,男,81,11,3,1,5,10,6,0,0,0,36
大沢　　　　,男,82,8,3,2,11,7,6,0,0,0,37
大沢　　　　,男,83,11,1,4,9,4,2,0,0,0,31
大沢　　　　,男,84,4,2,2,12,7,2,0,0,0,29
大沢　　　　,男,85,4,5,2,4,6,10,0,0,0,31
大沢　　　　,男,86,4,1,1,6,2,2,0,0,0,16
大沢　　　　,男,87,3,5,2,3,1,3,0,0,0,17
大沢　　　　,男,88,3,1,1,7,2,2,0,0,0,16
大沢　　　　,男,89,2,2,2,2,2,1,0,0,0,11
大沢　　　　,男,90,1,0,1,4,2,0,0,0,0,8
大沢　　　　,男,91,1,0,0,2,2,0,0,0,0,5
大沢　　　　,男,92,1,1,2,3,0,0,0,0,0,7
大沢　　　　,男,93,0,0,0,2,0,0,0,0,0,2
大沢　　　　,男,94,2,2,0,0,0,0,0,0,0,4
大沢　　　　,男,95,1,0,0,1,1,0,0,0,0,3
大沢　　　　,男,96,0,0,0,0,0,0,0,0,0,0
大沢　　　　,男,97,0,0,1,0,0,0,0,0,0,1
大沢　　　　,男,98,0,0,0,0,0,0,0,0,0,0
大沢　　　　,男,99,0,0,0,0,0,0,0,0,0,0
大沢　　　　,男,100,0,0,0,0,0,0,0,0,0,0
大沢　　　　,男,101,0,1,0,0,0,0,0,0,0,1
大沢　　　　,男,102,0,0,0,0,0,0,0,0,0,0
大沢　　　　,男,103,0,0,0,0,0,0,0,0,0,0
大沢　　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
大沢　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
大沢　　　　,男,計,1467,971,961,1350,1020,792,0,0,0,6561
大沢　　　　,女,0,9,5,4,14,7,9,0,0,0,48
大沢　　　　,女,1,7,3,5,7,12,6,0,0,0,40
大沢　　　　,女,2,9,7,7,12,10,9,0,0,0,54
大沢　　　　,女,3,12,8,8,8,4,8,0,0,0,48
大沢　　　　,女,4,12,7,9,7,9,7,0,0,0,51
大沢　　　　,女,5,10,10,8,14,8,6,0,0,0,56
大沢　　　　,女,6,12,10,7,16,1,6,0,0,0,52
大沢　　　　,女,7,15,10,12,12,5,6,0,0,0,60
大沢　　　　,女,8,17,6,10,19,10,9,0,0,0,71
大沢　　　　,女,9,10,8,7,15,11,4,0,0,0,55
大沢　　　　,女,10,11,13,6,6,8,7,0,0,0,51
大沢　　　　,女,11,10,9,10,13,7,13,0,0,0,62
大沢　　　　,女,12,7,10,10,10,13,4,0,0,0,54
大沢　　　　,女,13,14,16,8,13,15,6,0,0,0,72
大沢　　　　,女,14,15,14,3,14,19,6,0,0,0,71
大沢　　　　,女,15,7,8,11,11,15,8,0,0,0,60
大沢　　　　,女,16,16,9,5,10,12,6,0,0,0,58
大沢　　　　,女,17,9,7,13,13,10,6,0,0,0,58
大沢　　　　,女,18,16,9,62,12,13,6,0,0,0,118
大沢　　　　,女,19,7,11,105,22,9,8,0,0,0,162
大沢　　　　,女,20,12,12,105,10,11,3,0,0,0,153
大沢　　　　,女,21,14,8,66,9,11,7,0,0,0,115
大沢　　　　,女,22,12,5,32,11,7,10,0,0,0,77
大沢　　　　,女,23,17,9,11,13,6,5,0,0,0,61
大沢　　　　,女,24,11,6,15,10,9,14,0,0,0,65
大沢　　　　,女,25,10,6,9,11,11,7,0,0,0,54
大沢　　　　,女,26,19,8,8,9,12,6,0,0,0,62
大沢　　　　,女,27,15,9,7,11,8,9,0,0,0,59
大沢　　　　,女,28,13,6,8,11,9,17,0,0,0,64
大沢　　　　,女,29,11,13,8,11,6,6,0,0,0,55
大沢　　　　,女,30,16,2,12,13,8,10,0,0,0,61
大沢　　　　,女,31,16,10,7,18,14,12,0,0,0,77
大沢　　　　,女,32,12,7,5,11,14,4,0,0,0,53
大沢　　　　,女,33,17,11,8,26,10,16,0,0,0,88
大沢　　　　,女,34,20,13,6,20,16,15,0,0,0,90
大沢　　　　,女,35,19,12,10,14,8,9,0,0,0,72
大沢　　　　,女,36,21,20,15,20,13,12,0,0,0,101
大沢　　　　,女,37,16,12,8,18,16,9,0,0,0,79
大沢　　　　,女,38,27,10,13,20,18,20,0,0,0,108
大沢　　　　,女,39,22,13,12,12,18,16,0,0,0,93
大沢　　　　,女,40,32,20,12,27,14,14,0,0,0,119
大沢　　　　,女,41,24,8,14,26,22,9,0,0,0,103
大沢　　　　,女,42,15,14,15,24,11,13,0,0,0,92
大沢　　　　,女,43,18,20,19,21,17,5,0,0,0,100
大沢　　　　,女,44,26,19,23,18,22,22,0,0,0,130
大沢　　　　,女,45,17,22,14,30,14,8,0,0,0,105
大沢　　　　,女,46,19,18,13,19,12,12,0,0,0,93
大沢　　　　,女,47,18,16,11,17,18,16,0,0,0,96
大沢　　　　,女,48,21,14,12,24,12,6,0,0,0,89
大沢　　　　,女,49,15,11,10,8,12,14,0,0,0,70
大沢　　　　,女,50,13,14,17,18,14,8,0,0,0,84
大沢　　　　,女,51,12,10,4,22,20,15,0,0,0,83
大沢　　　　,女,52,19,13,8,15,10,5,0,0,0,70
大沢　　　　,女,53,15,10,9,15,9,10,0,0,0,68
大沢　　　　,女,54,22,10,8,9,16,7,0,0,0,72
大沢　　　　,女,55,19,13,6,12,11,6,0,0,0,67
大沢　　　　,女,56,20,5,9,20,10,14,0,0,0,78
大沢　　　　,女,57,18,9,10,17,13,6,0,0,0,73
大沢　　　　,女,58,22,7,6,17,9,8,0,0,0,69
大沢　　　　,女,59,18,15,4,20,17,11,0,0,0,85
大沢　　　　,女,60,13,8,4,15,9,5,0,0,0,54
大沢　　　　,女,61,14,9,13,19,9,11,0,0,0,75
大沢　　　　,女,62,25,9,11,23,16,9,0,0,0,93
大沢　　　　,女,63,25,10,10,21,15,13,0,0,0,94
大沢　　　　,女,64,28,17,9,23,25,12,0,0,0,114
大沢　　　　,女,65,15,13,4,25,17,13,0,0,0,87
大沢　　　　,女,66,13,7,5,11,11,7,0,0,0,54
大沢　　　　,女,67,11,13,7,19,11,9,0,0,0,70
大沢　　　　,女,68,14,11,9,20,19,11,0,0,0,84
大沢　　　　,女,69,20,15,3,21,9,13,0,0,0,81
大沢　　　　,女,70,19,11,8,23,9,11,0,0,0,81
大沢　　　　,女,71,17,14,7,19,10,6,0,0,0,73
大沢　　　　,女,72,17,13,3,23,14,7,0,0,0,77
大沢　　　　,女,73,14,15,8,15,11,6,0,0,0,69
大沢　　　　,女,74,15,8,7,17,15,5,0,0,0,67
大沢　　　　,女,75,19,8,8,16,15,5,0,0,0,71
大沢　　　　,女,76,13,13,3,23,14,8,0,0,0,74
大沢　　　　,女,77,19,7,6,18,13,8,0,0,0,71
大沢　　　　,女,78,14,9,4,24,9,9,0,0,0,69
大沢　　　　,女,79,12,9,8,17,9,4,0,0,0,59
大沢　　　　,女,80,12,10,6,22,5,7,0,0,0,62
大沢　　　　,女,81,8,8,9,13,9,7,0,0,0,54
大沢　　　　,女,82,12,7,3,13,5,6,0,0,0,46
大沢　　　　,女,83,8,5,1,14,5,4,0,0,0,37
大沢　　　　,女,84,8,7,3,6,7,4,0,0,0,35
大沢　　　　,女,85,8,7,4,12,6,1,0,0,0,38
大沢　　　　,女,86,4,4,3,11,7,3,0,0,0,32
大沢　　　　,女,87,11,6,2,9,7,3,0,0,0,38
大沢　　　　,女,88,7,4,1,11,3,1,0,0,0,27
大沢　　　　,女,89,7,2,6,11,3,0,0,0,0,29
大沢　　　　,女,90,5,3,4,7,3,1,0,0,0,23
大沢　　　　,女,91,2,1,4,5,4,1,0,0,0,17
大沢　　　　,女,92,3,3,2,8,2,4,0,0,0,22
大沢　　　　,女,93,1,1,0,0,0,1,0,0,0,3
大沢　　　　,女,94,4,2,0,3,1,0,0,0,0,10
大沢　　　　,女,95,5,2,0,3,1,0,0,0,0,11
大沢　　　　,女,96,0,1,0,1,1,0,0,0,0,3
大沢　　　　,女,97,1,0,0,5,0,0,0,0,0,6
大沢　　　　,女,98,0,0,0,2,1,2,0,0,0,5
大沢　　　　,女,99,0,1,0,1,0,0,0,0,0,2
大沢　　　　,女,100,1,0,0,1,1,1,0,0,0,4
大沢　　　　,女,101,0,0,0,1,0,0,0,0,0,1
大沢　　　　,女,102,0,0,0,0,0,0,0,0,0,0
大沢　　　　,女,103,1,0,0,1,0,0,0,0,0,2
大沢　　　　,女,104以上,0,0,0,1,0,0,0,0,0,1
大沢　　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
大沢　　　　,女,計,1373,933,1084,1458,1037,774,0,0,0,6659
平成24年７月１日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
下連雀　　　,男,0,9,17,40,28,23,10,23,21,37,208
下連雀　　　,男,1,6,11,40,24,28,21,31,25,39,225
下連雀　　　,男,2,15,11,35,24,19,14,20,30,30,198
下連雀　　　,男,3,13,11,32,26,17,19,15,26,38,197
下連雀　　　,男,4,9,13,35,20,16,13,22,21,41,190
下連雀　　　,男,5,10,5,23,22,36,13,26,21,27,183
下連雀　　　,男,6,14,10,18,21,24,11,26,25,44,193
下連雀　　　,男,7,5,7,31,20,28,11,16,25,32,175
下連雀　　　,男,8,14,9,22,23,28,21,30,20,24,191
下連雀　　　,男,9,10,12,22,12,25,19,25,21,31,177
下連雀　　　,男,10,13,8,25,17,31,18,20,13,18,163
下連雀　　　,男,11,13,10,34,21,23,25,23,18,32,199
下連雀　　　,男,12,9,10,21,20,23,15,30,17,22,167
下連雀　　　,男,13,9,12,28,22,19,20,21,17,34,182
下連雀　　　,男,14,24,10,27,15,20,20,26,13,16,171
下連雀　　　,男,15,11,9,22,24,22,19,23,13,29,172
下連雀　　　,男,16,9,7,21,21,17,21,31,15,20,162
下連雀　　　,男,17,10,10,20,15,11,10,17,9,19,121
下連雀　　　,男,18,17,13,26,17,16,21,31,16,28,185
下連雀　　　,男,19,9,10,30,21,13,18,22,10,11,144
下連雀　　　,男,20,8,12,30,27,6,17,24,11,18,153
下連雀　　　,男,21,13,20,30,23,22,28,21,12,14,183
下連雀　　　,男,22,15,12,41,20,16,21,22,13,16,176
下連雀　　　,男,23,21,20,45,41,4,34,28,22,16,231
下連雀　　　,男,24,17,21,53,31,11,26,28,16,14,217
下連雀　　　,男,25,20,27,61,45,9,25,32,10,15,244
下連雀　　　,男,26,21,31,63,47,7,26,18,20,18,251
下連雀　　　,男,27,21,33,68,43,12,27,28,21,20,273
下連雀　　　,男,28,35,32,114,41,16,24,25,17,27,331
下連雀　　　,男,29,19,48,96,50,15,33,20,15,20,316
下連雀　　　,男,30,25,24,99,58,19,37,24,27,19,332
下連雀　　　,男,31,30,25,119,55,16,32,17,15,27,336
下連雀　　　,男,32,25,34,98,47,21,46,27,25,48,371
下連雀　　　,男,33,16,37,88,55,26,40,28,29,41,360
下連雀　　　,男,34,25,37,100,50,28,23,36,24,40,363
下連雀　　　,男,35,30,18,86,68,45,36,37,36,48,404
下連雀　　　,男,36,22,34,82,56,28,42,39,27,56,386
下連雀　　　,男,37,22,30,88,64,27,33,45,35,62,406
下連雀　　　,男,38,34,33,92,64,26,36,31,42,48,406
下連雀　　　,男,39,29,31,98,57,33,34,50,40,55,427
下連雀　　　,男,40,22,27,98,72,48,42,40,32,54,435
下連雀　　　,男,41,26,25,75,44,42,34,56,41,46,389
下連雀　　　,男,42,29,30,96,56,42,36,52,38,46,425
下連雀　　　,男,43,29,31,99,39,57,35,37,26,59,412
下連雀　　　,男,44,32,24,87,48,44,25,42,34,46,382
下連雀　　　,男,45,31,21,72,52,35,34,48,33,52,378
下連雀　　　,男,46,22,26,65,48,27,39,46,33,29,335
下連雀　　　,男,47,20,33,90,55,54,22,51,29,39,393
下連雀　　　,男,48,15,17,64,46,29,44,41,25,31,312
下連雀　　　,男,49,14,15,65,39,34,38,44,28,26,303
下連雀　　　,男,50,21,24,55,42,34,23,36,26,19,280
下連雀　　　,男,51,19,19,58,38,22,34,44,20,19,273
下連雀　　　,男,52,25,20,69,43,25,33,28,20,27,290
下連雀　　　,男,53,15,20,48,49,24,27,50,20,33,286
下連雀　　　,男,54,14,19,51,31,16,23,25,9,21,209
下連雀　　　,男,55,16,18,36,39,19,24,28,15,21,216
下連雀　　　,男,56,14,14,56,38,11,24,25,13,19,214
下連雀　　　,男,57,19,13,57,41,11,23,27,9,18,218
下連雀　　　,男,58,23,18,48,39,22,16,40,19,22,247
下連雀　　　,男,59,15,24,45,35,17,25,32,11,20,224
下連雀　　　,男,60,16,25,39,42,22,23,31,17,22,237
下連雀　　　,男,61,16,23,46,47,23,26,32,20,29,262
下連雀　　　,男,62,18,29,40,36,23,31,35,19,29,260
下連雀　　　,男,63,22,27,44,33,13,23,41,18,32,253
下連雀　　　,男,64,25,29,43,51,17,32,46,18,28,289
下連雀　　　,男,65,15,31,43,27,16,22,22,18,17,211
下連雀　　　,男,66,6,18,37,25,12,14,19,13,11,155
下連雀　　　,男,67,15,15,26,21,17,18,25,8,15,160
下連雀　　　,男,68,23,23,40,27,10,17,33,9,19,201
下連雀　　　,男,69,19,14,29,32,14,12,24,10,16,170
下連雀　　　,男,70,17,24,34,26,9,23,22,7,17,179
下連雀　　　,男,71,17,26,24,32,5,16,26,10,13,169
下連雀　　　,男,72,14,14,29,25,5,18,27,10,16,158
下連雀　　　,男,73,8,14,10,15,10,11,20,7,13,108
下連雀　　　,男,74,8,13,25,21,8,20,24,9,17,145
下連雀　　　,男,75,12,11,20,27,13,14,29,5,15,146
下連雀　　　,男,76,17,14,21,19,14,11,15,3,11,125
下連雀　　　,男,77,9,10,17,18,9,16,13,6,8,106
下連雀　　　,男,78,12,11,22,14,8,15,9,3,14,108
下連雀　　　,男,79,6,10,23,11,8,13,13,7,6,97
下連雀　　　,男,80,10,9,31,16,10,11,8,4,7,106
下連雀　　　,男,81,9,6,19,20,6,5,9,3,13,90
下連雀　　　,男,82,15,10,9,8,5,10,10,10,9,86
下連雀　　　,男,83,7,14,18,19,10,7,8,3,4,90
下連雀　　　,男,84,5,6,5,7,5,5,7,7,9,56
下連雀　　　,男,85,9,8,12,4,7,4,5,5,10,64
下連雀　　　,男,86,6,9,10,17,2,4,3,5,4,60
下連雀　　　,男,87,6,6,5,9,6,7,5,7,5,56
下連雀　　　,男,88,3,4,5,5,1,7,1,2,2,30
下連雀　　　,男,89,3,3,7,4,3,3,0,0,2,25
下連雀　　　,男,90,4,0,4,1,2,3,2,2,0,18
下連雀　　　,男,91,0,2,0,3,0,3,0,1,1,10
下連雀　　　,男,92,0,2,4,0,2,1,2,1,2,14
下連雀　　　,男,93,1,1,1,3,0,1,0,1,0,8
下連雀　　　,男,94,2,0,0,2,0,1,0,0,0,5
下連雀　　　,男,95,0,0,3,0,0,0,0,1,0,4
下連雀　　　,男,96,0,2,2,0,0,1,0,0,0,5
下連雀　　　,男,97,0,2,0,1,0,1,0,1,0,5
下連雀　　　,男,98,2,0,0,1,1,0,0,0,0,4
下連雀　　　,男,99,0,1,0,0,0,0,0,0,0,1
下連雀　　　,男,100,0,0,0,0,0,1,0,0,0,1
下連雀　　　,男,101,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,102,0,1,0,0,0,0,0,0,0,1
下連雀　　　,男,103,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,計,1475,1669,4184,2918,1755,2010,2416,1584,2257,20268
下連雀　　　,女,0,6,14,57,19,18,14,13,20,33,194
下連雀　　　,女,1,13,12,31,23,23,26,28,20,40,216
下連雀　　　,女,2,2,14,39,31,31,15,27,16,43,218
下連雀　　　,女,3,6,11,24,15,18,23,20,15,34,166
下連雀　　　,女,4,13,8,26,29,26,16,18,21,30,187
下連雀　　　,女,5,6,8,32,10,26,15,30,22,37,186
下連雀　　　,女,6,9,11,28,16,22,11,19,29,29,174
下連雀　　　,女,7,13,12,34,25,32,13,18,24,30,201
下連雀　　　,女,8,17,5,34,20,26,22,25,25,24,198
下連雀　　　,女,9,11,17,21,16,18,14,16,25,21,159
下連雀　　　,女,10,16,9,28,16,26,13,33,23,30,194
下連雀　　　,女,11,10,18,25,10,16,22,23,22,24,170
下連雀　　　,女,12,12,10,28,17,34,16,14,24,26,181
下連雀　　　,女,13,21,12,19,22,29,17,26,13,22,181
下連雀　　　,女,14,4,19,26,24,17,15,30,20,28,183
下連雀　　　,女,15,14,16,16,17,20,19,14,14,16,146
下連雀　　　,女,16,11,18,26,20,14,22,19,13,28,171
下連雀　　　,女,17,13,14,29,18,9,13,20,14,24,154
下連雀　　　,女,18,12,15,28,18,25,17,32,17,14,178
下連雀　　　,女,19,12,17,37,20,13,17,25,16,15,172
下連雀　　　,女,20,21,16,45,21,9,20,23,11,19,185
下連雀　　　,女,21,12,12,47,31,15,16,26,17,13,189
下連雀　　　,女,22,17,20,56,37,13,24,24,17,12,220
下連雀　　　,女,23,15,18,71,28,14,24,21,14,23,228
下連雀　　　,女,24,24,27,86,33,18,20,20,12,14,254
下連雀　　　,女,25,18,22,102,38,11,26,13,18,23,271
下連雀　　　,女,26,23,23,91,37,21,29,27,24,18,293
下連雀　　　,女,27,32,27,140,56,15,28,23,17,21,359
下連雀　　　,女,28,24,27,132,57,16,33,25,18,30,362
下連雀　　　,女,29,26,42,103,42,20,21,21,30,37,342
下連雀　　　,女,30,19,33,113,73,20,30,27,25,31,371
下連雀　　　,女,31,19,28,118,56,24,28,23,29,25,350
下連雀　　　,女,32,34,19,102,56,32,40,28,35,44,390
下連雀　　　,女,33,26,27,96,52,31,36,29,27,53,377
下連雀　　　,女,34,20,23,102,63,24,29,32,36,56,385
下連雀　　　,女,35,16,21,102,62,33,26,47,23,43,373
下連雀　　　,女,36,24,26,91,60,36,36,34,33,62,402
下連雀　　　,女,37,27,27,86,48,45,28,35,38,55,389
下連雀　　　,女,38,24,34,89,57,41,27,60,38,47,417
下連雀　　　,女,39,29,21,86,68,46,36,58,34,54,432
下連雀　　　,女,40,18,29,103,57,53,39,46,38,52,435
下連雀　　　,女,41,20,21,88,65,43,44,46,36,62,425
下連雀　　　,女,42,25,23,99,47,54,29,48,39,51,415
下連雀　　　,女,43,19,29,100,49,41,27,44,37,53,399
下連雀　　　,女,44,30,27,89,60,37,31,54,35,43,406
下連雀　　　,女,45,18,18,80,44,40,32,45,21,48,346
下連雀　　　,女,46,23,20,62,40,38,33,41,32,24,313
下連雀　　　,女,47,29,27,87,46,26,33,59,32,25,364
下連雀　　　,女,48,21,29,83,46,31,42,33,30,23,338
下連雀　　　,女,49,24,18,68,51,25,28,33,12,27,286
下連雀　　　,女,50,25,22,65,32,40,25,49,26,29,313
下連雀　　　,女,51,23,26,63,54,25,31,31,12,27,292
下連雀　　　,女,52,15,19,57,43,23,24,33,25,33,272
下連雀　　　,女,53,22,17,55,40,20,15,28,9,34,240
下連雀　　　,女,54,15,23,47,32,23,26,29,14,24,233
下連雀　　　,女,55,20,22,54,35,23,19,25,16,22,236
下連雀　　　,女,56,20,21,44,33,15,23,35,13,19,223
下連雀　　　,女,57,17,21,47,29,16,26,31,11,17,215
下連雀　　　,女,58,14,19,44,36,28,21,27,19,25,233
下連雀　　　,女,59,12,18,45,36,23,26,21,18,18,217
下連雀　　　,女,60,13,22,38,35,12,26,31,22,24,223
下連雀　　　,女,61,21,30,47,34,20,24,41,12,24,253
下連雀　　　,女,62,23,26,59,26,32,32,42,20,24,284
下連雀　　　,女,63,24,31,52,40,22,28,44,22,40,303
下連雀　　　,女,64,27,35,61,46,15,34,41,13,41,313
下連雀　　　,女,65,17,25,43,41,28,21,45,17,24,261
下連雀　　　,女,66,16,30,39,24,9,17,24,8,11,178
下連雀　　　,女,67,16,18,31,39,16,18,35,12,17,202
下連雀　　　,女,68,14,24,44,31,16,32,27,7,24,219
下連雀　　　,女,69,19,25,43,31,12,26,34,11,15,216
下連雀　　　,女,70,21,19,42,28,16,19,40,11,34,230
下連雀　　　,女,71,15,10,49,32,19,32,24,8,17,206
下連雀　　　,女,72,14,15,41,32,19,27,25,6,15,194
下連雀　　　,女,73,11,22,30,29,17,17,23,4,12,165
下連雀　　　,女,74,22,17,35,30,16,22,33,11,20,206
下連雀　　　,女,75,15,15,35,20,17,21,20,13,14,170
下連雀　　　,女,76,16,19,35,22,23,22,35,11,23,206
下連雀　　　,女,77,6,15,28,19,14,17,26,8,16,149
下連雀　　　,女,78,8,18,28,24,13,19,22,9,16,157
下連雀　　　,女,79,21,9,21,25,10,14,21,13,21,155
下連雀　　　,女,80,12,14,25,28,26,20,21,12,11,169
下連雀　　　,女,81,16,15,28,21,22,18,22,13,13,168
下連雀　　　,女,82,9,18,21,23,21,9,18,12,13,144
下連雀　　　,女,83,12,6,23,16,13,17,14,17,11,129
下連雀　　　,女,84,6,13,25,24,12,16,25,15,10,146
下連雀　　　,女,85,10,14,24,12,20,6,13,6,2,107
下連雀　　　,女,86,12,16,19,16,14,13,18,10,6,124
下連雀　　　,女,87,6,13,15,15,21,9,9,5,2,95
下連雀　　　,女,88,7,11,22,8,5,8,8,5,7,81
下連雀　　　,女,89,7,8,6,9,18,9,7,6,3,73
下連雀　　　,女,90,11,10,11,5,8,10,3,3,2,63
下連雀　　　,女,91,7,6,7,7,9,11,3,6,1,57
下連雀　　　,女,92,3,5,10,4,4,3,7,6,4,46
下連雀　　　,女,93,2,2,13,6,8,3,4,2,2,42
下連雀　　　,女,94,3,4,7,4,5,3,1,3,2,32
下連雀　　　,女,95,1,4,3,4,4,2,3,1,4,26
下連雀　　　,女,96,0,3,6,5,5,1,2,0,1,23
下連雀　　　,女,97,2,2,2,1,7,2,1,3,0,20
下連雀　　　,女,98,1,0,4,2,2,0,1,0,0,10
下連雀　　　,女,99,0,1,3,1,2,0,1,0,0,8
下連雀　　　,女,100,0,0,5,1,2,0,0,0,0,8
下連雀　　　,女,101,1,0,2,0,0,1,0,0,0,4
下連雀　　　,女,102,0,1,1,0,0,0,0,0,0,2
下連雀　　　,女,103,0,0,0,0,0,0,0,0,0,0
下連雀　　　,女,104以上,0,0,3,0,1,1,0,0,1,6
下連雀　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,女,計,1548,1793,4912,3056,2126,2101,2618,1727,2411,22292
牟礼　　　　,男,0,9,21,7,12,15,12,10,0,0,86
牟礼　　　　,男,1,5,34,6,7,18,25,7,0,0,102
牟礼　　　　,男,2,9,22,6,10,11,21,11,0,0,90
牟礼　　　　,男,3,3,18,1,12,13,18,11,0,0,76
牟礼　　　　,男,4,8,14,4,13,9,19,10,0,0,77
牟礼　　　　,男,5,1,19,8,18,9,20,10,0,0,85
牟礼　　　　,男,6,3,13,7,7,5,19,9,0,0,63
牟礼　　　　,男,7,5,14,6,14,7,18,8,0,0,72
牟礼　　　　,男,8,6,6,8,21,14,19,6,0,0,80
牟礼　　　　,男,9,5,8,6,12,14,20,7,0,0,72
牟礼　　　　,男,10,8,8,4,23,19,24,10,0,0,96
牟礼　　　　,男,11,8,9,5,16,13,18,7,0,0,76
牟礼　　　　,男,12,6,5,4,22,10,20,12,0,0,79
牟礼　　　　,男,13,8,9,5,14,11,15,7,0,0,69
牟礼　　　　,男,14,6,8,6,17,7,30,10,0,0,84
牟礼　　　　,男,15,10,5,6,17,7,21,5,0,0,71
牟礼　　　　,男,16,7,11,4,10,8,28,4,0,0,72
牟礼　　　　,男,17,8,10,5,22,16,22,10,0,0,93
牟礼　　　　,男,18,10,11,7,17,11,25,6,0,0,87
牟礼　　　　,男,19,7,13,6,14,9,35,6,0,0,90
牟礼　　　　,男,20,8,11,10,13,21,30,6,0,0,99
牟礼　　　　,男,21,11,14,9,21,9,21,6,0,0,91
牟礼　　　　,男,22,7,16,22,22,19,25,7,0,0,118
牟礼　　　　,男,23,12,27,10,17,24,32,5,0,0,127
