平成27年12月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
井口４丁目,1396,1503,1467,2970
井口５丁目,464,456,530,986
小計,5614,6063,6167,12230
深大寺１丁目,771,810,805,1615
深大寺２丁目,2053,2184,1952,4136
深大寺３丁目,1040,1044,964,2008
小計,3864,4038,3721,7759
野崎１丁目,517,513,525,1038
野崎２丁目,1196,1288,1251,2539
野崎３丁目,910,999,994,1993
野崎４丁目,288,318,261,579
小計,2911,3118,3031,6149
大沢１丁目,1311,1489,1415,2904
大沢２丁目,918,1007,948,1955
大沢３丁目,930,818,904,1722
大沢４丁目,1341,1443,1541,2984
大沢５丁目,841,1016,1030,2046
大沢６丁目,755,782,784,1566
小計,6096,6555,6622,13177
合計,90158,89327,92655,181982
平成27年２月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1527,1455,1503,2958
下連雀２丁目,1778,1691,1768,3459
下連雀３丁目,5660,4348,4994,9342
下連雀４丁目,3186,2908,3105,6013
下連雀５丁目,1725,1741,2154,3895
下連雀６丁目,2045,2004,2093,4097
下連雀７丁目,2294,2342,2587,4929
下連雀８丁目,1563,1788,1945,3733
下連雀９丁目,1984,2401,2568,4969
小計,21762,20678,22717,43395
牟礼１丁目,1083,977,1049,2026
牟礼２丁目,1935,1823,1972,3795
牟礼３丁目,766,758,627,1385
牟礼４丁目,1516,1603,1717,3320
牟礼５丁目,1337,1359,1342,2701
牟礼６丁目,2476,2662,2735,5397
牟礼７丁目,836,905,834,1739
小計,9949,10087,10276,20363
井の頭１丁目,2546,2134,2385,4519
井の頭２丁目,2072,1586,1827,3413
井の頭３丁目,1215,1097,1214,2311
井の頭４丁目,1086,1021,1002,2023
井の頭５丁目,1712,1663,1644,3307
小計,8631,7501,8072,15573
中原１丁目,2061,1959,2087,4046
中原２丁目,1370,1441,1468,2909
中原３丁目,1451,1527,1591,3118
中原４丁目,1886,2031,2143,4174
小計,6768,6958,7289,14247
北野１丁目,621,700,738,1438
北野２丁目,886,990,992,1982
北野３丁目,957,1133,1118,2251
北野４丁目,1026,1004,1021,2025
小計,3490,3827,3869,7696
新川１丁目,1021,1054,1083,2137
新川２丁目,664,733,762,1495
新川３丁目,996,1052,976,2028
新川４丁目,1495,1538,1631,3169
新川５丁目,1313,1197,1294,2491
新川６丁目,2632,2402,2214,4616
小計,8121,7976,7960,15936
上連雀１丁目,1693,1495,1439,2934
上連雀２丁目,1370,1142,1206,2348
上連雀３丁目,917,829,819,1648
上連雀４丁目,1687,1581,1589,3170
上連雀５丁目,1415,1386,1343,2729
上連雀６丁目,1515,1467,1626,3093
上連雀７丁目,1374,1379,1477,2856
上連雀８丁目,1524,1663,1751,3414
上連雀９丁目,1518,1630,1685,3315
小計,13013,12572,12935,25507
井口１丁目,1741,1921,1808,3729
井口２丁目,1059,1201,1269,2470
井口３丁目,963,989,1107,2096
井口４丁目,1400,1504,1465,2969
井口５丁目,466,456,531,987
小計,5629,6071,6180,12251
深大寺１丁目,774,809,808,1617
深大寺２丁目,2059,2190,1951,4141
深大寺３丁目,1045,1045,968,2013
小計,3878,4044,3727,7771
野崎１丁目,514,506,522,1028
野崎２丁目,1192,1287,1245,2532
野崎３丁目,918,1008,993,2001
野崎４丁目,289,319,262,581
小計,2913,3120,3022,6142
大沢１丁目,1311,1491,1421,2912
大沢２丁目,914,991,941,1932
大沢３丁目,930,808,903,1711
大沢４丁目,1337,1442,1532,2974
大沢５丁目,844,1021,1032,2053
大沢６丁目,748,776,782,1558
小計,6084,6529,6611,13140
合計,90238,89363,92658,182021
平成27年１月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1533,1461,1511,2972
下連雀２丁目,1776,1693,1771,3464
下連雀３丁目,5667,4351,5007,9358
下連雀４丁目,3193,2917,3108,6025
下連雀５丁目,1731,1748,2159,3907
下連雀６丁目,2045,2002,2098,4100
下連雀７丁目,2291,2335,2587,4922
下連雀８丁目,1563,1782,1943,3725
下連雀９丁目,1989,2405,2577,4982
小計,21788,20694,22761,43455
牟礼１丁目,1081,975,1049,2024
牟礼２丁目,1930,1825,1970,3795
牟礼３丁目,769,767,625,1392
牟礼４丁目,1515,1604,1722,3326
牟礼５丁目,1326,1350,1331,2681
牟礼６丁目,2477,2663,2731,5394
牟礼７丁目,840,903,838,1741
小計,9938,10087,10266,20353
井の頭１丁目,2554,2139,2394,4533
井の頭２丁目,2066,1579,1825,3404
井の頭３丁目,1203,1095,1205,2300
井の頭４丁目,1089,1024,1007,2031
井の頭５丁目,1715,1663,1646,3309
小計,8627,7500,8077,15577
中原１丁目,2069,1964,2096,4060
中原２丁目,1371,1443,1465,2908
中原３丁目,1454,1531,1596,3127
中原４丁目,1887,2037,2143,4180
小計,6781,6975,7300,14275
北野１丁目,619,697,735,1432
北野２丁目,884,987,997,1984
北野３丁目,962,1136,1118,2254
北野４丁目,1033,1009,1026,2035
小計,3498,3829,3876,7705
新川１丁目,1023,1054,1082,2136
新川２丁目,667,732,759,1491
新川３丁目,999,1055,981,2036
新川４丁目,1492,1536,1625,3161
新川５丁目,1310,1194,1296,2490
新川６丁目,2640,2414,2209,4623
小計,8131,7985,7952,15937
上連雀１丁目,1692,1494,1439,2933
上連雀２丁目,1369,1142,1208,2350
上連雀３丁目,917,831,817,1648
上連雀４丁目,1686,1577,1583,3160
上連雀５丁目,1420,1393,1343,2736
上連雀６丁目,1516,1468,1627,3095
上連雀７丁目,1373,1375,1477,2852
上連雀８丁目,1513,1654,1738,3392
上連雀９丁目,1516,1636,1687,3323
小計,13002,12570,12919,25489
井口１丁目,1737,1918,1802,3720
井口２丁目,1064,1207,1275,2482
井口３丁目,959,987,1105,2092
井口４丁目,1398,1495,1461,2956
井口５丁目,463,455,531,986
小計,5621,6062,6174,12236
深大寺１丁目,780,820,810,1630
深大寺２丁目,2075,2206,1960,4166
深大寺３丁目,1043,1043,967,2010
小計,3898,4069,3737,7806
野崎１丁目,516,508,520,1028
野崎２丁目,1190,1280,1239,2519
野崎３丁目,920,1012,990,2002
野崎４丁目,295,325,261,586
小計,2921,3125,3010,6135
大沢１丁目,1299,1478,1420,2898
大沢２丁目,914,987,941,1928
大沢３丁目,937,811,910,1721
大沢４丁目,1338,1438,1533,2971
大沢５丁目,842,1019,1028,2047
大沢６丁目,748,772,787,1559
小計,6078,6505,6619,13124
合計,90283,89401,92691,182092
