平成24年12月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
井口５丁目,464,471,539,1010
小計,5418,5846,5866,11712
深大寺１丁目,755,795,789,1584
深大寺２丁目,1922,2102,1928,4030
深大寺３丁目,1014,1044,957,2001
小計,3691,3941,3674,7615
野崎１丁目,519,507,525,1032
野崎２丁目,1140,1237,1169,2406
野崎３丁目,923,1014,970,1984
野崎４丁目,281,325,255,580
小計,2863,3083,2919,6002
大沢１丁目,1251,1426,1331,2757
大沢２丁目,875,955,911,1866
大沢３丁目,977,831,915,1746
大沢４丁目,1267,1334,1443,2777
大沢５丁目,849,1018,1037,2055
大沢６丁目,725,773,744,1517
小計,5944,6337,6381,12718
合計,87274,86846,89676,176522
平成24年２月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1541,1463,1548,3011
下連雀２丁目,1763,1670,1803,3473
下連雀３丁目,5440,4157,4866,9023
下連雀４丁目,3163,2885,3013,5898
下連雀５丁目,1594,1691,2034,3725
下連雀６丁目,1991,1983,2074,4057
下連雀７丁目,2311,2408,2605,5013
下連雀８丁目,1405,1577,1711,3288
下連雀９丁目,1887,2233,2386,4619
小計,21095,20067,22040,42107
牟礼１丁目,1036,969,1015,1984
牟礼２丁目,1855,1745,1869,3614
牟礼３丁目,781,770,635,1405
牟礼４丁目,1432,1547,1650,3197
牟礼５丁目,1256,1307,1261,2568
牟礼６丁目,2241,2344,2334,4678
牟礼７丁目,797,866,851,1717
小計,9398,9548,9615,19163
井の頭１丁目,2503,2116,2335,4451
井の頭２丁目,2001,1552,1777,3329
井の頭３丁目,1139,1072,1160,2232
井の頭４丁目,1068,1015,1010,2025
井の頭５丁目,1639,1549,1586,3135
小計,8350,7304,7868,15172
中原１丁目,2007,1929,1996,3925
中原２丁目,1320,1391,1414,2805
中原３丁目,1445,1499,1547,3046
中原４丁目,1847,2012,2129,4141
小計,6619,6831,7086,13917
北野１丁目,689,760,817,1577
北野２丁目,944,980,1032,2012
北野３丁目,982,1184,1148,2332
北野４丁目,1036,1053,1038,2091
小計,3651,3977,4035,8012
新川１丁目,873,852,867,1719
新川２丁目,670,724,730,1454
新川３丁目,888,962,898,1860
新川４丁目,1491,1554,1633,3187
新川５丁目,1303,1232,1331,2563
新川６丁目,2535,2399,2187,4586
小計,7760,7723,7646,15369
上連雀１丁目,1671,1528,1457,2985
上連雀２丁目,1260,1035,1118,2153
上連雀３丁目,862,791,747,1538
上連雀４丁目,1675,1572,1569,3141
上連雀５丁目,1394,1350,1305,2655
上連雀６丁目,1484,1460,1604,3064
上連雀７丁目,1346,1377,1467,2844
上連雀８丁目,1438,1581,1666,3247
上連雀９丁目,1506,1623,1650,3273
小計,12636,12317,12583,24900
井口１丁目,1612,1780,1622,3402
井口２丁目,1086,1205,1281,2486
井口３丁目,908,941,1019,1960
井口４丁目,1345,1444,1410,2854
井口５丁目,464,470,539,1009
小計,5415,5840,5871,11711
深大寺１丁目,753,791,784,1575
深大寺２丁目,1920,2100,1929,4029
深大寺３丁目,1019,1048,964,2012
小計,3692,3939,3677,7616
野崎１丁目,518,507,523,1030
野崎２丁目,1137,1234,1161,2395
野崎３丁目,919,1010,972,1982
野崎４丁目,281,325,256,581
小計,2855,3076,2912,5988
大沢１丁目,1251,1422,1336,2758
大沢２丁目,877,958,915,1873
大沢３丁目,985,834,924,1758
大沢４丁目,1265,1337,1445,2782
大沢５丁目,850,1016,1037,2053
大沢６丁目,728,773,745,1518
小計,5956,6340,6402,12742
合計,87427,86962,89735,176697
平成24年１月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1544,1469,1544,3013
下連雀２丁目,1761,1673,1803,3476
下連雀３丁目,5446,4158,4877,9035
下連雀４丁目,3167,2884,3013,5897
下連雀５丁目,1584,1693,2034,3727
下連雀６丁目,1996,1988,2074,4062
下連雀７丁目,2319,2412,2609,5021
下連雀８丁目,1406,1578,1708,3286
下連雀９丁目,1891,2234,2392,4626
小計,21114,20089,22054,42143
牟礼１丁目,1038,970,1015,1985
牟礼２丁目,1861,1749,1878,3627
牟礼３丁目,787,771,637,1408
牟礼４丁目,1436,1549,1647,3196
牟礼５丁目,1251,1299,1256,2555
牟礼６丁目,2240,2342,2336,4678
牟礼７丁目,799,869,854,1723
小計,9412,9549,9623,19172
井の頭１丁目,2506,2119,2339,4458
井の頭２丁目,2005,1556,1778,3334
井の頭３丁目,1148,1077,1169,2246
井の頭４丁目,1066,1014,1005,2019
井の頭５丁目,1634,1537,1586,3123
小計,8359,7303,7877,15180
中原１丁目,2013,1939,1991,3930
中原２丁目,1321,1400,1411,2811
中原３丁目,1441,1496,1548,3044
中原４丁目,1852,2010,2136,4146
小計,6627,6845,7086,13931
北野１丁目,695,764,822,1586
北野２丁目,945,982,1034,2016
北野３丁目,982,1185,1146,2331
北野４丁目,1033,1057,1045,2102
小計,3655,3988,4047,8035
新川１丁目,873,853,871,1724
新川２丁目,673,720,728,1448
新川３丁目,886,958,903,1861
新川４丁目,1494,1558,1638,3196
新川５丁目,1311,1243,1334,2577
新川６丁目,2537,2399,2183,4582
小計,7774,7731,7657,15388
上連雀１丁目,1667,1522,1449,2971
上連雀２丁目,1262,1040,1119,2159
上連雀３丁目,864,790,748,1538
上連雀４丁目,1687,1579,1574,3153
上連雀５丁目,1392,1345,1299,2644
上連雀６丁目,1478,1461,1606,3067
上連雀７丁目,1340,1371,1466,2837
上連雀８丁目,1436,1581,1668,3249
上連雀９丁目,1511,1626,1649,3275
小計,12637,12315,12578,24893
井口１丁目,1614,1784,1624,3408
井口２丁目,1080,1199,1279,2478
井口３丁目,914,947,1028,1975
井口４丁目,1344,1440,1412,2852
井口５丁目,464,472,541,1013
小計,5416,5842,5884,11726
深大寺１丁目,753,789,783,1572
深大寺２丁目,1921,2099,1929,4028
深大寺３丁目,1021,1051,971,2022
小計,3695,3939,3683,7622
野崎１丁目,515,502,518,1020
野崎２丁目,1138,1236,1163,2399
野崎３丁目,917,1007,972,1979
野崎４丁目,281,323,255,578
小計,2851,3068,2908,5976
大沢１丁目,1250,1418,1339,2757
大沢２丁目,875,956,911,1867
大沢３丁目,982,830,918,1748
大沢４丁目,1264,1338,1445,2783
大沢５丁目,847,1016,1029,2045
大沢６丁目,730,772,747,1519
小計,5948,6330,6389,12719
合計,87488,86999,89786,176785
