X,Y,GAIRONO
"-31,577.69","-52,949.48",A1415
"-31,650.98","-52,925.46",A1423
"-31,713.51","-53,020.30",A1421
"-31,615.30","-53,027.90",A1420
"-31,675.45","-53,048.18",A1419
"-31,758.27","-52,859.51",A1499
"-31,539.95","-52,669.90",A1333
"-31,689.86","-52,707.41",A1501
"-31,655.57","-52,793.20",A1807
"-31,697.27","-52,817.33",A1500
"-31,647.61","-52,824.13",A1140
"-31,565.50","-52,828.91",A1332
"-31,655.51","-53,023.61",A1596
"-31,565.93","-53,039.43",A1283
"-31,599.94","-53,119.40",A1416
"-31,716.75","-53,047.74",A5491
"-31,674.67","-53,106.09",A1808
"-31,662.78","-52,982.98",A1674
"-31,637.27","-52,862.97",A1935
"-31,633.40","-52,691.67",A1805
"-31,421.78","-52,640.94",A1496
"-31,450.03","-52,745.88",A2226
"-31,529.60","-52,707.33",A2227
"-31,535.44","-52,672.31",A2351
"-31,589.33","-52,712.58",A2449
"-31,456.04","-52,671.73",A2803
"-31,490.16","-52,755.06",A2354
"-31,526.61","-52,863.84",A0568
"-31,644.29","-52,892.78",A2450
"-31,695.36","-52,903.83",A01325
"-31,656.93","-52,954.51",A2452
"-31,703.18","-52,959.09",A1806
"-31,637.24","-52,974.68",A0554
"-31,579.86","-53,097.40",A2451
"-31,721.47","-52,936.56",A01498
"-31,631.00","-52,672.15",A3343
"-31,647.01","-52,717.34",A03909
"-31,673.64","-52,715.70",A03912
"-31,648.20","-52,763.87",A3675
"-31,505.97","-52,730.14",A3800
"-31,502.48","-52,700.12",A3486
"-31,440.46","-52,762.36",A03485
"-31,586.30","-52,804.24",A2802
"-31,488.77","-52,809.82",A3484
"-31,631.89","-52,850.06",A3483
"-31,568.34","-52,924.71",A3482
"-31,609.61","-52,964.35",A3481
"-31,575.25","-52,975.86",A3342
"-31,604.25","-53,110.88",A3480
"-31,660.11","-53,107.67",A3673
"-31,633.25","-53,105.67",A3674
"-31,774.87","-53,127.34",A3725
"-31,603.39","-52,988.51",A3341
"-31,505.16","-52,661.25",A4169
"-31,467.24","-52,719.77",A3672
"-31,660.72","-52,820.81",A4460
"-31,642.03","-52,739.27",A4763
"-31,686.96","-52,761.42",A4150
"-31,523.12","-52,831.02",A4171
"-31,631.40","-52,910.01",A4832
"-31,595.64","-52,913.85",A4833
"-31,622.18","-52,924.76",A4834
"-31,601.47","-52,944.72",A4835
"-31,707.31","-52,983.95",A4174
"-31,720.41","-53,087.05",A4962
"-31,631.47","-53,131.51",A4115
"-31,611.59","-53,053.39",A4172
"-31,744.06","-52,915.46",A4447
"-31,627.12","-52,826.00",A4963
"-31,725.35","-52,705.54",A4605
"-31,439.48","-52,658.60",A5000
"-31,552.12","-52,678.22",A6678
"-31,419.19","-52,721.82",A5093
"-31,544.53","-52,742.02",A4170
"-31,605.02","-52,674.92",A6679
"-31,572.76","-52,786.98",A5092
"-31,575.61","-52,876.89",A6102
"-31,626.98","-52,872.97",A5209
"-31,678.93","-52,923.52",A04891
"-31,570.92","-53,005.74",A6402
"-31,684.73","-53,020.02",A02801
"-31,591.69","-53,034.04",A05132
"-31,728.69","-52,958.40",A6881
"-31,735.73","-52,982.22",A6882
"-31,755.44","-52,882.26",A6880
"-31,715.17","-52,914.63",A6883
"-31,708.88","-52,855.15",A5973
"-31,746.83","-52,831.37",A6879
"-31,680.59","-52,729.73",A6884
"-31,692.74","-52,789.11",A6885
"-31,358.97","-52,667.14",A2320
"-31,413.87","-52,663.86",A2353
"-31,397.81","-52,687.25",A4578
"-31,408.33","-52,737.94",A1285
"-31,377.45","-52,714.72",A1410
"-33,178.84","-53,170.65",A5394
"-33,207.20","-53,191.79",A5395
"-33,226.55","-53,206.14",A5396
"-33,281.96","-53,149.90",A6633
"-33,150.41","-53,185.68",A05333
"-33,204.09","-53,221.87",A05208
"-33,256.63","-53,229.96",A5225
"-33,288.71","-53,247.47",A5226
"-33,019.95","-53,353.43",A05529
"-32,976.73","-53,387.58",A07813
"-33,083.49","-53,305.64",A05489
"-33,006.37","-53,342.45",A5688
"-33,133.26","-53,582.52",A5023
"-33,154.79","-53,583.62",A5024
"-33,188.30","-53,585.35",A5025
"-33,174.34","-53,603.22",A5026
"-33,211.56","-53,541.43",A05033
"-33,246.32","-53,640.25",A5441
"-33,262.59","-53,625.69",A5940
"-33,272.13","-53,603.57",A5442
"-33,078.52","-53,496.92",A5126
"-33,028.71","-53,192.03",A05139
"-32,951.89","-53,172.12",A05530
"-33,074.94","-53,167.37",A05207
"-33,026.91","-53,169.79",A04413
"-32,996.08","-53,216.17",A04414
"-33,038.10","-53,234.39",A04415
"-33,107.07","-53,257.92",A04416
"-33,122.68","-53,266.65",A4417
"-33,111.83","-53,221.35",A04418
"-33,094.06","-53,215.46",A04419
"-33,063.64","-53,204.67",A04420
"-33,046.00","-53,155.39",A04421
"-32,972.74","-53,164.73",A04412
"-33,017.13","-53,191.65",A4411
"-32,925.87","-53,199.75",A04409
"-32,973.78","-53,189.67",A04410
"-33,067.72","-53,244.53",A5740
"-33,097.29","-53,177.86",A04423
"-33,106.23","-53,192.59",A04424
"-32,966.60","-53,177.50",A07529
"-32,991.06","-53,302.10",A6494
"-32,961.02","-53,293.00",A6495
"-32,925.22","-53,280.43",A6496
"-33,027.21","-53,308.88",A6493
"-33,058.34","-53,317.41",A06492
"-33,067.52","-53,384.91",A06225
"-33,049.80","-53,420.71",A06226
"-33,099.23","-53,500.69",A6224
"-33,036.51","-53,581.63",A06227
"-33,143.45","-53,464.54",A6222
"-33,129.47","-53,480.99",A06223
"-33,076.50","-53,423.79",A06129
"-33,159.05","-53,335.25",A2554
"-33,197.55","-53,265.28",A2555
"-33,107.49","-53,475.84",A2553
"-33,092.31","-53,526.63",A2545
"-33,038.36","-53,563.53",A02544
"-33,026.76","-53,625.63",A04453
"-33,137.53","-53,621.49",A04428
"-33,093.95","-53,467.25",A4452
"-33,016.34","-53,493.33",A4573
"-32,936.84","-53,403",A4194
"-32,940.33","-53,432.36",A4472
"-32,999.08","-53,358.88",A4559
"-33,107.09","-53,418.02",A0582
"-32,950.09","-53,492.45",A4193
"-33,149.22","-53,483.90",A03541
"-33,078.05","-53,388.45",A03714
"-33,119.49","-53,376.59",A1306
"-33,005.05","-53,370.97",A03544
"-33,049.28","-53,337.79",A02556
"-33,102.52","-53,397.58",A03713
"-33,125.07","-53,322.86",A0581
"-33,178.03","-53,267.90",A0267
"-32,951.32","-53,330.76",A5949
"-33,109.52","-53,278.15",A03543
"-33,116.72","-53,242.84",A04681
"-33,129.59","-53,161.63",A6388
"-33,001.76","-53,167.42",A06286
"-33,111.16","-53,149.98",A06116
"-32,941.91","-53,192.45",A00616
"-33,149.07","-53,525.30",A4741
"-33,073.73","-53,536.22",A6133
"-33,032.36","-53,597.60",A06132
"-33,055.46","-53,548.90",A03542
"-33,132.74","-53,607.95",A0286
"-33,147.66","-53,646.10",A1361
"-33,178.00","-53,640.95",A6287
"-33,252.68","-53,469.00",A00580
"-32,897.82","-53,150.76",A04387
"-32,870.49","-53,194.06",A04386
"-32,829.48","-53,262.50",A04385
"-32,803.59","-53,306.61",A04384
"-32,774.72","-53,353.63",A04383
"-32,758.45","-53,379.55",A04382
"-32,737.32","-53,250.38",A4374
"-32,709.97","-53,244.53",A4375
"-32,680.08","-53,235.87",A4376
"-32,586.93","-53,224.04",A4377
"-32,550.81","-53,250.85",A4286
"-32,548.93","-53,181.42",A0612
"-32,612.51","-53,167.51",A0611
"-32,648.53","-53,156.38",A0610
"-32,750.55","-53,150.52",A0609
"-32,572.98","-53,178.13",A0626
"-32,727.79","-53,154.19",A00625
"-32,619.49","-53,213.78",A0409
"-32,657.53","-53,216.48",A3978
"-32,564.74","-53,213.93",A03772
"-32,575.14","-53,147.88",A2871
"-32,825.99","-53,175.29",A04964
"-32,580.77","-53,467.14",A6291
"-32,643.92","-53,481.07",A4589
"-32,677.41","-53,539.26",A5747
"-32,821.75","-53,549.81",A0427
"-32,843.42","-53,605.66",A0428
"-32,830.49","-53,490.20",A1957
"-32,801.42","-53,548.04",A04109
"-32,801.81","-53,586.10",A06285
"-32,844.86","-53,561.27",A4598
"-32,764.84","-53,444.37",A0033
"-32,836.56","-53,449.01",A00429
"-32,859.89","-53,439.88",A6026
"-32,881.08","-53,431.02",A05914
"-32,854.84","-53,187.38",A1173
"-32,856.38","-53,217.40",A06403
"-32,843.28","-53,239.15",A06404
"-32,897.86","-53,197.56",A4408
"-32,517.80","-53,180.97",A0613
"-32,487.92","-53,189.08",A0614
"-32,533.41","-53,156.17",A1647
"-32,380.71","-53,149.35",A1650
"-32,326.39","-53,165.46",A1604
"-32,297.96","-53,219.56",A1605
"-32,264.98","-53,278.59",A1606
"-32,234.39","-53,335.06",A1607
"-32,205.34","-53,388.34",A1608
"-32,205.30","-53,449.12",A01663
"-32,282.52","-53,495.97",A01664
"-32,357.73","-53,577.25",A01665
"-32,274.40","-53,570.29",A1667
"-32,230.19","-53,545.07",A1668
"-32,244.15","-53,624.44",A01671
"-32,169.66","-53,583.13",A01670
"-32,204.28","-53,528.30",A1669
"-32,327.95","-53,587.39",A01666
"-32,369.12","-53,469.83",A01660
"-32,404.52","-53,545.07",A01661
"-32,367.05","-53,502.49",A01662
"-32,316.38","-53,438.99",A01659
"-32,362.96","-53,427.60",A01658
"-32,364.56","-53,357.36",A01656
"-32,376.79","-53,332.70",A01654
"-32,406.08","-53,430.61",A01657
"-32,467.03","-53,191.59",A4378
"-32,492.30","-53,212.08",A4379
"-32,511.00","-53,293.90",A4380
"-32,449.65","-53,290.25",A4381
"-32,458.81","-53,430.68",A6292
"-32,433.74","-53,400.94",A6293
"-32,420.74","-53,375.34",A6294
"-32,402.80","-53,349.11",A6295
"-32,350.91","-53,316.78",A6296
"-32,318.22","-53,297.79",A6297
"-32,200.24","-53,599.62",A06865
"-32,269.51","-53,637.32",A04503
"-32,314.17","-53,630.74",A05417
"-32,303.03","-53,595.22",A02868
"-32,192.38","-53,553.11",A5198
"-32,339.90","-53,638.71",A05097
"-32,248.92","-53,555.42",A06033
"-32,298.73","-53,553.26",A03459
"-32,178.84","-53,512.83",A05947
"-32,257.27","-53,480.57",A05035
"-32,311.62","-53,531.07",A05467
"-32,311.33","-53,513.64",A04988
"-32,334.41","-53,529.76",A01923
"-32,296.70","-53,459.04",A5098
"-32,239.35","-53,424.21",A5099
"-32,265.02","-53,439.80",A02438
"-32,229.90","-53,463.90",A04093
"-32,325.75","-53,466.64",A02519
"-32,181.94","-53,346.93",A02520
"-32,254.09","-53,259.96",A4091
"-32,205.24","-53,232.28",A4510
"-32,188.43","-53,222.79",A01730
"-32,200.47","-53,253.13",A02208
"-32,180.38","-53,279.19",A1728
"-32,228.97","-53,243.92",A01729
"-32,286.67","-53,279.33",A4591
"-32,253.27","-53,159.24",A4549
"-32,285.51","-53,163.87",A4334
"-32,239.47","-53,184.21",A1784
"-32,227.03","-53,207.44",A5416
"-32,197.07","-53,172.20",A0590
"-32,193.70","-53,188.78",A06676
"-32,404.13","-53,155.76",A01651
"-32,375.84","-53,216.97",A1652
"-32,428.02","-53,196.52",A1954
"-32,342.32","-53,195.81",A04329
"-32,411.12","-53,210.94",A03358
"-32,528.64","-53,221.12",A5692
"-32,484.18","-53,234.12",A3794
"-32,445.10","-53,238.82",A3740
"-32,497.17","-53,267.42",A4192
"-32,463.83","-53,311.39",A1167
"-32,407.44","-53,280.36",A03458
"-32,402.20","-53,248.21",A1378
"-32,526.54","-53,340.57",A3741
"-32,496.98","-53,368.95",A2870
"-32,485.91","-53,340.68",A6530
"-32,397.11","-53,308.90",A06560
"-32,397.36","-53,376.30",A02209
"-32,508.10","-53,401.22",A3803
"-32,518.55","-53,433.61",A0034
"-32,403.84","-53,445.87",A05047
"-32,514.66","-53,454.86",A4590
"-32,524.58","-53,487.93",A03372
"-32,467.84","-53,481.57",A02809
"-32,405.42","-53,477.07",A2886
"-32,385.62","-53,492.75",A02210
"-32,474.36","-53,518.06",A02808
"-32,529.90","-53,537.75",A00593
"-32,480.26","-53,547.80",A04448
"-32,414.55","-53,572.95",A04929
"-32,427.25","-53,559.73",A04604
"-32,426.46","-53,536.14",A04073
"-32,455.37","-53,556.11",A1125
"-32,468.14","-53,580.94",A05748
"-32,522.35","-53,596.70",A06771
"-32,479.85","-53,613.88",A00314
"-32,454.65","-53,619.72",A05738
"-32,423.62","-53,596.72",A03851
"-32,400.10","-53,600.56",A06863
"-32,513.70","-53,622.76",A04897
"-32,443.12","-53,591.19",A02810
"-32,366.79","-53,602.97",A03850
"-32,374.49","-53,634.13",A02207
"-32,371.40","-53,248.63",A03698
"-32,383.25","-53,268.60",A04896
"-32,333.37","-53,410.29",A05327
"-32,351.11","-53,380.55",A04092
"-32,392.19","-53,447.98",A06118
"-32,389.44","-53,560.23",A02439
"-32,049.80","-53,141.51",A1526
"-32,084.36","-53,209.10",A01510
"-32,042.51","-53,249.12",A01511
"-31,970.94","-53,287.42",A01512
"-31,903.42","-53,340.81",A01513
"-32,014.10","-53,586.87",A1613
"-32,145.33","-53,497.70",A1610
"-32,173.44","-53,447.08",A1609
"-31,973.45","-53,537.94",A1614
"-32,001.20","-53,533.49",A1615
"-31,906.39","-53,601.91",A1622
"-31,933.75","-53,618.55",A1623
"-31,938.34","-53,573.96",A1714
"-31,901.93","-53,518.23",A1715
"-31,884.22","-53,412.01",A01716
"-32,013.76","-53,234.78",A1517
"-31,936.91","-53,250.16",A01516
"-31,939.20","-53,161.45",A01528
"-31,942.67","-53,220.66",A01529
"-31,887.32","-53,217.79",A1530
"-31,828.61","-53,313.96",A1514
"-31,834.17","-53,276.13",A1515
"-31,804.83","-53,250.70",A1534
"-31,850.18","-53,204.61",A1533
"-31,886.78","-53,168.88",A1532
"-32,027.53","-53,330.97",A01720
"-32,008.90","-53,354.71",A1719
"-32,097.02","-53,370.32",A1723
"-32,141.63","-53,322.85",A1725
"-32,074.57","-53,304.18",A01726
"-31,958.57","-53,394.47",A01717
"-32,144.80","-53,229.09",A01727
"-32,058.68","-53,185.05",A1326
"-31,986.14","-53,209.29",A1327
"-31,962.89","-53,173.22",A01328
"-31,965.56","-53,350.13",A01718
"-32,074.17","-53,394.95",A1617
"-32,059.22","-53,366.28",A1722
"-32,019.39","-53,438.49",A1618
"-31,894.13","-53,370.47",A01783
"-31,947.13","-53,299.56",A01780
"-31,967.10","-53,472.55",A1619
"-31,935.76","-53,482.44",A1620
"-32,054.72","-53,497.56",A1616
"-32,064.27","-53,632.75",A01681
"-31,974.92","-53,550.60",A01238
"-31,944.57","-53,329.27",A01781
"-31,912.95","-53,384.55",A01782
"-31,999.20","-53,294.66",A01721
"-31,865.95","-53,188.87",A1927
"-32,001.42","-53,194.82",A1299
"-31,869.09","-53,238.94",A1929
"-32,105.46","-53,186.77",A01930
"-31,995.08","-53,255.36",A2358
"-31,899.76","-53,246.87",A02357
"-31,820.60","-53,227.39",A2237
"-31,978.42","-53,421.80",A02867
"-31,874.96","-53,460.70",A2306
"-31,973.77","-53,627.45",A02218
"-31,956.06","-53,638.46",A02219
"-31,963.29","-53,651.48",A02220
"-31,982.27","-53,639.91",A02221
"-32,129.84","-53,635.96",A02745
"-32,148.03","-53,408.68",A01724
"-32,113.48","-53,465.08",A02214
"-31,985.42","-53,375.96",A02866
"-32,063.14","-53,231.40",A02232
"-32,042.47","-53,203.05",A3720
"-31,992.98","-53,303.53",A03522
"-31,934.45","-53,415.17",A3521
"-31,824.39","-53,295.92",A1925
"-32,010.57","-53,266.24",A03973
"-31,821.52","-53,170.09",A3519
"-31,794.10","-53,207.23",A3520
"-31,813.86","-53,136.76",A1536
"-31,909.18","-53,149.51",A5138
"-32,019.92","-53,176.43",A5034
"-31,849.60","-53,260.20",A4761
"-31,973.56","-53,279.17",A05329
"-31,921.40","-53,316.42",A04558
"-31,873.84","-53,335.84",A4557
"-31,844.59","-53,330.03",A4814
"-32,016.07","-53,326.36",A06868
"-31,924.45","-53,351.39",A05137
"-32,051.15","-53,321.20",A4184
"-32,048.18","-53,419.51",A04789
"-32,041.34","-53,398.44",A06869
"-31,994.37","-53,443.54",A06568
"-32,037.18","-53,589.52",A5918
"-32,147.19","-53,612.95",A5199
"-32,097.94","-53,463.83",A04788
"-32,158.28","-53,329.42",A4626
"-32,160.22","-53,301.70",A04987
"-32,110.59","-53,294.26",A04986
"-32,128.15","-53,336.47",A04002
"-32,135.94","-53,312.58",A06870
"-32,162.22","-53,207.78",A4592
"-32,131.67","-53,158.12",A4593
"-33,335.38","-53,714.52",A05163
"-33,343.69","-53,746.68",A05162
"-33,353.33","-53,782.86",A05161
"-33,360.64","-53,808.98",A05160
"-33,419.50","-53,645.51",A03792
"-33,409.15","-53,667.61",A02550
"-33,365.78","-53,700.83",A02845
"-33,328.49","-53,678.52",A04966
"-33,385.50","-53,688.67",A05916
"-33,480.88","-53,708.82",A06948
"-33,481.56","-53,745.69",A06947
"-33,488.17","-53,775.62",A06946
"-33,483.57","-53,839.09",A06945
"-33,480.56","-53,888.62",A06944
"-33,476.93","-53,918.85",A06943
"-33,468.70","-53,972.58",A06928
"-33,461.85","-54,008.59",A06608
"-33,452.84","-54,044.27",A06607
"-33,356.13","-54,012.34",A00001
"-33,351.93","-54,034.34",A00006
"-33,347.62","-54,056.69",A00009
"-33,343.50","-54,077.97",A00011
"-33,339.36","-54,101.09",A00012
"-33,427.79","-54,016.20",A2464
"-33,391.43","-54,026.45",A2465
"-33,371.62","-54,098.34",A2466
"-33,315.06","-54,002.33",A2467
"-33,404.90","-53,965.79",A02463
"-33,435.83","-53,970.33",A02462
"-33,384.50","-54,064.73",A6035
"-33,390.72","-54,050.73",A6037
"-33,330.62","-54,044.14",A2248
"-33,310.75","-54,043.83",A2257
"-33,360.08","-53,989.82",A02242
"-33,321.52","-53,954.94",A6229
"-33,381.51","-53,961.79",A06036
"-33,343.91","-54,095.59",A01077
"-33,339.56","-54,118.77",A1078
"-33,442.80","-54,080.11",A4468
"-33,421.67","-54,138.95",A4467
"-33,435.47","-54,101.60",A6504
"-33,346.20","-53,956.25",A03381
"-33,228.67","-53,660.76",A5939
"-33,202.69","-53,657.65",A5938
"-33,150.75","-53,671.59",A5937
"-33,124.01","-53,683.95",A5936
"-33,099.30","-53,712.17",A5935
"-33,068.56","-53,731.32",A5934
"-32,931.93","-53,785.93",A7408
"-32,938.69","-53,745.47",A4951
"-33,049.91","-53,742.64",A4952
"-33,061.51","-53,763.54",A4572
"-33,080.73","-53,818.04",A4538
"-33,027.19","-53,744.54",A04454
"-33,030.00","-53,703.22",A6131
"-33,009.60","-53,747.81",A5439
"-33,224.00","-53,883.40",A06274
"-33,207.96","-53,826.08",A6275
"-33,215.99","-53,856.90",A06276
"-33,201.26","-53,810.60",A03525
"-33,185.12","-53,741.79",A02547
"-33,026.66","-53,680.51",A02543
"-33,173.95","-53,665.18",A5440
"-33,022.82","-53,647.84",A5246
"-33,207.66","-53,716.85",A6273
"-32,968.18","-53,745.16",A02180
"-32,920.24","-53,839.29",A0070
"-33,293.97","-53,953.36",A03382
"-33,261.33","-53,957.29",A03383
"-33,225.27","-53,969.55",A03384
"-33,181.22","-53,949.86",A03385
"-33,157.45","-53,979.80",A03386
"-33,097.07","-53,975.08",A03387
"-33,038.14","-53,998.23",A03388
"-33,133.97","-54,006.36",A03389
"-33,084.49","-54,058.98",A03390
"-33,068.43","-54,073.56",A3391
"-33,048.90","-54,034.40",A03392
"-32,995.19","-54,014.32",A03393
"-32,933.22","-54,037.38",A3394
"-33,008.19","-54,063.53",A03395
"-32,951.78","-54,076.70",A03396
"-33,078.22","-54,040.89",A03397
"-33,038.79","-54,128.98",A03375
"-32,991.49","-54,125.95",A03376
"-32,938.53","-54,122.14",A03377
"-33,111.75","-54,089.76",A02253
"-33,149.70","-54,049.02",A02254
"-33,188.37","-54,036.54",A02255
"-33,242.98","-54,036.59",A02256
"-33,220.19","-54,072.74",A2471
"-33,293.95","-54,077.37",A2470
"-33,139.61","-54,111.88",A2472
"-33,224.57","-54,108.78",A2473
"-33,296.87","-54,110.44",A2474
"-33,261.39","-54,141.83",A2475
"-33,155.59","-54,134.17",A2476
"-33,190.65","-53,994.73",A02469
"-33,254.56","-53,998.60",A02468
"-33,196.66","-53,958.68",A02498
"-33,257.80","-53,981.82",A02406
"-33,082.55","-54,132.44",A02258
"-33,109.56","-54,128.24",A01120
"-33,178.01","-54,036.22",A01076
"-33,131.13","-53,972.70",A6034
"-33,208.73","-54,037.33",A01075
"-33,028.66","-54,048.72",A6839
"-32,986.81","-54,068.91",A6840
"-33,159.89","-54,104.81",A6038
"-33,185.85","-54,071.74",A4057
"-33,167.10","-54,080.84",A04058
"-33,198.70","-54,140.38",A04910
"-33,111.64","-54,028.45",A5134
"-33,091.05","-54,115.95",A05686
"-32,892.83","-53,637.45",A07531
"-32,885.30","-53,724.65",A07530
"-32,844.38","-53,733.19",A4950
"-32,768.50","-53,723.12",A4949
"-32,717.95","-53,717.42",A4948
"-32,611.32","-53,709.02",A4947
"-32,637.12","-53,745.63",A6760
"-32,633.87","-53,831.28",A06761
"-32,623.41","-53,926.62",A06762
"-32,726.53","-53,907.71",A5483
"-32,760.39","-53,911.55",A5484
"-32,795.63","-53,916.15",A5485
"-32,829.44","-53,922.52",A5486
"-32,909.71","-53,844.40",A06277
"-32,911.24","-53,869.93",A6278
"-32,904.80","-53,889.07",A06279
"-32,899.22","-53,908.73",A06280
"-32,893.96","-53,927.70",A06281
"-32,891.66","-53,951.92",A06282
"-32,889.88","-53,970.89",A06283
"-32,888.37","-53,989.87",A06284
"-32,775.30","-54,031.15",A5527
"-32,736.30","-54,023.48",A03728
"-32,651.41","-54,012.76",A05487
"-32,614.80","-53,986.71",A6160
"-32,615.16","-54,010.01",A00404
"-32,560.44","-54,012.97",A0959
"-32,564.27","-54,078.67",A3849
"-32,599.38","-54,092.68",A04969
"-32,608.54","-54,116.49",A02297
"-32,614.85","-54,039.76",A5687
"-32,620.04","-53,950.58",A05488
"-32,697.75","-53,903.97",A4740
"-32,665.34","-53,898.71",A6230
"-32,628.21","-53,891.82",A04597
"-32,630.95","-53,861.38",A06802
"-32,634.71","-53,813.12",A6842
"-32,638.26","-53,785.23",A6841
"-32,634.24","-53,710.00",A5932
"-32,796.88","-53,727.70",A5933
"-32,641.72","-53,692.96",A5666
"-32,847.55","-53,701.54",A6444
"-32,910.58","-53,742.28",A5438
"-32,875.47","-53,735.69",A04602
"-32,889.00","-53,683.17",A06843
"-32,690.93","-53,713.63",A0032
"-32,747.52","-53,720.45",A1373
"-32,849.68","-53,674.44",A1956
"-32,846.66","-53,643.77",A05528
"-32,871.58","-54,105.31",A03379
"-32,911.73","-54,111.71",A03378
"-32,911.32","-54,084.20",A03380
"-32,329.56","-53,733.00",A01677
"-32,273.90","-53,706.26",A01678
"-32,302.00","-53,655.32",A01672
"-32,383.77","-53,760.31",A01676
"-32,252.48","-53,815.53",A01690
"-32,339.95","-53,918.93",A1691
"-32,287.49","-53,885.40",A1692
"-32,244.48","-53,853.70",A1693
"-32,190.78","-53,816.42",A1694
"-32,229.71","-53,757.67",A01684
"-32,276.38","-53,792.86",A01685
"-32,321.43","-53,842.48",A01686
"-32,349.05","-53,859.71",A01687
"-32,401.45","-53,888.62",A01688
"-32,358.89","-53,886.50",A01689
"-32,220.08","-53,660.57",A01679
"-32,177.38","-53,670.33",A01680
"-32,172.26","-53,714.18",A01683
"-32,213.21","-53,786.62",A03805
"-32,297.23","-53,848.79",A03806
"-32,276.55","-53,746.65",A03804
"-32,204.15","-53,843.49",A1701
"-32,245.98","-53,874.97",A1702
"-32,326.15","-53,935.66",A1703
"-32,380.46","-53,976.88",A1704
"-32,316.48","-53,973.74",A1705
"-32,292.78","-53,953.07",A1706
"-32,229.75","-53,899.93",A01707
"-32,231.10","-53,945.86",A01711
"-32,301.66","-54,004.60",A01712
"-32,335.96","-54,021.71",A05094
"-32,360.57","-54,007.81",A05095
"-32,353.93","-53,956.65",A5096
"-32,300.16","-54,033.77",A00264
"-32,325.65","-54,063.83",A00265
"-32,377.78","-54,025.70",A00353
"-32,401.26","-53,990.81",A00375
"-32,464.56","-54,033.88",A3738
"-32,525.13","-54,064.99",A3739
"-32,342.33","-53,993.82",A03702
"-32,520.69","-53,691.36",A1025
"-32,440.50","-53,820.13",A00289
"-32,429.10","-53,852.13",A01024
"-32,274.94","-53,895.14",A1241
"-32,223.10","-53,858.05",A1240
"-32,205.34","-53,739.34",A04627
"-32,323.88","-53,827.01",A04628
"-32,433.38","-53,751.48",A03536
"-32,398.91","-53,739.06",A03537
"-32,319.56","-53,690.31",A03699
"-32,397.08","-53,808.40",A03700
"-32,364.90","-53,741.66",A03460
"-32,341.97","-53,815.42",A02869
