18,石炭,"41,920",1,"41,919","32,087",79,"32,008","32,465",-,"32,465","28,181",42,"28,139","29,849",52,"29,797",18,石炭,,,,,
19,鉄鉱石,259,31,228,294,21,273,"1,440",-,"1,440","1,653",3,"1,650","1,200",-,"1,200",19,鉄鉱石,,,,,
20,金属鉱,"8,764",6,"8,758","5,715",70,"5,645","7,523",1,"7,522","11,344",-,"11,344","4,087",36,"4,051",20,金属鉱,,,,,
21,砂利・砂,"26,071",923,"25,148","14,120",793,"13,327","6,742",161,"6,581","5,968",736,"5,232","7,083","1,635","5,448",21,砂利・砂,,,,,
22,石材,"98,174","3,213","94,961","105,004","1,359","103,645","114,080",979,"113,101","117,477",480,"116,997","116,716","1,098","115,618",22,石材,,,,,
23,原油,"1,920",-,"1,920","2,250",-,"2,250","2,146",46,"2,100","2,321",42,"2,279","2,388",29,"2,359",23,原油,,,,,
24,りん鉱石,-,-,-,57,-,57,-,-,-,285,-,285,585,-,585,24,りん鉱石,,,,,
25,石灰石,"2,879",-,"2,879",854,-,854,"1,296",-,"1,296",300,-,300,75,-,75,25,石灰石,,,,,
26,原塩,"10,479",33,"10,446","5,130",55,"5,075","3,303",220,"3,083","2,431",300,"2,131","3,141",325,"2,816",26,原塩,,,,,
27,非金属鉱物,"143,418","14,341","129,077","135,968","15,791","120,177","106,742","12,354","94,388","95,127","10,862","84,265","115,320","10,506","104,814",27,非金属鉱物,,,,,
金属機械工業品,,"13,968,158","5,475,240","8,492,918","13,163,642","5,207,835","7,955,807","12,580,579","4,921,080","7,659,499","12,545,303","4,805,861","7,739,442","13,453,928","5,019,917","8,434,011",金属機械工業品,,,,,,
28,鉄鋼,"75,117","34,294","40,823","75,891","27,465","48,426","50,788","15,324","35,464","64,033","25,061","38,972","74,954","31,232","43,722",28,鉄鋼,,,,,
29,鋼材,"385,795","282,581","103,214","370,439","274,169","96,270","351,747","261,260","90,487","357,860","262,205","95,655","393,866","279,125","114,741",29,鋼材,,,,,
30,非鉄金属,"249,370","93,870","155,500","273,173","114,454","158,719","262,721","121,595","141,126","245,797","113,619","132,178","242,052","98,242","143,810",30,非鉄金属,,,,,
31,金属製品,"1,775,178","342,761","1,432,417","1,590,353","289,621","1,300,732","1,487,308","255,165","1,232,143","1,566,479","294,630","1,271,849","1,540,447","318,292","1,222,155",31,金属製品,,,,,
32,鉄道車両,"3,982","1,038","2,944","3,017",841,"2,176","2,064",647,"1,417","2,006",545,"1,461","1,430",366,"1,064",32,鉄道車両,,,,,
33,完成自動車,"129,892","103,705","26,187","105,979","83,023","22,956","104,917","89,789","15,128","91,840","74,355","17,485","150,307","131,320","18,987",33,完成自動車,,,,,
34,その他輸送用車両,"97,511","2,715","94,796","81,396","3,123","78,273","73,288","2,133","71,155","59,048","1,707","57,341","80,389","1,266","79,123",34,その他輸送用車両,,,,,
35,二輪自動車,"62,573","7,335","55,238","54,533","8,826","45,707","43,467","5,094","38,373","61,830","7,062","54,768","88,871","10,188","78,683",35,二輪自動車,,,,,
36,自動車部品,"2,558,718","1,610,295","948,423","2,235,557","1,479,481","756,076","2,245,808","1,517,068","728,740","1,897,849","1,282,871","614,978","1,961,928","1,339,012","622,916",36,自動車部品,,,,,
37,その他輸送機械,"385,366","43,921","341,445","383,296","45,419","337,877","362,600","49,521","313,079","379,257","51,551","327,706","416,874","62,135","354,739",37,その他輸送機械,,,,,
38,産業機械,"3,499,198","1,943,735","1,555,463","3,371,195","1,923,367","1,447,828","3,046,011","1,694,952","1,351,059","3,198,293","1,797,667","1,400,626","3,376,805","1,819,770","1,557,035",38,産業機械,,,,,
39,電気機械,"3,952,421","742,676","3,209,745","3,877,151","727,573","3,149,578","3,823,917","677,339","3,146,578","3,894,715","657,660","3,237,055","4,395,187","692,299","3,702,888",39,電気機械,,,,,
40,測量・光学・医療機械,"573,296","220,321","352,975","495,498","177,547","317,951","471,243","170,001","301,242","479,557","191,642","287,915","465,537","190,429","275,108",40,測量・光学・医療機械,,,,,
41,事務用機器,"181,958","34,661","147,297","198,424","38,233","160,191","195,015","35,026","159,989","194,398","31,099","163,299","217,809","34,068","183,741",41,事務用機器,,,,,
42,その他機械,"37,783","11,332","26,451","47,740","14,693","33,047","59,685","26,166","33,519","52,341","14,187","38,154","47,472","12,173","35,299",42,その他機械,,,,,
化学工業品,,"6,045,535","2,414,249","3,631,286","5,843,737","2,377,143","3,466,594","5,463,518","2,273,998","3,189,520","5,296,914","2,153,937","3,142,977","5,331,151","2,017,605","3,313,546",化学工業品,,,,,,
43,陶磁器,"148,992","11,303","137,689","155,896","10,180","145,716","149,146","9,758","139,388","146,174","8,161","138,013","152,158","8,045","144,113",43,陶磁器,,,,,
44,セメント,"16,676","3,356","13,320","21,322","8,629","12,693","17,357","9,507","7,850","16,421","7,791","8,630","14,273","8,108","6,165",44,セメント,,,,,
45,ガラス類,"291,353","89,267","202,086","203,514","69,108","134,406","169,933","73,716","96,217","177,088","61,862","115,226","183,829","62,254","121,575",45,ガラス類,,,,,
46,窯業品,"371,388","146,981","224,407","354,713","109,848","244,865","332,195","101,213","230,982","328,871","71,546","257,325","337,815","76,630","261,185",46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,揮発油,243,-,243,-,-,-,-,-,-,-,-,-,-,-,-,48,揮発油,,,,,
49,その他の石油,"42,507","22,130","20,377","36,674","20,855","15,819","32,505","22,964","9,541","26,339","17,170","9,169","27,624","18,457","9,167",49,その他の石油,,,,,
50,LNG/液化天然ガス,194,-,194,318,-,318,-,-,-,-,-,-,-,-,-,50,LNG/液化天然ガス,,,,,
51,LPG/液化石油ガス,930,-,930,-,-,-,-,-,-,-,-,-,-,-,-,51,LPG/液化石油ガス,,,,,
52,その他石油製品,"36,557","16,979","19,578","23,538","9,308","14,230","25,841","9,381","16,460","25,914","5,931","19,983","24,992","6,770","18,222",52,その他石油製品,,,,,
53,コークス,"11,569",-,"11,569","9,096",-,"9,096","6,974",170,"6,804","3,615",338,"3,277","2,815",594,"2,221",53,コークス,,,,,
54,石炭製品,"5,429","4,810",619,"8,244","7,824",420,"11,372","10,641",731,"7,332","6,324","1,008","8,001","6,838","1,163",54,石炭製品,,,,,
55,化学薬品,"927,712","294,194","633,518","948,302","315,884","632,418","891,280","298,620","592,660","852,074","306,468","545,606","883,856","311,361","572,495",55,化学薬品,,,,,
56,化学肥料,"54,842","2,249","52,593","53,508","4,102","49,406","53,140","7,611","45,529","47,116","2,203","44,913","50,358","1,998","48,360",56,化学肥料,,,,,
57,その他化学工業品,"4,137,143","1,822,980","2,314,163","4,028,612","1,821,405","2,207,207","3,773,775","1,730,417","2,043,358","3,665,970","1,666,143","1,999,827","3,645,430","1,516,550","2,128,880",57,その他化学工業品,,,,,
軽工業品,,"5,458,931","646,357","4,812,574","5,705,577","694,938","5,010,639","5,390,599","645,826","4,744,773","5,363,106","570,425","4,792,681","5,632,219","579,595","5,052,624",軽工業品,,,,,,
58,紙・パルプ,"966,663","263,254","703,409","1,144,885","332,985","811,900","1,121,436","294,417","827,019","1,063,798","246,169","817,629","1,167,620","256,841","910,779",58,紙・パルプ,,,,,
59,糸及び紡績半製品,"56,960","3,492","53,468","72,221","7,420","64,801","91,054","10,947","80,107","72,489","9,138","63,351","111,627","19,332","92,295",59,糸及び紡績半製品,,,,,
60,その他繊維工業品,"379,021","59,430","319,591","407,020","61,392","345,628","382,384","56,022","326,362","338,752","53,572","285,180","327,246","52,463","274,783",60,その他繊維工業品,,,,,
61,砂糖,"53,613",370,"53,243","57,248",511,"56,737","44,395",535,"43,860","52,104",629,"51,475","41,624",267,"41,357",61,砂糖,,,,,
62,製造食品,"2,820,154","262,856","2,557,298","2,734,281","242,776","2,491,505","2,492,446","236,952","2,255,494","2,513,010","212,826","2,300,184","2,576,386","206,296","2,370,090",62,製造食品,,,,,
63,飲料,"754,795","50,720","704,075","835,528","44,667","790,861","787,365","42,877","744,488","860,482","44,511","815,971","884,630","36,361","848,269",63,飲料,,,,,
64,水,"178,136","5,320","172,816","195,419","4,205","191,214","214,543","3,316","211,227","199,880","2,548","197,332","228,118","2,351","225,767",64,水,,,,,
65,たばこ,"77,778",218,"77,560","81,049",198,"80,851","83,040",130,"82,910","93,235",614,"92,621","104,390","5,124","99,266",65,たばこ,,,,,
66,その他食料工業品,"171,811",697,"171,114","177,926",784,"177,142","173,936",630,"173,306","169,356",418,"168,938","190,578",560,"190,018",66,その他食料工業品,,,,,
雑工業品,,"11,630,444","1,174,765","10,455,679","11,529,818","1,188,625","10,341,193","11,028,199","1,197,131","9,831,068","10,456,171","1,174,315","9,281,856","11,093,958","1,170,045","9,923,913",雑工業品,,,,,,
67,がん具,"699,165","22,212","676,953","660,434","17,877","642,557","619,412","18,104","601,308","574,534","17,197","557,337","601,318","15,062","586,256",67,がん具,,,,,
68,衣服・身廻品・はきもの,"4,862,172","158,037","4,704,135","4,794,432","178,084","4,616,348","4,631,384","201,277","4,430,107","4,343,895","183,027","4,160,868","4,451,027","195,053","4,255,974",68,衣服・身廻品・はきもの,,,,,
69,文房具・運動娯楽用品・楽器,"818,096","126,831","691,265","814,422","125,446","688,976","802,833","129,392","673,441","801,628","141,322","660,306","829,983","147,282","682,701",69,文房具・運動娯楽用品・楽器,,,,,
70,家具装備品,"2,158,475","108,807","2,049,668","2,200,547","97,633","2,102,914","2,167,863","112,322","2,055,541","2,073,016","106,603","1,966,413","2,388,315","117,022","2,271,293",70,家具装備品,,,,,
71,その他日用品,"545,552","127,908","417,644","582,439","123,266","459,173","546,755","127,998","418,757","521,309","129,450","391,859","526,232","129,657","396,575",71,その他日用品,,,,,
72,ゴム製品,"803,330","354,845","448,485","793,960","366,336","427,624","725,995","359,225","366,770","759,184","400,371","358,813","748,289","399,723","348,566",72,ゴム製品,,,,,
73,木製品,"1,179,405","9,623","1,169,782","1,134,884","10,503","1,124,381","1,052,028","12,722","1,039,306","961,696","12,924","948,772","1,118,739","7,980","1,110,759",73,木製品,,,,,
74,その他製造工業品,"564,249","266,502","297,747","548,700","269,480","279,220","481,929","236,091","245,838","420,909","183,421","237,488","430,055","158,266","271,789",74,その他製造工業品,,,,,
特殊品,,"4,879,038","2,700,781","2,178,257","6,056,891","3,067,589","2,989,302","6,245,101","3,351,828","2,893,273","6,166,514","3,407,387","2,759,127","6,575,628","3,654,498","2,921,130",特殊品,,,,,,
75,金属くず,"143,357","71,316","72,041","137,554","71,863","65,691","133,653","76,957","56,696","121,774","61,344","60,430","90,647","42,496","48,151",75,金属くず,,,,,
76,再利用資材,"2,220,569","2,173,069","47,500","2,452,301","2,404,593","47,708","2,629,985","2,579,333","50,652","2,785,122","2,743,788","41,334","3,067,838","3,027,375","40,463",76,再利用資材,,,,,
77,動植物性製造飼肥料,"1,052,195","23,875","1,028,320","1,076,276","17,190","1,059,086","925,917","11,709","914,208","850,367","13,115","837,252","938,039","11,864","926,175",77,動植物性製造飼肥料,,,,,
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物,,,,,
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂,,,,,
80,輸送用容器,"1,150,053","196,466","953,587","1,215,559","185,219","1,030,340","1,181,243","189,147","992,096","1,143,581","188,488","955,093","1,179,510","207,119","972,391",80,輸送用容器,,,,,
81,取合せ品,"312,864","236,055","76,809","1,175,201","388,724","786,477","1,374,303","494,682","879,621","1,265,670","400,652","865,018","1,299,594","365,644","933,950",81,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
