21,砂利・砂,"26,071",923,"25,148","25,816",923,"24,893",255,-,255,-,-,-,,,,,
22,石材,"98,174","3,213","94,961","97,974","3,213","94,761",200,-,200,-,-,-,,,,,
23,原油,"1,920",-,"1,920","1,920",-,"1,920",-,-,-,-,-,-,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
25,石灰石,"2,879",-,"2,879","2,879",-,"2,879",-,-,-,-,-,-,,,,,
26,原塩,"10,479",33,"10,446","10,479",33,"10,446",-,-,-,-,-,-,,,,,
27,非金属鉱物,"143,418","14,341","129,077","143,343","14,341","129,002",60,-,60,-,-,-,,,,,
金属機械工業品,,"13,968,158","5,475,240","8,492,918","13,867,125","5,411,923","8,455,202","76,006","57,926","18,080",15,-,15,,,,,
28,鉄鋼,"75,117","34,294","40,823","74,972","34,224","40,748",145,70,75,-,-,-,,,,,
29,鋼材,"385,795","282,581","103,214","379,674","278,921","100,753","2,835","2,820",15,-,-,-,,,,,
30,非鉄金属,"249,370","93,870","155,500","247,576","92,801","154,775","1,339",895,444,-,-,-,,,,,
31,金属製品,"1,775,178","342,761","1,432,417","1,769,417","340,553","1,428,864","3,853","2,168","1,685",-,-,-,,,,,
32,鉄道車両,"3,982","1,038","2,944","3,982","1,038","2,944",-,-,-,-,-,-,,,,,
33,完成自動車,"129,892","103,705","26,187","129,728","103,575","26,153",164,130,34,-,-,-,,,,,
34,その他輸送用車両,"97,511","2,715","94,796","95,627","2,710","92,917","1,815",5,"1,810",-,-,-,,,,,
35,二輪自動車,"62,573","7,335","55,238","62,543","7,335","55,208",30,-,30,-,-,-,,,,,
36,自動車部品,"2,558,718","1,610,295","948,423","2,523,934","1,578,973","944,961","31,807","31,298",509,-,-,-,,,,,
37,その他輸送機械,"385,366","43,921","341,445","379,403","40,703","338,700","5,961","3,216","2,745",-,-,-,,,,,
38,産業機械,"3,499,198","1,943,735","1,555,463","3,480,000","1,929,489","1,550,511","14,027","11,691","2,336",-,-,-,,,,,
39,電気機械,"3,952,421","742,676","3,209,745","3,930,393","737,379","3,193,014","11,983","3,876","8,107",-,-,-,,,,,
40,測量・光学・医療機械,"573,296","220,321","352,975","570,354","218,391","351,963","1,886","1,601",285,-,-,-,,,,,
41,事務用機器,"181,958","34,661","147,297","181,796","34,499","147,297",156,156,-,-,-,-,,,,,
42,その他機械,"37,783","11,332","26,451","37,726","11,332","26,394",5,-,5,15,-,15,,,,,
化学工業品,,"6,045,535","2,414,249","3,631,286","6,010,021","2,401,322","3,608,699","18,096","11,719","6,377",93,93,-,,,,,
43,陶磁器,"148,992","11,303","137,689","148,370","11,301","137,069",395,2,393,-,-,-,,,,,
44,セメント,"16,676","3,356","13,320","16,676","3,356","13,320",-,-,-,-,-,-,,,,,
45,ガラス類,"291,353","89,267","202,086","289,192","88,325","200,867","1,435",921,514,-,-,-,,,,,
46,窯業品,"371,388","146,981","224,407","368,827","146,852","221,975","2,440",128,"2,312",-,-,-,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
48,揮発油,243,-,243,243,-,243,-,-,-,-,-,-,,,,,
49,その他の石油,"42,507","22,130","20,377","42,170","21,793","20,377",337,337,-,-,-,-,,,,,
50,LNG/液化天然ガス,194,-,194,194,-,194,-,-,-,-,-,-,,,,,
51,LPG/液化石油ガス,930,-,930,930,-,930,-,-,-,-,-,-,,,,,
52,その他石油製品,"36,557","16,979","19,578","36,525","16,977","19,548",30,-,30,-,-,-,,,,,
53,コークス,"11,569",-,"11,569","11,539",-,"11,539",30,-,30,-,-,-,,,,,
54,石炭製品,"5,429","4,810",619,"5,429","4,810",619,-,-,-,-,-,-,,,,,
55,化学薬品,"927,712","294,194","633,518","922,603","291,568","631,035","4,499","2,408","2,091",-,-,-,,,,,
56,化学肥料,"54,842","2,249","52,593","54,542","2,249","52,293",270,-,270,-,-,-,,,,,
57,その他化学工業品,"4,137,143","1,822,980","2,314,163","4,112,781","1,814,091","2,298,690","8,660","7,923",737,93,93,-,,,,,
軽工業品,,"5,458,931","646,357","4,812,574","5,405,623","643,742","4,761,881","23,289","2,357","20,932",19,-,19,,,,,
58,紙・パルプ,"966,663","263,254","703,409","959,371","262,695","696,676","4,982",559,"4,423",-,-,-,,,,,
59,糸及び紡績半製品,"56,960","3,492","53,468","56,944","3,491","53,453",1,1,-,-,-,-,,,,,
60,その他繊維工業品,"379,021","59,430","319,591","377,806","59,225","318,581",919,132,787,-,-,-,,,,,
61,砂糖,"53,613",370,"53,243","53,613",370,"53,243",-,-,-,-,-,-,,,,,
62,製造食品,"2,820,154","262,856","2,557,298","2,791,806","261,213","2,530,593","16,519","1,595","14,924",19,-,19,,,,,
63,飲料,"754,795","50,720","704,075","749,862","50,513","699,349",448,70,378,-,-,-,,,,,
64,水,"178,136","5,320","172,816","178,136","5,320","172,816",-,-,-,-,-,-,,,,,
65,たばこ,"77,778",218,"77,560","66,694",218,"66,476",-,-,-,-,-,-,,,,,
66,その他食料工業品,"171,811",697,"171,114","171,391",697,"170,694",420,-,420,-,-,-,,,,,
雑工業品,,"11,630,444","1,174,765","10,455,679","11,556,026","1,168,155","10,387,871","49,583","6,489","43,094",-,-,-,,,,,
67,がん具,"699,165","22,212","676,953","698,791","22,166","676,625",160,40,120,-,-,-,,,,,
68,衣服・身廻品・はきもの,"4,862,172","158,037","4,704,135","4,808,078","157,822","4,650,256","31,828",169,"31,659",-,-,-,,,,,
69,文房具・運動娯楽用品・楽器,"818,096","126,831","691,265","815,278","126,449","688,829","1,570",363,"1,207",-,-,-,,,,,
70,家具装備品,"2,158,475","108,807","2,049,668","2,154,305","108,041","2,046,264","3,860",766,"3,094",-,-,-,,,,,
71,その他日用品,"545,552","127,908","417,644","544,102","127,582","416,520","1,398",321,"1,077",-,-,-,,,,,
72,ゴム製品,"803,330","354,845","448,485","798,070","350,290","447,780","5,216","4,511",705,-,-,-,,,,,
73,木製品,"1,179,405","9,623","1,169,782","1,174,065","9,610","1,164,455","4,815",13,"4,802",-,-,-,,,,,
74,その他製造工業品,"564,249","266,502","297,747","563,337","266,195","297,142",736,306,430,-,-,-,,,,,
特殊品,,"4,879,038","2,700,781","2,178,257","4,857,446","2,693,582","2,163,864","12,966","6,624","6,342",70,70,-,,,,,
75,金属くず,"143,357","71,316","72,041","143,311","71,289","72,022",46,27,19,-,-,-,,,,,
76,再利用資材,"2,220,569","2,173,069","47,500","2,217,841","2,170,579","47,262","2,728","2,490",238,-,-,-,,,,,
77,動植物性製造飼肥料,"1,052,195","23,875","1,028,320","1,048,129","23,815","1,024,314","4,021",60,"3,961",-,-,-,,,,,
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
80,輸送用容器,"1,150,053","196,466","953,587","1,137,406","193,889","943,517","4,118","2,054","2,064",70,70,-,,,,,
81,取合せ品,"312,864","236,055","76,809","310,759","234,010","76,749","2,053","1,993",60,-,-,-,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
