18,石炭,255,255,-,255,255,-,-,-,-,-,-,-,-,-,-,18,石炭,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,
20,金属鉱,"4,064","4,064",-,"4,024","4,024",-,-,-,-,40,40,-,-,-,-,20,金属鉱,,,,,
21,砂利・砂,"2,392","1,557",835,657,597,60,-,-,-,"1,735",960,775,-,-,-,21,砂利・砂,,,,,
22,石材,"1,898","1,788",110,628,628,-,-,-,-,"1,270","1,160",110,-,-,-,22,石材,,,,,
23,原油,38,38,-,38,38,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,285,270,15,-,-,-,-,-,-,285,270,15,-,-,-,25,石灰石,,,,,
26,原塩,101,101,-,101,101,-,-,-,-,-,-,-,-,-,-,26,原塩,,,,,
27,非金属鉱物,"5,094","5,029",65,"4,859","4,844",15,-,-,-,235,185,50,-,-,-,27,非金属鉱物,,,,,
金属機械工業品,,"295,260","175,897","119,363","124,184","64,176","60,008","4,166","3,430",736,"128,162","93,933","34,229","38,748","14,358","24,390",金属機械工業品,,,,,,
28,鉄鋼,351,256,95,296,221,75,-,-,-,55,35,20,-,-,-,28,鉄鋼,,,,,
29,鋼材,"6,505","2,157","4,348","4,445",727,"3,718",-,-,-,"2,060","1,430",630,-,-,-,29,鋼材,,,,,
30,非鉄金属,"5,849","4,840","1,009","5,699","4,840",859,-,-,-,150,-,150,-,-,-,30,非鉄金属,,,,,
31,金属製品,"29,779","18,439","11,340","8,347","6,989","1,358",-,-,-,"11,530","4,990","6,540","9,902","6,460","3,442",31,金属製品,,,,,
32,鉄道車両,15,15,-,15,15,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,
33,完成自動車,"3,287","2,978",309,"1,321","1,291",30,-,-,-,"1,897","1,665",232,69,22,47,33,完成自動車,,,,,
34,その他輸送用車両,363,251,112,206,146,60,-,-,-,157,105,52,-,-,-,34,その他輸送用車両,,,,,
35,二輪自動車,320,260,60,315,255,60,-,-,-,5,5,-,-,-,-,35,二輪自動車,,,,,
36,自動車部品,"76,097","27,761","48,336","23,327","5,321","18,006",-,-,-,"43,785","22,440","21,345","8,985",-,"8,985",36,自動車部品,,,,,
37,その他輸送機械,618,371,247,618,371,247,-,-,-,-,-,-,-,-,-,37,その他輸送機械,,,,,
38,産業機械,"32,889","10,442","22,447","29,590","7,944","21,646",-,-,-,"2,650","1,860",790,649,638,11,38,産業機械,,,,,
39,電気機械,"45,803","30,757","15,046","29,772","21,807","7,965","2,608","1,920",688,"4,035","1,725","2,310","9,388","5,305","4,083",39,電気機械,,,,,
40,測量・光学・医療機械,"27,918","14,711","13,207","17,664","11,769","5,895","1,558","1,510",48,60,20,40,"8,636","1,412","7,224",40,測量・光学・医療機械,,,,,
41,事務用機器,"59,759","59,199",560,30,30,-,-,-,-,"59,208","58,648",560,521,521,-,41,事務用機器,,,,,
42,その他機械,"5,707","3,460","2,247","2,539","2,450",89,-,-,-,"2,570","1,010","1,560",598,-,598,42,その他機械,,,,,
化学工業品,,"118,855","82,173","36,682","50,739","31,193","19,546",856,22,834,"58,334","47,718","10,616","8,926","3,240","5,686",化学工業品,,,,,,
43,陶磁器,653,653,-,653,653,-,-,-,-,-,-,-,-,-,-,43,陶磁器,,,,,
44,セメント,605,605,-,-,-,-,-,-,-,605,605,-,-,-,-,44,セメント,,,,,
45,ガラス類,"2,433","2,231",202,"1,338","1,141",197,-,-,-,"1,095","1,090",5,-,-,-,45,ガラス類,,,,,
46,窯業品,"6,727","2,799","3,928","5,852","1,954","3,898",-,-,-,875,845,30,-,-,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,揮発油,6,6,-,6,6,-,-,-,-,-,-,-,-,-,-,48,揮発油,,,,,
49,その他の石油,"4,531","3,966",565,331,201,130,-,-,-,"4,200","3,765",435,-,-,-,49,その他の石油,,,,,
50,LNG/液化天然ガス,20,-,20,-,-,-,-,-,-,20,-,20,-,-,-,50,LNG/液化天然ガス,,,,,
51,LPG/液化石油ガス,"2,620","2,468",152,-,-,-,-,-,-,150,45,105,"2,470","2,423",47,51,LPG/液化石油ガス,,,,,
52,その他石油製品,978,878,100,318,278,40,-,-,-,660,600,60,-,-,-,52,その他石油製品,,,,,
53,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,コークス,,,,,
54,石炭製品,15,15,-,15,15,-,-,-,-,-,-,-,-,-,-,54,石炭製品,,,,,
55,化学薬品,"54,342","43,556","10,786","11,498","7,408","4,090",-,-,-,"42,844","36,148","6,696",-,-,-,55,化学薬品,,,,,
56,化学肥料,"5,577","2,652","2,925",182,152,30,-,-,-,"5,395","2,500","2,895",-,-,-,56,化学肥料,,,,,
57,その他化学工業品,"40,348","22,344","18,004","30,546","19,385","11,161",856,22,834,"2,490","2,120",370,"6,456",817,"5,639",57,その他化学工業品,,,,,
軽工業品,,"583,931","350,146","233,785","129,200","120,242","8,958","4,449","3,928",521,"399,826","184,091","215,735","50,456","41,885","8,571",軽工業品,,,,,,
58,紙・パルプ,"176,020","67,981","108,039","48,550","47,231","1,319",-,-,-,"124,800","18,080","106,720","2,670","2,670",-,58,紙・パルプ,,,,,
59,糸及び紡績半製品,"2,459",380,"2,079","2,459",380,"2,079",-,-,-,-,-,-,-,-,-,59,糸及び紡績半製品,,,,,
60,その他繊維工業品,"1,921","1,530",391,"1,861","1,480",381,-,-,-,60,50,10,-,-,-,60,その他繊維工業品,,,,,
61,砂糖,"61,982","17,886","44,096","11,388","9,766","1,622",346,-,346,"46,175","8,120","38,055","4,073",-,"4,073",61,砂糖,,,,,
62,製造食品,"137,899","111,093","26,806","29,569","26,211","3,358","3,993","3,818",175,"86,431","67,641","18,790","17,906","13,423","4,483",62,製造食品,,,,,
63,飲料,"153,470","116,598","36,872","27,583","27,401",182,-,-,-,"123,415","86,725","36,690","2,472","2,472",-,63,飲料,,,,,
64,水,"15,370","2,253","13,117","1,570","1,553",17,-,-,-,"13,800",700,"13,100",-,-,-,64,水,,,,,
65,たばこ,"3,390","2,045","1,345",-,-,-,-,-,-,"3,390","2,045","1,345",-,-,-,65,たばこ,,,,,
66,その他食料工業品,"31,420","30,380","1,040","6,220","6,220",-,110,110,-,"1,755",730,"1,025","23,335","23,320",15,66,その他食料工業品,,,,,
雑工業品,,"170,041","146,204","23,837","36,568","31,999","4,569","5,699","5,363",336,"112,933","100,058","12,875","14,841","8,784","6,057",雑工業品,,,,,,
67,がん具,178,178,-,63,63,-,-,-,-,115,115,-,-,-,-,67,がん具,,,,,
68,衣服・身廻品・はきもの,"17,646","13,038","4,608","9,015","7,788","1,227","2,907","2,595",312,425,370,55,"5,299","2,285","3,014",68,衣服・身廻品・はきもの,,,,,
69,文房具・運動娯楽用品・楽器,"14,613","10,788","3,825","9,717","8,181","1,536","1,566","1,542",24,160,100,60,"3,170",965,"2,205",69,文房具・運動娯楽用品・楽器,,,,,
70,家具装備品,"16,027","14,568","1,459","5,118","5,019",99,559,559,-,"9,930","8,570","1,360",420,420,-,70,家具装備品,,,,,
71,その他日用品,"69,854","63,928","5,926","3,005","2,937",68,172,172,-,"61,025","55,785","5,240","5,652","5,034",618,71,その他日用品,,,,,
72,ゴム製品,"11,329","9,313","2,016","4,369","2,978","1,391",-,-,-,"6,880","6,255",625,80,80,-,72,ゴム製品,,,,,
73,木製品,"4,443","4,438",5,"3,923","3,923",-,495,495,-,25,20,5,-,-,-,73,木製品,,,,,
74,その他製造工業品,"35,951","29,953","5,998","1,358","1,110",248,-,-,-,"34,373","28,843","5,530",220,-,220,74,その他製造工業品,,,,,
特殊品,,"1,537,878","797,658","740,220","553,423","229,539","323,884","185,856","44,765","141,091","602,874","420,293","182,581","195,725","103,061","92,664",特殊品,,,,,,
75,金属くず,"3,462","1,433","2,029","1,422","1,208",214,-,-,-,"1,875",60,"1,815",165,165,-,75,金属くず,,,,,
76,再利用資材,"9,065","2,006","7,059","2,160","1,981",179,-,-,-,"6,895",25,"6,870",10,-,10,76,再利用資材,,,,,
77,動植物性製造飼肥料,"57,173","55,943","1,230","40,118","40,118",-,"4,290","4,290",-,"11,445","10,215","1,230","1,320","1,320",-,77,動植物性製造飼肥料,,,,,
78,廃棄物,"4,610","4,130",480,-,-,-,-,-,-,"4,610","4,130",480,-,-,-,78,廃棄物,,,,,
79,廃土砂,10,10,-,-,-,-,-,-,-,10,10,-,-,-,-,79,廃土砂,,,,,
80,輸送用容器,"158,736","51,287","107,449","10,783","10,116",667,-,-,-,"147,866","41,171","106,695",87,-,87,80,輸送用容器,,,,,
81,取合せ品,"1,304,822","682,849","621,973","498,940","176,116","322,824","181,566","40,475","141,091","430,173","364,682","65,491","194,143","101,576","92,567",81,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
