地域階層,地域,和暦（年度）,西暦（年度）,職員数（本務者）（人）,職員数（本務者）／男（人）,職員数（本務者）／女（人）,職員数（本務者）／国立（人）,職員数（本務者）／国立／男（人）,職員数（本務者）／国立／女（人）,職員数（本務者）／公立（人）,職員数（本務者）／公立／男（人）,職員数（本務者）／公立／女（人）,職員数（本務者）／私立（人）,職員数（本務者）／私立／男（人）,職員数（本務者）／私立／女（人）
2,葛飾区,令和4,2022,68,30,38,－,－,－,68,30,38,－,－,－
2,江戸川区,令和4,2022,17,7,10,－,－,－,17,7,10,－,－,－
1,市部,令和4,2022,213,104,109,1,1,－,197,97,100,15,6,9
2,八王子市,令和4,2022,59,29,30,－,－,－,59,29,30,－,－,－
2,立川市,令和4,2022,10,5,5,－,－,－,10,5,5,－,－,－
2,武蔵野市,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,三鷹市,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,青梅市,令和4,2022,9,6,3,－,－,－,9,6,3,－,－,－
2,府中市,令和4,2022,21,11,10,－,－,－,21,11,10,－,－,－
2,昭島市,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,調布市,令和4,2022,5,1,4,－,－,－,5,1,4,－,－,－
2,町田市,令和4,2022,28,14,14,－,－,－,13,8,5,15,6,9
2,小金井市,令和4,2022,7,3,4,－,－,－,7,3,4,－,－,－
2,小平市,令和4,2022,10,2,8,－,－,－,10,2,8,－,－,－
2,日野市,令和4,2022,8,6,2,－,－,－,8,6,2,－,－,－
2,東村山市,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,国分寺市,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,国立市,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,福生市,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,狛江市,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,東大和市,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,清瀬市,令和4,2022,8,5,3,－,－,－,8,5,3,－,－,－
2,東久留米市,令和4,2022,9,4,5,1,1,－,8,3,5,－,－,－
2,武蔵村山市,令和4,2022,7,3,4,－,－,－,7,3,4,－,－,－
2,多摩市,令和4,2022,12,4,8,－,－,－,12,4,8,－,－,－
2,稲城市,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,羽村市,令和4,2022,6,5,1,－,－,－,6,5,1,－,－,－
2,あきる野市,令和4,2022,7,3,4,－,－,－,7,3,4,－,－,－
2,西東京市,令和4,2022,7,3,4,－,－,－,7,3,4,－,－,－
1,郡部,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,瑞穂町,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,日の出町,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,檜原村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,奥多摩町,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
1,島部,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,大島町,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,利島村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,新島村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,神津島村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,三宅村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,御蔵島村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,八丈町,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,青ヶ島村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
2,小笠原村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－
1,都外,令和4,2022,5,3,2,－,－,－,5,3,2,－,－,－
,,,,,,,,,,,,,,,
令和４年度　学校基本統計（学校基本調査報告書）,,,,,,,,,,,,,,,
１０－７　特別支援学校　区市町村、設置者別職員数,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部・都外　2:区市町村）,,,,,,,,,,,,,,,
