款,項,目,細目,財源内訳,決算額
2,3,1,158,2,428
2,3,1,158,3,0
2,3,1,158,4,31269
2,3,1,158,5,2910
2,4,1,6,1,0
2,4,1,6,2,21
2,4,1,6,3,0
2,4,1,6,4,0
2,4,1,6,5,33108
2,4,1,159,1,0
2,4,1,159,2,3
2,4,1,159,3,0
2,4,1,159,4,0
2,4,1,159,5,6132
2,4,2,160,1,0
2,4,2,160,2,0
2,4,2,160,3,0
2,4,2,160,4,0
2,4,2,160,5,460
2,4,5,164,1,0
2,4,5,164,2,66526
2,4,5,164,3,0
2,4,5,164,4,0
2,4,5,164,5,990
2,5,1,7,1,0
2,5,1,7,2,2245
2,5,1,7,3,0
2,5,1,7,4,0
2,5,1,7,5,25790
2,5,2,171,1,0
2,5,2,171,2,72401
2,5,2,171,3,0
2,5,2,171,4,0
2,5,2,171,5,5
2,6,1,8,1,0
2,6,1,8,2,0
2,6,1,8,3,0
2,6,1,8,4,0
2,6,1,8,5,36392
2,6,1,172,1,0
2,6,1,172,2,0
2,6,1,172,3,0
2,6,1,172,4,0
2,6,1,172,5,2184
3,1,1,9,1,32663
3,1,1,9,2,26190
3,1,1,9,3,0
3,1,1,9,4,0
3,1,1,9,5,398791
3,1,1,173,1,107043
3,1,1,173,2,298526
3,1,1,173,3,0
3,1,1,173,4,0
3,1,1,173,5,1028029
3,1,1,174,1,0
3,1,1,174,2,1
3,1,1,174,3,0
3,1,1,174,4,0
3,1,1,174,5,30702
3,1,1,175,1,13582
3,1,1,175,2,11672
3,1,1,175,3,0
3,1,1,175,4,0
3,1,1,175,5,203801
3,1,1,176,1,0
3,1,1,176,2,32
3,1,1,176,3,0
3,1,1,176,4,0
3,1,1,176,5,0
3,1,1,177,1,0
3,1,1,177,2,10385
3,1,1,177,3,0
3,1,1,177,4,0
3,1,1,177,5,134
3,1,1,178,1,0
3,1,1,178,2,0
3,1,1,178,3,0
3,1,1,178,4,0
3,1,1,178,5,15002
3,1,1,179,1,0
3,1,1,179,2,0
3,1,1,179,3,0
3,1,1,179,4,1035
3,1,1,179,5,35
3,1,1,182,1,0
3,1,1,182,2,0
3,1,1,182,3,0
3,1,1,182,4,0
3,1,1,182,5,100
3,1,1,183,1,0
3,1,1,183,2,5038
3,1,1,183,3,0
3,1,1,183,4,0
3,1,1,183,5,5068
3,1,1,284,1,146
3,1,1,284,2,11403
3,1,1,284,3,0
3,1,1,284,4,16
3,1,1,284,5,11335
3,1,1,873,1,0
3,1,1,873,2,0
3,1,1,873,3,0
3,1,1,873,4,0
3,1,1,873,5,548
3,1,1,887,1,0
3,1,1,887,2,853
3,1,1,887,3,0
3,1,1,887,4,0
3,1,1,887,5,511
3,1,1,891,1,0
3,1,1,891,2,0
3,1,1,891,3,0
3,1,1,891,4,0
3,1,1,891,5,36
3,1,1,897,1,60221
3,1,1,897,2,3224
3,1,1,897,3,0
3,1,1,897,4,779
3,1,1,897,5,25014
3,1,1,910,1,18
3,1,1,910,2,0
3,1,1,910,3,0
3,1,1,910,4,419
3,1,1,910,5,2125
3,1,1,934,1,0
3,1,1,934,2,0
3,1,1,934,3,0
3,1,1,934,4,0
3,1,1,934,5,78
3,1,1,987,1,0
3,1,1,987,2,0
3,1,1,987,3,0
3,1,1,987,4,4758
3,1,1,987,5,0
3,1,2,192,1,53
3,1,2,192,2,4076
3,1,2,192,3,0
3,1,2,192,4,0
3,1,2,192,5,53360
3,1,2,193,1,0
3,1,2,193,2,6909
3,1,2,193,3,0
3,1,2,193,4,0
3,1,2,193,5,6909
3,1,2,194,1,0
3,1,2,194,2,0
3,1,2,194,3,0
3,1,2,194,4,0
3,1,2,194,5,0
3,1,2,195,1,0
3,1,2,195,2,0
3,1,2,195,3,0
3,1,2,195,4,0
3,1,2,195,5,168
3,1,2,196,1,0
3,1,2,196,2,238855
3,1,2,196,3,0
3,1,2,196,4,0
3,1,2,196,5,115295
3,1,2,197,1,0
3,1,2,197,2,382
3,1,2,197,3,0
3,1,2,197,4,0
3,1,2,197,5,0
3,1,2,198,1,0
3,1,2,198,2,0
3,1,2,198,3,0
3,1,2,198,4,0
3,1,2,198,5,83832
3,1,2,199,1,0
3,1,2,199,2,9651
3,1,2,199,3,0
3,1,2,199,4,0
3,1,2,199,5,9832
3,1,2,200,1,0
3,1,2,200,2,0
3,1,2,200,3,0
3,1,2,200,4,0
3,1,2,200,5,1231
3,1,2,203,1,0
3,1,2,203,2,15937
3,1,2,203,3,0
3,1,2,203,4,0
3,1,2,203,5,17551
3,1,2,205,1,68064
3,1,2,205,2,0
3,1,2,205,3,0
3,1,2,205,4,0
3,1,2,205,5,23405
3,1,2,206,1,0
3,1,2,206,2,0
3,1,2,206,3,0
3,1,2,206,4,43858
3,1,2,206,5,25131
3,1,2,210,1,0
3,1,2,210,2,5
3,1,2,210,3,0
3,1,2,210,4,0
3,1,2,210,5,212
3,1,2,211,1,0
3,1,2,211,2,0
3,1,2,211,3,0
3,1,2,211,4,30
3,1,2,211,5,598
3,1,2,214,1,0
3,1,2,214,2,2103
3,1,2,214,3,0
3,1,2,214,4,0
3,1,2,214,5,2104
3,1,2,218,1,0
3,1,2,218,2,0
3,1,2,218,3,0
3,1,2,218,4,0
3,1,2,218,5,4851
3,1,2,221,1,0
3,1,2,221,2,12645
3,1,2,221,3,0
3,1,2,221,4,0
3,1,2,221,5,12830
3,1,2,235,1,1650499
3,1,2,235,2,1127696
3,1,2,235,3,0
3,1,2,235,4,3000
3,1,2,235,5,1154612
3,1,2,247,1,60656
3,1,2,247,2,38239
3,1,2,247,3,0
3,1,2,247,4,0
3,1,2,247,5,134222
3,1,3,257,1,0
3,1,3,257,2,0
3,1,3,257,3,0
3,1,3,257,4,233
3,1,3,257,5,4455
3,1,3,258,1,0
3,1,3,258,2,462
3,1,3,258,3,0
3,1,3,258,4,0
3,1,3,258,5,527
3,1,3,259,1,0
3,1,3,259,2,0
3,1,3,259,3,0
3,1,3,259,4,0
3,1,3,259,5,114
3,1,3,261,1,0
3,1,3,261,2,12797
3,1,3,261,3,0
3,1,3,261,4,0
3,1,3,261,5,21241
3,1,3,262,1,0
3,1,3,262,2,0
3,1,3,262,3,0
3,1,3,262,4,0
3,1,3,262,5,8234
3,1,3,266,1,0
3,1,3,266,2,35210
3,1,3,266,3,0
3,1,3,266,4,0
3,1,3,266,5,38359
3,1,3,267,1,0
3,1,3,267,2,0
3,1,3,267,3,0
3,1,3,267,4,11
3,1,3,267,5,165
3,1,3,270,1,0
3,1,3,270,2,5235
3,1,3,270,3,0
3,1,3,270,4,0
3,1,3,270,5,3819
3,1,3,272,1,0
3,1,3,272,2,600
3,1,3,272,3,0
3,1,3,272,4,0
3,1,3,272,5,25873
3,1,3,274,1,0
3,1,3,274,2,484
3,1,3,274,3,0
3,1,3,274,4,0
3,1,3,274,5,922
3,1,3,278,1,0
3,1,3,278,2,20028
3,1,3,278,3,0
3,1,3,278,4,10000
3,1,3,278,5,29245
3,1,3,279,1,62617
3,1,3,279,2,31714
3,1,3,279,3,0
3,1,3,279,4,757
3,1,3,279,5,1518905
3,1,3,286,1,0
3,1,3,286,2,0
3,1,3,286,3,0
3,1,3,286,4,0
3,1,3,286,5,30222
3,1,3,290,1,0
3,1,3,290,2,0
3,1,3,290,3,0
3,1,3,290,4,0
3,1,3,290,5,201
3,1,3,292,1,0
3,1,3,292,2,5500
3,1,3,292,3,0
3,1,3,292,4,0
3,1,3,292,5,0
3,1,3,295,1,0
3,1,3,295,2,142
3,1,3,295,3,0
3,1,3,295,4,0
3,1,3,295,5,142
3,1,3,296,1,405
3,1,3,296,2,214657
3,1,3,296,3,0
3,1,3,296,4,0
3,1,3,296,5,1581977
3,1,3,304,1,0
3,1,3,304,2,323
3,1,3,304,3,0
3,1,3,304,4,0
3,1,3,304,5,324
3,1,3,871,1,0
3,1,3,871,2,1528
3,1,3,871,3,0
3,1,3,871,4,0
3,1,3,871,5,82
3,1,3,876,1,0
3,1,3,876,2,1937
3,1,3,876,3,0
3,1,3,876,4,170
3,1,3,876,5,792
3,1,3,922,1,0
3,1,3,922,2,5146
3,1,3,922,3,0
3,1,3,922,4,0
3,1,3,922,5,5843
3,1,4,10,1,0
3,1,4,10,2,0
3,1,4,10,3,0
3,1,4,10,4,0
3,1,4,10,5,56065
3,1,4,305,1,0
3,1,4,305,2,0
3,1,4,305,3,0
3,1,4,305,4,1000
3,1,4,305,5,146621
3,2,1,11,1,25318
3,2,1,11,2,46539
3,2,1,11,3,0
3,2,1,11,4,0
3,2,1,11,5,332165
3,2,1,307,1,14202
3,2,1,307,2,399
3,2,1,307,3,0
3,2,1,307,4,2
3,2,1,307,5,97192
3,2,1,311,1,0
3,2,1,311,2,0
3,2,1,311,3,0
3,2,1,311,4,0
3,2,1,311,5,563
3,2,1,882,1,20
3,2,1,882,2,9
3,2,1,882,3,0
3,2,1,882,4,0
3,2,1,882,5,59
3,2,2,313,1,63
3,2,2,313,2,0
3,2,2,313,3,0
3,2,2,313,4,0
3,2,2,313,5,0
3,2,2,314,1,0
3,2,2,314,2,287609
3,2,2,314,3,0
3,2,2,314,4,0
3,2,2,314,5,2996
3,2,2,315,1,132580
3,2,2,315,2,0
3,2,2,315,3,0
3,2,2,315,4,0
3,2,2,315,5,272935
3,2,2,316,1,0
3,2,2,316,2,223263
3,2,2,316,3,0
3,2,2,316,4,0
3,2,2,316,5,179606
3,2,2,317,1,1423369
3,2,2,317,2,696463
3,2,2,317,3,0
3,2,2,317,4,186943
3,2,2,317,5,828007
3,2,2,320,1,757908
3,2,2,320,2,685038
3,2,2,320,3,25000
3,2,2,320,4,60000
3,2,2,320,5,659779
3,2,2,321,1,0
3,2,2,321,2,98
3,2,2,321,3,0
3,2,2,321,4,0
3,2,2,321,5,394
3,2,2,322,1,272
3,2,2,322,2,158
3,2,2,322,3,0
3,2,2,322,4,0
3,2,2,322,5,1250
3,2,2,323,1,12315
3,2,2,323,2,12315
3,2,2,323,3,0
3,2,2,323,4,0
3,2,2,323,5,12478
3,2,2,324,1,0
3,2,2,324,2,339512
3,2,2,324,3,0
3,2,2,324,4,0
3,2,2,324,5,315589
3,2,2,325,1,7516
3,2,2,325,2,11470
3,2,2,325,3,0
3,2,2,325,4,0
3,2,2,325,5,7738
3,2,2,329,1,3115
3,2,2,329,2,3315
3,2,2,329,3,0
3,2,2,329,4,0
3,2,2,329,5,7662
3,2,2,330,1,1181
3,2,2,330,2,945
3,2,2,330,3,0
3,2,2,330,4,0
3,2,2,330,5,339
3,2,2,331,1,80
3,2,2,331,2,1689
3,2,2,331,3,0
3,2,2,331,4,0
3,2,2,331,5,1
3,2,2,336,1,1380154
3,2,2,336,2,306336
3,2,2,336,3,0
3,2,2,336,4,3234
3,2,2,336,5,303077
3,2,2,622,1,299
3,2,2,622,2,299
3,2,2,622,3,0
3,2,2,622,4,0
3,2,2,622,5,301
3,2,2,623,1,0
3,2,2,623,2,21234
3,2,2,623,3,0
3,2,2,623,4,0
3,2,2,623,5,4075
3,2,2,704,1,0
3,2,2,704,2,103755
3,2,2,704,3,0
3,2,2,704,4,0
3,2,2,704,5,7584
3,2,2,857,1,156686
3,2,2,857,2,0
3,2,2,857,3,0
3,2,2,857,4,0
3,2,2,857,5,0
3,2,2,883,1,0
3,2,2,883,2,6688
3,2,2,883,3,0
3,2,2,883,4,0
3,2,2,883,5,6688
3,2,2,889,1,0
3,2,2,889,2,435
3,2,2,889,3,0
3,2,2,889,4,0
3,2,2,889,5,0
3,2,2,939,1,0
3,2,2,939,2,34581
3,2,2,939,3,0
3,2,2,939,4,0
3,2,2,939,5,46088
3,2,2,952,1,1988
3,2,2,952,2,5432
3,2,2,952,3,0
3,2,2,952,4,0
3,2,2,952,5,1207
3,2,2,963,1,0
3,2,2,963,2,41
3,2,2,963,3,0
3,2,2,963,4,0
3,2,2,963,5,0
3,2,2,965,1,121550
3,2,2,965,2,0
3,2,2,965,3,0
3,2,2,965,4,0
3,2,2,965,5,0
3,2,2,966,1,0
3,2,2,966,2,0
3,2,2,966,3,0
3,2,2,966,4,0
3,2,2,966,5,64371
3,2,2,988,1,0
3,2,2,988,2,4465
3,2,2,988,3,0
3,2,2,988,4,0
3,2,2,988,5,8818
3,2,2,989,1,43334
3,2,2,989,2,21667
3,2,2,989,3,0
3,2,2,989,4,0
3,2,2,989,5,53807
3,2,2,995,1,16202
3,2,2,995,2,22848
3,2,2,995,3,0
3,2,2,995,4,0
3,2,2,995,5,0
3,2,2,996,1,0
3,2,2,996,2,0
3,2,2,996,3,0
3,2,2,996,4,0
3,2,2,996,5,1586
3,2,2,997,1,0
3,2,2,997,2,0
3,2,2,997,3,0
3,2,2,997,4,0
3,2,2,997,5,8741
3,2,2,999,1,1957
3,2,2,999,2,84
3,2,2,999,3,0
3,2,2,999,4,0
3,2,2,999,5,1874
3,2,3,337,1,0
3,2,3,337,2,28797
3,2,3,337,3,0
3,2,3,337,4,0
3,2,3,337,5,14757
3,2,3,339,1,0
3,2,3,339,2,1614
3,2,3,339,3,0
3,2,3,339,4,176
3,2,3,339,5,1113
3,2,3,341,1,4137
3,2,3,341,2,0
3,2,3,341,3,0
3,2,3,341,4,0
3,2,3,341,5,2074
3,2,3,343,1,7061
3,2,3,343,2,3549
3,2,3,343,3,0
3,2,3,343,4,0
3,2,3,343,5,6753
3,2,3,624,1,0
3,2,3,624,2,4839
3,2,3,624,3,0
3,2,3,624,4,0
3,2,3,624,5,1622
3,2,4,12,1,25640
3,2,4,12,2,25126
3,2,4,12,3,0
3,2,4,12,4,4817
3,2,4,12,5,393896
3,2,4,345,1,47890
3,2,4,345,2,53279
3,2,4,345,3,0
3,2,4,345,4,99
3,2,4,345,5,96609
3,2,4,346,1,5803
3,2,4,346,2,8320
3,2,4,346,3,0
3,2,4,346,4,290
3,2,4,346,5,5869
3,2,4,347,1,164900
3,2,4,347,2,333366
3,2,4,347,3,0
3,2,4,347,4,108663
3,2,4,347,5,329940
3,2,4,349,1,500
3,2,4,349,2,2696
3,2,4,349,3,83000
3,2,4,349,4,4633
3,2,4,349,5,53388
3,2,4,353,1,6279
3,2,4,353,2,8665
3,2,4,353,3,0
3,2,4,353,4,80
3,2,4,353,5,10105
3,2,4,354,1,11534
3,2,4,354,2,12341
3,2,4,354,3,0
3,2,4,354,4,2996
3,2,4,354,5,19286
3,2,4,992,1,0
3,2,4,992,2,0
3,2,4,992,3,0
3,2,4,992,4,0
3,2,4,992,5,132
3,3,1,13,1,0
3,3,1,13,2,0
3,3,1,13,3,0
3,3,1,13,4,0
3,3,1,13,5,240404
3,3,1,360,1,0
3,3,1,360,2,7288
3,3,1,360,3,0
3,3,1,360,4,0
3,3,1,360,5,183
3,3,2,361,1,18023
3,3,2,361,2,0
3,3,2,361,3,0
3,3,2,361,4,0
3,3,2,361,5,19933
3,3,2,362,1,3095986
3,3,2,362,2,126963
3,3,2,362,3,0
3,3,2,362,4,54241
3,3,2,362,5,1071056
3,3,2,363,1,7679
3,3,2,363,2,0
3,3,2,363,3,0
3,3,2,363,4,0
3,3,2,363,5,2218
3,4,1,14,1,30719
3,4,1,14,2,0
3,4,1,14,3,0
3,4,1,14,4,0
3,4,1,14,5,0
3,4,1,364,1,3618
3,4,1,364,2,0
3,4,1,364,3,0
3,4,1,364,4,0
3,4,1,364,5,46
4,1,1,15,1,3481
4,1,1,15,2,20850
4,1,1,15,3,0
4,1,1,15,4,0
4,1,1,15,5,272078
4,1,1,367,1,148
4,1,1,367,2,70
4,1,1,367,3,0
4,1,1,367,4,0
4,1,1,367,5,21909
4,1,1,368,1,0
4,1,1,368,2,35
4,1,1,368,3,0
4,1,1,368,4,340
4,1,1,368,5,43538
4,1,1,370,1,0
4,1,1,370,2,1659
4,1,1,370,3,0
4,1,1,370,4,0
4,1,1,370,5,1761
4,1,1,371,1,3190
4,1,1,371,2,38404
4,1,1,371,3,0
4,1,1,371,4,985
4,1,1,371,5,98408
4,1,2,377,1,20220
4,1,2,377,2,104347
4,1,2,377,3,0
4,1,2,377,4,28764
4,1,2,377,5,339861
4,1,2,378,1,269
4,1,2,378,2,32944
4,1,2,378,3,0
4,1,2,378,4,10941
4,1,2,378,5,60378
4,1,2,380,1,1358
4,1,2,380,2,11171
4,1,2,380,3,0
4,1,2,380,4,1341
4,1,2,380,5,125254
4,1,2,381,1,0
4,1,2,381,2,3905
4,1,2,381,3,0
4,1,2,381,4,0
4,1,2,381,5,4628
4,1,2,383,1,0
4,1,2,383,2,3327
4,1,2,383,3,0
4,1,2,383,4,0
4,1,2,383,5,4005
4,1,2,385,1,0
4,1,2,385,2,0
4,1,2,385,3,0
4,1,2,385,4,0
4,1,2,385,5,33246
4,1,2,388,1,0
4,1,2,388,2,198
4,1,2,388,3,0
4,1,2,388,4,0
4,1,2,388,5,208
4,1,2,392,1,0
4,1,2,392,2,5010
4,1,2,392,3,0
4,1,2,392,4,0
4,1,2,392,5,32720
4,1,2,971,1,64663
4,1,2,971,2,0
4,1,2,971,3,0
4,1,2,971,4,0
4,1,2,971,5,0
4,1,3,393,1,0
4,1,3,393,2,0
4,1,3,393,3,0
4,1,3,393,4,0
4,1,3,393,5,26829
4,1,3,394,1,0
4,1,3,394,2,0
4,1,3,394,3,0
4,1,3,394,4,0
4,1,3,394,5,6976
4,1,3,865,1,0
4,1,3,865,2,297
4,1,3,865,3,0
4,1,3,865,4,1177
4,1,3,865,5,297
4,1,4,397,1,0
4,1,4,397,2,321
4,1,4,397,3,0
4,1,4,397,4,0
