No,市区町村コード,地区コード,地区名,町コード,町名,住所コード,町丁目コード,町丁目名,町丁目名よみ,丁目番号,丁目,街区符号（番）,住所,郵便番号,X座標,Y座標,備考
514,13109,2,大崎・五反田,22,東五反田,022,223,東五反田３丁目,ヒガシゴタンダサンチョウメ,3,３丁目,15,東京都品川区東五反田３丁目１５番,141-0022,-9367.33024,-41475.69329,
515,13109,2,大崎・五反田,22,東五反田,022,223,東五反田３丁目,ヒガシゴタンダサンチョウメ,3,３丁目,16,東京都品川区東五反田３丁目１６番,141-0022,-9472.53737,-41355.00573,
516,13109,2,大崎・五反田,22,東五反田,022,223,東五反田３丁目,ヒガシゴタンダサンチョウメ,3,３丁目,17,東京都品川区東五反田３丁目１７番,141-0022,-9486.03182,-41478.134,
517,13109,2,大崎・五反田,22,東五反田,022,223,東五反田３丁目,ヒガシゴタンダサンチョウメ,3,３丁目,18,東京都品川区東五反田３丁目１８番,141-0022,-9436.91311,-41535.12278,
518,13109,2,大崎・五反田,22,東五反田,022,223,東五反田３丁目,ヒガシゴタンダサンチョウメ,3,３丁目,19,東京都品川区東五反田３丁目１９番,141-0022,-9407.11416,-41546.20274,
519,13109,2,大崎・五反田,22,東五反田,022,223,東五反田３丁目,ヒガシゴタンダサンチョウメ,3,３丁目,20,東京都品川区東五反田３丁目２０番,141-0022,-9328.36141,-41561.91828,
520,13109,2,大崎・五反田,22,東五反田,022,223,東五反田３丁目,ヒガシゴタンダサンチョウメ,3,３丁目,21,東京都品川区東五反田３丁目２１番,141-0022,-9250.46189,-41600.92651,
521,13109,2,大崎・五反田,22,東五反田,022,224,東五反田４丁目,ヒガシゴタンダヨンチョウメ,4,４丁目,1,東京都品川区東五反田４丁目１番,141-0022,-9670.89176,-40844.0961,
522,13109,2,大崎・五反田,22,東五反田,022,224,東五反田４丁目,ヒガシゴタンダヨンチョウメ,4,４丁目,2,東京都品川区東五反田４丁目２番,141-0022,-9594.99323,-40822.79596,
523,13109,2,大崎・五反田,22,東五反田,022,224,東五反田４丁目,ヒガシゴタンダヨンチョウメ,4,４丁目,3,東京都品川区東五反田４丁目３番,141-0022,-9544.96161,-40839.61936,
524,13109,2,大崎・五反田,22,東五反田,022,224,東五反田４丁目,ヒガシゴタンダヨンチョウメ,4,４丁目,4,東京都品川区東五反田４丁目４番,141-0022,-9483.06289,-40913.00038,
525,13109,2,大崎・五反田,22,東五反田,022,224,東五反田４丁目,ヒガシゴタンダヨンチョウメ,4,４丁目,5,東京都品川区東五反田４丁目５番,141-0022,-9436.36968,-40932.74157,
526,13109,2,大崎・五反田,22,東五反田,022,224,東五反田４丁目,ヒガシゴタンダヨンチョウメ,4,４丁目,6,東京都品川区東五反田４丁目６番,141-0022,-9502.7917,-40971.67294,
527,13109,2,大崎・五反田,22,東五反田,022,224,東五反田４丁目,ヒガシゴタンダヨンチョウメ,4,４丁目,7,東京都品川区東五反田４丁目７番,141-0022,-9593.17532,-41010.441,
528,13109,2,大崎・五反田,22,東五反田,022,224,東五反田４丁目,ヒガシゴタンダヨンチョウメ,4,４丁目,8,東京都品川区東五反田４丁目８番,141-0022,-9667.5353,-41060.64188,
529,13109,2,大崎・五反田,22,東五反田,022,224,東五反田４丁目,ヒガシゴタンダヨンチョウメ,4,４丁目,9,東京都品川区東五反田４丁目９番,141-0022,-9669.96,-41132.12764,
530,13109,2,大崎・五反田,22,東五反田,022,224,東五反田４丁目,ヒガシゴタンダヨンチョウメ,4,４丁目,10,東京都品川区東五反田４丁目１０番,141-0022,-9734.55225,-41152.33559,
531,13109,2,大崎・五反田,22,東五反田,022,224,東五反田４丁目,ヒガシゴタンダヨンチョウメ,4,４丁目,11,東京都品川区東五反田４丁目１１番,141-0022,-9736.81061,-41029.14386,
532,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,1,東京都品川区東五反田５丁目１番,141-0022,-10180.99814,-40819.94425,
533,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,2,東京都品川区東五反田５丁目２番,141-0022,-10126.92867,-40913.96673,
534,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,3,東京都品川区東五反田５丁目３番,141-0022,-10084.59658,-40787.00357,
535,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,4,東京都品川区東五反田５丁目４番,141-0022,-9950.74347,-40819.7093,
536,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,5,東京都品川区東五反田５丁目５番,141-0022,-10039.76327,-40912.78611,
537,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,6,東京都品川区東五反田５丁目６番,141-0022,-9951.34675,-40970.32928,
538,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,7,東京都品川区東五反田５丁目７番,141-0022,-9892.13913,-40915.07723,
539,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,8,東京都品川区東五反田５丁目８番,141-0022,-9874.04786,-40963.13467,
540,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,9,東京都品川区東五反田５丁目９番,141-0022,-9779.15809,-40905.31292,
541,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,10,東京都品川区東五反田５丁目１０番,141-0022,-9784.54129,-41163.84233,
542,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,11,東京都品川区東五反田５丁目１１番,141-0022,-9903.57922,-41054.18794,
543,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,12,東京都品川区東五反田５丁目１２番,141-0022,-9893.82057,-41099.03862,
544,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,13,東京都品川区東五反田５丁目１３番,141-0022,-9889.70499,-41144.48289,
545,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,14,東京都品川区東五反田５丁目１４番,141-0022,-9885.76094,-41192.23319,
546,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,15,東京都品川区東五反田５丁目１５番,141-0022,-10014.75816,-41203.84561,
547,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,16,東京都品川区東五反田５丁目１６番,141-0022,-10038.57669,-41157.56013,
548,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,17,東京都品川区東五反田５丁目１７番,141-0022,-10042.3328,-41112.0237,
549,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,18,東京都品川区東五反田５丁目１８番,141-0022,-10046.64304,-41065.80536,
550,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,19,東京都品川区東五反田５丁目１９番,141-0022,-10050.30827,-41020.30773,
551,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,20,東京都品川区東五反田５丁目２０番,141-0022,-10138.93034,-41083.29573,
552,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,21,東京都品川区東五反田５丁目２１番,141-0022,-10201.90644,-41134.5532,
553,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,22,東京都品川区東五反田５丁目２２番,141-0022,-10071.50869,-41252.17374,
554,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,23,東京都品川区東五反田５丁目２３番,141-0022,-9995.2357,-41285.15093,
555,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,24,東京都品川区東五反田５丁目２４番,141-0022,-9953.64594,-41294.49241,
556,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,25,東京都品川区東五反田５丁目２５番,141-0022,-9851.92375,-41278.17872,
557,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,26,東京都品川区東五反田５丁目２６番,141-0022,-9906.26641,-41324.00217,
558,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,27,東京都品川区東五反田５丁目２７番,141-0022,-9933.27336,-41389.08132,
559,13109,2,大崎・五反田,22,東五反田,022,225,東五反田５丁目,ヒガシゴタンダゴチョウメ,5,５丁目,28,東京都品川区東五反田５丁目２８番,141-0022,-9993.69749,-41347.20649,
560,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,1,東京都品川区西五反田１丁目１番,141-0031,-9975.88567,-41495.64143,
561,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,2,東京都品川区西五反田１丁目２番,141-0031,-10007.38806,-41521.80907,
562,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,3,東京都品川区西五反田１丁目３番,141-0031,-10037.42444,-41542.73617,
563,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,4,東京都品川区西五反田１丁目４番,141-0031,-9971.94182,-41567.05661,
564,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,5,東京都品川区西五反田１丁目５番,141-0031,-9947.04365,-41534.02876,
565,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,6,東京都品川区西五反田１丁目６番,141-0031,-9912.7473,-41549.34202,
566,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,7,東京都品川区西五反田１丁目７番,141-0031,-9920.44699,-41580.30085,
567,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,8,東京都品川区西五反田１丁目８番,141-0031,-9900.1755,-41594.11019,
568,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,9,東京都品川区西五反田１丁目９番,141-0031,-9878.20469,-41618.9547,
569,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,10,東京都品川区西五反田１丁目１０番,141-0031,-9900.03397,-41642.47045,
570,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,11,東京都品川区西五反田１丁目１１番,141-0031,-9957.23597,-41670.03701,
571,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,12,東京都品川区西五反田１丁目１２番,141-0031,-9927.24803,-41684.32811,
572,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,13,東京都品川区西五反田１丁目１３番,141-0031,-9895.46922,-41700.67699,
573,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,14,東京都品川区西五反田１丁目１４番,141-0031,-9920.87622,-41758.85006,
574,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,15,東京都品川区西五反田１丁目１５番,141-0031,-9946.46896,-41743.86718,
575,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,16,東京都品川区西五反田１丁目１６番,141-0031,-9963.46259,-41728.57725,
576,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,17,東京都品川区西五反田１丁目１７番,141-0031,-9988.75508,-41714.44609,
577,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,18,東京都品川区西五反田１丁目１８番,141-0031,-9997.43695,-41758.61405,
578,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,19,東京都品川区西五反田１丁目１９番,141-0031,-9968.23787,-41784.06232,
579,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,20,東京都品川区西五反田１丁目２０番,141-0031,-9941.64023,-41799.66041,
580,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,21,東京都品川区西五反田１丁目２１番,141-0031,-9965.42763,-41839.51998,
581,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,22,東京都品川区西五反田１丁目２２番,141-0031,-9994.75799,-41820.37204,
582,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,23,東京都品川区西五反田１丁目２３番,141-0031,-10026.29539,-41795.69709,
583,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,24,東京都品川区西五反田１丁目２４番,141-0031,-10072.36776,-41763.12108,
584,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,25,東京都品川区西五反田１丁目２５番,141-0031,-10045.11221,-41720.79526,
585,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,26,東京都品川区西五反田１丁目２６番,141-0031,-10025.91739,-41684.79003,
586,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,27,東京都品川区西五反田１丁目２７番,141-0031,-9996.2196,-41641.99918,
587,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,28,東京都品川区西五反田１丁目２８番,141-0031,-10031.44946,-41627.77217,
588,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,29,東京都品川区西五反田１丁目２９番,141-0031,-10071.22011,-41599.83547,
589,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,30,東京都品川区西五反田１丁目３０番,141-0031,-10082.24486,-41624.99539,
590,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,31,東京都品川区西五反田１丁目３１番,141-0031,-10090.88872,-41659.45212,
591,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,32,東京都品川区西五反田１丁目３２番,141-0031,-10108.27434,-41693.00312,
592,13109,2,大崎・五反田,23,西五反田,023,231,西五反田１丁目,ニシゴタンダイッチョウメ,1,１丁目,33,東京都品川区西五反田１丁目３３番,141-0031,-10128.41028,-41732.78254,
593,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,1,東京都品川区西五反田２丁目１番,141-0031,-10245.01956,-41262.54914,
594,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,2,東京都品川区西五反田２丁目２番,141-0031,-10157.13942,-41307.97498,
595,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,3,東京都品川区西五反田２丁目３番,141-0031,-10118.03642,-41333.41412,
596,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,4,東京都品川区西五反田２丁目４番,141-0031,-10093.4886,-41348.72802,
597,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,5,東京都品川区西五反田２丁目５番,141-0031,-10044.38283,-41383.54005,
598,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,6,東京都品川区西五反田２丁目６番,141-0031,-10030.10447,-41424.77643,
599,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,7,東京都品川区西五反田２丁目７番,141-0031,-10048.14178,-41447.70564,
600,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,8,東京都品川区西五反田２丁目８番,141-0031,-10120.25712,-41397.80698,
601,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,9,東京都品川区西五反田２丁目９番,141-0031,-10152.24926,-41382.25232,
602,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,10,東京都品川区西五反田２丁目１０番,141-0031,-10184.49801,-41365.61056,
603,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,11,東京都品川区西五反田２丁目１１番,141-0031,-10271.1943,-41331.81243,
604,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,12,東京都品川区西五反田２丁目１２番,141-0031,-10308.42729,-41401.54788,
605,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,13,東京都品川区西五反田２丁目１３番,141-0031,-10220.94352,-41407.88522,
606,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,14,東京都品川区西五反田２丁目１４番,141-0031,-10261.94267,-41451.98027,
607,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,15,東京都品川区西五反田２丁目１５番,141-0031,-10190.85238,-41497.02415,
608,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,16,東京都品川区西五反田２丁目１６番,141-0031,-10176.37838,-41466.78224,
609,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,17,東京都品川区西五反田２丁目１７番,141-0031,-10167.54073,-41446.89312,
610,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,18,東京都品川区西五反田２丁目１８番,141-0031,-10157.20027,-41424.19733,
611,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,19,東京都品川区西五反田２丁目１９番,141-0031,-10071.88473,-41473.37645,
612,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,20,東京都品川区西五反田２丁目２０番,141-0031,-10132.36424,-41506.14639,
613,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,22,東京都品川区西五反田２丁目２２番,141-0031,-10184.252,-41552.10538,
614,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,23,東京都品川区西五反田２丁目２３番,141-0031,-10270.31658,-41517.90096,
615,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,24,東京都品川区西五反田２丁目２４番,141-0031,-10338.29082,-41490.72422,
616,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,25,東京都品川区西五反田２丁目２５番,141-0031,-10290.89174,-41562.04142,
617,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,26,東京都品川区西五反田２丁目２６番,141-0031,-10234.6679,-41590.24903,
618,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,27,東京都品川区西五反田２丁目２７番,141-0031,-10150.01199,-41602.70987,
619,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,28,東京都品川区西五反田２丁目２８番,141-0031,-10175.69643,-41640.42335,
620,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,29,東京都品川区西五反田２丁目２９番,141-0031,-10198.67859,-41686.43749,
621,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,30,東京都品川区西五反田２丁目３０番,141-0031,-10262.35961,-41644.22512,
622,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,31,東京都品川区西五反田２丁目３１番,141-0031,-10317.5077,-41613.48284,
623,13109,2,大崎・五反田,23,西五反田,023,232,西五反田２丁目,ニシゴタンダニチョウメ,2,２丁目,32,東京都品川区西五反田２丁目３２番,141-0031,-10374.67701,-41567.95316,
624,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,1,東京都品川区西五反田３丁目１番,141-0031,-10588.47539,-41002.49238,
625,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,2,東京都品川区西五反田３丁目２番,141-0031,-10538.25633,-41098.43651,
626,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,3,東京都品川区西五反田３丁目３番,141-0031,-10539.35609,-41182.1337,
627,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,4,東京都品川区西五反田３丁目４番,141-0031,-10474.98889,-41157.19701,
628,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,5,東京都品川区西五反田３丁目５番,141-0031,-10382.8943,-41204.75459,
629,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,6,東京都品川区西五反田３丁目６番,141-0031,-10477.3348,-41305.96775,
630,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,7,東京都品川区西五反田３丁目７番,141-0031,-10422.12381,-41505.35378,
631,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,8,東京都品川区西五反田３丁目８番,141-0031,-10486.37499,-41456.37472,
632,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,9,東京都品川区西五反田３丁目９番,141-0031,-10569.01931,-41405.24031,
633,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,10,東京都品川区西五反田３丁目１０番,141-0031,-10633.76937,-41364.55284,
634,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,11,東京都品川区西五反田３丁目１１番,141-0031,-10678.44322,-41334.28909,
635,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,12,東京都品川区西五反田３丁目１２番,141-0031,-10734.85229,-41306.59414,
636,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,13,東京都品川区西五反田３丁目１３番,141-0031,-10782.35409,-41253.45983,
637,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,14,東京都品川区西五反田３丁目１４番,141-0031,-10859.67476,-41283.81482,
638,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,15,東京都品川区西五反田３丁目１５番,141-0031,-10904.06307,-41236.70817,
639,13109,2,大崎・五反田,23,西五反田,023,233,西五反田３丁目,ニシゴタンダサンチョウメ,3,３丁目,16,東京都品川区西五反田３丁目１６番,141-0031,-10807.37227,-41189.82481,
640,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,1,東京都品川区西五反田４丁目１番,141-0031,-10955.79644,-41263.69842,
641,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,2,東京都品川区西五反田４丁目２番,141-0031,-10883.99903,-41299.00158,
642,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,3,東京都品川区西五反田４丁目３番,141-0031,-10892.98225,-41373.69989,
643,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,4,東京都品川区西五反田４丁目４番,141-0031,-10944.89497,-41324.08905,
644,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,5,東京都品川区西五反田４丁目５番,141-0031,-11043.13948,-41349.93182,
645,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,6,東京都品川区西五反田４丁目６番,141-0031,-10984.35375,-41398.30707,
646,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,7,東京都品川区西五反田４丁目７番,141-0031,-11031.45761,-41410.20296,
647,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,8,東京都品川区西五反田４丁目８番,141-0031,-10983.01379,-41466.93798,
648,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,9,東京都品川区西五反田４丁目９番,141-0031,-11105.39314,-41570.42188,
649,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,10,東京都品川区西五反田４丁目１０番,141-0031,-11071.77853,-41486.99672,
650,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,11,東京都品川区西五反田４丁目１１番,141-0031,-11101.55761,-41416.06227,
651,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,12,東京都品川区西五反田４丁目１２番,141-0031,-11178.20735,-41442.00065,
652,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,13,東京都品川区西五反田４丁目１３番,141-0031,-11156.14567,-41510.08331,
653,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,14,東京都品川区西五反田４丁目１４番,141-0031,-11208.68711,-41554.689,
654,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,15,東京都品川区西五反田４丁目１５番,141-0031,-11257.91166,-41467.97786,
