消火器番号,設置場所,目標,種別,形式,製造年月,機能年月,格納箱年月,町会,町会名,管轄,緯度,経度
４９Ｃ－２３３,旗の台５－１１－２,松岡宅,粉末,ウ,2003.07,2003.07,89.11,163,旗の台５丁目町会,荏原第四,35.6041804,139.7023355
４９Ｃ－２３４,旗の台５－８－８,青木宅,粉末,ウ,90.04,2007.02,85.03,163,旗の台５丁目町会,荏原第四,35.6037446,139.7035638
５８Ｃ－０２４,旗の台２－１３－２,ハイタウン旗の台,粉末,ウ,91,2003.12,2003.02,133,旗の台西２丁目町会,荏原第二,35.6052135,139.7018529
５８Ｃ－０４２,中延５－６－１８,金子宅,粉末,ウ,2004.07,2004.07,90.11,156,荏原町町会,荏原第四,35.6031397,139.7082959
５８Ｃ－０４５,中延６－７－７,古林宅,粉末,ウ,2003.07,2003.07,93.08,159,中延６丁目町会,荏原第四,35.6019366,139.7109238
５８Ｃ－０４６,西中延３－１２－７,園部宅,粉末,ウ,2003.07,2003.07,90.11,160,西中延３丁目町会,荏原第四,35.6067043,139.7066427
５８Ｃ－０４８,旗の台４－７－８,上野宅,粉末,ウ,2003.07,2003.07,84.02,162,旗の台４丁目町会,荏原第四,35.6037638,139.7043779
６０Ｃ－０３７,中延５－４－５,駐車場,粉末,ウ,2005.08,2005.08,91.08,156,荏原町町会,荏原第四,35.6035722,139.7097783
６０Ｃ－０４３,旗の台４－６－１４,佐藤宅,粉末,ウ,2005.08,2005.08,98.03,162,旗の台４丁目町会,荏原第四,35.6027491,139.7052526
６０Ｃ－０４４,旗の台５－１１－２,アーバンヒルズ旗の台,粉末,ウ,2006.03,2006.03,96.02,163,旗の台５丁目町会,荏原第四,35.6039012,139.7022742
６１Ｃ－０４３,旗の台４－４－９,メゾン千本,粉末,ウ,2005.08,2005.08,87.03,162,旗の台４丁目町会,荏原第四,35.6032830,139.7060567
６２Ｃ－１１６,中延３－８－２０,鳥海アパート,粉末,ウ,2006.03,2006.03,88.03,153,中延３丁目町会,荏原第四,35.6073726,139.7113747
６２Ｃ－１１８,中延３－１２－１８,室谷宅,粉末,ウ,2003.07,2003.07,88.03,153,中延３丁目町会,荏原第四,35.6068018,139.7107906
６２Ｃ－１２０,中延４－１－７,漆原宅,粉末,ウ,2006.03,2006.03,2004.12,154,中延４丁目町会,荏原第四,35.6065330,139.7096471
６２Ｃ－１２３,中延４－１４－１９,源氏前保育園,粉末,ウ,2006.03,2006.03,2004.12,154,中延４丁目町会,荏原第四,35.6055504,139.7098232
６２Ｃ－１２４,中延４－１０－２０,市原宅,粉末,ウ,2006.03,2006.03,88.03,154,中延４丁目町会,荏原第四,35.6056262,139.7112709
６２Ｃ－１３１,中延５－１３－１２,和田眼科,粉末,ウ,97,2003.12,97.04,156,荏原町町会,荏原第四,35.6011524,139.7090365
６２Ｃ－１３２,中延５－１４－８,パークハイツ,粉末,ウ,2006.03,2006.03,88.03,156,荏原町町会,荏原第四,35.6023023,139.7094797
６２Ｃ－１３４,中延５－１３－３,岩本宅,粉末,ウ,2006.03,2006.03,90.03,156,荏原町町会,荏原第四,35.6018015,139.7089748
６２Ｃ－１４５,旗の台４－２－９,武居宅,粉末,ウ,2005.01,2005.01,2005.01,162,旗の台４丁目町会,荏原第四,35.6042112,139.7051215
６２Ｃ－１４６,旗の台４－４－１９,都南生協会館,粉末,ウ,2006.03,2006.03,88.03,162,旗の台４丁目町会,荏原第四,35.6033699,139.7057539
６２Ｃ－１４７,旗の台４－５－１３,伊原宅,粉末,ウ,2006.03,2006.03,88.03,162,旗の台４丁目町会,荏原第四,35.6025148,139.7059137
６２Ｃ－１５０,旗の台４－７－２７,大西宅,粉末,ウ,2006.03,2006.03,88.03,162,旗の台４丁目町会,荏原第四,35.6036613,139.7040076
６２Ｃ－１５１,旗の台４－１０－４,赤帽タイム運送,粉末,ウ,2006.03,2006.07,88.03,162,旗の台４丁目町会,荏原第四,35.6020929,139.7035028
６２Ｃ－１５２,旗の台４－１３－３,松平宅,粉末,ウ,2006.03,2006.03,88.03,162,旗の台４丁目町会,荏原第四,35.6023278,139.7048268
６２Ｃ－１５３,旗の台４－１５－２,高木宅,粉末,ウ,2005.01,2005.01,2005.01,162,旗の台４丁目町会,荏原第四,35.6018865,139.7058825
６２Ｃ－２１７,中延３－９－２,中延三丁目防災活動広場,粉末,ウ,92.08,2002.12,2004.07,153,中延３丁目町会,荏原第四,35.6078320,139.7106280
６２Ｋ－０３８,中延６－１－２８,自転車置場,粉末,脚,2005.08,2005.08,87.09,156,荏原町町会,荏原第四,35.6038294,139.7099150
６２Ｋ－０４１,旗の台２－１０－２,東京旗の台コーポ東都観光バス,粉末,脚,2005.08,2005.08,87.09,133,旗の台西２丁目町会,荏原第二,35.6062402,139.7014728
６２Ｋ－０４２,旗の台２－４－１６,昭和大学第２旗の台寮,粉末,脚,2005.08,2005.08,87.09,132,旗の台２丁目町会,荏原第二,35.6067746,139.7049986
６２Ｋ－０４５,旗の台２－１－１１,昭和大学旗の台寮,粉末,脚,2005.08,2005.08,87.09,132,旗の台２丁目町会,荏原第二,35.6074809,139.7048175
６３Ｃ－０９４,中延４－１－８,渡辺宅,粉末,ア,2006.08,2006.08,89.02,154,中延４丁目町会,荏原第四,35.6063655,139.7093849
６３Ｃ－０９７,中延４－１８－３,河田宅,粉末,ウ,2006.08,2006.08,89.02,154,中延４丁目町会,荏原第四,35.6046882,139.7101507
６３Ｃ－１１１,旗の台４－４－７,大井医院,粉末,ウ,90.11,2001.01,89.02,162,旗の台４丁目町会,荏原第四,35.6034741,139.7064114
６３Ｃ－１１２,旗の台４－５－９,小林宅,粉末,ウ,2006.08,2006.08,89.02,162,旗の台４丁目町会,荏原第四,35.6024831,139.7061566
６３Ｃ－１１４,旗の台４－６－２４,近藤宅,粉末,ウ,2006.08,2006.08,89.02,162,旗の台４丁目町会,荏原第四,35.6032127,139.7050254
６３Ｃ－１１５,旗の台４－７－１０,国分宅,粉末,ウ,2006.08,2006.08,89.02,162,旗の台４丁目町会,荏原第四,35.6035419,139.7045387
６３Ｃ－１１６,旗の台４－１２－１６,町田宅,粉末,ウ,2006.08,2006.08,89.02,162,旗の台４丁目町会,荏原第四,35.6019540,139.7040028
６３Ｃ－１１７,旗の台４－１２－２０,広木材木店,粉末,ウ,2006.08,2006.08,95.01,162,旗の台４丁目町会,荏原第四,35.6014716,139.7038652
６３Ｃ－１１８,旗の台４－１３－１４,丸井興業,粉末,ウ,2003,2003,2006.03,162,旗の台４丁目町会,荏原第四,35.6014098,139.7048088
６３Ｃ－１１９,旗の台４－１４－１８,松田宅,粉末,ウ,2006.08,2006.08,89.02,162,旗の台４丁目町会,荏原第四,35.6021548,139.7054529
６３Ｃ－１２０,旗の台５－８－１９,岩本アパート,粉末,ウ,98,2003.03,2003.08,163,旗の台５丁目町会,荏原第四,35.6037571,139.7028205
６３Ｃ－１２２,旗の台５－１１－１０,旗の台南公園,粉末,ウ,89.02,2001.01,89.02,163,旗の台５丁目町会,荏原第四,35.6036652,139.7025979
６３Ｃ－１２３,旗の台５－１１－１３,荏原第五中学校,粉末,ウ,98,2005.1,93.04,163,旗の台５丁目町会,荏原第四,35.6027244,139.7019665
６３Ｃ－１２４,旗の台５－１２－９,木ノ実荘,粉末,ウ,2006.08,2006.08,89.02,163,旗の台５丁目町会,荏原第四,35.6035932,139.7011016
８９Ｃ－０１９,旗の台２－９－３,シャンポール旗の台,粉末,ウ,90.03,2003.03,2006.12,133,旗の台西２丁目町会,荏原第二,35.6065568,139.7021941
８９Ｃ－０４０,中延５－１５－１５,駐車場,粉末,ウ,90.03,2001.01,90.03,156,荏原町町会,荏原第四,35.6014774,139.7095109
８９Ｃ－０４７,旗の台４－６－１１,山城宅,粉末,ウ,90.03,2001.01,2003.12,162,旗の台４丁目町会,荏原第四,35.6030764,139.7053078
９０Ｋ－０２７,旗の台４－１－５,メイプル旗の台,粉末,脚,90.11,2004.12,90.11,162,旗の台４丁目町会,荏原第四,35.6040879,139.7045251
９１Ｃ－０３３,旗の台３－９－１２,旗の台なか公園,粉末,ウ,2004.12,2004.12,2005.01,161,旗の台３丁目町会,荏原第四,35.6046823,139.7057161
９１Ｋ－００９,旗の台３－１４－１２,坂田スポーツ　ビル,粉末,脚,91.07,2007.02,91.07,161,旗の台３丁目町会,荏原第四,35.6045804,139.7049101
９２Ｃ－０２３,中延５－６－１４,亀田ビル,粉末,ア,93.01,2003.12,93.01,156,荏原町町会,荏原第四,35.6027350,139.7082909
９２Ｃ－０２８,旗の台４－５－１５,高橋宅,粉末,ウ,93.01,2003.12,93.01,162,旗の台４丁目町会,荏原第四,35.6024289,139.7055276
９３Ｃ－００１,旗の台４－６－２１,木村宅,粉末,ウ,95.06,2001.01,95.06,162,旗の台４丁目町会,荏原第四,35.6028091,139.7050626
９３Ｃ－０１１,旗の台３－１４－５,新興セルビック,粉末,ウ,94.01,2004.12,94.01,161,旗の台３丁目町会,荏原第四,35.6048151,139.7042829
９３Ｃ－０２４,中延５－４－１,岸マンション,粉末,ウ,94.01,2004.12,94.01,156,荏原町町会,荏原第四,35.6040855,139.7095907
９３Ｃ－０２５,中延５－４－５,エスポワール荏原町,粉末,ウ,94.01,2004.12,94.01,156,荏原町町会,荏原第四,35.6036363,139.7094446
９４Ｋ－０１１,旗の台５－１１－３１,みなもとハイツ旗の台,粉末,脚,94.09,2003.12,94.09,163,旗の台５丁目町会,荏原第四,35.6039776,139.7020156
９５Ｋ－０３３,旗の台５－８－２３,ファインコ－ト旗の台,粉末,脚,96.03,2001.01,96.03,163,旗の台５丁目町会,荏原第四,35.6041729,139.7030530
９５Ｋ－０３５,旗の台５－２５－８,フェアロージュ旗の台,粉末,脚,96.03,2001.01,96.03,163,旗の台５丁目町会,荏原第四,35.6027389,139.7017696
９６Ｋ－０３０,旗の台５－１１－１,コスモ旗の台,粉末,脚,96.12,2007.02,96.12,163,旗の台５丁目町会,荏原第四,35.6043245,139.7022481
９８Ｋ－０２８,旗の台４－３－５,ノムラ旗の台ビル,粉末,脚,98.09,2003.12,98.09,162,旗の台４丁目町会,荏原第四,35.6038730,139.7063625
９９Ｋ－００５,中延６－５－２,メゾンドアビエール,粉末,脚,99.06,2003.11,99.06,159,中延６丁目町会,荏原第四,35.6027798,139.7113782
９９Ｋ－００７,中延６－１－１７,サザンリックス中延,粉末,脚,99.06,2003.11,99.06,156,荏原町町会,荏原第四,35.6030222,139.7108798
９９Ｋ－０１６,西中延３－５－１８,ヴェルコート旗の台,粉末,壁,99.09,2004.12,99.09,160,西中延３丁目町会,荏原第四,35.6078004,139.7089349
０６Ｋ－００１,中延５－８－２,コート、ブランシェＡＰ,粉末,脚,2006.03,2006.03,2006.03,155,中延５丁目町会,荏原第四,35.6033705,139.7069585
０６Ｋ－０４６,旗の台３－１１－７,サンパティーク,粉末,脚,2007.02,2007.02,2007.02,161,旗の台３丁目町会,荏原第四,35.6049792,139.7042138
０７Ｋ－００３,旗の台２－２－１８,シュロス旗の台,粉末,脚,2007.04,2007.04,2007.04,132,旗の台２丁目町会,荏原第二,35.6077486,139.7051164
０７Ｋ－０２５,旗の台４－１－６,松屋百貨店ビル,粉末,脚,2007.12,2007.12,2007.12,162,旗の台４丁目町会,荏原第四,35.6041540,139.7043277
08K-006,中延6-6-1,プラチナコート中延,粉末,脚,2008.05,2008.05,2008.05,156,荏原町町会,荏原第四,35.6030084,139.7101257
08K-025,中延5-10-10,〔仮称〕中延５丁目新築工事,粉末,脚,2009.01,2009.01,2009.01,155,中延５丁目町会,荏原第四,35.6016274,139.7068061
０９Ｋ－００７,旗の台5-5-1,東急大井町線旗の台駅,粉末,脚,2009.06,2009.06,2009.06,135,旗の台南町会,荏原第二,35.6048378,139.7023139
１０Ｋ－０１０,旗の台6-22-24,三光教会,粉末,直,2010.09,2010.09,2010.09,134,旗の台六丁目町会,荏原第二,35.6063468,139.7010804
１０Ｋ－０２６,中延5-2-1,〔仮称〕荏原町計画,粉末,脚,2011.02,2011.02,2011.02,155,中延５丁目町会,荏原第四,35.6037813,139.7075465
６０Ｃ－０２２,旗の台５－１３－１,第二高津ハウス,粉末 撤去2008.9,ウ,2005.08,2005.08,2003.06,135,旗の台南町会,荏原第二,35.6041983,139.7010455
００Ｋ－０２９,戸越６－１９－１４,ジェイパーク戸越公園,粉末,脚,2000.08,2000.08,2000.08,164,戸越６丁目町会,荏原第四,35.6069167,139.7179516
００Ｋ－０３８,中延６－９－１０,アクティブミレニアム中延,粉末,脚,2000.1,2000.1,2000.1,159,中延６丁目町会,荏原第四,35.6011461,139.7126159
０１Ｋ－００３,豊町５－１－１５,ルーブル戸越公園,粉末,脚,2001.04,2007.02,2001.04,171,豊町５丁目町会,荏原第五,35.6063912,139.7180953
０１Ｋ－０３１,二葉４－２６－１０,プレール中延,粉末,脚,2001.11,2007.02,2001.12,166,二葉４丁目町会,荏原第四,35.6017247,139.7141633
０１Ｋ－０４４,二葉２－２６－６,シンシア西大井,粉末,脚,2001.11,2007.02,2002.01,175,二葉中央町会,荏原第五,35.6029308,139.7224625
０２Ｋ－０３０,二葉４－２５－３,アルシオン品川中延,粉末,脚,2002.08,2002.08,2002.08,166,二葉４丁目町会,荏原第四,35.6021338,139.7150820
０３Ｋ－０３３,豊町４－５－２０,ロネスタ戸越公園,粉末,脚,2003.09,,,170,豊町４丁目町会,荏原第五,35.6070945,139.7205828
０３Ｋ－０３９,中延４－６－５,クリオ中延駅前壱番館,粉末,脚,2003.1,,,158,東中三町会,荏原第四,35.6055956,139.7134881
０５Ｋ－０３０,中延６－３－１０,パシフィックリビー中延,粉末,脚,2005.11,2005.11,2005.11,159,中延６丁目町会,荏原第四,35.6029839,139.7129447
４７Ｂ－３７１,西大井１－３－６,西大井駅前広場,粉末,ウ,2003.07,2003.07,89.11,101,西大井一丁目町会,大井第二,35.6016826,139.7219725
４７Ｂ－４０８,西大井６－７－９,関根宅,粉末,ウ,90.1,2003.09,93.09,109,西大井六丁目町会,大井第三,35.6014243,139.7201188
４７Ｃ－０１８,豊町４－２３－１１,駐車場,粉末,ウ,2002,2007.02,2002.06,170,豊町４丁目町会,荏原第五,35.6046517,139.7222978
４７Ｃ－０２２,二葉３－２４－４,土屋宅,粉末,ウ,2003.06,2003.06,95.09,176,二葉３丁目町会,荏原第五,35.6028142,139.7214903
４７Ｃ－０２４,二葉３－１－１３,高原宅,粉末,ウ,2007.03,2007.03,90.11,176,二葉３丁目町会,荏原第五,35.6030599,139.7192966
４７Ｃ－０２５,二葉３－２７－１３,ハヤシ理容,粉末,ウ,2004.07,2004.07,2004.07,176,二葉３丁目町会,荏原第五,35.6021392,139.7197839
４７Ｃ－０２６,二葉４－１３－１２,浅野宅,粉末,ウ,2003.07,2003.07,84.1,166,二葉４丁目町会,荏原第四,35.6033301,139.7185542
４７Ｃ－０２８,二葉４－９－７,林宅,粉末,ア,92,2003.12,82.03,166,二葉４丁目町会,荏原第四,35.6024775,139.7175429
４７Ｃ－０２９,二葉４－４－７,遠藤宅,粉末,ウ,2007.03,2007.03,89.11,166,二葉４丁目町会,荏原第四,35.6032893,139.7159192
４７Ｃ－０３０,二葉４－２４－７,横山宅,粉末,ウ,98,2003.12,90.11,166,二葉４丁目町会,荏原第四,35.6017064,139.7159567
４７Ｃ－０３１,二葉４－２４－１１,木下宅,粉末,ウ,2003.07,2003.07,90.11,166,二葉４丁目町会,荏原第四,35.6016917,139.7152185
４７Ｃ－０５５,豊町４－１９－１１,谷内宅,粉末,ウ,2004.07,2004.07,2005.04,170,豊町４丁目町会,荏原第五,35.6062105,139.7219838
４７Ｃ－０５８,豊町４－１８－１２,新井宅,粉末,ウ,2003.07,2003.07,98.03,170,豊町４丁目町会,荏原第五,35.6059058,139.7210704
４７Ｃ－０６０,豊町５－８－７,渡辺宅,粉末,ウ,2007.03,2007.03,2002.05,171,豊町５丁目町会,荏原第五,35.6053755,139.7195238
４７Ｃ－０６７,豊町６－１７－１,平沢宅,粉末,ウ,2003.07,2003.07,2004.06,165,豊町６丁目町会,荏原第四,35.6052677,139.7159430
４７Ｃ－０６９,豊町６－２８－２０,小宮宅,粉末,ア,2003.07,2003.07,90.04,165,豊町６丁目町会,荏原第四,35.6038273,139.7151056
４７Ｃ－１１１,戸越６－１９－８,川村宅,粉末,ウ,2003.07,2003.07,94.08,164,戸越６丁目町会,荏原第四,35.6069778,139.7184304
４７Ｃ－１１４,戸越６－２１－１１,金澤ビル,粉末,ウ,2003.07,2003.07,89.11,164,戸越６丁目町会,荏原第四,35.6061792,139.7163190
４７Ｃ－１１８,戸越６－２３－８,黒沢宅,粉末,ウ,94.11,2004.12,94.11,158,東中三町会,荏原第四,35.6065942,139.7150819
４７Ｃ－１１９,戸越６－２２－１７,高橋宅,粉末,ア,2003.07,2003.07,96.05,164,戸越６丁目町会,荏原第四,35.6063154,139.7153041
４７Ｃ－１９１,東中延２－５－８,東中延児童センタ－,粉末,ウ,2005.08,2005.08,90.11,157,東中延２丁目町会,荏原第四,35.6076887,139.7138628
４７Ｃ－１９２,東中延２－１０－４,駐車場,粉末,ウ,2004.07,2004.07,91.06,157,東中延２丁目町会,荏原第四,35.6069636,139.7128932
４７Ｃ－１９３,東中延２－９－１８,渡辺荘,粉末,ウ,2003.07,2003.07,94.1,157,東中延２丁目町会,荏原第四,35.6064222,139.7129904
