上半期,下半期,緯度,経度
0,1,35.6031135,139.7036016
0,1,35.60304897,139.7034659
0,1,35.60130567,139.7057683
0,1,35.60200233,139.708299
0,1,35.6021647,139.706205
0,1,35.60081547,139.7126153
0,1,35.60086202,139.7126634
0,1,35.60183887,139.7128854
0,1,35.60198922,139.7129903
0,1,35.60262621,139.7132039
0,1,35.60257245,139.713112
0,1,35.60254023,139.7130902
0,1,35.60245783,139.7129633
0,1,35.60277628,139.7130241
0,1,35.60513424,139.7135025
0,1,35.60516288,139.7135199
0,1,35.60602881,139.7137377
0,1,35.60621135,139.713825
0,1,35.60642597,139.7138028
0,1,35.60747448,139.7141517
0,1,35.60827586,139.714203
0,1,35.60830099,139.7142862
0,1,35.60927067,139.7145082
0,1,35.60938963,139.7154324
0,1,35.61062686,139.714883
0,1,35.61030104,139.716713
0,1,35.60764273,139.7151457
0,1,35.60343557,139.7149708
0,1,35.60187787,139.72211
0,1,35.59761599,139.7195171
0,1,35.59814092,139.719785
0,1,35.59653164,139.7178426
0,1,35.60666699,139.727652
0,1,35.6066452,139.7300234
0,1,35.6064124,139.7311042
0,1,35.60705394,139.7339537
0,1,35.6068118,139.7353265
0,1,35.60526783,139.7258433
0,1,35.60514117,139.7282556
0,1,35.60514168,139.7344875
0,1,35.60494501,139.7331561
0,1,35.60481449,139.7310887
0,1,35.60475682,139.7305807
0,1,35.6019017,139.7329555
0,1,35.60253274,139.7290183
0,1,35.60088863,139.7307433
0,1,35.59885392,139.7331287
0,1,35.5988921,139.733152
0,1,35.59814314,139.733042
0,1,35.5992949,139.7246132
0,1,35.59956142,139.7239587
0,1,35.59999962,139.723269
0,1,35.60017545,139.7225562
0,1,35.59800595,139.723406
0,1,35.59629234,139.7220477
0,1,35.5959538,139.7221825
0,1,35.59618469,139.729704
0,1,35.59774958,139.7301575
0,1,35.59779747,139.7303852
0,1,35.59812187,139.7304373
0,1,35.60311431,139.740237
0,1,35.60124153,139.7364255
0,1,35.5973211,139.7368915
0,1,35.59741128,139.7363366
0,1,35.59655823,139.7372721
0,1,35.59607618,139.736893
0,1,35.59604278,139.7368872
0,1,35.59500259,139.7364271
0,1,35.59485005,139.7365383
0,1,35.59477214,139.734582
0,1,35.59388,139.7343554
0,1,35.59168259,139.73618
0,1,35.59131016,139.7357075
0,1,35.59124385,139.7362915
0,1,35.59119603,139.7361339
0,1,35.59059165,139.7320295
0,1,35.58948837,139.7360659
0,1,35.58825772,139.7360323
0,1,35.58734109,139.7350174
0,1,35.58726538,139.7357708
0,1,35.58728424,139.7354963
0,1,35.59454523,139.7432778
0,1,35.59155159,139.7394095
0,1,35.61765798,139.7086224
0,1,35.61816564,139.7083062
0,1,35.61544027,139.7088624
0,1,35.61923305,139.7298586
0,1,35.63467492,139.7196367
0,1,35.62422771,139.7576702
0,1,35.61073226,139.7427407
0,1,35.60277677,139.7130139
0,1,35.61721181,139.6996305
0,1,35.62112121,139.7075969
0,1,35.59831348,139.742825
0,1,35.62506229,139.7302072
0,1,35.62210296,139.7388223
