年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,7,13,17,17,10,10,16,23,10,13,5,5,20,28,17,24,10,9,3,3,0,6,4,6,6,8,16,13,30,51,6,4,6,6,11,15,4,2,16,17,4,6,8,5,7,10,16,11,10,15,9,11,9,14,13,17,16,24,25,23,25,32,13,10,2,0,4,7,6,11,2,3,13,10,16,16,34,30,24,30,23,41,8,10,18,12,12,15,18,17,23,22,29,48,27,34,13,21,12,11,0,0,14,18,47,56,13,19,5,17,7,8,17,23,24,38,28,28,7,5,11,12,11,14,17,21,10,10,29,50,31,43,34,44,16,14,6,12,6,10,23,41,12,13,26,26,21,16,5,6,7,8,6,3,12,9,4,8,13,12,11,11,42,29,"1,168","1,413","2,581"
74,8,8,17,12,9,8,14,21,11,10,3,6,19,18,15,15,9,12,5,2,4,8,7,3,5,6,12,10,39,50,7,5,6,9,13,19,5,8,11,13,8,13,6,6,5,7,16,20,16,21,18,13,10,22,14,16,19,18,40,43,23,33,15,16,0,0,5,5,5,9,5,5,8,13,10,11,17,15,16,25,25,21,6,9,17,21,7,14,15,12,22,18,26,40,36,53,20,39,8,13,0,0,20,19,50,54,7,17,18,12,12,8,18,24,36,40,22,23,12,11,9,11,20,18,12,18,11,13,47,57,38,37,26,36,9,17,14,14,9,5,38,29,7,8,28,50,18,17,3,6,7,8,6,4,11,14,5,3,7,15,12,11,20,25,"1,209","1,418","2,627"
75,10,10,13,19,4,14,8,15,3,9,7,5,17,24,14,10,9,15,4,6,4,0,6,7,5,4,5,13,38,30,4,3,3,11,20,12,5,6,12,9,6,13,4,4,13,13,10,18,13,15,9,12,13,18,12,20,18,29,36,29,31,26,10,10,0,1,4,7,6,5,2,8,7,8,9,11,26,15,20,28,24,27,7,8,10,19,12,16,10,12,16,21,34,61,31,41,23,41,9,9,0,0,19,18,43,44,16,11,9,18,4,9,15,18,32,43,24,24,3,10,11,24,12,9,15,15,4,12,44,33,29,45,38,33,19,15,7,9,6,6,35,30,15,16,26,38,23,12,5,4,6,9,4,8,6,16,8,8,12,18,11,17,28,29,"1,145","1,368","2,513"
76,5,4,9,13,4,15,12,16,3,6,2,7,13,11,5,15,9,11,2,2,0,2,4,6,2,2,7,9,30,44,3,5,7,8,6,14,3,3,9,3,8,5,3,2,5,7,9,15,9,6,9,7,11,8,13,15,9,12,14,30,12,24,11,4,1,0,2,0,1,6,0,7,5,7,10,7,10,8,18,20,10,27,2,6,8,15,8,8,7,7,22,17,17,37,27,28,14,17,8,8,0,0,9,14,38,41,11,8,7,9,3,4,23,13,28,29,8,12,7,8,6,15,11,11,12,8,6,3,17,29,18,27,19,19,10,7,2,5,2,3,23,23,10,8,13,19,8,8,2,4,6,3,3,4,18,7,1,5,7,9,8,16,13,17,767,944,"1,711"
77,7,4,6,9,4,4,7,20,5,6,5,3,12,19,13,5,6,9,1,4,1,0,5,1,3,3,6,7,21,27,2,4,3,3,7,13,2,3,8,5,4,8,4,5,4,10,10,14,10,6,4,4,10,6,13,13,5,6,27,20,17,20,4,3,0,0,5,2,5,4,2,2,2,3,9,9,17,17,10,16,22,19,7,6,4,14,11,8,2,3,12,13,24,30,8,39,16,31,5,4,0,0,9,9,33,28,10,9,7,13,5,6,9,15,19,15,21,14,1,13,13,20,2,16,6,9,3,4,27,20,9,23,28,19,6,8,2,6,1,3,16,23,8,14,20,27,6,2,2,4,4,4,2,2,6,14,6,5,7,6,6,12,15,17,706,864,"1,570"
78,3,10,7,15,10,8,12,14,5,5,1,4,11,10,7,9,9,7,3,1,3,1,10,6,2,2,5,11,28,28,8,8,2,7,8,10,2,5,11,14,10,7,2,7,4,12,6,15,6,12,10,15,5,9,16,24,15,18,19,18,23,19,8,8,0,0,0,8,1,4,0,7,6,5,9,9,16,14,9,14,20,27,8,9,8,18,11,22,8,2,10,24,30,36,22,34,18,30,3,10,0,0,9,18,46,39,13,13,13,11,8,11,7,10,20,23,12,17,7,7,13,25,12,10,10,9,3,6,32,40,13,29,20,19,7,8,9,5,4,2,23,22,7,5,26,23,7,8,6,6,4,4,3,7,13,21,4,9,6,10,6,18,12,23,825,"1,070","1,895"
79,7,11,9,10,9,12,7,14,7,5,1,2,14,19,8,13,6,11,4,5,3,3,1,4,3,3,3,9,30,53,3,9,4,13,10,11,1,2,8,7,4,11,4,0,5,14,9,8,10,6,7,10,7,13,19,18,18,14,14,25,16,16,10,7,0,1,6,5,3,6,3,5,4,7,6,9,16,15,26,24,20,26,11,11,15,26,13,20,7,15,16,20,31,62,32,44,32,32,6,5,0,0,12,15,24,26,7,8,7,15,4,7,8,10,24,29,11,8,9,13,17,26,10,15,7,8,7,12,15,33,24,27,19,17,9,6,3,9,1,2,17,25,7,13,17,19,11,7,3,1,7,6,1,4,8,15,7,8,13,14,9,17,23,26,849,"1,132","1,981"
80,9,5,5,13,1,6,14,11,4,7,3,2,17,22,8,10,9,12,1,2,1,3,5,2,6,6,5,8,34,45,3,4,6,7,9,7,2,3,6,6,9,11,4,9,7,8,17,20,12,9,14,6,12,11,6,23,7,8,17,19,18,18,4,5,0,0,4,2,4,2,1,6,3,6,6,5,15,11,11,31,18,20,5,11,9,16,14,13,5,7,17,16,37,31,28,37,24,31,7,7,0,0,7,16,31,30,6,12,13,15,7,7,14,15,20,26,17,11,8,8,12,11,4,11,8,10,8,11,24,27,22,17,20,21,11,14,5,7,2,2,18,20,12,6,21,17,8,9,4,5,2,1,4,8,15,17,8,8,7,13,8,13,22,26,851,994,"1,845"
81,4,7,10,11,4,9,10,12,3,6,2,3,11,15,5,11,4,9,4,8,0,1,6,1,2,4,8,10,29,42,4,8,3,7,8,12,4,8,4,9,0,9,4,2,5,8,10,10,8,11,4,7,8,4,7,24,11,7,21,21,14,9,10,11,0,1,5,11,2,3,1,3,9,4,3,6,10,15,18,12,27,29,10,6,17,14,8,20,8,7,12,24,28,40,33,38,25,22,6,3,0,0,8,9,22,21,5,6,8,13,3,12,9,12,14,22,13,8,9,8,11,20,7,8,7,9,7,6,26,26,17,21,18,12,6,10,2,8,5,0,11,17,7,14,22,20,5,7,3,4,2,6,3,4,10,11,6,6,5,17,8,17,10,18,738,946,"1,684"
82,5,11,9,19,3,3,3,10,5,3,2,0,8,12,7,9,6,8,3,5,1,3,2,5,1,1,2,7,20,32,4,4,9,9,9,7,8,5,4,10,6,2,2,4,5,6,10,10,6,6,7,15,6,12,14,19,8,9,11,26,16,14,8,5,0,1,1,1,1,3,1,5,2,5,5,8,8,10,16,20,18,20,3,12,13,14,13,13,3,9,11,14,29,37,19,43,21,13,7,7,0,0,10,3,24,19,9,14,17,9,3,8,10,13,25,19,10,12,6,11,12,17,4,11,7,9,4,3,20,28,20,21,13,20,6,7,10,12,0,3,15,20,8,9,20,14,8,4,0,2,3,3,1,4,9,19,4,2,2,10,7,18,11,13,679,883,"1,562"
83,3,7,5,10,9,4,10,9,2,4,1,4,16,16,1,12,3,6,2,2,2,0,3,5,0,3,4,6,18,43,10,2,6,5,9,9,0,3,3,10,5,4,2,2,3,4,4,16,3,9,4,6,6,14,13,23,9,13,10,16,19,16,4,3,1,0,4,2,2,5,2,4,2,2,5,6,7,8,13,9,18,22,5,5,11,17,11,8,2,6,14,13,26,22,18,33,15,19,5,5,0,0,4,5,15,16,4,9,11,9,6,8,5,4,12,21,8,4,4,4,12,11,3,6,2,5,5,5,21,17,17,14,16,6,7,5,4,4,2,0,10,7,5,4,14,14,3,1,4,4,2,3,1,6,15,9,6,5,4,14,10,13,7,14,589,719,"1,308"
84,1,9,6,7,4,7,7,8,0,6,0,4,10,12,5,6,5,9,2,2,0,2,0,5,0,0,2,8,19,25,1,4,3,6,2,8,1,2,3,4,4,2,0,3,6,3,2,12,6,5,3,8,12,7,10,18,9,5,9,6,10,8,3,1,0,0,2,6,2,4,1,8,3,3,6,6,6,9,5,10,12,11,4,5,6,14,7,8,1,6,8,11,12,32,12,25,9,14,3,5,0,0,8,5,14,17,10,4,11,9,2,5,6,9,18,17,7,8,3,11,14,14,6,7,4,8,2,0,7,14,11,12,2,4,9,4,2,3,2,1,12,6,8,8,12,11,3,4,1,1,2,5,3,2,7,7,0,3,6,5,8,8,13,17,457,618,"1,075"
85,4,7,5,6,1,7,1,9,3,6,1,1,5,9,3,5,4,4,3,2,0,4,1,1,2,0,6,5,21,29,2,3,3,4,4,10,2,6,3,10,9,3,4,2,2,8,7,9,2,6,2,6,5,11,7,14,10,7,13,9,7,15,6,4,0,0,4,3,2,0,2,6,2,3,6,8,9,7,9,12,8,13,4,11,8,7,7,5,6,4,12,10,20,25,16,19,17,16,7,8,0,0,2,7,13,11,8,9,7,7,2,4,6,5,16,9,5,2,4,13,13,11,7,7,2,3,3,2,15,16,13,9,6,6,6,4,3,4,2,1,10,11,4,9,11,6,6,4,0,4,2,2,1,2,7,10,3,4,6,9,6,11,12,12,488,593,"1,081"
86,3,6,3,10,3,7,4,16,2,6,1,1,11,7,0,6,4,8,3,3,0,0,2,1,1,2,4,11,13,29,2,4,3,8,6,6,5,3,3,8,2,9,1,3,3,11,4,9,4,8,7,4,6,4,6,9,4,7,11,11,10,13,1,2,1,0,2,3,1,4,1,8,1,3,3,6,8,7,10,15,8,10,5,4,5,7,7,5,4,4,6,12,19,17,12,26,8,5,3,1,0,0,6,5,8,17,4,2,10,9,6,5,4,5,11,6,4,4,6,10,5,10,6,8,4,9,3,1,8,13,7,16,5,8,2,5,5,5,2,8,7,7,8,3,8,8,0,2,2,0,1,1,6,4,7,10,2,5,3,3,6,14,8,17,400,589,989
87,4,9,3,9,4,3,5,12,6,6,1,1,5,10,3,3,2,4,3,4,0,3,0,4,0,2,0,3,9,22,2,7,4,5,3,2,1,4,6,7,2,5,0,2,6,9,5,8,1,9,4,8,8,5,4,12,1,7,9,9,7,5,2,1,0,0,1,2,0,2,1,4,0,0,2,5,2,11,10,10,10,9,1,6,5,9,2,10,4,10,10,8,11,25,15,29,10,12,3,2,0,0,5,5,7,12,2,2,7,7,1,3,4,9,9,11,3,4,5,14,6,16,7,3,3,6,3,2,18,20,9,13,2,7,3,4,1,4,0,2,9,8,4,1,5,6,3,2,4,0,1,2,0,0,2,5,1,2,3,9,4,5,6,10,334,548,882
88,6,6,3,5,2,6,2,11,1,4,1,2,8,10,2,4,4,2,1,2,0,0,1,2,0,1,5,3,9,22,4,2,1,0,7,2,1,5,2,2,8,3,1,2,3,8,6,10,0,6,7,7,6,5,6,7,1,3,10,10,8,5,1,0,0,0,0,2,1,3,1,7,2,2,4,8,3,9,8,8,2,7,6,4,2,5,4,6,1,3,6,12,9,13,15,20,11,9,1,3,0,0,2,5,7,5,1,2,1,9,1,1,2,8,11,3,0,8,3,3,4,12,4,3,1,4,1,1,8,10,3,3,7,4,4,1,0,4,1,4,6,7,3,1,5,5,1,0,4,1,2,2,0,1,2,7,2,0,2,2,4,1,7,9,292,404,696
89,1,8,2,12,2,3,2,5,0,4,1,1,4,8,1,2,5,5,1,3,1,2,1,1,0,0,1,4,3,23,2,6,6,3,0,6,1,4,1,4,5,3,3,4,5,4,7,12,6,6,2,10,0,5,4,9,2,3,9,7,4,7,3,3,0,0,1,1,1,0,1,1,0,1,4,7,0,3,4,12,5,11,5,3,4,7,1,4,0,3,5,6,5,18,7,18,6,8,2,3,0,0,4,4,5,8,6,3,4,5,3,2,2,4,3,10,3,5,3,2,5,11,1,4,2,6,0,4,2,6,5,7,5,2,4,6,1,3,1,0,6,7,2,3,3,5,1,2,0,0,2,4,0,1,3,4,0,7,5,3,6,10,3,4,226,425,651
90,2,12,1,2,2,8,4,8,3,3,1,2,4,13,1,3,1,6,2,1,1,2,0,6,0,0,1,3,4,14,1,1,1,3,0,1,3,5,2,5,5,1,0,4,2,4,4,12,5,11,4,2,6,4,1,3,3,1,4,9,7,5,1,2,1,0,0,3,1,0,2,6,1,0,1,4,3,3,5,3,4,8,0,1,4,6,1,7,2,2,6,6,6,11,6,12,3,9,2,2,0,0,5,3,6,5,0,2,5,5,1,5,0,1,4,4,4,4,6,5,2,7,0,5,2,7,0,2,7,8,2,4,2,4,4,3,3,2,0,1,3,7,3,1,0,4,1,2,0,0,2,0,1,1,2,2,2,1,4,2,2,4,2,5,199,345,544
91,4,7,3,7,1,1,2,3,0,3,1,1,6,4,0,0,3,6,0,3,0,1,0,3,0,2,2,0,5,12,0,3,0,3,0,1,2,5,3,4,2,4,1,5,3,6,7,5,4,10,2,1,4,7,1,6,1,2,4,4,0,3,0,0,0,0,0,5,2,2,0,3,2,1,0,4,2,5,8,6,3,6,1,1,0,3,0,4,2,2,1,5,6,10,3,5,3,7,0,4,0,0,2,0,2,5,0,1,3,2,2,1,3,1,1,3,1,1,1,1,7,4,3,3,1,7,1,1,1,2,6,5,2,4,0,2,0,2,1,1,0,3,0,1,4,5,0,1,1,2,1,1,0,0,2,5,1,0,4,0,5,3,2,5,151,267,418
92,4,3,3,4,0,3,5,8,0,1,1,1,1,13,1,1,1,6,0,1,1,0,0,2,1,1,0,3,7,15,2,2,1,1,1,0,0,4,2,2,0,1,0,1,0,4,1,7,0,9,2,2,4,8,3,3,1,2,1,3,1,1,1,0,0,0,3,1,1,1,0,6,1,1,1,4,2,4,4,2,2,5,1,0,1,2,0,2,1,1,0,6,6,1,0,8,3,3,0,1,0,0,1,4,2,2,0,3,2,1,1,0,0,4,0,3,0,3,0,0,5,2,2,5,0,3,0,2,4,2,3,5,0,2,0,2,2,1,1,2,3,6,1,0,4,6,1,1,0,0,1,1,0,0,0,1,0,1,0,0,2,2,3,5,109,229,338
93,0,5,0,5,1,3,1,3,0,1,0,0,2,5,1,1,1,1,1,2,0,1,0,2,0,2,1,1,4,8,0,0,0,2,1,1,1,6,1,5,0,2,0,0,5,4,0,11,0,6,4,7,1,6,1,3,1,1,2,6,4,2,0,0,0,0,0,1,0,0,0,3,0,1,0,2,0,2,1,4,2,3,1,1,1,1,2,1,2,1,2,3,0,5,1,4,2,1,2,1,0,0,3,2,1,3,0,0,1,0,1,0,3,0,2,2,1,1,0,5,3,0,3,2,1,1,0,3,0,2,1,2,1,4,1,0,0,0,0,0,1,0,0,0,2,2,2,1,0,0,0,1,1,1,1,1,0,2,1,3,0,0,1,1,80,175,255
94,2,3,2,6,0,4,0,3,0,3,0,0,2,2,2,1,1,1,1,2,0,1,0,1,0,1,0,0,0,7,0,0,1,0,2,0,1,2,1,1,0,2,0,2,1,3,3,6,1,3,0,3,0,8,0,2,0,1,1,2,2,4,0,2,0,0,0,1,0,0,0,6,0,1,0,1,1,3,0,6,0,4,0,0,0,0,0,1,0,2,1,3,2,5,1,5,0,1,0,2,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,3,4,1,1,0,5,0,2,0,4,1,0,2,3,2,2,0,2,0,3,0,1,0,1,0,0,0,1,1,2,0,0,1,2,0,3,0,1,0,0,0,2,0,3,0,0,1,1,42,164,206
95,2,3,1,2,0,1,0,1,0,1,0,0,3,4,1,2,1,2,1,2,0,0,0,1,0,0,1,1,3,12,2,0,0,1,1,0,1,0,0,2,0,0,0,0,0,3,1,2,3,2,1,3,1,4,0,2,0,1,3,4,0,2,0,1,0,0,0,1,0,1,0,5,0,1,2,2,0,4,0,2,0,1,0,2,1,2,0,0,0,1,0,1,0,2,1,3,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,2,0,2,1,2,0,3,3,2,0,0,0,3,0,2,0,2,1,1,0,2,0,2,0,3,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,40,124,164
96,0,3,0,3,0,0,0,1,0,1,0,1,0,2,1,0,0,2,0,0,0,1,0,2,0,0,0,0,1,8,1,1,0,0,0,0,0,3,1,4,0,0,0,1,2,2,3,4,2,3,2,1,0,3,0,2,1,0,0,0,0,2,1,1,1,0,0,6,0,0,0,2,0,0,3,1,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5,1,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,3,0,1,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,29,92,121
97,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,2,0,0,0,1,1,2,0,2,0,0,0,3,2,0,0,0,1,0,0,1,1,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,16,66,82
98,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,2,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,48,57
99,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,33,37
100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,22
101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,14
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,6
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
