階層,類・品目符号,含類総連番,品目,ウエイト(生鮮食品),ウエイト,2020年12月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月,2021年12月変化率（％）/前月比,2021年12月変化率（％）/前年同月比
6,5184,418,被服及び履物／衣料／洋服／婦人用洋服／女子用学校制服,,4,100,103.4,103.4,103.4,103.4,103.4,103.4,0,3.4
5,88,419,被服及び履物／衣料／洋服／子供用洋服,,22,99.4,94.1,92.9,98.5,96.5,97,98.4,1.4,-1
6,5195,420,被服及び履物／衣料／洋服／子供用洋服／子供用ズボン（春夏物）,,8,100,88.1,84.7,96,96,96,96,0,-4
6,5196,421,被服及び履物／衣料／洋服／子供用洋服／子供用ズボン（秋冬物）,,11,98.7,98.2,98.2,100.3,96.4,97.5,100.1,2.6,1.4
6,5193,422,被服及び履物／衣料／洋服／子供用洋服／乳児服,,3,100.8,93.9,93.3,97.7,97.9,97.9,97.9,0,-2.9
2,89,423,被服及び履物／シャツ・セーター・下着類,,103,102.1,100.3,98.4,103.1,101.8,101.1,100,-1.1,-2.1
3,90,424,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類,,73,102.8,100.9,97.8,104.1,102.5,101.6,100.1,-1.5,-2.6
5,91,425,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／男子用シャツ・セーター類,,21,102.5,100,96.5,102.4,102.2,100.7,100.1,-0.7,-2.4
6,5202,426,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／男子用シャツ・セーター類／ワイシャツ,,6,97.6,101.5,101.5,101.5,101.5,100.6,99.8,-0.9,2.2
6,5211,427,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／男子用シャツ・セーター類／男子用スポーツシャツ（長袖）,,3,103.4,101.6,101.6,102.1,98.8,92.7,94.9,2.5,-8.2
6,5212,428,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／男子用シャツ・セーター類／男子用スポーツシャツ（半袖）,,8,99.4,94.4,84.7,99.1,99.1,99.1,99.1,0,-0.3
6,5221,429,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／男子用シャツ・セーター類／男子用セーター,,5,112.7,106,106,109,110.2,109,105.5,-3.2,-6.3
5,92,430,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／婦人用シャツ・セーター類,,46,103.3,102,98.7,105.1,102.7,102.1,100.2,-1.9,-2.9
6,5231,431,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／婦人用シャツ・セーター類／ブラウス（長袖）,,4,98.1,100.2,100.2,101.6,103,104.1,104.5,0.3,6.4
6,5232,432,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／婦人用シャツ・セーター類／ブラウス（半袖）,,6,100.9,101.4,96.1,101.7,101.7,101.7,101.7,0,0.8
6,5233,433,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／婦人用シャツ・セーター類／婦人用Ｔシャツ（長袖）,,8,100,100.2,100.2,98.2,100.1,102.1,101.3,-0.7,1.4
6,5234,434,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／婦人用シャツ・セーター類／婦人用Ｔシャツ（半袖）,,12,100.1,100,95.2,106.4,106.4,106.4,106.4,0,6.3
6,5241,435,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／婦人用シャツ・セーター類／婦人用セーター（長袖）,,12,111.5,103.9,103.9,110.3,99.7,96,89.4,-6.9,-19.8
6,5242,436,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／婦人用シャツ・セーター類／婦人用セーター（半袖）,,3,102.3,110.6,91.4,108.6,108.6,108.6,108.6,0,6.2
5,93,437,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／子供用シャツ・セーター類,,6,99.9,94.8,95.2,101.8,102.4,100.4,99.2,-1.2,-0.7
6,5243,438,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／子供用シャツ・セーター類／子供用Ｔシャツ（長袖）,,3,100.1,99.8,99.8,105.2,106.4,102.4,99.9,-2.4,-0.2
6,5244,439,被服及び履物／シャツ・セーター・下着類／シャツ・セーター類／子供用シャツ・セーター類／子供用Ｔシャツ（半袖）,,3,99.7,89.7,90.7,98.5,98.5,98.5,98.5,0,-1.3
3,94,440,被服及び履物／シャツ・セーター・下着類／下着類,,31,100.6,99,99.8,100.6,100,99.9,99.6,-0.3,-1
5,95,441,被服及び履物／シャツ・セーター・下着類／下着類／男子用下着類,,9,102.2,98,100.5,101.6,99.2,100.2,101.2,0.9,-1
6,5301,442,被服及び履物／シャツ・セーター・下着類／下着類／男子用下着類／男子用シャツ（半袖）,,4,103.2,98.7,100.9,101.4,97.9,99.1,101.3,2.2,-1.9
6,5311,443,被服及び履物／シャツ・セーター・下着類／下着類／男子用下着類／男子用パンツ,,2,102.8,96.5,102,103.7,102.4,100.8,103.8,3,1
6,5331,444,被服及び履物／シャツ・セーター・下着類／下着類／男子用下着類／男子用パジャマ,,2,99.4,98,98,99.8,98.3,102.1,98.3,-3.8,-1.1
5,96,445,被服及び履物／シャツ・セーター・下着類／下着類／婦人用下着類,,18,99.7,100,99.3,100.2,100.5,100,99.6,-0.4,-0.1
6,5341,446,被服及び履物／シャツ・セーター・下着類／下着類／婦人用下着類／ブラジャー,,3,99.7,100.1,99.4,100.7,100.9,100.2,99.9,-0.3,0.3
6,5351,447,被服及び履物／シャツ・セーター・下着類／下着類／婦人用下着類／婦人用ショーツ,,7,99.3,100.5,100.4,100.4,100.4,100.4,100.4,0,1.1
6,5361,448,被服及び履物／シャツ・セーター・下着類／下着類／婦人用下着類／ランジェリー,,7,100.2,99.5,98.2,99.9,100.4,99.5,98.8,-0.7,-1.4
5,97,449,被服及び履物／シャツ・セーター・下着類／下着類／子供用下着類,,4,101.2,96.3,100.2,100.2,99.7,98.9,95.9,-3,-5.2
6,5372,450,被服及び履物／シャツ・セーター・下着類／下着類／子供用下着類／子供用下着,,4,101.2,96.3,100.2,100.2,99.7,98.9,95.9,-3,-5.2
2,98,451,被服及び履物／履物類,,47,98,98.7,100.3,99,98.1,96.9,98,1.2,0
6,5601,452,被服及び履物／履物類／男子靴,,10,95.5,95.8,95.8,94.3,93.4,93.5,93.4,-0.1,-2.2
6,5611,453,被服及び履物／履物類／婦人靴,,18,95.1,99.2,102.5,99,97.8,97.8,100.9,3.1,6.1
6,5641,454,被服及び履物／履物類／子供靴,,7,100.6,94.5,96.7,99.1,97.2,94.5,92.3,-2.3,-8.2
6,5631,455,被服及び履物／履物類／運動靴,,9,103.6,104.9,104.9,104.9,104.9,100.6,102.6,2,-0.9
6,5671,456,被服及び履物／履物類／サンダル,,1,102.9,104.7,106.3,108.4,108.4,108.4,106.6,-1.6,3.5
6,5652,457,被服及び履物／履物類／スリッパ,,2,99.8,92.8,92.8,91.7,91.3,91.3,89.6,-1.8,-10.2
2,103,458,被服及び履物／他の被服,,28,102.7,102.1,101.8,102.2,102.8,103.5,102.9,-0.6,0.2
6,5501,459,被服及び履物／他の被服／帽子,,5,100.8,102.6,100.5,104.8,107.3,104,100.5,-3.3,-0.3
6,5511,460,被服及び履物／他の被服／ネクタイ,,1,99.8,97.7,99.4,99.4,97.8,97.8,97.8,0,-2.1
6,5572,461,被服及び履物／他の被服／マフラー,,5,112.6,100.9,100.9,100.9,100.9,109.2,110.8,1.5,-1.6
6,5521,462,被服及び履物／他の被服／男子用靴下,,6,100.8,102.7,102.7,102.7,101.7,100.6,100.6,0,-0.1
6,5531,463,被服及び履物／他の被服／婦人用ストッキング,,2,101.3,102.3,102.3,97.2,102.3,102.8,97.7,-5,-3.5
6,5541,464,被服及び履物／他の被服／婦人用ソックス,,6,99.9,102.3,102.3,102.3,102.3,102.3,102.7,0.4,2.8
6,5571,465,被服及び履物／他の被服／ベルト,,2,99.4,104,104,104,104,103.8,103.9,0.1,4.6
2,106,466,被服及び履物／被服関連サービス,,27,100,99.8,99.8,99.8,99.8,99.8,100,0.3,0
6,5711,467,被服及び履物／被服関連サービス／クリーニング代Ａ,,10,100,99.7,99.7,99.7,99.6,99.6,99.9,0.3,-0.1
6,5712,468,被服及び履物／被服関連サービス／クリーニング代Ｂ,,10,100,99.6,99.6,99.6,99.8,99.8,100.2,0.4,0.2
6,5721,469,被服及び履物／被服関連サービス／履物修理代,,4,100,100,100,100,100,100,100,0,0
6,5731,470,被服及び履物／被服関連サービス／被服賃借料,,3,100,100,100,100,100,100,100,0,0
1,107,471,保健医療,,471,99.9,99.7,99.9,99.8,99.4,99.4,99.3,0,-0.5
2,108,472,保健医療／医薬品・健康保持用摂取品,,117,99.9,99.9,100.4,100.5,100.1,99.9,99.9,0.1,0
6,6001,473,保健医療／医薬品・健康保持用摂取品／総合かぜ薬,,10,101,101.1,100.7,100.4,99.5,98.3,97.5,-0.8,-3.5
6,6002,474,保健医療／医薬品・健康保持用摂取品／解熱鎮痛剤,,4,99.4,98.5,99.9,102.2,101.8,101,99.6,-1.3,0.2
6,6012,475,保健医療／医薬品・健康保持用摂取品／胃腸薬,,9,97.7,97.2,98.6,100.6,98.6,99.6,100.3,0.7,2.7
6,6021,476,保健医療／医薬品・健康保持用摂取品／ビタミン剤Ａ,,3,99.8,104.1,104.1,102.8,103.8,104.1,104.1,0,4.2
6,6022,477,保健医療／医薬品・健康保持用摂取品／ビタミン剤Ｂ,,3,99.9,101.7,103.1,101.6,103.9,102,102,0,2.1
6,6031,478,保健医療／医薬品・健康保持用摂取品／ドリンク剤,,15,100.1,100,99.5,99.7,99.7,100.2,98.5,-1.8,-1.6
6,6051,479,保健医療／医薬品・健康保持用摂取品／皮膚病薬,,5,95.6,104.5,105.2,100.2,94.3,89.9,90.3,0.4,-5.5
6,6061,480,保健医療／医薬品・健康保持用摂取品／はり薬,,5,100,100,100,99.8,99.5,99.9,100.1,0.2,0.1
6,6062,481,保健医療／医薬品・健康保持用摂取品／目薬,,8,101.1,100.8,101.9,103.6,106.9,104.6,105.7,1,4.6
6,6091,482,保健医療／医薬品・健康保持用摂取品／漢方薬,,8,100.1,97.4,96.8,97.1,95.2,96.6,95.6,-1.1,-4.5
6,6003,483,保健医療／医薬品・健康保持用摂取品／鼻炎薬,,8,101.8,101.9,101.9,102.2,102,102.2,102.2,0,0.3
6,6090,484,保健医療／医薬品・健康保持用摂取品／健康保持用摂取品Ａ,,18,100.4,97.9,100.4,100.4,100.4,100.4,100.4,0,0
6,6094,485,保健医療／医薬品・健康保持用摂取品／健康保持用摂取品Ｂ,,18,100,100,100,100,100,100,102.3,2.3,2.3
2,109,486,保健医療／保健医療用品・器具,,81,99.9,100.3,100.3,99.8,99.5,99.7,99.3,-0.3,-0.5
6,6141,487,保健医療／保健医療用品・器具／紙おむつ（乳幼児用）,,4,98.7,96.3,96,97.2,95.7,96,96.8,0.8,-1.9
6,6142,488,保健医療／保健医療用品・器具／紙おむつ（大人用）,,4,100.6,102.1,100.6,102,102.6,103.5,102.2,-1.2,1.6
6,6101,489,保健医療／保健医療用品・器具／生理用ナプキン,,6,100.8,95.3,96.6,97.5,95.7,94.7,95,0.2,-5.8
6,6095,490,保健医療／保健医療用品・器具／入浴剤,,3,98.9,98.6,99.4,99.8,98.7,99.4,94.8,-4.6,-4.1
6,6181,491,保健医療／保健医療用品・器具／コンタクトレンズ用剤,,3,101.9,103.3,103.3,102.7,99.9,100.4,99.7,-0.7,-2.2
6,6102,492,保健医療／保健医療用品・器具／マスク,,18,99.4,97.5,97.5,97,96.5,97.2,96.7,-0.5,-2.7
6,6182,493,保健医療／保健医療用品・器具／軽度失禁用品,,3,95.4,106.5,107.2,107.6,107.3,107.7,107.7,0,12.9
6,6121,494,保健医療／保健医療用品・器具／眼鏡,,17,99.5,102.1,102.1,99.7,99.7,99.7,99.7,0,0.3
6,6161,495,保健医療／保健医療用品・器具／コンタクトレンズ,,14,99.1,99.3,99.3,99.3,99.2,99.2,99.2,0,0.1
6,6171,496,保健医療／保健医療用品・器具／血圧計,,2,109,109.8,109.6,108.6,108.6,107.4,107.4,0,-1.5
6,6172,497,保健医療／保健医療用品・器具／補聴器,,5,100.7,105.4,103.5,103,105.4,105.4,105.4,0,4.7
6,6173,498,保健医療／保健医療用品・器具／サポーター,,2,101.1,101.1,101.1,101.1,101.1,101.1,101.1,0,0
2,110,499,保健医療／保健医療サービス,,273,99.8,99.5,99.5,99.5,99,99,99,0,-0.8
6,6200,500,保健医療／保健医療サービス／診療代,,240,99.8,99.4,99.4,99.4,98.9,98.9,98.9,0,-0.9
6,6221,501,保健医療／保健医療サービス／マッサージ料金,,17,100,100,100,100,100,100,100,0,0
6,6222,502,保健医療／保健医療サービス／人間ドック受診料,,9,100,100,100,100,100,100,100,0,0
6,6223,503,保健医療／保健医療サービス／予防接種料,,7,100.2,100.2,100.2,100.2,100.2,100.2,100.2,0,0
1,111,504,交通・通信,,1007,100.1,92.7,91.7,91.3,89.8,89.9,89.7,-0.2,-10.4
3,112,505,交通・通信／交通,,235,99.7,101.1,101.9,100,100.2,99.6,100.2,0.6,0.6
4,179,506,交通・通信／交通／鉄道運賃（JR）,,87,99.8,100.5,101.5,99.2,100,99.3,99.8,0.5,0
6,7527,507,交通・通信／交通／鉄道運賃（JR）／普通運賃（JR）,,32,100,100,100,100,100,100,100,0,0
6,7528,508,交通・通信／交通／鉄道運賃（JR）／料金（JR，在来線）,,7,99,102.6,107.3,96.1,100,96.6,99,2.5,0
6,7530,509,交通・通信／交通／鉄道運賃（JR）／料金（JR，新幹線）,,19,99.4,101.6,104.5,97.6,100,97.9,99.4,1.5,0
6,7029,510,交通・通信／交通／鉄道運賃（JR）／通学定期（JR）,,5,100,100,100,100,100,100,100,0,0
6,7030,511,交通・通信／交通／鉄道運賃（JR）／通勤定期（JR）,,24,100,100,100,100,100,100,100,0,0
4,180,512,交通・通信／交通／鉄道運賃（JR以外）,,67,100,100,100,100,100,100,100,0,0
6,7008,513,交通・通信／交通／鉄道運賃（JR以外）／普通運賃（JR以外）,,28,100,100,100,100,100,100,100,0,0
6,7009,514,交通・通信／交通／鉄道運賃（JR以外）／通学定期（JR以外）,,5,100,100,100,100,100,100,100,0,0
6,7010,515,交通・通信／交通／鉄道運賃（JR以外）／通勤定期（JR以外）,,34,100,100,100,100,100,100,100,0,0
4,181,516,交通・通信／交通／他の交通,,58,99.3,102.2,103.7,99.8,99.1,99.9,101.7,1.8,2.4
6,7050,517,交通・通信／交通／他の交通／一般路線バス代,,11,100,100,100,100,100,100,100,0,0
6,7057,518,交通・通信／交通／他の交通／高速バス代,,4,100.1,100.1,100.1,100.1,100.1,100.1,100.1,0,0
6,7060,519,交通・通信／交通／他の交通／タクシー代,,25,100,100,100,100,100,100,100,0,0
6,7070,520,交通・通信／交通／他の交通／航空運賃,,19,97.8,106.6,111.1,99.5,97.3,99.7,105,5.3,7.4
4,182,521,交通・通信／交通／有料道路料,,22,99.1,104.1,104.1,104.1,104.1,98.7,98.7,0,-0.3
6,7363,522,交通・通信／交通／有料道路料／高速自動車国道料金,,17,98.8,106.1,106.1,106.1,106.1,98.9,98.9,0,0.1
6,7364,523,交通・通信／交通／有料道路料／都市高速道路料金,,6,100,98.2,98.2,98.2,98.2,98.2,98.2,0,-1.8
3,113,524,交通・通信／自動車等関係費,,428,100,101.4,101.3,101.4,102,102.6,102.2,-0.4,2.3
5,114,525,交通・通信／自動車等関係費／自動車,,106,100.3,100.4,100.4,100.4,101,100.9,101,0.1,0.8
6,7105,526,交通・通信／自動車等関係費／自動車／軽乗用車,,23,100.3,100.5,100.5,100.5,100.5,100.5,100.7,0.3,0.5
6,7106,527,交通・通信／自動車等関係費／自動車／小型乗用車,,28,100,100.1,100.1,100.1,100.1,99.9,99.9,0,-0.1
6,7113,528,交通・通信／自動車等関係費／自動車／普通乗用車Ａ,,41,100.1,100.2,100.2,100.2,100.2,100.2,100.3,0.1,0.2
6,7115,529,交通・通信／自動車等関係費／自動車／普通乗用車Ｂ,,13,101.2,101.9,101.9,101.9,106.3,106.3,106.3,0,5.1
5,115,530,交通・通信／自動車等関係費／自転車,,12,98.5,99.2,98.7,98.1,98.4,100.2,99.5,-0.7,1
6,7201,531,交通・通信／自動車等関係費／自転車／自転車Ａ,,7,97.6,99.1,98.3,98,99.1,100.4,100.2,-0.2,2.6
6,7202,532,交通・通信／自動車等関係費／自転車／自転車Ｂ,,5,99.8,99.4,99.3,98.2,97.4,99.9,98.5,-1.4,-1.4
5,116,533,交通・通信／自動車等関係費／自動車等維持,,309,99.9,101.8,101.6,101.8,102.6,103.3,102.7,-0.6,2.8
6,7301,534,交通・通信／自動車等関係費／自動車等維持／ガソリン,,51,98.5,116.2,116,116.5,119.9,123.9,120.8,-2.5,22.7
6,7311,535,交通・通信／自動車等関係費／自動車等維持／自動車タイヤ,,17,99.9,99.9,95.8,101.2,101.2,101.2,101.5,0.2,1.6
6,7312,536,交通・通信／自動車等関係費／自動車等維持／自動車バッテリー,,4,95.2,95.2,95.2,95.2,95.2,95.2,95.2,0,0
6,7313,537,交通・通信／自動車等関係費／自動車等維持／カーナビゲーション,,6,105.7,105.4,105.4,105.4,105.4,103.8,103.8,0,-1.7
6,7315,538,交通・通信／自動車等関係費／自動車等維持／ドライブレコーダー,,8,111.3,99.3,97.8,98.9,98.9,101,96,-4.9,-13.7
6,7331,539,交通・通信／自動車等関係費／自動車等維持／自動車整備費（定期点検）,,19,101.5,101.5,101.5,101.5,105.7,107.1,107.1,0,5.5
6,7335,540,交通・通信／自動車等関係費／自動車等維持／自動車整備費（パンク修理）,,15,98.9,98.9,98.9,98.9,98.9,98.9,98.9,0,0
6,7341,541,交通・通信／自動車等関係費／自動車等維持／自動車オイル交換料,,6,101,100.4,100.4,100.4,97.8,97.8,97.8,0,-3.2
6,7342,542,交通・通信／自動車等関係費／自動車等維持／車庫借料,,58,100,98.9,98.9,98.9,98.9,98.9,98.9,0,-1.1
6,7343,543,交通・通信／自動車等関係費／自動車等維持／駐車料金,,10,100,103,103,103,103,103,103,0,3
6,7351,544,交通・通信／自動車等関係費／自動車等維持／自動車免許手数料,,1,100,100,100,100,100,100,100,0,0
6,7344,545,交通・通信／自動車等関係費／自動車等維持／レンタカー料金,,15,99.8,102.3,104.2,99.3,99.3,99.3,100.3,0.9,0.4
6,7347,546,交通・通信／自動車等関係費／自動車等維持／洗車代,,1,100,100,101.4,101.4,101.4,101.4,101.4,0,1.4
6,7350,547,交通・通信／自動車等関係費／自動車等維持／ロードサービス料,,2,100,100,100,100,100,100,100,0,0
6,7370,548,交通・通信／自動車等関係費／自動車等維持／自動車保険料（自賠責）,,15,95.4,88.7,88.7,88.7,88.7,88.7,88.7,0,-7
6,7390,549,交通・通信／自動車等関係費／自動車等維持／自動車保険料（任意）,,81,100,98.8,98.8,98.8,98.8,98.8,98.8,0,-1.2
3,117,550,交通・通信／通信,,345,100.7,76.2,73,73,67.5,67.5,67.1,-0.5,-33.4
6,7401,551,交通・通信／通信／はがき,,2,100,100,100,100,100,100,100,0,0
6,7402,552,交通・通信／通信／封書,,5,100,100,100,100,100,100,100,0,0
6,7410,553,交通・通信／通信／通信料（固定電話）,,42,100,100.1,100.1,100.1,100.1,100.1,100.1,0,0.1
6,7430,554,交通・通信／通信／通信料（携帯電話）,,206,101.3,61.2,56,56,47,47,47,0,-53.6
6,7433,555,交通・通信／通信／運送料,,20,100,100,100,100,100,100,100,0,0
6,7446,556,交通・通信／通信／携帯電話機,,69,99.6,96.8,96.6,96.6,95.8,95.8,93.9,-1.9,-5.7
1,118,557,教育,,465,99.6,101,101,101,101,101,101,0,1.4
3,119,558,教育／授業料等,,323,98.4,99.9,99.9,99.9,99.9,99.9,99.9,0,1.6
6,8001,559,教育／授業料等／ＰＴＡ会費（小学校）,,16,93.9,105.2,105.2,105.2,105.2,105.2,105.2,0,12
6,8002,560,教育／授業料等／ＰＴＡ会費（中学校）,,7,94.9,105.3,105.3,105.3,105.3,105.3,105.3,0,11
6,8010,561,教育／授業料等／中学校授業料（私立）,,36,100.1,100.7,100.7,100.7,100.7,100.7,100.7,0,0.6
6,8020,562,教育／授業料等／高等学校授業料（公立）,,9,100,100,100,100,100,100,100,0,0
6,8030,563,教育／授業料等／高等学校授業料（私立）,,68,97.6,99,99,99,99,99,99,0,1.4
6,8040,564,教育／授業料等／大学授業料（国立）,,12,98.2,98.8,98.8,98.8,98.8,98.8,98.8,0,0.7
6,8060,565,教育／授業料等／大学授業料（私立）,,153,98.9,99.6,99.6,99.6,99.6,99.6,99.6,0,0.7
6,8070,566,教育／授業料等／短期大学授業料（私立）,,8,98.8,99.8,99.8,99.8,99.8,99.8,99.8,0,1
6,8077,567,教育／授業料等／専修学校授業料（私立）,,16,98.3,99.1,99.1,99.1,99.1,99.1,99.1,0,0.7
3,120,568,教育／教科書・学習参考教材,,6,100.1,100.1,100.1,100.1,100.1,100.1,100.1,0,0
6,8110,569,教育／教科書・学習参考教材／教科書,,2,100.4,100.4,100.4,100.4,100.4,100.4,100.4,0,0
6,8100,570,教育／教科書・学習参考教材／学習参考教材,,4,100,100,100,100,100,100,100,0,0
3,121,571,教育／補習教育,,136,102.4,103.5,103.5,103.5,103.5,103.5,103.5,0,1
6,8203,572,教育／補習教育／補習教育（小学校）,,51,102.7,102.2,102.2,102.2,102.2,102.2,102.2,0,-0.5
6,8201,573,教育／補習教育／補習教育（中学校）,,39,101.9,101.9,101.9,101.9,101.9,101.9,101.9,0,0
6,8204,574,教育／補習教育／補習教育（高校・予備校）,,46,102.4,106.1,106.1,106.1,106.1,106.1,106.1,0,3.7
1,122,575,教養娯楽,,939,98.2,103,103.9,101.8,102.6,102.2,102.9,0.7,4.8
3,123,576,教養娯楽／教養娯楽用耐久財,,80,97.9,98.4,97.5,98.8,100.1,99.5,100.6,1.2,2.8
6,9013,577,教養娯楽／教養娯楽用耐久財／テレビ,,21,98.8,99.7,99.2,100.4,102.1,100.5,103.3,2.8,4.5
6,9034,578,教養娯楽／教養娯楽用耐久財／ビデオレコーダー,,5,97.7,94.4,97,99.4,101.6,101.7,103.5,1.8,5.9
6,9078,579,教養娯楽／教養娯楽用耐久財／パソコン（デスクトップ型）,,12,97.5,89.8,91.2,91.8,93,92.3,95.9,3.9,-1.6
6,9079,580,教養娯楽／教養娯楽用耐久財／パソコン（ノート型）,,22,93.8,95.5,94.9,96,96.7,96,95.5,-0.5,1.8
6,9080,581,教養娯楽／教養娯楽用耐久財／タブレット端末,,6,89.4,99.8,90,97.3,97.5,94.1,94.6,0.5,5.8
6,9081,582,教養娯楽／教養娯楽用耐久財／プリンタ,,4,120,119.4,116.9,116.3,119.6,125,121.6,-2.8,1.3
6,9043,583,教養娯楽／教養娯楽用耐久財／カメラ,,3,101.1,110,109.3,107.1,110.7,113.2,113.2,0,12
6,9051,584,教養娯楽／教養娯楽用耐久財／ピアノ,,5,100,100,100,100,100,100,100,0,0
6,9061,585,教養娯楽／教養娯楽用耐久財／学習用机,,2,108.2,107.6,107.6,107.6,107.6,107.6,110.3,2.5,2
3,128,586,教養娯楽／教養娯楽用品,,176,99.2,99.1,98.4,98.5,98,97.5,97.5,-0.1,-1.8
4,129,587,教養娯楽／教養娯楽用品／文房具,,20,100.1,99.4,99.2,99.8,99.9,99.9,99.6,-0.2,-0.5
6,9111,588,教養娯楽／教養娯楽用品／文房具／ボールペン,,4,99.5,99.5,99.5,99.5,99.5,99.5,98.7,-0.7,-0.7
6,9121,589,教養娯楽／教養娯楽用品／文房具／ノートブック,,12,100,99.5,99.4,99.4,99.5,99.5,99.4,-0.2,-0.6
6,9129,590,教養娯楽／教養娯楽用品／文房具／はさみ,,4,101.2,99.1,98.3,101.2,101.2,101.2,101.2,0,0
4,130,591,教養娯楽／教養娯楽用品／運動用具類,,38,98.7,99.6,97.5,94.1,90.8,89.9,90.1,0.1,-8.8
6,9142,592,教養娯楽／教養娯楽用品／運動用具類／ゴルフクラブ,,9,100.6,100.6,100.6,85,70.9,72.6,78.4,8,-22
6,9141,593,教養娯楽／教養娯楽用品／運動用具類／グローブ,,1,99.1,99.5,99.5,97,97,97,97,0,-2.1
6,9143,594,教養娯楽／教養娯楽用品／運動用具類／テニスラケット,,2,101.4,100.2,100.2,97.2,98.9,102.2,101.7,-0.5,0.2
6,9144,595,教養娯楽／教養娯楽用品／運動用具類／釣ざお,,3,104.7,104.6,103.8,104.6,103.9,101.7,100.8,-0.9,-3.7
6,9145,596,教養娯楽／教養娯楽用品／運動用具類／トレーニングパンツ,,11,91,91.8,83.4,86,88.2,84.6,84.8,0.2,-6.7
6,9149,597,教養娯楽／教養娯楽用品／運動用具類／水着,,5,98.9,100.8,100.8,100.8,100.8,100.8,98.5,-2.3,-0.5
6,9140,598,教養娯楽／教養娯楽用品／運動用具類／競技用靴,,7,105.8,108.2,111.1,110.3,107.2,105.6,99.9,-5.5,-5.6
4,131,599,教養娯楽／教養娯楽用品／玩具,,23,96,96,92.9,96.1,96.4,95.9,94.4,-1.5,-1.6
6,9154,600,教養娯楽／教養娯楽用品／玩具／家庭用ゲーム機,,3,100,100,100,100,100,100,100,0,0
6,9156,601,教養娯楽／教養娯楽用品／玩具／ゲームソフト,,6,99.4,100.3,99.8,99.7,99.6,99.6,99.6,-0.1,0.2
6,9151,602,教養娯楽／教養娯楽用品／玩具／人形,,2,95.2,95.2,95.2,95.2,96.9,96.9,96.9,0,1.8
6,9152,603,教養娯楽／教養娯楽用品／玩具／玩具自動車,,5,95.7,95.7,95.7,95.7,95.7,95.7,95.7,0,0
6,9153,604,教養娯楽／教養娯楽用品／玩具／組立玩具,,7,92.1,91.5,81.8,92,92.7,90.9,86.3,-5,-6.3
4,132,605,教養娯楽／教養娯楽用品／切り花,,21,102.4,98.2,99.3,100.9,100.7,100.9,104.8,3.9,2.3
6,9181,606,教養娯楽／教養娯楽用品／切り花／切り花（カーネーション）,,3,101,99.9,99.1,100.7,99,99.2,103.3,4.1,2.3
6,9182,607,教養娯楽／教養娯楽用品／切り花／切り花（きく）,,12,101.7,98.1,100.7,103,102.8,101.4,101,-0.3,-0.7
6,9183,608,教養娯楽／教養娯楽用品／切り花／切り花（バラ）,,6,104.6,97.7,96.5,96.9,97.3,100.7,113.1,12.3,8.1
4,133,609,教養娯楽／教養娯楽用品／他の教養娯楽用品,,72,99.3,100,100.3,100.5,101,100.5,99.6,-0.8,0.3
6,9199,610,教養娯楽／教養娯楽用品／他の教養娯楽用品／メモリーカード,,2,99.2,88.5,88.2,85.8,85,86.3,84.6,-1.9,-14.7
6,9172,611,教養娯楽／教養娯楽用品／他の教養娯楽用品／コンパクトディスク,,4,97.9,96.7,92.3,94.2,99.3,101.2,101,-0.2,3.1
6,9174,612,教養娯楽／教養娯楽用品／他の教養娯楽用品／ビデオソフト,,4,100,100,100,100,100,100,100,0,0
6,9193,613,教養娯楽／教養娯楽用品／他の教養娯楽用品／ペットフード（ドッグフード）,,11,100.1,99.6,99.6,100.2,100.7,97.1,93.5,-3.6,-6.5
6,9196,614,教養娯楽／教養娯楽用品／他の教養娯楽用品／ペットフード（キャットフード）,,11,98.2,98.4,98.8,98.2,98.2,98.7,99.1,0.5,0.9
6,9185,615,教養娯楽／教養娯楽用品／他の教養娯楽用品／ペットトイレ用品,,18,96.7,97.5,97.7,97.2,98.4,97.7,96.3,-1.5,-0.4
6,9184,616,教養娯楽／教養娯楽用品／他の教養娯楽用品／鉢植え,,6,98,100.4,103.4,106.3,104.1,102.5,102.5,0,4.5
6,9190,617,教養娯楽／教養娯楽用品／他の教養娯楽用品／園芸用土,,2,99.2,108.3,108.3,108.3,107.2,108.5,106.4,-2,7.2
6,9189,618,教養娯楽／教養娯楽用品／他の教養娯楽用品／園芸用肥料,,3,100,101.3,101.3,101.3,101.3,101.3,100,-1.2,0
