都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,住所,方書,緯度,経度,設置者,電話番号,内線番号,SSID,提供エリア,URL,備考,最終確認日
131041,20,東京都,新宿区,大久保駅北口,オオクボエキキタグチ,Okubo Sta. North exit,東京都新宿区百人町2-23-1,,35.70179,139.696976,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,21,東京都,新宿区,新大久保駅北口　西,シンオオクボエキキタグチ　ニシ,Shin-Okubo Sta. North exit westside,東京都新宿区百人町2-4-1,,35.70155,139.700104,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,22,東京都,新宿区,新大久保駅北口　東,シンオオクボエキキタグチ　ヒガシ,Shin-Okubo Sta. North exit eastside,東京都新宿区百人町2-3-23,,35.701492,139.701004,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,23,東京都,新宿区,信濃町駅,シナノマチエキ,Shinanomachi Sta.,東京都新宿区南元町19,,35.679428,139.720978,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,24,東京都,新宿区,JR四ツ谷駅四ツ谷口,ジェーアールヨツヤエキヨツヤグチ,JR Yotsuya Sta. Yotsuya exit,東京都新宿区四谷1-4-2,,35.686832,139.728683,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,25,東京都,新宿区,JR四ツ谷駅赤坂口,ジェーアールヨツヤエキアカサカグチ,JR Yotsuya sta. Akasaka exit,東京都新宿区四谷1-2,,35.68578,139.728958,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,26,東京都,新宿区,西武線中井駅,セイブセンナカイエキ,Seibu Line Nakai Station,東京都新宿区中落合1-20-15,,35.714939,139.687393,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,27,東京都,新宿区,大江戸線中井駅A2出口,オオエドセンナカイエキエーニデグチ,Oedo Line Nakai Station A2 exit,東京都新宿区上落合2-20-6,,35.714153,139.686829,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,28,東京都,新宿区,神楽坂下交差点,カグラザカシタコウサテン,Kagurazaka-shita Intersection,東京都新宿区神楽坂2-1,,35.700607,139.741806,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,29,東京都,新宿区,地下鉄早稲田駅前交差点,チカテツワセダエキマエコウサテン,Waseda Sta. Intersection,東京都新宿区馬場下町3,,35.70573,139.720551,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,30,東京都,新宿区,東新宿駅南交差点,ヒガシシンジュクエキミナミコウサテン,"6-29-11 Shinjuku, Shinjuku-ku, Tokyo",東京都新宿区新宿6-29-11,,35.697793,139.707592,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,31,東京都,新宿区,四谷3丁目駅前交差点,ヨツヤサンチョウメエキマエコウサテン,"3-9-11 Yotsuya, Shinjuku-ku, Tokyo",東京都新宿区四谷3-9-11,,35.687786,139.720184,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,32,東京都,新宿区,新宿中央公園 水の広場,シンジュクチュウオウコウエン　ミズノヒロバ,"2-7-2 Nishi-Shinjuku, Shinjuku-ku, Tokyo",東京都新宿区西新宿2-11,,35.690195,139.690447,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,33,東京都,新宿区,新宿御苑前駅1出口,シンジュクギョエンマエエキ　イチデグチ,"2-8-1 Shinjuku, Shinjuku-ku, Tokyo",東京都新宿区新宿2-8-1,,35.688734,139.710749,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,34,東京都,新宿区,市ヶ谷駅 DNPプラザ前,イチガヤエキディーエヌピープラザマエ,"1-14-1 Ichigayatamachi, Shinjuku-ku, Tokyo",東京都新宿区市谷田町1-14-1,,35.693316,139.736492,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
131041,35,東京都,新宿区,西新宿駅 2出口,ニシシンジュクエキ　ニデグチ,"8-1-3 Nishi-Shinjuku, Shinjuku-ku, Tokyo",東京都新宿区西新宿8-1-3,,35.694327,139.693627,新宿区,,,Shinjuku_Free_Wi-Fi,,http://www.city.shinjuku.lg.jp/kanko/Shinjuku_Free_Wi-Fi.html,,
