路線番号,路線名称,観測地点地点名称,観測地点地点番号,歩行者類,自転車類,二輪車類動力付き,自動車類乗用車,自動車類小型貨物車,自動車類バス,自動車類普通貨物車,自動車類小型車計,自動車類大型車計,自動車類合計,大型車類混入率（％）,ピーク時間交通量自動車類（台／時）,ピーク時間交通量ピーク率（％）,昼夜率,混雑度,１７年度地点番号,１７年度交通量合計,交通量伸び率（２２／１７年）,平均旅行速度（ｋｍ／時）,交通量観測日観測日,交通量観測日天候,調査機関,路線番号,路線名称,地点番号
114,一般都道武蔵野狛江線,武蔵野市御殿山１－１９,60100,4113,5437,533,7172,2456,1255,991,9628,2246,11874,18.9,1110,9.3,1.44,1.5,6005,10759,1.1,11.3,１０月２０日（水）,雨,東京国道,114,一般都道武蔵野狛江線,60100
114,一般都道武蔵野狛江線,調布市緑ケ丘１－２－３,60120,2446,1076,-,2703,950,316,418,3653,734,4387,16.7,408,9.3,1.44,0.5,6006,6919,0.63,16.7,１０月２０日（水）,雨,東京国道,114,一般都道武蔵野狛江線,60120
114,一般都道武蔵野狛江線,調布市入間町２－６－９,60130,527,1246,-,5535,2453,371,832,7988,1203,9191,13.1,840,9.1,1.44,0.96,6007,9262,0.99,16.9,１０月２０日（水）,雨,東京国道,114,一般都道武蔵野狛江線,60130
116,一般都道関町吉祥寺線,武蔵野市吉祥寺東町２－６,60190,1629,2957,584,6093,2233,529,717,8326,1246,9572,13,891,9.3,1.44,0.99,6008,10873,0.88,15.8,１０月２６日（火）,晴,建設局,116,一般都道関町吉祥寺線,60190
117,一般都道世田谷三鷹線,三鷹市北野４－１１,60200,192,363,282,4575,1823,41,963,6398,1004,7402,13.6,687,9.3,1.44,0.76,6009,7772,0.95,16.1,１０月２８日（木）,雨,建設局,117,一般都道世田谷三鷹線,60200
119,一般都道北浦上石原線,調布市布田２－３０,60220,2960,1998,708,2836,1369,411,504,4205,915,5120,17.9,525,10.3,1.44,0.7,6010,4441,1.15,11.3,１０月１９日（火）,曇,建設局,119,一般都道北浦上石原線,60220
120,一般都道下石原小島線,調布市小島町３－６９,60240,1017,1105,457,2321,797,221,441,3118,662,3780,17.5,364,9.6,1.44,0.52,6011,3966,0.95,14.3,１０月１９日（火）,曇,建設局,120,一般都道下石原小島線,60240
121,一般都道武蔵野調布線,三鷹市下連雀３－４５－１５,60260,614,1953,-,7439,3614,117,1336,11053,1453,12506,11.6,1169,9.3,1.44,1.27,6012,9544,1.31,14.4,１０月２０日（水）,雨,東京国道,121,一般都道武蔵野調布線,60260
121,一般都道武蔵野調布線,三鷹市上連雀６－６,60270,1875,1956,531,7508,2817,675,1025,10325,1700,12025,14.1,1104,9.2,1.44,1.36,6013,12185,0.99,15.5,１０月２８日（木）,雨,建設局,121,一般都道武蔵野調布線,60270
121,一般都道武蔵野調布線,調布市深大寺東町７－４８,60280,804,3799,-,6617,2651,239,1205,9268,1444,10712,13.5,989,9.2,1.44,1.2,6014,9192,1.17,11.4,１０月２０日（水）,雨,東京国道,121,一般都道武蔵野調布線,60280
123,一般都道境調布線,三鷹市井口４－２－２５,60300,-,-,-,6805,2472,318,984,9277,1302,10579,12.3,988,9.3,1.44,1.17,6015,10249,1.03,14.1,１０月２０日（水）,雨,東京国道,123,一般都道境調布線,60300
123,一般都道境調布線,三鷹市大沢４－２５,60310,504,293,-,4574,2224,310,1049,6798,1359,8157,16.7,767,9.4,1.44,0.97,6015,10249,0.8,21.1,１０月２０日（水）,雨,東京国道,123,一般都道境調布線,60310
124,一般都道稲城読売ランド前停車場線,稲城市矢野口３３０２,60320,51,41,-,6399,1695,125,564,8094,689,8783,7.8,890,10.1,1.44,0.86,6016,5047,1.74,24.7,１０月２０日（水）,雨,東京国道,124,一般都道稲城読売ランド前停車場線,60320
127,一般都道秋津停車場線,東村山市秋津町５－８－２３,60350,43502,3320,-,131,77,0,51,208,51,259,19.7,40,15.4,1.44,0.35,46008,5930,0.04,9,１０月１３日（水）,晴,東京国道,127,一般都道秋津停車場線,60350
128,一般都道東村山東大和線,東大和市清水２,60360,4044,852,-,5921,2016,99,520,7937,619,8556,7.2,941,11,1.44,1.02,6017,5930,1.44,20.3,１０月１３日（水）,晴,東京国道,128,一般都道東村山東大和線,60360
129,一般都道東村山東久留米線,東久留米市柳窪４－１１,60370,83,277,-,522,234,6,36,756,42,798,5.3,118,14.8,1.44,0.18,6018,6875,0.12,23.5,１０月１３日（水）,晴,東京国道,129,一般都道東村山東久留米線,60370
132,一般都道小川山田無線,小平市花小金井１－３５－１,60410,875,1269,-,2014,1019,11,314,3033,325,3358,9.7,359,10.7,1.44,0.52,6019,4080,0.82,19.6,１０月１３日（水）,晴,東京国道,132,一般都道小川山田無線,60410
133,一般都道小川山府中線,小平市上水南町４－１－３,60420,1453,3584,339,6826,2818,339,1300,9644,1639,11283,14.5,1088,9.6,1.44,1.15,6020,12337,0.91,13.1,１０月２０日（水）,雨,東京国道,133,一般都道小川山府中線,60420
133,一般都道小川山府中線,府中市栄町１－２０－３３,60430,940,1014,340,5693,2398,423,1150,8091,1573,9664,16.3,897,9.3,1.44,1.1,6020,12337,0.78,12.7,１０月２０日（水）,雨,東京国道,133,一般都道小川山府中線,60430
134,一般都道恋ケ窪新田三鷹線,小金井市貫井北町５－１３－２５,60440,1429,2806,-,5335,2110,279,823,7445,1102,8547,12.9,742,8.7,1.44,1.02,6021,8503,1.01,19.6,１０月２０日（水）,雨,東京国道,134,一般都道恋ケ窪新田三鷹線,60440
134,一般都道恋ケ窪新田三鷹線,小金井市東町２－６－４,60450,329,1138,-,5799,2013,182,567,7812,749,8561,8.7,779,9.1,1.44,1.06,6022,8874,0.96,19.5,１０月２０日（水）,雨,東京国道,134,一般都道恋ケ窪新田三鷹線,60450
136,一般都道武蔵小金井停車場貫井線,小金井市貫井北町１－１３,60480,611,1573,390,3177,1103,220,643,4280,863,5143,16.8,483,9.4,1.44,0.66,6023,5675,0.91,18.3,１０月１９日（火）,曇,建設局,136,一般都道武蔵小金井停車場貫井線,60480
139,一般都道真光寺長津田線,町田市能ケ谷町２５４,60510,-,-,530,8700,2273,361,1428,10973,1789,12762,14,1296,10.2,1.44,1.18,6024,10734,1.19,6.3,１０月２１日（木）,雨,東京国道,139,一般都道真光寺長津田線,60510
140,一般都道川崎町田線,町田市高ヶ坂４６４,60520,746,248,541,7802,1867,164,877,9669,1041,10710,9.7,1016,9.5,1.44,1.21,6025,10041,1.07,17.4,１０月２１日（木）,雨,建設局,140,一般都道川崎町田線,60520
141,一般都道辻原町田線,町田市鶴間５３８,60530,368,308,394,7284,2706,152,1426,9990,1578,11568,13.6,1155,10,1.44,1.35,6026,10872,1.06,14.3,１０月２１日（木）,雨,建設局,141,一般都道辻原町田線,60530
145,一般都道立川国分寺線,立川市羽衣町２－１１－１２,60550,453,295,-,2194,691,8,256,2885,264,3149,8.4,312,9.9,1.44,0.59,6027,4366,0.72,17.6,１０月１４日（木）,曇,東京国道,145,一般都道立川国分寺線,60550
145,一般都道立川国分寺線,国分寺市内藤１－８－６４,60560,-,-,-,5288,2024,144,695,7312,839,8151,10.3,813,10,1.44,1.13,6028,9863,0.83,17.5,１０月２０日（水）,雨,東京国道,145,一般都道立川国分寺線,60560
145,一般都道立川国分寺線,府中市武蔵台２－２０－２,60570,707,636,776,8697,3074,504,1105,11771,1609,13380,12,1240,9.3,1.44,1.47,6028,9863,1.36,9.3,１０月２０日（水）,雨,東京国道,145,一般都道立川国分寺線,60570
145,一般都道立川国分寺線,国分寺市泉町１－８,60580,1370,649,510,5998,1802,134,926,7800,1060,8860,12,816,9.2,1.44,0.92,6028,9863,0.9,14.9,１０月１９日（火）,曇,建設局,145,一般都道立川国分寺線,60580
146,一般都道国立停車場谷保線,国立市中３－１２,60590,3290,5333,461,6524,1899,403,516,8423,919,9342,9.8,931,10,1.44,0.84,6029,11344,0.82,18.8,１０月１９日（火）,曇,建設局,146,一般都道国立停車場谷保線,60590
149,一般都道立川日野線,立川市柴崎町６－４,60600,413,1523,227,9304,3416,44,1552,12720,1596,14316,11.1,1447,10.1,1.44,1.06,46019,11344,1.26,19.8,１０月１４日（木）,曇,東京国道,149,一般都道立川日野線,60600
153,一般都道立川昭島線,立川市富士見町１－３６－１０,60670,510,1285,330,5896,1540,41,597,7436,638,8074,7.9,739,9.2,1.44,0.35,46026,4366,1.85,31.5,１０月１４日（木）,曇,東京国道,153,一般都道立川昭島線,60670
153,一般都道立川昭島線,立川市富士見町１－３２－１７,60690,996,391,-,4359,1484,208,739,5843,947,6790,13.9,648,9.5,1.44,1.09,46024,9863,0.69,13.7,１０月１４日（木）,曇,東京国道,153,一般都道立川昭島線,60690
155,一般都道町田平山八王子線,町田市下小山田町３２６,60710,113,80,283,3149,848,76,356,3997,432,4429,9.8,621,14,1.35,0.66,6030,4538,0.98,28.6,１０月２１日（木）,雨,建設局,155,一般都道町田平山八王子線,60710
155,一般都道町田平山八王子線,八王子市別所２－５６,60730,272,77,237,6913,1762,137,1149,8675,1286,9961,12.9,913,9.2,1.44,0.4,46027,11514,0.87,22.9,１０月２１日（木）,雨,東京国道,155,一般都道町田平山八王子線,60730
155,一般都道町田平山八王子線,日野市平山２－１－１,60750,65,256,613,7698,2195,358,1099,9893,1457,11350,12.8,1042,9.2,1.44,0.38,6032,13447,0.84,14.1,１０月２１日（木）,雨,東京国道,155,一般都道町田平山八王子線,60750
155,一般都道町田平山八王子線,八王子市大和田町１－２０－４,60760,354,297,347,6291,2169,54,1100,8460,1154,9614,12,871,9.1,1.44,0.96,6033,13314,0.72,7.6,１０月２１日（木）,雨,東京国道,155,一般都道町田平山八王子線,60760
155,一般都道町田平山八王子線,八王子市堀之内,60770,316,933,1172,9461,2432,213,1272,11893,1485,13378,11.1,1239,9.3,1.43,2.86,-,-,-,-,１０月２７日（水）,晴,建設局,155,一般都道町田平山八王子線,60770
156,一般都道町田日野線,町田市小野路町４４５,60780,12,15,-,124,85,0,23,209,23,232,9.9,23,9.9,1.43,0.29,46028,12483,0.02,9.8,１０月２１日（木）,雨,東京国道,156,一般都道町田日野線,60780
156,一般都道町田日野線,多摩市豊ヶ丘６－５,60790,210,293,660,10255,2861,207,2104,13116,2311,15427,15,1384,9,1.44,0.71,46029,20408,0.76,19.3,１０月２１日（木）,雨,建設局,156,一般都道町田日野線,60790
156,一般都道町田日野線,多摩市山王下１－１,60800,2091,441,1026,12452,2738,695,746,15190,1441,16631,8.7,1606,9.7,1.44,0.95,46030,11514,1.44,27.7,１０月２１日（木）,雨,東京国道,156,一般都道町田日野線,60800
156,一般都道町田日野線,八王子市東中野７４２－１,60810,174,86,495,4377,1298,80,572,5675,652,6327,10.3,632,10,1.44,0.61,6037,7864,0.8,21.6,１０月２１日（木）,雨,東京国道,156,一般都道町田日野線,60810
157,一般都道乞田東寺方線,多摩市乞田１２０７,60860,319,400,576,8680,2123,174,1244,10803,1418,12221,11.6,1120,9.2,1.44,0.34,6034,12483,0.98,23.3,１０月２１日（木）,雨,建設局,157,一般都道乞田東寺方線,60860
158,一般都道小山乞田線,町田市小山ヶ丘２－１－２,60880,116,115,589,11439,2575,277,2067,14014,2344,16358,14.3,1480,9,1.44,1.54,46088,18997,0.86,26.8,１０月２１日（木）,雨,東京国道,158,一般都道小山乞田線,60880
158,一般都道小山乞田線,八王子市別所２－５８,60890,98,109,441,11842,2476,174,2419,14318,2593,16911,15.3,1561,9.2,1.43,0.7,46031,20408,0.83,34,１０月２１日（木）,雨,東京国道,158,一般都道小山乞田線,60890
158,一般都道小山乞田線（１２時間）,多摩市乞田１１４５,60920,677,298,783,13983,4181,312,2056,18164,2368,20532,11.5,1803,8.8,1.39,0.86,6036,20408,1.01,21,１０月２１日（木）,雨,建設局,158,一般都道小山乞田線（１２時間）,60920
158,一般都道小山乞田線（２４時間）,多摩市乞田１１４５,60920,909,427,1383,20092,5295,409,2791,25387,3200,28587,11.2,,,,,,29388,0.97,,１０月２１日（木）,雨,建設局,158,一般都道小山乞田線（２４時間）,60920
158,一般都道小山乞田線,八王子市南大沢５－２６－１,60940,79,263,512,10573,2351,75,1339,12924,1414,14338,9.9,1432,10,1.43,0.58,6035,18997,0.75,32.1,１０月２１日（木）,雨,東京国道,158,一般都道小山乞田線,60940
158,一般都道小山乞田線,多摩市山王下１－１８－１,60950,157,249,813,16007,4469,246,1652,20476,1898,22374,8.5,2206,9.9,1.43,1,6035,18997,1.18,25.5,１０月２１日（木）,雨,東京国道,158,一般都道小山乞田線,60950
160,一般都道下柚木八王子線,八王子市絹ヶ丘３－４５,60980,354,346,1078,12148,2984,247,1274,15132,1521,16653,9.1,1683,10.1,1.44,0.7,6039,19286,0.86,30.8,１０月２７日（水）,晴,建設局,160,一般都道下柚木八王子線,60980
160,一般都道下柚木八王子線,八王子市子安町２－６,61000,471,360,665,7632,2281,269,680,9913,949,10862,8.7,1040,9.6,1.44,1.19,6040,10837,1,7.7,１０月２７日（水）,晴,建設局,160,一般都道下柚木八王子線,61000
162,一般都道三ツ木八王子線,武蔵村山市伊奈平３－４２－１０,61010,231,682,125,4159,939,17,910,5098,927,6025,15.4,569,9.4,1.44,0.63,6041,10742,0.56,16.2,１０月１４日（木）,曇,東京国道,162,一般都道三ツ木八王子線,61010
162,一般都道三ツ木八王子線,昭島市武蔵野２－２０－７,61020,121,245,-,2831,891,10,864,3722,874,4596,19,430,9.4,1.44,0.43,6042,18140,0.25,16.6,１０月１４日（木）,曇,東京国道,162,一般都道三ツ木八王子線,61020
162,一般都道三ツ木八王子線,昭島市宮沢町１－７,61040,551,557,242,8819,2386,59,2732,11205,2791,13996,19.9,1256,9,1.44,1.28,6043,13678,1.02,17.5,１０月２８日（木）,雨,建設局,162,一般都道三ツ木八王子線,61040
163,一般都道羽村瑞穂線,羽村市五ノ神２－１０,61070,573,1068,313,5551,1171,92,412,6722,504,7226,7,741,10.3,1.44,1.27,6044,7327,0.99,16.9,１０月２６日（火）,曇,建設局,163,一般都道羽村瑞穂線,61070
164,一般都道拝島停車場線,昭島市松原町４－１３－１８,61090,2828,235,-,5997,1466,96,284,7463,380,7843,4.8,892,11.4,1.44,0.89,46036,3545,2.21,5.9,１０月１４日（木）,曇,東京国道,164,一般都道拝島停車場線,61090
165,一般都道伊奈福生線,あきる野市瀬戸岡１１５,61100,475,149,247,3791,582,63,142,4373,205,4578,4.5,526,11.5,1.43,0.48,6045,5656,0.81,20.8,１０月２７日（水）,晴,建設局,165,一般都道伊奈福生線,61100
166,一般都道瑞穂あきる野八王子線,八王子市高月町１２３６,61200,65,139,421,9063,3006,118,1765,12069,1883,13952,13.5,1689,12.1,1.43,1.69,6046,16225,0.86,23.3,１０月１４日（木）,曇,東京国道,166,一般都道瑞穂あきる野八王子線,61200
169,一般都道淵上日野線,八王子市小宮町５１,61290,382,920,367,6684,2065,270,949,8749,1219,9968,12.2,1092,11,1.44,1.17,46049,13314,0.75,27.3,１０月１４日（木）,曇,東京国道,169,一般都道淵上日野線,61290
173,一般都道上館日野線,八王子市小比企町１６１９,61320,151,145,682,6980,2043,146,657,9023,803,9826,8.2,983,10,1.44,1.06,6048,10791,0.91,15.2,１０月２７日（水）,晴,建設局,173,一般都道上館日野線,61320
173,一般都道上館日野線,八王子市長沼町４－７,61330,692,173,513,7376,2502,54,1110,9878,1164,11042,10.5,1058,9.6,1.44,1.17,6049,12024,0.92,18,１０月２１日（木）,雨,東京国道,173,一般都道上館日野線,61330
176,一般都道楢原あきる野線,あきる野市雨間１９３５－３６,61370,40,58,-,3491,1001,25,375,4492,400,4892,8.2,560,11.4,1.43,0.57,6050,7826,0.63,24.2,１０月１４日（木）,曇,東京国道,176,一般都道楢原あきる野線,61370
179,一般都道所沢青梅線,瑞穂町箱根ヶ崎９４６,61400,10,47,-,6881,1812,54,1930,8693,1984,10677,18.6,1111,10.4,1.43,1.16,6051,11205,0.95,25.4,１０月２８日（木）,雨,東京国道,179,一般都道所沢青梅線,61400
181,一般都道藤橋小作線,羽村市小作台１－１１,61440,3984,627,-,4020,323,415,109,4343,524,4867,10.8,778,16,1.44,0.78,6052,8669,0.56,18.1,１０月２８日（木）,雨,東京国道,181,一般都道藤橋小作線,61440
184,一般都道奥多摩あきる野線,西多摩郡奥多摩町梅沢７８７,61450,105,6,24,1173,470,14,100,1643,114,1757,6.5,201,11.4,1.35,0.27,6053,1988,0.88,30.2,１０月２８日（木）,雨,建設局,184,一般都道奥多摩あきる野線,61450
184,一般都道奥多摩あきる野線,西多摩郡日の出町大久野４３１２,61470,17,6,22,306,112,29,51,418,80,498,16.1,61,12.2,1.27,0.08,6054,1054,0.47,59.4,１０月２６日（火）,曇,建設局,184,一般都道奥多摩あきる野線,61470
184,一般都道奥多摩あきる野線,西多摩郡日の出町平井１１８６,61480,424,161,174,8389,1808,166,890,10197,1056,11253,9.4,1211,10.8,1.43,0.43,6055,11637,0.97,23.7,１０月２６日（火）,曇,建設局,184,一般都道奥多摩あきる野線,61480
185,一般都道山田平井線,西多摩郡日の出町平井２１３８,61510,341,165,164,5029,1302,37,547,6331,584,6915,8.4,646,9.3,1.44,0.66,6056,8476,0.82,22.6,１０月２６日（火）,曇,建設局,185,一般都道山田平井線,61510
193,一般都道下畑軍畑線,青梅市成木３－４２３,61570,58,48,53,901,309,34,551,1210,585,1795,32.6,197,11,1.35,0.36,6057,2036,0.88,36.5,１０月２６日（火）,曇,建設局,193,一般都道下畑軍畑線,61570
193,一般都道下畑軍畑線,青梅市成木８－３４１,61580,7,3,32,837,257,36,1322,1094,1358,2452,55.4,278,11.3,1.27,0.81,6058,2934,0.84,34.4,１０月２６日（火）,曇,建設局,193,一般都道下畑軍畑線,61580
193,一般都道下畑軍畑線,青梅市二俣尾５－１４８３,61590,13,0,17,369,159,1,59,528,60,588,10.2,70,11.9,1.27,0.31,6059,727,0.81,42.4,１０月２６日（火）,曇,建設局,193,一般都道下畑軍畑線,61590
194,一般都道成木河辺線,青梅市大門１－５６８,61630,140,141,188,3998,796,166,233,4794,399,5193,7.7,571,11,1.44,0.81,6060,5176,1,26.4,１０月２６日（火）,曇,建設局,194,一般都道成木河辺線,61630
195,一般都道富岡入間線,青梅市富岡１－６５－２１,61650,24,19,-,3290,548,96,421,3838,517,4355,11.9,504,11.6,1.43,1.91,36075,8720,0.5,23.4,１０月２８日（木）,雨,東京国道,195,一般都道富岡入間線,61650
199,一般都道梅郷日向和田線,青梅市梅郷３－９０４,61670,432,152,89,2310,611,29,203,2921,232,3153,7.4,340,10.8,1.43,0.37,6061,3120,1.01,26,１０月２６日（火）,曇,建設局,199,一般都道梅郷日向和田線,61670
200,一般都道柚木二俣尾線,青梅市柚木町２－３２９,61680,83,25,15,587,140,2,34,727,36,763,4.7,91,11.9,1.43,0.1,6062,863,0.88,25.5,１０月２６日（火）,曇,建設局,200,一般都道柚木二俣尾線,61680
201,一般都道十里木御嶽停車場線,あきる野市乙津１９９７,61690,87,6,43,624,293,22,60,917,82,999,8.2,119,11.9,1.27,0.14,6063,743,1.34,31.2,１０月２７日（水）,晴,建設局,201,一般都道十里木御嶽停車場線,61690
201,一般都道十里木御嶽停車場線,青梅市御岳１－８８,61730,89,2,38,554,256,53,94,810,147,957,15.4,95,9.9,1.27,0.22,6064,1088,0.88,13.6,１０月２６日（火）,曇,建設局,201,一般都道十里木御嶽停車場線,61730
202,一般都道上成木川井線,西多摩郡奥多摩町川井３６５,61760,19,2,14,489,186,20,53,675,73,748,9.8,84,11.2,1.27,0.13,56065,-,-,-,１０月２８日（木）,雨,建設局,202,一般都道上成木川井線,61760
204,一般都道日原鐘乳洞線,西多摩郡奥多摩町氷川２２２６,61780,8,2,9,238,110,16,29,348,45,393,11.5,61,15.5,1.27,1.23,6066,408,0.96,30.9,１０月２８日（木）,雨,建設局,204,一般都道日原鐘乳洞線,61780
205,一般都道水根本宿線,西多摩郡檜原村小沢,61800,58,1,7,338,219,18,50,557,68,625,10.9,82,13.1,1.27,0.11,6067,1059,0.59,33.9,１０月２８日（木）,雨,建設局,205,一般都道水根本宿線,61800
206,一般都道川野上川乗線,西多摩郡檜原村人里,61820,20,0,2,458,151,21,32,609,53,662,8,86,13,1.27,0.14,6068,942,0.7,43.3,１０月２８日（木）,雨,建設局,206,一般都道川野上川乗線,61820
207,一般都道大島公園線,大島町元町津倍付,61850,21,1,19,309,353,16,229,662,245,907,27,114,12.6,1.27,0.25,6069,581,1.56,38.6,１１月１６日（火）,晴,建設局,207,一般都道大島公園線,61850
207,一般都道大島公園線,大島町元町小清水,61860,461,72,122,3310,2487,49,322,5797,371,6168,6,658,10.7,1.43,0.64,6070,6696,0.92,36.4,１１月１６日（火）,晴,建設局,207,一般都道大島公園線,61860
208,一般都道大島循環線,大島町泉津,61870,69,0,15,278,402,28,85,680,113,793,14.2,91,11.5,1.27,0.15,6071,730,1.09,32.4,１１月１６日（火）,曇,建設局,208,一般都道大島循環線,61870
208,一般都道大島循環線,大島町波浮港沖の根,61880,141,22,66,738,643,39,89,1381,128,1509,8.5,314,20.8,1.35,0.22,6072,1625,0.93,38,１１月１６日（火）,晴,建設局,208,一般都道大島循環線,61880
208,一般都道大島循環線,大島町元町２－１８,61890,127,27,67,2277,1675,59,354,3952,413,4365,9.5,500,11.5,1.35,0.51,6073,4353,1,32.9,１１月１６日（火）,晴,建設局,208,一般都道大島循環線,61890
209,一般都道川の道岡田港線,大島町岡田,61930,22,5,17,646,689,75,77,1335,152,1487,10.2,264,17.8,1.43,0.28,6074,883,1.68,11.1,１１月１６日（火）,曇,建設局,209,一般都道川の道岡田港線,61930
210,一般都道下地波浮港線,大島町波浮港,61970,24,8,51,383,426,36,74,809,110,919,12,115,12.5,1.43,0.14,6075,775,1.19,26.6,１１月１６日（火）,曇,建設局,210,一般都道下地波浮港線,61970
211,一般都道若郷新島港線,新島村中央,61980,11,13,20,779,805,16,112,1584,128,1712,7.5,195,11.4,1.35,0.29,6076,1878,0.91,39.6,１１月８日（月）,晴,建設局,211,一般都道若郷新島港線,61980
211,一般都道若郷新島港線,新島村中河原,61990,32,22,40,673,872,14,73,1545,87,1632,5.3,214,13.1,1.35,0.24,6077,1492,1.09,38.2,１１月８日（月）,晴,建設局,211,一般都道若郷新島港線,61990
212,一般都道三宅循環線,三宅島三宅村伊豆６４２,62010,40,3,34,745,603,25,84,1348,109,1457,7.5,180,12.4,1.35,0.21,6078,1405,1.04,36.3,１１月１５日（月）,晴,建設局,212,一般都道三宅循環線,62010
212,一般都道三宅循環線,三宅島三宅村阿古５１２,62020,62,20,37,903,766,27,119,1669,146,1815,8,182,10,1.27,0.27,6079,1892,0.96,36.8,１１月１５日（月）,晴,建設局,212,一般都道三宅循環線,62020
212,一般都道三宅循環線,三宅島三宅村坪田９６３,62050,75,11,38,483,571,38,87,1054,125,1179,10.6,134,11.4,1.35,0.18,6080,1099,1.07,37.8,１１月１５日（月）,晴,建設局,212,一般都道三宅循環線,62050
212,一般都道三宅循環線,三宅島三宅村伊ヶ谷３３８,62060,12,0,7,104,116,20,23,220,43,263,16.3,34,12.9,1.27,0.04,6081,202,1.3,25,１１月１５日（月）,晴,建設局,212,一般都道三宅循環線,62060
213,一般都道中郷坪田港線,三宅島三宅村坪田３０６９,62070,25,1,10,72,129,0,17,201,17,218,7.8,31,14.2,1.27,0.03,6082,364,0.6,24.7,１１月１５日（月）,晴,建設局,213,一般都道中郷坪田港線,62070
215,一般都道八丈循環線,八丈島八丈町大賀郷八丈高校前,62090,106,95,56,1578,740,27,298,2318,325,2643,12.3,294,11.1,1.35,0.34,6083,3190,0.83,37.4,１１月８日（月）,曇,建設局,215,一般都道八丈循環線,62090
215,一般都道八丈循環線,八丈島八丈町三根柿の木坂,62100,6,1,8,272,169,10,33,441,43,484,8.9,56,11.6,1.35,0.07,6084,433,1.12,37.9,１１月８日（月）,曇,建設局,215,一般都道八丈循環線,62100
215,一般都道八丈循環線,八丈島八丈町末吉公民館前,62110,42,0,21,250,312,26,104,562,130,692,18.8,83,12,1.27,0.13,6085,652,1.06,34.1,１１月８日（月）,曇,建設局,215,一般都道八丈循環線,62110
215,一般都道八丈循環線,八丈島八丈町大賀郷展望台,62120,40,0,24,1466,895,20,451,2361,471,2832,16.6,318,11.2,1.27,0.54,6086,2573,1.1,42.5,１１月８日（月）,曇,建設局,215,一般都道八丈循環線,62120
216,一般都道神湊八重根港線,八丈島八丈町三根農協前,62150,94,108,171,2591,1995,32,273,4586,305,4891,6.2,505,10.3,1.43,0.49,6087,4891,1,37.9,１１月８日（月）,曇,建設局,216,一般都道神湊八重根港線,62150
216,一般都道神湊八重根港線,八丈島八丈町大賀郷公民館前,62160,64,36,20,905,719,6,52,1624,58,1682,3.4,166,9.9,1.43,0.19,-,-,-,-,１１月８日（月）,曇,建設局,216,一般都道神湊八重根港線,62160
217,一般都道汐間洞輪沢港線,八丈島八丈町末吉洞輪沢,62210,1,0,2,128,120,6,56,248,62,310,20,37,11.9,1.27,0.28,6089,241,1.29,32.5,１１月８日（月）,曇,建設局,217,一般都道汐間洞輪沢港線,62210
219,一般都道狭山下宮寺線,瑞穂町二本木６３６,62230,-,-,-,1983,590,20,378,2573,398,2971,13.4,331,11.1,1.43,0.41,46069,11700,0.25,16.5,１０月２８日（木）,雨,東京国道,219,一般都道狭山下宮寺線,62230
220,一般都道昭島停車場熊川線,昭島市美堀町３－７,62240,90,150,247,5212,1694,19,1963,6906,1982,8888,22.3,933,10.5,1.44,1.09,6090,11700,0.76,19.7,１０月１４日（木）,曇,東京国道,220,一般都道昭島停車場熊川線,62240
222,一般都道国立停車場恋ケ窪線,国分寺市光町１－１－１５,62260,1218,2195,-,5389,1899,128,590,7288,718,8006,9,733,9.2,1.44,0.8,6091,5588,1.43,16.8,１０月１４日（木）,曇,東京国道,222,一般都道国立停車場恋ケ窪線,62260
224,一般都道長浜多幸線,神津島村２番地,62290,235,3,134,487,925,0,99,1412,99,1511,6.6,165,10.9,1.43,0.19,6092,2058,0.73,28.7,１１月１５日（月）,晴,建設局,224,一般都道長浜多幸線,62290
224,一般都道長浜多幸線,神津島村平たん沢,62300,2,0,58,130,524,0,55,654,55,709,7.8,84,11.8,1.35,0.12,6093,678,1.05,24.7,１１月１５日（月）,晴,建設局,224,一般都道長浜多幸線,62300
226,一般都道東村山清瀬線,東村山市青葉町２－２９,62320,423,825,328,6113,1820,238,788,7933,1026,8959,11.5,799,8.9,1.44,1.16,6094,9497,0.94,12.4,１０月２６日（火）,晴,建設局,226,一般都道東村山清瀬線,62320
226,一般都道東村山清瀬線,東村山市青葉町４－１－１３,62330,257,481,-,3570,1093,149,761,4663,910,5573,16.3,525,9.4,1.44,0.53,46072,9497,0.59,26.2,１０月１３日（水）,晴,東京国道,226,一般都道東村山清瀬線,62330
227,一般都道小平停車場中新田線,東久留米市弥生１－２－３,62350,1093,1518,-,4007,1502,134,481,5509,615,6124,10,597,9.7,1.44,0.63,6095,6261,0.98,14.6,１０月１３日（水）,晴,東京国道,227,一般都道小平停車場中新田線,62350
229,一般都道府中調布線,府中市白糸台６－１４－１,62370,611,906,-,2873,1302,32,513,4175,545,4720,11.5,498,10.6,1.44,0.97,6096,10341,0.46,20.4,１０月２０日（水）,雨,東京国道,229,一般都道府中調布線,62370
233,一般都道東大泉田無線,西東京市中町１－３,62400,339,1711,559,4836,2163,269,751,6999,1020,8019,12.7,746,9.3,1.44,1.24,6097,8597,0.93,20.4,１０月２７日（水）,晴,建設局,233,一般都道東大泉田無線,62400
234,一般都道前沢保谷線,東久留米市浅間町２－５－２,62410,698,1396,-,4430,2025,25,637,6455,662,7117,9.3,692,9.7,1.44,0.96,6098,6157,1.16,24.9,１０月１３日（水）,晴,東京国道,234,一般都道前沢保谷線,62410
