,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 観  測  地  点,,,60,中央自動車道富士吉田線～中央自動車道富士吉田線,,,,,H27番号：,50,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 路    線    名,,,中央自動車道富士吉田線,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 都市計画路線名,,,－,,,,■ 通 称 道 路 名 ,（中央道）,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 観    測    日,,,9月26日（日）,,,,■ 天          候 ,晴,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 自動車交通量の推移（台／12h）,,,,,,,,,,,,,,,,,
,年度,,S63,H2,H6,H9,H11,H17,H22,H27,R3,,,,,,,
,交通量,,－,－,"34,704 ","32,074 ","26,350 ","26,086 ","26,536 ","59,583 ","53,029 ",,,,,,,
,,,,,,,,,,,,,,,,,,
,■ ピーク時間交通量,,,"4,794 ",台／h,ピーク率,9.0 ,％,■ 朝夕旅行速度（混雑時旅行速度）,,,,,,,,,
,,,,,,,,,上り,     －,km／h,,,,,,,
,■ 大  型  車  台  数,,,"4,842 ",台／12h,混入率,9.1 ,％,下り,     －,km／h,,22.50,,,,,
,,,,,,,,,,,,,,,,,,
,■ 混    雑    度,,,     －,,,,■ 昼    夜    率 ,1.37 ,,,,,,,,,
,,,,,,,,,,,,,車線数：,4,,リバーシブルレーン：無,,
,■ 時 間 別 交 通 量,,,,,,,,,,,,,,,,,
,,,時間, 7, 8, 9,10,11,12,13,14,15,16,17,18,12h計,,24h計
,種別,,,～ 8 ,～ 9 ,～ 10 ,～ 11 ,～ 12 ,～ 13 ,～ 14 ,～ 15 ,～ 16 ,～ 17 ,～ 18 ,～ 19 ,,,
,自  動  車  類,上 り,大型車,144 ,155 ,193 ,214 ,223 ,247 ,240 ,245 ,248 ,228 ,226 ,209 ,"2,572 ",,"3,462 "
,,,小型車,"1,436 ","1,535 ","1,918 ","2,132 ","2,217 ","2,451 ","2,388 ","2,430 ","2,466 ","2,273 ","2,251 ","2,081 ","25,578 ",,"34,464 "
,,,計,"1,580 ","1,690 ","2,111 ","2,346 ","2,440 ","2,698 ","2,628 ","2,675 ","2,714 ","2,501 ","2,477 ","2,290 ","28,150 ",,"37,926 "
,,下 り,大型車,176 ,187 ,213 ,214 ,209 ,186 ,174 ,187 ,190 ,185 ,188 ,161 ,"2,270 ",,"3,180 "
,,,小型車,"1,758 ","1,866 ","2,120 ","2,126 ","2,078 ","1,847 ","1,737 ","1,865 ","1,890 ","1,843 ","1,877 ","1,602 ","22,609 ",,"31,664 "
,,,計,"1,934 ","2,053 ","2,333 ","2,340 ","2,287 ","2,033 ","1,911 ","2,052 ","2,080 ","2,028 ","2,065 ","1,763 ","24,879 ",,"34,844 "
,,合 計,大型車,320 ,342 ,406 ,428 ,432 ,433 ,414 ,432 ,438 ,413 ,414 ,370 ,"4,842 ",,"6,642 "
,,,小型車,"3,194 ","3,401 ","4,038 ","4,258 ","4,295 ","4,298 ","4,125 ","4,295 ","4,356 ","4,116 ","4,128 ","3,683 ","48,187 ",,"66,128 "
,,,計,"3,514 ","3,743 ","4,444 ","4,686 ","4,727 ","4,731 ","4,539 ","4,727 ","4,794 ","4,529 ","4,542 ","4,053 ","53,029 ",,"72,770 "
,二　輪　車　類,,,69 ,73 ,86 ,91 ,91 ,92 ,88 ,92 ,93 ,88 ,88 ,79 ,"1,030 ",,
,自　転　車　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,歩　行　者　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,,,,,,,,,,,,,,,,（調査実施機関：中日本高速道路株式会社）,,
,,,,,,,,,,,,,,,,,,
,■ 観  測  地  点,,,200,大泉JCT～埼玉県境（和光IC）,,,,,H27番号：,200,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 路    線    名,,,東京外環自動車道,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 都市計画路線名,,,外郭環状線,,,,■ 通 称 道 路 名 ,（外環）,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 観    測    日,,,9月26日（日）,,,,■ 天          候 ,晴,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 自動車交通量の推移（台／12h）,,,,,,,,,,,,,,,,,
,年度,,S63,H2,H6,H9,H11,H17,H22,H27,R3,,,,,,,
,交通量,,－,－,"33,566 ","41,809 ","39,250 ",－,"48,668 ","45,116 ","42,856 ",,,,,,,
,,,,,,,,,,,,,,,,,,
,■ ピーク時間交通量,,,"4,380 ",台／h,ピーク率,10.2 ,％,■ 朝夕旅行速度（混雑時旅行速度）,,,,,,,,,
,,,,,,,,,上り,     －,km／h,,,,,,,
,■ 大  型  車  台  数,,,"4,701 ",台／12h,混入率,11.0 ,％,下り,     －,km／h,,29.00,,,,,
,,,,,,,,,,,,,,,,,,
,■ 混    雑    度,,,     －,,,,■ 昼    夜    率 ,1.37 ,,,,,,,,,
,,,,,,,,,,,,,車線数：,6,,リバーシブルレーン：無,,
,■ 時 間 別 交 通 量,,,,,,,,,,,,,,,,,
,,,時間, 7, 8, 9,10,11,12,13,14,15,16,17,18,12h計,,24h計
,種別,,,～ 8 ,～ 9 ,～ 10 ,～ 11 ,～ 12 ,～ 13 ,～ 14 ,～ 15 ,～ 16 ,～ 17 ,～ 18 ,～ 19 ,,,
,自  動  車  類,上 り,大型車,209 ,185 ,163 ,183 ,189 ,193 ,176 ,176 ,183 ,221 ,182 ,172 ,"2,232 ",,"4,086 "
,,,小型車,"1,336 ","1,498 ","1,606 ","1,620 ","1,499 ","1,255 ","1,308 ","1,395 ","1,502 ","1,575 ","1,484 ","1,298 ","17,376 ",,"23,159 "
,,,計,"1,545 ","1,683 ","1,769 ","1,803 ","1,688 ","1,448 ","1,484 ","1,571 ","1,685 ","1,796 ","1,666 ","1,470 ","19,608 ",,"27,245 "
,,下 り,大型車,183 ,158 ,164 ,208 ,207 ,181 ,195 ,241 ,242 ,233 ,214 ,243 ,"2,469 ",,"4,538 "
,,,小型車,953 ,"1,241 ","1,308 ","1,519 ","1,519 ","1,649 ","1,777 ","2,198 ","2,453 ","2,179 ","2,076 ","1,907 ","20,779 ",,"26,720 "
,,,計,"1,136 ","1,399 ","1,472 ","1,727 ","1,726 ","1,830 ","1,972 ","2,439 ","2,695 ","2,412 ","2,290 ","2,150 ","23,248 ",,"31,258 "
,,合 計,大型車,392 ,343 ,327 ,391 ,396 ,374 ,371 ,417 ,425 ,454 ,396 ,415 ,"4,701 ",,"8,624 "
,,,小型車,"2,289 ","2,739 ","2,914 ","3,139 ","3,018 ","2,904 ","3,085 ","3,593 ","3,955 ","3,754 ","3,560 ","3,205 ","38,155 ",,"49,879 "
,,,計,"2,681 ","3,082 ","3,241 ","3,530 ","3,414 ","3,278 ","3,456 ","4,010 ","4,380 ","4,208 ","3,956 ","3,620 ","42,856 ",,"58,503 "
,二　輪　車　類,,,65 ,59 ,50 ,39 ,63 ,53 ,43 ,68 ,75 ,39 ,51 ,55 ,660 ,,
,自　転　車　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,歩　行　者　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,,,,,,,,,,,,,,,,（調査実施機関：東日本高速道路株式会社）,,
,,,,,,,,,,,,,,,,,,
,■ 観  測  地  点,,,210,埼玉県境（三郷南IC）～埼玉県境（松戸IC）,,,,,H27番号：,－,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 路    線    名,,,東京外環自動車道,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 都市計画路線名,,,外郭環状線,,,,■ 通 称 道 路 名 ,（外環）,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 観    測    日,,,9月26日（日）,,,,■ 天          候 ,晴,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 自動車交通量の推移（台／12h）,,,,,,,,,,,,,,,,,
,年度,,S63,H2,H6,H9,H11,H17,H22,H27,R3,,,,,,,
,交通量,,－,－,－,－,－,－,－,－,"28,276 ",,,,,,,
,,,,,,,,,,,,,,,,,,
,■ ピーク時間交通量,,,"2,879 ",台／h,ピーク率,10.2 ,％,■ 朝夕旅行速度（混雑時旅行速度）,,,,,,,,,
,,,,,,,,,上り,     －,km／h,,,,,,,
,■ 大  型  車  台  数,,,"4,076 ",台／12h,混入率,14.4 ,％,下り,     －,km／h,,22.00,,,,,
,,,,,,,,,,,,,,,,,,
,■ 混    雑    度,,,     －,,,,■ 昼    夜    率 ,1.40 ,,,,,,,,,
,,,,,,,,,,,,,車線数：,4,,リバーシブルレーン：無,,
,■ 時 間 別 交 通 量,,,,,,,,,,,,,,,,,
,,,時間, 7, 8, 9,10,11,12,13,14,15,16,17,18,12h計,,24h計
,種別,,,～ 8 ,～ 9 ,～ 10 ,～ 11 ,～ 12 ,～ 13 ,～ 14 ,～ 15 ,～ 16 ,～ 17 ,～ 18 ,～ 19 ,,,
,自  動  車  類,上 り,大型車,206 ,152 ,151 ,161 ,165 ,163 ,165 ,159 ,165 ,175 ,150 ,173 ,"1,985 ",,"3,426 "
,,,小型車,793 ,950 ,"1,045 ","1,020 ",957 ,908 ,927 ,"1,043 ","1,118 ","1,125 ","1,192 ","1,032 ","12,110 ",,"16,072 "
,,,計,999 ,"1,102 ","1,196 ","1,181 ","1,122 ","1,071 ","1,092 ","1,202 ","1,283 ","1,300 ","1,342 ","1,205 ","14,095 ",,"19,498 "
,,下 り,大型車,134 ,160 ,160 ,140 ,153 ,158 ,180 ,181 ,175 ,215 ,222 ,213 ,"2,091 ",,"3,784 "
,,,小型車,767 ,925 ,897 ,962 ,908 ,825 ,944 ,"1,116 ","1,140 ","1,209 ","1,315 ","1,082 ","12,090 ",,"16,343 "
,,,計,901 ,"1,085 ","1,057 ","1,102 ","1,061 ",983 ,"1,124 ","1,297 ","1,315 ","1,424 ","1,537 ","1,295 ","14,181 ",,"20,127 "
,,合 計,大型車,340 ,312 ,311 ,301 ,318 ,321 ,345 ,340 ,340 ,390 ,372 ,386 ,"4,076 ",,"7,210 "
,,,小型車,"1,560 ","1,875 ","1,942 ","1,982 ","1,865 ","1,733 ","1,871 ","2,159 ","2,258 ","2,334 ","2,507 ","2,114 ","24,200 ",,"32,415 "
,,,計,"1,900 ","2,187 ","2,253 ","2,283 ","2,183 ","2,054 ","2,216 ","2,499 ","2,598 ","2,724 ","2,879 ","2,500 ","28,276 ",,"39,625 "
,二　輪　車　類,,,55 ,56 ,23 ,29 ,31 ,25 ,31 ,83 ,64 ,54 ,50 ,36 ,537 ,,
,自　転　車　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,歩　行　者　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,,,,,,,,,,,,,,,,（調査実施機関：東日本高速道路株式会社）,,
,,,,,,,,,,,,,,,,,,
,■ 観  測  地  点,,,220,練馬IC～大泉JCT,,,,,H27番号：,210,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 路    線    名,,,関越自動車道,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 都市計画路線名,,,－,,,,■ 通 称 道 路 名 ,（関越道）,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 観    測    日,,,9月26日（日）,,,,■ 天          候 ,晴,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 自動車交通量の推移（台／12h）,,,,,,,,,,,,,,,,,
,年度,,S63,H2,H6,H9,H11,H17,H22,H27,R3,,,,,,,
,交通量,,－,－,"34,704 ","32,074 ","26,350 ","26,086 ","26,536 ","24,558 ","26,498 ",,,,,,,
,,,,,,,,,,,,,,,,,,
,■ ピーク時間交通量,,,"2,578 ",台／h,ピーク率,9.7 ,％,■ 朝夕旅行速度（混雑時旅行速度）,,,,,,,,,
,,,,,,,,,上り,     －,km／h,,,,,,,
,■ 大  型  車  台  数,,,"1,380 ",台／12h,混入率,5.2 ,％,下り,     －,km／h,,18.50,,,,,
,,,,,,,,,,,,,,,,,,
,■ 混    雑    度,,,     －,,,,■ 昼    夜    率 ,1.38 ,,,,,,,,,
,,,,,,,,,,,,,車線数：,4,,リバーシブルレーン：無,,
,■ 時 間 別 交 通 量,,,,,,,,,,,,,,,,,
,,,時間, 7, 8, 9,10,11,12,13,14,15,16,17,18,12h計,,24h計
,種別,,,～ 8 ,～ 9 ,～ 10 ,～ 11 ,～ 12 ,～ 13 ,～ 14 ,～ 15 ,～ 16 ,～ 17 ,～ 18 ,～ 19 ,,,
,自  動  車  類,上 り,大型車,54 ,85 ,57 ,44 ,56 ,59 ,64 ,46 ,51 ,45 ,48 ,66 ,675 ,,"1,353 "
,,,小型車,474 ,567 ,631 ,790 ,"1,003 ","1,103 ","1,375 ","1,734 ","1,623 ","1,567 ","1,555 ","1,345 ","13,767 ",,"17,704 "
,,,計,528 ,652 ,688 ,834 ,"1,059 ","1,162 ","1,439 ","1,780 ","1,674 ","1,612 ","1,603 ","1,411 ","14,442 ",,"19,057 "
,,下 り,大型車,81 ,84 ,55 ,52 ,72 ,40 ,59 ,52 ,52 ,57 ,50 ,51 ,705 ,,"1,262 "
,,,小型車,"1,390 ","1,184 ","1,323 ","1,301 ","1,120 ",887 ,864 ,746 ,725 ,642 ,619 ,550 ,"11,351 ",,"16,302 "
,,,計,"1,471 ","1,268 ","1,378 ","1,353 ","1,192 ",927 ,923 ,798 ,777 ,699 ,669 ,601 ,"12,056 ",,"17,564 "
,,合 計,大型車,135 ,169 ,112 ,96 ,128 ,99 ,123 ,98 ,103 ,102 ,98 ,117 ,"1,380 ",,"2,615 "
,,,小型車,"1,864 ","1,751 ","1,954 ","2,091 ","2,123 ","1,990 ","2,239 ","2,480 ","2,348 ","2,209 ","2,174 ","1,895 ","25,118 ",,"34,006 "
,,,計,"1,999 ","1,920 ","2,066 ","2,187 ","2,251 ","2,089 ","2,362 ","2,578 ","2,451 ","2,311 ","2,272 ","2,012 ","26,498 ",,"36,621 "
,二　輪　車　類,,,40 ,41 ,33 ,38 ,41 ,42 ,43 ,32 ,30 ,24 ,18 ,22 ,404 ,,
,自　転　車　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,歩　行　者　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,,,,,,,,,,,,,,,,（調査実施機関：東日本高速道路株式会社）,,
,,,,,,,,,,,,,,,,,,
,■ 観  測  地  点,,,230,大泉JCT～埼玉県境（所沢IC),,,,,H27番号：,220,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 路    線    名,,,関越自動車道,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 都市計画路線名,,,－,,,,■ 通 称 道 路 名 ,（関越道）,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 観    測    日,,,9月26日（日）,,,,■ 天          候 ,晴,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 自動車交通量の推移（台／12h）,,,,,,,,,,,,,,,,,
,年度,,S63,H2,H6,H9,H11,H17,H22,H27,R3,,,,,,,
,交通量,,－,"38,394 ","57,262 ","68,186 ","55,389 ",－,"67,225 ","61,969 ","59,384 ",,,,,,,
,,,,,,,,,,,,,,,,,,
,■ ピーク時間交通量,,,"5,780 ",台／h,ピーク率,9.7 ,％,■ 朝夕旅行速度（混雑時旅行速度）,,,,,,,,,
,,,,,,,,,上り,     －,km／h,,,,,,,
,■ 大  型  車  台  数,,,"5,445 ",台／12h,混入率,9.2 ,％,下り,     －,km／h,,30.50,,,,,
,,,,,,,,,,,,,,,,,,
,■ 混    雑    度,,,     －,,,,■ 昼    夜    率 ,1.38 ,,,,,,,,,
,,,,,,,,,,,,,車線数：,6,,リバーシブルレーン：無,,
,■ 時 間 別 交 通 量,,,,,,,,,,,,,,,,,
,,,時間, 7, 8, 9,10,11,12,13,14,15,16,17,18,12h計,,24h計
,種別,,,～ 8 ,～ 9 ,～ 10 ,～ 11 ,～ 12 ,～ 13 ,～ 14 ,～ 15 ,～ 16 ,～ 17 ,～ 18 ,～ 19 ,,,
,自  動  車  類,上 り,大型車,189 ,210 ,192 ,210 ,230 ,207 ,219 ,254 ,280 ,249 ,244 ,287 ,"2,771 ",,"5,340 "
,,,小型車,"1,011 ","1,280 ","1,356 ","1,720 ","2,040 ","2,314 ","2,773 ","3,493 ","3,639 ","3,392 ","3,341 ","2,972 ","29,331 ",,"37,301 "
