路線番号,路線名称,観測地点地点名称,観測地点地点番号,歩行者類,自転車類,二輪車類動力付き,自動車類乗用車,自動車類小型貨物車,自動車類バス,自動車類普通貨物車,自動車類小型車計,自動車類大型車計,自動車類合計,大型車類混入率（％）,ピーク時間交通量自動車類（台／時）,ピーク時間交通量ピーク率（％）,昼夜率,混雑度,１７年度地点番号,１７年度交通量合計,交通量伸び率（２２／１７年）,平均旅行速度（ｋｍ／時）,交通量観測日観測日,交通量観測日天候,調査機関,路線番号,路線名称,地点番号
317,主要地方道環状６号線,品川区大崎１－１,41850,2590,321,1221,9327,4590,321,4226,13917,4547,18464,24.6,1680,9.1,-,0.68,4096,22725,0.81,19.2,１０月２１日（木）,雨,建設局,317,主要地方道環状６号線,41850
317,主要地方道環状６号線,目黒区下目黒３－９－５,41860,1132,518,-,15506,7182,324,3920,22688,4244,26932,15.8,2416,9,-,1.12,4097,37416,0.72,17.6,１０月１９日（火）,曇,東京国道,317,主要地方道環状６号線,41860
317,主要地方道環状６号線（１２時間）,目黒区駒場１－１－７,41870,931,1533,2650,16492,7504,231,2838,23996,3069,27065,11.3,2424,9,1.5,1.21,4098,33750,0.8,11,１０月１９日（火）,曇,東京国道,317,主要地方道環状６号線（１２時間）,41870
317,主要地方道環状６号線（２４時間）,目黒区駒場１－１－７,41870,1489,1906,4060,27219,9244,335,3787,36463,4122,40585,10.2,,,,,,49675,0.82,,１０月１９日（火）,曇,東京国道,317,主要地方道環状６号線（２４時間）,41870
317,主要地方道環状６号線,渋谷区元代々木町１,41880,3106,744,1765,16058,6930,771,2411,22988,3182,26170,12.2,2300,8.8,-,0.9,4099,31905,0.82,14.9,１０月２１日（木）,雨,建設局,317,主要地方道環状６号線,41880
317,主要地方道環状６号線,渋谷区初台１－４６－３,41890,2685,1120,4090,13868,6355,842,2578,20223,3420,23643,14.5,2105,8.9,-,0.91,4099,31905,0.74,17.1,１０月２６日（火）,曇,東京国道,317,主要地方道環状６号線,41890
317,主要地方道環状６号線,渋谷区本町３－５２－８,41900,3375,1667,3919,12415,7775,292,2229,20190,2521,22711,11.1,2148,9.5,-,0.71,4100,24910,0.91,11.6,１０月２６日（火）,曇,東京国道,317,主要地方道環状６号線,41900
317,主要地方道環状６号線,中野区弥生町１－１２－２,41910,1350,1627,4798,15991,6992,371,2652,22983,3023,26006,11.6,2506,9.6,-,0.8,4100,24910,1.04,11.6,１０月２６日（火）,曇,東京国道,317,主要地方道環状６号線,41910
317,主要地方道環状６号線,中野区東中野３－１４－２１,41920,5723,2572,3975,12473,7058,236,2693,19531,2929,22460,13,1976,8.8,-,0.68,4100,24910,0.9,9.6,１０月２６日（火）,曇,東京国道,317,主要地方道環状６号線,41920
317,主要地方道環状６号線,豊島区南長崎１－１－２２,41940,1246,1992,3933,12385,8005,248,2734,20390,2982,23372,12.8,2121,9.1,-,1.12,4101,24262,0.96,19.7,１０月２６日（火）,曇,東京国道,317,主要地方道環状６号線,41940
317,主要地方道環状６号線,豊島区高松１－１１－１５,41950,2963,2096,2073,13598,7502,464,3315,21100,3779,24879,15.2,2249,9,-,1.14,4101,24262,1.03,23.1,１０月２６日（火）,曇,東京国道,317,主要地方道環状６号線,41950
317,主要地方道環状６号線,品川区東五反田３－２０,41960,3841,394,1188,10256,4101,211,2291,14357,2502,16859,14.8,1552,9.2,-,0.92,14096,17941,0.94,17.2,１０月２１日（木）,雨,建設局,317,主要地方道環状６号線,41960
317,主要地方道環状６号線,目黒区上目黒１－１－５,41990,6561,3888,2835,14367,3750,256,1066,18117,1322,19439,6.8,1813,9.3,-,1.58,14097,16488,1.18,15.6,１０月１９日（火）,曇,東京国道,317,主要地方道環状６号線,41990
318,主要地方道環状７号線,大田区大森本町２－２５,42030,1627,875,2218,11421,6624,475,11605,18045,12080,30125,40.1,2979,9.9,-,1.04,4102,32023,0.94,23.2,１０月２８日（木）,雨,建設局,318,主要地方道環状７号線,42030
318,主要地方道環状７号線,大田区大森北５－１６,42040,471,741,2484,15247,9328,124,8862,24575,8986,33561,26.8,2923,8.7,-,1.1,4103,37780,0.89,11.3,１０月２８日（木）,雨,建設局,318,主要地方道環状７号線,42040
318,主要地方道環状７号線,目黒区南３－１２－２,42060,1053,745,-,19087,11218,212,8914,30305,9126,39431,23.1,3601,9.1,-,1.95,4105,40642,0.97,27.3,１０月１９日（火）,曇,東京国道,318,主要地方道環状７号線,42060
318,主要地方道環状７号線,目黒区柿の木坂２－４－３,42070,580,1265,3631,19011,11499,223,8311,30510,8534,39044,21.9,3430,8.8,-,1.34,4105,40642,0.96,29.1,１０月１９日（火）,曇,東京国道,318,主要地方道環状７号線,42070
318,主要地方道環状７号線（１２時間）,世田谷区若林５－３２,42080,1315,1889,3492,19539,11830,282,8171,31369,8453,39822,21.2,3655,9.2,1.54,1.95,4106,43494,0.92,16.6,１０月２７日（水）,晴,建設局,318,主要地方道環状７号線（１２時間）,42080
318,主要地方道環状７号線（２４時間）,世田谷区若林５－３２,42080,1873,2199,5483,32571,14667,397,13687,47238,14084,61322,23,,,,,,69300,0.88,,１０月２７日（水）,晴,建設局,318,主要地方道環状７号線（２４時間）,42080
318,主要地方道環状７号線,世田谷区大原２－２３－１８,42090,1572,3524,-,18529,12357,229,7782,30886,8011,38897,20.6,3517,9,-,1.32,4107,42052,0.92,11.4,１０月２６日（火）,曇,東京国道,318,主要地方道環状７号線,42090
318,主要地方道環状７号線,杉並区和田３－１７,42100,1749,3213,3434,20909,13050,364,7915,33959,8279,42238,19.6,3836,9.1,-,1.06,4108,48245,0.88,20.3,１０月２０日（水）,曇,建設局,318,主要地方道環状７号線,42100
318,主要地方道環状７号線,杉並区高円寺北２－２９－１４,42110,-,-,-,24193,14320,555,10002,38513,10557,49070,21.5,4392,9,-,1.13,4109,39566,1.24,21.5,１０月２６日（火）,曇,東京国道,318,主要地方道環状７号線,42110
318,主要地方道環状７号線,中野区丸山２－７－１３,42120,1276,1434,3145,19356,13707,448,9597,33063,10045,43108,23.3,4095,9.5,-,1.85,4109,39566,1.09,19.7,１０月７日（木）,晴,東京国道,318,主要地方道環状７号線,42120
318,主要地方道環状７号線（１２時間）,板橋区小茂根４－２５－５,42130,847,1420,2459,16536,11430,308,6951,27966,7259,35225,20.6,3245,9.2,1.51,1.22,4109,39566,0.89,21.9,１０月２６日（火）,曇,東京国道,318,主要地方道環状７号線（１２時間）,42130
318,主要地方道環状７号線（２４時間）,板橋区小茂根４－２５－５,42130,1466,1779,3905,26838,14793,418,11140,41631,11558,53189,21.7,,,,,,62497,0.85,,１０月２６日（火）,曇,東京国道,318,主要地方道環状７号線（２４時間）,42130
318,主要地方道環状７号線,板橋区清水町４,42140,1762,2327,-,17628,11496,386,7382,29124,7768,36892,21.1,3399,9.2,-,1.28,4110,42986,0.86,22.3,９月３０日（木）,雨,東京国道,318,主要地方道環状７号線,42140
318,主要地方道環状７号線,足立区新田１－１,42150,932,1827,-,19505,12987,582,8917,32492,9499,41991,22.6,4299,10.2,-,1.43,4111,31446,1.34,22.5,９月３０日（木）,雨,東京国道,318,主要地方道環状７号線,42150
318,主要地方道環状７号線,足立区中川４－３３－２,42160,2099,4289,-,15946,7160,418,7725,23106,8143,31249,26.1,2890,9.2,-,0.99,4060,31058,1.01,22.9,９月３０日（木）,雨,東京国道,318,主要地方道環状７号線,42160
318,主要地方道環状７号線,葛飾区奥戸６－１－４,42180,160,731,-,17676,9552,312,8461,27228,8773,36001,24.4,3431,9.5,-,1.47,4113,36277,0.99,18.9,９月３０日（木）,雨,東京国道,318,主要地方道環状７号線,42180
318,主要地方道環状７号線（１２時間）,江戸川区西瑞江５－１,42190,604,1178,967,14686,5776,661,6399,20462,7060,27522,25.7,2714,9.9,1.43,1.39,4114,30377,0.91,20.2,１０月２１日（木）,雨,建設局,318,主要地方道環状７号線（１２時間）,42190
318,主要地方道環状７号線（２４時間）,江戸川区西瑞江５－１,42190,1046,1651,1696,22020,7349,878,9059,29369,9937,39306,25.3,,,,,,46781,0.84,,１０月２１日（木）,雨,建設局,318,主要地方道環状７号線（２４時間）,42190
318,主要地方道環状７号線,江戸川区南葛西１－１２,42200,1539,4820,958,9157,3280,760,4855,12437,5615,18052,31.1,1732,9.6,-,0.86,4115,20226,0.89,19.1,１０月２０日（水）,曇,建設局,318,主要地方道環状７号線,42200
319,主要地方道環状３号線,港区東麻布３－１０,42210,4114,413,1020,16923,4099,288,1926,21022,2214,23236,9.5,2288,9.8,-,1.01,4116,21928,1.06,12.2,１０月２８日（木）,雨,建設局,319,主要地方道環状３号線,42210
319,主要地方道環状３号線,新宿区霞ヶ丘町１４,42230,3277,1050,2835,15059,5035,156,1735,20094,1891,21985,8.6,2058,9.4,-,1.36,4117,20779,1.06,14.3,１０月２６日（火）,曇,東京国道,319,主要地方道環状３号線,42230
319,主要地方道環状３号線,新宿区早稲田鶴巻町５６５－１２,42240,1690,662,1186,5367,2647,40,874,8014,914,8928,10.2,838,9.4,-,0.53,4117,20779,0.43,13.3,１０月２６日（火）,曇,東京国道,319,主要地方道環状３号線,42240
319,主要地方道環状３号線,文京区根津２－１６－９,42250,3971,1368,693,6050,2876,96,1078,8926,1174,10100,11.6,954,9.4,-,1.06,44027,16861,0.6,10,１０月５日（火）,晴,東京国道,319,主要地方道環状３号線,42250
319,主要地方道環状３号線,墨田区吾妻橋２－１４,42270,1985,1423,1839,11024,6664,239,3941,17688,4180,21868,19.1,1946,8.9,-,1.03,4118,23065,0.95,14.8,１０月２０日（水）,曇,建設局,319,主要地方道環状３号線,42270
319,主要地方道環状３号線（１２時間）,墨田区菊川３－１－２,42280,4119,2258,1698,8467,5457,258,4544,13924,4802,18726,25.6,1730,9.2,1.42,0.92,4119,21509,0.87,20.1,１０月５日（火）,晴,東京国道,319,主要地方道環状３号線（１２時間）,42280
319,主要地方道環状３号線（２４時間）,墨田区菊川３－１－２,42280,5619,2237,2637,12864,6871,340,6539,19735,6879,26614,25.8,,,,,,30701,0.87,,１０月５日（火）,晴,東京国道,319,主要地方道環状３号線（２４時間）,42280
319,主要地方道環状３号線,江東区木場５－６,42290,6340,1252,925,10609,5858,385,6292,16467,6677,23144,28.8,2158,9.3,-,0.94,4120,24745,0.94,14.2,１０月２１日（木）,雨,建設局,319,主要地方道環状３号線,42290
319,主要地方道環状３号線,江東区枝川１－９,42310,8964,5268,1103,9213,4076,636,3198,13289,3834,17123,22.4,1578,9.2,-,0.49,4121,19067,0.9,13.9,１０月２７日（水）,曇,建設局,319,主要地方道環状３号線,42310
102,一般都道平方東京線,足立区六町４－１０,60010,17,183,399,1874,1256,14,905,3130,919,4049,22.7,409,10.1,-,0.72,6001,3769,1.07,30.2,１０月２０日（水）,曇,建設局,102,一般都道平方東京線,60010
103,一般都道吉場安行東京線,足立区東伊興町３－２０,60030,269,1119,571,6414,2716,122,2039,9130,2161,11291,19.1,1158,10.3,-,1.56,6002,12765,0.88,13,１０月２１日（木）,雨,建設局,103,一般都道吉場安行東京線,60030
103,一般都道吉場安行東京線,足立区竹の塚３－１５,60040,205,586,372,3371,1510,54,638,4881,692,5573,12.4,599,10.7,-,0.68,6003,6081,0.92,16.1,１０月２０日（水）,曇,建設局,103,一般都道吉場安行東京線,60040
104,一般都道川口草加線,足立区入谷８－１６,60050,284,751,-,4376,2593,138,2690,6969,2828,9797,28.9,912,9.3,-,1.08,6004,7039,1.39,14.3,９月３０日（木）,雨,東京国道,104,一般都道川口草加線,60050
106,一般都道東京鳩ヶ谷線,足立区鹿浜７－１９,60080,540,1523,386,3140,1826,101,895,4966,996,5962,16.7,611,10.2,-,0.92,6005,7032,0.85,16.7,１０月２０日（水）,曇,建設局,106,一般都道東京鳩ヶ谷線,60080
106,一般都道東京鳩ヶ谷線,足立区入谷９－１８,60090,139,465,-,3470,1698,58,1633,5168,1691,6859,24.7,651,9.5,-,0.22,6006,22844,0.3,22.2,９月３０日（木）,雨,東京国道,106,一般都道東京鳩ヶ谷線,60090
107,一般都道東京川口線,足立区鹿浜５－２,60120,243,713,-,6457,3354,82,3289,9811,3371,13182,25.6,1239,9.4,-,1.57,46003,7032,1.87,7.9,９月３０日（木）,雨,東京国道,107,一般都道東京川口線,60120
108,一般都道東京朝霞線,練馬区大泉町３－２５－４,60140,175,560,-,3260,1367,99,664,4627,763,5390,14.2,628,11.7,-,0.85,6007,6865,0.79,20.4,１０月７日（木）,晴,東京国道,108,一般都道東京朝霞線,60140
111,一般都道大田神奈川線,大田区下丸子２,60150,2955,891,-,4326,2375,75,986,6701,1061,7762,13.7,770,9.9,-,0.92,6008,7252,1.07,7.4,１０月１９日（火）,曇,東京国道,111,一般都道大田神奈川線,60150
113,一般都道杉並武蔵野線,杉並区西荻北４－２７,60160,2345,1286,-,3482,1550,207,523,5032,730,5762,12.7,572,9.9,-,0.83,36004,6427,0.9,17.8,１０月７日（木）,晴,東京国道,113,一般都道杉並武蔵野線,60160
116,一般都道関町吉祥寺線,武蔵野市吉祥寺東町２－１５－１,60170,1345,2955,-,5724,2121,529,722,7845,1251,9096,13.8,870,9.6,-,1.36,36008,10873,0.84,11.7,１０月７日（木）,晴,東京国道,116,一般都道関町吉祥寺線,60170
117,一般都道世田谷三鷹線,三鷹市北野４－８－３２,60180,353,491,-,4096,1985,112,1069,6081,1181,7262,16.3,650,9,-,0.81,36009,7772,0.93,10.6,１０月７日（木）,晴,東京国道,117,一般都道世田谷三鷹線,60180
118,一般都道調布経堂停車場線,調布市仙川町１－３４,60190,1238,815,-,3341,1901,86,257,5242,343,5585,6.1,529,9.5,-,0.96,6010,6508,0.86,13.4,１０月１９日（火）,曇,東京国道,118,一般都道調布経堂停車場線,60190
118,一般都道調布経堂停車場線,世田谷区桜上水２－５,60220,1695,4055,878,5345,3105,189,1295,8450,1484,9934,14.9,925,9.3,-,1.4,6009,10103,0.98,13.6,１０月２７日（水）,晴,建設局,118,一般都道調布経堂停車場線,60220
233,一般都道東大泉田無線,練馬区南大泉３－３１,60240,6466,2325,-,4000,1651,46,413,5651,459,6110,7.5,581,9.5,-,0.68,6097,8597,0.71,2.9,１０月７日（木）,晴,東京国道,233,一般都道東大泉田無線,60240
239,一般都道足立川口線,足立区入谷９－４－１３,60260,-,-,-,7050,4491,42,5256,11541,5298,16839,31.5,1519,9,-,0.96,46005,16823,1,21.4,９月３０日（木）,雨,東京国道,239,一般都道足立川口線,60260
245,一般都道杉並田無線,練馬区下石神井４－１－３,60270,347,1132,1167,8402,4797,70,2149,13199,2219,15418,14.4,1373,8.9,-,1.47,6012,13393,1.15,16.1,１０月７日（木）,晴,東京国道,245,一般都道杉並田無線,60270
245,一般都道杉並田無線,練馬区関町北４－３０,60280,401,1643,-,6151,3118,53,1649,9269,1702,10971,15.5,1052,9.6,-,1.14,6012,13393,0.82,16.6,１０月７日（木）,晴,東京国道,245,一般都道杉並田無線,60280
403,特例都道大手町湯島線,千代田区神田駿河台４－５,60320,22287,873,-,8745,3733,137,1663,12478,1800,14278,12.6,1379,9.7,-,0.83,6013,16533,0.86,16.1,１０月５日（火）,晴,東京国道,403,特例都道大手町湯島線,60320
405,特例都道外濠環状線,港区虎ノ門２－１－１,60350,8807,1607,4441,19427,5995,341,1985,25422,2326,27748,8.4,2592,9.3,-,1.19,6014,27890,0.99,12.4,１０月５日（火）,晴,東京国道,405,特例都道外濠環状線,60350
405,特例都道外濠環状線,港区元赤坂２,60360,1812,830,1143,11357,3786,186,1090,15143,1276,16419,7.8,1590,9.7,-,0.95,46010,16533,0.99,22.4,１０月５日（火）,晴,東京国道,405,特例都道外濠環状線,60360
405,特例都道外濠環状線,新宿区揚場町１－１１,60380,12815,1937,-,13820,6203,121,2149,20023,2270,22293,10.2,2019,9.1,-,1.31,6015,27626,0.81,17.7,１０月５日（火）,晴,東京国道,405,特例都道外濠環状線,60380
405,特例都道外濠環状線,文京区湯島１－４,60390,-,-,-,7809,3571,139,1493,11380,1632,13012,12.5,1185,9.1,-,0.8,6015,27626,0.47,17,１０月５日（火）,晴,東京国道,405,特例都道外濠環状線,60390
405,特例都道外濠環状線,中央区日本橋本石町４－２－３,60410,2259,1080,383,7154,3306,16,1012,10460,1028,11488,8.9,1149,10,-,0.63,6016,28800,0.4,10.8,１０月５日（火）,晴,東京国道,405,特例都道外濠環状線,60410
405,特例都道外濠環状線,港区新橋１－４,60420,19016,696,603,6578,1831,114,571,8409,685,9094,7.5,982,10.8,-,0.29,6016,28800,0.32,10.5,１０月５日（火）,晴,東京国道,405,特例都道外濠環状線,60420
406,特例都道皇居前鍛冶橋線,千代田区丸の内１－１１－６,60430,10844,1672,-,19873,6128,479,3052,26001,3531,29532,12,2726,9.2,-,0.88,46011,27890,1.06,7.9,１０月５日（火）,晴,東京国道,406,特例都道皇居前鍛冶橋線,60430
407,特例都道丸の内室町線,中央区日本橋本石町４－１,60450,4173,845,142,5840,2328,166,753,8168,919,9087,10.1,832,9.2,-,0.36,46013,16533,0.55,22.2,１０月５日（火）,晴,東京国道,407,特例都道丸の内室町線,60450
409,特例都道日比谷芝浦線,港区新橋１－１－１,60480,16882,1768,2789,20671,6374,314,3235,27045,3549,30594,11.6,2835,9.3,-,1.03,6017,31371,0.98,12.8,１０月５日（火）,晴,東京国道,409,特例都道日比谷芝浦線,60480
409,特例都道日比谷芝浦線,港区芝浦３－４,60490,2436,448,1426,13049,5225,352,4672,18274,5024,23298,21.6,2091,9,-,0.85,6018,24257,0.96,7.6,１０月２８日（木）,雨,建設局,409,特例都道日比谷芝浦線,60490
412,特例都道霞ヶ関渋谷線,千代田区霞が関３－７－４,60500,-,-,-,19543,5454,229,2417,24997,2646,27643,9.6,2525,9.1,-,0.77,6019,35374,0.78,14.1,１０月５日（火）,晴,東京国道,412,特例都道霞ヶ関渋谷線,60500
412,特例都道霞ヶ関渋谷線,港区南青山７－１－５,60510,3839,936,3173,15796,4973,599,1482,20769,2081,22850,9.1,2129,9.3,-,0.69,6019,35374,0.65,13.2,１０月１９日（火）,曇,東京国道,412,特例都道霞ヶ関渋谷線,60510
413,特例都道赤坂杉並線,港区北青山３－６－１,60530,17355,563,-,13553,3288,251,1644,16841,1895,18736,10.1,1731,9.2,-,1.8,6020,28463,0.66,8.9,１０月１９日（火）,曇,東京国道,413,特例都道赤坂杉並線,60530
413,特例都道赤坂杉並線,渋谷区大山町１７－２３,60540,1058,2035,3065,9100,3902,105,1193,13002,1298,14300,9.1,1381,9.7,-,0.65,6020,28463,0.5,13.7,１０月１９日（火）,曇,東京国道,413,特例都道赤坂杉並線,60540
413,特例都道赤坂杉並線,杉並区和泉２－７－１,60550,-,-,-,6688,3496,229,1649,10184,1878,12062,15.6,1190,9.9,-,0.68,6021,15581,0.77,17.6,１０月１９日（火）,曇,東京国道,413,特例都道赤坂杉並線,60550
413,特例都道赤坂杉並線,杉並区和泉３－３,60560,1476,1209,1239,6731,3435,180,1664,10166,1844,12010,15.4,1088,9.1,-,0.54,6022,13552,0.89,26.1,１０月２０日（水）,曇,建設局,413,特例都道赤坂杉並線,60560
414,特例都道四谷角筈線,渋谷区千駄ヶ谷１－１５,60600,1539,788,462,4789,1797,138,677,6586,815,7401,11,714,9.6,-,0.86,6023,12303,0.6,9.9,１０月２６日（火）,曇,東京国道,414,特例都道四谷角筈線,60600
414,特例都道四谷角筈線,渋谷区代々木２－９－５,60610,25108,568,455,3700,1403,57,713,5103,770,5873,13.1,634,10.8,-,0.68,6023,12303,0.48,10.6,１０月２６日（火）,曇,東京国道,414,特例都道四谷角筈線,60610
414,特例都道四谷角筈線,新宿区霞ヶ丘町３,60650,1976,1072,311,4524,1407,43,347,5931,390,6321,6.2,628,9.9,-,0.36,46016,12303,0.51,14.1,１０月２６日（火）,曇,東京国道,414,特例都道四谷角筈線,60650
414,特例都道四谷角筈線,新宿区霞ヶ丘町１,60660,2545,599,250,4691,2092,60,417,6783,477,7260,6.6,772,10.6,-,0.28,46016,12303,0.59,26.9,１０月２６日（火）,曇,東京国道,414,特例都道四谷角筈線,60660
415,特例都道高輪麻布線,港区南麻布１－６,60760,6259,776,1606,24393,6397,454,2499,30790,2953,33743,8.8,3219,9.5,-,1.1,6024,35967,0.94,17,１０月２８日（木）,雨,建設局,415,特例都道高輪麻布線,60760
416,特例都道古川橋二子玉川線,港区南麻布４－１３－１,60770,3836,485,-,17725,5357,497,2116,23082,2613,25695,10.2,2417,9.4,-,1.23,6025,19471,1.32,10.9,１０月１９日（火）,曇,東京国道,416,特例都道古川橋二子玉川線,60770
416,特例都道古川橋二子玉川線,目黒区鷹番３－２４－１６,60790,3382,690,-,7999,3107,179,1088,11106,1267,12373,10.2,1122,9.1,-,1.19,6026,12578,0.98,10.1,１０月１９日（火）,曇,東京国道,416,特例都道古川橋二子玉川線,60790
416,特例都道古川橋二子玉川線,目黒区八雲５－２０,60800,884,1358,1743,10590,4029,256,1460,14619,1716,16335,10.5,1480,9.1,-,1.83,6027,12130,1.35,14.2,１０月１９日（火）,曇,東京国道,416,特例都道古川橋二子玉川線,60800
418,特例都道北品川四谷線,品川区上大崎２－１３－２２,60810,-,-,-,14114,5918,64,1740,20032,1804,21836,8.3,2081,9.5,-,0.88,6028,16386,1.33,9.7,１０月１９日（火）,曇,東京国道,418,特例都道北品川四谷線,60810
418,特例都道北品川四谷線,品川区上大崎２－２－６,60820,507,323,1949,10008,3359,19,1118,13367,1137,14504,7.8,1469,10.1,-,0.95,6028,16386,0.89,9.4,１０月１９日（火）,曇,東京国道,418,特例都道北品川四谷線,60820
418,特例都道北品川四谷線,港区白金６－２３－４,60830,2159,1294,2535,15483,4541,182,1632,20024,1814,21838,8.3,2079,9.5,-,1.71,6028,16386,1.33,18.9,１０月１９日（火）,曇,東京国道,418,特例都道北品川四谷線,60830
418,特例都道北品川四谷線,渋谷区広尾５－５－２,60840,-,-,-,18166,5248,349,1511,23414,1860,25274,7.4,2308,9.1,-,1.39,6028,16386,1.54,16.4,１０月１９日（火）,曇,東京国道,418,特例都道北品川四谷線,60840
418,特例都道北品川四谷線,渋谷区神宮前３－１－２３,60860,6630,1784,2042,12339,4364,224,1284,16703,1508,18211,8.3,1718,9.4,-,1.09,6028,16386,1.11,17.1,１０月１９日（火）,曇,東京国道,418,特例都道北品川四谷線,60860
418,特例都道北品川四谷線,渋谷区千駄ヶ谷１－３２,60870,1936,554,1683,8877,2842,138,1107,11719,1245,12964,9.6,1211,9.3,-,0.89,6028,16386,0.79,17.3,１０月２６日（火）,曇,東京国道,418,特例都道北品川四谷線,60870
420,特例都道鮫洲大山線,品川区東大井５－１３,60910,11029,871,640,5515,2196,300,1300,7711,1600,9311,17.2,851,9.1,-,0.97,6029,9966,0.93,12.3,１０月２１日（木）,雨,建設局,420,特例都道鮫洲大山線,60910
420,特例都道鮫洲大山線,目黒区目黒本町５－１－３,60930,1507,1200,-,4481,2338,73,843,6819,916,7735,11.8,717,9.3,-,0.8,6030,6908,1.12,16.7,１０月１９日（火）,曇,東京国道,420,特例都道鮫洲大山線,60930
420,特例都道鮫洲大山線,目黒区五本木２－１－１０,60940,463,615,-,3030,1374,24,515,4404,539,4943,10.9,481,9.7,-,0.52,-,-,-,14.1,１０月１９日（火）,曇,東京国道,420,特例都道鮫洲大山線,60940
420,特例都道鮫洲大山線,渋谷区上原３－２９,60980,1032,408,-,1366,564,14,155,1930,169,2099,8.1,300,14.3,-,0.53,46023,2902,0.72,7.1,１０月１９日（火）,曇,東京国道,420,特例都道鮫洲大山線,60980
420,特例都道鮫洲大山線,中野区南台４－１－５,60990,1357,2279,-,6192,2853,447,937,9045,1384,10429,13.3,944,9.1,-,1.27,6032,10867,0.96,14.5,１０月２６日（火）,曇,東京国道,420,特例都道鮫洲大山線,60990
420,特例都道鮫洲大山線,中野区江古田１－１－７,61020,-,-,-,7292,3980,407,1316,11272,1723,12995,13.3,1221,9.4,-,1.89,6032,10867,1.2,17.9,１０月２６日（火）,曇,東京国道,420,特例都道鮫洲大山線,61020
420,特例都道鮫洲大山線,中野区江原町３－１－２１,61040,-,-,-,3839,2073,49,643,5912,692,6604,10.5,667,10.1,-,1,6032,10867,0.61,8,１０月２６日（火）,曇,東京国道,420,特例都道鮫洲大山線,61040
420,特例都道鮫洲大山線,豊島区要町３－５８,61050,-,-,-,2726,1290,220,437,4016,657,4673,14.1,449,9.6,-,0.85,6032,10867,0.43,16,１０月２６日（火）,曇,東京国道,420,特例都道鮫洲大山線,61050
421,特例都道東品川下丸子線,品川区大井６－２１－６,61080,2474,573,-,5433,2863,570,886,8296,1456,9752,14.9,883,9.1,-,1.13,6033,10819,0.9,14.6,１０月１９日（火）,曇,東京国道,421,特例都道東品川下丸子線,61080
421,特例都道東品川下丸子線,大田区中央４－３５,61090,1074,618,1024,6461,3267,543,1659,9728,2202,11930,18.5,1081,9.1,-,1.36,6034,13191,0.9,14.4,１０月２８日（木）,雨,建設局,421,特例都道東品川下丸子線,61090
423,特例都道渋谷経堂線,目黒区青葉台４－４－２７,61110,-,-,-,4985,1313,577,638,6298,1215,7513,16.2,716,9.5,-,0.85,6035,12303,0.61,7.6,１０月１９日（火）,曇,東京国道,423,特例都道渋谷経堂線,61110
423,特例都道渋谷経堂線,世田谷区池尻４－７,61120,1843,2302,-,7156,2280,608,729,9436,1337,10773,12.4,1112,10.3,-,1.17,6035,12303,0.88,16.4,１０月１９日（火）,曇,東京国道,423,特例都道渋谷経堂線,61120
426,特例都道上馬奥沢線,世田谷区上馬３－１７－１０,61150,9207,2815,610,6377,1863,156,570,8240,726,8966,8.1,793,8.8,-,1.02,6038,7429,1.21,10.1,１０月１９日（火）,曇,東京国道,426,特例都道上馬奥沢線,61150
426,特例都道上馬奥沢線,世田谷区奥沢５－２５－１,61160,-,-,-,2735,1058,26,311,3793,337,4130,8.2,427,10.3,-,0.78,6038,7429,0.56,10.4,１０月１９日（火）,曇,東京国道,426,特例都道上馬奥沢線,61160
427,特例都道瀬田貫井線,世田谷区鶴巻４－３３,61170,1967,1663,531,3226,1264,147,413,4490,560,5050,11.1,477,9.4,-,0.6,6039,4774,1.06,13.7,１０月２７日（水）,晴,建設局,427,特例都道瀬田貫井線,61170
427,特例都道瀬田貫井線,杉並区下高井戸２－１,61190,1738,1355,-,2640,1264,14,376,3904,390,4294,9.1,415,9.7,-,0.72,46027,2902,1.48,11.4,１０月１９日（火）,曇,東京国道,427,特例都道瀬田貫井線,61190
427,特例都道瀬田貫井線,杉並区下井草１－１５－１１,61200,1152,1632,-,3153,1625,617,437,4778,1054,5832,18.1,547,9.4,-,0.55,6040,4712,1.24,11.9,１０月７日（木）,晴,東京国道,427,特例都道瀬田貫井線,61200
427,特例都道瀬田貫井線,中野区上鷺宮１－７,61210,-,-,-,2205,1160,464,360,3365,824,4189,19.7,386,9.2,-,0.58,6040,4712,0.89,13.3,１０月７日（木）,晴,東京国道,427,特例都道瀬田貫井線,61210
428,特例都道高円寺砧浄水場線,杉並区大宮１－１８,61230,249,961,233,932,693,9,104,1625,113,1738,6.5,174,10,-,0.85,6041,2580,0.67,16.5,１０月２０日（水）,曇,建設局,428,特例都道高円寺砧浄水場線,61230
428,特例都道高円寺砧浄水場線,世田谷区桜上水４－１６－１３,61240,761,240,-,48,71,0,20,119,20,139,14.4,22,15.8,-,0.28,6042,2902,0.05,9.5,１０月１９日（火）,曇,東京国道,428,特例都道高円寺砧浄水場線,61240
431,特例都道角筈和泉町線,渋谷区本町１－５５－１,61310,1797,2191,-,5501,2157,350,749,7658,1099,8757,12.5,804,9.2,-,1.01,6043,8123,1.08,18.7,１０月２６日（火）,曇,東京国道,431,特例都道角筈和泉町線,61310
