地点名:黎明橋　地盤上/橋脚上,,,,,,
ファイル名:11031101.SMC,,,,,,
起動時刻:2011/03/11 14:47:42,,,,,,
チャンネル数:6,,,,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,,,,
Time,N-S,E-W,U-D,N-S,E-W,U-D
164.66,-6.232798,1.254409,-5.510351,-4.128701,1.358652,-5.672339
164.67,-6.846504,1.643881,-6.134055,-5.084881,1.430146,-5.985566
164.68,-7.903427,1.809369,-5.65084,-6.176052,1.526389,-5.829328
164.69,-8.998848,1.761622,-4.018959,-7.190979,1.3774,-5.38311
164.7,-10.05827,1.718875,-2.379827,-8.732617,0.897185,-5.017886
164.71,-10.9812,1.758123,-1.758873,-9.852536,0.3537244,-4.596667
164.72,-11.81839,1.876364,-1.990606,-10.364,-0.193736,-4.180447
164.73,-12.68658,2.175842,-2.34908,-10.66923,-0.6414535,-3.920966
164.74,-13.46927,2.426074,-1.973357,-10.07377,-0.9604304,-3.763727
164.75,-14.02273,2.135095,-0.6767009,-10.24626,-1.3739,-3.436751
164.76,-14.25347,1.354402,0.5944569,-11.03495,-1.492392,-2.909789
164.77,-14.49545,0.4504673,1.176415,-11.15469,-1.508641,-2.674056
164.78,-14.90092,-0.192736,1.138917,-11.49267,-2.182592,-2.777299
164.79,-14.85767,-0.6799507,0.6177052,-11.36518,-2.737552,-3.16927
164.8,-14.17222,-1.013427,-0.3457249,-10.42624,-2.859293,-3.366756
164.81,-13.10555,-1.214412,-1.415647,-10.49699,-3.17177,-2.868542
164.82,-12.16637,-1.431146,-2.038852,-10.87696,-3.527744,-1.720375
164.83,-11.33343,-1.466394,-2.229589,-10.14676,-3.636487,-0.3297261
164.84,-10.57848,-1.462394,-2.150094,-9.842287,-3.477998,0.6289544
164.85,-9.873284,-1.52114,-2.112347,-9.558558,-3.351757,1.205163
164.86,-9.343323,-1.539388,-2.459322,-8.875107,-3.501996,1.679128
164.87,-9.013846,-1.228911,-2.938787,-8.245652,-3.379755,1.636631
164.88,-8.751616,-0.5917071,-2.89354,-7.397464,-2.957286,1.24016
164.89,-8.445138,0.13749,-2.21134,-6.75951,-2.808796,0.9276828
164.9,-8.019169,1.019676,-1.722375,-6.294294,-2.989533,0.7966923
164.91,-7.556702,2.06635,-1.761372,-5.38636,-3.023031,0.7714441
164.92,-7.064738,3.082277,-2.077099,-4.13395,-2.718803,0.8266901
164.93,-6.34804,3.992461,-2.356579,-3.055279,-2.220839,1.09842
164.94,-5.407608,4.662662,-2.375078,-2.058351,-1.603384,1.587135
164.95,-4.332686,5.112129,-2.035102,-1.171165,-1.038675,2.275585
164.96,-3.284012,5.433606,-1.10467,0.05574596,-0.2317332,2.964535
164.97,-2.113097,5.550598,0.4224694,1.304155,0.938432,3.489997
164.98,-0.6594522,5.282867,1.995105,2.312832,2.467821,3.712231
164.99,0.9611803,4.817151,2.835044,3.146272,3.888718,3.421752
165,2.557565,4.423679,2.843044,4.092203,4.874647,2.827045
165.01,4.193196,3.991961,2.581563,5.450355,5.752833,2.117846
165.02,5.967817,3.509246,2.604561,7.050989,6.75576,1.65013
165.03,7.793435,2.942037,3.130523,8.455637,8.14141,1.528639
165.04,9.52456,2.296334,3.927215,9.622052,9.313325,1.987356
165.05,11.13644,1.728375,4.587917,10.88896,10.23626,2.876041
165.06,12.54384,1.172415,5.197124,12.30911,11.26818,3.72048
165.07,13.97824,0.5577096,6.005065,13.14805,11.95313,4.255192
165.08,15.36339,0.03474748,7.017741,13.67151,12.16812,4.248192
165.09,16.5438,-0.2437323,7.747189,14.20922,12.12812,4.060706
165.1,17.55773,-0.2937287,7.59695,14.31146,11.99313,3.945964
165.11,18.37042,-0.2792298,6.808756,14.50145,11.79415,3.914716
165.12,19.12111,-0.3497247,6.021813,14.93067,11.6609,4.048956
165.13,19.84881,-0.5282117,5.489102,15.65561,11.58491,4.221444
165.14,20.42952,-0.8239403,5.043135,16.6028,11.44692,4.319437
165.15,20.97873,-1.269408,4.523422,17.57673,11.33668,4.225194
165.16,21.70393,-1.829117,3.809974,18.29642,11.28393,4.124451
165.17,22.39713,-2.607811,3.086526,18.22468,10.94171,4.152699
165.18,22.86409,-3.458999,2.541316,17.95245,10.81272,4.052956
165.19,23.56904,-4.160698,2.240088,17.50648,11.16944,3.847721
165.2,24.34174,-4.748156,2.432574,17.34074,11.7864,3.779726
165.21,25.35216,-5.114379,2.671806,17.36974,12.24661,3.792975
165.22,26.60382,-5.501351,2.369078,17.06901,12.59034,3.566242
165.23,27.6185,-5.803329,1.618883,16.20832,12.58934,2.998033
165.24,28.45844,-5.705337,0.9964278,14.44945,12.01913,2.162593
165.25,29.16464,-5.434356,1.066173,12.53959,11.32968,1.439896
165.26,29.94183,-5.172375,1.440146,11.33343,10.61873,1.231661
165.27,30.3838,-4.656162,1.399399,10.79497,9.887783,1.405898
165.28,30.04332,-3.957213,0.8896855,10.00802,9.157086,1.65588
165.29,29.50711,-3.564742,0.4529672,8.848358,8.56463,1.827118
165.3,28.9459,-3.31126,0.3214767,8.470636,8.55488,1.890113
165.31,28.17321,-2.917789,0.09299326,8.817111,9.007847,1.704126
165.32,27.03204,-2.472821,-0.3229766,7.024741,8.620125,1.298656
165.33,25.67239,-2.155594,-0.3522245,5.160876,7.996921,1.255409
165.34,24.13375,-2.049101,0.02949786,6.051811,8.561379,1.355402
165.35,22.33038,-1.880864,0.6462032,5.552097,8.384892,1.352152
165.36,20.42202,-1.438396,1.218912,3.746978,7.5852,1.063173
165.37,18.45616,-0.8476886,1.479643,3.44325,7.234725,0.3519745
165.38,16.32157,-0.1642381,1.218912,3.232516,6.971994,-0.2192341
165.39,14.19597,0.565459,0.4867147,3.456749,6.398536,-0.5939569
165.4,12.39535,1.51664,-0.3292261,3.207518,5.439106,-0.6921998
165.41,10.99445,2.613311,-0.5949569,2.388577,4.135201,-0.2662307
165.42,9.750043,3.681983,-0.0317477,1.611633,2.919788,0.4912144
165.43,8.718868,4.565419,1.051924,1.630382,2.146094,1.447895
165.44,7.800684,5.37761,2.052851,1.480643,1.79337,2.018354
165.45,6.788758,6.047062,2.75555,0.9169335,1.222661,1.923111
165.46,5.804579,6.47603,3.323009,0.3817223,-0.08099413,1.410898
165.47,5.196623,6.957496,3.658735,0.1692377,-1.583885,0.6537026
165.48,4.954641,7.626947,3.677233,0.07824433,-2.847544,0.06324542
165.49,4.923893,8.2809,3.539243,0.01199913,-3.929965,-0.1249909
165.5,5.007887,8.943851,3.527744,-0.6047062,-4.357684,0.1194913
165.51,4.992138,9.689548,3.825223,-1.275658,-4.253692,0.6614521
165.52,4.922143,10.59923,4.532671,-1.397149,-4.513423,1.116169
165.53,4.909894,11.47442,5.678838,-1.041175,-5.119629,1.475893
165.54,4.866147,12.38235,6.885251,-0.9464314,-5.988816,1.727375
165.55,4.796902,13.44503,7.5862,-1.397149,-6.889501,1.718875
165.56,4.662662,14.4662,7.665444,-1.828867,-7.473958,1.486642
165.57,4.583668,15.39713,7.665195,-2.218089,-7.962173,1.144667
165.58,4.40618,16.20133,7.982671,-2.854043,-8.508133,0.9646801
165.59,3.952963,16.67379,8.598877,-3.569241,-9.195333,1.062173
165.6,3.405503,16.5188,9.369571,-4.079205,-9.6518,1.38215
165.61,2.89079,15.8606,10.13601,-3.672484,-9.853036,1.751623
165.62,2.364329,14.95692,10.73872,-2.860293,-10.14776,1.950109
165.63,2.057601,13.79625,11.08695,-2.600811,-10.75172,2.154594
165.64,1.969607,12.54009,10.86871,-2.463821,-11.32343,2.539816
165.65,1.78737,11.34943,10.18126,-1.288907,-11.86289,3.053279
165.66,1.444895,10.24176,9.78954,0.1764872,-12.60934,3.691483
165.67,1.042674,8.977349,9.727545,0.8244402,-13.40653,4.469176
165.68,0.2679806,7.665195,9.283827,1.051424,-14.19822,5.354862
165.69,-1.136668,6.457782,8.297149,0.9961778,-14.71668,5.982316
165.7,-3.026031,5.156876,7.822433,1.038675,-15.30664,6.293044
165.71,-5.004637,3.757728,8.246902,1.234411,-15.95409,6.189052
165.72,-6.888251,2.392076,8.919853,0.2117347,-16.47031,5.728585
165.73,-8.805861,0.8186907,8.840109,-1.647631,-17.15601,5.592595
165.74,-10.80497,-0.9736794,8.208405,-1.012677,-17.41524,6.019564
165.75,-12.82307,-2.89329,8.095663,0.1314905,-17.40574,6.35229
165.76,-14.71293,-5.021886,8.777114,-1.38515,-18.15093,6.739262
165.77,-16.67529,-7.578951,9.809039,-2.264086,-18.36242,7.210727
165.78,-19.09862,-10.59648,10.73747,-1.590885,-17.97495,7.487957
165.79,-20.84749,-13.57652,11.08895,-0.9229331,-17.59997,7.375216
165.8,-21.61818,-16.20358,10.93721,-0.5004637,-16.95877,6.916249
165.81,-21.54719,-18.50566,10.3295,-0.6432034,-16.15558,6.377288
165.82,-20.68875,-19.88481,8.802112,-0.5602094,-15.1169,6.046312
165.83,-19.48884,-20.34303,6.914999,-0.6961995,-14.5287,5.991566
165.84,-18.5749,-20.6375,5.529599,-0.6144555,-13.87424,6.152054
165.85,-17.65122,-20.82099,4.586917,-1.461144,-12.71733,6.303543
165.86,-16.39856,-20.79974,3.636986,-2.943537,-11.95188,6.529527
165.87,-15.2174,-20.62675,2.837544,-3.768727,-11.57166,6.646018
165.88,-14.26547,-20.40952,2.214339,-4.584668,-11.58566,6.557025
165.89,-13.68326,-19.84831,1.772622,-5.696087,-11.40392,6.298294
165.9,-13.50052,-18.68839,1.37365,-6.542026,-11.09445,5.874574
165.91,-13.30129,-17.03876,0.7124484,-7.078237,-10.82796,5.402359
165.92,-13.02731,-15.17015,0.1369901,-7.670944,-10.84146,4.835899
165.93,-12.91881,-13.69101,-0.4147199,-7.988421,-10.93296,4.269191
165.94,-12.99106,-12.78032,-1.159666,-8.048667,-10.64123,3.915216
165.95,-13.14655,-12.08137,-1.977357,-8.311398,-9.880784,3.701482
165.96,-13.28604,-11.24593,-2.471321,-8.213655,-8.774364,3.651735
165.97,-13.05605,-10.05452,-2.669307,-7.714941,-7.458709,3.59274
165.98,-12.3791,-8.706369,-2.922038,-7.674444,-6.021564,3.532494
165.99,-11.42492,-7.405963,-3.377755,-7.496457,-4.505923,3.492247
166,-10.73972,-6.250797,-4.020958,-6.925748,-2.876542,3.495497
166.01,-10.51399,-5.204623,-4.310438,-6.081059,-1.169665,3.58874
166.02,-10.67798,-4.244442,-3.946214,-5.434106,0.2439823,3.670234
166.03,-11.30818,-3.17477,-3.292261,-5.38336,1.476893,3.775226
166.04,-12.14662,-2.291834,-2.674056,-5.37836,2.767049,3.926215
166.05,-12.82282,-1.92736,-2.07235,-5.883823,3.639236,4.038957
166.06,-13.26154,-1.983606,-1.703377,-6.643768,4.197696,3.971712
166.07,-13.44178,-2.493319,-1.690627,-7.275473,4.568169,3.947714
166.08,-13.30904,-3.540493,-1.839367,-7.326719,5.045884,4.113702
166.09,-12.77257,-4.654162,-1.825618,-6.89425,6.084809,4.220194
166.1,-11.69165,-5.226871,-1.24516,-6.378788,7.291721,4.293939
166.11,-10.34775,-5.10813,-0.3992211,-5.692587,8.649373,4.464427
166.12,-8.905854,-4.441178,-0.2092348,-5.336613,9.848036,4.714658
166.13,-7.45146,-3.378505,-0.9016846,-5.216622,10.85121,4.878146
166.14,-6.005815,-2.240838,-1.457644,-5.265618,11.53241,4.776654
166.15,-4.82415,-1.544888,-0.868937,-5.525599,12.03613,4.41893
166.16,-4.27194,-1.277907,0.6237048,-5.165626,12.84957,3.931715
166.17,-4.500424,-0.9894283,1.905112,-3.810224,13.65601,3.610238
166.18,-5.458104,-0.5459604,2.136345,-3.59349,13.8415,3.481748
166.19,-6.855253,-0.1567386,1.691877,-4.297688,13.7255,3.642736
166.2,-8.191156,0.2734802,1.472643,-3.786726,14.04598,3.917216
166.21,-9.193334,1.025426,1.975607,-2.836044,14.15747,4.103203
166.22,-9.862535,2.081349,2.779299,-2.737302,14.11823,4.116702
166.23,-10.43724,3.360756,3.200768,-2.871292,13.99049,4.081954
166.24,-11.19119,4.902894,3.152771,-3.077777,13.60826,4.28069
166.25,-11.90789,6.526027,3.059278,-3.201518,13.07405,4.318437
166.26,-12.17237,7.845681,3.467999,-2.906289,12.69408,3.819973
166.27,-12.01313,8.778113,4.292939,-3.046279,12.24611,3.046529
166.28,-11.63641,9.460565,4.624915,-3.284262,11.49167,2.562064
166.29,-11.27643,9.962278,4.064456,-3.701232,10.47674,2.720053
166.3,-11.13694,10.35125,3.131273,-4.207195,9.748043,3.347757
166.31,-10.9802,10.64723,2.7548,-4.542421,9.040845,3.962713
166.32,-10.54599,10.67598,3.257014,-4.837899,8.2799,4.354934
166.33,-9.763042,10.37775,3.798725,-5.063633,7.466209,4.527172
166.34,-8.849608,9.914532,3.44675,-5.24587,6.824505,4.511173
166.35,-8.207905,9.061843,2.421824,-5.571096,6.384037,4.099453
166.36,-7.661695,7.903427,1.582135,-5.872324,6.054811,3.130273
166.37,-7.091486,6.684266,1.387399,-6.258296,5.543348,1.808119
166.38,-6.573773,5.420107,1.328404,-6.254046,4.959141,0.69045
166.39,-6.135555,4.1392,0.7464459,-5.854075,4.402181,0.06274545
166.4,-5.93682,2.788798,-0.01049924,-5.418607,3.979961,-0.09749293
166.41,-5.947069,1.589885,-0.1584885,-5.23587,3.549243,-0.1752373
166.42,-5.896573,0.7889428,0.4609666,-4.867397,3.022781,-0.2992283
166.43,-5.546848,0.1877364,1.176665,-4.459927,2.375328,-0.4502174
166.44,-4.948141,-0.2574813,1.273408,-4.195446,1.886863,-0.7106985
166.45,-4.261691,-0.2887291,0.6559525,-4.212695,1.569136,-1.047924
166.46,-3.493997,0.2424824,-0.01724875,-4.498924,1.417647,-1.530889
166.47,-2.48357,0.9861785,-0.1782371,-4.942142,1.267158,-2.143345
166.48,-1.51939,1.837867,-0.07299471,-5.313115,1.040675,-2.663057
166.49,-0.8729367,2.819546,-0.124491,-5.408108,0.9051844,-3.025031
166.5,-0.3574741,3.554742,-0.4847149,-5.171875,0.6459532,-3.183769
166.51,0.04124701,4.044957,-0.8921853,-4.858148,0.4472176,-3.159771
166.52,0.3192269,4.537921,-1.032425,-4.27769,0.6104558,-3.046279
166.53,0.7331969,5.141128,-0.855438,-3.516745,0.8024418,-2.956036
166.54,1.464644,5.630592,-0.3522245,-2.700304,1.058673,-2.987783
166.55,2.280835,5.888323,0.09024346,-1.948609,1.24041,-3.141272
166.56,3.17652,5.980567,-0.1344903,-1.38565,1.560637,-3.578741
166.57,4.216694,5.79308,-0.9359322,-0.9019346,2.20909,-4.429679
166.58,5.37211,5.334363,-1.779371,-0.1594884,2.921038,-5.322364
166.59,6.368788,4.712158,-2.159093,0.7624447,3.252764,-5.870824
166.6,7.095985,3.973212,-2.286584,1.676628,3.321259,-6.101808
166.61,7.695942,3.125773,-2.419325,2.601061,3.575991,-6.093558
166.62,8.159658,2.355829,-2.545065,3.635736,3.976712,-5.898572
166.63,8.500884,1.697127,-2.609811,4.96814,4.27294,-5.778331
166.64,8.704869,1.118419,-2.75205,6.376038,4.540421,-5.917821
166.65,8.775614,0.8181907,-3.219767,7.769937,4.768154,-6.291794
166.66,8.847609,0.6237048,-3.921716,9.11109,4.667912,-6.703764
166.67,8.959351,0.4339685,-4.382682,10.42424,4.41668,-7.001742
166.68,9.341823,0.3982211,-4.714158,11.56391,4.189197,-7.122984
166.69,9.677798,0.7069488,-5.203873,12.23461,3.713231,-6.947496
166.7,9.835287,1.124169,-5.698337,13.05105,3.087776,-6.523527
166.71,10.15776,1.24241,-6.122306,14.16872,2.408325,-5.986066
166.72,10.62973,1.113169,-6.510278,14.89392,1.618633,-5.247869
166.73,11.27618,1.080172,-6.977494,15.8966,1.172165,-4.562919
166.74,12.09512,1.265908,-7.624447,17.43949,1.033175,-4.161698
166.75,13.1713,1.397649,-8.315647,18.20043,0.9121839,-4.018459
166.76,14.39421,1.500891,-8.97085,18.26018,0.4337186,-3.945714
166.77,15.49988,1.737624,-9.294827,18.51116,0.1339903,-4.00671
166.78,16.70354,1.971607,-9.09809,18.86763,0.2574813,-4.424429
166.79,17.94595,2.174092,-8.762365,18.41616,0.1277407,-4.888145
166.8,19.09986,2.278585,-8.762865,17.95745,0.1114919,-5.064383
166.81,19.95955,2.184592,-8.82736,18.37367,0.8651873,-5.125379
166.82,20.6605,1.850366,-8.466637,17.48523,1.918861,-5.194374
166.83,21.27721,1.396149,-7.425712,16.10133,2.643559,-4.980639
166.84,21.86517,0.896935,-5.971317,16.42706,3.675734,-4.766904
166.85,22.66611,0.3149772,-4.665912,16.45331,4.702909,-4.42068
166.86,23.31531,-0.427969,-3.397004,16.07658,5.638591,-3.950214
166.87,23.77403,-1.10617,-1.992856,15.8476,6.641269,-3.577991
166.88,24.34398,-1.66238,-0.3687233,15.17265,7.632947,-3.421502
166.89,24.8757,-2.063601,1.207162,14.84517,8.438138,-3.550743
166.9,25.33241,-2.118096,2.437823,14.28846,9.159586,-3.662235
166.91,25.66014,-1.751873,3.093276,13.27204,10.32875,-3.765977
166.92,25.81763,-1.053174,3.163271,12.20637,11.79065,-3.783476
166.93,25.94037,-0.0192486,2.708054,11.39117,12.81532,-3.760727
166.94,25.80088,1.367901,1.979607,10.72572,13.24404,-3.744229
166.95,25.50765,2.89204,1.442895,9.808789,13.40203,-3.637486
166.96,25.15993,4.426929,0.8379393,8.751366,13.51652,-3.534244
166.97,24.61197,5.955318,-0.3912216,7.432461,13.66301,-3.437501
166.98,23.92352,7.328969,-2.168843,6.235798,14.00698,-3.406003
166.99,23.17982,8.536381,-3.828722,5.052134,14.36746,-3.506496
167,22.45712,9.466814,-4.670911,3.30476,14.4487,-3.708981
167.01,21.76467,10.09652,-4.756655,1.534389,14.63069,-3.712231
167.02,21.28096,10.53874,-4.706409,-0.3242265,14.81443,-3.641986
167.03,20.83224,10.95821,-5.133128,-2.284084,14.88592,-3.620987
167.04,20.38202,11.48067,-5.868074,-4.27219,14.87317,-3.608988
167.05,19.93905,11.99513,-6.267796,-6.798507,14.60844,-3.709231
167.06,19.55958,12.4641,-5.983316,-9.38082,14.07673,-3.612738
167.07,19.2861,12.82882,-5.407608,-10.70772,13.70851,-3.17027
167.08,18.78614,13.23754,-5.415857,-10.93696,13.04455,-2.391077
167.09,17.84946,13.93524,-6.100308,-11.52442,11.99313,-1.444895
167.1,16.66629,14.67444,-6.715263,-13.0423,10.79372,-0.4477175
167.11,15.32314,15.42538,-6.408785,-14.62894,9.750043,0.4457177
167.12,13.79525,16.25032,-5.170875,-15.1844,9.027845,0.8864357
167.13,12.06213,17.1855,-3.645486,-15.30339,7.942924,0.7566952
167.14,10.18901,18.16243,-2.601311,-16.03984,6.324542,0.1312405
167.15,8.248152,19.00937,-2.235588,-16.77378,4.436928,-0.565209
167.16,6.370538,19.82556,-2.236588,-16.79353,2.447073,-1.094171
167.17,4.610916,20.66475,-2.032603,-17.00177,0.1154916,-1.10967
167.18,2.993033,21.31771,-1.277657,-17.69647,-1.93011,-0.7359467
167.19,1.52414,21.78217,-0.04424679,-18.82864,-3.544493,-0.009749293
167.2,0.2227339,22.08065,1.232161,-20.12329,-5.264868,1.10767
167.21,-0.9784291,22.22064,2.190591,-21.20971,-6.924248,2.158093
167.22,-2.153594,22.12365,2.957786,-21.16472,-8.423639,2.794548
167.23,-3.291011,21.71743,3.72423,-20.7585,-9.744794,2.826545
167.24,-4.313687,21.07797,4.55092,-20.7055,-10.89821,2.242837
167.25,-5.189874,20.23103,5.320614,-21.31845,-12.22361,1.399399
167.26,-6.029563,19.19561,6.131306,-21.95041,-13.33103,0.9344323
167.27,-6.996493,18.18168,7.029241,-20.80549,-13.45377,0.9036845
167.28,-8.019669,17.14626,8.201406,-20.659,-13.75825,1.117919
167.29,-8.9766,15.9041,9.641551,-21.30671,-14.74268,1.3774
167.3,-10.08802,14.66019,11.22919,-21.37745,-15.83185,1.566886
167.31,-11.47817,13.51527,12.75633,-20.49076,-16.89053,2.081849
167.32,-12.91381,12.4051,13.733,-20.0418,-17.8967,2.675806
167.33,-14.49095,11.34793,14.03298,-20.40177,-18.65415,3.080777
167.34,-16.46081,10.3685,14.08148,-21.08347,-19.64108,3.348007
167.35,-18.76114,9.551058,14.08123,-21.10247,-20.732,3.557242
167.36,-21.32345,8.590127,14.06898,-20.80274,-21.55919,3.611988
167.37,-24.101,7.269223,14.06873,-21.12372,-22.10715,3.469249
167.38,-27.14803,5.855326,14.14172,-21.76967,-22.30713,3.330259
167.39,-30.3388,4.284189,13.98074,-21.99166,-22.34213,3.217517
167.4,-32.99111,2.422575,13.36553,-21.35395,-22.67186,3.008532
167.41,-35.01196,0.3392254,12.4546,-20.42777,-22.93959,2.838544
167.42,-36.92482,-2.176592,11.73365,-19.81731,-22.96534,2.986534
167.43,-37.898,-4.848148,10.95921,-19.09512,-22.48962,3.4485
167.44,-36.99007,-7.000493,9.847786,-18.6644,-21.51819,3.870719
167.45,-35.00746,-8.605626,9.001098,-18.03169,-20.38402,4.075954
167.46,-32.15167,-9.607553,8.369643,-16.70504,-19.3136,4.035707
167.47,-28.57818,-10.16876,7.746688,-15.87735,-18.26842,3.908717
167.48,-25.27542,-9.972277,6.815506,-15.57012,-17.10501,3.825723
167.49,-23.13207,-9.328074,5.872324,-15.60487,-16.04984,3.815723
167.5,-22.95059,-9.52181,5.440856,-15.05166,-14.64744,3.944214
167.51,-24.69896,-10.85296,5.650341,-14.19197,-12.94231,4.301188
167.52,-27.62125,-12.81957,6.47953,-13.36728,-11.21044,4.812151
167.53,-30.46229,-14.71343,7.349717,-12.40235,-9.287077,5.273368
167.54,-32.34641,-16.21033,7.628697,-11.62341,-7.31047,5.456355
167.55,-33.0661,-17.04976,7.232226,-10.99695,-5.291367,5.219122
167.56,-32.56514,-17.14676,6.246047,-10.13852,-3.337258,4.54692
167.57,-30.98575,-16.98252,4.812151,-8.863607,-1.621382,3.86922
167.58,-28.46844,-16.44456,2.805047,-7.613448,0.07899427,3.58524
167.59,-25.83213,-15.46013,0.6219549,-6.89775,1.694377,3.803974
167.6,-23.33881,-14.34196,-1.137668,-6.176052,3.631987,4.328686
167.61,-21.09097,-13.37278,-1.771872,-5.353112,5.678838,4.945392
167.62,-18.79114,-12.48335,-1.157666,-4.461926,7.610198,5.269618
167.63,-16.25607,-11.43717,0.05624592,-4.020459,9.187084,5.10463
167.64,-13.61676,-10.82122,1.161916,-3.523495,10.81222,4.539921
167.65,-11.28893,-10.47849,1.277907,-2.705804,12.56734,3.843472
167.66,-9.996526,-9.605554,-0.000999928,-2.130596,14.09223,3.135273
167.67,-9.542559,-8.600627,-1.636881,-1.79212,15.37889,2.651058
167.68,-9.332824,-7.645196,-2.815546,-1.769872,16.51955,2.528567
167.69,-9.340073,-6.34729,-3.764977,-2.06885,17.57823,2.671556
167.7,-9.471563,-4.884396,-4.677411,-2.295334,18.50891,3.023031
167.71,-9.951529,-3.850971,-5.755833,-2.223839,19.39285,3.383005
167.72,-10.70947,-3.144272,-6.913749,-2.379328,20.32778,3.356257
167.73,-11.49117,-2.61906,-7.836932,-2.570564,21.38745,2.90354
167.74,-11.71515,-2.679556,-8.379892,-2.796297,22.7766,2.239088
167.75,-11.0302,-2.871042,-8.588377,-3.147022,24.10875,1.65488
167.76,-9.591305,-2.379328,-8.669621,-3.694482,25.08318,1.262159
167.77,-7.920176,-1.324404,-8.957601,-4.13695,25.74763,1.026426
167.78,-6.771259,-0.04349685,-9.37732,-4.651413,26.06586,0.8996848
167.79,-6.378288,1.453645,-9.720045,-5.299866,26.24785,0.9404318
167.8,-6.275795,2.974784,-10.04927,-5.994065,26.34859,0.9579306
167.81,-6.200551,4.366434,-10.54974,-6.749011,26.30559,1.008677
167.82,-6.043312,6.002565,-11.50242,-7.408463,26.28659,1.054174
167.83,-5.993815,8.01442,-12.74808,-8.292899,26.1516,1.013427
167.84,-6.06556,10.47424,-14.00049,-9.310326,25.74463,0.7994421
167.85,-6.388537,13.22279,-14.75768,-10.11652,25.18867,0.3984711
167.86,-6.646768,15.8941,-14.79218,-10.75072,24.59497,-0.2132345
167.87,-6.556775,18.27192,-14.4187,-11.29193,23.97301,-0.9704297
167.88,-6.496529,20.728,-13.98624,-11.75415,23.07583,-1.532889
167.89,-6.781758,23.31006,-13.7655,-12.24036,21.88791,-1.943859
167.9,-7.041739,25.5489,-13.65176,-12.54859,20.50551,-2.167093
167.91,-7.269223,27.51501,-13.49252,-12.69283,19.37035,-2.285584
167.92,-7.479958,29.56461,-13.40378,-12.79732,18.49516,-2.426074
167.93,-7.605699,31.62821,-13.31029,-13.0698,17.54148,-2.611061
167.94,-7.682943,33.54807,-13.0913,-13.06105,16.27257,-2.90354
167.95,-7.640196,35.34419,-12.70433,-12.69408,14.71468,-3.244765
167.96,-7.255724,36.79233,-11.84539,-11.93314,13.37628,-3.625237
167.97,-6.62627,38.04474,-10.55299,-10.84821,12.22836,-3.794225
167.98,-6.035563,39.20916,-9.09984,-9.782541,11.30068,-3.809724
167.99,-5.676339,40.07909,-7.470209,-8.738867,10.353,-3.787476
168,-5.456854,40.51756,-5.494102,-7.86743,9.478063,-3.86522
168.01,-5.132878,40.35007,-3.073777,-7.130983,8.982099,-4.083204
168.02,-4.41268,39.79712,-0.4307188,-6.956746,8.593377,-4.367933
168.03,-3.778226,39.19816,1.839117,-6.533277,8.200405,-4.663662
168.04,-3.395004,38.35722,3.577491,-5.848576,7.827682,-4.845399
168.05,-3.102275,37.2758,5.092881,-5.016136,7.539454,-4.69116
168.06,-2.89604,36.15338,6.498029,-3.615488,7.562702,-4.323187
168.07,-2.145595,34.81523,7.99592,-2.112347,7.754938,-3.939465
168.08,-0.8326896,33.15385,9.194334,-0.6966995,7.72544,-3.753228
168.09,0.6519527,30.91401,9.52056,1.022176,7.44821,-3.814224
168.1,2.288084,28.2762,8.597127,2.812296,6.975245,-4.254941
168.11,3.629487,25.5964,6.718013,4.00646,6.136805,-5.082382
168.12,4.682661,22.65761,4.697659,5.038635,5.693337,-6.052561
168.13,5.599594,19.67057,2.844544,6.510528,5.673339,-6.726512
168.14,6.592272,16.68654,1.184164,7.566202,5.260118,-6.936247
168.15,7.666194,13.46577,-0.2977284,7.570201,4.094453,-6.76076
168.16,8.320147,10.26051,-1.432646,9.612053,3.185519,-6.128806
168.17,8.750115,7.233226,-1.406648,13.87924,3.250515,-5.751833
168.18,9.415817,3.899717,-0.4597167,14.10023,1.771872,-5.603344
168.19,10.19801,0.3399754,0.330476,13.79075,0.1474893,-5.610843
168.2,10.51674,-3.210767,0.8116912,15.17015,-0.9684298,-5.546598
168.21,10.32625,-6.513528,1.286657,15.52413,-2.793047,-5.610843
168.22,10.17476,-9.599054,1.502391,17.02377,-3.547493,-6.020813
168.23,9.79554,-12.25311,1.65563,18.43116,-3.742979,-6.578523
168.24,9.300826,-14.51745,1.961858,19.72832,-4.568419,-7.003492
168.25,8.677871,-16.41581,2.188841,21.22346,-5.120879,-6.992743
168.26,7.848931,-18.16468,1.850116,22.97058,-5.691837,-6.569274
168.27,7.225976,-19.86356,1.026426,24.22849,-6.185052,-6.181552
168.28,7.239725,-21.34945,0.1777371,25.68764,-6.915249,-5.878824
168.29,7.933675,-22.51487,-0.262231,27.47426,-7.961173,-5.374361
168.3,9.159086,-23.71303,-0.3354757,28.9924,-8.722868,-4.764405
168.31,10.85996,-25.21442,-0.4204695,30.64203,-8.882856,-4.092953
168.32,12.88157,-27.05954,-0.7784436,32.33566,-9.38207,-3.58299
168.33,15.43488,-29.01865,-1.620883,34.33926,-10.61998,-3.510246
168.34,18.42616,-30.93726,-2.473821,36.4851,-11.80189,-3.647736
168.35,21.4607,-32.74063,-2.993533,36.5136,-13.46952,-3.635237
168.36,24.62947,-34.26077,-3.010032,34.16277,-14.98091,-3.148772
