地点名:上一色橋　地盤上/地下1/地下2
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:47:25
チャンネル数:9
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W","U-D","N-S","E-W","U-D","N-S","E-W",U-D
138.81,27.78824,52.53794,-39.02667,-3.927965,-52.41995,-32.18692,27.92098,18.82038,-16.31307 
138.82,21.3572,56.6129,-42.54016,-9.113339,-54.31231,-29.99058,22.0104,16.34557,-15.33264 
138.83,7.780186,64.46083,-29.47036,-14.23897,-56.71764,-24.30624,12.86957,14.56269,-15.8211 
138.84,-7.984921,72.02353,-7.990671,-20.94798,-60.6936,-17.09826,4.670161,12.79507,-15.04141 
138.85,-18.15168,80.44467,1.174665,-28.64217,-63.64764,-11.86814,1.211912,12.99331,-11.6779 
138.86,-26.1551,87.6029,-11.03645,-35.46943,-64.02236,-8.960601,1.470893,15.38439,-6.601272 
138.87,-33.17585,86.91995,-24.27249,-40.03785,-63.81313,-7.210727,3.622488,16.73354,-1.348902 
138.88,-39.61413,83.04148,-20.48502,-42.18894,-63.69888,-6.332791,7.163481,16.51355, 1.567636 
138.89,-43.95757,84.43863,-10.19651,-42.32993,-63.32541,-4.528672,10.56073,16.20533, 1.854366 
138.9,-38.03699,87.78614,2.916789,-41.06277,-62.28724,-1.52089,13.54152,15.58987, 1.316155 
138.91,-26.9093,93.26949,11.66815,-39.84386,-59.9954,1.765122,17.42399,14.31121, 2.023603 
138.92,-19.08462,100.2182,9.692047,-39.42164,-56.91288,6.130556,22.62761,12.86282, 5.463854 
138.93,-12.47885,104.099,11.22294,-37.58628,-55.37374,11.50192,28.75191,13.0788, 7.372966 
138.94,-6.369538,108.3411,16.28932,-32.49414,-56.67289,16.18883,34.4325,15.56612, 8.392141 
138.95,2.833045,113.0851,23.17007,-24.95494,-58.30727,17.65897,39.15341,17.86571, 9.637301 
138.96,14.99416,115.4726,28.52268,-17.74021,-57.28985,16.32407,42.95289,18.89838, 8.83036 
138.97,26.79456,113.2695,23.18507,-14.06273,-54.97752,14.18847,45.37696,18.05469, 7.211227 
138.98,32.83687,104.6197,13.83175,-13.86974,-53.67786,9.914782,46.04716,15.35914, 7.526454 
138.99,33.41308,93.75546,5.09888,-15.8986,-52.50594,5.813329,45.47945,12.89057, 10.345 
139,35.62292,84.62862,-3.17352,-19.89106,-50.74507,6.689015,43.77933,11.93963, 10.45374 
139.01,41.04502,77.11716,-2.401826,-25.17218,-49.17644,10.69997,39.86586,11.83414, 7.874179 
139.02,48.57323,67.98708,9.019346,-30.3343,-47.68105,12.4621,33.40333,12.13612, 9.994776 
139.03,50.62133,59.69017,16.24932,-34.75098,-45.45071,12.81257,25.22592,13.07155, 13.39353 
139.04,42.53467,51.13704,10.07727,-39.15466,-42.81264,16.22207,16.5023,15.17965, 11.86389 
139.05,28.80841,41.71148,9.947529,-43.4836,-40.49231,20.19629,10.17126,18.48666, 9.330824 
139.06,16.08433,36.10988,23.83052,-46.62912,-37.95525,21.01198,8.772864,22.85284, 9.874784 
139.07,15.00566,32.84537,34.78423,-47.86728,-33.85255,21.92891,10.03277,26.94005, 10.72522 
139.08,25.40616,29.05239,33.7633,-47.31232,-28.58718,24.31274,10.31075,28.02247, 11.08695 
139.09,29.19488,25.5824,31.00775,-45.84968,-22.58086,24.98994,10.69298,27.6085, 12.95781 
139.1,32.4569,20.69725,30.00508,-44.73976,-15.98809,25.73963,13.1008,29.7171, 13.8295 
139.11,35.81115,16.96277,30.43179,-45.04974,-9.426317,28.2612,17.00752,32.88212, 10.96945 
139.12,38.00525,12.69533,36.50161,-45.85892,-2.75955,27.09329,21.90391,34.4465, 10.04527 
139.13,43.35161,6.49128,40.22833,-44.26454,3.947714,20.88924,26.94755,34.00153, 12.55684 
139.14,50.15311,-.2187341,27.79774,-38.09399,9.402319,15.33464,30.34905,30.95676, 11.99338 
139.15,55.68196,-6.62652,10.07102,-29.14189,12.86707,11.04345,31.51772,25.68889, 7.365966 
139.16,60.89083,-14.70368,6.883251,-21.67143,14.24822,4.878896,31.87794,20.85349, 2.862293 
139.17,62.54747,-19.22911,8.00692,-19.09462,13.65401,-.9276828,33.09235,19.86856,-0.08699369 
139.18,63.00168,-20.74925,-.4932142,-22.26464,11.91839,-4.570919,34.40951,22.18589,-2.238088 
139.19,63.61339,-25.03244,-11.25568,-28.51093,9.965028,-7.098986,35.1242,24.22824,-0.9504311 
139.2,58.06704,-28.48269,-17.11276,-34.34776,9.094341,-6.62102,36.27537,24.62447, 2.149344 
139.21,50.3351,-32.11642,-16.61455,-38.75344,10.07152,-1.231661,38.90993,24.11725, 3.423752 
139.22,47.55405,-35.57667,-4.815151,-42.27468,11.90364,6.2043,42.84314,23.56754, 4.430679 
139.23,48.19551,-42.27169,17.06826,-45.40221,14.13173,13.34053,47.35382,22.20064, 6.113557 
139.24,45.29022,-50.25436,29.83534,-47.54556,16.84553,19.05412,50.78332,19.3276, 8.950101 
139.25,34.4085,-50.82857,28.43419,-46.87235,20.38652,21.12722,52.02673,15.56912, 11.7104 
139.26,17.1965,-50.14487,19.32785,-43.36611,24.51822,19.3306,50.78432,10.26776, 14.33446 
139.27,12.99931,-50.49559,16.45406,-39.19191,28.42919,15.92385,47.16608,3.925965, 15.76636 
139.28,16.81128,-38.65095,11.55466,-36.21012,32.03293,12.51709,41.4535,-.2932287, 13.85575 
139.29,25.08468,-25.89687,8.235653,-35.69141,32.99561,9.066343,33.87679,-1.955108, 9.410068 
139.3,34.40126,-19.73032,13.42128,-37.35504,29.55261,4.321937,25.97412,-3.082527, 5.304615 
139.31,37.97,-11.92039,5.222121,-39.28265,23.79202,-2.219839,20.22753,-2.909039, 4.474175 
139.32,38.51471,-3.751228,-13.37378,-41.18201,18.11794,-7.504206,17.36849,-1.51264, 3.152771 
139.33,44.21479,4.936642,-27.66624,-43.31886,12.71308,-9.302826,16.12508,-3.655985, 1.846866 
139.34,47.37082,9.005347,-25.81913,-44.74126,8.00367,-9.690798,15.2294,-10.96171, 2.447323 
139.35,46.2654,.6742011,-9.470814,-44.38303,6.463282,-8.119411,15.8561,-19.55483, 2.278335 
139.36,41.43525,-9.560057,-.7596949,-43.95481,6.885251,-3.796475,18.43566,-27.17703,-0.9966778 
139.37,39.67862,-19.12436,1.939609,-45.04023,8.052917,-1.965608,20.91623,-33.49307,-3.86422 
139.38,39.40839,-27.31752,2.804547,-46.50438,9.948779,-5.587595,23.00658,-37.35629,-4.572168 
139.39,38.61495,-26.45883,-8.989348,-45.70569,12.05488,-10.76372,24.56222,-39.67537,-6.172303 
139.4,38.6052,-14.4317,-24.16525,-40.76155,13.88974,-16.32082,23.13557,-42.99988,-8.744116 
139.41,44.84125,2.117347,-29.0414,-31.88419,15.46288,-21.71843,19.57083,-46.48213,-11.63016 
139.42,48.39224,20.55351,-30.2828,-22.24539,15.14115,-23.78903,16.59555,-47.39256,-13.67951 
139.43,46.61412,37.892,-27.90648,-14.99216,12.27336,-22.48112,14.62144,-45.99992,-16.26532 
139.44,46.93335,49.40992,-21.52719,-10.80672,8.923353,-19.00187,12.28761,-43.83432,-17.68472 
139.45,49.6299,54.91327,-17.69722,-8.386892,8.906104,-14.41346,8.943602,-40.37482,-18.41367 
139.46,51.33178,49.37767,-11.80239,-7.234476,14.35596,-11.11144,6.261296,-33.59082,-20.83049 
139.47,53.88334,36.17038,-5.220622,-7.647945,23.28706,-11.7659,6.146305,-24.29299,-22.22339 
139.48,53.98859,23.73578,-4.806652,-8.894855,31.52571,-17.85696,8.501134,-15.97384,-20.97123 
139.49,47.98027,11.10245,-19.04112,-9.084341,37.1988,-25.35166,10.23676,-10.19426,-18.54616 
139.5,35.97214,-2.271085,-36.43586,-8.264151,39.35715,-30.03007,8.091413,-7.04049,-15.78711 
139.51,16.89778,-9.030846,-42.24844,-6.683266,38.43971,-30.13782,3.123024,-5.994065,-15.1829 
139.52,-1.312155,-11.06545,-34.92022,-4.349685,35.59117,-24.82945,-1.24391,-5.216872,-14.60269 
139.53,-11.74865,-11.0067,-19.49009,-2.593562,31.51297,-16.16808,-2.831295,-2.323832,-14.98016 
139.54,-14.32746,-8.485885,-5.66309,-1.361151,28.20946,-7.797935,-2.042352,3.321009,-15.94909 
139.55,-13.22854,-12.31186,1.138917,-.7136983,26.55557,-2.527567,-1.52164,9.10209,-11.94088 
139.56,-10.53974,-26.28135,3.462749,1.540638,27.41251,-1.837367,-3.248515,11.47892,-5.348612 
139.57,-5.735834,-46.43689,-3.413753,5.697087,29.96483,-.4732157,-6.914749,10.59998,-0.4607166 
139.58,-4.251692,-66.63367,-3.005532,9.532559,31.23299,3.944214,-10.29225,7.798935, 1.281657 
139.59,-5.615343,-83.24471,11.26293,12.21611,29.24138,7.367466,-10.36175,4.712658, 2.775549 
139.6,-7.737439,-92.4038,22.67086,13.96549,24.89569,9.755543,-8.072665,3.428751, 7.496207 
139.61,-12.00763,-94.4664,22.96859,15.75311,19.97505,12.53084,-6.680266,3.792225, 10.92746 
139.62,-16.63579,-90.12997,13.63201,18.80764,15.35339,16.02434,-6.916749,4.618415, 10.13102 
139.63,-26.18635,-83.61519,5.394859,21.68793,11.59041,17.76821,-8.095163,4.14345, 10.07502 
139.64,-34.24177,-78.35257,9.678299,23.28381,8.779114,15.08641,-9.362322,1.215162, 12.89931 
139.65,-39.23091,-74.95157,13.27379,24.24874,7.205478,11.31518,-9.541558,-3.186269, 15.9071 
139.66,-41.69348,-71.85304,7.387465,25.08968,6.589522,10.3125,-8.574629,-8.043417, 15.76036 
139.67,-42.92939,-68.50878,3.597989,27.14928,6.270296,10.40675,-6.748511,-11.80439, 13.8585 
139.68,-43.85582,-66.65042,11.0807,30.56703,6.567524,10.62798,-4.752656,-13.05205, 14.4487 
139.69,-42.26594,-60.59136,20.50476,33.41658,6.824255,12.69433,-3.340758,-12.61009, 15.09316 
139.7,-34.01553,-46.25265,21.18472,33.92254,6.440033,16.04934,-2.304333,-12.11712, 13.96699 
139.71,-26.61632,-31.21999,17.55323,32.28566,5.999065,17.83946,-1.884613,-11.88614, 11.91514 
139.72,-26.29859,-22.88059,17.92895,30.47029,6.172802,16.54405,-3.097775,-12.06463, 10.64323 
139.73,-31.7052,-15.8711,19.09537,30.58978,6.696265,12.13187,-6.228798,-12.4291, 10.59198 
139.74,-36.10063,-6.994743,13.16605,33.32784,7.212227,7.17898,-10.96121,-13.0588, 9.687548 
139.75,-36.11888,3.235516,1.672629,37.57928,8.238653,3.58299,-16.95527,-15.05166, 8.302898 
139.76,-38.27398,15.88135,-4.211195,41.77672,10.49249,.8619375,-23.58354,-18.90963, 7.074987 
139.77,-41.00803,25.4824,.8261901,44.52902,13.53852,.2869792,-29.90408,-23.92826, 5.993316 
139.78,-42.95314,32.12917,6.660017,43.63084,15.58887,2.379328,-35.09246,-28.9379, 3.440501 
139.79,-45.44421,40.0686,6.48428,38.43696,14.30721,4.331186,-38.12974,-33.43933, 0.5577096 
139.8,-41.94696,41.92221,7.713691,31.37998,9.799789,4.96639,-36.68884,-38.11474, 0.2592312 
139.81,-36.39486,42.37943,7.216477,25.51165,4.612916,5.301866,-28.66042,-43.4401, 2.051101 
139.82,-31.7612,44.96949,-.8779364,22.06665,1.033175,6.228048,-15.06691,-47.50706, 2.680556 
139.83,-29.59035,46.70512,-5.197373,21.08272,-.7134483,7.421962,-3.055279,-48.93645, 0.4289689 
139.84,-31.13824,46.33664,-.2402326,21.73217,-2.424824,6.326041,.4099703,-48.9647, 0.0192486 
139.85,-35.62667,43.09313,5.480103,24.1685,-3.970212,2.613811,-3.073527,-46.95785, 3.72423 
139.86,-39.44264,32.89336,1.199163,28.58718,-4.28069,2.112097,-8.917354,-41.3665, 7.088486 
139.87,-40.41107,16.89078,-5.954068,34.19752,-3.667484,7.389714,-15.52562,-34.41051, 6.504028 
139.88,-36.76833,.5539598,5.93632,40.26858,-2.598062,13.29654,-21.91491,-28.9634, 8.636124 
139.89,-28.65367,-8.9751,30.39305,45.17223,-.4889646,16.75953,-26.35159,-25.67064, 16.36256 
139.9,-18.85288,-6.175303,38.02549,47.70829,3.142772,21.70068,-27.65874,-23.91102, 22.56161 
139.91,-12.52559,1.65138,28.42969,46.73636,7.952924,28.78341,-26.2481,-22.65186, 23.58429 
139.92,-13.32803,4.531672,29.87634,41.22676,12.65983,32.64463,-22.1489,-21.25446, 22.69785 
139.93,-17.80796,1.061173,41.66148,29.74834,16.39606,31.54821,-17.11551,-19.25585, 23.33731 
139.94,-22.70061,-3.17702,42.7209,15.02841,19.90156,28.11146,-13.45702,-17.77671, 23.90502 
139.95,-24.94219,-9.775791,31.0535,5.226121,23.98251,24.01051,-10.80797,-18.77039, 22.55687 
139.96,-32.05243,-20.02955,18.67565,3.377005,27.14003,20.0003,-8.258151,-21.66843, 19.28585 
139.97,-43.3861,-33.82105,14.46595,6.564024,27.20328,16.33332,-5.783331,-23.47705, 15.9286 
139.98,-54.22782,-44.73976,17.36024,11.06095,24.28099,13.1038,-2.932538,-22.87909, 12.59209 
139.99,-60.96083,-50.68708,16.5668,14.85692,18.84038,10.9987,-.01449895,-21.84442, 7.749938 
140,-58.15253,-55.8242,8.704869,18.43466,12.61684,9.314575,1.667379,-22.65511, 2.869292 
140.01,-48.84396,-62.67671,1.324654,21.73343,8.704369,5.525849,2.250087,-24.8922, 1.878864 
140.02,-31.32523,-70.10067,-4.318687,22.82635,8.714619,.4679661,3.683233,-26.73656, 3.121024 
140.03,-.717698,-72.88672,-7.752438,20.90348,11.66415,-1.277657,6.570024,-27.34827, 1.92786 
140.04,31.7647,-73.22969,-5.211123,17.39799,15.37938,-.3779726,9.939779,-26.45633,-0.1037425 
140.05,49.6534,-74.04988,2.244587,14.58494,19.53308,.1319904,13.12705,-23.34806,-1.023176 
140.06,46.86035,-73.97139,5.292866,12.84682,25.60439,1.181664,15.52787,-18.77564,-0.7199478 
140.07,33.26034,-71.48932,2.429324,11.34343,33.1391,2.831795,16.54605,-15.63787,-2.436574 
140.08,16.15108,-59.81541,-3.530994,9.395569,39.3269,2.815546,16.95027,-14.68394,-3.756478 
140.09,-.3974712,-43.01238,-2.769549,6.138805,43.19437,.02824795,18.08944,-12.78732,-3.556742 
140.1,-13.54302,-26.20535,-4.583668,1.736374,47.32607,-3.692982,18.98537,-9.911032,-3.714731 
140.11,-14.22897,-15.66361,-10.00952,-3.598489,52.52144,-6.786258,16.83353,-9.194083,-4.106452 
140.12,-6.47578,-16.53105,-6.421784,-9.957778,57.8698,-9.302826,11.53841,-11.06295,-5.807579 
140.13,1.399149,-22.1259,-3.377255,-17.00602,62.85844,-10.45024,6.085559,-13.99299,-7.513955 
140.14,8.617375,-23.87902,-2.664057,-23.59204,66.3242,-11.52916,2.719803,-16.21308,-7.161231 
140.15,15.46563,-23.18907,-.9221832,-27.89923,66.92515,-13.63001,1.893613,-15.48488,-4.719408 
140.16,21.32395,-24.51847,-9.697047,-30.24106,63.70938,-14.05848,3.161771,-10.59948,-2.873292 
140.17,30.4038,-29.88108,-20.08004,-31.40472,56.39416,-12.47185,5.166625,-4.265191,-4.072705 
140.18,36.51685,-35.45268,-18.48066,-31.42722,46.09016,-12.15112,7.347717,-.2722303,-6.449782 
140.19,40.59131,-37.43329,-15.1784,-31.41447,35.62117,-14.38096,10.31625,.3067278,-6.052811 
140.2,46.05091,-37.64502,-19.55508,-32.86287,27.46151,-17.39149,13.64876,-.05274618,-2.906789 
140.21,50.92031,-40.58431,-29.96933,-35.06646,22.51962,-17.35724,16.70954,1.503641,-0.4217194 
140.22,54.02934,-44.59827,-36.83408,-36.39511,20.47802,-12.22311,19.73432,4.808651,-0.03874719 
140.23,58.23453,-48.90171,-23.22232,-36.03614,20.11254,-5.027136,23.54129,8.638624,-1.452145 
140.24,65.42826,-50.83482,3.216017,-33.97504,20.75325,.3822223,29.97883,11.53266,-0.5764582 
140.25,71.7398,-48.76572,18.06619,-32.12867,23.19532,2.788548,37.83301,11.86114, 2.61306 
140.26,78.19808,-41.81897,13.49602,-32.07117,26.62707,2.559565,42.95314,9.607054, 4.218444 
140.27,79.69048,-31.041,-.2172343,-34.29601,27.39501,.883436,44.04706,6.198301, 3.843221 
140.28,79.27225,-21.94441,-5.427856,-39.12441,23.4223,-2.812546,43.08263,3.290761, 3.546493 
140.29,80.49242,-13.67226,-3.898468,-44.54052,17.1715,-7.226726,41.54499,1.64913, 3.199768 
140.3,83.53069,-6.697764,-9.133838,-48.9872,11.71265,-7.969672,39.14941,.5207123, 3.528994 
140.31,85.28582,-2.34558,-13.12305,-52.07597,8.161408,-4.950641,35.29319,-.9046844, 3.008782 
140.32,78.47081,-.0164988,-10.11777,-53.45887,5.10088,.4474676,30.3593,-3.499996, 2.34633 
140.33,64.47182,-4.565669,.2119846,-54.32106,-.2999783,6.846004,25.45465,-6.251797, 2.801547 
140.34,49.73389,-13.1618,13.32853,-55.65771,-6.748761,11.99588,21.50894,-6.603521, 3.332758 
140.35,39.74262,-19.3531,16.96002,-58.30853,-11.6919,15.32364,18.65015,-5.357862, 5.271868 
140.36,38.14548,-25.13643,19.90806,-62.37048,-14.79218,16.20108,18.01669,-5.050134, 6.633019 
140.37,36.41586,-22.87034,22.85359,-65.74249,-16.72529,15.83985,20.74925,-5.711586, 5.623343 
140.38,34.4685,-11.33643,21.24096,-67.44236,-18.53241,14.68144,25.50565,-6.770509, 4.018459 
140.39,34.89772,6.187052,20.7235,-66.81966,-20.13679,11.58141,29.84909,-8.456387, 2.89804 
140.4,37.02157,25.64639,11.26118,-64.51382,-20.68925,7.72769,31.87919,-10.75172, 3.490997 
140.41,39.62613,39.58638,-4.974889,-61.85802,-19.67457,4.178947,31.09325,-12.34611, 3.283262 
140.42,44.65151,49.85314,-13.11805,-58.26378,-17.01277,1.899612,28.62518,-12.69633, 0.6304543 
140.43,47.59655,63.55014,-13.48652,-53.58237,-13.17879,-.1952358,25.4919,-13.70101,-2.648058 
140.44,49.74215,78.85053,-7.509955,-48.40324,-8.562129,-4.360434,22.43662,-15.74411,-5.061133 
140.45,52.93242,90.01523,-4.026958,-43.27561,-4.192446,-9.329823,20.30553,-16.66654,-6.169553 
140.46,57.85081,97.98765,-12.78982,-38.42297,-2.274585,-13.1318,18.01044,-15.8516,-8.377643 
140.47,58.96548,101.8444,-21.31945,-33.71156,-3.160521,-16.72854,13.30104,-13.75525,-10.68548 
140.48,55.88645,98.06714,-24.07175,-30.10257,-5.64784,-20.84824,5.454355,-12.14787,-11.18194 
140.49,52.3722,86.08626,-21.69993,-29.13739,-8.593127,-23.61479,-4.426679,-12.36185,-10.80847 
140.5,48.99395,76.53695,-22.8071,-30.58753,-10.20226,-22.19939,-13.22054,-13.03205,-10.59023 
140.51,46.95935,71.06335,-23.04608,-32.43465,-10.82447,-17.25975,-18.79564,-12.85132,-10.90446 
140.52,44.04331,63.87537,-13.85925,-32.72763,-12.21136,-10.371,-20.43902,-11.19169,-12.85682 
140.53,39.70987,53.38363,-.2722303,-30.62953,-15.32564,-4.431929,-17.9582,-8.27165,-15.34864 
140.54,30.93601,40.05235,11.51817,-26.44558,-19.9423,-3.130023,-12.97781,-5.330614,-16.02884 
140.55,22.90884,28.57743,10.86421,-20.49451,-23.27906,-5.753333,-6.76301,-3.186269,-13.61126 
140.56,16.01959,18.15968,.5312115,-13.18329,-23.52979,-7.878429,.247732,-2.605811,-10.57898 
140.57,4.812651,9.970027,-5.867575,-5.506101,-21.65318,-7.836432,7.041989,-3.418252,-8.577128 
140.58,-3.122524,3.221016,-1.52189,2.428324,-19.46384,-5.754333,12.95531,-3.373755,-7.081737 
140.59,-5.983566,2.318332,5.403858,11.0067,-18.23318,-1.556637,17.05226,-1.487642,-5.206122 
140.6,-2.477571,4.027208,9.077342,20.24928,-17.19125,3.489247,18.40816,2.008605,-4.995888 
140.61,3.17327,2.587062,8.140409,29.31638,-16.16358,6.909749,17.9127,6.2083,-4.981639 
140.62,4.219194,-.4234693,6.089309,36.88058,-16.05859,5.667339,16.89503,10.68598,-5.333613 
140.63,-.8601876,-2.34283,2.170593,42.64466,-16.20908,.261481,14.32846,15.1834,-4.082454 
140.64,-11.17019,-4.900395,-5.744334,46.44813,-15.68086,-6.015564,8.41189,18.50716,-0.6187052 
140.65,-22.64061,-8.772864,-15.43738,48.271,-13.37103,-9.503811,.2709804,21.14272, 1.417397 
140.66,-31.41972,-14.5387,-18.90188,46.46913,-9.268328,-6.75576,-7.025491,23.58554, 1.440396 
140.67,-41.329,-23.49855,-5.579596,40.54706,-4.894395,.0537461,-11.78815,24.60147, 0.02924788 
140.68,-54.68929,-32.33741,15.95309,31.89444,-1.645131,6.271296,-13.04505,24.20399, 0.3712231 
140.69,-68.03007,-36.95807,28.15271,22.44162,-.1524889,10.87171,-10.61623,23.08108, 2.288334 
140.7,-84.40838,-39.41439,24.181,14.68294,.358224,14.13398,-5.808829,21.92616, 2.316832 
140.71,-96.01429,-42.1427,15.78336,10.67623,1.10442,14.94992,-1.09842,20.10354,-0.1172415 
140.72,-109.6173,-40.21534,13.31953,11.02545,1.867115,12.32186,2.334331,15.68036,-3.279762 
140.73,-121.8564,-42.38593,18.49891,14.73218,2.35158,6.389537,4.081704,8.42289,-3.779476 
140.74,-121.6279,-44.55377,15.8491,20.10804,2.997533,-.2552315,3.277762,-.3227266,-1.632132 
140.75,-114.9087,-37.12231,-3.434251,27.10054,3.793975,-3.572991,1.048174,-8.595877,-1.050924 
140.76,-105.4104,-33.47033,-14.45395,35.0927,4.027708,-1.137918,-1.640381,-12.86632,-3.420252 
140.77,-85.72978,-32.4184,-5.122879,42.49242,2.050851,2.599312,-4.459927,-12.20562,-4.298938 
140.78,-58.88098,-26.13436,9.060093,48.39474,-1.605634,3.341508,-5.525849,-8.978849,-0.7381965 
140.79,-32.99336,-14.28047,7.400214,52.03498,-3.939714,3.631737,-3.299261,-6.043312, 5.300366 
140.8,-9.735544,-2.512318,-7.829183,53.68386,-3.777226,5.51635,1.782371,-3.736729, 8.201655 
140.81,2.328831,1.597634,-15.51263,53.45863,-1.897862,7.774937,6.657517,.07674444, 7.961423 
140.82,4.27419,.1192414,-5.204873,49.6474,-.1592385,7.241475,7.952174,5.367861, 10.11077 
140.83,-.7656945,-.4067205,9.784541,42.90364,2.782298,4.162198,6.733262,10.53074, 14.04298 
140.84,-.9679298,5.626592,4.511173,36.82883,9.490313,3.629737,5.164376,14.4542, 14.88992 
140.85,-3.004282,9.564807,-4.00096,32.84812,17.47073,6.018314,2.636559,15.71586, 11.54941 
140.86,-23.48755,9.916281,1.10342,29.69585,22.63436,5.852576,-.5194623,14.66344, 7.185979 
140.87,-40.6933,12.89032,9.147337,25.55215,23.80352,2.693055,-3.289512,11.48742, 4.27094 
140.88,-45.81243,16.21682,9.084592,20.29328,20.93498,-1.226661,-6.769509,5.145877, 2.186091 
140.89,-43.07738,17.96195,-3.126523,15.98484,16.05659,-5.859076,-11.0407,-1.629882,-1.320904 
140.9,-35.9074,14.4942,-14.60044,12.65533,11.61191,-10.44499,-15.26439,-6.532277,-4.616416 
140.91,-23.15757,6.63102,-13.71751,8.783363,8.498884,-14.46245,-18.52191,-10.50449,-6.515778 
140.92,-8.494134,2.980284,-7.973172,4.656162,6.028063,-16.56255,-18.95413,-12.75583,-7.020241 
140.93,6.910999,-1.706626,-8.327646,1.145417,1.943859,-14.5247,-16.42381,-12.32411,-8.00092 
140.94,19.18411,-11.91239,-11.14544,-.8319397,-5.009887,-9.966027,-13.0688,-10.17401,-9.435066 
140.95,17.15101,-25.02619,-10.15126,-1.324904,-13.43753,-7.797685,-11.0517,-8.209405,-7.704192 
140.96,7.559452,-36.42636,-12.4196,-1.110919,-20.97673,-8.656372,-11.11669,-8.815361,-3.16977 
140.97,4.214445,-41.24551,-19.28085,-.2749801,-24.67846,-7.985671,-12.88457,-11.6834,-1.356152 
140.98,5.222121,-35.1137,-21.10247,-.2512318,-22.64236,-4.470676,-14.91542,-15.67211,-3.490247 
140.99,7.326969,-21.42245,-12.98131,-2.096098,-15.95259,-1.93736,-15.25364,-18.72614,-5.664089 
141,14.97217,-8.610376,.5437106,-5.851826,-6.872252,-1.763872,-13.59826,-18.58665,-6.880001 
141.01,27.57325,-2.849293,3.445,-12.04013,1.443645,-3.012782,-10.69048,-15.69111,-6.919748 
141.02,39.02267,-2.544566,-4.27969,-19.25735,8.13016,-5.500101,-6.593772,-11.0097,-6.359789 
141.03,43.62859,1.3784,-12.4691,-26.32684,13.46552,-8.539881,-1.529389,-5.317615,-4.794403 
141.04,40.28858,10.366,-11.54916,-33.14385,17.35649,-9.965278,2.972535,.2449822,-3.845221 
141.05,33.10685,19.66307,-5.257119,-38.17898,19.52909,-8.522132,5.424357,5.300866,-4.090703 
141.06,22.1004,25.21467,3.671734,-39.17041,19.01462,-4.517423,6.827005,10.94221,-5.23587 
141.07,14.31296,25.61739,7.130983,-35.90665,17.191,.07924426,8.980099,18.47216,-7.159731 
141.08,11.88389,19.9693,5.408858,-29.78959,16.08808,1.849366,11.0442,26.82981,-8.702119 
141.09,15.61587,7.091486,5.461854,-22.32388,16.68204,-1.700127,11.34318,33.0546,-7.705192 
141.1,24.87545,-7.346467,1.78837,-15.41488,19.01812,-6.863253,10.79997,35.27544,-6.269046 
141.11,34.54225,-15.96909,-8.840359,-10.96321,20.90348,-9.158836,11.62066,34.19977,-6.698265 
141.12,46.74161,-17.83046,-10.74922,-10.17376,19.09412,-9.65855,15.17615,31.91019,-6.89175 
141.13,54.71178,-12.99981,-2.178592,-12.89307,13.28104,-8.82336,20.13904,29.27638,-5.854576 
141.14,61.12707,-2.078349,.04974639,-17.58772,5.269368,-5.713336,23.57429,25.66239,-4.314687 
141.15,68.05032,9.175335,-5.818078,-21.82492,-2.265586,-1.529889,24.49097,19.9708,-3.964463 
141.16,71.67306,18.33067,-13.30829,-25.21367,-7.580451,1.262658,23.29406,12.64183,-1.970607 
141.17,68.22031,21.27321,-13.34853,-28.10421,-10.26326,2.124096,21.49969,5.948069,-0.6514528 
141.18,53.99934,15.80385,-6.876502,-31.0755,-10.9922,2.669307,20.33603,.8596877,-2.222839 
141.19,32.98536,3.673234,-.01899862,-34.97947,-11.97363,1.023926,18.69589,-3.213767,-1.766622 
141.2,17.38424,-11.57741,4.728157,-38.44621,-14.59469,-3.756478,15.91335,-5.957318, 1.273408 
141.21,7.129733,-18.92438,-4.311438,-40.6803,-18.29992,-6.399786,11.85739,-7.090986, 3.046529 
141.22,1.211412,-17.20525,-17.69347,-42.85489,-23.05033,-5.992065,6.34654,-7.187729, 2.804547 
141.23,4.336686,-13.54727,-16.38856,-45.24522,-28.34369,-5.572096,.9626802,-5.831827, 3.671734 
141.24,10.88446,-6.843254,-6.789508,-47.41206,-32.4094,-3.201018,-3.420252,-1.79562, 5.65559 
141.25,13.87424,2.522067,-1.617133,-48.57273,-34.71323,1.703127,-7.636696,4.655912, 6.033063 
141.26,14.11573,12.17987,4.358934,-46.63562,-35.04621,6.714263,-10.3785,11.95988, 4.994138 
141.27,12.80632,22.7316,14.16847,-40.55431,-33.22384,11.14469,-10.27726,17.15226, 4.609416 
141.28,11.55116,31.93619,24.47723,-31.39897,-28.74317,13.38078,-8.537631,18.09294, 4.229194 
141.29,11.45292,42.39268,29.43137,-21.51894,-22.0434,12.03163,-7.015741,15.79185, 4.743156 
141.3,13.1613,53.70786,22.97108,-13.85075,-15.1369,8.506384,-6.259296,12.22986, 7.523705 
141.31,16.15983,59.44269,13.53377,-8.651873,-9.458565,5.260869,-5.018136,10.10627, 8.927603 
141.32,17.96995,60.87159,4.316437,-4.854398,-5.10463,4.853898,-2.471821,10.44574, 7.04249 
141.33,20.90074,63.21042,3.320259,-2.537066,-3.688982,5.535849,.7951924,11.80589, 5.371111 
