地点名:中川護岸　地盤上/護岸上,,,,,,
ファイル名:11031101.SMC,,,,,,
起動時刻:2011/03/11 14:47:41,,,,,,
チャンネル数:6,,,,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,,,,
Time,N-S,E-W,U-D,N-S,E-W,U-D
122.53,36.37786,3.894218,8.9731,27.78149,-15.28839,10.00727
122.54,35.87415,8.996848,12.4556,28.51793,-14.36196,9.93578
122.55,31.26673,15.35814,14.10298,28.75642,-13.54327,9.299076
122.56,22.26714,21.32096,13.58477,28.70617,-12.4176,7.938175
122.57,11.27118,24.49997,11.0432,28.67392,-10.94046,5.897573
122.58,1.621882,24.36323,8.69062,28.75191,-8.103912,3.595739
122.59,-3.4465,22.15414,8.69862,28.86791,-4.195196,1.289157
122.6,-2.830295,19.05887,10.47274,29.08014,-0.3502246,-0.9849286
122.61,1.257159,16.70329,12.26386,29.35612,3.302011,-3.03153
122.62,6.409785,16.24907,11.7614,29.58061,5.856825,-4.954391
122.63,11.94213,17.45848,7.751688,29.44612,7.204978,-6.711264
122.64,17.79096,19.47834,2.824295,28.41544,9.527809,-7.475708
122.65,23.21482,22.22714,-0.5722085,26.44133,12.75508,-6.971245
122.66,27.37452,25.66764,-3.369006,23.99451,14.56944,-5.875324
122.67,30.01732,28.36669,-5.426607,21.3217,14.91992,-4.605166
122.68,30.98425,28.58518,-5.5201,18.46441,13.99074,-3.259264
122.69,29.65135,25.74738,-4.563419,15.75411,10.93246,-1.990606
122.7,24.78645,21.06122,-4.821651,13.30254,6.647518,-1.150917
122.71,17.03626,16.02009,-7.043739,10.93321,2.856293,-0.9371821
122.72,9.699797,10.79722,-10.12477,8.55013,0.4647163,-1.139917
122.73,5.150377,4.451427,-12.19837,6.151304,-0.5452105,-1.631132
122.74,2.952286,-2.194591,-12.21087,3.708231,-0.5679588,-2.087599
122.75,1.480143,-7.03774,-10.292,1.288157,-0.4924643,-2.308583
122.76,-0.3954713,-9.046844,-8.333896,-0.8301898,-0.5432106,-2.330081
122.77,-2.613311,-8.093913,-7.5902,-2.516568,-0.9436816,-2.399826
122.78,-5.048884,-5.201623,-7.58545,-3.851971,-1.51539,-2.565314
122.79,-7.087236,-1.673379,-7.73019,-5.051384,-2.053851,-2.383827
122.8,-7.888678,1.23541,-6.035063,-6.316042,-2.851293,-1.590135
122.81,-6.741511,2.281335,-2.789298,-7.828183,-4.234693,-0.8291899
122.82,-3.842971,0.7191979,-0.6522027,-9.680799,-6.416035,-0.8389392
122.83,-1.276157,-2.985284,-0.01949859,-12.02413,-7.45646,-1.327154
122.84,-1.031675,-7.485707,1.033925,-14.73443,-6.48503,-1.440896
122.85,-4.248692,-11.14294,2.62406,-17.63722,-4.743406,-0.6552025
122.86,-10.53024,-13.35528,3.524495,-20.55426,-3.195518,1.063423
122.87,-17.9497,-14.15097,4.190446,-23.39205,-2.445823,3.023281
122.88,-24.00601,-14.10873,4.024708,-25.99586,-3.491497,3.771727
122.89,-26.2086,-14.80293,2.273835,-28.2772,-6.384787,2.561314
122.9,-25.08293,-16.92077,0.9644301,-30.55329,-8.56113,0.607456
122.91,-21.98491,-20.39777,1.500641,-32.81062,-8.479385,-0.6737012
122.92,-17.9757,-24.85495,2.768299,-35.04496,-7.522955,-1.167165
122.93,-15.11615,-29.25413,3.841472,-37.32829,-6.425784,-1.291906
122.94,-15.35239,-32.4214,5.014637,-39.66113,-5.116129,-1.011427
122.95,-18.52141,-34.16877,6.843754,-41.82497,-4.112952,-0.2217339
122.96,-22.99633,-34.98222,8.680621,-43.60209,-4.167198,0.9866785
122.97,-27.75249,-34.41251,9.494812,-45.08898,-4.531172,2.709304
122.98,-32.57139,-32.32216,9.600304,-46.33889,-5.228871,4.477925
122.99,-36.41686,-29.79284,9.603054,-47.25583,-6.768009,5.507101
123,-38.59445,-28.18796,10.04177,-47.80653,-8.380893,5.805329
123.01,-38.47121,-28.55043,11.11094,-48.22926,-9.39432,6.012064
123.02,-35.65742,-31.18399,12.32911,-48.68322,-9.270329,6.672516
123.03,-32.59339,-34.28901,12.93856,-49.21193,-8.083414,7.385964
123.04,-31.54521,-36.06889,12.07662,-49.7034,-5.904072,7.733439
123.05,-32.4394,-36.83883,11.90689,-50.04412,-2.89304,7.600699
123.06,-34.5785,-37.57078,13.39128,-49.80639,-0.6162053,6.819756
123.07,-37.05531,-38.45421,13.91424,-48.68197,0.2692305,5.446355
123.08,-39.3159,-39.14891,11.79364,-46.39914,0.09374321,3.693732
123.09,-41.32375,-39.43114,6.988244,-43.21612,-0.4317187,2.146094
123.1,-43.17362,-39.2494,2.312332,-39.91111,-1.065923,1.388149
123.11,-43.33336,-39.11866,-0.593207,-36.6236,-2.778299,1.568136
123.12,-39.02392,-39.67537,-1.897112,-33.23209,-6.015064,2.355329
123.13,-29.29263,-40.72255,-1.906612,-29.77134,-10.07102,3.30426
123.14,-16.13058,-42.1107,-0.938182,-26.35309,-14.20822,4.289439
123.15,-3.892968,-43.5006,1.603384,-23.11432,-17.55773,5.574096
123.16,4.152199,-43.29361,5.090131,-20.26528,-20.40427,6.935247
123.17,7.810934,-40.98803,7.276473,-17.90345,-23.24532,7.785436
123.18,7.458459,-36.70084,7.345468,-16.01959,-25.85288,7.854931
123.19,4.377933,-30.98175,5.167625,-14.37121,-27.91548,7.17323
123.2,1.092921,-25.61039,1.703127,-12.66733,-29.52561,5.821578
123.21,-0.7351967,-21.96641,-1.413398,-10.81022,-30.01632,4.266191
123.22,-0.247732,-20.17004,-3.071527,-8.697869,-28.76291,3.205268
123.23,3.047029,-19.50859,-2.62056,-6.123306,-26.66582,2.853793
123.24,8.880356,-19.44034,-0.4174697,-3.074527,-24.32699,3.153021
123.25,16.42981,-19.37285,2.62631,0.1647381,-22.45587,3.987211
123.26,24.65621,-18.5889,5.330863,3.444,-21.67593,5.325364
123.27,32.14642,-16.42281,7.470708,6.555525,-22.16214,6.806756
123.28,37.77976,-12.63608,7.815434,9.314075,-24.11975,7.707191
123.29,41.41425,-9.111839,6.181052,11.50742,-25.99612,7.668944
123.3,42.38793,-6.904749,4.673411,13.29079,-26.58932,7.17398
123.31,40.79379,-6.239548,4.645413,15.05441,-26.17985,7.017241
123.32,37.79201,-7.018241,5.979067,17.02752,-26.04786,6.944997
123.33,34.34851,-8.13716,6.220049,19.2361,-26.67957,6.272795
123.34,31.0245,-8.784614,4.510423,21.64443,-26.78231,4.642414
123.35,28.10571,-8.569879,1.505141,24.39548,-25.59214,2.556065
123.36,25.65089,-6.658017,-0.8704369,27.46551,-23.26156,0.7959423
123.37,23.57279,-2.261336,-1.836117,30.43104,-20.47626,-0.2722303
123.38,22.61586,4.373933,-1.768622,32.76038,-17.18876,-0.5257119
123.39,23.01533,11.98038,-1.190164,34.24202,-13.40628,0.055246
123.4,23.98901,19.15036,-0.3899717,34.82623,-9.733045,1.173165
123.41,24.61822,24.63021,0.592957,34.61774,-6.746511,2.082599
123.42,24.32199,28.16421,1.669379,33.43333,-3.162521,2.788298
123.43,22.58336,30.979,4.324186,31.36948,2.455822,4.058706
123.44,19.21286,34.11728,8.231653,28.78491,8.401641,5.805579
123.45,14.98316,37.09831,10.86646,25.98537,13.71601,7.118484
123.46,10.01977,39.17816,11.92214,23.18882,18.89013,7.617448
123.47,4.351435,39.85261,12.81907,20.53226,24.27824,7.780936
123.48,-1.275908,38.87493,13.1228,18.11419,29.12239,7.99542
123.49,-6.672516,37.23155,12.04563,15.93584,33.28409,8.328146
123.5,-11.7679,36.23962,10.20676,13.8155,37.8835,8.940852
123.51,-15.70886,35.88165,8.307398,11.72015,41.96046,9.433316
123.52,-17.67722,35.57567,6.402286,9.910282,44.37503,8.900855
123.53,-18.10244,35.42993,4.502674,8.317397,45.40996,6.811007
123.54,-18.03169,35.9334,2.199841,6.801507,46.09666,3.676234
123.55,-18.49216,37.54253,-0.7771937,5.294366,47.51781,0.8074415
123.56,-20.57626,40.6473,-3.553992,3.799725,50.3251,-0.510963
123.57,-24.66546,45.07548,-4.972889,2.20484,54.06058,0.2237338
123.58,-29.75684,49.6744,-5.163376,0.4562169,56.31342,1.964108
123.59,-34.58175,52.43345,-5.568846,-1.206913,55.13575,2.975784
123.6,-38.26523,51.62451,-6.084559,-2.526567,52.04823,2.75755
123.61,-39.9626,46.14816,-5.218122,-3.282012,50.12137,2.372328
123.62,-38.68245,36.75384,-2.278835,-3.334758,49.30268,2.660307
123.63,-34.498,26.04786,1.79662,-2.61806,48.23375,3.676733
123.64,-28.68892,16.20258,5.990316,-1.391399,46.11891,5.202123
123.65,-22.46187,7.99367,9.717795,0.2814796,42.30593,6.875751
123.66,-17.12751,2.189591,12.12312,2.257336,35.91515,8.084414
123.67,-13.8425,-0.4299688,11.87164,4.230943,27.79074,8.40939
123.68,-11.65441,-0.5307115,8.347645,5.903572,20.19354,8.076164
123.69,-8.170908,0.82844,4.310937,7.341218,14.95767,7.945674
123.7,-2.155094,2.958536,3.380005,8.748116,11.72015,8.505383
123.71,6.427534,4.929393,5.702086,10.19001,8.26815,9.459314
123.72,16.39306,6.013064,9.255079,11.58866,3.157521,10.32425
123.73,25.70939,6.492029,11.7234,12.79957,-3.627737,10.47799
123.74,32.00843,7.239975,10.46849,13.55677,-11.76165,9.10559
123.75,33.62181,8.699369,4.898395,13.69576,-19.38284,5.913321
123.76,30.88576,10.35575,-1.339403,13.23304,-24.16625,1.841367
123.77,25.26967,11.62866,-4.539421,12.18737,-25.39016,-1.860115
123.78,18.95163,11.32343,-4.729907,10.65573,-23.94201,-4.580418
123.79,12.64933,8.839359,-3.153522,8.718868,-20.83274,-6.053561
123.8,5.499601,4.869147,-0.08049417,6.584523,-16.91177,-6.162053
123.81,-2.302333,0.07099485,3.153522,4.652163,-13.45278,-5.23887
123.82,-9.462064,-4.577418,5.136628,3.232766,-11.00145,-4.126451
123.83,-15.27789,-7.912177,5.65009,2.372328,-9.641301,-3.663234
123.84,-18.84388,-10.03302,5.627092,2.011104,-8.82386,-4.301688
123.85,-19.04562,-11.0202,5.65059,2.118846,-7.207977,-5.523849
123.86,-15.95559,-10.57448,6.535027,2.603311,-4.086454,-6.381288
123.87,-10.42324,-9.183584,7.440961,3.773477,-0.5732085,-6.809257
123.88,-3.869969,-7.576201,5.989316,5.697837,2.524067,-7.258724
123.89,2.222089,-5.808829,2.153594,7.813184,5.388859,-7.716441
123.9,7.210477,-3.210267,-1.880614,9.781041,7.758188,-8.086414
123.91,11.04245,0.6842004,-5.189624,11.80814,8.68212,-8.696119
123.92,13.46977,5.800079,-8.311897,13.64826,8.536381,-9.539309
123.93,15.06316,11.0957,-10.80097,15.2329,8.199656,-9.809789
123.94,17.52523,14.5272,-12.38685,17.04851,7.306971,-8.626875
123.95,20.85449,15.28664,-13.33128,19.61608,4.897395,-6.135555
123.96,24.42823,13.66601,-14.17647,22.60086,0.9911782,-3.322009
123.97,28.2777,11.33543,-14.60244,25.4724,-3.742979,-0.9174335
123.98,32.11292,9.913781,-14.38321,28.00297,-9.041595,1.091171
123.99,35.30744,9.93478,-13.38878,30.27481,-13.37303,2.794297
124,37.44704,11.50392,-12.20411,32.56814,-16.27382,4.170197
124.01,38.46546,14.95867,-10.51499,34.67299,-17.00002,5.907822
124.02,38.33197,19.96705,-7.129983,36.35836,-15.49313,8.334146
124.03,37.91025,24.98444,-3.290011,37.71302,-14.93592,10.19101
124.04,37.73001,28.74017,-2.015854,38.61045,-16.40131,10.41799
124.05,37.942,30.88151,-2.473321,38.78444,-17.2745,9.461314
124.06,38.02899,31.87119,-1.249159,37.89025,-15.75036,8.540131
124.07,37.04906,32.74313,2.778299,35.33769,-11.95813,8.350645
124.08,34.46925,34.31576,8.909604,31.36348,-7.843931,8.663122
124.09,30.72477,35.55617,15.44488,27.03329,-4.299688,9.090342
124.1,26.12886,34.431,19.91081,22.99283,-2.006605,8.945601
124.11,21.13847,30.70252,21.07172,19.48434,-1.3764,7.880179
124.12,15.99259,26.49433,19.50059,16.28682,-0.909934,6.693515
124.13,10.45874,23.92852,17.212,13.20179,1.51914,6.868252
124.14,5.033135,22.41088,16.51755,10.16601,4.717158,8.883856
124.15,1.300406,20.02305,18.81489,7.229726,6.948746,12.27011
124.16,0.1814868,15.8021,23.34381,4.328686,7.197728,16.02559
124.17,1.726375,9.350822,27.565,1.720625,5.031885,19.06337
124.18,4.587168,1.450895,30.19656,-0.3939714,1.333903,20.79824
124.19,6.181552,-5.306865,30.65528,-2.107597,-2.21059,21.14722
124.2,5.598094,-9.309575,28.35394,-3.432751,-5.408608,20.0013
124.21,4.347185,-10.71247,24.98569,-4.40693,-7.689193,17.89395
124.22,3.503246,-9.952278,23.06308,-5.146127,-8.070415,16.04734
124.23,3.051529,-7.885428,21.94966,-5.731085,-7.058738,15.33289
124.24,2.979784,-5.860825,20.0278,-6.269795,-5.863325,15.56537
124.25,2.699304,-4.056956,17.30125,-6.963245,-4.465177,16.31182
124.26,1.668879,-2.428824,14.65244,-7.766437,-2.848294,16.99502
124.27,-0.1954858,-1.963358,12.79282,-8.444888,-2.385827,16.87453
124.28,-2.609311,-3.201768,11.92489,-8.84236,-3.271763,15.8371
124.29,-5.262118,-5.966568,11.62766,-9.010847,-4.859148,14.26772
124.3,-7.597949,-9.826788,11.0912,-8.81811,-6.957496,12.53659
124.31,-10.23601,-13.45327,9.51606,-8.13191,-9.120589,10.74947
124.32,-13.90799,-15.13365,6.254297,-6.977744,-11.0177,8.388142
124.33,-16.75204,-15.09591,1.484892,-5.343363,-12.65233,4.914394
124.34,-16.46806,-15.1704,-3.073277,-3.343508,-12.14687,0.744696
124.35,-13.18604,-15.79386,-5.555347,-1.210162,-8.55838,-2.880291
124.36,-8.615625,-16.10133,-5.23737,0.7941924,-3.413002,-5.133128
124.37,-4.701659,-14.65419,-3.297511,2.714553,0.6994493,-6.296544
124.38,-2.533066,-11.08695,-2.437573,4.532422,2.392076,-7.201228
124.39,-2.118846,-7.199728,-3.58449,6.147804,2.815296,-7.85918
124.4,-3.254764,-4.729907,-4.921144,7.517705,3.375255,-7.628197
124.41,-5.429856,-3.502996,-5.753583,8.653373,3.461999,-6.703764
124.42,-6.893001,-3.254514,-7.437711,9.683048,2.294834,-6.122556
124.43,-5.698337,-4.720408,-9.680048,10.75697,0.8914354,-6.517278
124.44,-1.78887,-7.896428,-10.98995,12.01263,0.4112202,-7.622447
124.45,3.822723,-12.47235,-11.24044,13.58027,0.634704,-8.801112
124.46,9.878534,-16.99727,-11.44942,15.69711,0.924183,-9.454064
124.47,15.7951,-18.48841,-12.73908,18.11869,1.65138,-9.142087
124.48,20.78374,-14.09773,-14.58094,20.49776,2.284585,-7.986921
124.49,24.38698,-5.146377,-16.01234,22.65836,1.757623,-6.708514
124.5,27.48501,4.875147,-15.9181,24.44898,0.03649735,-5.845826
124.51,30.67953,13.63826,-13.94674,25.5324,-2.318832,-5.504851
124.52,33.99154,19.67157,-11.0362,25.73339,-4.816401,-5.808829
124.53,35.68966,23.58929,-8.989099,24.60422,-6.780509,-6.910999
124.54,33.64356,26.2726,-8.788113,21.74292,-7.221976,-8.589128
124.55,27.19353,27.85673,-9.507311,18.08994,-5.538599,-10.15526
124.56,17.188,27.71949,-10.14151,14.66844,-2.109097,-11.17994
124.57,5.704337,25.94187,-10.73122,11.41417,1.874614,-11.46292
124.58,-5.462104,23.11007,-10.72547,8.053416,6.730262,-10.70447
124.59,-14.98541,19.98805,-9.677798,4.799152,12.49259,-8.950851
124.6,-22.48112,17.75521,-8.179907,1.747873,17.49298,-7.234725
124.61,-27.30602,15.75261,-7.019741,-1.159916,20.40477,-6.227049
124.62,-29.15939,13.07205,-5.074882,-4.00546,22.38513,-5.400609
124.63,-28.89991,10.06302,-2.48982,-6.794508,24.26149,-4.14095
124.64,-27.46226,7.117234,-0.08674371,-9.512811,25.95637,-2.34383
124.65,-24.55272,4.169948,2.269336,-12.16962,26.55507,-0.3289762
124.66,-20.78574,1.78862,4.498424,-14.69518,25.80138,1.52239
124.67,-17.00427,0.2367328,5.892073,-17.00927,24.22574,2.280585
124.68,-13.36753,-1.214662,5.551098,-19.10887,21.82217,1.65238
124.69,-10.75547,-2.612811,4.608916,-21.14122,20.50451,0.9129338
124.7,-10.286,-2.910039,3.886468,-22.88084,20.49551,1.347652
124.71,-12.06962,-1.921111,3.350757,-23.95026,19.56383,2.571314
124.72,-14.58319,-0.4887146,2.151094,-24.41948,16.66054,3.374005
124.73,-16.68254,0.7101985,0.1667379,-24.49572,12.48759,3.079777
124.74,-17.82071,0.9954278,-2.233338,-24.14025,7.885678,1.800619
124.75,-17.9172,0.05724585,-4.677161,-23.56704,3.933715,0.3882219
124.76,-17.54298,-1.664129,-6.565774,-23.12107,1.440396,-0.3099775
124.77,-17.06126,-3.704482,-7.739689,-22.7246,-0.13774,-0.3247265
124.78,-15.8736,-6.199051,-8.123411,-22.15514,-1.38215,-0.01299906
124.79,-13.777,-9.117339,-6.341041,-21.4462,-2.21034,0.7694442
124.8,-11.06745,-12.02263,-2.429324,-20.636,-3.273263,2.155094
124.81,-8.239403,-14.59019,1.040925,-19.97155,-5.057883,3.880969
124.82,-6.48428,-16.47706,2.862543,-19.73282,-6.509528,5.615593
124.83,-5.680338,-17.95245,3.931965,-19.78482,-7.278472,6.976494
124.84,-4.865397,-19.60983,5.128378,-19.82431,-8.528381,7.44996
124.85,-3.899217,-21.94541,6.858753,-19.82281,-10.53524,7.002243
124.86,-3.224766,-24.55747,9.290076,-19.94705,-12.49084,6.335041
124.87,-2.598312,-26.75106,11.16744,-20.35378,-14.03273,6.041312
124.88,-1.79387,-28.16596,10.75547,-20.99298,-15.37564,6.043562
124.89,-1.325404,-29.28713,9.11059,-21.70493,-16.93902,5.954068
124.9,-0.8406891,-30.67453,8.302898,-22.51687,-18.97562,5.425607
124.91,0.3734729,-32.61139,8.41564,-23.26606,-21.75292,4.476175
124.92,2.320582,-35.45543,9.182835,-23.99501,-24.33924,3.733979
124.93,4.026958,-38.12724,10.40075,-24.8767,-26.40134,3.715231
124.94,4.853398,-39.98685,10.67823,-25.77213,-28.2262,4.290939
124.95,5.053134,-41.11677,9.736294,-26.63432,-30.91676,4.819651
124.96,4.756655,-41.66798,8.495134,-27.36877,-34.25227,5.233871
124.97,4.371683,-41.77247,7.849681,-27.84473,-37.79226,5.604344
124.98,5.127129,-41.98421,7.177979,-28.05197,-41.71622,5.489852
124.99,7.03074,-42.87889,5.65259,-27.98922,-45.22622,4.522672
125,9.211332,-44.93724,3.72723,-27.6485,-47.45156,2.798547
125.01,11.15094,-48.14351,2.0671,-26.64307,-48.9582,0.6642019
125.02,12.4831,-51.88224,0.7101985,-24.52722,-49.79339,-1.295156
125.03,12.95906,-55.26649,0.3609738,-21.22546,-49.42692,-2.233838
125.04,13.26379,-57.27735,0.9576806,-17.1905,-48.43274,-2.004105
125.05,13.58277,-57.15136,0.7751938,-12.96131,-47.81754,-1.347402
125.06,13.91699,-54.59704,-0.3557242,-8.756866,-47.5233,-0.7756938
125.07,14.89767,-49.89013,-0.5954568,-4.513423,-47.19158,-0.2234838
125.08,16.87703,-43.79782,0.5717086,-0.4627165,-46.99834,0.3114774
125.09,19.73307,-37.51228,2.147594,3.333258,-46.47238,0.9634302
125.1,23.57529,-31.91294,3.262764,6.861253,-44.76176,1.966357
125.11,28.65517,-26.76381,3.917216,10.37325,-42.37593,3.539494
125.12,34.70723,-21.84817,5.006137,14.08448,-40.6663,5.335114
125.13,41.25576,-17.35574,6.092058,17.9737,-41.10552,6.33954
125.14,47.5908,-13.43053,5.841577,21.77742,-42.7364,5.945069
125.15,52.58094,-9.707796,4.897395,25.16968,-42.75265,4.731407
125.16,54.98027,-5.452605,4.954891,28.17046,-40.14184,3.461999
125.17,53.96484,-0.1124918,5.260619,30.63228,-36.46886,2.318332
125.18,50.03262,5.807579,4.509923,32.3614,-32.68313,1.345652
125.19,44.13805,11.00495,2.963035,33.36233,-29.70085,0.441968
125.2,36.56585,14.68619,0.5009637,33.66131,-27.73899,-0.4867147
125.21,27.74274,17.02427,-2.262336,33.05085,-25.5859,-1.232411
125.22,19.3436,18.63315,-4.135201,31.41272,-21.84617,-1.232661
125.23,13.31728,19.2916,-4.128451,28.74667,-16.23507,-0.1782371
125.24,10.26101,18.67565,-1.566386,25.22917,-9.751043,1.552137
125.25,9.578055,16.92227,2.102848,21.21896,-3.623737,2.965285
125.26,10.35625,14.40921,4.610166,17.249,1.502891,3.390254
125.27,10.87446,11.92764,6.427034,13.47502,5.549098,2.942287
125.28,9.906782,10.72997,6.76101,9.675798,9.151836,1.819868
125.29,6.398786,11.69315,3.874469,5.767332,13.17729,0.4124701
125.3,0.1264908,14.30996,-0.1284907,1.771122,18.98088,-0.3019781
125.31,-7.410963,17.77496,-1.92861,-2.138095,25.63964,0.2967285
125.32,-14.59819,21.06547,-1.250159,-5.918321,31.27498,2.023603
125.33,-21.23396,22.84634,1.081422,-9.559057,35.45143,4.13995
125.34,-27.73574,22.42937,3.657235,-13.1743,37.93975,5.635342
125.35,-33.48432,19.2991,4.372433,-16.50955,39.46389,5.992316
125.36,-38.66695,13.80175,4.118201,-19.21761,41.28351,5.474103
125.37,-44.0788,8.449388,4.190196,-21.11222,43.51984,4.640163
125.38,-49.6314,5.418357,4.100953,-22.20264,45.76393,4.074455
125.39,-54.92102,5.142877,4.176447,-22.63861,48.19876,4.026458
125.4,-59.45794,7.394214,3.852721,-22.28613,50.40734,4.13195
125.41,-62.32448,11.48142,1.169665,-21.03522,52.06248,3.86122
125.42,-63.34116,16.27207,-2.882791,-19.06937,53.39838,3.300511
125.43,-63.42815,21.60468,-5.061633,-17.01252,55.27349,3.272763
125.44,-62.99569,27.40676,-4.368683,-15.27764,57.60057,4.261441
125.45,-60.67935,32.75262,-2.06485,-13.96299,59.3007,5.810329
125.46,-55.61597,36.84233,0.6314542,-12.98556,59.9979,7.150482
125.47,-48.2625,38.77369,3.510496,-12.31411,59.60343,7.774187
125.48,-39.60838,38.28822,6.534526,-11.7969,57.66307,7.299721
125.49,-32.31666,36.91108,8.184657,-11.38417,54.72603,5.962318
125.5,-29.21188,36.58635,7.510705,-11.36468,52.64119,4.603916
125.51,-30.15257,36.99582,5.870574,-11.85114,52.17022,3.848471
125.52,-33.84255,37.14156,4.528672,-12.68283,52.72893,3.742979
125.53,-39.55613,36.24037,3.735229,-13.72226,53.29739,3.991211
125.54,-45.4852,33.08935,4.13095,-14.87542,52.93766,4.209695
125.55,-50.45909,27.59275,5.182874,-15.97084,51.53526,3.945964
125.56,-54.68829,21.06872,5.204373,-17.02227,50.16187,3.289011
125.57,-58.47776,15.07041,4.809152,-17.8857,49.67065,2.614561
125.58,-61.3728,11.09995,4.910144,-18.32117,49.34392,1.897612
125.59,-63.09867,10.55598,5.822328,-18.27368,48.98145,1.172415
125.6,-63.34316,12.96306,7.381965,-17.74796,48.2215,0.3934715
125.61,-61.29506,16.5658,7.917176,-16.72679,46.8986,-0.6519527
125.62,-57.70657,20.70925,7.112235,-15.47363,45.94467,-2.015854
125.63,-53.61611,24.87645,5.511351,-14.23597,45.92117,-3.715481
125.64,-49.41567,28.08921,3.075527,-13.14155,45.98667,-5.919071
125.65,-46.28389,30.15131,0.82794,-12.26136,47.19933,-8.487885
125.66,-44.88025,31.16874,-0.5577096,-11.56266,49.48116,-11.43267
125.67,-44.62452,30.57378,-2.051351,-10.96546,52.19322,-14.30746
125.68,-45.40421,29.37912,-4.218444,-10.28051,55.52098,-16.15908
125.69,-46.47713,28.76791,-6.859503,-9.250079,58.68225,-16.41456
125.7,-46.59337,28.86191,-9.184084,-7.86918,60.28763,-15.31139
125.71,-45.09173,29.58461,-11.19694,-6.2088,59.43769,-13.55177
125.72,-41.27826,30.45329,-13.844,-4.225944,56.16418,-11.59466
125.73,-33.86655,29.66135,-15.64212,-2.022353,51.22954,-9.468814
125.74,-22.0904,25.58764,-15.65237,0.2822295,45.73069,-6.866502
125.75,-7.72794,18.99712,-14.54995,2.397826,39.87286,-3.773726
125.76,6.018064,12.13437,-12.75883,4.103952,33.61856,-0.7741939
125.77,17.07376,6.638519,-11.0847,5.483852,26.57632,1.353652
125.78,24.57072,3.199018,-10.68048,6.718513,18.19243,2.0691
125.79,28.76266,1.178415,-12.13587,7.915426,9.190584,1.526389
125.8,30.00282,0.2427324,-14.50495,8.884106,0.4769654,0.3357257
125.81,28.94565,0.4637164,-17.13676,9.591805,-7.081237,-0.8981849
125.82,27.01154,1.205913,-19.44834,10.00103,-13.34078,-1.867865
125.83,25.15018,1.503391,-20.31653,10.23851,-18.6059,-2.20934
125.84,24.12375,0.9631802,-18.52141,10.42674,-22.7616,-1.529889
125.85,24.55647,-0.6299543,-14.16072,10.76897,-27.12653,0.1532389
125.86,26.9203,-3.419252,-8.748116,11.18444,-32.10692,2.439573
125.87,30.80027,-7.134733,-3.798225,11.62691,-37.67377,4.69166
125.88,35.84265,-11.30018,-0.6387037,12.13112,-43.99406,6.074059
125.89,41.98271,-16.17383,1.081172,12.72183,-51.25404,5.887323
125.9,48.58073,-22.0549,2.495819,13.38253,-58.82399,4.102952
125.91,55.201,-28.57443,3.848221,14.06648,-65.98846,1.371401
125.92,61.24506,-35.15045,4.83315,14.60569,-71.51231,-1.254909
125.93,65.61925,-41.10377,5.678088,14.93292,-74.82207,-3.191519
125.94,67.53986,-45.74418,5.665339,15.21315,-76.92168,-4.55717
125.95,66.77041,-48.61497,4.41468,15.58787,-78.74104,-5.486602
125.96,64.07986,-49.80064,3.715731,16.20583,-80.33468,-6.286294
125.97,60.51711,-49.17068,3.736229,17.15576,-82.52576,-7.988421
125.98,56.76913,-46.32939,2.055851,18.33542,-83.67644,-10.53949
125.99,52.71618,-41.67748,0.03474748,19.51983,-81.48584,-12.66408
126,48.67272,-35.94514,-0.1877364,20.95423,-77.45413,-13.66951
126.01,45.91292,-30.21106,-0.8671871,22.87884,-73.7084,-14.00373
126.02,44.67976,-25.07893,-3.270513,25.07843,-70.3514,-13.94549
126.03,45.01924,-20.75475,-5.703587,27.23153,-66.55093,-13.07355
126.04,46.87585,-17.62547,-6.530777,29.24738,-62.1405,-11.48317
126.05,49.86464,-15.59237,-6.605271,31.11174,-56.85088,-9.680048
126.06,53.29714,-14.10548,-6.232798,32.39465,-49.74915,-7.670944
126.07,57.2351,-12.93781,-4.524422,33.25434,-42.32193,-5.719835
126.08,61.46754,-11.48642,-2.561814,34.10278,-37.10531,-4.297439
126.09,64.92704,-9.591305,-1.397399,34.68848,-33.63856,-3.269013
126.1,66.9124,-7.222227,-1.603884,34.59449,-31.087,-2.396326
126.11,66.9329,-4.249192,-3.85997,33.82155,-29.6026,-1.907612
126.12,63.72813,-0.3704731,-7.711691,32.33715,-28.93565,-2.06335
126.13,57.50333,3.993461,-10.87921,30.3488,-27.00804,-2.417325
126.14,50.02163,7.720191,-11.36668,28.47819,-24.43773,-2.695555
126.15,42.50692,10.25001,-10.02852,26.8358,-22.65861,-3.006782
126.16,35.88815,11.00045,-8.079165,25.28042,-21.05347,-3.383755
126.17,30.22206,10.351,-6.146554,23.67528,-19.81006,-3.612238
126.18,24.89919,9.456565,-3.72523,22.1319,-17.9087,-3.481997
126.19,19.49784,9.569806,-0.7654445,20.39377,-15.61412,-3.374506
126.2,14.04448,11.14194,1.507391,18.36017,-13.36603,-3.58299
126.21,8.505383,14.01348,2.365579,15.98734,-10.28275,-4.190196
126.22,3.091776,17.43349,2.199841,13.37278,-6.136555,-4.747906
126.23,-1.64988,20.34777,2.910539,10.77347,-0.400471,-4.568919
126.24,-5.688338,22.29613,5.022386,8.100663,6.005565,-3.613738
126.25,-9.276828,23.59829,6.824255,5.465854,11.7799,-2.361079
