地点名:尾久橋　地盤上/橋脚上,,,,,,
ファイル名:11031101.SMC,,,,,,
起動時刻:2011/03/11 14:47:41,,,,,,
チャンネル数:6,,,,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,,,,
Time,N-S,E-W,U-D,N-S,E-W,U-D
235.97,6.157054,9.990526,-2.75305,2.304083,11.20219,-2.606061
235.98,6.615021,9.923531,-2.650808,2.557315,11.26568,-2.607811
235.99,7.018991,9.876284,-2.61631,2.985284,11.30493,-2.615561
236,7.335718,9.810289,-2.61831,3.264263,11.30968,-2.658807
236.01,7.632697,9.681298,-2.658807,3.627987,11.26768,-2.711554
236.02,7.86343,9.553058,-2.721053,4.234943,11.16219,-2.739301
236.03,8.00667,9.483812,-2.816796,4.733157,11.03345,-2.75955
236.04,8.068915,9.387569,-2.909039,5.032885,10.89496,-2.787048
236.05,8.185906,9.216582,-3.009032,5.24462,10.70447,-2.825545
236.06,8.313148,9.039345,-2.990033,5.24212,10.46599,-2.859543
236.07,8.452137,8.890356,-2.90379,5.10688,10.18926,-2.869542
236.08,8.532632,8.771614,-2.847294,5.268118,9.873034,-2.862042
236.09,8.602126,8.69487,-2.780048,5.411858,9.538559,-2.799297
236.1,8.620375,8.633624,-2.726552,5.37361,9.213332,-2.696054
236.11,8.583128,8.527632,-2.671556,5.487352,8.845109,-2.610811
236.12,8.508133,8.41214,-2.62581,5.537099,8.428139,-2.567814
236.13,8.497384,8.254151,-2.677306,5.64784,8.026168,-2.574063
236.14,8.40414,8.049167,-2.697054,5.707836,7.647196,-2.586812
236.15,8.305648,7.850431,-2.702054,5.682838,7.257974,-2.588562
236.16,8.251902,7.632697,-2.766799,5.564096,6.875751,-2.581063
236.17,8.224403,7.401713,-2.831295,5.331364,6.513278,-2.546065
236.18,8.184406,7.159481,-2.851043,5.220871,6.223799,-2.517817
236.19,8.103912,6.852503,-2.857793,5.124878,5.967068,-2.493819
236.2,7.920926,6.497279,-2.772299,5.004637,5.726085,-2.489069
236.21,7.73144,6.192301,-2.61681,4.8299,5.510351,-2.48007
236.22,7.510956,5.918571,-2.48832,4.719158,5.331364,-2.462322
236.23,7.322469,5.708336,-2.372328,4.621415,5.207872,-2.439073
236.24,7.122984,5.601844,-2.305833,4.513673,5.128128,-2.354329
236.25,6.913499,5.595594,-2.279835,4.395681,5.058383,-2.196841
236.26,6.643768,5.628092,-2.252087,4.082704,4.97264,-2.052851
236.27,6.272045,5.65309,-2.184592,3.86172,4.920643,-1.949109
236.28,5.775331,5.622092,-2.037102,3.668984,4.900395,-1.890613
236.29,5.350612,5.593345,-1.864115,3.441251,4.891895,-1.860365
236.3,4.989139,5.621593,-1.766622,3.297261,4.915644,-1.812869
236.31,4.651663,5.694587,-1.716626,3.087026,4.96139,-1.733624
236.32,4.254442,5.758832,-1.742124,2.946537,5.030135,-1.642631
236.33,3.86422,5.739834,-1.836367,2.955536,5.113629,-1.541888
236.34,3.465999,5.639841,-1.883613,2.810296,5.208122,-1.470643
236.35,3.113274,5.476853,-1.844866,2.606311,5.301616,-1.451895
236.36,2.831045,5.259119,-1.830367,2.542066,5.392609,-1.440396
236.37,2.699054,5.053134,-1.853866,2.316832,5.485852,-1.409898
236.38,2.660807,4.839149,-1.836867,2.123596,5.572096,-1.3769
236.39,2.696305,4.612416,-1.802119,2.200341,5.649341,-1.359901
236.4,2.689555,4.385932,-1.728375,2.158594,5.739834,-1.37315
236.41,2.677306,4.242192,-1.640881,2.014354,5.834077,-1.432396
236.42,2.667557,4.116702,-1.538638,2.093848,5.924571,-1.52114
236.43,2.674056,3.987711,-1.437146,2.313082,5.985816,-1.599384
236.44,2.707054,3.761727,-1.459894,2.315832,6.058561,-1.617133
236.45,2.785798,3.528494,-1.526889,2.416825,6.144305,-1.589885
236.46,2.827295,3.400003,-1.560637,2.658057,6.226299,-1.567886
236.47,2.89804,3.253764,-1.582385,2.819296,6.257297,-1.581885
236.48,2.933287,3.022781,-1.552137,2.941287,6.224299,-1.668629
236.49,3.009282,2.75705,-1.52164,3.087526,6.168303,-1.760122
236.5,3.17002,2.453572,-1.51489,3.360756,6.083559,-1.781621
236.51,3.420752,2.19909,-1.525389,3.612988,5.958068,-1.719125
236.52,3.71798,2.003855,-1.502641,3.907467,5.816329,-1.627132
236.53,4.017209,1.803119,-1.412648,4.358434,5.65409,-1.574386
236.54,4.210945,1.534639,-1.317405,4.8294,5.491602,-1.586135
236.55,4.460677,1.166915,-1.273158,5.191874,5.306365,-1.629132
236.56,4.752155,0.7761937,-1.308905,5.540598,5.10138,-1.635631
236.57,5.009887,0.4359684,-1.327404,5.830827,4.866147,-1.578636
236.58,5.263868,0.1127418,-1.340653,6.091808,4.599417,-1.51214
236.59,5.609843,-0.27598,-1.388149,6.421784,4.323687,-1.465144
236.6,5.880324,-0.7209477,-1.348652,6.724762,4.018209,-1.482393
236.61,6.132555,-1.226161,-1.295406,6.987743,3.699732,-1.529139
236.62,6.368538,-1.739374,-1.331154,7.31172,3.379255,-1.543138
236.63,6.683516,-2.161593,-1.416897,7.631697,3.03428,-1.509891
236.64,6.958996,-2.469321,-1.503141,7.952174,2.684556,-1.410898
236.65,7.17223,-2.658307,-1.481643,8.268901,2.312582,-1.294406
236.66,7.380465,-2.806297,-1.395649,8.490385,1.907362,-1.194913
236.67,7.648196,-2.952036,-1.257159,8.703369,1.471893,-1.060673
236.68,7.854431,-3.118274,-1.044674,8.880607,1.001427,-0.8924353
236.69,7.99817,-3.259764,-0.7886928,8.996098,0.5024636,-0.7001992
236.7,8.203655,-3.397254,-0.6219549,9.129838,0.0207485,-0.524712
236.71,8.41489,-3.456749,-0.4847149,9.271328,-0.4507173,-0.4117202
236.72,8.507883,-3.525495,-0.2939787,9.24383,-0.9046844,-0.344725
236.73,8.565629,-3.71973,-0.2402326,9.342823,-1.37315,-0.2632309
236.74,8.637374,-3.919966,-0.2174842,9.511061,-1.823118,-0.1344903
236.75,8.733867,-4.079704,-0.2109847,9.589305,-2.229838,0.04899645
236.76,8.765115,-4.223444,-0.1864865,9.687298,-2.61306,0.2224839
236.77,8.856108,-4.27719,-0.1992356,9.65205,-2.982034,0.331726
236.78,8.860858,-4.284189,-0.09349322,9.389569,-3.336008,0.3492247
236.79,8.884856,-4.346435,0.07974422,9.143587,-3.665484,0.3284762
236.8,8.940351,-4.375183,0.2082349,8.996598,-3.947714,0.3572241
236.81,8.966351,-4.241942,0.3374755,8.743366,-4.221694,0.4787153
236.82,8.937602,-4.088203,0.4087204,8.518132,-4.526922,0.6432034
236.83,8.880607,-3.898717,0.5307115,8.460637,-4.8259,0.7771937
236.84,8.851358,-3.751728,0.6537026,8.338646,-5.119879,0.8469386
236.85,8.82586,-3.684733,0.7251974,8.160408,-5.399858,0.8906854
236.86,8.736867,-3.632487,0.8299398,7.936675,-5.619093,0.9604304
236.87,8.639374,-3.59349,1.021176,7.59295,-5.741084,1.056673
236.88,8.559629,-3.546743,1.125418,7.299471,-5.766082,1.147167
236.89,8.435638,-3.425502,1.37515,6.977494,-5.723585,1.208912
236.9,8.259901,-3.45425,1.552887,6.717263,-5.687338,1.223411
236.91,8.087414,-3.596239,1.662629,6.364289,-5.65209,1.224411
236.92,7.86068,-3.506746,2.009604,6.041062,-5.578095,1.269658
236.93,7.825433,-3.324759,1.964358,5.870824,-5.423857,1.343653
236.94,7.495956,-3.199268,2.125596,5.735085,-5.208872,1.3799
236.95,7.152731,-3.064528,2.239088,5.650341,-4.995888,1.362901
236.96,6.881251,-3.024031,2.119346,5.435356,-4.779654,1.324904
236.97,6.562274,-2.936287,2.305083,5.297866,-4.542171,1.260159
236.98,6.404786,-2.809546,2.21234,5.071133,-4.253192,1.195163
236.99,6.160304,-2.769049,1.979856,4.83015,-3.918466,1.196163
237,5.835077,-2.740801,1.960608,4.664412,-3.573491,1.256909
237.01,5.637092,-2.676306,1.771122,4.341435,-3.218267,1.337903
237.02,5.271868,-2.62106,1.638631,4.27169,-2.837044,1.386649
237.03,4.987638,-2.500569,1.678378,4.324936,-2.394326,1.405398
237.04,4.715158,-2.418325,1.728625,4.244942,-1.883114,1.38365
237.05,4.489175,-2.334581,1.715626,4.253442,-1.3769,1.329904
237.06,4.269441,-2.20309,1.703627,4.234443,-0.9021846,1.308655
237.07,4.019209,-2.113097,1.778121,4.227943,-0.4324687,1.349902
237.08,3.804224,-1.861865,1.884113,4.249692,0.05124629,1.424147
237.09,3.650985,-1.526889,1.945109,4.27644,0.5317115,1.496891
237.1,3.58599,-1.372651,2.037852,4.359934,0.9891783,1.562387
237.11,3.480998,-1.314655,2.109597,4.41168,1.393149,1.641131
237.12,3.342508,-1.116669,2.142845,4.398181,1.747623,1.743874
237.13,3.257014,-0.8249402,2.087849,4.405681,2.06335,1.860615
237.14,3.194018,-0.6534526,2.126096,4.54667,2.372078,1.960608
237.15,3.137773,-0.5404608,2.274835,4.651163,2.649558,2.006855
237.16,2.999783,-0.4772154,2.309333,4.746906,2.879041,2.024103
237.17,2.959285,-0.4612166,2.236338,4.993388,3.077027,2.028353
237.18,2.961035,-0.4239693,2.169343,5.23987,3.227766,2.024103
237.19,2.89479,-0.3637236,2.056351,5.405358,3.336258,2.036852
237.2,2.785298,-0.3079777,1.863865,5.593345,3.427252,2.081599
237.21,2.784298,-0.3557242,1.746123,5.700837,3.463499,2.130346
237.22,2.76455,-0.4702159,1.816368,5.748333,3.497497,2.174592
237.23,2.773549,-0.5352112,1.92861,5.835077,3.536494,2.194841
237.24,2.825795,-0.4442178,1.982606,5.79083,3.546993,2.155094
237.25,2.89504,-0.3217267,2.060601,5.698837,3.519495,2.096348
237.26,2.961535,-0.192986,2.096848,5.785581,3.4485,2.0731
237.27,2.995033,0.003749728,2.024603,5.999565,3.334758,2.059101
237.28,2.946537,0.2017354,2.010104,6.082059,3.224516,1.999105
237.29,2.952536,0.386472,1.93736,6.160803,3.081777,1.881864
237.3,2.873542,0.5484602,1.79887,6.226299,2.909289,1.769622
237.31,2.823545,0.7494457,1.603384,6.114057,2.727802,1.697127
237.32,2.808046,0.993428,1.387399,6.06356,2.551565,1.645381
237.33,2.749051,1.154666,1.309155,5.960068,2.364079,1.626382
237.34,2.693805,1.176415,1.203663,5.826077,2.157594,1.629132
237.35,2.721803,1.217412,1.212162,5.706836,1.962858,1.663629
237.36,2.813046,1.24416,1.24466,5.479603,1.817368,1.723875
237.37,2.919538,1.302156,1.289407,5.437356,1.678378,1.745124
237.38,3.02903,1.466144,1.321904,5.360111,1.505391,1.684878
237.39,3.118024,1.695627,1.361151,5.202123,1.270158,1.592385
237.4,3.269763,1.942609,1.338403,5.10413,0.9854286,1.51939
237.41,3.353257,2.083599,1.154666,4.818901,0.6857003,1.469893
237.42,3.390004,2.252337,1.212162,4.481425,0.4189696,1.480893
237.43,3.502246,2.226339,0.9746794,4.185946,0.1597384,1.51514
237.44,3.417752,2.06435,1.033925,3.701482,-0.1269908,1.509141
237.45,3.375755,2.047852,1.146667,3.230766,-0.4474676,1.463894
237.46,3.465499,1.990356,0.9486812,2.971035,-0.7416962,1.439896
237.47,3.31176,1.810119,1.125418,2.576563,-0.979179,1.453395
237.48,3.138772,1.542138,1.138168,2.189591,-1.184164,1.452645
237.49,3.007282,1.189664,1.065173,1.943609,-1.390149,1.419147
237.5,2.957286,0.8474386,1.192414,1.693377,-1.559387,1.349902
237.51,3.011532,0.6047062,1.012427,1.595884,-1.699377,1.272908
237.52,2.744301,0.4354684,1.046674,1.477893,-1.854366,1.215412
237.53,2.555315,0.344975,1.083921,1.198913,-1.973607,1.204163
237.54,2.35358,0.2964785,1.043424,0.8704369,-2.046602,1.211162
237.55,2.142595,0.3012282,1.061923,0.5067133,-2.106097,1.140167
237.56,2.033603,0.2949786,0.9964278,0.1452395,-2.188341,0.9996775
237.57,1.822868,0.1824868,0.9189334,-0.1722375,-2.270586,0.869437
237.58,1.52189,0.1084921,0.8651873,-0.385722,-2.320332,0.7574451
237.59,1.278657,0.09149337,0.647953,-0.6677016,-2.318582,0.6677016
237.6,0.9831787,0.0924933,0.3459749,-0.9966778,-2.296834,0.5904572
237.61,0.6936997,0.09274328,0.04749656,-1.132668,-2.266586,0.5292116
237.62,0.3629737,0.06774509,-0.1679878,-1.251909,-2.216339,0.4712158
237.63,0.004249692,0.01849866,-0.2594812,-1.474393,-2.194591,0.3434751
237.64,-0.2819796,-0.0662452,-0.2942287,-1.697377,-2.178592,0.1724875
237.65,-0.4622165,-0.2052351,-0.2844794,-1.865615,-2.127596,0.07299471
237.66,-0.7051989,-0.2679806,-0.1524889,-2.022604,-2.026853,0.04624665
237.67,-0.7704442,-0.1912361,-0.07149482,-2.311832,-1.909362,0.002249837
237.68,-0.7279472,-0.13799,-0.07699442,-2.518317,-1.802869,-0.1157416
237.69,-0.7966923,-0.1599884,-0.1827368,-2.589562,-1.741624,-0.2882291
237.7,-0.9301826,-0.1864865,-0.4517173,-2.76255,-1.702127,-0.4474676
237.71,-0.9271828,-0.2812296,-0.6844504,-2.751301,-1.66213,-0.5459604
237.72,-0.9041845,-0.4177197,-0.7684443,-2.646058,-1.588885,-0.5939569
237.73,-0.9169335,-0.482965,-0.8051916,-2.743051,-1.486142,-0.6364539
237.74,-1.041924,-0.5527099,-0.9144337,-2.776549,-1.355152,-0.7434461
237.75,-1.161416,-0.7471958,-1.080422,-2.630559,-1.211412,-0.8909354
237.76,-1.142667,-0.9819288,-1.187914,-2.594812,-1.061173,-0.9846786
237.77,-1.007427,-1.065923,-1.250159,-2.665307,-0.9631802,-0.9974277
237.78,-0.924433,-1.130918,-1.190664,-2.733302,-0.9069343,-0.9914281
237.79,-0.8206905,-1.267658,-1.147917,-2.634309,-0.8801862,-0.9909282
237.8,-0.8244402,-1.404148,-1.208662,-2.403826,-0.8621875,-0.9824288
237.81,-0.8536881,-1.51589,-1.213912,-2.147344,-0.8774364,-0.9839287
237.82,-0.7236975,-1.628132,-1.185164,-1.843116,-0.9431816,-1.020176
237.83,-0.5554597,-1.672879,-1.10692,-1.604134,-1.061173,-1.076672
237.84,-0.4489675,-1.78887,-1.09692,-1.363651,-1.180914,-1.121419
237.85,-0.3877219,-1.986856,-1.174165,-1.068673,-1.283657,-1.147917
237.86,-0.2929788,-2.148844,-1.233661,-0.896185,-1.416397,-1.145917
237.87,-0.08499384,-2.264836,-1.270408,-0.7364466,-1.604884,-1.114919
237.88,0.0952431,-2.34358,-1.274158,-0.4867147,-1.79862,-1.094671
237.89,0.1262408,-2.501319,-1.298156,-0.3344758,-1.966857,-1.114419
237.9,0.0772444,-2.814796,-1.273658,-0.1407398,-2.094598,-1.190664
237.91,0.1154916,-3.145272,-1.340153,0.124491,-2.178092,-1.292156
237.92,0.1664879,-3.324259,-1.451395,0.3699732,-2.268586,-1.3774
237.93,0.2672306,-3.426002,-1.51414,0.5202123,-2.379328,-1.443395
237.94,0.303978,-3.58299,-1.549388,0.813441,-2.505569,-1.478143
237.95,0.3954713,-3.801724,-1.585635,1.121669,-2.601811,-1.492392
237.96,0.6264546,-3.919966,-1.65063,1.281407,-2.674806,-1.496642
237.97,0.869437,-3.982711,-1.647881,1.540138,-2.777549,-1.51414
237.98,1.036425,-4.00671,-1.505141,1.684378,-2.89354,-1.577136
237.99,1.217912,-4.032207,-1.387149,1.707376,-2.994783,-1.65588
238,1.419647,-4.034458,-1.390149,1.833367,-3.100775,-1.704376
238.01,1.674879,-3.963463,-1.424397,1.891363,-3.201768,-1.668129
238.02,1.900612,-3.882719,-1.425897,2.049602,-3.279012,-1.585135
238.03,2.088349,-3.86397,-1.453145,2.239088,-3.360006,-1.545638
238.04,2.167093,-3.910467,-1.51489,2.301833,-3.437751,-1.589385
238.05,2.139095,-4.039707,-1.547138,2.428574,-3.512745,-1.65863
238.06,2.085099,-4.241942,-1.562137,2.48082,-3.596739,-1.704376
238.07,2.233088,-4.430929,-1.574386,2.425824,-3.660735,-1.717625
238.08,2.551565,-4.511423,-1.566886,2.48707,-3.71698,-1.716126
238.09,2.768799,-4.500174,-1.537639,2.546815,-3.787975,-1.746373
238.1,2.75105,-4.488925,-1.459394,2.537066,-3.840722,-1.802869
238.11,2.806046,-4.480425,-1.494142,2.612311,-3.86947,-1.876864
238.12,2.927288,-4.41068,-1.65113,2.660807,-3.86247,-1.967357
238.13,2.951786,-4.230443,-1.883613,2.683556,-3.86447,-2.046602
238.14,2.861793,-3.995461,-2.06685,2.633059,-3.911467,-2.107347
238.15,2.874792,-3.801224,-2.189841,2.578563,-3.99971,-2.137095
238.16,2.840544,-3.691483,-2.156844,2.634059,-4.089204,-2.145094
238.17,2.774049,-3.669734,-2.099848,2.539316,-4.128201,-2.098348
238.18,2.678806,-3.72623,-2.162093,2.432824,-4.150949,-2.035852
238.19,2.582313,-3.732979,-2.163093,2.331581,-4.176947,-1.991106
238.2,2.511568,-3.757478,-2.096598,2.151344,-4.234443,-1.986356
238.21,2.412075,-3.828473,-1.958358,1.914361,-4.289439,-2.003355
238.22,2.331581,-3.907217,-1.769872,1.555637,-4.297439,-2.010354
238.23,2.261836,-4.021209,-1.641881,1.168915,-4.301188,-1.945859
238.24,2.060101,-4.204695,-1.610133,0.7644446,-4.288189,-1.800619
238.25,1.785621,-4.310187,-1.604134,0.2869792,-4.288189,-1.635131
238.26,1.589635,-4.284189,-1.581385,-0.03374755,-4.309688,-1.509391
238.27,1.464394,-4.312187,-1.393899,-0.2359829,-4.324936,-1.424147
238.28,1.260159,-4.382432,-1.087921,-0.4607166,-4.350184,-1.338153
238.29,1.067423,-4.315937,-0.8999348,-0.5469604,-4.383682,-1.218162
238.3,0.8309398,-4.191946,-0.7401963,-0.635204,-4.41718,-1.057423
238.31,0.565959,-4.094953,-0.5964568,-0.8774364,-4.456677,-0.8786863
238.32,0.2724802,-3.926215,-0.5209622,-1.011177,-4.478925,-0.7514455
238.33,-0.07574451,-3.782726,-0.4457177,-1.162416,-4.507673,-0.6921998
238.34,-0.4622165,-3.757977,-0.3797225,-1.38265,-4.524672,-0.6689515
238.35,-0.7636946,-3.772477,-0.3559742,-1.456644,-4.529922,-0.6177052
238.36,-1.051674,-3.747478,-0.3489747,-1.626132,-4.509923,-0.5314615
238.37,-1.294406,-3.623987,-0.3834722,-1.79862,-4.441178,-0.4564669
238.38,-1.605384,-3.512245,-0.4244692,-1.683628,-4.355934,-0.4069705
238.39,-1.909362,-3.519745,-0.4079704,-1.618133,-4.265441,-0.3782226
238.4,-2.159594,-3.607988,-0.2244837,-1.545638,-4.194696,-0.3707231
238.41,-2.336331,-3.664984,0.04849648,-1.533389,-4.124951,-0.3687233
238.42,-2.434574,-3.674984,0.1724875,-1.694627,-4.00671,-0.3627237
238.43,-2.563064,-3.58774,0.1874864,-1.863365,-3.902967,-0.3329759
238.44,-2.810046,-3.501996,0.2804797,-2.175842,-3.853471,-0.2189841
238.45,-2.910539,-3.477498,0.4217194,-2.302083,-3.828972,-0.02999783
238.46,-2.933037,-3.339258,0.5269618,-2.352079,-3.807724,0.1597384
238.47,-3.056028,-3.115524,0.7201978,-2.461822,-3.789975,0.2737302
238.48,-3.366256,-2.986284,0.96568,-2.383577,-3.812474,0.3322259
238.49,-3.688982,-2.960035,1.130168,-2.371828,-3.871469,0.4264691
238.5,-3.822473,-2.933037,1.158416,-2.388327,-3.939214,0.5759583
238.51,-3.835972,-2.944036,1.248909,-2.34633,-3.987961,0.7416962
238.52,-3.980211,-3.03253,1.405398,-2.163843,-4.049706,0.8501884
238.53,-4.216944,-3.083026,1.545388,-2.081599,-4.127451,0.8996848
238.54,-4.325187,-3.129523,1.623632,-2.152094,-4.227194,0.9449315
238.55,-4.302188,-3.096276,1.624632,-1.995105,-4.331436,1.008177
238.56,-4.312937,-2.993783,1.561887,-1.900612,-4.385682,1.083421
238.57,-4.337935,-2.964285,1.408648,-1.817618,-4.392181,1.152666
238.58,-4.28519,-3.02928,1.258409,-1.546138,-4.393182,1.223411
238.59,-4.052956,-3.048029,1.201913,-1.325904,-4.41018,1.314405
238.6,-3.825723,-2.979784,1.343653,-1.146917,-4.41143,1.397399
238.61,-3.618238,-2.809046,1.584135,-0.938682,-4.367184,1.439896
238.62,-3.498246,-2.530066,1.776871,-0.6469531,-4.325187,1.416647
238.63,-3.429001,-2.219089,1.92661,-0.5399609,-4.28044,1.395149
238.64,-3.479248,-2.086099,2.003855,-0.4917144,-4.251192,1.460894
238.65,-3.482248,-2.083349,1.939859,-0.2562314,-4.205945,1.607134
238.66,-3.30501,-2.127596,1.962358,-0.1114919,-4.115952,1.748123
238.67,-3.069278,-2.144094,2.043102,-0.01574886,-4.038707,1.79337
238.68,-2.866542,-1.974107,2.184342,-0.02424824,-3.950214,1.772622
238.69,-2.576313,-1.617633,2.321582,-0.04174697,-3.847471,1.78862
238.7,-2.360829,-1.266658,2.404576,0.006499529,-3.744229,1.898862
238.71,-2.326581,-0.9474313,2.550065,-0.1624882,-3.623487,2.081349
238.72,-2.510818,-0.8206905,2.7593,-0.1482393,-3.493997,2.281085
238.73,-2.692305,-0.9404318,2.977034,-0.08124411,-3.335008,2.455822
238.74,-2.611561,-1.029925,3.04353,-0.1509891,-3.18152,2.529817
238.75,-2.373328,-0.9706796,3.104775,-0.1562387,-3.077277,2.521317
238.76,-2.20534,-0.8569379,3.334508,-0.2632309,-3.014282,2.490819
238.77,-2.112597,-0.6359539,3.44325,-0.4182197,-2.90254,2.523317
238.78,-2.004605,-0.234483,3.446,-0.7216977,-2.750301,2.62556
238.79,-2.122596,0.04674661,3.400254,-0.9984276,-2.610811,2.7633
238.8,-2.519817,0.09949279,3.243515,-1.148417,-2.48432,2.88904
238.81,-2.90204,-0.02474821,3.065278,-1.341153,-2.385827,2.978534
238.82,-3.077777,-0.2824795,2.918288,-1.502141,-2.264336,3.024781
238.83,-3.007532,-0.482465,2.823045,-1.710626,-2.115347,3.03228
238.84,-3.015031,-0.3839722,2.962535,-2.021604,-1.954608,2.999783
238.85,-3.158771,-0.2434824,3.16902,-2.313832,-1.810119,2.956536
238.86,-3.31351,-0.1509891,3.050279,-2.526817,-1.65788,2.938537
238.87,-3.439251,-0.0289979,2.786298,-2.793047,-1.488142,2.969035
238.88,-3.681483,-0.03099775,2.602061,-3.138523,-1.325904,3.061028
238.89,-3.86447,-0.1339903,2.452072,-3.332258,-1.155416,3.134023
238.9,-3.700732,-0.06849504,2.394076,-3.497746,-0.96593,3.138772
238.91,-3.434501,0.07874429,2.34833,-3.750728,-0.7764437,3.096276
238.92,-3.279012,0.1597384,2.545815,-3.948714,-0.5907072,3.046029
238.93,-3.266763,0.2294834,2.76455,-4.116951,-0.428219,3.053029
238.94,-3.195018,0.3929715,2.835294,-4.226694,-0.2849793,3.091776
238.95,-3.208767,0.6179552,2.839544,-4.389932,-0.110992,3.129273
238.96,-3.44925,0.8639374,2.800047,-4.589667,0.07024491,3.162771
238.97,-3.622987,0.9406818,2.687805,-4.678411,0.2352329,3.201518
238.98,-3.654235,0.8379393,2.62231,-4.947392,0.3652235,3.245765
238.99,-3.442,0.7771937,2.681056,-5.331114,0.4754655,3.30901
239,-3.375755,0.8634374,2.819296,-5.472853,0.6042062,3.393754
239.01,-3.497247,1.011927,3.058778,-5.5176,0.7324469,3.473998
239.02,-3.781976,1.234411,3.241515,-5.610593,0.8304398,3.483747
239.03,-4.093453,1.394649,3.473998,-5.764082,0.8784363,3.433001
239.04,-4.269691,1.455395,3.385255,-5.919321,0.8851858,3.357507
239.05,-4.485425,1.51464,3.139772,-6.034563,0.9049344,3.30801
239.06,-4.704159,1.636381,3.058278,-6.07381,0.9476813,3.333008
239.07,-4.773904,1.775371,3.077527,-6.133056,0.9924281,3.417752
239.08,-4.883396,1.898362,3.076027,-6.309043,1.036925,3.521495
239.09,-5.049634,2.031353,3.132273,-6.306043,1.074922,3.609738
239.1,-5.335363,2.055851,3.225516,-6.363539,1.115919,3.644486
239.11,-5.468103,2.041102,3.336258,-6.510778,1.156916,3.615738
239.12,-5.474853,2.077849,3.355507,-6.470531,1.187164,3.526244
239.13,-5.397859,2.134595,3.337258,-6.554525,1.192914,3.425002
239.14,-5.350862,2.166593,3.190269,-6.62052,1.161166,3.365506
239.15,-5.287117,2.126846,3.003532,-6.691265,1.140167,3.379755
239.16,-5.125628,2.053851,2.907789,-6.738262,1.121169,3.429001
239.17,-4.908644,2.014854,2.858293,-6.649268,1.10142,3.460249
239.18,-4.857398,1.971857,2.848544,-6.710514,1.057673,3.441751
239.19,-4.952141,1.852116,2.89604,-6.728512,1.002427,3.405503
239.2,-4.994138,1.694877,2.866292,-6.566274,0.9676799,3.415002
239.21,-5.034135,1.579885,2.972034,-6.452282,0.9449315,3.4575
239.22,-5.057134,1.456644,3.142522,-6.48103,0.9226831,3.477748
239.23,-5.018636,1.38315,3.17927,-6.48703,0.8634374,3.441
239.24,-4.96664,1.359651,3.165271,-6.412535,0.785693,3.367256
239.25,-4.944642,1.357402,3.17552,-6.334791,0.6914499,3.30851
239.26,-4.894645,1.321904,3.131773,-6.092058,0.5947069,3.275513
239.27,-4.875397,1.300656,3.03978,-5.970067,0.5362111,3.287262
239.28,-4.915894,1.272908,3.075527,-5.960568,0.5142127,3.30851
239.29,-5.039885,1.169665,3.17702,-5.783831,0.5034635,3.303761
239.3,-5.157626,1.035425,3.339508,-5.569097,0.4797152,3.272263
239.31,-5.230121,0.8884356,3.478498,-5.406358,0.4179697,3.261764
239.32,-5.278368,0.786693,3.58274,-5.282867,0.3284762,3.31076
239.33,-5.256119,0.7101985,3.690732,-5.062383,0.2417325,3.424502
239.34,-5.367361,0.7234476,3.774477,-4.927643,0.165488,3.559742
239.35,-5.582595,0.7244475,3.831972,-4.934142,0.07249475,3.649235
239.36,-5.858325,0.648953,3.889468,-4.775404,-0.01349902,3.683983
239.37,-6.050312,0.4802152,3.978712,-4.585917,-0.1142417,3.701982
239.38,-6.086559,0.3162271,4.083204,-4.560919,-0.2744801,3.698732
239.39,-6.06956,0.165988,4.116702,-4.624665,-0.4564669,3.660985
239.4,-6.017314,0.08199406,4.112952,-4.700909,-0.6247047,3.608238
239.41,-6.044562,-0.06474531,3.991461,-4.911144,-0.7679443,3.571991
239.42,-6.092558,-0.1827368,3.885218,-5.159876,-0.9036845,3.556492
239.43,-6.135555,-0.2849793,3.781226,-5.23737,-1.080422,3.540743
239.44,-6.228299,-0.399971,3.764227,-5.433356,-1.286907,3.510246
239.45,-6.279295,-0.523962,3.738229,-5.699087,-1.447645,3.45275
239.46,-6.373538,-0.6359539,3.699232,-5.93582,-1.558387,3.385255
239.47,-6.421035,-0.7241975,3.630237,-6.277295,-1.647381,3.323509
239.48,-6.506528,-0.7359467,3.58224,-6.546525,-1.747373,3.251014
239.49,-6.596522,-0.6959496,3.555492,-6.665767,-1.842116,3.17127
239.5,-6.655767,-0.6402036,3.454999,-6.646018,-1.92961,3.103025
239.51,-6.709014,-0.6309543,3.360256,-6.715263,-1.997605,3.070027
239.52,-6.75951,-0.6639519,3.321759,-6.778259,-2.031103,3.107275
239.53,-6.809007,-0.6869502,3.282012,-6.725013,-2.045102,3.219517
239.54,-6.962745,-0.5694587,3.290512,-6.806257,-2.033853,3.321759
239.55,-7.095486,-0.3272263,3.329759,-6.865003,-2.010354,3.330259
239.56,-7.239725,-0.1024926,3.372506,-6.825006,-1.973607,3.220767
239.57,-7.329219,0.03874719,3.320759,-6.796257,-1.950109,3.060528
239.58,-7.405713,0.1287407,3.31276,-6.869752,-1.942359,2.89654
239.59,-7.31372,0.2932287,3.145522,-6.984244,-1.874114,2.805047
239.6,-7.278973,0.4327186,2.89754,-6.986244,-1.764872,2.803297
239.61,-7.339718,0.5029635,2.724553,-6.862253,-1.694127,2.803797
