地点名:小名木川排水機場　地下1階,,,
ファイル名:11031101.SMC,,,
起動時刻:2011/03/11 14:47:38,,,
チャンネル数:3,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,
Time,N-S,E-W,U-D
2.68,-0.0924933,0.005249619,0.2659807
2.69,-0.06649518,0.005749583,0.3402253
2.7,-0.03849721,-0.005999565,0.3702232
2.71,0,0.005749583,0.3614738
2.72,0.04524672,0.02099848,0.2674806
2.73,0.08724368,0.0192486,0.1079922
2.74,0.1197413,0.02749801,-0.1199913
2.75,0.1392399,0.03624737,-0.3394754
2.76,0.1427397,0.03524745,-0.4699659
2.77,0.09174335,0.05924571,-0.5082132
2.78,0.03624737,0.06249547,-0.4664662
2.79,-0.009499311,0.04449677,-0.3814723
2.8,-0.03674734,0.02024853,-0.290229
2.81,-0.01824868,-0.01749873,-0.1887363
2.82,-0.03499746,-0.05724585,-0.07899427
2.83,-0.05149627,-0.05924571,0.03899717
2.84,-0.06924498,-0.0634954,0.164988
2.85,-0.09124339,-0.07224476,0.2597312
2.86,-0.1009927,-0.05174625,0.2467321
2.87,-0.09449315,-0.0207485,0.1042424
2.88,-0.07149482,0.008999348,-0.1169915
2.89,-0.06049562,0.02224839,-0.3244765
2.9,-0.07299471,0.03924716,-0.4439678
2.91,-0.1092421,0.06199551,-0.4207195
2.92,-0.1677378,0.07199478,-0.316727
2.93,-0.1734874,0.07549453,-0.1642381
2.94,-0.165988,0.06199551,-0.04974639
2.95,-0.13799,0.03699732,0.0509963
2.96,-0.1167415,-0.007499456,0.1672379
2.97,-0.1137418,-0.0482465,0.3182269
2.98,-0.1042424,-0.08099413,0.427969
2.99,-0.0909934,-0.123741,0.4219694
3,-0.04749656,-0.1552387,0.3199768
3.01,0.01749873,-0.1749873,0.1902362
3.02,0.06749511,-0.1724875,0.07849431
3.03,0.1009927,-0.1352402,0.04024708
3.04,0.1137418,-0.08624375,0.07499456
3.05,0.13749,-0.05124629,0.1304905
3.06,0.1629882,-0.04724658,0.1824868
3.07,0.179237,-0.05449605,0.1922361
3.08,0.1944859,-0.06599522,0.1257409
3.09,0.2374828,-0.06424534,0.02199841
3.1,0.27573,-0.08424389,-0.05199623
3.11,0.2744801,-0.1009927,-0.09199333
3.12,0.2409825,-0.1127418,-0.0952431
3.13,0.2252337,-0.1062423,-0.1122419
3.14,0.192736,-0.13749,-0.1424897
3.15,0.1882364,-0.1369901,-0.1349902
3.16,0.1464894,-0.1154916,-0.04099703
3.17,0.1289907,-0.1029925,0.1087421
3.18,0.1022426,-0.06574523,0.2379827
3.19,0.09449315,-0.06224549,0.303228
3.2,0.08299398,-0.06774509,0.2824795
3.21,0.09274328,-0.06949496,0.2164843
3.22,0.06924498,-0.06749511,0.1577386
3.23,0.05024636,-0.0234983,0.1309905
3.24,-0.005499601,0.03499746,0.1134918
3.25,-0.05274618,0.07849431,0.06524527
3.26,-0.07924426,0.1057423,0.008749366
3.27,-0.08999348,0.1162416,-0.0427469
3.28,-0.1029925,0.1077422,-0.02824795
3.29,-0.110742,0.1077422,0.01999855
3.3,-0.09349322,0.1132418,0.04049706
3.31,-0.008499384,0.1137418,0.04099703
3.32,0.04499674,0.1312405,0.03149772
3.33,0.1034925,0.1637381,0.03024781
3.34,0.1537389,0.1844866,0.02499819
3.35,0.1869864,0.206485,0.00799942
3.36,0.1977357,0.2137345,0.02224839
3.37,0.206985,0.2259836,0.07974422
3.38,0.2024853,0.2144845,0.1469893
3.39,0.1942359,0.2019854,0.1859865
3.4,0.1552387,0.1577386,0.178987
3.41,0.1509891,0.1057423,0.13749
3.42,0.1399899,0.05899572,0.110242
3.43,0.1142417,0.04324687,0.08674371
3.44,0.09074342,0.02149844,0.03624737
3.45,0.08299398,0.01149917,-0.03124774
3.46,0.08924353,0.01299906,-0.1189914
3.47,0.05499601,-0.003749728,-0.1872364
3.48,0.0207485,0.008499384,-0.179987
3.49,-0.03024781,0.02699804,-0.1094921
3.5,-0.08724368,0.06474531,-0.03424752
3.51,-0.1179914,0.09424317,0.02449822
3.52,-0.1189914,0.07324469,0
3.53,-0.1092421,0.04124701,-0.07499456
3.54,-0.09924281,-0.001999855,-0.178737
3.55,-0.1162416,-0.01274908,-0.2689805
3.56,-0.1129918,-0.002749801,-0.3479748
3.57,-0.1007427,-0.01249909,-0.3614738
3.58,-0.1272408,0.000499964,-0.3812224
3.59,-0.1177415,0.01899862,-0.427969
3.6,-0.110742,0.01599884,-0.4622165
3.61,-0.1009927,0.004749656,-0.4922143
3.62,-0.09149337,-0.000749946,-0.4927143
3.63,-0.05999565,0.01049924,-0.4489675
3.64,-0.08124411,0.0109992,-0.3769727
3.65,-0.07974422,0.02099848,-0.302978
3.66,-0.06874502,0.03549743,-0.2184842
3.67,-0.06824505,0.0372473,-0.1807369
3.68,-0.06124556,0.02224839,-0.1967357
3.69,-0.03974712,0.01149917,-0.2134845
3.7,-0.03674734,-0.004999638,-0.1859865
3.71,-0.04774654,0.01274908,-0.09649301
3.72,-0.08799362,0.03474748,0.03299761
3.73,-0.1267408,0.03274763,0.1727375
3.74,-0.1442395,0.008249402,0.2727302
3.75,-0.124491,-0.005749583,0.3332258
3.76,-0.110492,-0.01524889,0.3332258
3.77,-0.09999275,-0.01424897,0.3019781
3.78,-0.09399319,-0.003249764,0.302978
3.79,-0.09699297,-0.01474893,0.3462249
3.8,-0.08774364,-0.03349757,0.4217194
3.81,-0.09749293,-0.04449677,0.4639664
3.82,-0.08174407,-0.07774436,0.4804652
3.83,-0.05324614,-0.08524382,0.4792153
3.84,-0.02974784,-0.1007427,0.4927143
3.85,-0.01349902,-0.08999348,0.4994638
3.86,0.01299906,-0.09674299,0.482715
3.87,0.02449822,-0.1324904,0.4632164
3.88,0.01349902,-0.1589885,0.4727157
3.89,0.02399826,-0.1279907,0.4982139
3.9,0.05724585,-0.1297406,0.5357112
3.91,0.09574306,-0.1362401,0.5639591
3.92,0.1062423,-0.1284907,0.5492102
3.93,0.1274908,-0.110742,0.4947141
3.94,0.1192414,-0.0882436,0.3799725
3.95,0.1027426,-0.06249547,0.2442323
3.96,0.06774509,-0.04424679,0.1309905
3.97,0.05349612,-0.0607456,0.02824795
3.98,0.03074777,-0.06674516,-0.01399899
3.99,-0.006499529,-0.05924571,0.01624882
4,-0.01824868,-0.07049489,0.08074415
4.01,-0.02124846,-0.06649518,0.1542388
4.02,-0.01499891,-0.06249547,0.1959858
4.03,0.006499529,-0.06099558,0.206485
4.04,0.03374755,-0.04449677,0.1682378
4.05,0.06774509,-0.01449895,0.1184914
4.06,0.06574523,0.01074922,0.04149699
4.07,0.06674516,0.02374828,-0.05049634
4.08,0.04474676,0.04174697,-0.178737
4.09,0.06174552,0.05299616,-0.2989783
4.1,0.09774292,0.06824505,-0.3769727
4.11,0.13824,0.1044924,-0.4399681
4.12,0.1709876,0.1319904,-0.4754655
4.13,0.2142345,0.1564887,-0.4794652
4.14,0.2592312,0.1962358,-0.4849648
4.15,0.2852293,0.2427324,-0.5064633
4.16,0.3064778,0.2537316,-0.5062133
4.17,0.3297261,0.2454822,-0.4632164
4.18,0.3517245,0.2327331,-0.3977212
4.19,0.3659735,0.2089849,-0.2844794
4.2,0.3562242,0.164988,-0.123741
4.21,0.3504746,0.1167415,0.09349322
4.22,0.3367256,0.0854938,0.3142272
4.23,0.3112274,0.08124411,0.4452177
4.24,0.3099775,0.07324469,0.4539671
4.25,0.3189769,0.06849504,0.3464749
4.26,0.3344758,0.0579958,0.1574886
4.27,0.3054779,0.05024636,-0.02549815
4.28,0.2692305,0.05699587,-0.2124846
4.29,0.2227339,0.08199406,-0.4214694
4.3,0.1339903,0.08924353,-0.6854503
4.31,0.08774364,0.08049417,-0.9219332
4.32,0.05674589,0.08424389,-1.014426
4.33,-0.01949859,0.09924281,-0.9561807
4.34,-0.0909934,0.1049924,-0.800692
4.35,-0.1729875,0.09299326,-0.6302043
4.36,-0.2094848,0.07974422,-0.4737157
4.37,-0.2094848,0.02999783,-0.3017281
4.38,-0.2052351,0.006749511,-0.1887363
4.39,-0.2214839,0.004499674,-0.1597384
4.4,-0.2167343,0.000249982,-0.2104847
4.41,-0.2117347,-0.02424824,-0.2769799
4.42,-0.2089849,-0.02174842,-0.2732302
4.43,-0.2144845,0.006749511,-0.1727375
4.44,-0.2252337,0.01174915,0.01249909
4.45,-0.1864865,0.008749366,0.2367328
4.46,-0.124491,-0.01699877,0.3952214
4.47,-0.05499601,-0.0744946,0.4324687
4.48,0.008749366,-0.1489892,0.3907217
4.49,0.04299688,-0.1994855,0.303228
4.5,0.04899645,-0.2269835,0.2027353
4.51,0.02399826,-0.2314832,0.1692377
4.52,0.01699877,-0.2274835,0.2114847
4.53,0.002999783,-0.1957358,0.3157271
4.54,-0.01024926,-0.1564887,0.4322187
4.55,-0.005249619,-0.1094921,0.4737157
4.56,0.006499529,-0.08224404,0.3749728
4.57,0.05224621,-0.06974494,0.192486
4.58,0.1067423,-0.05774581,-0.004999638
4.59,0.123491,-0.03099775,-0.151239
4.6,0.1122419,0.02999783,-0.2452322
4.61,0.1027426,0.0717448,-0.3244765
4.62,0.09549308,0.07949424,-0.3559742
4.63,0.07424462,0.082744,-0.331476
4.64,0.06924498,0.08374393,-0.2577313
4.65,0.02174842,0.1047424,-0.1722375
4.66,-0.02824795,0.1042424,-0.1162416
4.67,-0.06699514,0.09324324,-0.09474313
4.68,-0.07374465,0.09199333,-0.09549308
4.69,-0.08349395,0.08049417,-0.1142417
4.7,-0.08524382,0.08749366,-0.1119919
4.71,-0.06949496,0.07674444,-0.05899572
4.72,-0.03349757,0.05324614,0.02549815
4.73,0.006249547,0.004749656,0.07874429
4.74,0.07199478,-0.04699659,0.09124339
4.75,0.1227411,-0.09299326,0.06849504
4.76,0.1309905,-0.1269908,0.009749293
4.77,0.1502391,-0.109992,-0.03149772
4.78,0.1579885,-0.1334903,-0.05499601
4.79,0.1537389,-0.13749,-0.09749293
4.8,0.1699877,-0.1647381,-0.1494892
4.81,0.2164843,-0.1617383,-0.2094848
4.82,0.2112347,-0.1452395,-0.2467321
4.83,0.2054851,-0.1442395,-0.2062351
4.84,0.2114847,-0.1469893,-0.1057423
4.85,0.1919861,-0.1464894,0.05224621
4.86,0.2092348,-0.1329904,0.2242337
4.87,0.2114847,-0.1159916,0.3337258
4.88,0.2094848,-0.1062423,0.3774726
4.89,0.2127346,-0.0662452,0.3402253
4.9,0.1999855,-0.04449677,0.207235
4.91,0.1899862,-0.02149844,0.04024708
4.92,0.1864865,-0.01124918,-0.1074922
4.93,0.1367401,-0.009999275,-0.1867365
4.94,0.1007427,-0.01174915,-0.178987
4.95,0.0399971,0.005749583,-0.1307405
4.96,0.009499311,0.01124918,-0.08299398
4.97,-0.0234983,0.01774871,-0.1029925
4.98,-0.04499674,0.006249547,-0.1767372
4.99,-0.05849576,-0.008249402,-0.2404826
5,-0.055246,0.004249692,-0.2749801
5.01,-0.07899427,-0.004249692,-0.2134845
5.02,-0.1119919,0.02824795,-0.08574378
5.03,-0.1437396,0.06099558,0.1169915
5.04,-0.1767372,0.09974277,0.372223
5.05,-0.1892363,0.1339903,0.6234548
5.06,-0.1897362,0.1299906,0.8186907
5.07,-0.192486,0.110992,0.9476813
5.08,-0.1664879,0.1182414,0.9964278
5.09,-0.151239,0.08749366,0.9339323
5.1,-0.1584885,0.055246,0.759445
5.11,-0.1779871,0.02774799,0.5389609
5.12,-0.1994855,0.03199768,0.2904789
5.13,-0.2359829,0.0164988,0.06424534
5.14,-0.248232,0.01699877,-0.1267408
5.15,-0.2827295,0.007249475,-0.2827295
5.16,-0.2832295,-0.000249982,-0.4402181
5.17,-0.2792298,-0.01024926,-0.5817078
5.18,-0.261481,0.01449895,-0.7249475
5.19,-0.2384827,0.05624592,-0.7851931
5.2,-0.2269835,0.09274328,-0.7006992
5.21,-0.2307333,0.1052424,-0.455717
5.22,-0.1997355,0.1204913,-0.1292406
5.23,-0.1479893,0.1132418,0.1724875
5.24,-0.06374538,0.08624375,0.3394754
5.25,0.03574741,0.06774509,0.330726
5.26,0.1712376,0.06174552,0.165988
5.27,0.2639809,0.06374538,-0.03649735
5.28,0.3424752,0.06799507,-0.1812369
5.29,0.3732229,0.1014926,-0.2407326
5.3,0.4074705,0.1172415,-0.2667307
5.31,0.4457177,0.1172415,-0.3322259
5.32,0.4899645,0.1047424,-0.4429679
5.33,0.5182124,0.08024418,-0.5502101
5.34,0.5492102,0.04749656,-0.634704
5.35,0.5212122,0.01174915,-0.6362039
5.36,0.4839649,-0.02099848,-0.5829577
5.37,0.41397,-0.05424607,-0.4897145
5.38,0.3499746,-0.07149482,-0.372973
5.39,0.2969785,-0.06124556,-0.2362329
5.4,0.2307333,-0.0482465,-0.1209912
5.41,0.2034853,-0.02874792,-0.07424462
5.42,0.1904862,-0.0262481,-0.09999275
5.43,0.1317405,-0.03874719,-0.151239
5.44,0.06549525,-0.02824795,-0.193236
5.45,-0.04474676,0.00799942,-0.1899862
5.46,-0.1317405,0.004499674,-0.13849
5.47,-0.1857365,-0.01499891,-0.03774726
5.48,-0.248482,-0.04349685,0.06149554
5.49,-0.2982284,-0.09774292,0.1722375
5.5,-0.3182269,-0.1642381,0.234733
5.51,-0.358474,-0.2049851,0.2387327
5.52,-0.3822223,-0.2544816,0.2199841
5.53,-0.4314687,-0.289229,0.262481
5.54,-0.4502174,-0.2964785,0.3352257
5.55,-0.4762155,-0.2602311,0.4239693
5.56,-0.496714,-0.2279835,0.5062133
5.57,-0.4987139,-0.2127346,0.5372111
5.58,-0.4429679,-0.1637381,0.4837149
5.59,-0.3909717,-0.123491,0.3264763
5.6,-0.3109775,-0.08224404,0.05624592
5.61,-0.2302333,-0.01674879,-0.317977
5.62,-0.178987,0.07849431,-0.717198
5.63,-0.1394899,0.1549888,-1.036175
5.64,-0.1497391,0.2199841,-1.205663
5.65,-0.1727375,0.2739801,-1.155666
5.66,-0.165988,0.317227,-0.9354322
5.67,-0.1422397,0.2989783,-0.6402036
5.68,-0.1039925,0.2387327,-0.3602239
5.69,-0.04799652,0.1684878,-0.1772372
5.7,0.004999638,0.08399391,-0.09224331
5.71,0.05324614,0.02449822,-0.04324687
5.72,0.06324542,0.007749438,0.03024781
5.73,0.08699369,-0.01974857,0.1999855
5.74,0.08724368,-0.03674734,0.41322
5.75,0.08574378,-0.06524527,0.6009564
5.76,0.08949351,-0.09599304,0.7489457
5.77,0.09374321,-0.1359901,0.8681871
5.78,0.09949279,-0.1494892,0.9561807
5.79,0.08399391,-0.165738,1.023426
5.8,0.06399536,-0.1577386,1.029675
5.81,0.04799652,-0.1487392,0.9426817
5.82,0.06199551,-0.1402398,0.7184479
5.83,0.0882436,-0.1254909,0.3884718
5.84,0.0952431,-0.1212412,0.03849721
5.85,0.1027426,-0.1152416,-0.2174842
5.86,0.09299326,-0.1022426,-0.345225
5.87,0.02574813,-0.09999275,-0.3652235
5.88,0.003499746,-0.1032425,-0.2904789
5.89,-0.00799942,-0.09849286,-0.1069922
5.9,0.01699877,-0.1059923,0.1494892
5.91,0.01674879,-0.1039925,0.4307188
5.92,0.04574668,-0.08624375,0.5887073
