地点名:栄町陸橋　地盤上/橋台上
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:48:05
チャンネル数:6
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W","U-D","N-S","E-W",U-D
57.07,-2.982034,-5.911322,10.9977,.2952286,-3.064528, 10.04152 
57.08,-4.807402,-4.042207,7.432211,-.7889428,-4.626164, 8.330397 
57.09,-5.001887,-1.670379,6.014564,-1.909612,-5.973817, 7.235725 
57.1,-5.310115,.1824868,6.008064,-3.048029,-7.186479, 6.872252 
57.11,-7.626447,1.543638,6.804507,-4.243193,-8.27165, 7.260974 
57.12,-10.24651,2.664807,9.047594,-4.877896,-9.162836, 7.783686 
57.13,-11.45942,2.7623,10.3745,-4.749406,-9.962278, 7.641446 
57.14,-11.7569,1.628632,8.537381,-3.965962,-10.74722, 6.684515 
57.15,-11.46317,-.2974784,5.024386,-2.956786,-11.42592, 5.356862 
57.16,-10.51774,-1.559637,3.374255,-2.359329,-11.7674, 4.533671 
57.17,-9.436816,-1.131668,4.791903,-2.391077,-11.52016, 4.439928 
57.18,-8.580628,-.179487,6.269795,-2.468821,-10.61548, 4.721658 
57.19,-8.292649,-.2099848,6.034563,-1.955358,-9.035345, 5.65809 
57.2,-7.347717,-1.187164,6.186801,-1.357652,-7.016992, 7.321469 
57.21,-5.062633,-1.64988,8.13616,-1.690377,-4.981139, 8.566629 
57.22,-3.009782,-.7541953,9.153337,-2.576063,-2.889791, 8.356894 
57.23,-2.538316,1.175665,6.558774,-3.273263,-.6472031, 7.019991 
57.24,-2.512818,3.73173,3.31676,-3.497996,1.678628, 6.130556 
57.25,-.4837149,6.316042,3.16802,-3.257014,3.854721, 6.082309 
57.26,2.511568,6.930748,4.056956,-2.590812,5.415607, 6.029813 
57.27,3.567741,5.110129,3.460999,-1.282407,6.34829, 5.64784 
57.28,3.733729,3.068278,2.528567,.2977284,6.808006, 4.806151 
57.29,5.817328,2.430824,2.517817,1.679128,7.111984, 3.847221 
57.3,8.293649,3.568741,2.49057,2.445323,7.417962, 2.370078 
57.31,9.525809,4.610666,.6302043,2.218089,7.694442,-0.1199913 
57.32,9.485312,4.636664,-2.255086,1.532639,7.896428,-2.309333 
57.33,8.774114,4.399431,-2.465321,.4804652,8.076915,-3.051279 
57.34,8.679371,4.589667,.3632237,-1.003927,8.377643,-2.709554 
57.35,8.749366,4.642663,2.542816,-2.198091,8.884106,-1.850366 
57.36,7.539204,3.987711,2.75805,-2.541316,9.544058,-0.3564742 
57.37,6.745261,3.132523,3.665984,-2.07585,10.28251, 1.698127 
57.38,8.765365,2.474321,6.139805,-1.002177,10.85071, 3.463499 
57.39,11.16819,2.235838,7.277223,.6702014,10.91921, 4.676661 
57.4,10.88321,1.857115,6.637019,2.949286,10.41399, 5.619093 
57.41,10.04577,.1264908,6.657767,5.52285,9.478063, 6.337041 
57.42,10.48849,-2.934287,7.059738,7.784186,8.350144, 6.631269 
57.43,11.14319,-5.915821,6.156554,9.283827,7.247475, 6.656268 
57.44,11.11094,-7.328219,4.777654,10.02702,6.302543, 6.372788 
57.45,11.0002,-7.266473,3.809974,10.17551,5.449855, 5.336613 
57.46,10.76847,-6.921248,2.595312,10.14052,4.68766, 3.943214 
57.47,9.621552,-7.069737,1.008927,10.08252,3.956963, 2.787298 
57.48,7.693442,-7.5832,.1824868,9.861285,3.243515, 2.237338 
57.49,5.5176,-7.73044,1.053674,9.304325,2.540316, 2.163593 
57.5,3.58749,-7.427212,3.100525,8.366143,1.900112, 2.366328 
57.51,2.747051,-6.866002,4.659912,7.487957,1.422397, 2.698804 
57.52,2.739552,-5.837327,4.078454,6.791258,1.123669, 2.737302 
57.53,3.059528,-4.218944,1.975857,6.004315,1.091171, 2.471321 
57.54,3.420752,-2.596812,1.115169,4.82865,1.298906, 2.306583 
57.55,3.17177,-1.323654,2.688805,3.299761,1.618633, 2.596562 
57.56,1.967357,-.4992138,4.952141,1.875614,2.167593, 3.064528 
57.57,.2937287,.5802079,5.175625,.841439,2.977034, 3.241515 
57.58,-.8929353,1.986106,3.331758,.123491,3.764477, 3.096025 
57.59,-.6119556,3.204768,2.62006,-.7146982,4.400931, 2.785548 
57.6,1.074172,3.936465,3.217767,-1.24116,4.787153, 2.404826 
57.61,2.092848,3.759727,2.543316,-1.801869,4.807402, 1.953358 
57.62,.979679,3.788975,1.719375,-2.190341,4.623415, 1.464394 
57.63,.1504891,4.841399,2.100348,-2.222089,4.370433, 1.028925 
57.64,1.133168,5.047634,1.833867,-2.078849,3.99821, 0.9456815 
57.65,1.460894,3.45225,.7376965,-2.131346,3.44525, 1.218662 
57.66,.6249547,1.740374,.5164626,-2.457072,2.75805, 2.06385 
57.67,.07049489,2.062351,2.928288,-2.741801,1.980856, 3.31776 
57.68,-.5192124,4.852398,6.092058,-3.03803,1.049424, 4.1342 
57.69,-1.810369,7.86718,5.762332,-3.003282,.0427469, 4.531172 
57.7,-3.083527,8.070165,3.345757,-2.818796,-.96518, 5.232621 
57.71,-3.556992,6.015564,3.185769,-3.245015,-2.044352, 5.823578 
57.72,-4.00671,4.405431,4.655163,-4.165948,-3.260764, 5.37911 
57.73,-5.986816,3.785726,4.519922,-4.806402,-4.28344, 4.125451 
57.74,-8.134661,3.368256,1.79687,-5.147627,-4.845149, 2.369578 
57.75,-7.908427,3.497746,-.869187,-5.78858,-5.093381, 0.358224 
57.76,-5.749833,3.018281,-1.213162,-6.711264,-5.073882,-1.057423 
57.77,-4.121951,2.644558,-.3539743,-7.689443,-4.739656,-1.858615 
57.78,-4.125201,2.920288,.2512318,-8.716619,-4.018459,-2.653558 
57.79,-4.651413,3.217267,-.2952286,-8.83261,-2.972535,-3.545493 
57.8,-4.331436,3.018781,-2.127596,-7.529204,-1.762622,-4.235693 
57.81,-3.246515,2.369328,-3.884718,-5.271868,-.9489312,-4.387682 
57.82,-2.582313,2.21459,-3.763977,-4.41593,-.6892,-4.156699 
57.83,-2.779048,2.095848,-2.570564,-3.934215,-.2667307,-3.512995 
57.84,-2.579813,1.208162,-2.551315,-3.201268,.09349322,-3.429502 
57.85,-1.388899,.3434751,-4.27844,-2.320832,.1972357,-4.100703 
57.86,-.4707159,.7739439,-6.570024,-1.10292,.1912361,-4.291939 
57.87,-.2689805,2.571564,-6.979744,-.9339323,.2749801,-3.710731 
57.88,-.2444823,4.821401,-5.059883,-2.510318,.7074487,-3.04053 
57.89,-.579958,7.290472,-2.906039,-4.807152,1.772871,-2.372328 
57.9,-.4262191,10.15126,-1.388399,-6.930748,3.488747,-1.258159 
57.91,1.914361,12.68333,-.08399391,-9.172335,5.564347,-0.06974494 
57.92,4.146699,14.39396,.2432324,-11.34818,7.605699, 0.5204623 
57.93,3.944964,15.82485,-.7611948,-13.0508,9.301576, 0.4497174 
57.94,2.913039,16.49805,-1.535389,-14.30296,10.68048, 0.2789798 
57.95,3.264013,16.41731,-.9126838,-15.15015,11.74965, 0.482965 
57.96,5.010637,16.67579,-.1354902,-16.06034,12.52959, 0.7681943 
57.97,6.147305,17.03901,-1.002677,-16.41656,13.01381, 0.3667234 
57.98,4.671911,17.03302,-3.558742,-16.21283,13.09605,-1.030675 
57.99,2.181592,16.5688,-5.10363,-16.07009,12.77982,-2.380578 
58,1.843366,16.5663,-3.786975,-16.37231,12.17712,-2.7608 
58.01,2.537816,17.65847,-1.154166,-17.25875,11.55091,-2.013104 
58.02,1.334403,19.81281,.8191906,-18.12319,11.11244,-0.5732085 
58.03,-.7624447,21.89491,1.861365,-18.87113,10.92071, 0.3699732 
58.04,-1.336653,22.64311,1.439396,-19.2961,10.89721,-0.3097275 
58.05,-.6157054,21.94666,-1.762122,-19.05562,10.81472,-2.611311 
58.06,-.3334758,21.05397,-6.48278,-18.08794,10.67798,-5.446605 
58.07,-.4429679,20.88049,-9.23958,-16.81828,10.65198,-7.544203 
58.08,.2944787,20.46752,-9.369821,-15.53812,10.73497,-8.14541 
58.09,1.456894,19.37135,-8.182657,-14.17722,10.83371,-7.184229 
58.1,2.012854,18.01369,-6.223049,-12.27761,10.74222,-5.501101 
58.11,2.21259,16.11583,-4.762905,-9.943779,10.21451,-4.203445 
58.12,1.055923,14.90567,-3.770477,-7.979921,9.259829,-4.088203 
58.13,.2824795,13.7445,-4.009459,-7.03049,8.169408,-5.37561 
58.14,1.314405,12.29461,-6.736762,-7.577201,7.325219,-7.248975 
58.15,2.230338,11.7604,-8.614376,-8.646374,6.913499,-8.245152 
58.16,3.298761,11.14569,-7.652195,-8.872356,6.559275,-7.975672 
58.17,4.388432,9.581805,-5.173625,-9.970027,5.949069,-6.648768 
58.18,4.612165,5.958818,-2.232588,-8.82786,5.326364,-4.301688 
58.19,4.41618,1.447645,1.366651,-4.332686,4.606916,-1.644381 
58.2,4.263191,-.8436888,3.686733,-1.643881,2.808547,-0.9126838 
58.21,3.076527,-.4957141,2.458072,-1.280157,1.063923,-1.940609 
58.22,1.206163,.6657017,-.7809434,-.2792298,-.1694877,-2.675556 
58.23,.7009492,1.887363,-2.707304,-.04724658,-1.476143,-3.413002 
58.24,1.570386,1.598884,-2.250587,.3557242,-2.543066,-3.278262 
58.25,1.678128,-.5467104,-.8174407,1.577886,-3.260264,-1.605634 
58.26,.5169625,-2.404076,.3094776,2.443823,-3.646986, 0.5402108 
58.27,-.9996775,-2.493819,.9806789,2.871542,-3.830722, 1.783871 
58.28,-2.046602,-2.924538,1.011927,3.303761,-4.151699, 2.037102 
58.29,-2.984284,-3.508246,-.6819506,3.153522,-4.769155, 1.695877 
58.3,-4.663912,-3.243265,-2.014854,2.473071,-5.448855, 0.9574306 
58.31,-5.874324,-2.496819,-1.37665,1.78837,-6.114057, 0.4667162 
58.32,-7.051739,-2.697054,.3157271,.9764292,-6.682765, 0.8614376 
58.33,-8.2714,-3.878469,1.984106,.5839577,-6.76701, 1.79262 
58.34,-8.816111,-3.523994,3.163521,1.008427,-6.414285, 2.160093 
58.35,-7.756438,-2.391077,1.93511,2.127596,-5.784331, 1.987106 
58.36,-5.487352,-3.007282,-.1427397,3.119524,-5.031885, 1.435396 
58.37,-2.589562,-4.701409,-.2257336,4.249942,-4.240942, 0.5509601 
58.38,-.9224331,-4.334436,-.1574886,5.292116,-3.44975,-0.9179335 
58.39,-1.390149,-2.864792,-1.891363,5.715586,-2.407576,-2.456822 
58.4,-1.125418,-3.163271,-3.556742,5.723335,-1.157166,-3.659485 
58.41,1.37665,-5.118879,-3.778226,5.202373,.1047424,-4.675661 
58.42,4.68616,-6.881501,-4.663912,4.498174,1.505891,-5.66334 
58.43,6.334291,-6.734762,-7.125983,4.421929,3.04003,-6.76326 
58.44,7.136483,-4.874397,-9.213332,5.089381,4.710409,-7.809184 
58.45,9.151337,-2.417325,-10.32125,5.833827,6.558275,-8.501634 
58.46,11.56841,-.7106985,-10.9767,5.942069,8.465886,-8.753865 
58.47,12.22711,-.1202413,-10.84521,5.222372,10.2875,-8.933103 
58.48,12.00163,.006749511,-10.65523,4.131701,11.92764,-9.181584 
58.49,11.72515,.2434824,-11.48217,2.845044,13.1418,-9.047594 
58.5,11.32668,.5769582,-11.25019,1.444645,13.76775,-7.986921 
58.51,11.63966,2.170343,-8.813611,-.08424389,13.7765,-6.777509 
58.52,11.46842,4.736657,-7.458709,-1.585635,13.29179,-6.099558 
58.53,9.482062,6.232548,-8.325147,-2.7608,12.3831,-5.312615 
58.54,8.010169,6.793508,-7.100235,-3.248265,11.24793,-3.484498 
58.55,8.059916,7.72594,-1.664629,-3.291011,10.04552,-1.10267 
58.56,7.712691,9.073342,3.807974,-2.916539,9.011597, 0.9966778 
58.57,6.231548,9.675549,5.471104,-2.138845,8.153409, 2.366328 
58.58,5.728335,8.807112,4.211445,-1.276657,7.398464, 2.861042 
58.59,7.190229,7.547953,2.75455,-.6062061,6.837005, 2.570064 
58.6,8.117911,7.159231,1.481143,-.3247265,6.488029, 1.445145 
58.61,6.271545,6.853253,.2329831,-.2932287,6.361039, 0.1719875 
58.62,3.680983,5.009887,.7271973,-.01274908,6.62752,-0.1599884 
58.63,3.357007,1.948609,3.090776,.4602166,7.168981, 0.2919788 
58.64,4.489425,-.07199478,4.944141,1.064423,7.791185, 0.3269763 
58.65,5.495102,-.0399971,3.674984,1.767872,8.465636,-0.7344468 
58.66,6.980744,1.202163,.2979784,2.249087,9.288326,-2.315082 
58.67,9.605054,2.926288,-1.767372,2.113597,10.19551,-3.473498 
58.68,12.65083,4.665662,-2.034102,1.406398,11.11844,-3.635736 
58.69,14.05173,6.07031,-1.356652,.9284327,12.14112,-2.597062 
58.7,13.99674,6.906499,-.02849793,1.021926,13.08755,-0.9014347 
58.71,13.56927,6.787008,.6334541,1.669379,13.68901, 0.2909789 
58.72,12.72708,5.905572,-.7441961,2.559565,13.62526, 0.3972212 
58.73,11.09945,5.056384,-3.209017,3.201768,12.76357,-0.4169698 
58.74,9.232581,5.189124,-4.8344,3.337758,10.96296,-1.639131 
58.75,7.737939,4.889146,-5.24762,3.286262,8.541131,-2.605811 
58.76,6.567774,2.585563,-5.371111,3.459249,5.869824,-3.142522 
58.77,5.340613,-.7926925,-5.364611,3.882719,3.397254,-3.384005 
58.78,4.332186,-3.052279,-4.769654,4.190696,1.320904,-3.435001 
58.79,3.800225,-3.72348,-3.913216,4.27869,-.3812224,-3.426502 
58.8,3.545743,-3.876719,-2.944036,3.838972,-1.885113,-3.704482 
58.81,3.670484,-3.636736,-2.06835,2.942287,-3.184519,-4.220444 
58.82,3.642236,-2.853293,-2.179842,2.20634,-4.117951,-4.027458 
58.83,2.939787,-1.956108,-2.328581,1.481143,-4.773404,-2.952036 
58.84,1.727125,-1.618633,-1.183164,.7399464,-5.145877,-1.474893 
58.85,-.3232266,-2.358329,.5164626,.2912289,-5.364861, 0.04249692 
58.86,-3.708231,-3.897717,1.612133,.05549598,-5.742084, 1.171415 
58.87,-6.89,-5.166376,1.692627,-.2452322,-6.430034, 1.560137 
58.88,-8.399641,-5.65784,.6944497,-.7851931,-7.227476, 1.064173 
58.89,-8.83886,-5.019386,-1.555387,-1.868865,-8.043917,-0.7576951 
58.9,-9.478063,-3.665734,-5.155376,-3.050279,-8.843109,-3.625987 
58.91,-10.39675,-3.071027,-9.066343,-3.670734,-9.495062,-5.943569 
58.92,-11.08895,-3.056529,-9.556808,-4.025208,-9.882784,-5.830577 
58.93,-10.56223,-2.20634,-4.340436,-4.604416,-9.953778,-3.434751 
58.94,-9.698797,-.993678,1.79437,-5.5196,-9.694798,-0.9341823 
58.95,-10.35325,-.9254329,2.969035,-6.339291,-9.355822, 0.4242193 
58.96,-11.79265,-1.187914,.9556807,-6.327541,-9.205083, 1.305905 
58.97,-11.13844,-.5474603,1.011427,-5.94107,-9.38182, 2.098348 
58.98,-8.922604,-.05224621,3.59449,-5.000388,-9.702046, 2.704304 
58.99,-8.214905,-1.554137,5.137877,-3.090526,-10.00702, 3.03953 
59,-9.445315,-4.573918,4.389932,-1.189914,-10.32675, 3.298761 
59.01,-10.23876,-6.171553,3.375755,.661952,-10.57723, 4.069205 
59.02,-10.11602,-5.400858,3.060028,1.606884,-10.85671, 4.922643 
59.03,-11.12644,-3.959213,2.513318,1.363401,-11.27218, 5.047884 
59.04,-14.10973,-3.436001,1.253909,.7276973,-11.81714, 4.386682 
59.05,-17.01602,-3.961463,.207485,-.4304688,-12.46085, 3.701982 
59.06,-17.48773,-3.711231,1.022676,-2.277835,-13.03531, 3.796225 
59.07,-16.35581,-1.38165,2.909539,-4.715158,-13.32228, 4.154699 
59.08,-15.89085,1.153916,3.253264,-7.616698,-13.34353, 4.13645 
59.09,-16.5973,1.647381,2.929788,-10.05227,-13.07155, 4.641913 
59.1,-16.19183,.8706869,5.310615,-11.0797,-12.49309, 5.839327 
59.11,-13.46052,.5269618,8.439138,-10.62848,-11.6809, 6.331041 
59.12,-11.40692,1.277407,7.673194,-9.154086,-10.70522, 5.879324 
59.13,-11.82464,2.737802,5.036135,-7.781436,-9.718045, 5.436856 
59.14,-11.37668,3.797225,5.165626,-7.379215,-8.920604, 5.592595 
59.15,-10.19926,4.310187,7.970172,-8.079664,-8.355394, 6.086559 
59.16,-11.34618,3.881469,9.506061,-9.123339,-7.832682, 6.395536 
59.17,-13.91199,2.354329,8.324897,-9.592555,-7.368716, 6.853503 
59.18,-14.26722,.8349395,7.952424,-9.348823,-7.133983, 7.699692 
59.19,-11.79465,.3812224,9.731794,-8.808612,-7.001243, 8.456137 
59.2,-9.584055,.5334613,10.45824,-7.614698,-6.499779, 8.703119 
59.21,-9.217082,.7214477,9.279078,-5.688338,-5.348612, 8.505383 
59.22,-7.900427,1.225911,8.612626,-4.664912,-3.939714, 8.307648 
59.23,-4.344185,1.879114,9.028596,-4.28119,-2.20459, 8.149909 
59.24,-1.584385,2.214839,7.86743,-3.973962,-.510713, 8.115412 
59.25,-2.116847,2.743051,5.870074,-3.291761,.7379465, 8.935852 
59.26,-3.786975,4.100703,7.336468,-2.288084,1.66038, 10.16076 
59.27,-3.884718,5.744083,10.398,-1.816618,2.245337, 10.75547 
59.28,-3.760977,6.331291,10.05702,-1.999355,2.539816, 10.87021 
59.29,-4.246692,5.422857,7.929925,-2.47857,2.526567, 11.01195 
59.3,-2.722053,4.260941,8.211905,-3.113774,2.370078, 10.69473 
59.31,.3457249,3.597239,9.346823,-3.681733,2.182592, 9.735294 
59.32,1.170165,3.100525,8.369893,-3.737729,2.217339, 8.988849 
59.33,.9079342,3.181019,7.505456,-3.319009,2.62106, 8.478886 
59.34,2.782048,4.611166,8.131161,-3.402253,3.470248, 7.249475 
59.35,4.96164,6.334541,6.34329,-3.817473,4.559669, 5.182624 
59.36,4.699909,7.336968,2.316582,-3.59099,5.589595, 3.385755 
59.37,4.425929,7.759687,1.548388,-3.289011,6.364289, 2.641058 
59.38,5.481353,8.83061,4.883896,-3.522995,7.085986, 2.636059 
59.39,5.221622,9.970027,6.268546,-3.513745,7.567451, 2.7573 
59.4,3.106275,8.746866,2.858293,-2.632309,7.674444, 2.711303 
59.41,1.626632,6.110557,.2734802,-1.474393,7.167231, 2.689305 
59.42,1.752123,4.525422,1.772622,-.3667234,5.777081, 2.742801 
59.43,1.052174,3.619738,3.011532,.2457322,3.815723, 2.008104 
59.44,-1.965108,2.282835,1.021926,.2297333,1.695877, 0.3514745 
59.45,-4.435928,1.445145,-1.849616,-.2529817,.0262481,-1.303156 
59.46,-4.079704,2.696805,-3.003782,-1.435146,-1.142667,-2.714803 
59.47,-3.203518,4.711409,-3.71798,-3.322509,-2.145094,-4.388432 
59.48,-4.533671,5.065633,-5.326864,-5.176875,-3.105775,-6.083559 
59.49,-6.811007,4.165698,-5.577346,-6.630769,-3.821223,-7.151482 
59.5,-7.103485,3.395254,-4.596667,-8.047417,-4.387932,-8.377643 
59.51,-5.557847,3.241265,-6.261046,-9.048844,-4.68891,-10.352 
59.52,-4.708909,4.198946,-10.61898,-9.214832,-4.515673,-12.4701 
59.53,-4.754155,6.582523,-13.21129,-9.077342,-3.957713,-13.96474 
59.54,-4.305438,8.626375,-12.70833,-9.150837,-3.344258,-14.65144 
59.55,-3.732729,8.13616,-11.47167,-9.070593,-2.982784,-14.33496 
59.56,-4.348185,5.529349,-10.51699,-8.038418,-2.881041,-13.1253 
59.57,-5.38136,2.459822,-9.772041,-6.146804,-3.273513,-12.38685 
59.58,-6.092808,-.3977212,-11.27968,-3.816723,-4.289189,-12.28786 
59.59,-7.357717,-3.431251,-14.15172,-1.498641,-5.782831,-11.50992 
59.6,-8.668371,-5.180124,-12.88557,.08049417,-7.467459,-9.682048 
59.61,-8.039917,-4.570669,-7.896178,.4174697,-8.957101,-8.376392 
59.62,-7.106985,-3.814474,-6.810756,.2642308,-10.02202,-8.55438 
59.63,-7.582201,-5.347612,-11.6649,.3044779,-10.85721,-9.102591 
59.64,-7.871679,-7.417962,-14.83817,.4769654,-11.7834,-8.519133 
59.65,-6.998243,-7.220227,-10.379,.6052061,-12.68733,-6.476281 
59.66,-7.168231,-5.765582,-2.727302,.7199478,-13.38703,-4.368683 
59.67,-9.285827,-4.343185,-.2727302,1.493642,-13.77525,-3.573991 
59.68,-10.76447,-4.597417,-3.59099,3.03003,-13.86874,-3.557742 
59.69,-9.278328,-5.560597,-5.66309,4.364933,-13.99624,-3.087526 
59.7,-6.917249,-5.601594,-3.446,4.618415,-14.31171,-2.698555 
59.71,-7.837932,-6.700264,-1.781871,3.86922,-14.64419,-3.326259 
59.72,-11.71865,-9.733544,-3.742229,2.880791,-14.5427,-3.947964 
59.73,-13.61726,-11.89914,-4.646913,2.056851,-13.79875,-3.251514 
59.74,-9.777541,-10.75497,-2.055101,1.074422,-12.76832,-1.603384 
59.75,-5.314865,-7.778936,.620205,-.124241,-11.6704, 0.2632309 
59.76,-5.738584,-5.464604,2.332081,-1.004677,-10.25226, 2.039852 
59.77,-7.233975,-4.95889,4.82015,-1.367151,-8.285399, 3.287512 
59.78,-5.251369,-5.643841,7.084736,-1.341653,-5.760832, 3.778976 
59.79,-.8464386,-5.305865,6.301044,-.7916926,-2.805797, 3.72023 
59.8,2.518568,-3.444,2.7528,-.166238,.3774726, 2.860543 
59.81,3.757977,-1.497891,-.924183,.02449822,3.695232, 1.149917 
59.82,4.512173,-.9121839,-2.567064,.7689443,7.123234,-0.6737012 
59.83,7.056489,-1.225161,-2.974034,2.327581,10.3725,-2.047602 
59.84,10.86071,-1.824868,-3.917466,4.629165,13.28704,-2.724303 
59.85,13.86949,-2.935037,-4.857898,7.429961,15.72286,-3.001533 
59.86,16.43481,-4.781653,-5.683838,9.888534,17.13801,-3.561242 
59.87,18.63165,-7.095486,-6.335791,11.88639,17.221,-4.292689 
59.88,19.66183,-8.2684,-5.537599,13.37103,16.27457,-4.496674 
59.89,19.57633,-7.257474,-3.111274,14.40446,15.00366,-4.007959 
59.9,19.24511,-5.79208,-1.154666,16.01959,13.72226,-3.409003 
59.91,18.53741,-6.428784,-1.93711,17.72647,12.04438,-3.137523 
59.92,17.44024,-8.582378,-3.568491,18.36017,10.06577,-2.876041 
59.93,16.74254,-9.121339,-2.519317,18.33567,8.014669,-1.987356 
59.94,15.32714,-7.574201,.1879864,17.239,5.845576,-0.8756865 
59.95,11.65615,-6.420285,1.533139,15.80085,3.798475, 0.2129846 
59.96,7.408963,-7.137733,1.552137,14.87442,2.176092, 1.021176 
59.97,5.123129,-8.595127,1.002927,13.95474,.675701, 1.073922 
59.98,4.189946,-9.879284,.3014781,12.79657,-1.063673, 1.141667 
59.99,2.784548,-10.08302,1.562637,11.90914,-2.823295, 2.014104 
60,1.718625,-9.574056,4.400681,11.23969,-4.099203, 3.319259 
60.01,1.571636,-9.745543,5.479603,10.3265,-4.679911, 4.664412 
60.02,1.595634,-9.830538,5.217122,9.593804,-4.717908, 6.256297 
60.03,2.134095,-9.026095,6.168303,9.033095,-4.8279, 7.358467 
60.04,1.817618,-8.846359,7.645446,8.425639,-5.548348, 6.826005 
60.05,-1.090671,-10.46949,6.663017,7.894928,-7.024741, 4.737906 
60.06,-4.249192,-12.88657,3.554742,7.352967,-8.954851, 2.111097 
60.07,-5.503101,-14.32096,.5179625,6.717513,-11.02995,-0.1757373 
60.08,-6.500529,-14.67019,-1.687128,5.808579,-13.34103,-1.420397 
60.09,-9.429816,-14.58044,-1.919111,4.893395,-16.01759,-1.552137 
60.1,-13.7745,-14.58869,.1412398,3.906967,-18.88788,-1.425897 
60.11,-17.1785,-14.76843,1.666129,3.105025,-21.46769,-1.473893 
60.12,-18.84038,-14.08723,.6936997,2.470321,-23.57804,-1.337403 
60.13,-19.11211,-12.27586,-.3429751,1.317654,-25.21917,-0.8126911 
60.14,-18.86063,-9.789041,.9811789,-.2057351,-26.11686,-0.6956996 
60.15,-19.18461,-7.840182,1.389399,-1.93211,-26.04711,-1.862115 
60.16,-20.35552,-7.389714,-2.137845,-3.44675,-25.11793,-4.00096 
60.17,-20.31928,-7.58395,-6.89,-4.022708,-23.4943,-6.101808 
60.18,-18.04719,-5.864325,-8.743116,-3.563242,-21.31696,-7.538454 
60.19,-16.46306,-3.689483,-9.284827,-2.673806,-18.89488,-8.057416 
60.2,-14.17072,-4.668911,-7.992671,-1.534889,-16.44431,-7.753188 
60.21,-12.29836,-5.257119,-5.973067,-.03399754,-13.88374,-6.952246 
60.22,-8.763365,-5.157126,-3.925965,1.37315,-10.99645,-5.65234 
60.23,-5.083632,-3.697732,-2.253337,2.199841,-7.875929,-4.230193 
60.24,-3.331259,-3.000283,-3.201018,2.470071,-5.045634,-3.30701 
60.25,-3.066528,-4.491674,-4.748406,2.704054,-2.735802,-2.786798 
60.26,-1.887113,-7.381465,-4.177447,3.084527,-.9449315,-1.970607 
60.27,-.4492174,-8.938353,-1.994855,3.702732,.2959785,-0.8341895 
60.28,-.1999855,-9.270078,-.6659517,4.536171,.8809361,-0.1692377 
60.29,-.4387182,-9.861785,-1.684128,5.055384,.9184334, 0.2149844 
60.3,-.385722,-10.80722,-1.941859,5.483603,.5199623, 0.8384392 
60.31,1.054674,-11.24444,-.1439896,5.960568,-.2252337, 0.9464314 
60.32,3.008282,-10.23476,.2189841,6.304293,-.937932, 0.1904862 
60.33,3.758478,-7.805684,-1.994605,6.821256,-1.324154,-0.8819361 
60.34,3.889718,-4.788403,-3.792725,7.061988,-1.37715,-1.610633 
60.35,5.631592,-2.949536,-2.519817,6.905749,-.8474386,-1.439146 
60.36,8.597127,-3.637736,.2407326,6.460282,.4637164,-0.7609448 
60.37,10.66498,-4.903395,.992928,5.625342,2.216089,-0.2104847 
60.38,10.68098,-3.58174,.4332186,4.879896,3.992711, 0.5209622 
60.39,9.972277,.5272118,1.492642,4.350685,5.707087, 1.762122 
60.4,9.223082,3.819223,3.633487,3.85697,7.31072, 3.112774 
60.41,7.811934,3.012032,4.166448,3.384505,8.797112, 4.42118 
60.42,5.574846,.7744439,4.245942,3.010782,10.12977, 5.721335 
60.43,4.369184,.4069705,5.92782,2.844294,11.19069, 6.007315 
60.44,5.196623,.5842077,6.012814,3.282012,11.89714, 4.751905 
60.45,7.054489,-1.615383,2.668557,4.117452,12.33186, 2.935787 
60.46,10.24376,-4.754905,.4179697,5.992065,13.00906, 1.775121 
60.47,14.43945,-5.347363,.8021919,7.85743,13.74575, 0.7219477 
60.48,16.92852,-4.261191,.1482393,9.819538,14.28896,-0.4204695 
60.49,16.42481,-3.098025,-1.486642,12.16237,14.72018,-0.6734512 
60.5,16.03484,-2.421824,-1.147667,14.27697,15.08991,-0.4884646 
60.51,17.04676,-3.220517,-.6829505,15.51762,15.18665,-0.9366821 
60.52,16.78903,-5.093131,-2.701054,15.55512,14.68419,-1.403648 
60.53,15.64862,-5.904822,-3.842472,14.96042,13.73975,-0.7904427 
60.54,15.68336,-4.607416,-1.456394,13.66576,12.64683, 0.2182342 
60.55,15.48313,-2.452322,.02799797,11.78365,11.56566, 0.3707231 
60.56,13.58427,-1.270158,-3.223266,9.885034,10.46574,-1.041175 
60.57,11.73615,-1.498891,-8.55138,8.127911,9.333573,-3.991461 
60.58,11.33868,-1.726625,-11.96113,6.260796,8.149659,-6.791508 
60.59,10.47624,-.9626802,-11.63791,4.14245,6.948496,-7.892928 
60.6,7.655445,.9199333,-8.792613,1.916361,5.718835,-7.630197 
60.61,4.111202,2.962535,-6.294544,-.1179914,4.424179,-6.557275 
60.62,1.123419,4.512923,-3.985711,-1.986856,2.969285,-4.893146 
60.63,-.9534309,5.938819,-1.585635,-4.191696,1.10967,-3.669484 
60.64,-2.420325,6.414285,-1.23591,-6.20205,-1.026176,-4.059206 
60.65,-4.894895,5.398108,-3.907717,-7.928175,-3.207767,-5.959318 
60.66,-8.120161,5.010137,-7.191729,-9.849536,-5.021136,-7.498207 
