地点名:扇橋閘門　地盤上/水門,,,,,,
ファイル名:11031101.SMC,,,,,,
起動時刻:2011/03/11 14:47:34,,,,,,
チャンネル数:6,,,,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,,,,
Time,N-S,E-W,U-D,N-S,E-W,U-D
30.38,1.096671,-0.02399826,0.9846786,0.8679371,1.136418,0.6164553
30.39,0.9546808,-0.3712231,1.048924,0.4407181,0.855938,0.5482103
30.4,0.7701942,-0.6862003,1.415397,0.3207268,0.5962068,0.7194479
30.41,0.4127201,-1.074672,1.582135,0.4019709,0.5032135,1.017176
30.42,-0.009499311,-1.410148,1.556387,0.262731,0.4992138,1.352902
30.43,-0.03599739,-1.592385,1.272408,-0.01124918,0.4494674,1.423897
30.44,0.1422397,-1.413398,1.046174,-0.1482393,0.2499819,1.393899
30.45,-0.05399609,-0.7924426,1.213912,-0.1024926,-0.03399754,1.202913
30.46,-0.5257119,-0.01849866,1.419897,-0.179987,-0.2867292,0.9481813
30.47,-0.8091913,0.4634664,1.274658,-0.372223,-0.4297189,0.5844576
30.48,-0.6469531,0.6367038,0.6914499,-0.5607094,-0.5682088,0.3494747
30.49,-0.3242265,0.8206905,-0.2317332,-0.6669517,-0.6667017,0.2269835
30.5,-0.3329759,1.280907,-0.7819433,-0.8836859,-0.7166981,0.1782371
30.51,-0.5404608,1.617133,-0.6044562,-1.193164,-0.6419535,0.00799942
30.52,-0.5769582,1.319154,-0.1784871,-1.457644,-0.5537099,-0.09049344
30.53,-0.5904572,0.5984566,-0.1749873,-1.51314,-0.4784653,0.055246
30.54,-0.6842004,-0.05874574,-0.6034563,-1.485642,-0.4449677,0.6437033
30.55,-1.049674,-0.2304833,-0.8231903,-1.639131,-0.4084704,1.188914
30.56,-1.720125,0.01399899,-0.01549888,-2.022604,-0.4502174,1.463894
30.57,-2.268085,0.3759727,1.636881,-2.20884,-0.5192124,1.434646
30.58,-2.404076,0.3464749,2.806046,-1.898112,-0.5594594,1.432146
30.59,-2.003355,-0.09924281,2.575063,-1.199663,-0.4587168,1.404398
30.6,-1.088921,-0.3014781,1.503391,-0.6687015,-0.3297261,1.10267
30.61,0.03499746,-0.4047207,0.6549525,-0.3424752,-0.1697377,0.5272118
30.62,0.8216904,-0.5907072,0.06399536,0.06499529,0.0564959,0.2692305
30.63,0.8941852,-0.6477031,-0.7414463,0.4939642,0.2859793,0.4479675
30.64,0.6602021,-0.4114702,-1.468894,0.4757155,0.4494674,0.6996993
30.65,0.2402326,-0.04174697,-1.408398,0.2009854,0.5619593,0.6082059
30.66,-0.221234,0.1822368,-0.4202195,0.1762372,0.4777154,0.4022208
30.67,-0.3089776,0.3294761,0.5252119,0.6442033,0.2804797,0.2739801
30.68,-0.1362401,0.4852148,0.6734512,1.077672,0.1474893,0.2077349
30.69,-0.1457394,0.7714441,0.3342258,1.180164,0.1814868,0.0607456
30.7,-0.1899862,1.055174,0.2262336,0.9281827,0.1712376,-0.1269908
30.71,0.05224621,0.9016846,0.4857148,0.593707,0.02999783,-0.4079704
30.72,0.8319397,0.3682233,0.6552025,0.5089631,-0.07674444,-0.7331969
30.73,1.569636,0.03774726,0.3707231,0.8056916,0.07474458,-0.9739294
30.74,1.548388,0.109992,-0.3797225,1.294406,0.302978,-0.9819288
30.75,0.9214332,0.2444823,-0.8641874,1.717875,0.4252192,-0.8349395
30.76,0.3809724,0.3974712,-0.5422107,1.811619,0.3509746,-0.7021991
30.77,0.2017354,0.5749583,0.4777154,1.647881,0.1824868,-0.7559452
30.78,0.1502391,0.9154336,1.644881,1.510141,0.03349757,-0.8216904
30.79,0.3244765,1.146167,2.025353,1.504391,0.02449822,-0.8359394
30.8,0.7989421,0.9989276,1.084171,1.264658,0.124491,-1.020926
30.81,1.191164,0.7474458,-0.3249764,0.8376893,0.2879791,-1.312905
30.82,1.335903,0.5979567,-1.387399,0.538211,0.358474,-1.477393
30.83,1.232661,0.6769509,-2.310833,0.359224,0.3704731,-1.591135
30.84,1.095671,0.8266901,-3.010532,0.01199913,0.3022281,-1.898112
30.85,1.144917,1.038425,-3.428502,-0.2297333,0.2699804,-2.296584
30.86,1.148917,1.080922,-3.698482,-0.01674879,0.371973,-2.355329
30.87,0.6712013,1.069422,-3.631737,0.4794652,0.565459,-1.92561
30.88,0.2447323,1.248659,-3.049029,0.5212122,0.6132056,-1.469643
30.89,0.1559887,1.113669,-1.971107,0.04049706,0.4949641,-1.144167
30.9,0.3119774,0.4607166,-0.9399319,-0.4044707,0.2304833,-0.8624375
30.91,0.5777081,-0.4569669,-0.4317187,-0.4842149,0.02549815,-0.5832077
30.92,0.8429389,-1.229411,-0.5529599,-0.2949786,0.1322404,-0.3694732
30.93,0.6964495,-1.573886,-0.8481885,0.03799725,0.5647091,-0.0607456
30.94,-0.0109992,-1.774121,-0.8449388,0.03024781,0.9154336,0.1429896
30.95,-0.6379538,-1.994855,-0.2294834,-0.4462177,0.9404318,0.1044924
30.96,-0.9061843,-1.981106,0.5489602,-0.7361966,0.7876929,-0.02374828
30.97,-1.202913,-1.739624,0.565459,-0.469216,0.6674516,0.05499601
30.98,-1.738874,-1.407398,0.009499311,-0.1567386,0.4942142,0.1677378
30.99,-1.944609,-1.216412,-0.4587168,-0.03924716,0.3139772,0.2277335
31,-1.622882,-1.202663,-0.7301971,0.02924788,0.1269908,0.1492392
31.01,-1.371151,-0.8531882,-0.6454532,-0.04049706,-0.1229911,-0.01449895
31.02,-1.077422,0.07424462,-0.04899645,-0.3772227,-0.4092203,-0.55196
31.03,-0.4309688,0.8711869,0.386722,-0.5389609,-0.510713,-1.389399
31.04,0.400221,0.9681798,-0.1827368,-0.1317405,-0.4024708,-2.21059
31.05,0.9969277,0.8039417,-1.771122,0.5752083,-0.1719875,-2.672556
31.06,1.250159,0.9739294,-3.319759,0.9256829,0.04649663,-2.880041
31.07,0.9074342,1.406648,-3.693732,0.9049344,0.2657307,-2.655558
31.08,0.1822368,1.686128,-2.909789,0.6494529,0.2857293,-2.089849
31.09,-0.1914861,1.622382,-1.693877,0.2292334,0.07949424,-1.455145
31.1,0.2447323,1.142417,-0.8701869,-0.03774726,-0.1389899,-1.133668
31.11,1.006927,0.3919716,-0.3077277,0.2542316,-0.1622382,-0.7416962
31.12,1.319904,-0.4379683,0.09474313,0.8469386,-0.03674734,-0.234483
31.13,1.299656,-1.064923,0.2697304,0.9469314,0.07849431,0.1544888
31.14,1.308655,-1.449895,0.524212,0.3922216,0.05699587,0.04874647
31.15,1.346902,-1.975107,0.7774436,-0.08999348,-0.03299761,-0.1314905
31.16,1.030675,-2.412825,0.7506956,-0.02324831,-0.1554887,-0.1464894
31.17,0.5484602,-2.516568,0.2799797,0.3477248,-0.2737302,0.02874792
31.18,0.3397254,-2.320832,-0.1757373,0.5872074,-0.4529672,0.05874574
31.19,0.1704876,-1.832367,-0.289729,0.5727085,-0.7324469,0.1854866
31.2,-0.03599739,-1.079922,-0.1224911,0.3004782,-1.149667,0.4732157
31.21,0.1344903,-0.2379827,0.1424897,-0.08874357,-1.426647,1.028675
31.22,0.6862003,0.3237265,0.3897218,-0.4947141,-1.445895,1.3834
31.23,1.146167,0.358724,0.7776936,-0.7546953,-1.273408,1.481643
31.24,1.332903,0.05474603,1.418147,-0.7816933,-1.096171,1.296656
31.25,1.167665,-0.2989783,1.859365,-0.648453,-0.9804289,1.09967
31.26,0.5119629,-0.5557097,1.885863,-0.7189479,-0.8896855,0.7296971
31.27,-0.5629592,-0.7614448,1.619133,-1.064923,-0.8401891,0.4252192
31.28,-1.555887,-1.077922,0.9399319,-1.306905,-0.8731867,0.1822368
31.29,-2.062601,-1.208162,0.01524889,-1.322654,-0.9071842,0.02024853
31.3,-2.102598,-0.8621875,-0.6844504,-1.289657,-0.8249402,-0.4637164
31.31,-2.0736,-0.469716,-0.8081914,-1.136168,-0.5942069,-1.057423
31.32,-2.163093,-0.5617093,-0.8636874,-0.6327041,-0.2749801,-1.504641
31.33,-2.136595,-1.067673,-1.427147,-0.0207485,-0.02499819,-1.51414
31.34,-1.938609,-1.353402,-2.361329,0.1527389,0.1009927,-1.38465
31.35,-1.808869,-1.055923,-2.76105,-0.2044852,0.1542388,-1.197413
31.36,-1.940359,-0.4502174,-2.234088,-0.7891928,0.1752373,-1.292156
31.37,-1.817368,0.2189841,-1.076422,-1.168665,0.2567314,-1.3749
31.38,-1.129168,0.8561879,-0.345475,-0.9214332,0.4302188,-1.265158
31.39,-0.1894863,1.426897,-0.675951,-0.427469,0.5939569,-0.7626947
31.4,0.5089631,1.895363,-1.217162,-0.400471,0.5292116,-0.3984711
31.41,0.9156836,2.281335,-0.9324324,-0.8234403,0.2904789,-0.2249837
31.42,1.025426,2.415325,-0.1687378,-1.028675,0.1022426,-0.2512318
31.43,0.6162053,2.167843,-0.01024926,-0.9299326,0.002749801,-0.3514745
31.44,-0.1224911,1.695627,-0.6172053,-0.8334396,0.03749728,-0.7274473
31.45,-0.6787008,1.294656,-1.748123,-0.565209,0.2577313,-1.043924
31.46,-0.8679371,1.111669,-3.186269,-0.0579958,0.4427179,-1.323654
31.47,-0.8956851,1.401398,-4.034708,0.2512318,0.3844721,-1.301656
31.48,-0.6472031,1.944359,-3.828473,0.2657307,0.1807369,-1.121669
31.49,-0.3877219,2.188091,-2.945287,0.1917361,0.01449895,-0.5602094
31.5,-0.5032135,1.808119,-1.670629,0.1624882,-0.1634881,0.2424824
31.51,-0.5779581,1.206913,-0.03049779,0.07849431,-0.4349685,0.9686798
31.52,-0.4869647,0.7001992,1.818118,-0.08724368,-0.6559525,1.054174
31.53,-0.4632164,0.2644808,3.480498,-0.02724802,-0.6767009,0.9466814
31.54,-0.5704587,-0.1677378,4.099703,0.3937215,-0.5912071,0.8816861
31.55,-0.5314615,-0.6737012,3.102275,0.6552025,-0.4987139,0.8519382
31.56,-0.4727157,-1.229661,1.418147,0.5389609,-0.4589667,0.5312115
31.57,-0.6227049,-1.745124,0.5054634,0.3894718,-0.5619593,0.2167343
31.58,-0.9056844,-2.319582,0.5479603,0.4994638,-0.7704442,-0.06674516
31.59,-0.8914354,-2.7623,0.9201833,0.8339396,-0.8804362,-0.1004927
31.6,-0.5412108,-2.89729,1.10192,1.24391,-0.8269401,0.08624375
31.61,0.01699877,-2.859543,1.133168,1.390899,-0.8771864,0.6647018
31.62,0.6724513,-2.601311,1.694877,1.051174,-1.145167,1.24416
31.63,1.52414,-2.128596,2.851543,0.4384682,-1.467644,1.490892
31.64,2.392577,-1.688378,3.833222,0.06299543,-1.582885,1.315405
31.65,2.769299,-1.430646,3.784476,0.192986,-1.409898,1.252409
31.66,2.537566,-1.353402,2.363829,0.5347112,-1.082672,1.322154
31.67,1.942859,-1.062423,0.5224621,0.6889501,-0.7094486,1.545388
31.68,1.182414,-0.399971,-0.3297261,0.6144555,-0.4707159,1.850116
31.69,0.5694587,0.192986,0.3714731,0.3114774,-0.4812151,2.431324
31.7,0.2174842,0.2417325,1.976107,-0.1262408,-0.6189551,2.975034
31.71,0.2332331,-0.2664807,3.372756,-0.5412108,-0.7404463,3.192269
31.72,0.4932142,-0.8319397,3.915216,-0.7379465,-0.8184407,2.829045
31.73,0.5979567,-1.117919,3.460999,-0.5154626,-0.7739439,2.179842
31.74,0.5462104,-1.128418,2.136595,0.110492,-0.4792153,1.445395
31.75,0.8066915,-1.063673,0.4457177,0.5589595,-0.04624665,0.8986849
31.76,1.231911,-0.9164336,-0.96593,0.5052134,0.3782226,0.5867075
31.77,1.3844,-0.6474531,-1.585135,0.1139917,0.7469459,0.6589522
31.78,1.029675,-0.4807152,-1.24441,-0.3229766,0.9396819,0.82744
31.79,0.3379755,-0.6976994,-0.1444895,-0.6092058,0.8979349,0.7774436
31.8,-0.5859575,-1.191164,0.8671871,-0.4447178,0.8024418,0.3287262
31.81,-1.461644,-1.402148,1.006677,0.1312405,0.7281972,-0.1847366
31.82,-1.716626,-1.048424,0.3659735,0.5627092,0.6014564,-0.6597022
31.83,-0.9851786,-0.6377038,-0.4427179,0.5179625,0.5124629,-0.978929
31.84,0.1412398,-0.6607021,-0.9856786,0.3277262,0.5054634,-1.015676
31.85,0.8624375,-0.979929,-1.276657,0.2262336,0.4682161,-0.7266973
31.86,0.9911782,-1.24691,-1.339903,0.1334903,0.4197196,-0.4599667
31.87,0.8261901,-1.050924,-0.8804362,-0.02399826,0.3774726,-0.4709659
31.88,0.3964713,-0.2122346,0.005749583,-0.09624302,0.3002282,-0.7766937
31.89,-0.2974784,0.8749366,0.6147054,0.1532389,0.2594812,-0.9191834
31.9,-0.7244475,1.784371,0.1969857,0.6424534,0.3557242,-0.7196978
31.91,-0.4524672,2.271085,-1.042924,0.82719,0.6114557,-0.3264763
31.92,0.1527389,2.649558,-1.93736,0.5734584,0.9074342,-0.0634954
31.93,0.6504529,3.264513,-1.583885,0.3122274,1.064173,-0.1854866
31.94,0.772694,3.775476,-0.4302188,0.4179697,1.121419,-0.6454532
31.95,0.6864502,3.777726,0.3002282,0.8221904,1.177415,-1.117419
31.96,0.4637164,3.342508,-0.220984,1.196163,1.211912,-1.446145
31.97,0.220234,2.880791,-1.65538,1.111669,1.073922,-1.608383
31.98,0.1909862,2.858043,-2.89679,0.6954496,0.7406963,-1.536389
31.99,0.593207,2.939787,-3.193769,0.2082349,0.2839794,-1.24566
32,1.091671,2.532316,-2.418575,-0.1952358,-0.1917361,-0.634704
32.01,1.423147,1.51214,-1.030675,-0.3217267,-0.5352112,0.2669806
32.02,1.560387,0.1542388,0.3762227,-0.2162343,-0.6582023,1.174915
32.03,1.458394,-0.9354322,1.719125,-0.2097348,-0.634204,1.612383
32.04,1.018676,-1.270408,3.023531,-0.2297333,-0.5022136,1.467644
32.05,0.1954858,-1.09917,3.532494,-0.05174625,-0.2737302,0.9286827
32.06,-0.510213,-1.046174,2.62856,0.2734802,0.001249909,0.3827223
32.07,-0.6579523,-1.189414,0.7131983,0.5279617,0.3332258,-0.0234983
32.08,-0.4632164,-1.181664,-1.279407,0.621455,0.6854503,-0.2832295
32.09,-0.3644736,-0.8499384,-2.030853,0.6799507,0.938432,-0.3669734
32.1,-0.5897073,-0.5294616,-1.315155,0.8759365,1.054174,-0.06724513
32.11,-1.042174,-0.496464,-0.1084921,1.013927,1.009177,0.344475
32.12,-1.541638,-0.6452032,0.7066988,0.8479385,0.7471958,0.6182052
32.13,-1.766122,-0.7191979,1.163416,0.5229621,0.2857293,0.6941997
32.14,-1.370151,-0.7529454,1.419397,0.4102203,-0.1667379,0.7989421
32.15,-0.6037062,-0.7939425,1.572136,0.4182197,-0.3992211,0.7431961
32.16,0.07824433,-0.6734512,1.729125,0.2059851,-0.4364684,0.3237265
32.17,0.8354394,-0.5492102,1.722625,0.04599667,-0.2884791,-0.2304833
32.18,1.550388,-0.6367038,1.252659,0.3529744,-0.01899862,-0.331476
32.19,1.803619,-0.6669517,0.2159843,0.772194,0.1422397,-0.1414897
32.2,1.823868,-0.207485,-0.2569814,0.6969495,0.110992,0.02849793
32.21,1.969107,0.6039562,0.5812079,0.3579741,-0.0482465,0.03049779
32.22,2.225839,1.020176,1.645381,0.3962213,-0.2562314,0.2749801
32.23,2.376828,1.034425,1.805869,0.6582023,-0.4352185,0.662452
32.24,2.267586,1.134418,1.23616,0.7154481,-0.4217194,1.040175
32.25,1.80012,1.187914,0.5552098,0.4667162,-0.1687378,1.152416
32.26,0.786193,0.8309398,0.2774799,-0.01424897,0.06274545,1.159416
32.27,-0.2982284,0.303478,0.2519817,-0.6662017,0.1907362,0.9894283
32.28,-0.9179335,-0.179237,-0.3279762,-1.294156,0.3639736,0.6592022
32.29,-1.406648,-0.509963,-1.232411,-1.64938,0.5977067,0.1274908
32.3,-1.829117,-0.5277117,-1.855615,-1.66088,0.7714441,-0.3092276
32.31,-1.66188,-0.234983,-2.291084,-1.314655,0.9401819,-0.7601949
32.32,-1.078172,0.1334903,-2.686055,-0.7556952,1.11017,-0.9741794
32.33,-0.6454532,0.4009709,-2.831045,-0.3164771,1.145167,-1.005177
32.34,-0.5569596,0.4769654,-2.578063,-0.3204768,1.114169,-0.8484385
32.35,-0.6857003,0.4059706,-1.952608,-0.3369756,1.148667,-0.5979567
32.36,-0.979929,0.3879719,-1.24416,-0.03099775,1.113169,-0.04699659
32.37,-1.3864,0.538211,-0.7636946,0.1987356,0.9214332,0.4404681
32.38,-1.65938,1.035425,-0.1174915,0.07074487,0.6649518,0.7074487
32.39,-1.547638,1.681628,0.9399319,-0.09399319,0.4859648,0.634204
32.4,-1.190414,1.93336,1.867865,0.01549888,0.3534744,0.5359612
32.41,-0.7279472,1.803869,2.240338,0.3227266,0.2782298,0.2917289
32.42,-0.09549308,1.538888,2.083349,0.5617093,0.3942214,-0.08724368
32.43,0.4199696,1.285157,1.488142,0.8189406,0.799692,-0.6684515
32.44,0.592707,1.338653,0.4339685,1.165666,1.254659,-1.113919
32.45,0.8041917,1.810369,-0.7814434,1.3804,1.590385,-1.525139
32.46,1.215912,2.395576,-1.598384,1.38565,1.896363,-1.719125
32.47,1.525139,2.710554,-1.79012,1.435896,2.176342,-1.725125
32.48,1.737874,2.706554,-1.623882,1.397149,2.264336,-1.464394
32.49,1.942609,2.62856,-1.280907,1.177665,2.280835,-1.346652
32.5,1.995855,2.545316,-0.9626802,1.026676,2.406826,-1.325404
32.51,1.686378,2.463321,-0.6097058,1.149667,2.541316,-1.369901
32.52,1.288907,2.317582,-0.1984856,1.222411,2.494819,-1.3829
32.53,1.336403,1.883363,-0.01499891,1.10717,2.404576,-1.502391
32.54,1.756373,1.333653,-0.4022208,1.227661,2.373578,-1.23891
32.55,2.130846,1.136668,-1.278157,1.562637,2.336331,-0.6279545
32.56,2.223839,1.603884,-1.707626,1.509391,2.20134,-0.02524817
32.57,2.011104,2.637059,-0.9316825,1.032675,2.0621,-0.06049562
32.58,1.472393,3.563992,0.3474748,0.7599449,1.955358,-0.4177197
32.59,0.8379393,3.944464,0.6539526,1.130668,1.917361,-0.745446
32.6,0.6657017,3.839722,-0.4064705,1.763872,1.964858,-0.7219477
32.61,0.9064343,3.437501,-2.156094,2.236838,2.093848,-0.496714
32.62,0.9821788,3.021031,-3.407753,2.362079,2.101098,0.08574378
32.63,0.9809289,2.775299,-3.144772,2.149094,1.806869,0.8166908
32.64,1.37465,2.539066,-1.614383,1.502391,1.273658,1.438396
32.65,1.818618,2.091599,0.1232411,0.8534381,0.7091986,1.500641
32.66,1.981856,1.717126,1.169665,0.7916926,0.1889863,1.278407
32.67,2.095598,1.613383,1.308905,1.451145,-0.1959858,0.9806789
32.68,2.34758,1.297656,0.8714368,2.144595,-0.5172125,0.7106985
32.69,2.520567,0.7209477,0.5834577,2.33708,-0.8631874,0.3957213
32.7,2.503068,0.0924933,0.8931853,2.113597,-1.209912,0.4617165
32.71,2.321582,-0.8129411,1.490142,1.854616,-1.445145,0.9579306
32.72,1.916861,-1.887613,2.227589,1.51664,-1.613883,1.570386
32.73,1.492642,-2.612061,3.243265,1.153916,-1.685878,1.756623
32.74,1.116169,-2.749051,4.442178,1.10367,-1.726875,1.724375
32.75,0.5922071,-2.608311,5.193374,1.367151,-1.818118,1.662629
32.76,0.206985,-2.745801,4.896395,1.353902,-2.062351,1.745124
32.77,0.2562314,-3.293011,3.72448,0.855688,-2.430824,1.860865
32.78,0.4789653,-3.977712,2.585313,0.1899862,-2.921538,2.188841
32.79,0.5164626,-4.434928,2.116096,-0.3002282,-3.44425,2.492819
32.8,0.2734802,-4.623665,2.462821,-0.6432034,-3.803474,2.531816
32.81,-0.1689878,-4.778404,3.18052,-0.8351895,-3.911216,2.107597
32.82,-0.5159626,-5.011137,3.198268,-0.9506811,-3.988961,1.482643
32.83,-0.5554597,-5.203373,2.057601,-1.005177,-4.081204,0.8506883
32.84,0.005999565,-5.223122,0.07399464,-1.091421,-4.113702,0.3927215
32.85,0.8489385,-5.193374,-1.732874,-1.259159,-3.965962,0.13799
32.86,1.300406,-5.258869,-2.501819,-1.420397,-3.638986,0.2439823
32.87,1.034425,-5.257619,-2.018604,-1.528639,-3.258014,0.5097131
32.88,0.2654808,-5.001637,-0.5872074,-1.630382,-2.874792,0.772694
32.89,-0.9976777,-4.54842,1.173665,-1.631882,-2.495069,0.924683
32.9,-2.555065,-4.095453,2.524817,-1.615633,-2.214089,1.037425
32.91,-3.767477,-3.790975,2.858543,-1.614883,-2.010354,1.034675
32.92,-4.146199,-3.544993,2.180342,-1.619633,-1.769372,0.9679298
32.93,-3.977212,-3.359756,1.09992,-1.641131,-1.482893,0.8606876
32.94,-3.798225,-3.487247,0.1779871,-1.66038,-1.183414,0.8466886
32.95,-3.72923,-3.772477,-0.2382327,-1.556887,-0.8526882,0.9686798
32.96,-3.394754,-3.930465,-0.04949641,-1.454645,-0.5309615,1.216912
32.97,-2.843794,-3.788476,0.6102058,-1.436896,-0.2784798,1.52389
32.98,-2.388577,-3.136023,1.475893,-1.580135,-0.1337403,1.856865
32.99,-2.089849,-1.987356,2.245087,-1.722125,-0.08674371,2.088099
33,-1.847366,-0.6564524,2.700804,-1.884613,-0.06874502,2.090098
33.01,-1.623382,0.5594594,2.859793,-2.045352,0.08374393,1.851616
33.02,-1.226661,1.689628,2.514068,-1.939609,0.372723,1.421147
33.03,-0.6039562,2.561064,1.481643,-1.544638,0.7649446,0.7981921
33.04,0.1407398,3.088026,0.0509963,-0.993678,1.252909,0.09424317
33.05,0.7059488,3.4475,-1.456894,-0.2579813,1.781371,-0.2907289
33.06,0.8769364,3.576991,-2.660807,0.3022281,2.136845,-0.1364901
33.07,0.6409535,3.402253,-2.889291,0.248482,2.20784,0.2949786
33.08,0.1894863,3.217517,-1.681878,-0.3747228,1.980856,0.4397181
33.09,-0.4112202,3.056529,0.1737374,-0.8531882,1.643381,0.2147344
33.1,-0.9134338,2.906789,1.460894,-0.5854576,1.346902,-0.005749583
33.11,-0.8909354,2.61531,1.529889,0.03924716,1.179664,-0.01074922
33.12,-0.3359756,1.954358,0.6459532,0.1699877,1.174165,0.001499891
33.13,0.1912361,1.281907,-0.2687305,-0.1984856,1.160416,0.02849793
33.14,0.3969712,0.9391819,-0.6639519,-0.7776936,1.034175,0.0317477
33.15,0.3052279,1.115419,-0.4247192,-1.325404,0.9411818,-0.01474893
33.16,-0.02274835,1.722625,-0.1472393,-1.620133,1.067923,-0.4499674
33.17,-0.7234476,2.552315,-0.3382255,-1.491642,1.273158,-1.280907
33.18,-1.548888,3.717481,-0.7324469,-0.9826788,1.433146,-2.171093
33.19,-1.879614,4.8284,-1.51264,-0.1347402,1.620633,-2.607811
33.2,-1.746873,5.23687,-2.704554,0.5479603,1.751123,-2.468071
33.21,-1.596884,5.025886,-3.229016,0.4394681,1.737874,-1.822368
33.22,-1.416147,4.384682,-2.584063,-0.3694732,1.548388,-1.158916
33.23,-1.395399,3.520745,-1.206913,-1.151917,1.279657,-0.5472103
33.24,-1.861115,2.963035,0.1037425,-1.412148,1.086921,-0.1072422
33.25,-2.537816,2.804047,0.6722013,-1.23716,1.017426,0.1207412
33.26,-3.056278,2.731052,0.7789435,-1.163166,1.10342,0.03424752
33.27,-3.050029,2.420825,0.7559452,-1.340653,1.233411,0.01599884
33.28,-2.385077,1.712626,0.6097058,-1.757873,1.279907,0.09024346
33.29,-1.665879,0.7756938,0.6034563,-2.407576,1.281157,0.1759872
33.3,-1.327654,-0.1359901,0.9251829,-2.880541,1.341903,0.1182414
33.31,-1.52189,-0.9406818,1.268158,-2.62631,1.477893,0.1709876
33.32,-1.856365,-1.38265,1.080422,-1.867365,1.540138,0.2362329
33.33,-1.709126,-1.249909,0.5344613,-1.364401,1.423147,0.1549888
33.34,-1.24766,-0.8459387,0.13824,-1.320154,1.172915,-0.3122274
33.35,-0.8804362,-0.5989566,-0.179737,-1.364901,0.8616875,-0.8174407
33.36,-0.5032135,-0.5952069,-0.9144337,-1.150167,0.579458,-1.210412
33.37,-0.1284907,-0.7384465,-2.223839,-0.800192,0.3514745,-1.389649
33.38,0.03299761,-0.7079487,-3.407003,-0.6147054,0.04799652,-1.598384
33.39,-0.1497391,-0.2514818,-3.438501,-0.6169553,-0.41322,-1.613133
33.4,-0.4324687,0.5062133,-2.490819,-0.6884501,-0.896685,-1.489892
33.41,-0.7301971,1.259159,-1.316905,-0.7831932,-1.267908,-1.032175
33.42,-1.057173,1.892363,-0.4604666,-0.9614303,-1.537889,-0.5079632
33.43,-1.157916,2.222089,0.07349467,-1.328654,-1.731624,-0.1629882
33.44,-1.050424,2.06285,0.6722013,-1.598884,-1.733124,-0.2552315
33.45,-0.841189,1.389399,1.031925,-1.203413,-1.461644,-0.1902362
33.46,-0.538211,0.4462177,0.5292116,-0.399971,-0.9366821,0.2499819
33.47,-0.4424679,-0.262231,-0.3192269,-0.1494892,-0.441968,0.8884356
33.48,-0.6892,-0.469216,-0.2872292,-0.7336968,-0.193486,1.10042
33.49,-1.066423,-0.5427107,0.5594594,-1.335653,-0.1944859,1.057923
33.5,-1.481143,-0.8189406,1.145167,-1.185914,-0.289979,0.9329324
33.51,-1.442145,-1.219912,0.9619303,-0.41372,-0.317477,0.979929
33.52,-0.7199478,-1.768622,0.1332403,0.3257264,-0.2194841,0.8131911
33.53,0.03049779,-2.183842,-0.5749583,0.7359467,-0.179237,0.4587168
33.54,0.6289544,-2.302083,-0.5879574,0.882686,-0.2664807,-0.1182414
33.55,1.291156,-2.539066,-0.1534889,1.076922,-0.330976,-0.5562097
33.56,1.822368,-3.070277,-0.01774871,1.454145,-0.2322332,-0.8814361
33.57,2.007104,-3.561492,-0.482465,1.834867,-0.1037425,-0.8594377
33.58,2.100848,-3.505496,-1.082422,1.949359,-0.1082422,-0.7596949
33.59,2.175342,-2.871292,-1.155916,1.781121,-0.3382255,-0.7181979
33.6,1.941109,-2.021853,-0.1564887,1.478643,-0.7021991,-0.8601876
33.61,1.463894,-1.344153,1.312905,1.215662,-0.9344323,-0.8476886
33.62,1.088171,-1.188164,1.509391,1.027176,-0.8811861,-0.744946
33.63,1.077172,-1.397399,0.01549888,0.7404463,-0.6649518,-0.5919571
33.64,1.294156,-1.457394,-1.79787,0.3527244,-0.4264691,-0.7699442
33.65,1.215412,-1.280907,-2.62631,0.2002355,-0.2117347,-0.9626802
33.66,0.5942069,-0.9649301,-2.469321,0.4087204,0.02874792,-1.022926
33.67,0.0289979,-0.6319542,-2.087099,0.5479603,0.2329831,-0.8531882
33.68,0.06549525,-0.4592167,-1.581885,0.2412325,0.3827223,-0.6889501
33.69,0.4999638,-0.4119701,-0.799942,-0.151989,0.4347185,-0.27548
33.7,0.7614448,-0.454717,0.03149772,-0.3107275,0.331226,0.2727302
33.71,0.5704587,-0.2127346,0.8996848,-0.5094631,0.07399464,0.662452
33.72,0.165988,0.06574523,1.860365,-0.9224331,-0.1362401,0.4919643
33.73,-0.3044779,-0.4459677,2.156094,-1.018426,-0.1777371,0.2357329
33.74,-0.7166981,-1.567136,1.24466,-0.6582023,-0.2017354,0.1989856
33.75,-0.6732012,-2.20359,-0.1134918,-0.4149699,-0.2799797,0.4024708
33.76,-0.3212267,-1.810869,-0.9459314,-0.6007065,-0.2874792,0.4524672
33.77,-0.3117274,-0.8716868,-0.8014419,-1.020676,-0.3507246,0.4954641
33.78,-0.6182052,0.01424897,0.07924426,-1.499141,-0.648453,0.3387254
33.79,-0.7151982,0.648953,0.9471813,-1.895613,-1.047174,-0.1834867
33.8,-0.9234331,0.951431,1.310655,-1.755373,-1.190664,-1.061673
33.81,-1.572136,1.016426,0.8304398,-0.9836787,-1.130418,-1.749623
33.82,-1.93011,0.7881929,-0.5952069,-0.06974494,-1.007427,-1.961108
33.83,-1.341653,0.3762227,-2.412825,0.5184624,-0.7924426,-1.619883
