地点名:大島川水門　地盤上/門柱,,,,,,
ファイル名:11031101.SMC,,,,,,
起動時刻:2011/03/11 14:47:34,,,,,,
チャンネル数:6,,,,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,,,,
Time,N-S,E-W,U-D,N-S,E-W,U-D
43.95,-0.468466,-4.011459,-0.1224911,-0.01549888,-2.367579,2.34883
43.96,-0.1574886,-3.672484,0.5939569,-0.01774871,-2.401576,3.078527
43.97,0.386972,-2.861793,1.401148,-0.01499891,-2.529067,3.513995
43.98,1.232911,-1.673879,2.078099,-0.01849866,-2.566064,3.257514
43.99,2.384327,-0.3767227,2.359079,-0.01999855,-2.338331,2.454322
44,3.824723,0.7944424,1.670879,-0.004749656,-1.725875,1.775871
44.01,5.507351,1.676378,-0.1429896,-0.001499891,-1.09867,1.434646
44.02,6.820506,1.968607,-2.219339,-0.01449895,-0.7666944,1.113169
44.03,7.294221,1.676129,-3.206518,-0.02024853,-0.5852076,0.9364321
44.04,7.075737,1.281657,-2.723553,-0.003249764,-0.3214767,0.7244475
44.05,6.723263,1.259159,-1.510641,-0.003499746,0.05224621,0.7211977
44.06,6.869752,1.490392,-0.2407326,-0.003499746,0.5299616,0.9784291
44.07,7.382215,1.602884,0.7016991,0.003749728,0.8539381,1.345652
44.08,7.348968,1.602884,1.673629,0.002499819,1.141917,1.860865
44.09,6.443283,1.79537,3.128523,-0.002749801,1.634881,2.390577
44.1,5.213872,2.240588,4.942892,-0.01274908,2.318582,2.535066
44.11,4.568669,2.841794,6.824505,-0.006249547,3.008032,2.435073
44.12,4.954891,3.352507,7.801684,-0.00924933,3.58699,2.251337
44.13,6.036313,3.500996,6.899,-0.01174915,3.984461,2.035603
44.14,6.818006,3.409753,4.504923,-0.01624882,4.343435,1.643881
44.15,6.354789,3.127523,2.006355,-0.01424897,4.619915,1.349902
44.16,4.401431,2.62331,0.510713,-0.006999493,4.774404,0.9426817
44.17,1.960858,2.320082,0.2399826,-0.006749511,4.770904,0.2462322
44.18,0.3332258,2.76555,0.82719,-0.01199913,4.775154,-0.6052061
44.19,0.372973,4.099953,1.09742,-0.01399899,4.903894,-1.23966
44.2,1.594884,5.871325,-0.0399971,-0.01299906,5.055134,-1.678628
44.21,2.680306,7.389215,-2.171343,-0.01024926,5.135128,-1.751623
44.22,2.308083,8.193906,-3.954713,-0.006499529,5.422107,-1.569636
44.23,0.2237338,8.281899,-4.149199,-0.01474893,5.879824,-1.352152
44.24,-2.34983,7.909926,-2.601811,-0.01424897,6.320792,-1.478643
44.25,-3.959963,7.470708,-0.2352329,-0.01499891,6.690515,-1.579885
44.26,-3.944464,7.164481,1.51339,-0.01299906,6.800757,-1.569886
44.27,-3.138523,6.675766,1.720375,-0.005499601,6.688015,-1.442395
44.28,-2.90129,5.569097,0.9469314,-0.003749728,6.705014,-1.24366
44.29,-3.920966,3.846721,0.3522245,-0.00399971,6.640269,-1.231911
44.3,-5.642091,1.967607,0.5334613,-0.007499456,6.377038,-1.555137
44.31,-6.866502,0.6797007,1.145667,-0.001499891,5.900072,-1.93086
44.32,-7.03599,0.3522245,1.022676,-0.001999855,5.334863,-2.477571
44.33,-6.541276,0.8744366,-0.4377183,-0.002249837,4.703909,-2.823295
44.34,-6.248547,1.79562,-2.719303,-0.005749583,4.125451,-2.668056
44.35,-6.648768,2.650808,-4.96814,-0.01049924,3.383505,-2.123096
44.36,-7.353467,3.134523,-5.841327,-0.01249909,2.514818,-1.424397
44.37,-7.409713,3.263013,-4.729407,-0.005749583,1.736874,-0.5312115
44.38,-6.48403,3.370756,-2.791798,-0.001999855,1.175915,0.234733
44.39,-4.974889,3.665484,-1.288157,-0.002249837,0.717198,0.5057133
44.4,-3.663984,3.86547,-0.6507028,-0.004999638,0.3557242,0.2589812
44.41,-3.424002,3.526994,-0.9821788,-0.005999565,0.03424752,-0.1772372
44.42,-4.570919,2.648058,-1.993356,-0.007499456,-0.2024853,-0.8596877
44.43,-6.127806,1.531139,-3.013532,-0.007499456,-0.2767299,-1.636381
44.44,-6.985494,0.6282045,-3.547993,-0.0109992,-0.2959785,-2.255337
44.45,-6.681266,0.4572169,-3.654485,-0.009499311,-0.6172053,-2.612811
44.46,-5.184124,1.006677,-3.842472,-0.01774871,-1.126918,-2.683306
44.47,-3.234015,1.706626,-4.386682,-0.01699877,-1.627382,-2.453072
44.48,-1.727875,2.104347,-4.944891,-0.01474893,-2.180842,-2.222839
44.49,-0.9184334,1.79287,-4.892645,-0.008749366,-2.7543,-1.680128
44.5,-0.6017064,0.6404536,-4.111702,-0.006499529,-3.299261,-1.024926
44.51,-0.3324759,-0.8356894,-2.637309,-0.007499456,-3.936465,-0.6329541
44.52,0.5309615,-1.897112,-0.5684588,-0.01499891,-4.402181,-0.3404753
44.53,1.673629,-2.396576,0.952431,-0.02499819,-4.638164,0.1417397
44.54,2.420325,-2.587563,1.396399,-0.01949859,-4.981639,0.5122129
44.55,2.489069,-2.706804,1.397899,-0.00799942,-5.386109,0.7141982
44.56,1.717376,-2.700554,1.624882,-0.008749366,-5.682838,0.607706
44.57,0.4112202,-2.402076,2.181092,-0.006999493,-5.844076,0.4234693
44.58,-0.6104558,-1.950859,2.567064,-0.00924933,-5.920321,0.5964568
44.59,-0.7131983,-1.574136,2.34658,-0.001249909,-5.92557,1.150917
44.6,0.05899572,-1.234411,2.0671,-0.002749801,-5.921071,1.901362
44.61,0.9164336,-1.119669,2.384827,-0.001249909,-5.742084,2.423824
44.62,1.307655,-1.423147,3.283012,0.004249692,-5.178874,2.415075
44.63,1.577636,-1.894863,4.269191,0.004999638,-4.242942,2.089098
44.64,2.325582,-2.447823,4.328936,0.001249909,-3.17077,1.707376
44.65,3.443501,-3.349257,2.843294,-0.006499529,-2.153094,1.345902
44.66,4.27344,-4.841649,0.4479675,-0.001249909,-1.204913,1.362401
44.67,4.176947,-6.883001,-1.606134,-0.006499529,-0.358474,1.766872
44.68,3.044779,-8.839609,-2.254837,-0.01824868,0.4507173,2.269586
44.69,1.459394,-9.955278,-0.9544308,-0.0179987,1.122919,2.656807
44.7,0.3759727,-9.912532,1.962358,-0.01049924,1.508641,2.602811
44.71,0.4017209,-8.707119,4.936642,-0.003249764,1.682128,2.012354
44.72,1.503141,-6.75376,6.311043,-0.00399971,2.002355,1.276407
44.73,2.967035,-4.909144,5.489852,-0.001499891,2.280835,0.5267118
44.74,3.788725,-3.808724,3.197018,-0.001499891,2.133595,-0.055246
44.75,3.211267,-3.368006,1.019426,-0.000999928,2.006355,-0.2977284
44.76,1.689378,-2.89954,0.02924788,-0.000999928,2.445573,-0.234483
44.77,0.5277117,-1.710626,0.1539888,-0.000499964,2.833045,-0.08399391
44.78,0.6249547,0.3247265,0.5812079,0.004749656,2.777799,0.2282335
44.79,1.118169,2.47732,0.4867147,-0.000499964,2.984784,0.7406963
44.8,0.4704659,3.923716,-0.1759872,-0.008249402,3.267513,1.3729
44.81,-1.867615,4.633164,-0.3769727,-0.007749438,3.196518,1.746623
44.82,-4.886396,5.038135,0.8216904,-0.003249764,3.281262,1.741874
44.83,-6.982994,5.477103,3.157271,-0.00399971,3.575741,1.497891
44.84,-6.956996,5.997066,5.064133,0.002249837,3.044529,1.155666
44.85,-4.97514,6.174052,5.024136,0.007749438,2.377578,0.8251902
44.86,-2.338331,5.678838,2.935787,0.004499674,2.385827,0.6672016
44.87,-0.3682233,4.461177,-0.02549815,0.001249909,2.34933,0.6337041
44.88,0.5294616,2.601811,-2.139345,0.001749873,2.002355,0.8811861
44.89,0.9584305,0.4542171,-2.48382,0.000749946,1.984106,0.8646873
44.9,1.598884,-1.363901,-1.254159,0.009749293,1.824868,0.5092131
44.91,2.608561,-2.373078,0.3144772,0.004499674,1.219662,0.005749583
44.92,3.72598,-2.382827,0.7074487,-0.007249475,0.4574668,-0.3967212
44.93,4.68541,-1.65163,-0.3472248,-0.004499674,-0.7001992,-0.6579523
44.94,5.202873,-0.96518,-1.991356,-0.005249619,-2.363329,-0.3542243
44.95,4.728157,-1.123169,-3.223016,-0.01049924,-3.884218,0.01274908
44.96,3.17777,-2.161593,-3.03528,-0.01299906,-5.046884,0.2369828
44.97,1.412648,-3.385505,-1.147917,-0.009499311,-5.711086,0.5169625
44.98,0.5489602,-3.960463,1.176415,-0.003749728,-6.07231,0.8346895
44.99,0.7354467,-3.558242,2.589062,-0.00799942,-6.242797,0.9676799
45,1.357402,-2.655057,2.806046,-0.001999855,-6.049312,1.112919
45.01,1.552137,-2.041352,2.315332,-0.001499891,-5.576596,1.24716
45.02,1.167915,-1.971357,1.605884,-0.003499746,-5.143377,1.479893
45.03,0.9359322,-2.232588,1.10367,-0.007499456,-5.095131,1.623132
45.04,1.756123,-2.199341,1.079422,-0.003749728,-5.493352,1.747123
45.05,3.697982,-1.556137,1.181664,-0.000999928,-5.635592,1.93611
45.06,5.988316,-0.6812006,0.9154336,-0.002499819,-5.897323,2.022103
45.07,7.647696,-0.3907217,0.3342258,-0.003499746,-6.221799,1.572386
45.08,8.313897,-0.9024346,0.08074415,-0.002749801,-6.128056,1.149667
45.09,8.299648,-1.776871,0.1574886,-0.01424897,-6.112557,0.8071915
45.1,8.319147,-2.513818,-0.07774436,-0.01249909,-5.958068,0.3902217
45.11,8.806862,-3.046779,-0.6042062,-0.008499384,-5.681838,0.06974494
45.12,9.325324,-3.461249,-1.132168,-0.01349902,-5.774332,0.1167415
45.13,9.001348,-3.684983,-1.79612,-0.01349902,-5.689588,0.1999855
45.14,7.702692,-3.72948,-2.236838,-0.002749801,-5.24137,0.3334758
45.15,6.049062,-3.675734,-1.984606,0.002999783,-4.770404,0.6384537
45.16,4.601417,-3.660985,-1.488392,0.01049924,-4.449927,0.9966778
45.17,3.545993,-3.772227,-0.9296826,-0.004999638,-4.197196,1.011927
45.18,2.880041,-4.27194,-0.1062423,-0.01174915,-3.851221,0.8706869
45.19,2.598562,-4.853898,0.5549598,-0.001999855,-3.262764,0.4522172
45.2,2.472821,-4.878646,0.7919426,0.001749873,-2.408325,0.1279907
45.21,2.294084,-4.27619,0.7756938,-0.004749656,-1.396149,0.09499311
45.22,1.771872,-3.216267,0.6027063,-0.006999493,-0.4064705,-0.1214912
45.23,0.6582023,-1.734374,0.7074487,-0.009499311,0.8979349,-0.6142055
45.24,-0.9971777,-0.1409898,1.073172,-0.01474893,2.516068,-0.9019346
45.25,-2.952286,1.229161,0.9429317,-0.009999275,4.148949,-0.992928
45.26,-4.762405,2.381077,0.4599667,-0.002749801,5.857076,-0.8926853
45.27,-6.083059,3.231016,0.3052279,-0.007249475,7.432211,-0.6712013
45.28,-7.020241,3.753478,0.55121,-0.007499456,8.534131,-0.4434679
45.29,-7.72394,4.217195,1.115169,-0.01074922,9.348072,-0.1919861
45.3,-7.978172,4.906394,1.785121,-0.009499311,10.04477,-0.08324397
45.31,-7.712941,6.002565,2.276085,-0.006999493,10.3985,-0.3754728
45.32,-6.869752,7.319469,2.409325,-0.00799942,10.47174,-0.937932
45.33,-5.684088,8.356144,1.916611,-0.01199913,10.32525,-1.486642
45.34,-4.802652,8.859858,0.5959568,-0.01074922,9.846786,-1.93186
45.35,-4.786653,8.895855,-1.175915,-0.005749583,9.38132,-2.260086
45.36,-5.708086,8.733117,-2.553565,-0.008249402,8.780864,-2.275085
45.37,-7.015242,8.941852,-2.736302,-0.009499311,7.902177,-2.011104
45.38,-7.627947,9.79704,-1.741124,-0.005749583,7.615448,-1.438646
45.39,-6.544775,10.83996,-0.4342185,0.000249982,7.516205,-0.5947069
45.4,-4.175947,11.40267,0.5367111,0.002999783,6.690265,0.6669517
45.41,-1.959858,11.12369,1.021926,0.001749873,6.274795,1.883114
45.42,-1.173165,10.07502,1.507391,0.006249547,6.646018,2.700304
45.43,-1.536389,8.767115,2.75505,-0.001249909,6.132055,2.932287
45.44,-1.65413,7.485707,4.41118,0.001249909,5.040635,2.744051
45.45,-0.621455,6.140305,5.215372,-0.001499891,4.41168,2.34733
45.46,1.220412,4.605666,4.290689,-0.005999565,2.746301,1.701627
45.47,2.651058,2.76205,1.79787,-0.013749,0.5922071,0.8321897
45.48,2.784798,0.7019491,-1.213912,-0.01299906,0.3132273,-0.3424752
45.49,1.678878,-1.116419,-3.767727,-0.006249547,0.02599812,-0.9561807
45.5,0.0854938,-2.47882,-5.205373,-0.005999565,-1.506891,-0.7764437
45.51,-1.134418,-3.320509,-5.282617,-0.01224911,-2.176342,-0.4479675
45.52,-1.466644,-3.547743,-4.067955,-0.01349902,-2.467571,-0.1957358
45.53,-0.924183,-3.021281,-1.869365,-0.0109992,-3.596239,0.02299833
45.54,-0.1094921,-1.79062,0.2794797,-0.009749293,-3.983711,0.1449895
45.55,0.4294689,-0.4939642,1.397899,-0.008999348,-3.451,0.3484747
45.56,0.6259546,-0.02974784,1.270158,-0.002749801,-3.194519,0.4484675
45.57,0.2559814,-0.5887073,0.7141982,-0.007499456,-2.256587,0.3632237
45.58,-0.7846931,-1.403148,0.8334396,-0.01224911,-1.050424,0.1027426
45.59,-1.900362,-1.555137,1.721875,-0.01674879,-0.8779364,-0.3747228
45.6,-2.251837,-0.8011919,2.794548,-0.01874864,-0.7831932,-0.8731867
45.61,-1.51614,0.3644736,3.160271,-0.02149844,-0.3424752,-1.185664
45.62,-0.5234621,1.285657,2.077349,-0.01474893,-0.2174842,-1.453895
45.63,-0.41397,1.501641,0.1219912,-0.01474893,-0.04924643,-1.65638
45.64,-1.51889,0.8561879,-1.458144,-0.01474893,0.5577096,-1.498391
45.65,-3.250764,-0.2677306,-2.148094,-0.01599884,0.9546808,-1.040175
45.66,-4.680911,-1.024676,-2.119346,-0.0192486,1.395899,-0.6704514
45.67,-5.167625,-0.8711869,-1.708626,-0.02424824,2.560814,-0.5057133
45.68,-4.485675,-0.03099775,-1.256659,-0.0179987,3.106775,-0.3652235
45.69,-3.111024,1.011927,-1.362401,-0.01024926,2.980784,-0.4539671
45.7,-2.152344,1.554137,-2.21259,-0.01824868,3.689483,-0.5367111
45.71,-2.306083,1.225411,-3.179019,-0.01974857,4.385182,-0.8246902
45.72,-3.375505,0.3139772,-3.571741,-0.01424897,4.579668,-1.462894
45.73,-4.357184,-0.5752083,-3.130773,-0.01299906,5.735085,-2.170343
45.74,-4.445178,-0.8611876,-2.362079,-0.01674879,6.824255,-2.576813
45.75,-3.662485,-0.3942214,-2.078099,-0.008749366,6.803257,-2.322332
45.76,-3.136273,0.3819723,-2.319332,-0.01749873,7.009492,-1.607883
45.77,-3.874969,0.8229403,-2.219839,-0.01399899,6.90325,-0.6514528
45.78,-5.510601,0.6889501,-0.8529382,-0.005499601,6.003065,0.1352402
45.79,-6.34554,0.399471,1.585635,-0.008249402,5.79933,0.717698
45.8,-5.426357,0.4757155,3.667234,-0.01449895,5.772831,1.288157
45.81,-3.493497,0.7714441,4.059706,-0.006749511,4.96464,1.532139
45.82,-2.229338,0.7241975,2.729302,-0.003249764,4.152199,1.553887
45.83,-2.767049,0.3047279,0.8519382,-0.01349902,3.687983,1.723375
45.84,-4.599167,-0.1564887,-0.27573,-0.01574886,2.886291,1.815868
45.85,-6.156054,-0.4384682,-0.08849359,-0.013749,2.238088,1.640881
45.86,-6.35429,-0.4842149,1.267158,-0.01724875,2.144595,1.09992
45.87,-5.37711,-0.07274473,2.710053,-0.01599884,1.342653,0.3949714
45.88,-4.255692,0.9709296,2.772299,-0.009499311,0.4664662,-0.468466
45.89,-3.696482,2.333831,1.158416,-0.008999348,0.1589885,-1.303905
45.9,-4.028458,3.237765,-1.077922,-0.02249837,-0.5079632,-1.917361
45.91,-5.038635,3.099525,-2.968785,-0.01399899,-1.492392,-2.149594
45.92,-5.839077,2.109847,-4.128951,-0.009999275,-1.818118,-2.122846
45.93,-5.38211,0.9259329,-4.288439,-0.008999348,-2.414575,-1.727625
45.94,-3.704232,0.04649663,-3.464499,-0.01749873,-3.523495,-0.9024346
45.95,-1.889363,-0.5337113,-2.333831,-0.01599884,-4.039457,-0.006249547
45.96,-1.10792,-1.140917,-1.075672,-0.01299906,-4.537671,0.3842221
45.97,-1.591135,-1.981606,0.814191,-0.0109992,-5.162626,0.03599739
45.98,-2.563064,-2.944287,2.879791,-0.01249909,-4.810651,-0.7604449
45.99,-2.941037,-3.823973,3.786975,-0.01549888,-4.457677,-1.38615
46,-2.219089,-4.509173,2.832545,-0.01049924,-4.814151,-1.609633
46.01,-0.9114339,-4.890646,0.7324469,-0.005749583,-5.157876,-1.315405
46.02,-0.05699587,-5.048634,-1.069672,-0.009499311,-5.38386,-0.896185
46.03,-0.1592385,-5.120379,-1.482143,-0.0109992,-5.809829,-0.510963
46.04,-0.745446,-5.157376,-0.5574596,-0.01574886,-5.539848,-0.08449388
46.05,-0.9556807,-5.015886,0.7556952,-0.008249402,-4.891146,0.0854938
46.06,-0.55246,-4.750155,1.437146,-0.008249402,-4.881396,0.1157416
46.07,0.03924716,-4.82015,0.8924353,-0.01324904,-4.989139,0.4359684
46.08,0.123491,-5.386109,-0.5134628,-0.01299906,-4.749406,0.8484385
46.09,-0.3359756,-5.951069,-1.543638,-0.009499311,-4.908394,1.179914
46.1,-0.7619448,-5.986566,-1.182414,-0.01324904,-4.919394,1.208662
46.11,-0.454717,-5.301616,0.1004927,-0.009749293,-4.262941,0.8891855
46.12,0.9071842,-3.788725,0.9451815,-0.001999855,-3.826972,0.2249837
46.13,2.89929,-1.92961,0.5154626,-0.00924933,-3.610738,-0.3632237
46.14,4.380433,-0.5882074,-1.154416,-0.01149917,-2.910539,-0.9251829
46.15,4.176197,-0.386472,-3.344007,-0.007749438,-2.35008,-1.219912
46.16,2.464571,-0.9916781,-4.714408,-0.006499529,-2.019354,-1.436646
46.17,0.7014492,-1.604134,-4.443678,-0.006999493,-1.192414,-1.637381
46.18,0.192736,-1.713876,-3.071527,-0.001999855,-0.6567024,-1.639131
46.19,1.039175,-1.303905,-2.032103,0,-0.7226976,-1.540888
46.2,2.128846,-0.7021991,-2.261336,0.001749873,-0.537461,-1.537639
46.21,2.412075,-0.3332258,-3.31526,0.001249909,-0.2262336,-1.749373
46.22,1.755623,-0.5362111,-4.120451,-0.004249692,-0.1049924,-1.952109
46.23,0.951431,-1.342653,-3.953464,-0.001249909,0.1299906,-1.812869
46.24,0.911184,-2.263086,-2.666557,-0.008999348,0.4799652,-1.667379
46.25,1.923361,-2.643308,-0.759195,-0.008749366,0.4389682,-1.423897
46.26,3.367506,-2.218339,0.8756865,-0.002999783,0.3989711,-0.8224404
46.27,4.341935,-1.260409,1.664879,-0.01074922,0.482715,0.002249837
46.28,4.373433,-0.221234,1.981106,-0.006999493,0.3902217,0.9036845
46.29,3.655235,0.482465,2.713303,-0.000749946,0.2092348,1.869864
46.3,2.711803,0.6497029,4.100453,-0.008249402,0.1337403,2.695305
46.31,2.037602,0.4677161,5.666339,-0.005499601,-0.1069922,3.383505
46.32,1.838617,0.3052279,6.668517,0.002749801,-0.6194551,3.85722
46.33,1.893363,0.3239765,6.700764,0.00924933,-1.121669,4.196196
46.34,2.201591,0.2884791,5.838827,0.000749946,-1.674879,4.381433
46.35,2.827045,0.0717448,4.282939,-0.000749946,-1.816118,4.347435
46.36,3.533244,-0.290229,2.527317,-0.003499746,-1.138917,4.073205
46.37,3.957713,-0.6934497,1.328154,-0.002749801,-0.7964423,3.870719
46.38,3.890718,-1.004427,0.7541953,-0.008249402,-0.9556807,3.768977
46.39,3.352757,-0.9919281,0.5469604,-0.003749728,-1.051424,3.694982
46.4,2.544065,-0.4257191,0.8676871,0.004749656,-1.199163,3.531994
46.41,1.79437,0.5672089,1.581135,-0.003499746,-1.3774,3.210267
46.42,1.51839,1.538638,2.154344,-0.00924933,-1.294906,2.676056
46.43,1.984606,1.980356,2.159594,-0.01249909,-1.260409,1.996105
46.44,2.882541,1.65963,1.495892,-0.01474893,-1.287907,1.333153
46.45,3.424752,0.7621948,0.4939642,-0.005999565,-1.093921,0.68995
46.46,3.211767,-0.4322187,-0.1724875,-0.01199913,-0.7114484,0.01699877
46.47,2.399826,-1.737374,-0.1594884,-0.02024853,-0.5502101,-0.4582168
46.48,1.301656,-2.773549,0.3057278,-0.01674879,-0.5827078,-0.9194334
46.49,0.1322404,-3.321009,1.053174,-0.01174915,-0.6422035,-1.389899
46.5,-0.9349322,-3.506496,1.782621,-0.008499384,-1.172165,-1.596384
46.51,-1.941109,-3.404003,1.978107,-0.002999783,-1.901612,-1.526139
46.52,-2.743551,-3.017781,1.664129,-0.001249909,-2.463821,-1.23691
46.53,-3.192269,-2.565814,1.292406,0.002249837,-2.869542,-0.9706796
46.54,-3.332008,-2.168593,1.184164,0.001749873,-2.7588,-1.043924
46.55,-3.285512,-1.705376,1.596634,-0.000999928,-2.103598,-1.355652
46.56,-3.166521,-1.10192,2.096848,-0.007749438,-1.391149,-1.645631
46.57,-2.988783,-0.3512245,1.723875,-0.01124918,-0.7559452,-1.873614
46.58,-2.599562,0.3972212,0.3629737,0.004749656,-0.2592312,-1.838367
46.59,-2.015354,0.924433,-1.327404,0.01674879,0.1417397,-1.755873
46.6,-1.51764,1.184664,-2.722553,0.005999565,0.5977067,-1.758623
46.61,-1.059423,1.226661,-3.442,0.001249909,1.198163,-1.942609
46.62,-0.2692305,1.322904,-3.630987,0.002999783,1.804119,-2.48532
46.63,0.9264328,1.899862,-3.85997,-0.008499384,2.222589,-3.157271
46.64,2.177592,2.950036,-4.678161,-0.00799942,2.292834,-3.398004
46.65,2.929288,3.787975,-6.217799,-0.004749656,2.051851,-3.070027
46.66,2.978034,3.703981,-7.709191,0.001749873,1.613633,-2.20934
46.67,2.0696,2.653058,-7.99992,-0.005999565,1.623882,-1.273158
46.68,0.2767299,1.369401,-6.441783,-0.003249764,1.953358,-0.4952141
46.69,-1.873864,0.7844431,-3.525495,0.007249475,2.34983,0.1762372
46.7,-3.548243,1.347152,-0.6869502,0.003499746,2.717553,0.7604449
46.71,-4.434178,2.575313,0.9234331,-0.003499746,3.007532,1.165915
46.72,-4.8324,3.521495,1.443145,0.001749873,3.289262,1.675129
46.73,-5.10313,3.625487,1.606384,-0.001499891,3.816473,2.171593
46.74,-5.195374,3.31026,2.147094,0.004999638,4.375933,2.551815
46.75,-4.608916,3.328009,3.634237,0.006999493,4.628415,2.739051
46.76,-3.052279,3.820723,5.23587,0.001999855,4.774904,2.977534
46.77,-0.9396819,4.68741,5.903072,0.000999928,4.905145,2.973284
46.78,1.059673,5.492102,5.495102,0.005499601,4.941892,2.7563
46.79,2.269835,5.542348,4.234693,0,5.309115,2.369828
46.8,2.351079,4.660412,2.644558,-0.004249692,5.776831,1.93436
46.81,1.698127,3.507996,1.536639,0.000999928,5.964318,1.345652
46.82,1.114669,2.812046,1.258909,0.001999855,5.883324,0.8886856
46.83,1.258409,2.742301,1.348152,0,5.409108,0.7474458
46.84,2.20409,3.006282,1.066923,0.001749873,4.192446,1.028175
46.85,3.362256,3.016281,0.1699877,-0.006249547,2.748051,1.678878
46.86,4.036458,2.522567,-0.5677088,-0.000999928,1.737874,2.516318
46.87,3.815973,1.488892,-0.3082277,0.001499891,1.160666,3.194268
46.88,3.020031,0.1274908,1.147417,-0.003499746,0.8836859,3.654235
46.89,2.413825,-1.056673,3.254514,-0.01024926,0.8561879,3.800725
46.9,2.635309,-1.487392,5.189874,0.002749801,0.7024491,3.929715
46.91,3.248765,-0.9696797,6.326791,0.003749728,0.3137273,3.917466
46.92,3.268763,0.06774509,6.494779,0.000499964,-0.03199768,3.613238
46.93,2.060351,1.089921,6.2133,-0.002249837,-0.2582313,3.03778
46.94,-0.193736,1.79312,5.828328,0.004499674,-0.6659517,2.156094
46.95,-2.722553,1.983856,5.224371,0.002499819,-0.9669299,0.9869285
46.96,-4.68766,1.545388,4.14195,0.006749511,-0.9854286,0.1964858
46.97,-5.729335,0.8469386,2.404576,0.003249764,-0.7539454,-0.3104775
46.98,-6.144054,0.3469748,0.5479603,-0.00399971,-0.06649518,-0.7509456
46.99,-6.247797,0.03924716,-0.4932142,-0.002499819,0.8711869,-1.285657
47,-6.117806,-0.3062278,-0.7759438,0.003749728,1.728625,-1.840117
47.01,-5.487602,-0.6379538,-0.9884284,-0.000249982,2.373328,-2.457322
47.02,-4.069455,-0.82744,-1.629132,0,2.601811,-2.873042
47.03,-2.053351,-0.7289472,-3.008032,-0.003249764,2.298333,-3.137773
47.04,-0.1537389,-0.3049779,-4.794652,0.002249837,1.563887,-3.157771
47.05,0.9041845,0.2414825,-6.165303,0.006249547,1.10217,-2.976034
47.06,1.192164,0.8306898,-6.507528,0.01149917,1.087171,-2.656057
47.07,1.234161,1.506891,-5.854326,0.01249909,1.191664,-2.370578
47.08,1.583135,2.386827,-4.605416,0.01274908,1.344653,-2.152844
47.09,2.463572,3.478248,-3.405003,-0.000749946,1.408648,-2.197091
47.1,3.394254,4.462677,-2.788298,0.000999928,1.415397,-2.382077
47.11,3.714231,4.925643,-2.812046,0.002249837,1.743874,-2.542316
47.12,3.132273,4.844399,-3.201768,0.004749656,2.135845,-2.62756
47.13,1.807619,4.602666,-3.484498,0.01274908,2.358079,-2.807297
47.14,0.3219767,4.526422,-3.460749,0.01749873,2.403326,-2.881041
47.15,-0.7401963,4.818651,-3.409253,0.0164988,2.131095,-2.682556
47.16,-1.151917,5.192123,-3.693732,0.006999493,1.592135,-2.20709
47.17,-1.019426,5.159626,-4.215445,-0.006749511,1.095671,-1.581635
47.18,-0.7894428,4.613166,-4.342935,-0.003499746,0.55246,-0.9051844
47.19,-0.7824433,3.72848,-3.574991,-0.002499819,0.1027426,-0.2679806
47.2,-0.7906927,2.688555,-1.947859,0.001499891,-0.1092421,0.3259764
47.21,-0.3634737,1.810619,-0.1169915,0.000749946,-0.3949714,1.082172
47.22,0.330726,1.332153,1.182414,0.001249909,-0.6892,2.06935
47.23,0.7681943,1.056923,1.771372,0.001999855,-0.7926925,2.589812
47.24,0.7691942,0.8476886,2.291584,0.005249619,-0.4522172,2.241087
47.25,0.6854503,0.5727085,2.936537,0.006499529,0.4582168,1.628132
47.26,0.9046844,0.2214839,2.89854,0.007499456,1.632632,0.979429
47.27,1.296906,-0.3087276,1.811619,0.001749873,2.501819,0.1214912
47.28,1.284907,-1.130168,0.5052134,0.004249692,2.914789,-0.5549598
47.29,0.4567169,-2.041852,-0.372723,0.004999638,2.984284,-1.069672
47.3,-0.9074342,-2.457572,-0.6862003,0.000499964,2.676056,-1.566636
47.31,-1.918361,-2.078849,-0.1647381,-0.002749801,2.049101,-1.835367
47.32,-2.218339,-1.320154,0.6522027,0.005249619,1.248909,-2.0776
47.33,-2.414575,-0.5634592,0.9426817,-0.000249982,0.1554887,-2.20859
47.34,-3.238515,-0.08899355,0.7144482,-0.001499891,-0.8804362,-2.07085
47.35,-4.622165,-0.02449822,0.3897218,-0.003749728,-1.473643,-1.872864
47.36,-5.969567,-0.2284834,0.3912216,-0.01149917,-1.616633,-1.468144
47.37,-6.808756,-0.5909572,0.7824433,-0.01324904,-1.556387,-0.8216904
47.38,-6.961995,-0.8846859,1.574636,0.001749873,-1.474893,-0.2954786
47.39,-6.080559,-0.7814434,2.871792,0.0109992,-1.256909,0.1979856
47.4,-4.290689,-0.3927215,3.959963,0.01124918,-0.9691797,0.5304615
47.41,-2.460322,-0.4042207,3.951464,0.008249402,-0.6309543,0.6124556
47.42,-1.573886,-1.314405,2.911039,0.005499601,-0.08874357,0.6522027
47.43,-1.864865,-3.080777,1.38515,0.01399899,0.3489747,0.6579523
47.44,-2.642559,-4.957641,0.1274908,0.007499456,0.6472031,0.6639519
47.45,-2.674556,-6.114807,-0.4484675,0.008999348,0.896185,0.6579523
47.46,-1.207412,-6.239048,-0.6989493,0.006749511,0.8186907,0.4594667
