事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,F29 電子部品・デバイス製造業,平成20,2008,10月,19.5,20.1,17.7,157,165.8,130.6,147.8,155.1,126.1,9.2,10.7,4.5
５人以上,F29 電子部品・デバイス製造業,平成20,2008,11月,18.5,18.8,17.6,147.6,154,128.8,139.2,144.2,124.5,8.4,9.8,4.3
５人以上,F29 電子部品・デバイス製造業,平成20,2008,12月,17.8,18.8,15,142.8,153,112.5,135.5,144.5,108.6,7.3,8.5,3.9
５人以上,F30 輸送用機械器具製造業,平成17,2005,年平均,18.9,19,18.6,164.4,166.1,157,148.1,149.2,143.2,16.3,16.9,13.8
５人以上,F30 輸送用機械器具製造業,平成18,2006,年平均,19.2,19.2,18.9,165.9,168.6,154,150.8,152.5,143.2,15.1,16.1,10.8
５人以上,F30 輸送用機械器具製造業,平成19,2007,年平均,19.2,19.2,18.6,168.4,172.1,144.7,149.4,151.3,137.5,19,20.8,7.2
５人以上,F30 輸送用機械器具製造業,平成20,2008,年平均,19,19.1,18.6,162.6,166,142.7,147.6,149.6,135.5,15,16.4,7.2
５人以上,F30 輸送用機械器具製造業,平成20,2008,1月,17.9,18,17.2,155.6,158,140.3,139.6,140.9,131.2,16,17.1,9.1
５人以上,F30 輸送用機械器具製造業,平成20,2008,2月,19.5,19.6,18.7,170.2,173.3,149.6,152,153.6,141.5,18.2,19.7,8.1
５人以上,F30 輸送用機械器具製造業,平成20,2008,3月,19.4,19.6,18.4,169.6,173,147.7,151.3,153.2,139.3,18.3,19.8,8.4
５人以上,F30 輸送用機械器具製造業,平成20,2008,4月,18.9,18.9,19.4,162.4,165,147.4,146,147.3,138.3,16.4,17.7,9.1
５人以上,F30 輸送用機械器具製造業,平成20,2008,5月,18.6,18.6,18.7,160.6,163.8,142.1,143.9,145.5,134.5,16.7,18.3,7.6
５人以上,F30 輸送用機械器具製造業,平成20,2008,6月,19.9,20,19.4,170.2,174.3,146.4,153.5,156,139,16.7,18.3,7.4
５人以上,F30 輸送用機械器具製造業,平成20,2008,7月,20.8,20.9,20,177.2,181.4,152.6,160.9,163.6,145.3,16.3,17.8,7.3
５人以上,F30 輸送用機械器具製造業,平成20,2008,8月,17,17,16.9,145.4,148.2,129,131.5,132.9,123.3,13.9,15.3,5.7
５人以上,F30 輸送用機械器具製造業,平成20,2008,9月,18.9,19,17.9,159.8,164.3,134.5,145.3,148.4,128,14.5,15.9,6.5
５人以上,F30 輸送用機械器具製造業,平成20,2008,10月,20.4,20.5,19.8,173.4,177.4,150.5,158.2,160.8,143.3,15.2,16.6,7.2
５人以上,F30 輸送用機械器具製造業,平成20,2008,11月,19.2,19.2,18.8,158.6,161.6,141.8,148.5,150.7,136.1,10.1,10.9,5.7
５人以上,F30 輸送用機械器具製造業,平成20,2008,12月,18.1,18.2,17.7,148.7,151.7,132.2,140.6,143,127.5,8.1,8.7,4.7
５人以上,F31 精密機械器具製造業,平成17,2005,年平均,19,19.2,18.4,156.4,161.6,139.5,145,148.2,134.6,11.4,13.4,4.9
５人以上,F31 精密機械器具製造業,平成18,2006,年平均,19.2,19.4,18.6,158.1,162.8,142,145.9,148.8,136,12.2,14,6
５人以上,F31 精密機械器具製造業,平成19,2007,年平均,19.5,19.6,19.1,166.7,169.5,153.2,151.9,153.2,145.8,14.8,16.3,7.4
５人以上,F31 精密機械器具製造業,平成20,2008,年平均,19.3,19.5,18.4,161.6,167,141.2,149.1,152.6,135.9,12.5,14.4,5.3
５人以上,F31 精密機械器具製造業,平成20,2008,1月,16.4,16.5,15.8,140.5,145.6,121.2,126.7,129.9,114.7,13.8,15.7,6.5
５人以上,F31 精密機械器具製造業,平成20,2008,2月,20.1,20.3,19.4,169.4,175,148.3,156,159.5,142.5,13.4,15.5,5.8
５人以上,F31 精密機械器具製造業,平成20,2008,3月,19.3,19.6,18.1,164.5,170.8,140.7,149.5,153.7,133.8,15,17.1,6.9
５人以上,F31 精密機械器具製造業,平成20,2008,4月,20.3,20.6,19,172.7,179,147.8,157.9,162.1,141.2,14.8,16.9,6.6
５人以上,F31 精密機械器具製造業,平成20,2008,5月,18.5,18.7,17.7,156.1,160.7,137.9,143.9,146.9,131.9,12.2,13.8,6
５人以上,F31 精密機械器具製造業,平成20,2008,6月,20.4,20.5,20.1,171.4,175.3,155.9,158.7,160.9,150,12.7,14.4,5.9
５人以上,F31 精密機械器具製造業,平成20,2008,7月,20.5,20.8,19.4,171.7,178.1,148.6,158.8,163,143.7,12.9,15.1,4.9
５人以上,F31 精密機械器具製造業,平成20,2008,8月,17.9,18.3,16.8,149.9,155.4,129.9,139.2,143.1,125.2,10.7,12.3,4.7
５人以上,F31 精密機械器具製造業,平成20,2008,9月,19.2,19.3,18.9,159.6,164.1,143.7,148.7,151.3,139.4,10.9,12.8,4.3
５人以上,F31 精密機械器具製造業,平成20,2008,10月,19.6,20,18.5,164,170.7,140.3,152,156.6,135.6,12,14.1,4.7
５人以上,F31 精密機械器具製造業,平成20,2008,11月,20,20.3,18.9,166.2,172.8,142.9,155.1,159.7,139,11.1,13.1,3.9
５人以上,F31 精密機械器具製造業,平成20,2008,12月,19.2,19.4,18.4,152.8,157,137.9,142.5,144.8,134.3,10.3,12.2,3.6
５人以上,F32 その他の製造業,平成17,2005,年平均,19.8,20,19.5,159.7,163.2,152,152.7,155.6,146.3,7,7.6,5.7
５人以上,F32 その他の製造業,平成18,2006,年平均,20.1,20.2,19.6,165.1,168.2,156.4,154.2,156.6,147.4,10.9,11.6,9
５人以上,F32 その他の製造業,平成19,2007,年平均,19.9,20.1,19.2,160,164.1,149.4,149.2,152.4,141.1,10.8,11.7,8.3
５人以上,F32 その他の製造業,平成20,2008,年平均,19.7,20,19,158,163.4,144.6,147.6,152,136.7,10.4,11.4,7.9
５人以上,F32 その他の製造業,平成20,2008,1月,17.3,17.6,16.5,140.4,145.2,128.8,131.5,135.5,121.7,8.9,9.7,7.1
５人以上,F32 その他の製造業,平成20,2008,2月,19.5,19.6,19.2,158.5,161.8,149.8,148.8,151,143.1,9.7,10.8,6.7
５人以上,F32 その他の製造業,平成20,2008,3月,19.6,20,18.4,156.3,162.8,140.4,146.9,152.6,132.9,9.4,10.2,7.5
５人以上,F32 その他の製造業,平成20,2008,4月,20.8,21.2,19.9,169.3,174,157.8,157.9,161.5,149.1,11.4,12.5,8.7
５人以上,F32 その他の製造業,平成20,2008,5月,19.1,19.6,17.8,157.7,161.6,148.1,147.4,150.5,139.9,10.3,11.1,8.2
５人以上,F32 その他の製造業,平成20,2008,6月,20.8,21,20.1,166,171.5,152.5,156.8,161.7,144.7,9.2,9.8,7.8
５人以上,F32 その他の製造業,平成20,2008,7月,21,21.4,20.2,166.3,172.8,150.3,154.9,160.1,142,11.4,12.7,8.3
５人以上,F32 その他の製造業,平成20,2008,8月,18.7,18.8,18.3,147.7,152.4,135.6,137.7,141.6,127.6,10,10.8,8
５人以上,F32 その他の製造業,平成20,2008,9月,19.9,20.2,19.2,159,165.8,141.4,147.9,153.1,134.5,11.1,12.7,6.9
５人以上,F32 その他の製造業,平成20,2008,10月,20.3,20.6,19.5,160.3,165.9,145.7,148.4,152.8,137,11.9,13.1,8.7
５人以上,F32 その他の製造業,平成20,2008,11月,19.9,20.1,19.5,158.8,164.9,143.1,147.4,152.3,134.8,11.4,12.6,8.3
５人以上,F32 その他の製造業,平成20,2008,12月,19.7,19.9,19.2,156.7,162.8,140.8,146.3,151.5,132.6,10.4,11.3,8.2
５人以上,J-1 卸売業,平成17,2005,年平均,19.7,19.9,19.2,156.7,158.8,151.5,149,151.3,143.3,7.7,7.5,8.2
５人以上,J-1 卸売業,平成18,2006,年平均,20,20.1,19.5,160,162.3,154,151,153.2,145.4,9,9.1,8.6
５人以上,J-1 卸売業,平成19,2007,年平均,19.9,20,19.4,159.5,162.6,151.1,150.5,153.2,143.2,9,9.4,7.9
５人以上,J-1 卸売業,平成20,2008,年平均,19.7,19.8,19.3,157.2,159.7,150.2,148.7,151,142.3,8.5,8.7,7.9
５人以上,J-1 卸売業,平成20,2008,1月,17.1,17.3,16.6,137.6,140.7,129.2,130.1,133,122.1,7.5,7.7,7.1
５人以上,J-1 卸売業,平成20,2008,2月,19.9,20.1,19.6,159.9,162,154.2,151.4,153.4,146,8.5,8.6,8.2
５人以上,J-1 卸売業,平成20,2008,3月,19.6,19.8,19.2,158,160.4,151.3,149,151.2,142.8,9,9.2,8.5
５人以上,J-1 卸売業,平成20,2008,4月,20.5,20.7,20,163.9,166.6,156.6,154.8,157.5,147.5,9.1,9.1,9.1
５人以上,J-1 卸売業,平成20,2008,5月,19.2,19.3,18.8,153.5,155.6,147.9,145.3,147.3,139.8,8.2,8.3,8.1
５人以上,J-1 卸売業,平成20,2008,6月,20.6,20.7,20.4,164.8,166.8,159.1,156.6,158.5,151.4,8.2,8.3,7.7
５人以上,J-1 卸売業,平成20,2008,7月,21.2,21.4,20.6,167.8,171.5,158.3,159.2,162.5,150.7,8.6,9,7.6
５人以上,J-1 卸売業,平成20,2008,8月,19,19.1,18.8,151.9,153.9,146.5,143.7,145.5,138.8,8.2,8.4,7.7
５人以上,J-1 卸売業,平成20,2008,9月,19.5,19.6,19.3,155.7,158.3,148.7,147.2,149.5,141.2,8.5,8.8,7.5
５人以上,J-1 卸売業,平成20,2008,10月,20.3,20.5,19.9,162.9,165.9,154.5,153.4,156.2,145.8,9.5,9.7,8.7
５人以上,J-1 卸売業,平成20,2008,11月,19.7,19.8,19.3,157.2,160.2,149.1,148.6,151.3,141.3,8.6,8.9,7.8
５人以上,J-1 卸売業,平成20,2008,12月,19.2,19.3,19.1,152.5,154.6,147.2,144.6,146.5,139.8,7.9,8.1,7.4
５人以上,J-2 小売業,平成17,2005,年平均,18,18.9,17.3,126.1,145,110.3,120.1,136.6,106.3,6,8.4,4
５人以上,J-2 小売業,平成18,2006,年平均,18.3,19.1,17.5,131.9,148.5,117.2,125.5,140.2,112.5,6.4,8.3,4.7
５人以上,J-2 小売業,平成19,2007,年平均,18.1,18.9,17.5,131.5,148.6,118,124.8,139.4,113.3,6.7,9.2,4.7
５人以上,J-2 小売業,平成20,2008,年平均,18.1,19.1,17.4,132.4,151.3,117.1,125.9,142.6,112.4,6.5,8.7,4.7
５人以上,J-2 小売業,平成20,2008,1月,17.6,18.6,16.8,128.3,147.7,113,121.4,138.3,108.2,6.9,9.4,4.8
５人以上,J-2 小売業,平成20,2008,2月,17.9,18.8,17.1,131.4,150.2,116.2,124.8,141.1,111.6,6.6,9.1,4.6
５人以上,J-2 小売業,平成20,2008,3月,18,18.8,17.4,131.3,149.8,116.1,124.7,141.2,111.1,6.6,8.6,5
５人以上,J-2 小売業,平成20,2008,4月,18.5,19.4,17.8,135.2,154,120,128.2,144.5,115,7,9.5,5
５人以上,J-2 小売業,平成20,2008,5月,18.1,19,17.4,132.3,150,117.7,125.8,141.3,112.9,6.5,8.7,4.8
５人以上,J-2 小売業,平成20,2008,6月,18.6,19.4,17.9,134.4,152.6,119.4,127.9,143.7,114.8,6.5,8.9,4.6
５人以上,J-2 小売業,平成20,2008,7月,18.4,19.3,17.8,134.1,153.5,118.8,127.7,144.6,114.4,6.4,8.9,4.4
５人以上,J-2 小売業,平成20,2008,8月,17.9,19,17,131.6,151.5,115.7,125.3,143,111.2,6.3,8.5,4.5
５人以上,J-2 小売業,平成20,2008,9月,18.4,19.4,17.5,134.4,154.2,118.6,128,145.8,113.8,6.4,8.4,4.8
５人以上,J-2 小売業,平成20,2008,10月,18,19,17.1,132,150.8,116.9,125.8,142.8,112.1,6.2,8,4.8
５人以上,J-2 小売業,平成20,2008,11月,18.1,19.1,17.3,132.5,151.6,117.2,126.3,143.3,112.6,6.2,8.3,4.6
５人以上,J-2 小売業,平成20,2008,12月,17.9,18.8,17.1,131.3,150,115.9,124.6,141.3,110.9,6.7,8.7,5
５人以上,Q80 専門サービス業（他に分類されないもの）,平成17,2005,年平均,19.7,19.9,19.3,163.2,165.5,157.5,146.6,148.5,141.9,16.6,17,15.6
５人以上,Q80 専門サービス業（他に分類されないもの）,平成18,2006,年平均,19.8,20,19.3,162.5,166.7,154.6,146.7,149.6,141.2,15.8,17.1,13.4
５人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,年平均,19.3,19.6,18.8,158.3,162.7,148.2,144,146.8,137.6,14.3,15.9,10.6
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,年平均,19.1,19.4,18.5,158.3,163.8,146.4,142.2,145.8,134.4,16.1,18,12
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,1月,17,17.4,16.1,142.8,147.2,131.9,128.1,131.2,120.5,14.7,16,11.4
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,2月,19.6,19.7,19.5,164.4,167.1,158.1,147,148.1,144.3,17.4,19,13.8
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,3月,19.4,19.7,18.8,164.4,169.5,152.6,144.9,147.9,138.1,19.5,21.6,14.5
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,4月,19.6,19.9,18.9,161.5,167.2,148.7,145.5,149.7,136.1,16,17.5,12.6
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,5月,18.7,19,18.2,154.4,159.5,142.6,139,142.5,131.1,15.4,17,11.5
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,6月,19.8,20,19.4,163.1,168.1,151.6,146.7,149.9,139.4,16.4,18.2,12.2
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,7月,20.4,20.7,19.6,168.6,176,152.8,151,155.9,140.5,17.6,20.1,12.3
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,8月,18.5,18.8,17.9,153.1,158.5,141.7,138,141.6,130.5,15.1,16.9,11.2
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,9月,19,19.3,18.3,158.2,164.5,144.8,142.2,146.6,132.9,16,17.9,11.9
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,10月,19.8,20.2,19.1,163,170,149.1,147.4,152.5,137.3,15.6,17.5,11.8
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,11月,18.7,18.9,18.1,153.3,159.4,140.7,138.5,142.4,130.5,14.8,17,10.2
５人以上,Q80 専門サービス業（他に分類されないもの）,平成20,2008,12月,18.7,18.9,18.2,153.7,159.2,142.7,138.7,142.3,131.4,15,16.9,11.3
５人以上,Q81 学術・開発研究機関,平成17,2005,年平均,19.4,19.7,18.3,153.9,156.5,143.5,146.5,148.7,138,7.4,7.8,5.5
５人以上,Q81 学術・開発研究機関,平成18,2006,年平均,19.6,19.9,18.5,157,159.7,147,148,150.2,140,9,9.5,7
５人以上,Q81 学術・開発研究機関,平成19,2007,年平均,18.6,19.1,16.7,151.3,156.6,131.4,140.8,145.4,123.5,10.5,11.2,7.9
５人以上,Q81 学術・開発研究機関,平成20,2008,年平均,18.3,18.9,16.3,149,154.4,129.3,138.4,143.1,121.1,10.6,11.3,8.2
５人以上,Q81 学術・開発研究機関,平成20,2008,1月,17.7,18.3,15.1,140.8,145.3,122.4,131.1,135.2,114.5,9.7,10.1,7.9
５人以上,Q81 学術・開発研究機関,平成20,2008,2月,17.5,18.1,15.5,144,148.7,126.3,133.3,137.6,117.3,10.7,11.1,9
５人以上,Q81 学術・開発研究機関,平成20,2008,3月,18.4,19,16.1,150.9,156.7,129.1,139.1,144.3,119.8,11.8,12.4,9.3
５人以上,Q81 学術・開発研究機関,平成20,2008,4月,18.9,19.5,16.9,158.9,165.7,134.5,143.7,148.7,125.8,15.2,17,8.7
５人以上,Q81 学術・開発研究機関,平成20,2008,5月,18.4,18.9,16.3,148.4,153.8,127.9,138.9,143.9,120.1,9.5,9.9,7.8
５人以上,Q81 学術・開発研究機関,平成20,2008,6月,18.8,19.2,17,151.4,156.5,132.5,141.5,145.9,125.2,9.9,10.6,7.3
５人以上,Q81 学術・開発研究機関,平成20,2008,7月,19.7,20.2,18,159.7,164.8,140.3,149.7,154.3,132.4,10,10.5,7.9
５人以上,Q81 学術・開発研究機関,平成20,2008,8月,18.3,18.8,16.1,147.3,153,126,137.6,142.8,118.4,9.7,10.2,7.6
５人以上,Q81 学術・開発研究機関,平成20,2008,9月,17.6,18,16.1,141.6,146.3,124.2,132.5,136.7,117,9.1,9.6,7.2
５人以上,Q81 学術・開発研究機関,平成20,2008,10月,19.4,20,17.4,157.1,162.6,137,146.4,151.2,128.7,10.7,11.4,8.3
５人以上,Q81 学術・開発研究機関,平成20,2008,11月,18.2,18.8,15.9,147.8,153.5,126.6,137.4,142.6,118.3,10.4,10.9,8.3
５人以上,Q81 学術・開発研究機関,平成20,2008,12月,17.3,17.8,15.5,140.5,145.3,123.4,129.6,133.7,114.9,10.9,11.6,8.5
５人以上,Q84 娯楽業,平成17,2005,年平均,18.9,19.8,17.7,135.4,146.1,121.2,129.3,139.4,115.9,6.1,6.7,5.3
５人以上,Q84 娯楽業,平成18,2006,年平均,18.8,19.4,17.8,136.1,143.3,125,129.7,136.7,119,6.4,6.6,6
５人以上,Q84 娯楽業,平成19,2007,年平均,19.3,19.6,18.8,139.5,146.7,128.2,134.4,141.3,123.6,5.1,5.4,4.6
５人以上,Q84 娯楽業,平成20,2008,年平均,18.3,19,17.1,139.7,150.7,122.5,132.4,141.1,118.8,7.3,9.6,3.7
５人以上,Q84 娯楽業,平成20,2008,1月,16.8,17.5,15.6,128,138.9,109,121.5,130.2,106.3,6.5,8.7,2.7
５人以上,Q84 娯楽業,平成20,2008,2月,17.8,18.8,16,137.1,149.2,117,130.4,140.8,113.2,6.7,8.4,3.8
５人以上,Q84 娯楽業,平成20,2008,3月,17.5,18.3,16.2,133.2,143.8,116,127.2,136.2,112.7,6,7.6,3.3
５人以上,Q84 娯楽業,平成20,2008,4月,17.7,18.4,16.6,135.9,146.1,119.6,128.4,136.3,115.7,7.5,9.8,3.9
５人以上,Q84 娯楽業,平成20,2008,5月,17.7,18.4,16.5,135.2,145.6,118.6,127.8,135.9,114.9,7.4,9.7,3.7
５人以上,Q84 娯楽業,平成20,2008,6月,18.5,19.3,17.4,139.6,151,122,132.9,142,118.8,6.7,9,3.2
５人以上,Q84 娯楽業,平成20,2008,7月,18.9,19.7,17.8,143.6,154.7,127.2,137.2,146.4,123.6,6.4,8.3,3.6
５人以上,Q84 娯楽業,平成20,2008,8月,18.8,19.6,17.6,143.9,155.2,127.3,136.9,145.8,123.8,7,9.4,3.5
５人以上,Q84 娯楽業,平成20,2008,9月,19,19.7,17.8,148.5,159,130.9,138.1,145.1,126.3,10.4,13.9,4.6
５人以上,Q84 娯楽業,平成20,2008,10月,18.7,19.5,17.5,140,151.9,122.9,133.1,142.9,119,6.9,9,3.9
５人以上,Q84 娯楽業,平成20,2008,11月,19.2,19.9,18.1,144.4,155.2,128.5,137.5,146.2,124.8,6.9,9,3.7
５人以上,Q84 娯楽業,平成20,2008,12月,18.9,19.6,17.8,147.9,158.4,130.5,138.8,146.5,126,9.1,11.9,4.5
５人以上,"Q86,87 自動車整備業、機械等修理業",平成17,2005,年平均,19.7,19.9,18.5,171.5,175.7,146.9,150.9,152.5,141.3,20.6,23.2,5.6
５人以上,"Q86,87 自動車整備業、機械等修理業",平成18,2006,年平均,19.7,20.1,18,169.9,175.7,138.8,151.4,154.5,134.6,18.5,21.2,4.2
５人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,年平均,20,20.1,19.4,169.8,172.5,152.1,151.6,152.6,145.5,18.2,19.9,6.6
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,年平均,20.1,20.2,19,166.6,169.8,146.6,150.9,152.5,140.9,15.7,17.3,5.7
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,1月,18.5,18.6,17.7,154.6,157.6,135.4,137.5,138.6,130,17.1,19,5.4
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,2月,20.5,20.8,18.5,168.6,172.8,142.6,152.2,154.6,136.9,16.4,18.2,5.7
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,3月,20.2,20.4,19.2,170.7,173.8,150.7,150.3,151.5,142.7,20.4,22.3,8
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,4月,20.9,21.1,20,175.2,177.9,157.7,157,158.1,149.9,18.2,19.8,7.8
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,5月,19.9,20.2,18.1,165.2,168.6,142.4,146.9,148.5,136.1,18.3,20.1,6.3
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,6月,20.8,21,19.8,172,174.9,153.6,157.1,158.5,148.5,14.9,16.4,5.1
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,7月,21.2,21.4,20.3,175.4,178.7,155.3,161.5,163.7,147.9,13.9,15,7.4
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,8月,19.4,19.7,17.8,162.9,166.7,138.1,148.1,150.5,132.6,14.8,16.2,5.5
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,9月,19.9,19.9,19.9,165.9,168,152.8,150.9,151.3,148.6,15,16.7,4.2
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,10月,20.8,21.1,19.4,167.3,170.4,148.6,153.1,154.7,143.4,14.2,15.7,5.2
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,11月,19.7,19.7,19.3,165.1,168.2,147.6,151.6,153.1,143.4,13.5,15.1,4.2
５人以上,"Q86,87 自動車整備業、機械等修理業",平成20,2008,12月,19.1,19.2,18.4,157.1,160.7,135.5,144.9,147.2,131.1,12.2,13.5,4.4
５人以上,Q82 洗濯・理容・美容・浴場業,平成17,2005,年平均,21.1,21.5,20.8,168.7,173.8,165.3,161,166,157.6,7.7,7.8,7.7
５人以上,Q82 洗濯・理容・美容・浴場業,平成18,2006,年平均,20.9,21.2,20.6,163.4,169,158.2,156.8,161.3,152.6,6.6,7.7,5.6
５人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,年平均,21.3,21.6,21,168.1,181.6,159.6,163,173.7,156.3,5.1,7.9,3.3
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,年平均,21,21.7,20.6,164.5,180.6,155.7,160.3,173.8,152.9,4.2,6.8,2.8
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,1月,19.7,19.8,19.7,154.2,169.6,146.8,150.5,163.7,144.2,3.7,5.9,2.6
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,2月,20.5,21.2,20.1,158.6,171.2,152.7,155,165.8,149.9,3.6,5.4,2.8
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,3月,20.8,21.8,20.3,162.9,177.4,155.7,158.6,171,152.4,4.3,6.4,3.3
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,4月,20.9,21.5,20.6,163.9,176.7,157.4,160.4,171,155.1,3.5,5.7,2.3
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,5月,21,21.4,20.8,167.7,185.1,159,161.1,170.9,156.2,6.6,14.2,2.8
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,6月,21.2,21.6,21,161.5,175.2,155,158.3,169.9,152.8,3.2,5.3,2.2
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,7月,21.2,22.1,20.7,168.2,186.3,157.4,163.5,178.7,154.5,4.7,7.6,2.9
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,8月,21.6,22.2,21.2,169.5,183.7,160.8,165.1,176.7,158.1,4.4,7,2.7
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,9月,20.8,22.2,20,163.7,182.3,151.7,159.6,176.9,148.4,4.1,5.4,3.3
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,10月,21.3,22.5,20.6,167.3,183.1,157.2,163.2,177.4,154.1,4.1,5.7,3.1
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,11月,21.4,22.4,20.8,169.9,188.2,158.2,165.6,181.8,155.2,4.3,6.4,3
５人以上,Q82 洗濯・理容・美容・浴場業,平成20,2008,12月,21.4,21.9,21,169.2,186.1,158.5,164.6,179.3,155.3,4.6,6.8,3.2
５人以上,Q89 広告業,平成17,2005,年平均,19.7,20,18.9,162.1,165.2,153.3,141.7,144.3,134.5,20.4,20.9,18.8
５人以上,Q89 広告業,平成18,2006,年平均,19.5,19.9,18.4,158.7,163.6,146.4,142.3,146.4,131.9,16.4,17.2,14.5
５人以上,Q89 広告業,平成19,2007,年平均,19.4,20,18.3,157.1,163.2,146.3,143.8,148.7,135.1,13.3,14.5,11.2
５人以上,Q89 広告業,平成20,2008,年平均,19.6,20.1,18.7,164.7,169.7,155.9,144.5,148.1,138.2,20.2,21.6,17.7
５人以上,Q89 広告業,平成20,2008,1月,16.9,17.6,15.7,136.6,142.9,125.3,123.7,129.1,114,12.9,13.8,11.3
５人以上,Q89 広告業,平成20,2008,2月,19.8,20.3,18.7,160.9,166.6,150.7,145.2,149.7,137.2,15.7,16.9,13.5
５人以上,Q89 広告業,平成20,2008,3月,19.7,20.3,18.7,162,167.9,151.7,144.9,149.1,137.5,17.1,18.8,14.2
５人以上,Q89 広告業,平成20,2008,4月,20.4,21,19.4,167.5,173,157.7,150.4,154.2,143.6,17.1,18.8,14.1
５人以上,Q89 広告業,平成20,2008,5月,18.9,19.4,18,155.3,160.7,146.1,138.7,142.6,132.1,16.6,18.1,14
５人以上,Q89 広告業,平成20,2008,6月,21.4,22,20.3,178,184.6,167,157,161.6,149.3,21,23,17.7
５人以上,Q89 広告業,平成20,2008,7月,20.3,21,19.3,175.5,181.9,164.6,151.3,155.7,143.9,24.2,26.2,20.7
５人以上,Q89 広告業,平成20,2008,8月,19.8,20.4,18.7,169.5,174.9,159.5,146.2,150,139.1,23.3,24.9,20.4
５人以上,Q89 広告業,平成20,2008,9月,19.7,20.2,18.8,167.7,171.8,160.3,146,149,140.7,21.7,22.8,19.6
５人以上,Q89 広告業,平成20,2008,10月,19.9,20.2,19.3,170.7,173.7,165.6,146.7,148.7,143.3,24,25,22.3
５人以上,Q89 広告業,平成20,2008,11月,19.4,19.7,18.8,167.5,170.8,161.9,142.8,144.7,139.6,24.7,26.1,22.3
５人以上,Q89 広告業,平成20,2008,12月,19,19.3,18.4,163.5,166.4,158.7,140.6,142.5,137.3,22.9,23.9,21.4
５人以上,QS-1 一括分,平成17,2005,年平均,19.1,19.5,18.4,148.4,158.2,133.3,137.1,145.6,124,11.3,12.6,9.3
５人以上,QS-1 一括分,平成18,2006,年平均,19.1,19.6,18.4,150.8,160.5,136.6,138.7,147.1,126.5,12.1,13.4,10.1
５人以上,QS-1 一括分,平成19,2007,年平均,19.2,19.8,18.3,153.7,165.4,137.3,140.1,149.3,127.2,13.6,16.1,10.1
５人以上,QS-1 一括分,平成20,2008,年平均,19,19.6,18.2,152.6,162.7,138.5,139.6,147.5,128.6,13,15.2,9.9
５人以上,QS-1 一括分,平成20,2008,1月,17.7,18.3,16.8,141.6,151.2,128,128.8,136.2,118.2,12.8,15,9.8
５人以上,QS-1 一括分,平成20,2008,2月,18.8,19.4,17.8,150.5,161.6,134.9,137.3,145.9,125.2,13.2,15.7,9.7
５人以上,QS-1 一括分,平成20,2008,3月,18.9,19.4,18.2,151.7,161.6,138.1,138.3,146.1,127.6,13.4,15.5,10.5
