種別,箇所数,１次／２次／３次,施設名称,所在地,緯度,経度,座標系,区市町村
（２）区市町村本庁舎,※,1,西東京市役所保谷庁舎,西東京市中町１－５－１,35.741595,139.558951,JGD2011,西東京
（２）区市町村本庁舎,※,1,福生市本庁舎,福生市本町５,35.738484,139.326868,JGD2011,福生
（２）区市町村本庁舎,※,1,狛江市本庁舎,狛江市和泉本町１－１－５,35.634914,139.578735,JGD2011,狛江
（２）区市町村本庁舎,※,1,東大和市本庁舎,東大和市中央３－９３０,35.744714,139.427038,JGD2011,東大和
（２）区市町村本庁舎,※,1,清瀬市本庁舎,清瀬市中里５－８４２,35.786053,139.526353,JGD2011,清瀬
（２）区市町村本庁舎,※,1,東久留米市本庁舎,東久留米市本町３－３－１,35.757992,139.529673,JGD2011,東久留米
（２）区市町村本庁舎,※,1,武蔵村山市本庁舎,武蔵村山市本町１－１－１,35.754906,139.387421,JGD2011,武蔵村山
（２）区市町村本庁舎,※,1,多摩市本庁舎,多摩市関戸６－１２－１,35.637760,139.446890,JGD2011,多摩
（２）区市町村本庁舎,※,1,稲城市本庁舎,稲城市東長沼２１１１,35.637960,139.504270,JGD2011,稲城
（２）区市町村本庁舎,※,1,羽村市本庁舎,羽村市緑ヶ丘５－２－１,35.767766,139.310538,JGD2011,羽村
（２）区市町村本庁舎,※,1,あきる野市本庁舎,あきる野市二宮３５０,35.729114,139.293511,JGD2011,あきる野
（２）区市町村本庁舎,※,1,瑞穂町本庁舎,西多摩郡瑞穂町大字箱根ヶ崎２３３５,35.771890,139.353800,JGD2011,瑞穂
（２）区市町村本庁舎,※,1,日の出町本庁舎,西多摩郡日の出町大字平井２７８０,35.742115,139.257405,JGD2011,日の出
（２）区市町村本庁舎,※,1,桧原村本庁舎,西多摩郡桧原村４６７－１,35.726880,139.148700,JGD2011,檜原
（２）区市町村本庁舎,※,1,奥多摩町本庁舎,奥多磨町氷川２１５－６,35.809520,139.096200,JGD2011,奥多摩
