種別,箇所数,１次／２次／３次,施設名称,所在地,区市町村
（２）ＪＲ貨物,※,3,日本貨物鉄道（株）隅田川駅,荒川区,荒川
（２）ＪＲ貨物,※,3,日本貨物鉄道（株）東京貨物ターミナル駅,品川区,品川
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,17,3,加平ＰＡ,足立区,足立
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,駒形ＰＡ,墨田区,墨田
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,箱崎ＰＡ,中央区,中央
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,志村ＰＡ,板橋区,板橋
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,南池袋ＰＡ,豊島区,豊島
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,永福ＰＡ,杉並区,杉並
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,代々木ＰＡ,渋谷区,渋谷
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,用賀ＰＡ,世田谷区,世田谷
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,辰巳第１ＰＡ,江東区,江東
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,辰巳第２ＰＡ,江東区,江東
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,芝浦ＰＡ,港区,港
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,大井ＰＡ（西行）,品川区,品川
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,大井ＰＡ（東行）,品川区,品川
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,平和島ＰＡ（上り）,大田区,大田
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,平和島ＰＡ（下り）,大田区,大田
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,石川ＰＡ（上り）,八王子市,八王子
（３）高速道路ＰＡ、ＳＡ／（首都高１５、中央高速２）,※,3,石川ＰＡ（下り）,八王子市,八王子
（４）都中央卸売市場,7,3,大田市場,大田区東海３－２－１,大田
（４）都中央卸売市場,※,3,築地市場,中央区築地５－２－１,中央
（４）都中央卸売市場,※,3,板橋市場,板橋区高島平６－１－５,板橋
（４）都中央卸売市場,※,3,北足立市場,足立区入谷６－３－１,足立
（４）都中央卸売市場,※,3,世田谷市場,世田谷区大蔵１－４－１,世田谷
（４）都中央卸売市場,※,3,葛西市場,江戸川区臨海町３－４－１,江戸川
（４）都中央卸売市場,※,3,多摩ニュータウン市場,多摩市永山７－４,多摩
