年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成29,2017,京浜急行電鉄,Keikyu Corporation,本線,Main Line,六郷土手,Rokugodote,,2899,1640,1259,2830,1640,1190
平成29,2017,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,,,※,38188,13931,24257,39007,13931,25076
平成29,2017,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,糀谷,Kojiya,,4864,2916,1948,4881,2916,1965
平成29,2017,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,大鳥居,Otorii,,5503,3203,2300,5558,3203,2355
平成29,2017,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,穴守稲荷,Anamori-Inari,,3324,1967,1357,3447,1967,1480
平成29,2017,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,天空橋,Tenkubashi,,3530,2345,1185,3644,2345,1299
平成29,2017,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,羽田空港国際線ターミナル,Haneda Airport International Terminal,,4666,945,3721,4810,945,3865
平成29,2017,京浜急行電鉄,Keikyu Corporation,空港線,Airport Line,羽田空港国内線ターミナル,Haneda Airport Domestic Terminal,,16301,2555,13746,16667,2555,14112
平成29,2017,京王電鉄,Keio Corporation,,,,,,637806,375877,261929,637621,375877,261744
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,,,,462580,275759,186821,462276,275759,186517
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,新宿,Shinjuku,※,141927,91328,50599,142444,91328,51116
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,初台,Hatsudai,※,11719,5955,5764,11601,5955,5646
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,幡ケ谷,Hatagaya,※,5942,2786,3156,5775,2786,2989
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,笹塚,Sasazuka,※,14804,9137,5667,14711,9137,5574
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,代田橋,Daitabashi,※,3676,2031,1645,3612,2031,1581
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,明大前,Meidaimae,◎※,11233,7116,4117,11188,7116,4072
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,下高井戸,Shimo-Takaido,※,8259,4474,3785,8256,4474,3782
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,桜上水,Sakurajosui,※,7115,4566,2549,7033,4566,2467
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,上北沢,Kami-Kitazawa,※,2885,1583,1302,2859,1583,1276
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,八幡山,Hachiman-Yama,※,7873,5091,2782,7774,5091,2683
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,芦花公園,Roka-Koen,※,2669,1322,1347,2618,1322,1296
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,千歳烏山,Chitose-Karasuyama,※,14920,8576,6344,14833,8576,6257
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,仙川,Sengawa,,14747,9614,5133,14782,9614,5168
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,つつじケ丘,Tsutsujigaoka,,8277,4808,3469,8158,4808,3350
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,柴崎,Shibasaki,,3305,1884,1421,3268,1884,1384
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,国領,Kokuryo,,7078,4590,2488,7065,4590,2475
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,布田,Fuda,,3047,2248,799,2960,2248,712
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,調布,Chofu,◎,22727,11881,10846,22796,11881,10915
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,西調布,Nishi-Chofu,,3195,1903,1292,3139,1903,1236
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,飛田給,Tobitakyu,,4823,2277,2546,4888,2277,2611
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,武蔵野台,Musashinodai,,4650,3059,1591,4655,3059,1596
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,多磨霊園,Tama-Reien,,2355,1129,1226,2292,1129,1163
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,東府中,Higashi-Fuchu,◎,3902,1808,2094,3838,1808,2030
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,府中競馬正門前,Fuchukeiba-Seimommae,,579,41,538,578,41,537
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,府中,Fuchu,,16341,8165,8176,16364,8165,8199
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,分倍河原,Bubaigawara,,16973,10934,6039,17076,10934,6142
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,中河原,Nakagawara,,4684,2666,2018,4717,2666,2051
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,聖蹟桜ケ丘,Seiseki-Sakuragaoka,,11587,6462,5125,11645,6462,5183
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,百草園,Mogusaen,,1442,726,716,1393,726,667
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,高幡不動,Takahatafudo,◎,10962,6969,3993,10967,6969,3998
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,多摩動物公園,Tama-Dobutsukoen,,1212,740,472,1177,740,437
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,南平,Minamidaira,,1953,1185,768,1934,1185,749
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,平山城址公園,Hirayamajoshi-Koen,,1585,855,730,1568,855,713
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,長沼,Naganuma,,775,392,383,751,392,359
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,北野,Kitano,◎,4167,2089,2078,4174,2089,2085
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,京王八王子,Keio-Hachioji,,10747,5977,4770,10759,5977,4782
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,京王片倉,Keio-Katakura,,892,475,417,896,475,421
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,山田,Yamada,,973,503,470,948,503,445
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,めじろ台,Mejirodai,,3220,1963,1257,3224,1963,1261
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,狭間,Hazama,,1404,711,693,1442,711,731
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,高尾,Takao,,4960,2649,2311,5060,2649,2411
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,高尾山口,Takaosanguchi,,2086,296,1790,2033,296,1737
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,京王多摩川,Keio-Tamagawa,,3247,1918,1329,3155,1918,1237
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,京王よみうりランド,Keio-Yomiuri-Land,,2506,1138,1368,2461,1138,1323
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,稲城,Inagi,,3847,2438,1409,3877,2438,1439
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,京王永山,Keio-Nagayama,,8371,4786,3585,8444,4786,3658
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,京王多摩センター,Keio-Tama-Center,,15773,9598,6175,15865,9598,6267
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,京王堀之内,Keio-Horinouchi,,5811,3494,2317,5870,3494,2376
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,南大沢,Minami-Osawa,,11645,6922,4723,11656,6922,4734
平成29,2017,京王電鉄,Keio Corporation,京王線,Keio Line,多摩境,Tamasakai,,3710,2501,1209,3697,2501,1196
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,,,,175226,100118,75108,175345,100118,75227
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,渋谷,Shibuya,※,65529,39338,26191,65088,39338,25750
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,神泉,Shinsen,※,1821,654,1167,2068,654,1414
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,駒場東大前,Komaba-Todaimae,※,7193,4565,2628,7066,4565,2501
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,池ノ上,Ikenoue,※,1822,750,1072,1758,750,1008
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,下北沢,Shimo-Kitazawa,※,20497,10268,10229,20962,10268,10694
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,新代田,Shindaita,※,1829,774,1055,1739,774,965
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,東松原,Higashi-Matsubara,※,3431,2055,1376,3356,2055,1301
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,明大前,Meidaimae,◎※,8401,4745,3656,8353,4745,3608
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,永福町,Eifukucho,※,6001,3311,2690,6073,3311,2762
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,西永福,Nishi-Eifuku,※,3383,1788,1595,3275,1788,1487
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,浜田山,Hamadayama,※,5510,3097,2413,5532,3097,2435
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,高井戸,Takaido,※,7998,5254,2744,7914,5254,2660
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,富士見ヶ丘,Fujimigaoka,※,2553,1332,1221,2538,1332,1206
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,久我山,Kugayama,※,7325,4330,2995,7249,4330,2919
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,三鷹台,Mitakadai,,4227,2702,1525,4116,2702,1414
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,井の頭公園,Inokashira-Koen,,1275,617,658,1278,617,661
平成29,2017,京王電鉄,Keio Corporation,井の頭線,Inokashira Line,吉祥寺,Kichijoji,,26431,14538,11893,26980,14538,12442
平成29,2017,京成電鉄,Keisei Electric Railway,,,,,,145766,89053,56713,147384,89053,58331
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,,,※,81855,45660,36195,81523,45660,35863
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,京成上野,Keisei-Ueno,,9833,3967,5866,8062,3967,4095
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,日暮里,Nippori,,18342,10330,8012,19447,10330,9117
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,新三河島,Shim-Mikawashima,,1084,536,548,1097,536,561
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,町屋,Machiya,,3673,1971,1702,3867,1971,1896
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,千住大橋,Senjuohashi,,2821,1674,1147,2795,1674,1121
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,京成関屋,Keisei-Sekiya,,4605,2793,1812,4622,2793,1829
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,堀切菖蒲園,Horikirishobuen,,4024,2283,1741,4013,2283,1730
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,お花茶屋,Ohanajaya,,6114,3905,2209,6093,3905,2188
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,青砥,Aoto,◎,5268,2811,2457,5331,2811,2520
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,京成高砂,Keisei-Takasago,◎,21694,12713,8981,21850,12713,9137
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,京成小岩,Keisei-Koiwa,,3331,2026,1305,3294,2026,1268
平成29,2017,京成電鉄,Keisei Electric Railway,本線,Main Line,江戸川,Edogawa,,1066,651,415,1052,651,401
平成29,2017,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,,,※,56761,39365,17396,58777,39365,19412
平成29,2017,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,押上,Oshiage,,37320,27125,10195,39710,27125,12585
平成29,2017,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,京成曳舟,Keisei-Hikifune,,3510,2048,1462,3411,2048,1363
平成29,2017,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,八広,Yahiro,,2206,1396,810,2171,1396,775
平成29,2017,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,四ツ木,Yotsugi,,2906,1760,1146,2839,1760,1079
平成29,2017,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,京成立石,Keisei-Tateishi,,7005,4809,2196,6923,4809,2114
平成29,2017,京成電鉄,Keisei Electric Railway,押上線,Oshiage Line,青砥,Aoto,◎,3814,2227,1587,3723,2227,1496
平成29,2017,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,,,※,7150,4028,3122,7084,4028,3056
平成29,2017,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,京成高砂,Keisei-Takasago,◎,548,218,330,571,218,353
平成29,2017,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,柴又,Shibamata,,1857,808,1049,1810,808,1002
平成29,2017,京成電鉄,Keisei Electric Railway,金町線,Kanamachi Line,京成金町,Keisei-Kanamachi,,4745,3002,1743,4703,3002,1701
平成29,2017,東武鉄道,Tobu Railway ,,,,,,331686,212218,119468,331486,212218,119268
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,,,※,168071,107847,60224,168191,107847,60344
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,浅草,Asakusa,,9205,3655,5550,8561,3655,4906
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,とうきょうｽｶｲﾂﾘｰ,Tokyo Skytree,,22167,14715,7452,21920,14715,7205
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,曳舟,Hikifune,◎,4041,2215,1826,4161,2215,1946
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,東向島,Higashi-Mukojima,,3453,2096,1357,3521,2096,1425
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,鐘ヶ淵,Kanegafuchi,,2336,1312,1024,2305,1312,993
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,堀切,Horikiri,,806,567,239,802,567,235
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,牛田,Ushida,,4134,2471,1663,4143,2471,1672
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,北千住,Kita-Senju,,82411,55851,26560,83586,55851,27735
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,小菅,Kosuge,,1081,577,504,1047,577,470
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,五反野,Gotanno,,6679,4442,2237,6621,4442,2179
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,梅島,Umejima,,6261,4161,2100,6183,4161,2022
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,西新井,Nishiarai,◎,12130,7225,4905,11995,7225,4770
平成29,2017,東武鉄道,Tobu Railway ,東武ｽｶｲﾂﾘｰﾗｲﾝ,Tobu Skytree Line,竹ノ塚,Takenotsuka,,13367,8560,4807,13346,8560,4786
平成29,2017,東武鉄道,Tobu Railway ,大師線,Daishi Line,,,※,2726,1695,1031,2726,1695,1031
平成29,2017,東武鉄道,Tobu Railway ,大師線,Daishi Line,西新井,Nishiarai,◎,137,10,127,143,10,133
平成29,2017,東武鉄道,Tobu Railway ,大師線,Daishi Line,大師前,Daishimae,,2589,1685,904,2583,1685,898
平成29,2017,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,,,※,10086,6191,3895,10048,6191,3857
平成29,2017,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,曳舟,Hikifune,◎,915,443,472,941,443,498
平成29,2017,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,小村井,Omurai,,2066,1413,653,2039,1413,626
平成29,2017,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,東あずま,Higashi-Azuma,,1476,849,627,1422,849,573
平成29,2017,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,亀戸水神,Kameidosuijin,,745,396,349,742,396,346
平成29,2017,東武鉄道,Tobu Railway ,亀戸線,Kameido Line,亀戸,Kameido,,4884,3090,1794,4904,3090,1814
平成29,2017,東武鉄道,Tobu Railway ,東上線,Tojo Line,,,※,150803,96485,54318,150521,96485,54036
平成29,2017,東武鉄道,Tobu Railway ,東上線,Tojo Line,池袋,Ikebukuro,,88020,59397,28623,87989,59397,28592
平成29,2017,東武鉄道,Tobu Railway ,東上線,Tojo Line,北池袋,Kita-Ikebukuro,,1862,943,919,1752,943,809
平成29,2017,東武鉄道,Tobu Railway ,東上線,Tojo Line,下板橋,Shimo-Itabashi,,2967,1670,1297,2890,1670,1220
平成29,2017,東武鉄道,Tobu Railway ,東上線,Tojo Line,大山,Oyama,,9475,5256,4219,9437,5256,4181
平成29,2017,東武鉄道,Tobu Railway ,東上線,Tojo Line,中板橋,Naka-Itabashi,,5276,3225,2051,5137,3225,1912
平成29,2017,東武鉄道,Tobu Railway ,東上線,Tojo Line,ときわ台,Tokiwadai,,8854,5551,3303,8858,5551,3307
平成29,2017,東武鉄道,Tobu Railway ,東上線,Tojo Line,上板橋,Kami-Itabashi,,9454,5920,3534,9407,5920,3487
平成29,2017,東武鉄道,Tobu Railway ,東上線,Tojo Line,東武練馬,Tobu-Nerima,,11058,6896,4162,11078,6896,4182
平成29,2017,東武鉄道,Tobu Railway ,東上線,Tojo Line,下赤塚,Shimo-Akatsuka,,2994,1433,1561,3047,1433,1614
平成29,2017,東武鉄道,Tobu Railway ,東上線,Tojo Line,成増,Narimasu,,10843,6194,4649,10926,6194,4732
平成29,2017,北総鉄道,Hokuso Railway,,,,,,12501,9047,3454,12699,9047,3652
平成29,2017,北総鉄道,Hokuso Railway,北総線,Hokuso Line,,,※,12501,9047,3454,12699,9047,3652
平成29,2017,北総鉄道,Hokuso Railway,北総線,Hokuso Line,京成高砂,Keisei-Takasago,,11658,8540,3118,11884,8540,3344
平成29,2017,北総鉄道,Hokuso Railway,北総線,Hokuso Line,新柴又,Shin-Shibamata,,843,507,336,815,507,308
平成29,2017,高尾登山電鉄,Takao Tozan Railway,,,,,,2125,26,2099,2125,26,2099
平成29,2017,高尾登山電鉄,Takao Tozan Railway,,,清滝,Kiyotaki,,641,13,628,726,13,713
平成29,2017,高尾登山電鉄,Takao Tozan Railway,,,高尾山,Takaosan,,726,13,713,641,13,628
平成29,2017,高尾登山電鉄,Takao Tozan Railway,,,山麓（リフト）,Sanroku (Chair Lift),,332,0,332,426,0,426
平成29,2017,高尾登山電鉄,Takao Tozan Railway,,,山上（リフト）,Sanjo (Chair Lift),,426,0,426,332,0,332
平成29,2017,東京モノレール,Tokyo Monorail,,,,,※,49237,19986,29251,49237,19986,29251
平成29,2017,東京モノレール,Tokyo Monorail,,,モノレール浜松町,Monorail Hamamatsucho,,20991,8011,12980,20961,8011,12950
平成29,2017,東京モノレール,Tokyo Monorail,,,天王洲アイル,Tennozu Isle,,5777,3378,2399,5649,3378,2271
平成29,2017,東京モノレール,Tokyo Monorail,,,大井競馬場前,Oi Keibajo Mae,,1980,1122,858,2026,1122,904
平成29,2017,東京モノレール,Tokyo Monorail,,,流通センター,Ryutsu Center,,3464,2212,1252,3586,2212,1374
平成29,2017,東京モノレール,Tokyo Monorail,,,昭和島,Showajima,,1129,866,263,1147,866,282
平成29,2017,東京モノレール,Tokyo Monorail,,,整備場,Seibijo,,424,266,158,478,266,212
平成29,2017,東京モノレール,Tokyo Monorail,,,天空橋,Tenkubashi ,,2378,1610,769,1789,1610,180
平成29,2017,東京モノレール,Tokyo Monorail,,,羽田空港国際線ビル,Haneda Airport International Terminal,,1846,213,1633,1811,213,1598
平成29,2017,東京モノレール,Tokyo Monorail,,,新整備場,Shin Seibijo,,682,301,381,963,301,663
平成29,2017,東京モノレール,Tokyo Monorail,,,羽田空港第1ビル,Haneda Airport Terminal1,,5054,818,4237,5289,818,4471
平成29,2017,東京モノレール,Tokyo Monorail,,,羽田空港第2ビル,Haneda Airport Terminal2,,5510,1189,4321,5536,1189,4347
平成29,2017,御岳登山鉄道,Mitake Tozan Railway,,,,,,489,6,483,489,6,483
平成29,2017,御岳登山鉄道,Mitake Tozan Railway,,,滝本,Takimoto,,249,3,246,240,3,237
平成29,2017,御岳登山鉄道,Mitake Tozan Railway,,,御岳山,Mitakesan,,240,3,237,249,3,246
平成29,2017,ゆりかもめ,Yurikamome Inc. ,,,,,,37963,8885,29077,37963,8885,29077
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,,,※,37963,8885,29077,37963,8885,29077
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,新橋,Shimbashi,,11872,2900,8972,11730,2801,8929
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,汐留,Shiodome,,1565,302,1263,1712,329,1383
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,竹芝,Takeshiba,,881,181,699,940,194,746
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,日の出,Hinode,,416,79,337,413,79,334
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,芝浦ふ頭,Shibaura-Futo,,942,433,509,988,444,543
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,お台場海浜公園,Odaiba-Kaihinkoen,,3058,1023,2035,3101,1032,2069
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,台場,Daiba,,4267,518,3748,4255,545,3710
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,船の科学館,Fune-No-Kagakukan,,599,188,412,706,187,519
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,テレコムセンター,Telecom Center,,2432,929,1503,2567,950,1617
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,青海,Aomi,,1073,86,987,987,87,901
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,国際展示場正門,Kokusai-tenjijo-seimon,,3782,483,3299,3820,519,3301
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,有明,Ariake,,978,198,779,861,192,669
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,有明テニスの森,Ariake Tennis-No-Mori,,707,267,441,726,257,469
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,市場前,Shijo-Mae,,454,51,403,485,52,433
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,新豊洲,Shin-Toyosu,,709,186,523,713,179,535
平成29,2017,ゆりかもめ,Yurikamome Inc. ,東京臨海新交通臨海線,Tokyo Waterfront New Transit Waterfront Line,豊洲,Toyosu,,4227,1061,3166,3959,1038,2921
平成29,2017,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,,,,,,93601,50032,43569,93601,50032,43569
平成29,2017,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,,,※,93601,50032,43569,93601,50032,43569
平成29,2017,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,新木場,Shin-Kiba ,,12143,6253,5890,12011,6253,5758
平成29,2017,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,東雲,Shinonome ,,2503,1621,881,2512,1621,890
平成29,2017,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,国際展示場,Kokusai-Tenjijo  ,,12590,5350,7240,12664,5350,7314
平成29,2017,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,東京テレポート,Tokyo Teleport ,,11784,5263,6520,11334,5263,6071
平成29,2017,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,天王洲アイル,Tennozu Isle,,7110,4616,2495,7180,4616,2565
平成29,2017,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,品川シーサイド,Shinagawa Seaside　,,8516,6005,2511,8363,6005,2359
平成29,2017,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,大井町,Oimachi ,,15681,8655,7026,15575,8655,6920
平成29,2017,東京臨海高速鉄道,Tokyo Waterfront Area Rapid TransitInc.,りんかい線,Rinkai Line,大崎,Osaki ,,23275,12269,11005,23963,12269,11693
平成29,2017,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,,,,52012,29768,22244,52012,29768,22244
平成29,2017,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,多摩センター,Tama Center  ,,6695,4382,2313,6688,4382,2306
平成29,2017,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,松が谷,Matsugaya    ,,441,209,232,457,209,248
平成29,2017,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,大塚・帝京大学,Otsuka・Teikyo-Daigaku,,1410,680,729,1267,680,587
平成29,2017,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,中央大学・明星大学,Chuo-Daigaku・Meisei-Daigaku ,,6339,5101,1238,6412,5101,1310
平成29,2017,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,多摩動物公園,Tama-Dobutsukoen  ,,454,90,364,449,90,359
平成29,2017,多摩都市モノレール,Tokyo Tama Intercity Monorail Co.Ltd,,,程久保,Hodokubo  ,,309,139,170,277,139,138
