年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,飯田橋,Iidabashi,◎,7616,4014,3602,7474,4014,3460
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,後楽園,Korakuen,◎,7412,3572,3840,7447,3572,3875
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,東大前,Todaimae,,5318,3324,1994,5413,3324,2089
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,本駒込,Hon-Komagome,,4254,2835,1419,4265,2835,1430
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,駒込,Komagome,,7386,4438,2948,7506,4438,3068
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,西ケ原,Nishigahara,,1563,909,654,1548,909,639
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,王子,Oji,,11450,7510,3940,11661,7510,4151
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,王子神谷,Oji-Kamiya,,6554,4626,1928,6370,4626,1744
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,志茂,Shimo,,2288,1460,828,2247,1460,787
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,赤羽岩淵,Akabane-Iwabuchi,,16945,12961,3984,16668,12961,3707
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,,,※,143609,79815,63794,143150,79815,63335
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,小竹向原,Kotake-Mukaihara,◎,15462,9973,5489,14522,9973,4549
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,千川,Senkawa,◎,3188,2496,692,3398,2496,902
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,要町,Kanamecho,◎,3229,2360,869,3422,2360,1062
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,池袋,Ikebukuro,◎,20139,11806,8333,22528,11806,10722
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,雑司が谷,Zoshigaya,,3392,1730,1662,3317,1730,1587
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,西早稲田,Nishi-Waseda,,7088,4548,2540,7054,4548,2506
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,東新宿,Higashi-Shinjuku,,7700,3824,3876,7518,3824,3694
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,新宿三丁目,Shinjuku-Sanchome,◎,18638,7257,11381,17932,7257,10675
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,北参道,Kita-Sando,,4375,2196,2179,4374,2196,2178
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,明治神宮前（原宿）,Meiji-Jingumae(Harajuku),◎,6812,1610,5202,5950,1610,4340
平成29,2017,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,渋谷,Shibuya,◎,53586,32015,21571,53135,32015,21120
平成29,2017,都営,Toei Subway,,,,,,1127672,665044,462628,1127856,665044,462812
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,,,※,271123,156270,114853,271123,156270,114853
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,西馬込,Nishi-Magome,,8770,6616,2153,8552,6616,1935
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,馬込,Magome,,5174,3452,1723,4943,3452,1492
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,中延,Nakanobu,,5696,3669,2027,5672,3669,2002
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,戸越,Togoshi,,4033,2432,1602,3918,2432,1487
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,五反田,Gotanda,,12711,7799,4911,12977,7799,5178
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,高輪台,Takanawadai,,2640,1547,1093,2770,1547,1223
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,泉岳寺,Sengakuji,,39770,22068,17702,40122,22068,18054
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,三田,Mita,◎,19902,11579,8324,19954,11579,8376
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,大門,Daimon,◎,19940,10738,9202,20043,10738,9305
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,新橋,Shimbashi,,17932,9841,8091,17953,9841,8112
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,東銀座,Higashi-Ginza,,15215,8135,7080,15302,8135,7167
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,宝町,Takaracho,,5446,3227,2219,5569,3227,2342
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,日本橋,Nihombashi,,17605,10661,6944,17778,10661,7117
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,人形町,Ningyocho,,9626,5337,4289,9416,5337,4079
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,東日本橋,Higashi-Nihombashi,◎,15219,8040,7178,15182,8040,7142
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,浅草橋,Asakusabashi,,11074,5777,5298,10991,5777,5214
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,蔵前,Kuramae,◎,6616,3088,3528,6580,3088,3492
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,浅草,Asakusa,,9494,3773,5721,10419,3773,6646
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,本所吾妻橋,Honjo-Azumabashi,,3532,2086,1446,3444,2086,1358
平成29,2017,都営,Toei Subway,浅草線,Asakusa Line,押上,Oshiage,,40728,26405,14322,39537,26405,13132
平成29,2017,都営,Toei Subway,三田線,Mita Line,,,※,239973,151763,88210,239973,151763,88210
平成29,2017,都営,Toei Subway,三田線,Mita Line,目黒,Meguro,,18131,12290,5842,17360,12290,5070
平成29,2017,都営,Toei Subway,三田線,Mita Line,白金台,Shirokanedai ,,1829,1004,825,2120,1004,1116
平成29,2017,都営,Toei Subway,三田線,Mita Line,白金高輪,Shirokane-Takanawa,,4861,2660,2201,5016,2660,2356
平成29,2017,都営,Toei Subway,三田線,Mita Line,三田,Mita,◎,19559,11807,7752,19492,11807,7685
平成29,2017,都営,Toei Subway,三田線,Mita Line,芝公園,Shibakoen,,5676,3492,2185,5773,3492,2281
平成29,2017,都営,Toei Subway,三田線,Mita Line,御成門,Onarimon,,8403,5360,3043,8616,5360,3257
平成29,2017,都営,Toei Subway,三田線,Mita Line,内幸町,Uchisaiwaicho,,8158,5004,3154,8383,5004,3379
平成29,2017,都営,Toei Subway,三田線,Mita Line,日比谷,Hibiya,,15659,9272,6387,15798,9272,6526
平成29,2017,都営,Toei Subway,三田線,Mita Line,大手町,Otemachi,,18955,12108,6847,19171,12108,7063
平成29,2017,都営,Toei Subway,三田線,Mita Line,神保町,Jimbocho,◎,26357,15605,10752,26421,15605,10816
平成29,2017,都営,Toei Subway,三田線,Mita Line,水道橋,Suidobashi,,8659,4787,3872,8892,4787,4105
平成29,2017,都営,Toei Subway,三田線,Mita Line,春日,Kasuga,◎,12601,6823,5778,12520,6823,5697
平成29,2017,都営,Toei Subway,三田線,Mita Line,白山,Hakusan,,9397,6926,2470,9314,6926,2388
平成29,2017,都営,Toei Subway,三田線,Mita Line,千石,Sengoku,,5898,3727,2171,5759,3727,2032
平成29,2017,都営,Toei Subway,三田線,Mita Line,巣鴨,Sugamo,,17357,11361,5996,17729,11361,6368
平成29,2017,都営,Toei Subway,三田線,Mita Line,西巣鴨,Nishi-Sugamo,,5547,3824,1724,5416,3824,1593
平成29,2017,都営,Toei Subway,三田線,Mita Line,新板橋,Shin-Itabashi,,5586,3445,2141,5624,3445,2179
平成29,2017,都営,Toei Subway,三田線,Mita Line,板橋区役所前,Itabashikuyakushomae,,6344,3981,2363,6302,3981,2321
平成29,2017,都営,Toei Subway,三田線,Mita Line,板橋本町,Itabashihoncho,,6474,4390,2084,6245,4390,1855
平成29,2017,都営,Toei Subway,三田線,Mita Line,本蓮沼,Motohasunuma,,4610,3148,1462,4500,3148,1352
平成29,2017,都営,Toei Subway,三田線,Mita Line,志村坂上,Shimura-Sakaue,,5689,3784,1905,5703,3784,1919
平成29,2017,都営,Toei Subway,三田線,Mita Line,志村三丁目,Shimura-Sanchome,,5985,4155,1830,5851,4155,1696
平成29,2017,都営,Toei Subway,三田線,Mita Line,蓮根,Hasune,,3605,2429,1176,3536,2429,1108
平成29,2017,都営,Toei Subway,三田線,Mita Line,西台,Nishidai,,4767,3328,1439,4762,3328,1434
平成29,2017,都営,Toei Subway,三田線,Mita Line,高島平,Takashimadaira,,5614,3962,1652,5549,3962,1587
平成29,2017,都営,Toei Subway,三田線,Mita Line,新高島平,Shin-Takashimadaira,,1851,1333,517,1809,1333,475
平成29,2017,都営,Toei Subway,三田線,Mita Line,西高島平,Nishi-Takashimadaira,,2401,1759,642,2313,1759,554
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,,,※,267621,161823,105798,267805,161823,105982
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,新宿,Shinjuku,◎,55580,33963,21617,54695,33963,20732
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,新宿三丁目,Shinjuku-Sanchome,,13109,6154,6955,13590,6154,7435
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,曙橋,Akebonobashi,,7025,3897,3128,6860,3897,2963
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,市ヶ谷,Ichigaya,,17673,11139,6535,18435,11139,7296
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,九段下,Kudanshita,,20506,11185,9322,20158,11185,8974
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,神保町,Jimbocho,◎,24514,14838,9676,24721,14838,9882
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,小川町,Ogawamachi,,13127,8197,4931,13194,8197,4997
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,岩本町,Iwamotocho,,9798,5587,4211,9817,5587,4230
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,馬喰横山,Bakuroyokoyama,◎,21043,12209,8834,21120,12209,8911
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,浜町,Hamacho,,4037,2295,1742,4115,2295,1821
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,森下,Morishita,◎,13972,7592,6380,14190,7592,6598
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,菊川,Kikukawa,,4659,2975,1685,4692,2975,1718
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,住吉,Sumiyoshi,,8086,4993,3093,8072,4993,3079
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,西大島,Nishi-Ojima,,5215,3287,1928,5265,3287,1978
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,大島,Ojima,,6090,3975,2116,5996,3975,2022
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,東大島,Higashi-Ojima,,5962,4050,1913,5954,4050,1904
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,船堀,Funabori,,11574,7656,3918,11499,7656,3843
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,一之江,Ichinoe,,8008,5504,2505,7886,5504,2383
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,瑞江,Mizue,,10335,7209,3126,10305,7209,3096
平成29,2017,都営,Toei Subway,新宿線,Shinjuku Line,篠崎,Shinozaki,,7307,5120,2186,7242,5120,2121
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,,,※,348955,195188,153767,348955,195188,153767
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,新宿西口,Shinjuku-Nishiguchi ,,11365,5653,5712,10429,5653,4776
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,東新宿,Higashi-Shinjuku,,7695,3848,3847,7475,3848,3627
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,若松河田,Wakamatsu-Kawada,,5766,3221,2546,5839,3221,2619
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,牛込柳町,Ushigome-Yanagicho,,3788,2231,1557,3730,2231,1499
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,牛込神楽坂,Ushigome-Kagurazaka ,,2625,1287,1338,2792,1287,1505
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,飯田橋,Iidabashi ,,6099,3297,2802,6046,3297,2749
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,春日,Kasuga,◎,10834,6066,4767,10666,6066,4600
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,本郷三丁目,Hongo-Sanchome,,3876,2137,1739,3991,2137,1854
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,上野御徒町,Ueno-Okachimachi,,10693,5367,5326,10588,5367,5220
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,新御徒町,Shin-Okachimachi,,9703,6157,3547,9379,6157,3222
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,蔵前,Kuramae,◎,6088,2992,3095,6141,2992,3148
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,両国,Ryogoku,,6186,3569,2617,6165,3569,2596
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,森下,Morishita ,◎,12870,7302,5568,12645,7302,5344
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,清澄白河,Kiyosumi-Shirakawa ,,7564,4283,3282,7726,4283,3444
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,門前仲町,Monzen-Nakacho,,16016,9896,6119,16089,9896,6192
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,月島,Tsukishima ,,13467,7863,5603,13431,7863,5568
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,勝どき,Kachidoki ,,18687,12072,6615,18658,12072,6586
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,築地市場,Tsukijishijo ,,5889,2873,3016,6057,2873,3184
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,汐留,Shiodome,,9874,5316,4558,9937,5316,4621
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,大門,Daimon ,,24128,12945,11183,23901,12945,10956
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,赤羽橋,Akabanebashi,,7443,3841,3602,7313,3841,3472
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,麻布十番,Azabu-Juban ,,7038,3116,3922,6927,3116,3811
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,六本木,Roppongi,,18316,7964,10351,18399,7964,10434
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,青山一丁目,Aoyama-Itchome ,,14299,7364,6935,14171,7364,6806
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,国立競技場,Kokuritsu-Kyogijo,,1893,711,1183,1890,711,1180
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,代々木,Yoyogi ,,6847,3527,3319,6906,3527,3379
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,新宿,Shinjuku,◎,25225,13993,11232,26713,13993,12720
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,都庁前,Tochomae,,8847,4552,4295,9406,4552,4854
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,西新宿五丁目,Nishi-Shinjuku-Gochome ,,6219,3685,2534,5953,3685,2267
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,中野坂上,Nakano-Sakaue ,,7386,4611,2774,7502,4611,2890
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,東中野,Higashi-Nakano,,4988,3036,1952,5207,3036,2171
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,中井,Nakai ,,4729,2790,1939,4572,2790,1781
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,落合南長崎,Ochiai-Minami-Nagasaki,,5002,3090,1912,4906,3090,1816
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,新江古田,Shin-Egota,,5154,3301,1852,5079,3301,1778
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,練馬,Nerima,,14647,9061,5586,14664,9061,5603
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,豊島園,Toshimaen,,2150,1227,923,2126,1227,899
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,練馬春日町,Nerima-Kasugacho,,4074,2706,1368,4051,2706,1345
平成29,2017,都営,Toei Subway,大江戸線,Oedo Line,光が丘,Hikarigaoka,,11486,8237,3249,11486,8237,3249
,,,,,,,,,,,,,,
東京都統計年鑑（平成29年）TOKYO STATISTICAL YEARBOOK ( 2017 ) 4　運輸 4　TRANSPORT ,,,,,,,,,,,,,,
4-15  地下鉄の駅別乗降車人員 (平成25～29年度） 4-15 NUMBER OF PASSENGERS ON SUBWAY TRAINS BY STATION ( Fiscal Years 2013-2017 ),,,,,,,,,,,,,,
同一会社内の乗り継ぎは除く（但し，都営地下鉄内の乗り継ぎは含む）。 ◎印は同一会社内の乗換え駅を示す。　※印は区部にある駅 (線) を示す。,,,,,,,,,,,,,,
Figures exclude transit within same company lines (but include transits between Toei subway lines). Stations marked with ◎ indicate transit stations for lines within the same company. ※ refers to stations (lines) located in the ku area.,,,,,,,,,,,,,,
資料：東京地下鉄株式会社鉄道本部営業部審査課，都交通局総務部企画調整課 Source: Tokyo Metro Co.， Ltd.; Bureau of Transportation， TMG,,,,,,,,,,,,,,
（単位　千人) (In thousands),,,,,,,,,,,,,,
