日付,スポット名,緯度,経度,チェックイン回数（スタンプ回数）
2022/10/22,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/10/22,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/10/22,有島武郎旧居跡,35.70236978,139.7229195,1
2022/10/23,合羽坂,35.69280729,139.7244591,5
2022/10/23,新宿歴史博物館,35.68994921,139.7254086,5
2022/10/23,太宗寺,35.68985772,139.7093475,4
2022/10/23,花園神社,35.69353487,139.7053349,4
2022/10/23,新宿御苑,35.68895148,139.7065312,4
2022/10/23,三遊亭円朝旧居跡,35.68893841,139.7132528,4
2022/10/23,禿坂,35.69014963,139.713757,4
2022/10/23,二葉亭四迷旧居跡,35.68452904,139.7282034,4
2022/10/23,塩湯,35.68736553,139.7273666,4
2022/10/23,服部半蔵の墓,35.6847774,139.7252905,4
2022/10/23,東福院,35.68604969,139.7236276,4
2022/10/23,西念寺,35.68463797,139.7254407,4
2022/10/23,熱海湯,35.70055757,139.7405523,3
2022/10/23,稲荷鬼王神社,35.69775205,139.7053134,3
2022/10/23,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,3
2022/10/23,め乃惣,35.70181654,139.7398603,3
2022/10/23,地蔵坂,35.70128507,139.7387123,3
2022/10/23,毘沙門天 善國寺,35.70152467,139.7394741,3
2022/10/23,宮城道雄記念館,35.69964274,139.736647,3
2022/10/23,鰻坂,35.69680233,139.7357672,3
2022/10/23,小泉八雲終焉の地,35.69911561,139.7052866,2
2022/10/23,島崎藤村旧居跡,35.69792631,139.7061718,2
2022/10/23,新宿末廣亭,35.69123885,139.7059679,2
2022/10/23,雷電稲荷神社,35.68958759,139.7047985,2
2022/10/23,高麗博物館,35.69847522,139.7036719,2
2022/10/23,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,2
2022/10/23,水道碑記,35.68747445,139.7151035,2
2022/10/23,田村虎蔵旧居跡,35.7041471,139.7400105,2
2022/10/23,第三玉乃湯,35.70285332,139.7384763,2
2022/10/23,西條八十旧居跡,35.6983968,139.6941394,2
2022/10/23,追分だんご本舗,35.69039797,139.7053993,2
2022/10/23,小泉八雲旧居跡,35.69138698,139.7172332,2
2022/10/23,皆中稲荷神社,35.70103677,139.699434,2
2022/10/23,斎藤茂吉終焉の地,35.68676425,139.7161067,2
2022/10/23,弁天湯,35.69540823,139.7148782,2
2022/10/23,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/10/23,新宿区立漱石山房記念館,35.70392058,139.7255373,2
2022/10/23,万年湯,35.70084944,139.7035056,2
2022/10/23,西向天神社,35.69627083,139.7112572,2
2022/10/23,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/10/23,中村屋サロン美術館,35.69177474,139.7021753,1
2022/10/23,消防博物館,35.68816722,139.7199476,1
2022/10/23,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/10/23,木組み博物館,35.70792813,139.71726,1
2022/10/23,金泉湯,35.7099449,139.7123516,1
2022/10/23,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/10/23,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/10/23,帝国データバンク史料館,35.69091208,139.7291797,1
2022/10/23,草間彌生美術館,35.70335428,139.7265244,1
2022/10/23,釣り文化資料館,35.6908293,139.7195023,1
2022/10/23,西迎寺,35.69128677,139.7208917,1
2022/10/24,厳嶋神社,35.69756036,139.7132742,2
2022/10/24,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,2
2022/10/24,大久保の犬御用屋敷跡,35.69874968,139.7163266,2
2022/10/24,小笠原伯爵邸,35.69833581,139.7175229,2
2022/10/24,東宝湯,35.69835324,139.7120619,2
2022/10/24,永福寺,35.69811799,139.7125018,2
2022/10/24,弁天湯,35.69540823,139.7148782,2
2022/10/24,永井荷風旧居跡,35.69533417,139.7169274,2
2022/10/24,法善寺,35.69661064,139.7125554,2
2022/10/24,SOMPO美術館,35.69251103,139.6965426,1
2022/10/24,太宗寺,35.68985772,139.7093475,1
2022/10/24,平和祈念展示資料館,35.69140876,139.6925998,1
2022/10/24,馬水槽,35.6921712,139.701156,1
2022/10/24,合羽坂,35.69280729,139.7244591,1
2022/10/24,大星湯,35.69448462,139.7173727,1
2022/10/24,統計資料館,35.70012194,139.7152859,1
2022/10/25,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/10/25,中村屋サロン美術館,35.69177474,139.7021753,1
2022/10/25,馬水槽,35.6921712,139.701156,1
2022/10/25,禿坂,35.69014963,139.713757,1
2022/10/25,氷おばけ,35.69528624,139.7003299,1
2022/10/25,皆中稲荷神社,35.70103677,139.699434,1
2022/10/26,厳嶋神社,35.69756036,139.7132742,2
2022/10/26,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,2
2022/10/26,東宝湯,35.69835324,139.7120619,2
2022/10/26,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/10/26,中村屋サロン美術館,35.69177474,139.7021753,1
2022/10/26,馬水槽,35.6921712,139.701156,1
2022/10/27,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,4
2022/10/27,中村屋サロン美術館,35.69177474,139.7021753,4
2022/10/27,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,4
2022/10/27,花園神社,35.69353487,139.7053349,4
2022/10/27,馬水槽,35.6921712,139.701156,4
2022/10/27,追分だんご本舗,35.69039797,139.7053993,4
2022/10/27,消防博物館,35.68816722,139.7199476,2
2022/10/27,二葉亭四迷旧居跡,35.68452904,139.7282034,2
2022/10/27,塩湯,35.68736553,139.7273666,2
2022/10/27,服部半蔵の墓,35.6847774,139.7252905,2
2022/10/27,西念寺,35.68463797,139.7254407,2
2022/10/27,厳嶋神社,35.69756036,139.7132742,2
2022/10/27,市谷亀岡八幡宮,35.69269837,139.7337663,2
2022/10/27,永福寺,35.69811799,139.7125018,2
2022/10/27,市谷の杜 本と活字館,35.69609657,139.7317976,2
2022/10/27,新宿歴史博物館,35.68994921,139.7254086,2
2022/10/27,金沢浴場,35.7000653,139.7103077,2
2022/10/27,太宗寺,35.68985772,139.7093475,1
2022/10/27,新宿末廣亭,35.69123885,139.7059679,1
2022/10/27,雷電稲荷神社,35.68958759,139.7047985,1
2022/10/27,地蔵坂,35.70128507,139.7387123,1
2022/10/27,新宿御苑,35.68895148,139.7065312,1
2022/10/27,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/10/27,水道碑記,35.68747445,139.7151035,1
2022/10/27,第三玉乃湯,35.70285332,139.7384763,1
2022/10/27,美術愛住館,35.68833279,139.7187352,1
2022/10/27,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/10/27,宮城道雄記念館,35.69964274,139.736647,1
2022/10/27,東福院,35.68604969,139.7236276,1
2022/10/27,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/10/27,東宝湯,35.69835324,139.7120619,1
2022/10/27,鰻坂,35.69680233,139.7357672,1
2022/10/27,帝国データバンク史料館,35.69091208,139.7291797,1
2022/10/27,文学座アトリエ,35.68351816,139.7191429,1
2022/10/27,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/10/28,大久保の犬御用屋敷跡,35.69874968,139.7163266,4
2022/10/28,小笠原伯爵邸,35.69833581,139.7175229,4
2022/10/28,永井荷風旧居跡,35.69533417,139.7169274,3
2022/10/28,厳嶋神社,35.69756036,139.7132742,2
2022/10/28,弁天湯,35.69540823,139.7148782,2
2022/10/28,大星湯,35.69448462,139.7173727,2
2022/10/28,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/10/28,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/10/28,新宿末廣亭,35.69123885,139.7059679,1
2022/10/28,花園神社,35.69353487,139.7053349,1
2022/10/28,ゆ〜ザ中井,35.71609071,139.689011,1
2022/10/28,追分だんご本舗,35.69039797,139.7053993,1
2022/10/28,合羽坂,35.69280729,139.7244591,1
2022/10/28,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/10/28,永福寺,35.69811799,139.7125018,1
2022/10/28,帝国データバンク史料館,35.69091208,139.7291797,1
2022/10/29,島崎藤村旧居跡,35.69792631,139.7061718,4
2022/10/29,尾崎紅葉旧居跡,35.70131557,139.734925,4
2022/10/29,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,4
2022/10/29,第三玉乃湯,35.70285332,139.7384763,3
2022/10/29,追分だんご本舗,35.69039797,139.7053993,3
2022/10/29,柳湯,35.69899799,139.7265351,3
2022/10/29,経王寺,35.69925066,139.7253656,3
2022/10/29,三遊亭円朝旧居跡,35.68893841,139.7132528,3
2022/10/29,厳嶋神社,35.69756036,139.7132742,3
2022/10/29,大久保の犬御用屋敷跡,35.69874968,139.7163266,3
2022/10/29,西向天神社,35.69627083,139.7112572,3
2022/10/29,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/10/29,太宗寺,35.68985772,139.7093475,2
2022/10/29,小泉八雲終焉の地,35.69911561,139.7052866,2
2022/10/29,新宿末廣亭,35.69123885,139.7059679,2
2022/10/29,早稲田大学大隈記念講堂,35.7088995,139.7215998,2
2022/10/29,熱海湯,35.70055757,139.7405523,2
2022/10/29,稲荷鬼王神社,35.69775205,139.7053134,2
2022/10/29,花園神社,35.69353487,139.7053349,2
2022/10/29,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,2
2022/10/29,雷電稲荷神社,35.68958759,139.7047985,2
2022/10/29,高麗博物館,35.69847522,139.7036719,2
2022/10/29,め乃惣,35.70181654,139.7398603,2
2022/10/29,毘沙門天 善國寺,35.70152467,139.7394741,2
2022/10/29,禿坂,35.69014963,139.713757,2
2022/10/29,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,2
2022/10/29,永福寺,35.69811799,139.7125018,2
2022/10/29,鶴巻湯,35.70778003,139.7227532,2
2022/10/29,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,2
2022/10/29,SOMPO美術館,35.69251103,139.6965426,1
2022/10/29,中村屋サロン美術館,35.69177474,139.7021753,1
2022/10/29,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/10/29,平和祈念展示資料館,35.69140876,139.6925998,1
2022/10/29,泉鏡花旧居跡,35.70202128,139.7297591,1
2022/10/29,矢来能楽堂,35.70287075,139.7325808,1
2022/10/29,鏑木清方旧居跡,35.70328023,139.7313094,1
2022/10/29,馬水槽,35.6921712,139.701156,1
2022/10/29,おとめ山公園,35.71768045,139.7016066,1
2022/10/29,世界湯,35.71467517,139.6996003,1
2022/10/29,俳句文学館,35.70468726,139.695459,1
2022/10/29,地蔵坂,35.70128507,139.7387123,1
2022/10/29,志賀直哉旧宅跡,35.71038919,139.7036612,1
2022/10/29,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/10/29,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/10/29,新宿御苑,35.68895148,139.7065312,1
2022/10/29,柏湯,35.70671282,139.6933293,1
2022/10/29,消防博物館,35.68816722,139.7199476,1
2022/10/29,福の湯,35.72174828,139.6948797,1
2022/10/29,薬王院,35.71814647,139.6972239,1
2022/10/29,亮朝院本堂,35.71200517,139.7136712,1
2022/10/29,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/10/29,木組み博物館,35.70792813,139.71726,1
2022/10/29,滝沢馬琴終焉の地,35.67984927,139.7194058,1
2022/10/29,玄国寺,35.70913907,139.7070301,1
2022/10/29,諏訪神社,35.70904324,139.7076738,1
2022/10/29,金泉湯,35.7099449,139.7123516,1
2022/10/29,宮城道雄記念館,35.69964274,139.736647,1
2022/10/29,小笠原伯爵邸,35.69833581,139.7175229,1
2022/10/29,永井荷風旧居跡,35.69533417,139.7169274,1
2022/10/29,法善寺,35.69661064,139.7125554,1
2022/10/30,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,6
2022/10/30,追分だんご本舗,35.69039797,139.7053993,6
2022/10/30,平和祈念展示資料館,35.69140876,139.6925998,5
2022/10/30,新宿末廣亭,35.69123885,139.7059679,5
2022/10/30,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,5
2022/10/30,雷電稲荷神社,35.68958759,139.7047985,4
2022/10/30,馬水槽,35.6921712,139.701156,4
2022/10/30,厳嶋神社,35.69756036,139.7132742,4
2022/10/30,大久保の犬御用屋敷跡,35.69874968,139.7163266,4
2022/10/30,氷おばけ,35.69528624,139.7003299,4
2022/10/30,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,3
2022/10/30,中村屋サロン美術館,35.69177474,139.7021753,3
2022/10/30,熱海湯,35.70055757,139.7405523,3
2022/10/30,成子天神社,35.69616627,139.6923852,3
2022/10/30,毘沙門天 善國寺,35.70152467,139.7394741,3
2022/10/30,永井荷風旧居跡,35.69533417,139.7169274,3
2022/10/30,SOMPO美術館,35.69251103,139.6965426,2
2022/10/30,太宗寺,35.68985772,139.7093475,2
2022/10/30,小泉八雲終焉の地,35.69911561,139.7052866,2
2022/10/30,花園神社,35.69353487,139.7053349,2
2022/10/30,高麗博物館,35.69847522,139.7036719,2
2022/10/30,め乃惣,35.70181654,139.7398603,2
2022/10/30,地蔵坂,35.70128507,139.7387123,2
2022/10/30,田村虎蔵旧居跡,35.7041471,139.7400105,2
2022/10/30,第三玉乃湯,35.70285332,139.7384763,2
2022/10/30,美術愛住館,35.68833279,139.7187352,2
2022/10/30,三遊亭円朝旧居跡,35.68893841,139.7132528,2
2022/10/30,禿坂,35.69014963,139.713757,2
2022/10/30,塩湯,35.68736553,139.7273666,2
2022/10/30,小笠原伯爵邸,35.69833581,139.7175229,2
2022/10/30,東宝湯,35.69835324,139.7120619,2
2022/10/30,草間彌生美術館,35.70335428,139.7265244,2
2022/10/30,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/10/30,新宿区立漱石山房記念館,35.70392058,139.7255373,2
2022/10/30,有島武郎旧居跡,35.70236978,139.7229195,2
2022/10/30,釣り文化資料館,35.6908293,139.7195023,2
2022/10/30,西向天神社,35.69627083,139.7112572,2
2022/10/30,法善寺,35.69661064,139.7125554,2
2022/10/30,西迎寺,35.69128677,139.7208917,2
2022/10/30,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/10/30,矢来能楽堂,35.70287075,139.7325808,1
2022/10/30,稲荷鬼王神社,35.69775205,139.7053134,1
2022/10/30,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,1
2022/10/30,俳句文学館,35.70468726,139.695459,1
2022/10/30,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/10/30,志賀直哉旧宅跡,35.71038919,139.7036612,1
2022/10/30,新宿区立林芙美子記念館,35.71576841,139.6841186,1
2022/10/30,新宿御苑,35.68895148,139.7065312,1
2022/10/30,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/10/30,柏湯,35.70671282,139.6933293,1
2022/10/30,水道碑記,35.68747445,139.7151035,1
2022/10/30,消防博物館,35.68816722,139.7199476,1
2022/10/30,西條八十旧居跡,35.6983968,139.6941394,1
2022/10/30,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/10/30,聖徳記念絵画館,35.67873811,139.717657,1
2022/10/30,諏訪神社,35.70904324,139.7076738,1
2022/10/30,合羽坂,35.69280729,139.7244591,1
2022/10/30,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/10/30,二葉亭四迷旧居跡,35.68452904,139.7282034,1
2022/10/30,服部半蔵の墓,35.6847774,139.7252905,1
2022/10/30,東福院,35.68604969,139.7236276,1
2022/10/30,西念寺,35.68463797,139.7254407,1
2022/10/30,永福寺,35.69811799,139.7125018,1
2022/10/30,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/10/30,弁天湯,35.69540823,139.7148782,1
2022/10/30,大星湯,35.69448462,139.7173727,1
2022/10/30,万年湯,35.70084944,139.7035056,1
2022/10/30,新宿歴史博物館,35.68994921,139.7254086,1
2022/10/30,金沢浴場,35.7000653,139.7103077,1
2022/10/31,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,3
2022/10/31,中村屋サロン美術館,35.69177474,139.7021753,3
2022/10/31,馬水槽,35.6921712,139.701156,2
2022/10/31,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/10/31,平和祈念展示資料館,35.69140876,139.6925998,1
2022/10/31,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/10/31,追分だんご本舗,35.69039797,139.7053993,1
2022/11/01,馬水槽,35.6921712,139.701156,3
2022/11/01,雷電稲荷神社,35.68958759,139.7047985,2
2022/11/01,成子天神社,35.69616627,139.6923852,2
2022/11/01,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/11/01,中村屋サロン美術館,35.69177474,139.7021753,1
2022/11/01,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/11/01,平和祈念展示資料館,35.69140876,139.6925998,1
2022/11/01,地蔵坂,35.70128507,139.7387123,1
2022/11/01,新宿御苑,35.68895148,139.7065312,1
2022/11/01,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/11/01,西條八十旧居跡,35.6983968,139.6941394,1
2022/11/01,経王寺,35.69925066,139.7253656,1
2022/11/01,宮城道雄記念館,35.69964274,139.736647,1
2022/11/01,禿坂,35.69014963,139.713757,1
2022/11/01,氷おばけ,35.69528624,139.7003299,1
2022/11/01,弁天湯,35.69540823,139.7148782,1
2022/11/01,新宿歴史博物館,35.68994921,139.7254086,1
2022/11/02,太宗寺,35.68985772,139.7093475,1
2022/11/02,花園神社,35.69353487,139.7053349,1
2022/11/02,ゆ〜ザ中井,35.71609071,139.689011,1
2022/11/02,新宿御苑,35.68895148,139.7065312,1
2022/11/02,水道碑記,35.68747445,139.7151035,1
2022/11/02,消防博物館,35.68816722,139.7199476,1
2022/11/02,追分だんご本舗,35.69039797,139.7053993,1
2022/11/02,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/11/02,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/11/03,稲荷鬼王神社,35.69775205,139.7053134,4
2022/11/03,ゆ〜ザ中井,35.71609071,139.689011,4
2022/11/03,三の輪湯,35.7137213,139.682005,4
2022/11/03,山文,35.72189635,139.681769,4
2022/11/03,新宿区立林芙美子記念館,35.71576841,139.6841186,4
2022/11/03,松の湯,35.71083348,139.6839416,4
2022/11/03,栄湯,35.72057237,139.6782339,4
2022/11/03,洋菓子店シュマーレ,35.7193137,139.6739799,4
2022/11/03,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,4
2022/11/03,西條八十旧居跡,35.6983968,139.6941394,3
2022/11/03,皆中稲荷神社,35.70103677,139.699434,2
2022/11/03,万年湯,35.70084944,139.7035056,2
2022/11/03,金沢浴場,35.7000653,139.7103077,2
2022/11/03,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/11/03,亮朝院本堂,35.71200517,139.7136712,1
2022/11/03,木組み博物館,35.70792813,139.71726,1
2022/11/03,柳湯,35.69899799,139.7265351,1
2022/11/03,経王寺,35.69925066,139.7253656,1
2022/11/03,金泉湯,35.7099449,139.7123516,1
2022/11/03,厳嶋神社,35.69756036,139.7132742,1
2022/11/03,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/11/03,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/11/03,氷おばけ,35.69528624,139.7003299,1
2022/11/03,鶴巻湯,35.70778003,139.7227532,1
2022/11/03,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/11/03,帝国データバンク史料館,35.69091208,139.7291797,1
2022/11/03,弁天湯,35.69540823,139.7148782,1
2022/11/03,草間彌生美術館,35.70335428,139.7265244,1
2022/11/03,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/11/03,大星湯,35.69448462,139.7173727,1
2022/11/03,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/11/03,有島武郎旧居跡,35.70236978,139.7229195,1
2022/11/03,永井荷風旧居跡,35.69533417,139.7169274,1
2022/11/03,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
2022/11/04,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/11/04,美術愛住館,35.68833279,139.7187352,1
2022/11/04,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/11/05,市谷亀岡八幡宮,35.69269837,139.7337663,4
2022/11/05,鰻坂,35.69680233,139.7357672,4
2022/11/05,帝国データバンク史料館,35.69091208,139.7291797,4
2022/11/05,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,3
2022/11/05,中村屋サロン美術館,35.69177474,139.7021753,3
2022/11/05,毘沙門天 善國寺,35.70152467,139.7394741,3
2022/11/05,市谷の杜 本と活字館,35.69609657,139.7317976,3
2022/11/05,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,2
2022/11/05,太宗寺,35.68985772,139.7093475,2
2022/11/05,泉鏡花旧居跡,35.70202128,139.7297591,2
2022/11/05,花園神社,35.69353487,139.7053349,2
2022/11/05,馬水槽,35.6921712,139.701156,2
2022/11/05,追分だんご本舗,35.69039797,139.7053993,2
2022/11/05,禿坂,35.69014963,139.713757,2
2022/11/05,小泉八雲旧居跡,35.69138698,139.7172332,2
2022/11/05,熱海湯,35.70055757,139.7405523,1
2022/11/05,鏑木清方旧居跡,35.70328023,139.7313094,1
2022/11/05,め乃惣,35.70181654,139.7398603,1
2022/11/05,水道碑記,35.68747445,139.7151035,1
2022/11/05,赤城神社,35.70481794,139.7360301,1
2022/11/05,厳嶋神社,35.69756036,139.7132742,1
2022/11/05,草間彌生美術館,35.70335428,139.7265244,1
2022/11/05,永井荷風旧居跡,35.69533417,139.7169274,1
2022/11/05,西向天神社,35.69627083,139.7112572,1
2022/11/05,法善寺,35.69661064,139.7125554,1
2022/11/05,西迎寺,35.69128677,139.7208917,1
2022/11/06,合羽坂,35.69280729,139.7244591,4
2022/11/06,消防博物館,35.68816722,139.7199476,3
2022/11/06,厳嶋神社,35.69756036,139.7132742,3
2022/11/06,大久保の犬御用屋敷跡,35.69874968,139.7163266,3
2022/11/06,東宝湯,35.69835324,139.7120619,3
2022/11/06,永福寺,35.69811799,139.7125018,3
2022/11/06,弁天湯,35.69540823,139.7148782,3
2022/11/06,法善寺,35.69661064,139.7125554,3
2022/11/06,ゆ〜ザ中井,35.71609071,139.689011,2
2022/11/06,山文,35.72189635,139.681769,2
2022/11/06,新宿区立林芙美子記念館,35.71576841,139.6841186,2
2022/11/06,東京おもちゃ美術館,35.68954838,139.7180754,2
2022/11/06,栄湯,35.72057237,139.6782339,2
2022/11/06,洋菓子店シュマーレ,35.7193137,139.6739799,2
2022/11/06,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,2
2022/11/06,美術愛住館,35.68833279,139.7187352,2
2022/11/06,小泉八雲旧居跡,35.69138698,139.7172332,2
2022/11/06,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,2
2022/11/06,小笠原伯爵邸,35.69833581,139.7175229,2
2022/11/06,大星湯,35.69448462,139.7173727,2
2022/11/06,永井荷風旧居跡,35.69533417,139.7169274,2
2022/11/06,釣り文化資料館,35.6908293,139.7195023,2
2022/11/06,金沢浴場,35.7000653,139.7103077,2
2022/11/06,統計資料館,35.70012194,139.7152859,2
2022/11/06,西迎寺,35.69128677,139.7208917,2
2022/11/06,SOMPO美術館,35.69251103,139.6965426,1
2022/11/06,稲荷鬼王神社,35.69775205,139.7053134,1
2022/11/06,花園神社,35.69353487,139.7053349,1
2022/11/06,馬水槽,35.6921712,139.701156,1
2022/11/06,高麗博物館,35.69847522,139.7036719,1
2022/11/06,おとめ山公園,35.71768045,139.7016066,1
2022/11/06,三の輪湯,35.7137213,139.682005,1
2022/11/06,世界湯,35.71467517,139.6996003,1
2022/11/06,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/11/06,志賀直哉旧宅跡,35.71038919,139.7036612,1
2022/11/06,成子天神社,35.69616627,139.6923852,1
2022/11/06,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/11/06,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/11/06,松の湯,35.71083348,139.6839416,1
2022/11/06,福の湯,35.72174828,139.6948797,1
2022/11/06,薬王院,35.71814647,139.6972239,1
2022/11/06,西條八十旧居跡,35.6983968,139.6941394,1
2022/11/06,諏訪神社,35.70904324,139.7076738,1
2022/11/06,氷おばけ,35.69528624,139.7003299,1
2022/11/06,皆中稲荷神社,35.70103677,139.699434,1
2022/11/06,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/11/06,万年湯,35.70084944,139.7035056,1
2022/11/06,西向天神社,35.69627083,139.7112572,1
2022/11/07,SOMPO美術館,35.69251103,139.6965426,5
2022/11/07,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,5
2022/11/07,中村屋サロン美術館,35.69177474,139.7021753,5
2022/11/07,馬水槽,35.6921712,139.701156,5
2022/11/07,平和祈念展示資料館,35.69140876,139.6925998,4
2022/11/07,俳句文学館,35.70468726,139.695459,2
2022/11/07,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,2
2022/11/07,成子天神社,35.69616627,139.6923852,2
2022/11/07,柏湯,35.70671282,139.6933293,2
2022/11/07,西條八十旧居跡,35.6983968,139.6941394,2
2022/11/07,皆中稲荷神社,35.70103677,139.699434,2
2022/11/07,万年湯,35.70084944,139.7035056,2
2022/11/07,天ぷら新宿つな八 総本店,35.69083366,139.703511,1
2022/11/07,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/11/07,雷電稲荷神社,35.68958759,139.7047985,1
2022/11/07,新宿御苑,35.68895148,139.7065312,1
2022/11/07,水道碑記,35.68747445,139.7151035,1
2022/11/07,消防博物館,35.68816722,139.7199476,1
2022/11/07,柳湯,35.69899799,139.7265351,1
2022/11/07,経王寺,35.69925066,139.7253656,1
2022/11/07,美術愛住館,35.68833279,139.7187352,1
2022/11/07,合羽坂,35.69280729,139.7244591,1
2022/11/07,塩湯,35.68736553,139.7273666,1
2022/11/07,厳嶋神社,35.69756036,139.7132742,1
2022/11/07,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/11/07,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/11/07,小笠原伯爵邸,35.69833581,139.7175229,1
2022/11/07,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/11/07,弁天湯,35.69540823,139.7148782,1
2022/11/07,大星湯,35.69448462,139.7173727,1
2022/11/07,永井荷風旧居跡,35.69533417,139.7169274,1
2022/11/08,SOMPO美術館,35.69251103,139.6965426,1
2022/11/08,天ぷら新宿つな八 総本店,35.69083366,139.703511,1
2022/11/08,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/11/08,平和祈念展示資料館,35.69140876,139.6925998,1
2022/11/08,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/11/08,成子天神社,35.69616627,139.6923852,1
2022/11/08,西條八十旧居跡,35.6983968,139.6941394,1
2022/11/08,追分だんご本舗,35.69039797,139.7053993,1
