日付,スポット名,緯度,経度,クリック数
2022/11/09,熱海湯,35.70055757,139.7405523,6
2022/11/09,玄国寺,35.70913907,139.7070301,6
2022/11/09,諏訪神社,35.70904324,139.7076738,6
2022/11/09,追分だんご本舗,35.69039797,139.7053993,6
2022/11/09,大星湯,35.69448462,139.7173727,5
2022/11/09,山文,35.72189635,139.681769,5
2022/11/09,東福院,35.68604969,139.7236276,5
2022/11/09,柳湯,35.69899799,139.7265351,5
2022/11/09,洋菓子店シュマーレ,35.7193137,139.6739799,5
2022/11/09,第三玉乃湯,35.70285332,139.7384763,5
2022/11/09,美術愛住館,35.68833279,139.7187352,5
2022/11/09,聖徳記念絵画館,35.67873811,139.717657,5
2022/11/09,雷電稲荷神社,35.68958759,139.7047985,5
2022/11/09,中村屋サロン美術館,35.69177474,139.7021753,4
2022/11/09,地蔵坂,35.70128507,139.7387123,4
2022/11/09,夏目漱石終焉の地,35.70383346,139.7252691,4
2022/11/09,志賀直哉旧宅跡,35.71038919,139.7036612,4
2022/11/09,日本オリンピックミュージアム,35.67485111,139.7151625,4
2022/11/09,東京オペラシティ アートギャラリー,35.68245499,139.6869296,4
2022/11/09,東宝湯,35.69835324,139.7120619,4
2022/11/09,永井荷風旧居跡,35.69533417,139.7169274,4
2022/11/09,永福寺,35.69811799,139.7125018,4
2022/11/09,矢来能楽堂,35.70287075,139.7325808,4
2022/11/09,禿坂,35.69014963,139.713757,4
2022/11/09,大久保の犬御用屋敷跡,35.69874968,139.7163266,4
2022/11/09,三遊亭円朝旧居跡,35.68893841,139.7132528,3
2022/11/09,亮朝院本堂,35.71200517,139.7136712,3
2022/11/09,佐藤美術館,35.68149201,139.7148514,3
2022/11/09,小泉八雲旧居跡,35.69138698,139.7172332,3
2022/11/09,斎藤茂吉終焉の地,35.68676425,139.7161067,3
2022/11/09,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,3
2022/11/09,木組み博物館,35.70792813,139.71726,3
2022/11/09,柏湯,35.70671282,139.6933293,3
2022/11/09,水道碑記,35.68747445,139.7151035,3
2022/11/09,泉鏡花旧居跡,35.70202128,139.7297591,3
2022/11/09,草間彌生美術館,35.70335428,139.7265244,3
2022/11/09,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,3
2022/11/09,薬王院,35.71814647,139.6972239,3
2022/11/09,西向天神社,35.69627083,139.7112572,3
2022/11/09,西迎寺,35.69128677,139.7208917,3
2022/11/09,鏑木清方旧居跡,35.70328023,139.7313094,3
2022/11/09,elm green coffee,35.70484844,139.7346354,2
2022/11/09,おとめ山公園,35.71768045,139.7016066,2
2022/11/09,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,2
2022/11/09,宮城道雄記念館,35.69964274,139.736647,2
2022/11/09,尾崎紅葉旧居跡,35.70131557,139.734925,2
2022/11/09,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,2
2022/11/09,市谷亀岡八幡宮,35.69269837,139.7337663,2
2022/11/09,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,2
2022/11/09,新宿区立林芙美子記念館,35.71576841,139.6841186,2
2022/11/09,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,2
2022/11/09,服部半蔵の墓,35.6847774,139.7252905,2
2022/11/09,消防博物館,35.68816722,139.7199476,2
2022/11/09,滝沢馬琴終焉の地,35.67984927,139.7194058,2
2022/11/09,田村虎蔵旧居跡,35.7041471,139.7400105,2
2022/11/09,釣り文化資料館,35.6908293,139.7195023,2
2022/11/09,小笠原伯爵邸,35.69833581,139.7175229,2
2022/11/09,俳句文学館,35.70468726,139.695459,1
2022/11/09,厳嶋神社,35.69756036,139.7132742,1
2022/11/09,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/11/09,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/11/09,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/11/09,有島武郎旧居跡,35.70236978,139.7229195,1
2022/11/09,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/11/09,法善寺,35.69661064,139.7125554,1
2022/11/09,竹の湯,35.70659956,139.7345924,1
2022/11/09,経王寺,35.69925066,139.7253656,1
2022/11/09,赤城神社,35.70481794,139.7360301,1
2022/11/09,鰻坂,35.69680233,139.7357672,1
2022/11/09,鶴巻湯,35.70778003,139.7227532,1
2022/11/10,世界湯,35.71467517,139.6996003,18
2022/11/10,聖徳記念絵画館,35.67873811,139.717657,12
2022/11/10,日本オリンピックミュージアム,35.67485111,139.7151625,8
2022/11/10,東京おもちゃ美術館,35.68954838,139.7180754,8
2022/11/10,花園神社,35.69353487,139.7053349,8
2022/11/10,大星湯,35.69448462,139.7173727,5
2022/11/10,文学座アトリエ,35.68351816,139.7191429,5
2022/11/10,栄湯,35.72057237,139.6782339,5
2022/11/10,西迎寺,35.69128677,139.7208917,5
2022/11/10,太宗寺,35.68985772,139.7093475,4
2022/11/10,東福院,35.68604969,139.7236276,4
2022/11/10,滝沢馬琴終焉の地,35.67984927,139.7194058,4
2022/11/10,美術愛住館,35.68833279,139.7187352,4
2022/11/10,万年湯,35.70084944,139.7035056,3
2022/11/10,新宿御苑 楽羽亭,35.68587105,139.7071427,3
2022/11/10,二葉亭四迷旧居跡,35.68452904,139.7282034,2
2022/11/10,佐藤美術館,35.68149201,139.7148514,2
2022/11/10,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,2
2022/11/10,合羽坂,35.69280729,139.7244591,2
2022/11/10,市谷の杜 本と活字館,35.69609657,139.7317976,2
2022/11/10,新宿御苑,35.68895148,139.7065312,2
2022/11/10,新宿末廣亭,35.69123885,139.7059679,2
2022/11/10,柳湯,35.69899799,139.7265351,2
2022/11/10,氷おばけ,35.69528624,139.7003299,2
2022/11/10,永井荷風旧居跡,35.69533417,139.7169274,2
2022/11/10,消防博物館,35.68816722,139.7199476,2
2022/11/10,皆中稲荷神社,35.70103677,139.699434,2
2022/11/10,西念寺,35.68463797,139.7254407,2
2022/11/10,雷電稲荷神社,35.68958759,139.7047985,2
2022/11/10,小笠原伯爵邸,35.69833581,139.7175229,2
2022/11/10,SOMPO美術館,35.69251103,139.6965426,1
2022/11/10,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/11/10,厳嶋神社,35.69756036,139.7132742,1
2022/11/10,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/11/10,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/11/10,山文,35.72189635,139.681769,1
2022/11/10,平和祈念展示資料館,35.69140876,139.6925998,1
2022/11/10,弁天湯,35.69540823,139.7148782,1
2022/11/10,成子天神社,35.69616627,139.6923852,1
2022/11/10,新宿歴史博物館,35.68994921,139.7254086,1
2022/11/10,服部半蔵の墓,35.6847774,139.7252905,1
2022/11/10,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/11/10,松の湯,35.71083348,139.6839416,1
2022/11/10,柏湯,35.70671282,139.6933293,1
2022/11/10,稲荷鬼王神社,35.69775205,139.7053134,1
2022/11/10,西向天神社,35.69627083,139.7112572,1
2022/11/10,西條八十旧居跡,35.6983968,139.6941394,1
2022/11/10,金沢浴場,35.7000653,139.7103077,1
2022/11/10,釣り文化資料館,35.6908293,139.7195023,1
2022/11/10,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,1
2022/11/10,高麗博物館,35.69847522,139.7036719,1
2022/11/11,ゆ〜ザ中井,35.71609071,139.689011,20
2022/11/11,文学座アトリエ,35.68351816,139.7191429,16
2022/11/11,追分だんご本舗,35.69039797,139.7053993,16
2022/11/11,雷電稲荷神社,35.68958759,139.7047985,15
2022/11/11,日本オリンピックミュージアム,35.67485111,139.7151625,11
2022/11/11,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,10
2022/11/11,天ぷら新宿つな八 総本店,35.69083366,139.703511,9
2022/11/11,新宿御苑,35.68895148,139.7065312,9
2022/11/11,三の輪湯,35.7137213,139.682005,8
2022/11/11,合羽坂,35.69280729,139.7244591,8
2022/11/11,花園神社,35.69353487,139.7053349,8
2022/11/11,西念寺,35.68463797,139.7254407,8
2022/11/11,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,7
2022/11/11,平和祈念展示資料館,35.69140876,139.6925998,7
2022/11/11,東福院,35.68604969,139.7236276,7
2022/11/11,世界湯,35.71467517,139.6996003,6
2022/11/11,成子天神社,35.69616627,139.6923852,5
2022/11/11,柳湯,35.69899799,139.7265351,5
2022/11/11,中村屋サロン美術館,35.69177474,139.7021753,4
2022/11/11,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,4
2022/11/11,市谷の杜 本と活字館,35.69609657,139.7317976,4
2022/11/11,新宿御苑 楽羽亭,35.68587105,139.7071427,4
2022/11/11,松の湯,35.71083348,139.6839416,4
2022/11/11,栄湯,35.72057237,139.6782339,4
2022/11/11,消防博物館,35.68816722,139.7199476,4
2022/11/11,滝沢馬琴終焉の地,35.67984927,139.7194058,4
2022/11/11,金沢浴場,35.7000653,139.7103077,4
2022/11/11,SOMPO美術館,35.69251103,139.6965426,3
2022/11/11,二葉亭四迷旧居跡,35.68452904,139.7282034,3
2022/11/11,塩湯,35.68736553,139.7273666,3
2022/11/11,帝国データバンク史料館,35.69091208,139.7291797,3
2022/11/11,東宝湯,35.69835324,139.7120619,3
2022/11/11,経王寺,35.69925066,139.7253656,3
2022/11/11,美術愛住館,35.68833279,139.7187352,3
2022/11/11,鶴巻湯,35.70778003,139.7227532,3
2022/11/11,万年湯,35.70084944,139.7035056,2
2022/11/11,三遊亭円朝旧居跡,35.68893841,139.7132528,2
2022/11/11,佐藤美術館,35.68149201,139.7148514,2
2022/11/11,大星湯,35.69448462,139.7173727,2
2022/11/11,太宗寺,35.68985772,139.7093475,2
2022/11/11,小泉八雲旧居跡,35.69138698,139.7172332,2
2022/11/11,山文,35.72189635,139.681769,2
2022/11/11,新宿歴史博物館,35.68994921,139.7254086,2
2022/11/11,有島武郎旧居跡,35.70236978,139.7229195,2
2022/11/11,柏湯,35.70671282,139.6933293,2
2022/11/11,水道碑記,35.68747445,139.7151035,2
2022/11/11,稲荷鬼王神社,35.69775205,139.7053134,2
2022/11/11,竹の湯,35.70659956,139.7345924,2
2022/11/11,聖徳記念絵画館,35.67873811,139.717657,2
2022/11/11,西條八十旧居跡,35.6983968,139.6941394,2
2022/11/11,金泉湯,35.7099449,139.7123516,2
2022/11/11,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,2
2022/11/11,俳句文学館,35.70468726,139.695459,1
2022/11/11,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/11/11,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/11/11,弁天湯,35.69540823,139.7148782,1
2022/11/11,志賀直哉旧宅跡,35.71038919,139.7036612,1
2022/11/11,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/11/11,新宿区立林芙美子記念館,35.71576841,139.6841186,1
2022/11/11,新宿末廣亭,35.69123885,139.7059679,1
2022/11/11,木組み博物館,35.70792813,139.71726,1
2022/11/11,氷おばけ,35.69528624,139.7003299,1
2022/11/11,永福寺,35.69811799,139.7125018,1
2022/11/11,玄国寺,35.70913907,139.7070301,1
2022/11/11,福の湯,35.72174828,139.6948797,1
2022/11/11,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,1
2022/11/11,西向天神社,35.69627083,139.7112572,1
2022/11/11,西迎寺,35.69128677,139.7208917,1
2022/11/11,馬水槽,35.6921712,139.701156,1
2022/11/11,鰻坂,35.69680233,139.7357672,1
2022/11/12,世界湯,35.71467517,139.6996003,52
2022/11/12,大星湯,35.69448462,139.7173727,39
2022/11/12,経王寺,35.69925066,139.7253656,37
2022/11/12,佐藤美術館,35.68149201,139.7148514,33
2022/11/12,東福院,35.68604969,139.7236276,29
2022/11/12,柳湯,35.69899799,139.7265351,29
2022/11/12,松井須磨子の墓,35.70304499,139.7271574,28
2022/11/12,日本オリンピックミュージアム,35.67485111,139.7151625,27
2022/11/12,夏目漱石終焉の地,35.70383346,139.7252691,23
2022/11/12,馬水槽,35.6921712,139.701156,23
2022/11/12,小笠原伯爵邸,35.69833581,139.7175229,22
2022/11/12,SOMPO美術館,35.69251103,139.6965426,21
2022/11/12,新宿歴史博物館,35.68994921,139.7254086,21
2022/11/12,服部半蔵の墓,35.6847774,139.7252905,19
2022/11/12,皆中稲荷神社,35.70103677,139.699434,19
2022/11/12,天ぷら新宿つな八 総本店,35.69083366,139.703511,18
2022/11/12,文学座アトリエ,35.68351816,139.7191429,18
2022/11/12,滝沢馬琴終焉の地,35.67984927,139.7194058,17
2022/11/12,追分だんご本舗,35.69039797,139.7053993,17
2022/11/12,塩湯,35.68736553,139.7273666,16
2022/11/12,西念寺,35.68463797,139.7254407,16
2022/11/12,花園神社,35.69353487,139.7053349,15
2022/11/12,平和祈念展示資料館,35.69140876,139.6925998,14
2022/11/12,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,13
2022/11/12,二葉亭四迷旧居跡,35.68452904,139.7282034,12
2022/11/12,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,12
2022/11/12,東宝湯,35.69835324,139.7120619,12
2022/11/12,矢来能楽堂,35.70287075,139.7325808,12
2022/11/12,合羽坂,35.69280729,139.7244591,11
2022/11/12,氷おばけ,35.69528624,139.7003299,11
2022/11/12,聖徳記念絵画館,35.67873811,139.717657,11
2022/11/12,草間彌生美術館,35.70335428,139.7265244,11
2022/11/12,新宿区立漱石山房記念館,35.70392058,139.7255373,10
2022/11/12,新宿御苑,35.68895148,139.7065312,10
2022/11/12,柏湯,35.70671282,139.6933293,10
2022/11/12,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,9
2022/11/12,有島武郎旧居跡,35.70236978,139.7229195,9
2022/11/12,木組み博物館,35.70792813,139.71726,9
2022/11/12,毘沙門天 善國寺,35.70152467,139.7394741,9
2022/11/12,泉鏡花旧居跡,35.70202128,139.7297591,9
2022/11/12,鶴巻湯,35.70778003,139.7227532,9
2022/11/12,elm green coffee,35.70484844,139.7346354,8
2022/11/12,中村屋サロン美術館,35.69177474,139.7021753,8
2022/11/12,地蔵坂,35.70128507,139.7387123,8
2022/11/12,宮城道雄記念館,35.69964274,139.736647,8
2022/11/12,帝国データバンク史料館,35.69091208,139.7291797,8
2022/11/12,新宿末廣亭,35.69123885,139.7059679,8
2022/11/12,松の湯,35.71083348,139.6839416,8
2022/11/12,福の湯,35.72174828,139.6948797,8
2022/11/12,第三玉乃湯,35.70285332,139.7384763,8
2022/11/12,西向天神社,35.69627083,139.7112572,8
2022/11/12,西迎寺,35.69128677,139.7208917,8
2022/11/12,め乃惣,35.70181654,139.7398603,7
2022/11/12,ゆ〜ザ中井,35.71609071,139.689011,7
2022/11/12,太宗寺,35.68985772,139.7093475,7
2022/11/12,弁天湯,35.69540823,139.7148782,7
2022/11/12,早稲田大学大隈記念講堂,35.7088995,139.7215998,7
2022/11/12,栄湯,35.72057237,139.6782339,7
2022/11/12,金泉湯,35.7099449,139.7123516,7
2022/11/12,鏑木清方旧居跡,35.70328023,139.7313094,7
2022/11/12,三の輪湯,35.7137213,139.682005,6
2022/11/12,夏目漱石誕生の地,35.70569787,139.7203177,6
2022/11/12,尾崎紅葉旧居跡,35.70131557,139.734925,6
2022/11/12,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,6
2022/11/12,消防博物館,35.68816722,139.7199476,6
2022/11/12,熱海湯,35.70055757,139.7405523,6
2022/11/12,田村虎蔵旧居跡,35.7041471,139.7400105,6
2022/11/12,稲荷鬼王神社,35.69775205,139.7053134,6
2022/11/12,志賀直哉旧宅跡,35.71038919,139.7036612,5
2022/11/12,永福寺,35.69811799,139.7125018,5
2022/11/12,玄国寺,35.70913907,139.7070301,5
2022/11/12,禿坂,35.69014963,139.713757,5
2022/11/12,釣り文化資料館,35.6908293,139.7195023,5
2022/11/12,万年湯,35.70084944,139.7035056,4
2022/11/12,厳嶋神社,35.69756036,139.7132742,4
2022/11/12,小泉八雲旧居跡,35.69138698,139.7172332,4
2022/11/12,小泉八雲終焉の地,35.69911561,139.7052866,4
2022/11/12,市谷亀岡八幡宮,35.69269837,139.7337663,4
2022/11/12,斎藤茂吉終焉の地,35.68676425,139.7161067,4
2022/11/12,新宿御苑 楽羽亭,35.68587105,139.7071427,4
2022/11/12,東京オペラシティ アートギャラリー,35.68245499,139.6869296,4
2022/11/12,法善寺,35.69661064,139.7125554,4
2022/11/12,赤城神社,35.70481794,139.7360301,4
2022/11/12,金沢浴場,35.7000653,139.7103077,4
2022/11/12,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,4
2022/11/12,俳句文学館,35.70468726,139.695459,3
2022/11/12,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,3
2022/11/12,市谷の杜 本と活字館,35.69609657,139.7317976,3
2022/11/12,成子天神社,35.69616627,139.6923852,3
2022/11/12,水道碑記,35.68747445,139.7151035,3
2022/11/12,洋菓子店シュマーレ,35.7193137,139.6739799,3
2022/11/12,美術愛住館,35.68833279,139.7187352,3
2022/11/12,薬王院,35.71814647,139.6972239,3
2022/11/12,西條八十旧居跡,35.6983968,139.6941394,3
2022/11/12,大久保の犬御用屋敷跡,35.69874968,139.7163266,3
2022/11/12,おとめ山公園,35.71768045,139.7016066,2
2022/11/12,亮朝院本堂,35.71200517,139.7136712,2
2022/11/12,山文,35.72189635,139.681769,2
2022/11/12,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,2
2022/11/12,新宿区立林芙美子記念館,35.71576841,139.6841186,2
2022/11/12,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,2
2022/11/12,竹の湯,35.70659956,139.7345924,2
2022/11/12,諏訪神社,35.70904324,139.7076738,2
2022/11/12,雷電稲荷神社,35.68958759,139.7047985,2
2022/11/12,鰻坂,35.69680233,139.7357672,2
2022/11/12,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/11/12,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/11/12,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/11/12,永井荷風旧居跡,35.69533417,139.7169274,1
2022/11/12,統計資料館,35.70012194,139.7152859,1
2022/11/12,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,1
2022/11/12,高麗博物館,35.69847522,139.7036719,1
2022/11/13,福の湯,35.72174828,139.6948797,45
2022/11/13,鏑木清方旧居跡,35.70328023,139.7313094,43
2022/11/13,世界湯,35.71467517,139.6996003,39
2022/11/13,木組み博物館,35.70792813,139.71726,38
2022/11/13,elm green coffee,35.70484844,139.7346354,21
2022/11/13,夏目漱石誕生の地,35.70569787,139.7203177,21
2022/11/13,志賀直哉旧宅跡,35.71038919,139.7036612,21
2022/11/13,矢来能楽堂,35.70287075,139.7325808,19
2022/11/13,地蔵坂,35.70128507,139.7387123,18
2022/11/13,花園神社,35.69353487,139.7053349,17
2022/11/13,諏訪神社,35.70904324,139.7076738,17
2022/11/13,赤城神社,35.70481794,139.7360301,17
2022/11/13,太宗寺,35.68985772,139.7093475,16
2022/11/13,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,16
2022/11/13,平和祈念展示資料館,35.69140876,139.6925998,16
2022/11/13,尾崎紅葉旧居跡,35.70131557,139.734925,14
2022/11/13,市谷の杜 本と活字館,35.69609657,139.7317976,14
2022/11/13,新宿歴史博物館,35.68994921,139.7254086,14
2022/11/13,追分だんご本舗,35.69039797,139.7053993,14
2022/11/13,第三玉乃湯,35.70285332,139.7384763,13
2022/11/13,西念寺,35.68463797,139.7254407,13
2022/11/13,金泉湯,35.7099449,139.7123516,13
2022/11/13,亮朝院本堂,35.71200517,139.7136712,12
2022/11/13,俳句文学館,35.70468726,139.695459,12
2022/11/13,熱海湯,35.70055757,139.7405523,12
2022/11/13,佐藤美術館,35.68149201,139.7148514,11
2022/11/13,宮城道雄記念館,35.69964274,139.736647,11
2022/11/13,弁天湯,35.69540823,139.7148782,11
2022/11/13,新宿末廣亭,35.69123885,139.7059679,11
2022/11/13,柳湯,35.69899799,139.7265351,11
2022/11/13,毘沙門天 善國寺,35.70152467,139.7394741,11
2022/11/13,金沢浴場,35.7000653,139.7103077,11
2022/11/13,め乃惣,35.70181654,139.7398603,10
2022/11/13,帝国データバンク史料館,35.69091208,139.7291797,9
2022/11/13,竹の湯,35.70659956,139.7345924,9
2022/11/13,二葉亭四迷旧居跡,35.68452904,139.7282034,8
2022/11/13,滝沢馬琴終焉の地,35.67984927,139.7194058,8
2022/11/13,服部半蔵の墓,35.6847774,139.7252905,7
2022/11/13,柏湯,35.70671282,139.6933293,7
2022/11/13,泉鏡花旧居跡,35.70202128,139.7297591,7
2022/11/13,鰻坂,35.69680233,139.7357672,7
2022/11/13,夏目漱石終焉の地,35.70383346,139.7252691,6
2022/11/13,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,6
2022/11/13,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,5
2022/11/13,斎藤茂吉終焉の地,35.68676425,139.7161067,5
2022/11/13,東福院,35.68604969,139.7236276,5
2022/11/13,洋菓子店シュマーレ,35.7193137,139.6739799,5
2022/11/13,皆中稲荷神社,35.70103677,139.699434,5
2022/11/13,西條八十旧居跡,35.6983968,139.6941394,5
2022/11/13,雷電稲荷神社,35.68958759,139.7047985,5
2022/11/13,万年湯,35.70084944,139.7035056,4
2022/11/13,山文,35.72189635,139.681769,4
2022/11/13,市谷亀岡八幡宮,35.69269837,139.7337663,4
2022/11/13,成子天神社,35.69616627,139.6923852,4
2022/11/13,新宿御苑,35.68895148,139.7065312,4
2022/11/13,松の湯,35.71083348,139.6839416,4
2022/11/13,松井須磨子の墓,35.70304499,139.7271574,4
2022/11/13,栄湯,35.72057237,139.6782339,4
2022/11/13,水道碑記,35.68747445,139.7151035,4
2022/11/13,玄国寺,35.70913907,139.7070301,4
2022/11/13,田村虎蔵旧居跡,35.7041471,139.7400105,4
2022/11/13,稲荷鬼王神社,35.69775205,139.7053134,4
2022/11/13,鶴巻湯,35.70778003,139.7227532,4
2022/11/13,おとめ山公園,35.71768045,139.7016066,3
2022/11/13,三遊亭円朝旧居跡,35.68893841,139.7132528,3
2022/11/13,合羽坂,35.69280729,139.7244591,3
2022/11/13,塩湯,35.68736553,139.7273666,3
2022/11/13,大星湯,35.69448462,139.7173727,3
2022/11/13,天ぷら新宿つな八 総本店,35.69083366,139.703511,3
2022/11/13,島崎藤村旧居跡,35.69792631,139.7061718,3
2022/11/13,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,3
2022/11/13,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,3
2022/11/13,新宿区立林芙美子記念館,35.71576841,139.6841186,3
2022/11/13,早稲田大学大隈記念講堂,35.7088995,139.7215998,3
2022/11/13,有島武郎旧居跡,35.70236978,139.7229195,3
2022/11/13,東京おもちゃ美術館,35.68954838,139.7180754,3
2022/11/13,東京オペラシティ アートギャラリー,35.68245499,139.6869296,3
2022/11/13,東宝湯,35.69835324,139.7120619,3
2022/11/13,禿坂,35.69014963,139.713757,3
2022/11/13,聖徳記念絵画館,35.67873811,139.717657,3
2022/11/13,草間彌生美術館,35.70335428,139.7265244,3
2022/11/13,薬王院,35.71814647,139.6972239,3
2022/11/13,小笠原伯爵邸,35.69833581,139.7175229,3
2022/11/13,SOMPO美術館,35.69251103,139.6965426,2
2022/11/13,ゆ〜ザ中井,35.71609071,139.689011,2
2022/11/13,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/11/13,三の輪湯,35.7137213,139.682005,2
2022/11/13,小泉八雲旧居跡,35.69138698,139.7172332,2
2022/11/13,小泉八雲終焉の地,35.69911561,139.7052866,2
2022/11/13,新宿御苑 楽羽亭,35.68587105,139.7071427,2
2022/11/13,氷おばけ,35.69528624,139.7003299,2
2022/11/13,永井荷風旧居跡,35.69533417,139.7169274,2
2022/11/13,永福寺,35.69811799,139.7125018,2
2022/11/13,統計資料館,35.70012194,139.7152859,2
2022/11/13,美術愛住館,35.68833279,139.7187352,2
2022/11/13,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,2
2022/11/13,西向天神社,35.69627083,139.7112572,2
2022/11/13,西迎寺,35.69128677,139.7208917,2
2022/11/13,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,2
2022/11/13,馬水槽,35.6921712,139.701156,2
2022/11/13,高麗博物館,35.69847522,139.7036719,2
2022/11/13,厳嶋神社,35.69756036,139.7132742,1
2022/11/13,文学座アトリエ,35.68351816,139.7191429,1
2022/11/13,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/11/13,消防博物館,35.68816722,139.7199476,1
2022/11/13,経王寺,35.69925066,139.7253656,1
2022/11/13,釣り文化資料館,35.6908293,139.7195023,1
2022/11/13,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/11/14,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,12
2022/11/14,東福院,35.68604969,139.7236276,9
2022/11/14,ゆ〜ザ中井,35.71609071,139.689011,7
2022/11/14,皆中稲荷神社,35.70103677,139.699434,7
2022/11/14,金泉湯,35.7099449,139.7123516,6
2022/11/14,SOMPO美術館,35.69251103,139.6965426,5
2022/11/14,小泉八雲終焉の地,35.69911561,139.7052866,5
2022/11/14,平和祈念展示資料館,35.69140876,139.6925998,5
2022/11/14,新宿末廣亭,35.69123885,139.7059679,5
2022/11/14,木組み博物館,35.70792813,139.71726,5
2022/11/14,松の湯,35.71083348,139.6839416,5
2022/11/14,金沢浴場,35.7000653,139.7103077,5
2022/11/14,鏑木清方旧居跡,35.70328023,139.7313094,5
2022/11/14,雷電稲荷神社,35.68958759,139.7047985,5
2022/11/14,万年湯,35.70084944,139.7035056,4
2022/11/14,三の輪湯,35.7137213,139.682005,4
2022/11/14,三遊亭円朝旧居跡,35.68893841,139.7132528,4
2022/11/14,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,4
2022/11/14,天ぷら新宿つな八 総本店,35.69083366,139.703511,4
2022/11/14,泉鏡花旧居跡,35.70202128,139.7297591,4
2022/11/14,法善寺,35.69661064,139.7125554,4
2022/11/14,洋菓子店シュマーレ,35.7193137,139.6739799,4
2022/11/14,西迎寺,35.69128677,139.7208917,4
2022/11/14,大久保の犬御用屋敷跡,35.69874968,139.7163266,4
2022/11/14,おとめ山公園,35.71768045,139.7016066,3
2022/11/14,め乃惣,35.70181654,139.7398603,3
2022/11/14,俳句文学館,35.70468726,139.695459,3
2022/11/14,地蔵坂,35.70128507,139.7387123,3
2022/11/14,夏目漱石誕生の地,35.70569787,139.7203177,3
2022/11/14,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,3
2022/11/14,小泉八雲旧居跡,35.69138698,139.7172332,3
2022/11/14,弁天湯,35.69540823,139.7148782,3
2022/11/14,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,3
2022/11/14,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,3
2022/11/14,東京おもちゃ美術館,35.68954838,139.7180754,3
2022/11/14,柏湯,35.70671282,139.6933293,3
2022/11/14,氷おばけ,35.69528624,139.7003299,3
2022/11/14,熱海湯,35.70055757,139.7405523,3
2022/11/14,福の湯,35.72174828,139.6948797,3
2022/11/14,禿坂,35.69014963,139.713757,3
